step,q,dq,qr,tau,r_pos,r_vel,th,dth
302,"[[-0.9745442473530616], [2.1993182219828564], [-1.099999874992839]]","[[-0.007775339908915437], [-0.00410310728583585], [-0.0010222831305414237]]","[[-0.9689009319313021], [1.9442133557806034], [-1.06885294060848]]","[[-1.686083611827705], [-31.029507411422745], [5.310610045344409]]","[[0.7431899641394176], [0.5399736964784503]]","[[-0.00027748151095741136], [0.0001378674560514881]]",[[0.12477409963695632]],[[-0.012900730325292754]]
303,"[[-0.9746719619277633], [2.199288157678556], [-1.099999182766414]]","[[-0.013228735312243112], [-0.0024708475689519394], [-0.0002440759109904045]]","[[-0.9693569242759891], [1.9445377379367992], [-1.0686183175502448]]","[[-1.6795319385165834], [-30.994854670027344], [5.3331689691898445]]","[[0.7431637735450006], [0.5399855253592434]]","[[-0.0002586748676147721], [9.794678311747518e-05]]",[[0.1246170129843776]],[[-0.015774570208595094]]
304,"[[-0.9748114498706518], [2.1992709210957266], [-1.1000006545320635]]","[[-0.01664852829673283], [-0.001154397582776412], [0.0007147622288364852]]","[[-0.9693918796883135], [1.9446125666370315], [-1.0685529134996061]]","[[-1.7290763445848447], [-30.989533463932354], [5.373127150447204]]","[[0.7431386104150178], [0.5399933525257633]]","[[-0.0002338815744518108], [7.08372128621626e-05]]",[[0.12445875119179471]],[[-0.01715366486730415]]
305,"[[-0.974955556054162], [2.1992608987358526], [-1.0999991059807301]]","[[-0.017080610142509122], [-0.0006803273695027701], [0.0014420396331021879]]","[[-0.9692468440491203], [1.9447222741942776], [-1.068509735401025]]","[[-1.6262799559272396], [-30.97890446714482], [5.3534465298437945]]","[[0.7431163421323943], [0.5399991541008787]]","[[-0.0001937707565069502], [6.161098166090895e-05]]",[[0.12430603874929594]],[[-0.016440127606344862]]
306,"[[-0.9750851804479327], [2.199256095160569], [-1.09999915347926]]","[[-0.012234425177688557], [-0.0003349536657148988], [-0.0001940869033090209]]","[[-0.969271882987225], [1.9449213080674643], [-1.0684023878324826]]","[[-1.6052059335363194], [-30.954395674102592], [5.362980362043244]]","[[0.7430970146920942], [0.5400029020904167]]","[[-0.00017841011632491188], [2.8115440253717594e-05]]",[[0.12417176123337616]],[[-0.012564306016409583]]
307,"[[-0.975218433159398], [2.1992621456779102], [-1.0999994664460788]]","[[-0.015992673843907214], [0.0012760828788709322], [0.0008472708710761667]]","[[-0.9696401331339931], [1.94512699823505], [-1.0681651474729743]]","[[-1.6946547398398675], [-30.935131139802564], [5.4240707622909445]]","[[0.7430800562375113], [0.5400032834046965]]","[[-0.00015008558778006886], [-6.220847847959732e-06]]",[[0.12404412951749744]],[[-0.013985875029299395]]
308,"[[-0.9753631543790598], [2.1992799154767773], [-1.09999890884271]]","[[-0.014515207123203776], [0.002073387995155579], [-4.974391880474549e-05]]","[[-0.9697529181300979], [1.9451502046655749], [-1.068043557868457]]","[[-1.6175763659674454], [-30.94711095059764], [5.416539295600193]]","[[0.7430654771014532], [0.5400001572821741]]","[[-0.00013239938383424743], [-4.3761249757245935e-05]]",[[0.12391785225500665]],[[-0.012286442830883794]]
309,"[[-0.9755095153581789], [2.1993076313805573], [-1.09999898377797]]","[[-0.01491875033810653], [0.003024938152869028], [9.616700733516836e-06]]","[[-0.9698922711718393], [1.9452157883019976], [-1.0678980262220235]]","[[-1.6128545113314097], [-30.950908189165954], [5.437953503800554]]","[[0.7430532065777773], [0.5399938713347967]]","[[-0.00010726008604633464], [-7.299523265835717e-05]]",[[0.12379913224440905]],[[-0.011677887143153303]]
310,"[[-0.9756576366919455], [2.19934411323124], [-1.0999987030466314]]","[[-0.014944493641195015], [0.0038504243594106313], [1.8237197271120387e-05]]","[[-0.970035109314231], [1.9452393157108987], [-1.0677543371389988]]","[[-1.6129469774098792], [-30.961031685036776], [5.459773325990431]]","[[0.7430434250849127], [0.5399848481838843]]","[[-8.284388320900504e-05], [-9.922226030800729e-05]]",[[0.12368777349266347]],[[-0.010865090998392998]]
311,"[[-0.97579894515768], [2.1993881437997236], [-1.1000006845615724]]","[[-0.011542266344805152], [0.0046416072040165735], [-0.0011064448962330165]]","[[-0.9701730791904793], [1.9452274236574858], [-1.0676185381303018]]","[[-1.6569112068495648], [-30.974244428244017], [5.498124101616701]]","[[0.7430356981328283], [0.5399731678620586]]","[[-7.838936654236406e-05], [-0.0001343869234560202]]",[[0.12358851408047022]],[[-0.00800710403816025]]
312,"[[-0.9759527218517349], [2.1994404823321103], [-1.0999991696927514]]","[[-0.01750373482040473], [0.005669486742328783], [0.0009904818098669388]]","[[-0.9704606088647753], [1.9451848791073616], [-1.0674286608278798]]","[[-1.6880049269928499], [-30.997061208016913], [5.531615210561139]]","[[0.74303028452247], [0.5399592905123576]]","[[-3.7180940848369204e-05], [-0.00014220856018321015]]",[[0.1234884483958089]],[[-0.010986158083323566]]
313,"[[-0.9760920870872337], [2.1994956217492465], [-1.0999999066312574]]","[[-0.010884459214828593], [0.00542430466365984], [-0.0008586121369220656]]","[[-0.9703513664192239], [1.9449595702230469], [-1.0674005040982915]]","[[-1.6455684125101335], [-31.038754472295867], [5.5287386253553805]]","[[0.7430267522344436], [0.5399440987602748]]","[[-3.437663080863018e-05], [-0.00015892452936983048]]",[[0.1234036280307548]],[[-0.006318766689229566]]
314,"[[-0.9762264825555146], [2.199553615221146], [-1.100000367061544]]","[[-0.011664954490942913], [0.005955132222675852], [-0.0007406750322818123]]","[[-0.9707130674557914], [1.944888858249177], [-1.0671984197683386]]","[[-1.6783009892129053], [-31.06311867690805], [5.559244370035375]]","[[0.7430248004658826], [0.5399279477620028]]","[[-2.400120061585298e-05], [-0.00017375061599489428]]",[[0.12332676560408785]],[[-0.0064504973016876015]]
315,"[[-0.9763636002026289], [2.1996144794283556], [-1.0999995655013102]]","[[-0.01174942780505254], [0.006049627625243664], [-0.0005222062194430999]]","[[-0.9708350927209984], [1.944689357889969], [-1.0671271366262327]]","[[-1.674799435599555], [-31.103299776331134], [5.5680339234747045]]","[[0.7430239200279319], [0.5399110063468683]]","[[-1.1830635060494643e-05], [-0.0001752923476039392]]",[[0.12325131372441743]],[[-0.006222006396974639]]
316,"[[-0.976491309308738], [2.1996745967737903], [-1.0999994586990187]]","[[-0.012443809169790597], [0.0058405274560486276], [-2.244495809622382e-05]]","[[-0.9709032716285966], [1.9445064458666586], [-1.0670738519143972]]","[[-1.654112592307278], [-31.14038616365005], [5.566458575489528]]","[[0.7430237904922229], [0.5398940969082421]]","[[3.975939322220512e-06], [-0.00016617546836350527]]",[[0.12318382876603405]],[[-0.006489785471661284]]
317,"[[-0.9766031697498607], [2.1997307971278213], [-1.1000000328670727]]","[[-0.01342296912936574], [0.005550011019835016], [0.0010609614046854787]]","[[-0.9709111368748234], [1.944293937080134], [-1.0670492448487807]]","[[-1.7089173525326267], [-31.173960244100382], [5.591717854620874]]","[[0.7430243198633436], [0.5398781338629869]]","[[2.031395140988934e-05], [-0.00014530531547984893]]",[[0.1231274693984441]],[[-0.00693710914685193]]
318,"[[-0.9766961817356392], [2.1997797227408604], [-1.1000000875638078]]","[[-0.011237666081120652], [0.004727546680542066], [0.001056490322917658]]","[[-0.970858090947985], [1.9440712114151877], [-1.0670449568171232]]","[[-1.7097219291041603], [-31.206797168207103], [5.59285008304546]]","[[0.7430256627351381], [0.5398641740241807]]","[[2.654218806963371e-05], [-0.0001229766556698486]]",[[0.12308333048703643]],[[-0.005576583454971942]]
319,"[[-0.9767703532617075], [2.199821224865324], [-1.1000007576829987]]","[[-0.004750785513253315], [0.0038692950766277823], [-0.0008987209986407452]]","[[-0.9709254284775136], [1.9439529357852174], [-1.0669163307656637]]","[[-1.7029493420688078], [-31.224286158590573], [5.604244402460804]]","[[0.7430272211069591], [0.5398521970020076]]","[[3.4325648989863566e-06], [-0.00012032264238293067]]",[[0.12305011392061815]],[[-0.0017802114386823338]]
320,"[[-0.9768576437643199], [2.199861561457008], [-1.0999988340285456]]","[[-0.01199121220562069], [0.004231929098554688], [0.0011958887375224103]]","[[-0.9714859868097223], [1.9437398545397535], [-1.06660982919073]]","[[-1.7673218923103278], [-31.26332724579453], [5.65404339031448]]","[[0.7430277115501731], [0.5398410119531037]]","[[5.435665317854443e-06], [-0.00010439547153406892]]",[[0.12300490690383788]],[[-0.006740154675613359]]
321,"[[-0.9769284252572146], [2.19989340025485], [-1.099999099773114]]","[[-0.0034352794386244], [0.002489097993248507], [-0.0008463259131035183]]","[[-0.9709919460362758], [1.9434424063599107], [-1.0667928940855755]]","[[-1.702204972988553], [-31.298688101989242], [5.622282454601347]]","[[0.7430271426753857], [0.5398320658345298]]","[[-1.6066702490658002e-05], [-7.838663479420305e-05]]",[[0.12296587522452085]],[[-0.001792507360756871]]
322,"[[-0.9769899616279187], [2.1999176152069784], [-1.100000280113241]]","[[-0.004764106708208022], [0.00227915518194699], [-0.000858443666901576]]","[[-0.9714886959031469], [1.9433526567654607], [-1.0665823335824625]]","[[-1.7658538467099292], [-31.312645533811708], [5.657168255433875]]","[[0.743025092574746], [0.5398253517338066]]","[[-4.125017765144179e-05], [-6.950585703657808e-05]]",[[0.12292737346581853]],[[-0.0033433951943013275]]
323,"[[-0.9770610137250542], [2.1999361302090175], [-1.0999988153238212]]","[[-0.006896833058897028], [0.001451611198057312], [0.000186971904914901]]","[[-0.9714425590843345], [1.9431592375742617], [-1.066652192140259]]","[[-1.7180157137601002], [-31.336716332145127], [5.635141174419868]]","[[0.7430213378898742], [0.5398207737455222]]","[[-4.436797109708124e-05], [-3.317928966017902e-05]]",[[0.1228763011601422]],[[-0.005258249953647435]]
324,"[[-0.9771137606148634], [2.199943220942442], [-1.09999900065989]]","[[-0.005805931627513689], [7.035363840982023e-05], [0.0003878984362712945]]","[[-0.9712651955835842], [1.9429815943414503], [-1.066746751575606]]","[[-1.687120016595538], [-31.35374277990221], [5.613292412981608]]","[[0.7430159899851659], [0.5398194130546201]]","[[-5.096816971805751e-05], [7.968250748113803e-06]]",[[0.12283045966768767]],[[-0.005183899897467793]]
325,"[[-0.9771468888249478], [2.1999380264878083], [-1.099999707650877]]","[[-0.005965786015784801], [-0.0008095613697472748], [0.0011680003029646002]]","[[-0.9711887678401036], [1.943033728164091], [-1.066748055008299]]","[[-1.7438210629577013], [-31.331853807384604], [5.635979821150094]]","[[0.7430094475282325], [0.5398216086788733]]","[[-5.786924878181665e-05], [4.497770594857897e-05]]",[[0.12279128252265921]],[[-0.005754836409616149]]
326,"[[-0.977169194451483], [2.1999230742700786], [-1.1000005639879078]]","[[0.0002820165007111457], [-0.0018769522957154672], [-0.0009284100714854748]]","[[-0.971178599317559], [1.9430681220998156], [-1.066768229242031]]","[[-1.7376406859500675], [-31.315609678967775], [5.628739662623022]]","[[0.7430016458068487], [0.5398266735299803]]","[[-9.591195117009121e-05], [5.3538038780054364e-05]]",[[0.12275331583068981]],[[-0.0025233458653511967]]
327,"[[-0.9772097823588979], [2.1999060990047794], [-1.0999987807201994]]","[[-0.003089416703831135], [-0.001645356328749903], [-0.0006075548846155021]]","[[-0.971631230190208], [1.9432193225139263], [-1.0666571170341639]]","[[-1.7720641257361147], [-31.29189717620049], [5.643407252996059]]","[[0.7429919130238127], [0.5398328742362327]]","[[-0.00012043829412666796], [5.390260786608536e-05]]",[[0.1226975359256823]],[[-0.005342327917196472]]
328,"[[-0.9772621113303123], [2.1998886059469944], [-1.0999987196122654]]","[[-0.006747821973480214], [-0.002002013157167387], [0.00041478651435156166]]","[[-0.9715447639539144], [1.943191994259172], [-1.066761927118619]]","[[-1.7002776204610186], [-31.29286654951327], [5.611091186326765]]","[[0.7429795624973479], [0.5398393353223501]]","[[-0.0001229450529272036], [7.552963176005179e-05]]",[[0.1226277750044175]],[[-0.008165057926965084]]
329,"[[-0.9773045347588579], [2.199863864383729], [-1.0999990829999633]]","[[-0.003069062892075111], [-0.002892949087522051], [-0.00019150772249509895]]","[[-0.9712644890395514], [1.9432500304156126], [-1.06689663377188]]","[[-1.6881650457647983], [-31.269305307011436], [5.600835225330525]]","[[0.742966265227445], [0.5398479044428166]]","[[-0.00013642664684621053], [9.604750227376613e-05]]",[[0.12256024662490751]],[[-0.006153519702092259]]
330,"[[-0.9773433921455869], [2.199834370017149], [-1.0999989290338477]]","[[-0.003669674608691843], [-0.003077219550342042], [-5.186992460526341e-05]]","[[-0.9713786099106293], [1.943502597024062], [-1.0667977754929763]]","[[-1.6959783899599632], [-31.22464823203287], [5.614797561470864]]","[[0.7429523258081872], [0.539857954081505]]","[[-0.00014338738192343214], [0.00010377541862505169]]",[[0.12249204883771492]],[[-0.006798764082500568]]
331,"[[-0.9773880206018358], [2.1998048830289783], [-1.0999992288322358]]","[[-0.006023786684940493], [-0.002941437868791308], [0.0002885073297046459]]","[[-0.9715014282355283], [1.9436614268909087], [-1.066786989345959]]","[[-1.6803973146243698], [-31.199961388658167], [5.608345453117181]]","[[0.7429373662828467], [0.5398680716188264]]","[[-0.00014768169225298777], [0.00010364982586663629]]",[[0.12241763359490612]],[[-0.00852946047933728]]
332,"[[-0.977438106758026], [2.1997756712950265], [-1.0999991299302267]]","[[-0.004357394391492122], [-0.0030084365894174625], [-0.0001652024709697386]]","[[-0.9714188577401287], [1.9437962322200166], [-1.066798113561051]]","[[-1.6789041582197495], [-31.172337208645175], [5.61526655502502]]","[[0.7429219217576833], [0.5398782183041919]]","[[-0.00015643695432387972], [0.00010205642673177806]]",[[0.12233843460677565]],[[-0.0075310334484632]]
333,"[[-0.9774874128723025], [2.1997469900111972], [-1.0999997093312237]]","[[-0.0033091369623882323], [-0.0028576956478682247], [-0.0006652556911858065]]","[[-0.9714272115807469], [1.9440462036052548], [-1.0666751771415113]]","[[-1.6856927312160144], [-31.132255278311096], [5.638035201941192]]","[[0.7429064113083462], [0.5398881407440087]]","[[-0.00016171868685299629], [9.2418556107976e-05]]",[[0.12225986780767208]],[[-0.00683208829688739]]
334,"[[-0.977541771054326], [2.1997215187327237], [-1.1000003145495543]]","[[-0.0031799397639673977], [-0.002416285983861871], [-0.0010062674826160078]]","[[-0.9714940521471184], [1.9442911224279584], [-1.0665097220095179]]","[[-1.6916908347670527], [-31.095584878483464], [5.667048545909298]]","[[0.7428911236935828], [0.5398971266757938]]","[[-0.00016356819924068233], [7.608209460219229e-05]]",[[0.12217943312884383]],[[-0.006602493231583795]]
335,"[[-0.9776046763584907], [2.199701361221157], [-1.100001011553272]]","[[-0.004145204780924465], [-0.0018100878564212275], [-0.0010285825667764037]]","[[-0.9715944899568193], [1.9444477011760588], [-1.0664294194776627]]","[[-1.6878369783987508], [-31.07494715238569], [5.6794399910817654]]","[[0.7428761559117774], [0.5399045630977732]]","[[-0.00016035732181007845], [5.831888602036983e-05]]",[[0.12209567330939407]],[[-0.006983875201844635]]
336,"[[-0.9776813111049228], [2.199687027655283], [-1.0999993503439676]]","[[-0.010100410753588444], [-0.0010747298727612764], [0.0010566014093199572]]","[[-0.9716673266554275], [1.9445670847052476], [-1.066355840821531]]","[[-1.6907942935634754], [-31.060272549416542], [5.6943089899152115]]","[[0.7428620467866115], [0.539910544224715]]","[[-0.00012833794714728342], [5.96741671410328e-05]]",[[0.12200622131846312]],[[-0.01026342714601072]]
337,"[[-0.9777457601634836], [2.1996740301267703], [-1.0999993521398808]]","[[-0.007966573873337058], [-0.0011848257331178447], [0.000881543430616194]]","[[-0.971395384019177], [1.9446372915244077], [-1.0664286288098161]]","[[-1.6634958982665662], [-31.04702308216824], [5.686211820346956]]","[[0.7428493041848485], [0.5399157693795262]]","[[-0.00010926665848787209], [5.8191021212739e-05]]",[[0.121928793794273]],[[-0.00839388530869642]]
338,"[[-0.9777976674693828], [2.199662551731765], [-1.1000002127385384]]","[[-0.0026333406445157043], [-0.0010666861716661369], [-0.0008931189131723416]]","[[-0.9714074402596362], [1.944844172475745], [-1.066310169272481]]","[[-1.6401142731626845], [-31.01729112407741], [5.694406737256386]]","[[0.7428383873181047], [0.5399202318430878]]","[[-0.000111066715546837], [3.292653369957321e-05]]",[[0.12186467152384628]],[[-0.004593145730492857]]
339,"[[-0.9778642041344722], [2.1996597418117836], [-1.099999337897632]]","[[-0.005991353399210838], [0.00018562692698087524], [-0.00046748725923817513]]","[[-0.971824576320791], [1.945045749653179], [-1.066066957328883]]","[[-1.6646682211601682], [-30.998407800216615], [5.727909625616967]]","[[0.7428287445418353], [0.5399223101226498]]","[[-0.00010050435393926804], [1.4403143677732544e-06]]",[[0.12179619977968005]],[[-0.006273213732606895]]
340,"[[-0.9779420206114323], [2.19966686133982], [-1.099999815743299]]","[[-0.006472918313257105], [0.0010072060549135842], [-0.0006414842167329349]]","[[-0.9718631639426208], [1.9450711790467634], [-1.0660247464417716]]","[[-1.6522629470447225], [-31.004033250819898], [5.735652155905616]]","[[0.7428197791650323], [0.5399213420570992]]","[[-9.163206304840799e-05], [-2.4913299856432758e-05]]",[[0.12172502498508533]],[[-0.006107196478492644]]
341,"[[-0.9780229342857936], [2.1996806755553133], [-1.1000007301396426]]","[[-0.005522171853911557], [0.0015694661458602877], [-0.0010534179984585945]]","[[-0.9718850762240366], [1.9451087645856082], [-1.0659466046681907]]","[[-1.6541653897949948], [-31.005940127754698], [5.7519880465233895]]","[[0.7428121274528939], [0.5399182721996341]]","[[-8.197024543576958e-05], [-4.691330603989741e-05]]",[[0.12165701112987748]],[[-0.005006123707648729]]
342,"[[-0.9781083863454076], [2.1996996695086577], [-1.0999993387556717]]","[[-0.010684912336865032], [0.002230854543226024], [0.0010522511144775981]]","[[-0.9719262123409628], [1.9451548235312248], [-1.0657961006408136]]","[[-1.6583746231063623], [-31.006640773872288], [5.778036086951077]]","[[0.742806398167453], [0.5399137924560194]]","[[-4.009822838213495e-05], [-4.4445465174902665e-05]]",[[0.12159179968784362]],[[-0.007546526411643561]]
343,"[[-0.9781771081181467], [2.1997198844859276], [-1.0999998734202014]]","[[-0.00526701314770007], [0.001974198890263984], [-0.0003217467675602492]]","[[-0.9717468408005768], [1.9450811931941383], [-1.0658429183882618]]","[[-1.6057362171893643], [-31.02029851423866], [5.759633024061861]]","[[0.7428025726567915], [0.5399084852817767]]","[[-3.112192868970354e-05], [-5.574686418041708e-05]]",[[0.12154290294758]],[[-0.0036145610261350963]]
344,"[[-0.9782446452811958], [2.1997432502319176], [-1.0999988244407477]]","[[-0.006571202740134858], [0.0025427786331332636], [8.774806359967968e-06]]","[[-0.9720524210166231], [1.945072662852956], [-1.0656677341590433]]","[[-1.634022228142002], [-31.030164631505887], [5.784115356230916]]","[[0.7428005218547534], [0.5399022719132931]]","[[-1.660981647777504e-05], [-6.95831770869404e-05]]",[[0.12149978050997497]],[[-0.004019649300641779]]
345,"[[-0.9783116797610042], [2.199771527999775], [-1.0999994017872707]]","[[-0.009839954673728828], [0.0031493907030160917], [0.0011563148457182093]]","[[-0.9721567966019765], [1.9449683134695364], [-1.0656138524487038]]","[[-1.6707083490440808], [-31.054573649635266], [5.80422883639561]]","[[0.742799103219251], [0.5398944097767835]]","[[2.9481316166091176e-06], [-7.430832190680192e-05]]",[[0.12146029123772116]],[[-0.0056894629029974435]]
346,"[[-0.9783715411300233], [2.1998001484941696], [-1.099999676408332]]","[[-0.008315094125514094], [0.0029433495566292267], [0.0011540376247561879]]","[[-0.9720010611317014], [1.9448482601668988], [-1.065633455694081]]","[[-1.65324055838265], [-31.075290566605844], [5.801626873638068]]","[[0.7427990164303414], [0.5398863141777411]]","[[1.8461049633433646e-05], [-7.04750174884694e-05]]",[[0.12142878417400024]],[[-0.004364488756416436]]
347,"[[-0.9784200741514263], [2.199826998620334], [-1.0999988688707765]]","[[-0.006887806655803189], [0.002773513182177556], [0.0011421782540399494]]","[[-0.9719970592938243], [1.944819196160072], [-1.0655448272663797]]","[[-1.6538128754875148], [-31.082020069451573], [5.812891970409048]]","[[0.7428004945161161], [0.5398786587790236]]","[[3.153706212843943e-05], [-6.728359772667503e-05]]",[[0.1214078862316225]],[[-0.003141481727883009]]
348,"[[-0.978459880506084], [2.1998535310386407], [-1.099998709931052]]","[[-0.0033135027570233063], [0.0026708887461835695], [-0.00014480841653252696]]","[[-0.9720945767026128], [1.9447942214636051], [-1.0654141722038508]]","[[-1.6434871946417982], [-31.090658659812085], [5.823493636900629]]","[[0.7428028814419378], [0.5398708918704115]]","[[2.4948301702298892e-05], [-8.01242645342981e-05]]",[[0.12139494060150599]],[[-0.0007874224262334611]]
349,"[[-0.97851199747065], [2.199884083342817], [-1.099997148876486]]","[[-0.006273412208135935], [0.0031947697208640213], [0.0004443513748482175]]","[[-0.972442236352289], [1.9447055370297204], [-1.0651741329448545]]","[[-1.6620265617699408], [-31.113610893593368], [5.854499399499011]]","[[0.7428053199424086], [0.539862163744403]]","[[2.7681094505460635e-05], [-8.815625593960874e-05]]",[[0.12137493699568133]],[[-0.002634291112423748]]
350,"[[-0.9785565329825482], [2.199914790734953], [-1.099998487089534]]","[[-0.00528367083158246], [0.002987490501916379], [0.0003008087612228483]]","[[-0.9722886116197372], [1.9445345623358872], [-1.065224795406496]]","[[-1.6381777145336407], [-31.141755026348484], [5.848877358806429]]","[[0.7428074512705339], [0.5398530806521707]]","[[2.8418022302023616e-05], [-8.412657324097239e-05]]",[[0.12135977066287301]],[[-0.0019953715650271146]]
351,"[[-0.9785944686714937], [2.199942066623974], [-1.099998517181822]]","[[-0.0027851957397368315], [0.0024964649759730284], [-0.0001396174780800008]]","[[-0.9722359248508301], [1.9444332693513195], [-1.0651716580073716]]","[[-1.6521171933731804], [-31.156715910134928], [5.860720596887023]]","[[0.742810131503424], [0.5398450556594175]]","[[2.7440559624558603e-05], [-7.545003856135324e-05]]",[[0.12134908077065978]],[[-0.0004283482395663965]]
352,"[[-0.978633156788086], [2.19996705816767], [-1.099996815028721]]","[[-0.004627184618400738], [0.0023789808651767386], [0.0005442608801008442]]","[[-0.97243684516277], [1.9443176789140317], [-1.0650051252341353]]","[[-1.6596188687749671], [-31.176710340109516], [5.879168612705735]]","[[0.7428128796351343], [0.5398378748134575]]","[[3.156685961513972e-05], [-6.442260395145283e-05]]",[[0.12133708635086235]],[[-0.0017039428742619787]]
353,"[[-0.9786508172814924], [2.199986801619291], [-1.099999060812864]]","[[-0.005036315002796029], [0.001928097127306655], [0.001207937048036789]]","[[-0.972252056021833], [1.9441214878773412], [-1.065052745827616]]","[[-1.6812476231705569], [-31.202728490020775], [5.8879582534905754]]","[[0.7428150103113412], [0.5398317861133575]]","[[3.5631986905482194e-05], [-4.3143767269882005e-05]]",[[0.12133675205423519]],[[-0.002071751528083563]]
354,"[[-0.9786578595405008], [2.1999977904288692], [-1.099998100257431]]","[[-0.0005442607278769579], [0.0006604965067102397], [0.00046209703511301825]]","[[-0.9720385802454935], [1.943953754702946], [-1.0650288917073052]]","[[-1.6326180292928563], [-31.21894091367677], [5.877169865196689]]","[[0.742817799335071], [0.5398284505363291]]","[[3.413107301231122e-05], [-1.7243181282822206e-05]]",[[0.12134183063093934]],[[0.0005783328139462515]]
355,"[[-0.9786706267465178], [2.200000024770636], [-1.0999899439612306]]","[[-0.0018054762847724594], [-7.549962944550237e-05], [0.0010473267275892262]]","[[-0.9725157634251251], [1.9438665790652379], [-1.0647977681997554]]","[[-1.7016320821087452], [-31.22468726135188], [5.906497263288856]]","[[0.7428206341277704], [0.5398284544932483]]","[[2.3465029386215974e-05], [1.1852833714520727e-05]]",[[0.12133945779616011]],[[-0.0008339743495178534]]
356,"[[-0.9786673257398734], [2.1999950364729224], [-1.0999852997458877]]","[[0.001152444006726646], [-0.0007382125986943877], [0.0002153380597839094]]","[[-0.9722422782526562], [1.943722093250143], [-1.0649529080719662]]","[[-1.6877436205839134], [-31.239423716262756], [5.890078491441218]]","[[0.7428218865645405], [0.5398302670851435]]","[[4.888466076380382e-06], [2.2817562828070237e-05]]",[[0.12134241260798295]],[[0.0006294284537374517]]
357,"[[-0.978678191345843], [2.199989702388626], [-1.0999791949898508]]","[[-0.0019470540358102507], [-0.0004732520918010463], [0.0006934830283114035]]","[[-0.9725475502353764], [1.9439146122721322], [-1.0650113253099975]]","[[-1.7030889062540715], [-31.211942865648712], [5.875926191492398]]","[[0.74282177805328], [0.5398325186487629]]","[[-7.260301571054839e-06], [2.2568674551415313e-05]]",[[0.12133231675620275]],[[-0.0017268844082473749]]
358,"[[-0.9786797243665936], [2.1999826781958807], [-1.0999786316280025]]","[[0.0005386443130246804], [-0.0008042712897504689], [-0.0002700381848936839]]","[[-0.9723334195831957], [1.9438645788610014], [-1.065161945865591]]","[[-1.6936360560518025], [-31.215291068510304], [5.862299278357244]]","[[0.742819786469226], [0.5398348108196875]]","[[-2.909789583727118e-05], [2.2993307902119398e-05]]",[[0.12132432250576952]],[[-0.0005356919199254705]]
359,"[[-0.9786833321740204], [2.199976143701958], [-1.0999815039250112]]","[[-0.0007237847609401684], [-0.000574323825380002], [-0.0003898353640495733]]","[[-0.9724562863165968], [1.9440064920954725], [-1.0651772946434297]]","[[-1.7001382567147059], [-31.19501957765078], [5.8618006777054985]]","[[0.7428159839116246], [0.5398367728251727]]","[[-4.57339409343227e-05], [1.709457754239807e-05]]",[[0.12131130773351662]],[[-0.0016879555760283757]]
360,"[[-0.9786875180969712], [2.19997054756218], [-1.0999885785082468]]","[[-0.00030922803782352896], [-0.000535374127939886], [-0.0009278033485965453]]","[[-0.9724174434983603], [1.943994024569002], [-1.065231476405596]]","[[-1.6971885440575072], [-31.196473404414487], [5.859910413085018]]","[[0.7428103376270764], [0.539838189934041]]","[[-6.491844242173528e-05], [1.1870321914297932e-05]]",[[0.12129445101004643]],[[-0.0017724108889278396]]
361,"[[-0.9786886312165652], [2.199965539644791], [-1.100000565540045]]","[[-5.3142252426556166e-05], [-0.0004647453207295149], [-0.0013896792222503063]]","[[-0.9723719599380901], [1.9440635117186817], [-1.0651795771854706]]","[[-1.6926735553127799], [-31.18593527400298], [5.874098516653531]]","[[0.7428029083679522], [0.53983906813895]]","[[-8.169095865317999e-05], [6.3718655685107706e-06]]",[[0.12127634290369053]],[[-0.0019075695448832058]]
362,"[[-0.9787243094869542], [2.1999590028667586], [-1.0999986198055771]]","[[-0.004559866218660337], [-0.0009114981319115201], [0.0006326115500733254]]","[[-0.9723479278609422], [1.9441355655138564], [-1.065108248067849]]","[[-1.6260063729305014], [-31.17258876515239], [5.85838182721223]]","[[0.7427969842585166], [0.5398418679238529]]","[[-4.98313688979124e-05], [3.827766285047218e-05]]",[[0.12123607357422905]],[[-0.0046629953725137625]]
363,"[[-0.9787339317339921], [2.199945514279898], [-1.0999990517928278]]","[[0.0008171767463849167], [-0.0016761420928236848], [-0.0003653511980674651]]","[[-0.9720921615090655], [1.9441177770267792], [-1.0652210608494272]]","[[-1.644362057926053], [-31.163539330651037], [5.855400346020862]]","[[0.7427914979002816], [0.5398462898458767]]","[[-5.531396037872227e-05], [4.963732764817763e-05]]",[[0.12121253075307639]],[[-0.001224316546783611]]
364,"[[-0.9787546087359967], [2.199932023962095], [-1.0999957101826494]]","[[-0.0023751467360138365], [-0.0012687536274585964], [0.00034255773347557916]]","[[-0.9724978430158098], [1.944280853117199], [-1.0651502894733376]]","[[-1.6756197388992657], [-31.140372445912636], [5.859696611908549]]","[[0.7427863043216587], [0.5398511297436763]]","[[-5.345677440704577e-05], [4.641950156480945e-05]]",[[0.12118170504344827]],[[-0.0033013426288581726]]
