step,q,dq,qr,tau,r_pos,r_vel,th,dth
696,"[[-0.6077803716360242], [1.1327978214444756], [-0.42504866444298817]]","[[0.0005134913979054079], [-0.0008887567611896297], [0.00036819045368970127]]","[[-0.5935181233455128], [0.9557770681784391], [-0.46725669317243684]]","[[-1.369080208424068], [-22.872713616166795], [-5.697182543309223]]","[[0.5187992959799507], [0.837915608718147]]","[[8.076675217516538e-07], [1.78847420650996e-05]]",[[0.09996878536546337]],[[-7.074909594397341e-06]]
697,"[[-0.6077751438861169], [1.132788901376597], [-0.42504498297012316]]","[[0.0005136408246825264], [-0.0008887113271120739], [0.0003680084461609584]]","[[-0.5935130109032439], [0.9557691984299811], [-0.4672530694261187]]","[[-1.3690797372684074], [-22.872581193847267], [-5.697189405230922]]","[[0.5187993764771379], [0.8379174034987865]]","[[7.972612348083885e-07], [1.7884408554103004e-05]]",[[0.09996877452035868]],[[-7.062055129901032e-06]]
698,"[[-0.6077699146318172], [1.132779981759618], [-0.42504130330837564]]","[[0.0005137882709472658], [-0.0008886664340864159], [0.00036782879648730726]]","[[-0.593507897287071], [0.9557613291813568], [-0.4672494467495197]]","[[-1.3690792723154392], [-22.87244874671761], [-5.697196179194453]]","[[0.5187994559407049], [0.837919198246174]]","[[7.869901730295226e-07], [1.7884076719543174e-05]]",[[0.0999687638194254]],[[-7.049367790543104e-06]]
699,"[[-0.6077646838930729], [1.1327710625881993], [-0.4250376254343348]]","[[0.0005139337592920956], [-0.0008886220678342716], [0.00036765146483161426]]","[[-0.593502782512555], [0.9557534604265673], [-0.4672458251288551]]","[[-1.3690788134546472], [-22.87231627513965], [-5.697202866338673]]","[[0.5187995343840841], [0.8379209929604794]]","[[7.768525933649073e-07], [1.7883746605829032e-05]]",[[0.09996875326079178]],[[-7.036844849267129e-06]]
700,"[[-0.6077594516895506], [1.13276214385704], [-0.425033949324874]]","[[0.0005140773222063605], [-0.0008885782326575886], [0.0003674764268074421]]","[[-0.5934976665951663], [0.9557455921597021], [-0.4672422045505255]]","[[-1.3690783606375927], [-22.872183779391538], [-5.697209467797215]]","[[0.5187996118205338], [0.8379227876418681]]","[[7.668467638666243e-07], [1.7883418124142736e-05]]",[[0.09996874284261363]],[[-7.024483643765234e-06]]
701,"[[-0.607754218040688], [1.1327532255609398], [-0.4250302749571901]]","[[0.0005142189767164823], [-0.0008885349110037966], [0.00036730364972020757]]","[[-0.593492549550204], [0.9557377243748891], [-0.46723858500109544]]","[[-1.3690779137300302], [-22.872051259876525], [-5.697215984601477]]","[[0.51879968826314], [0.837924582290505]]","[[7.569709636889854e-07], [1.7883091285586517e-05]]",[[0.09996873256306305]],[[-7.012283428383878e-06]]
702,"[[-0.6077489829656473], [1.132744307694739], [-0.4250266023087494]]","[[0.0005143587549295003], [-0.0008884921051873773], [0.0003671331063377914]]","[[-0.5934874313926081], [0.9557298570663786], [-0.4672349664673174]]","[[-1.3690774727158481], [-22.87191871679752], [-5.697222418015205]]","[[0.5187997637248191], [0.8379263769065516]]","[[7.472235163952234e-07], [1.7882766034649222e-05]]",[[0.09996872242034373]],[[-7.000240504057703e-06]]
703,"[[-0.60774374648336], [1.1327353902533672], [-0.4250229313573314]]","[[0.0005144966763858116], [-0.000888449803747221], [0.00036696477328933275]]","[[-0.5934823121373333], [0.9557219902284448], [-0.46723134893610047]]","[[-1.3690770374495544], [-22.871786150589873], [-5.697228768914967]]","[[0.518799838218319], [0.8379281714901681]]","[[7.376027344463409e-07], [1.7882442382433084e-05]]",[[0.09996871241267721]],[[-6.988354072021141e-06]]
704,"[[-0.6077385086125018], [1.1327264732318056], [-0.4250192620809928]]","[[0.0005146327649190874], [-0.000888407997820001], [0.00036679860990754265]]","[[-0.593477191798971], [0.9557141238554797], [-0.4672277323945374]]","[[-1.369076607916162], [-22.871653561436098], [-5.697235038629158]]","[[0.5187999117562231], [0.8379299660415125]]","[[7.281070080189522e-07], [1.788212031783587e-05]]",[[0.09996870253831013]],[[-6.976621854689821e-06]]
705,"[[-0.6077332693715062], [1.1327175566251069], [-0.4250155944580882]]","[[0.0005147670493898943], [-0.0008883666884614561], [0.00036663459821177635]]","[[-0.5934720703919751], [0.9557062579419393], [-0.46722411682988585]]","[[-1.3690761839954342], [-22.87152094974196], [-5.697241227899724]]","[[0.5187999843509504], [0.8379317605607404]]","[[7.187346828807506e-07], [1.788179978534643e-05]]",[[0.09996869279551365]],[[-6.965040859778504e-06]]
706,"[[-0.607728028778571], [1.1327086404283835], [-0.4250119284672347]]","[[0.0005148995502390757], [-0.0008883258658494986], [0.0003664727042328175]]","[[-0.5934669479307212], [0.9556983924823236], [-0.4672205022295615]]","[[-1.3690757656657988], [-22.871388315705886], [-5.697247338058779]]","[[0.51880005601476], [0.8379335550480054]]","[[7.094841825150411e-07], [1.7881480762760305e-05]]",[[0.09996868318257765]],[[-6.953610238967511e-06]]
707,"[[-0.6077227868516605], [1.1326997246368153], [-0.42500826408734177]]","[[0.0005150302883668995], [-0.000888285521085469], [0.0003663129055417741]]","[[-0.5934618244292342], [0.9556905274712275], [-0.4672168885811494]]","[[-1.3690753528154787], [-22.871255659683406], [-5.697253369937743]]","[[0.5188001267597502], [0.8379353495034593]]","[[7.00353897098438e-07], [1.7881163272281952e-05]]",[[0.09996867369781287]],[[-6.942328315493948e-06]]
708,"[[-0.6077175436084977], [1.132690809245644], [-0.42500460129758777]]","[[0.000515159292215156], [-0.0008882456524398619], [0.00036615516663057734]]","[[-0.5934566999013631], [0.9556826629033336], [-0.4672132758724001]]","[[-1.3690749453856021], [-22.871122981921875], [-5.697259324764395]]","[[0.5188001965978636], [0.8379371439272519]]","[[6.913422834209371e-07], [1.7880847236195763e-05]]",[[0.09996866433955807]],[[-6.931191316734975e-06]]
709,"[[-0.607712299066586], [1.1326818942501757], [-0.42500094007742256]]","[[0.0005152865738957402], [-0.0008882062440873362], [0.0003659994708262032]]","[[-0.5934515743609935], [0.9556747987733403], [-0.46720966409120956]]","[[-1.36907454333927], [-22.87099028270186], [-5.697265203324746]]","[[0.5188002655408869], [0.8379389383195311]]","[[6.824477982725341e-07], [1.7880532710012886e-05]]",[[0.09996865510616698]],[[-6.920200504065277e-06]]
710,"[[-0.6077070532431854], [1.1326729796457708], [-0.4249972804065628]]","[[0.0005154121652783672], [-0.0008881672978653943], [0.00036584578073406426]]","[[-0.5934464478214369], [0.9556669350761023], [-0.46720605322565534]]","[[-1.3690741465410126], [-22.870857562349737], [-5.6972710067109364]]","[[0.5188003336004541], [0.8379407326804429]]","[[6.736689095454551e-07], [1.7880219638222172e-05]]",[[0.09996864599602345]],[[-6.909350714285126e-06]]
711,"[[-0.6077018061553398], [1.1326640654278533], [-0.42499362226498466]]","[[0.0005155360871280656], [-0.0008881288095674289], [0.0003656940786453816]]","[[-0.5934413202962793], [0.9556590718064537], [-0.4672024432639442]]","[[-1.3690737549796057], [-22.87072482109515], [-5.697276735921521]]","[[0.5188004007880478], [0.8379425270101307]]","[[6.650041295408471e-07], [1.787990796531247e-05]]",[[0.09996863700752863]],[[-6.898641516631457e-06]]
712,"[[-0.6076965578198807], [1.1326551515919117], [-0.42498996563293595]]","[[0.0005156583574052048], [-0.0008880907681752814], [0.00036554433679382436]]","[[-0.593436191798685], [0.9556512089593202], [-0.4671988341944442]]","[[-1.3690733685317027], [-22.87059205927953], [-5.6972823918460564]]","[[0.5188004671150022], [0.837944321308737]]","[[6.564519816620873e-07], [1.7879597713488238e-05]]",[[0.09996862813909821]],[[-6.888071698827464e-06]]
713,"[[-0.607691308253409], [1.132646238133483], [-0.4249863104908999]]","[[0.0005157790014232166], [-0.000888053171770431], [0.00036539652982468807]]","[[-0.5934310623416033], [0.9556433465297202], [-0.4671952260056813]]","[[-1.3690729871736727], [-22.8704592771098], [-5.69728797548473]]","[[0.5188005325925034], [0.8379461155764015]]","[[6.48010989312553e-07], [1.7879288860545017e-05]]",[[0.09996861938917502]],[[-6.877638245108425e-06]]
714,"[[-0.6076860574723145], [1.132637325048168], [-0.42498265681963443]]","[[0.0005158980393653034], [-0.0008880160145856297], [0.0003652506328116617]]","[[-0.5934259319379782], [0.9556354845127061], [-0.46719161868632164]]","[[-1.3690726108368674], [-22.870326474859883], [-5.6972934877878485]]","[[0.518800597231593], [0.8379479098132625]]","[[6.396797092023121e-07], [1.7878981373176117e-05]]",[[0.09996861075621942]],[[-6.8673401313248256e-06]]
715,"[[-0.6076808054927816], [1.1326284123316326], [-0.42497900460014154]]","[[0.0005160154885544416], [-0.0008879792853753454], [0.00036510661989501425]]","[[-0.5934208006004675], [0.9556276229034097], [-0.46718801222518364]]","[[-1.36907223942322], [-22.870193652840445], [-5.697298929614763]]","[[0.5188006610431687], [0.837949704019457]]","[[6.314567202458932e-07], [1.7878675240279307e-05]]",[[0.09996860223871115]],[[-6.8571757871945666e-06]]
716,"[[-0.6076755523307663], [1.132619499979578], [-0.42497535381365764]]","[[0.0005161313748445334], [-0.0008879429857339971], [0.00036496446818862216]]","[[-0.5934156683415633], [0.9556197616970346], [-0.46718440661123245]]","[[-1.3690718729158564], [-22.87006081123793], [-5.697304301946339]]","[[0.5188007240379867], [0.8379514981951195]]","[[6.233406235622851e-07], [1.7878370450752357e-05]]",[[0.09996859383515362]],[[-6.8471427008519326e-06]]
717,"[[-0.6076702980020356], [1.132610587987786], [-0.42497170444168236]]","[[0.0005162457164210876], [-0.0008879071069717026], [0.00036482415229201204]]","[[-0.5934105351736912], [0.9556119008888243], [-0.4671808018335709]]","[[-1.3690715112053304], [-22.869927950371842], [-5.697309605723499]]","[[0.5188007862266641], [0.837953292340383]]","[[6.153300313727073e-07], [1.7878066982390806e-05]]",[[0.09996858554406622]],[[-6.83723939733441e-06]]
718,"[[-0.6076650425221443], [1.132601676352076], [-0.42496805646594604]]","[[0.0005163585299561985], [-0.00088787163972745], [0.00036468564332525766]]","[[-0.593405401109069], [0.9556040404740952], [-0.4671771978814478]]","[[-1.369071154277644], [-22.869795070441803], [-5.6973148417373]]","[[0.5188008476196798], [0.8379550864553785]]","[[6.074235447961485e-07], [1.7877764824092424e-05]]",[[0.09996857736398633]],[[-6.827465307321368e-06]]
719,"[[-0.6076597859064409], [1.1325927650683254], [-0.42496440986841005]]","[[0.0005164698433077625], [-0.00088783658832714], [0.00036454892738405076]]","[[-0.5934002661596293], [0.9555961804482459], [-0.4671735947442547]]","[[-1.3690708020184834], [-22.86966217174821], [-5.697320010931433]]","[[0.5188009082273765], [0.8379568805402356]]","[[5.996198537694397e-07], [1.787746392034606e-05]]",[[0.09996856929347496]],[[-6.8178164966750665e-06]]
720,"[[-0.6076545281700853], [1.132583854132471], [-0.4249607646312788]]","[[0.0005165796670470318], [-0.0008878019373202706], [0.00036441397639015716]]","[[-0.5933951303374344], [0.9555883208066763], [-0.46716999241150625]]","[[-1.3690704544339858], [-22.869529254468176], [-5.697325114193197]]","[[0.5188009680599629], [0.8379586745950824]]","[[5.91917603820491e-07], [1.7877164315560634e-05]]",[[0.09996856133110635]],[[-6.8082938831041245e-06]]
721,"[[-0.6076492693280308], [1.1325749435404953], [-0.42495712073698694]]","[[0.000516688026876086], [-0.0008877676879545104], [0.00036428076722250236]]","[[-0.5933899936540545], [0.955580461544921], [-0.46716639087287504]]","[[-1.3690701113948354], [-22.869396318922345], [-5.6973301522980435]]","[[0.5188010271275143], [0.8379604686200447]]","[[5.843154626816727e-07], [1.7876865954224996e-05]]",[[0.09996855347547731]],[[-6.798893855955099e-06]]
722,"[[-0.607644009395042], [1.1325660332884386], [-0.4249534781681954]]","[[0.0005167949378580006], [-0.0008877338308988236], [0.00036414927702274613]]","[[-0.593384856121185], [0.9555726026585146], [-0.4671627901181496]]","[[-1.3690697728612573], [-22.869263365329044], [-5.697335126164546]]","[[0.5188010854399763], [0.8379622626152473]]","[[5.768121535965065e-07], [1.7876568836339146e-05]]",[[0.09996854572520102]],[[-6.789616018082131e-06]]
723,"[[-0.6076387483856901], [1.132557123372389], [-0.424949836907789]]","[[0.0005169004186931503], [-0.0008877003604733646], [0.0003640194843756439]]","[[-0.5933797177501964], [0.9555647441430838], [-0.4671591901372625]]","[[-1.3690694388031681], [-22.869130393881505], [-5.6973400366316875]]","[[0.5188011430071646], [0.8379640565808129]]","[[5.694063887062839e-07], [1.7876272950800853e-05]]",[[0.09996853807890883]],[[-6.780458543327941e-06]]
724,"[[-0.6076334863143491], [1.1325482137884828], [-0.42494619693887975]]","[[0.0005170044927365613], [-0.0008876672779613293], [0.0003638913672679295]]","[[-0.5933745785523638], [0.9555568859943039], [-0.4671555909202734]]","[[-1.369069109139315], [-22.868997404849278], [-5.697344884472796]]","[[0.5188011998387676], [0.8379658505168627]]","[[5.620968912545266e-07], [1.7875978242098967e-05]]",[[0.09996853053525394]],[[-6.771419095505729e-06]]
725,"[[-0.6076282231952226], [1.1325393045329173], [-0.4249425582447946]]","[[0.0005171071737517657], [-0.0008876345719865675], [0.00036376490021453045]]","[[-0.5933694385388971], [0.9555490282078799], [-0.46715199245736383]]","[[-1.3690687837999551], [-22.86886439848209], [-5.697349670570102]]","[[0.5188012559443476], [0.8379676444235168]]","[[5.548824177914469e-07], [1.7875684743540177e-05]]",[[0.09996852309290039]],[[-6.762496881577984e-06]]
726,"[[-0.607622959042317], [1.1325303956019255], [-0.4249389208090766]]","[[0.0005172084813233196], [-0.0008876022410549411], [0.0003636400668825396]]","[[-0.5933642977207602], [0.9555411707796057], [-0.46714839473885383]]","[[-1.3690684627813008], [-22.868731374937322], [-5.697354395680195]]","[[0.5188013113333433], [0.8379694383008923]]","[[5.477617359694875e-07], [1.7875392399613332e-05]]",[[0.09996851575053205]],[[-6.753690571769874e-06]]
727,"[[-0.6076176938694645], [1.1325214869918017], [-0.4249352846154858]]","[[0.0005173084329106042], [-0.0008875702789291895], [0.0003635168490327412]]","[[-0.5933591561087569], [0.9555333137053191], [-0.4671447977551835]]","[[-1.3690681459667062], [-22.868598334521614], [-5.697359060550339]]","[[0.5188013660150703], [0.8379712321491065]]","[[5.407336134410912e-07], [1.7875101243625124e-05]]",[[0.09996850850685025]],[[-6.744998124528709e-06]]
728,"[[-0.6076124276903112], [1.1325125786988794], [-0.42493164964799324]]","[[0.0005174070438249134], [-0.0008875386773825045], [0.00036339521591789714]]","[[-0.5933540137136389], [0.9555254569809165], [-0.4671412014969204]]","[[-1.3690678333236406], [-22.8684652774213], [-5.697363666015849]]","[[0.5188014199987234], [0.8379730259682738]]","[[5.337968622676215e-07], [1.78748112200644e-05]]",[[0.09996850136057421]],[[-6.73641877838374e-06]]
729,"[[-0.6076071605183239], [1.1325036707195435], [-0.4249280158907776]]","[[0.0005175043402699947], [-0.0008875074424349594], [0.00036327515090063545]]","[[-0.5933488705459151], [0.9555176006023494], [-0.4671376059547538]]","[[-1.3690675247835231], [-22.868332203866935], [-5.697368212916174]]","[[0.5188014732933781], [0.8379748197585083]]","[[5.269503056126723e-07], [1.7874522295624473e-05]]",[[0.09996849431044254]],[[-6.7279489869287445e-06]]
730,"[[-0.60760189236681], [1.132494763050229], [-0.42492438332821986]]","[[0.0005176003270003227], [-0.0008874765565639875], [0.00036315663760080885]]","[[-0.5933437266162062], [0.9555097445655735], [-0.46713401111948233]]","[[-1.3690672203609102], [-22.8681991140239], [-5.697372701865173]]","[[0.518801525907992], [0.8379766135199216]]","[[5.201927444353771e-07], [1.787423452581649e-05]]",[[0.09996848735519957]],[[-6.719590824131455e-06]]
731,"[[-0.6075966232488876], [1.1324858556874093], [-0.42492075194490625]]","[[0.0005176950299555644], [-0.000887446023355748], [0.0003630396524803847]]","[[-0.5933385819345494], [0.9555018888666937], [-0.46713041698205]]","[[-1.369066919914021], [-22.868066008166885], [-5.697377133747767]]","[[0.5188015778514063], [0.8379784072526243]]","[[5.13523057410481e-07], [1.787394783292484e-05]]",[[0.09996848049361579]],[[-6.711339781044837e-06]]
732,"[[-0.6075913531775099], [1.1324769486276105], [-0.4249171217256239]]","[[0.0005177884621397066], [-0.0008874158352943917], [0.0003629241772352687]]","[[-0.59333343651128], [0.9554940335017776], [-0.46712682353349283]]","[[-1.3690666234497435], [-22.867932886460032], [-5.697381509289735]]","[[0.5188016291323472], [0.8379802009567253]]","[[5.069400677015778e-07], [1.7873662216949526e-05]]",[[0.0999684737244758]],[[-6.703195919449331e-06]]
733,"[[-0.6075860821654633], [1.1324680418674014], [-0.4249134926553591]]","[[0.0005178806415027104], [-0.0008873859890682623], [0.00036281019020316385]]","[[-0.5933282903563752], [0.9554861784669845], [-0.46712323076497597]]","[[-1.3690663308833155], [-22.867799749159854], [-5.697385829118511]]","[[0.5188016797594276], [0.8379819946323327]]","[[5.004426539834128e-07], [1.7873377666788315e-05]]",[[0.09996846704657833]],[[-6.695157362419241e-06]]
734,"[[-0.6075808102253665], [1.1324591354033935], [-0.42490986471928893]]","[[0.0005179715841755889], [-0.0008873564808122292], [0.0003626976747769378]]","[[-0.5933231434797579], [0.9554783237585113], [-0.4671196386677752]]","[[-1.369066042176018], [-22.867666596446526], [-5.697390094029547]]","[[0.5188017297411488], [0.8379837882795524]]","[[4.94029739339652e-07], [1.7873094182441207e-05]]",[[0.09996846045873735]],[[-6.687222998480805e-06]]
735,"[[-0.6075755373696772], [1.132450229232246], [-0.4249062379027857]]","[[0.0005180613050123906], [-0.000887327303762786], [0.0003625866084137619]]","[[-0.5933179958911852], [0.9554704693726145], [-0.46711604723328426]]","[[-1.3690657572676468], [-22.867533428526045], [-5.697394304785244]]","[[0.5188017790859019], [0.8379855818984896]]","[[4.877002024450405e-07], [1.7872811752805973e-05]]",[[0.09996845395978224]],[[-6.679391475339011e-06]]
736,"[[-0.6075702636106867], [1.1324413233506592], [-0.42490261219141173]]","[[0.0005181498225415443], [-0.000887298457143082], [0.00036247697363503417]]","[[-0.5933128476002957], [0.9554626153055988], [-0.4671124564530073]]","[[-1.369065476134641], [-22.86740024557441], [-5.697398462049498]]","[[0.5188018278019677], [0.8379873754892473]]","[[4.81452944178784e-07], [1.787253032237146e-05]]",[[0.09996844754856003]],[[-6.671660966560758e-06]]
737,"[[-0.607564988960534], [1.13243241775538], [-0.42489898757091693]]","[[0.0005182371477020914], [-0.0008872699308522802], [0.0003623687508512857]]","[[-0.5933076986166532], [0.9554547615537957], [-0.467108866318552]]","[[-1.3690651987014424], [-22.867267047835995], [-5.697402566439503]]","[[0.518801875897521], [0.837989169051928]]","[[4.7528692093123937e-07], [1.787224993554659e-05]]",[[0.09996844122392802]],[[-6.664031160227152e-06]]
738,"[[-0.6075597134311918], [1.1324235124431914], [-0.4248953640272352]]","[[0.0005183233000512627], [-0.0008872417261219234], [0.0003622619274165073]]","[[-0.5933025489495797], [0.9554469081136233], [-0.46710527682164776]]","[[-1.3690649249449547], [-22.867133835449764], [-5.697406618747811]]","[[0.5188019233806298], [0.8379909625866324]]","[[4.692010668883029e-07], [1.7871970525717984e-05]]",[[0.09996843498476352]],[[-6.656499792812021e-06]]
739,"[[-0.6075544370344803], [1.1324146074109231], [-0.4248917415464851]]","[[0.0005184082910710541], [-0.0008872138331923185], [0.0003621564757184115]]","[[-0.5932973986084022], [0.9554390549815087], [-0.467101687954119]]","[[-1.3690646548133891], [-22.867000608617456], [-5.697410619662854]]","[[0.518801970259257], [0.8379927560934599]]","[[4.631943273381012e-07], [1.787169213729456e-05]]",[[0.09996842882995696]],[[-6.649066402854634e-06]]
740,"[[-0.607549159782062], [1.132405702655439], [-0.4248881201149635]]","[[0.0005184921429270267], [-0.0008871862574131584], [0.0003620523839295148]]","[[-0.5932922476022268], [0.9554312021539585], [-0.4670980997079069]]","[[-1.369064388216155], [-22.86686736758503], [-5.697414569805461]]","[[0.5188020165412625], [0.8379945495725087]]","[[4.5726571418214235e-07], [1.7871414681458475e-05]]",[[0.0999684227584141]],[[-6.64172827925108e-06]]
741,"[[-0.607543881685463], [1.1323967981736582], [-0.4248844997191457]]","[[0.0005185748605775753], [-0.0008871589832546989], [0.00036194963623194243]]","[[-0.5932870959402019], [0.9554233496274718], [-0.4670945120750425]]","[[-1.3690641251600097], [-22.866734112494672], [-5.697418469781583]]","[[0.5188020622344035], [0.8379963430238762]]","[[4.5141418381078324e-07], [1.7871138235925343e-05]]",[[0.0999684167690493]],[[-6.6344864451447355e-06]]
742,"[[-0.6075386027560402], [1.132387893962523], [-0.424880880345682]]","[[0.0005186564670480176], [-0.0008871320159119234], [0.00036184821363929864]]","[[-0.593281943631083], [0.9554154973986705], [-0.46709092504768246]]","[[-1.3690638656087906], [-22.86660084349204], [-5.697422320304369]]","[[0.5188021073463372], [0.8379981364476572]]","[[4.456387370233017e-07], [1.7870862711877322e-05]]",[[0.09996841086079869]],[[-6.62733750196251e-06]]
743,"[[-0.6075333230050161], [1.132378990019029], [-0.4248772619814072]]","[[0.0005187369729203334], [-0.0008871053460239031], [0.00036174808960336147]]","[[-0.5932767906837982], [0.9554076454641475], [-0.46708733861806273]]","[[-1.3690636094280775], [-22.866467560882047], [-5.697426122034005]]","[[0.5188021518846213], [0.8379999298439462]]","[[4.399383857212058e-07], [1.787058810931441e-05]]",[[0.0999684050326076]],[[-6.620281222802574e-06]]
744,"[[-0.6075280424434609], [1.1323700863401982], [-0.4248736446132994]]","[[0.000518816396272187], [-0.0008870789769908627], [0.0003616492647358083]]","[[-0.5932716371070057], [0.9553997938205734], [-0.4670837527785323]]","[[-1.3690633566432897], [-22.866334264755537], [-5.697429875602326]]","[[0.5188021958567145], [0.8380017232128365]]","[[4.343121529082339e-07], [1.787031443933884e-05]]",[[0.09996839928343514]],[[-6.613315982903836e-06]]
745,"[[-0.6075227610823128], [1.1323611829231082], [-0.4248700282285433]]","[[0.0005188947405830313], [-0.0008870528895338903], [0.000361551704093549]]","[[-0.5932664829093092], [0.9553919424646523], [-0.46708016752153525]]","[[-1.3690631072622796], [-22.866200955228503], [-5.69743358159903]]","[[0.5188022392699797], [0.8380035165544198]]","[[4.2875908379258476e-07], [1.7870041724155072e-05]]",[[0.09996839361225143]],[[-6.606442579954602e-06]]
746,"[[-0.6075174789323453], [1.1323522797648549], [-0.42486641281446]]","[[0.0005189720359913691], [-0.0008870271002234809], [0.00036145540845732016]]","[[-0.5932613280989825], [0.9553840913931881], [-0.46707658283963055]]","[[-1.3690628611331297], [-22.86606763259284], [-5.697437240678436]]","[[0.5188022821316831], [0.838005309868787]]","[[4.2327822358245726e-07], [1.7869769852740802e-05]]",[[0.09996838801805027]],[[-6.5996557747933365e-06]]
747,"[[-0.6075121960042121], [1.132343376862585], [-0.42486279835854524]]","[[0.0005190482831160387], [-0.0008870015905847461], [0.0003613603489686368]]","[[-0.5932561726846923], [0.9553762406029063], [-0.4670729987254393]]","[[-1.3690626182736385], [-22.86593429697996], [-5.69744085342601]]","[[0.5188023244489973], [0.8380071031560274]]","[[4.1786862858828044e-07], [1.7869498902811642e-05]]",[[0.09996838249982751]],[[-6.5929585000377294e-06]]
748,"[[-0.6075069123084241], [1.1323344742134824], [-0.42485918484846297]]","[[0.0005191235014443268], [-0.0008869763620905358], [0.0003612665123284564]]","[[-0.5932510166744374], [0.9553683900906913], [-0.46706941517171263]]","[[-1.3690623786247036], [-22.865800948554842], [-5.697444420453292]]","[[0.5188023662290012], [0.8380088964162296]]","[[4.125293884271741e-07], [1.7869228818856442e-05]]",[[0.09996837705659546]],[[-6.586347179092164e-06]]
749,"[[-0.6075016278553511], [1.132325571814761], [-0.4248555722720277]]","[[0.0005191977006976656], [-0.0008869514079592467], [0.00036117388407558293]]","[[-0.5932458600764693], [0.9553605398534019], [-0.4670658321712757]]","[[-1.3690621421438998], [-22.86566758749007], [-5.697447942393213]]","[[0.5188024074786821], [0.8380106896494808]]","[[4.072595705117976e-07], [1.786895961197743e-05]]",[[0.0999683716873801]],[[-6.579822047275349e-06]]
750,"[[-0.6074963426552281], [1.1323166696636742], [-0.42485196061722375]]","[[0.0005192708988381034], [-0.0008869267300830597], [0.0003610824505252269]]","[[-0.593240702898743], [0.9553526898879743], [-0.4670622497170578]]","[[-1.3690619088072746], [-22.865534213945168], [-5.697451419708838]]","[[0.5188024482049364], [0.8380124828558667]]","[[4.02058275561501e-07], [1.786869125997015e-05]]",[[0.09996836639122156]],[[-6.573380719687716e-06]]
751,"[[-0.6074910567181606], [1.1323077677575102], [-0.4248483498721806]]","[[0.0005193431056407377], [-0.0008869023210415772], [0.00036099219113049086]]","[[-0.5932355451492772], [0.9553448401913524], [-0.4670586678020715]]","[[-1.3690616785474905], [-22.865400828102118], [-5.697454853124163]]","[[0.5188024884145707], [0.8380142760354725]]","[[3.9692462650009475e-07], [1.7868423740630135e-05]]",[[0.09996836116716937]],[[-6.567023131681324e-06]]
752,"[[-0.6074857700541247], [1.1322988660935973], [-0.42484474002518563]]","[[0.0005194143326058415], [-0.0008868781753065824], [0.0003609030946102182]]","[[-0.5932303868358353], [0.95533699076054], [-0.4670550864194255]]","[[-1.3690614513626964], [-22.865267430081946], [-5.697458243138706]]","[[0.5188025281143035], [0.8380160691883818]]","[[3.9185774625138947e-07], [1.786815706505962e-05]]",[[0.09996835601428612]],[[-6.560748090538374e-06]]
753,"[[-0.607480482672958], [1.1322899646692903], [-0.4248411310646829]]","[[0.000519484598058173], [-0.0008868542963448856], [0.0003608151448551006]]","[[-0.5932252279661212], [0.9553291415925839], [-0.4670515055623187]]","[[-1.3690612271412324], [-22.8651340201308], [-5.69746159032004]]","[[0.5188025673107659], [0.8380178623146775]]","[[3.8685674663696545e-07], [1.7867891211054143e-05]]",[[0.09996835093164978]],[[-6.554553431563359e-06]]
754,"[[-0.6074751945843805], [1.132281063481985], [-0.42483752297925964]]","[[0.0005195539095630558], [-0.0008868306753151978], [0.00036072832503779295]]","[[-0.5932200685478634], [0.9553212926845412], [-0.467047925224032]]","[[-1.3690610059319583], [-22.865000598303816], [-5.697464895267281]]","[[0.5188026060105025], [0.8380196554144408]]","[[3.81920783887324e-07], [1.7867626145307014e-05]]",[[0.09996834591834512]],[[-6.548439575647033e-06]]
755,"[[-0.6074699057979838], [1.132272162529109], [-0.42483391575765445]]","[[0.0005196222782014592], [-0.0008868073067552495], [0.0003606426244127936]]","[[-0.5932149085884832], [0.955313444033536], [-0.4670443453979399]]","[[-1.3690607876330634], [-22.864867164827313], [-5.697468158464677]]","[[0.5188026442199735], [0.8380214484877527]]","[[3.770490031307361e-07], [1.7867361912227153e-05]]",[[0.09996834097346964]],[[-6.542405279710839e-06]]
756,"[[-0.6074646163232232], [1.1322632618081185], [-0.42483030938875566]]","[[0.0005196897222452951], [-0.0008867841941260501], [0.00036055802367267187]]","[[-0.5932097480953784], [0.9553055956367374], [-0.46704076607750505]]","[[-1.3690605722638902], [-22.86473371977891], [-5.697471380519417]]","[[0.5188026819455548], [0.8380232415346924]]","[[3.722405939043938e-07], [1.786709844520118e-05]]",[[0.0999683360961395]],[[-6.536448208045026e-06]]
757,"[[-0.6074593261694471], [1.1322543613165137], [-0.4248267038615929]]","[[0.0005197562509394599], [-0.0008867613313778555], [0.00036047450997997443]]","[[-0.5932045870759936], [0.9552977474913079], [-0.4670371872562645]]","[[-1.369060359704767], [-22.864600263434276], [-5.697474561909464]]","[[0.5188027191935394], [0.8380250345553385]]","[[3.674947124387984e-07], [1.7866835766433553e-05]]",[[0.09996833128547537]],[[-6.530568181055407e-06]]
758,"[[-0.6074540353458765], [1.1322454610518171], [-0.42482309916533517]]","[[0.0005198218736923998], [-0.0008867387134068871], [0.0003603920722984044]]","[[-0.5931994255375465], [0.9552898995944766], [-0.4670336089278483]]","[[-1.3690601500039423], [-22.864466795818746], [-5.697477703212425]]","[[0.5188027559701388], [0.8380268275497684]]","[[3.6281055937337214e-07], [1.7866573853719814e-05]]",[[0.09996832654060772]],[[-6.524765138746572e-06]]
