step,q,dq,qr,tau,r_pos,r_vel,th,dth
570,"[[-0.6084160579519617], [1.1339283052617668], [-0.4255399123437142]]","[[0.00046467494417130883], [-0.0009026547158358655], [0.0004267652901231156]]","[[-0.594144286857206], [0.9567759619754002], [-0.4677294316835356]]","[[-1.3692330665510415], [-22.889022251652605], [-5.694984500183659]]","[[0.5718916810723009], [0.8376891069020987]]","[[4.166620870549309e-06], [1.7952708619706215e-05]]",[[0.09997233496608988]],[[-1.1214483818815582e-05]]
571,"[[-0.608411321676228], [1.1339192472676232], [-0.42553564795872656]]","[[0.0004654629532665211], [-0.0009024351853449131], [0.0004258242415108443]]","[[-0.5941395592714648], [0.9567679382625092], [-0.46772546437560186]]","[[-1.369230604872571], [-22.888897858559623], [-5.695019769822771]]","[[0.5718920952062039], [0.8376909084493829]]","[[4.112608897877124e-06], [1.795181976405047e-05]]",[[0.09997227763266997]],[[-1.1147988290145447e-05]]
572,"[[-0.6084065774669565], [1.1339101914521383], [-0.42553139293883757]]","[[0.0004662406998002522], [-0.0009022184548987122], [0.0004248953991934368]]","[[-0.594134825466123], [0.9567599169875565], [-0.46772150258364836]]","[[-1.3692281751775481], [-22.88877333616533], [-5.695054582547203]]","[[0.571892503975198], [0.8376927099082552]]","[[4.059297686875851e-06], [1.7950939923405684e-05]]",[[0.09997222104634353]],[[-1.1082354766295266e-05]]
573,"[[-0.608401825427464], [1.1339011377875337], [-0.42552714716264217]]","[[0.00046700831944772314], [-0.0009020044900997504], [0.00042397860191002723]]","[[-0.5941300855221974], [0.9567518981193829], [-0.4677175462362081]]","[[-1.3692257770277751], [-22.888648686183753], [-5.695088944234545]]","[[0.5718929074488881], [0.8376945112796124]]","[[4.00667813371669e-06], [1.7950068997851787e-05]]",[[0.0999721651974267]],[[-1.1017571019357117e-05]]
574,"[[-0.6083970656597288], [1.133892086246386], [-0.42552291051029717]]","[[0.00046776593764308316], [-0.0009017932468641798], [0.0004230736806398183]]","[[-0.5941253395198066], [0.9567438816272177], [-0.4677135952627374]]","[[-1.369223410050322], [-22.88852391021561], [-5.695122860862506]]","[[0.5718933056959767], [0.837696312564339]]","[[3.954741267797601e-06], [1.7949206865264244e-05]]",[[0.09997211007635914]],[[-1.0953627442614536e-05]]
575,"[[-0.6083922982644013], [1.133883036801628], [-0.4255186828635142]]","[[0.00046851369226394435], [-0.0009015847015925171], [0.00042218049921739775]]","[[-0.5941205875378451], [0.9567358674807183], [-0.4677096495936143]]","[[-1.3692210738024606], [-22.888399009945932], [-5.695156338148805]]","[[0.5718936987842759], [0.8376981137633077]]","[[3.903478285049999e-06], [1.7948353381314064e-05]]",[[0.09997205567370938]],[[-1.0890511249857932e-05]]
576,"[[-0.6083875233408365], [1.133873989426548], [-0.4255144641055487]]","[[0.00046925170505919545], [-0.000901378811336534], [0.0004212988928358752]]","[[-0.5941158296544308], [0.9567278556498862], [-0.46770570916010656]]","[[-1.3692187679150027], [-22.88827398697513], [-5.695189381755701]]","[[0.5718940867807187], [0.8376999148773797]]","[[3.85288040360976e-06], [1.7947508457183403e-05]]",[[0.09997200198016205]],[[-1.0828213441454668e-05]]
577,"[[-0.6083827409870988], [1.1338649440947792], [-0.4255102541211558]]","[[0.00046998010156282244], [-0.0009011755400253896], [0.0004204287142627189]]","[[-0.5941110659464311], [0.9567198461051611], [-0.46770177389438755]]","[[-1.3692164919680128], [-22.88814884291142], [-5.695221997342701]]","[[0.5718944697513713], [0.8377017159074053]]","[[3.8029390303506716e-06], [1.794667200405442e-05]]",[[0.09997194898652446]],[[-1.0766723061213929e-05]]
578,"[[-0.6083779512999725], [1.1338559007802904], [-0.42550605279659226]]","[[0.00047069901242774437], [-0.0009009748618442615], [0.00041956981972154916]]","[[-0.5941062964898008], [0.956711838817361], [-0.46769784372950757]]","[[-1.369214245634002], [-22.888023579254163], [-5.695254190491869]]","[[0.5718948477614425], [0.8377035168542225]]","[[3.753645638759906e-06], [1.794584385539366e-05]]",[[0.09997189668372743]],[[-1.0706028556224309e-05]]
579,"[[-0.6083731543750018], [1.1338468594573987], [-0.4255018600195837]]","[[0.00047140855378176305], [-0.0009007767350180107], [0.0004187220623284721]]","[[-0.594101521359626], [0.9567038337576428], [-0.4676939185993741]]","[[-1.3692120284692213], [-22.887898197646678], [-5.695285966643009]]","[[0.5718952208752964], [0.8377053177186592]]","[[3.7049918355513967e-06], [1.7945023944587746e-05]]",[[0.09997184506281284]],[[-1.064612118516911e-05]]
580,"[[-0.6083683503064803], [1.1338378201007466], [-0.4254976756793221]]","[[0.00047210885203395614], [-0.0009005811314901357], [0.00041788529222853976]]","[[-0.5940967406298157], [0.9566958308975857], [-0.467689998438765]]","[[-1.3692098401125685], [-22.887772699581383], [-5.69531733125947]]","[[0.5718955891564632], [0.8377071185015312]]","[[3.65696933846138e-06], [1.794421212730768e-05]]",[[0.09997179411494359]],[[-1.0586989505021252e-05]]
581,"[[-0.6083635391874866], [1.13382878268531], [-0.425493499666427]]","[[0.0004728000273834104], [-0.0009003880199155989], [0.000417059372406145]]","[[-0.5940919543734932], [0.9566878302090998], [-0.4676860831832931]]","[[-1.3692076801810007], [-22.887647086597152], [-5.695348289686428]]","[[0.5718959526676488], [0.8377089192036448]]","[[3.609569954043934e-06], [1.794340830363339e-05]]",[[0.0999717438313942]],[[-1.0528623542111273e-05]]
582,"[[-0.608358721109896], [1.1338197471863882], [-0.42548933187294224]]","[[0.00047348219008076786], [-0.0009001973577125733], [0.0004162441534713568]]","[[-0.5940871626627993], [0.9566798316644672], [-0.46768217276940954]]","[[-1.3692055483589054], [-22.88752136012282], [-5.695378847150478]]","[[0.571896311470747], [0.8377107198257943]]","[[3.56278561097767e-06], [1.7942612406951497e-05]]",[[0.09997169420354916]],[[-1.0471015299133232e-05]]
583,"[[-0.6083538961643806], [1.1338107135796007], [-0.4254851721923054]]","[[0.0004741554670235626], [-0.0009000091246348652], [0.0004154395068401151]]","[[-0.5940823655687227], [0.9566718352363798], [-0.46767826713440236]]","[[-1.3692034441877392], [-22.887395521741198], [-5.695409008833935]]","[[0.5718966656268493], [0.8377125203687648]]","[[3.516608337861271e-06], [1.7941824304035237e-05]]",[[0.09997164522291341]],[[-1.0414151909924133e-05]]
584,"[[-0.6083490644404455], [1.1338016818408823], [-0.42548102051934056]]","[[0.00047481997026331546], [-0.0008998232870861544], [0.0004146452913505738]]","[[-0.5940775631617353], [0.956663840897807], [-0.46767436621635206]]","[[-1.3692013673822783], [-22.88726957283058], [-5.6954387799570165]]","[[0.5718970151962546], [0.8377143208333295]]","[[3.4710302632134926e-06], [1.7941043850555616e-05]]",[[0.09997159688109572]],[[-1.0358025472287716e-05]]
585,"[[-0.6083442260264385], [1.1337926519464792], [-0.42547687675022944]]","[[0.0004754758111855384], [-0.0008996398110948656], [0.00041386137305630954]]","[[-0.5940727555111065], [0.9566558486221005], [-0.467670469954151]]","[[-1.3691993175755037], [-22.88714351483681], [-5.6954681655256225]]","[[0.5718973602384808], [0.8377161212202527]]","[[3.4260436265753924e-06], [1.7940271013205944e-05]]",[[0.09997154916981063]],[[-1.0302626853048863e-05]]
586,"[[-0.6083393810095622], [1.1337836238729577], [-0.4254727407825121]]","[[0.0004761230988461346], [-0.0008994586598835563], [0.0004130876146231227]]","[[-0.5940679426852008], [0.9566478583829816], [-0.4676665782874898]]","[[-1.3691972944260606], [-22.88701734916064], [-5.695497170560825]]","[[0.5718977008122741], [0.837717921530288]]","[[3.38164074520364e-06], [1.793950569206615e-05]]",[[0.09997150208088502]],[[-1.0247946414292108e-05]]
587,"[[-0.6083345294758713], [1.1337745975971663], [-0.42546861251503915]]","[[0.00047676195222397244], [-0.000899279813937337], [0.0004123238871820978]]","[[-0.5940631247515559], [0.9566398701545116], [-0.4676626911568412]]","[[-1.3691952975518142], [-22.886891077246986], [-5.695525800009456]]","[[0.571898036975619], [0.8377197217641786]]","[[3.3378140473772078e-06], [1.7938747720602777e-05]]",[[0.099971455606256]],[[-1.0193973392604722e-05]]
588,"[[-0.6083296715103226], [1.1337655730962706], [-0.4254644918479885]]","[[0.00047739248037641235], [-0.000899103245537547], [0.00041157006912190264]]","[[-0.5940583017769842], [0.9566318839110316], [-0.4676588085034328]]","[[-1.3691933266185035], [-22.88676470049523], [-5.695554058692032]]","[[0.571898368785749], [0.8377215219226587]]","[[3.2945561057040607e-06], [1.7937997021100216e-05]]",[[0.09997140973795891]],[[-1.0140699455362182e-05]]
589,"[[-0.6083248071967766], [1.133756550347732], [-0.425460378682828]]","[[0.0004780147817183139], [-0.0008989289105593157], [0.0004108260116429119]]","[[-0.5940534738272885], [0.9566238996272461], [-0.46765493026926613]]","[[-1.3691913813450438], [-22.886638220167917], [-5.695581951586877]]","[[0.5718986962991547], [0.8377233220064522]]","[[3.251859492792164e-06], [1.7937253560251776e-05]]",[[0.09997136446812706]],[[-1.0088117198055191e-05]]
590,"[[-0.6083199366179911], [1.1337475293292962], [-0.4254562729222986]]","[[0.00047862897239889235], [-0.00089875679222709], [0.0004100916047758696]]","[[-0.5940486409672556], [0.9566159172782397], [-0.4676510563971065]]","[[-1.36918946132988], [-22.886511637705745], [-5.695609483278433]]","[[0.5718990195715952], [0.8377251220162734]]","[[3.2097169810896276e-06], [1.7936517171524002e-05]]",[[0.09997131978900525]],[[-1.0036215052315958e-05]]
591,"[[-0.6083150598556547], [1.1337385100189998], [-0.42545217447040895]]","[[0.0004792351546135526], [-0.0008985868597106983], [0.00040936671928615276]]","[[-0.5940438032611738], [0.9566079368393429], [-0.4676471868304408]]","[[-1.3691875662802206], [-22.886384954408708], [-5.695636658469858]]","[[0.5718993386581064], [0.8377269219528274]]","[[3.168121354146791e-06], [1.7935787777201284e-05]]",[[0.09997127569293629]],[[-9.984985811001615e-06]]
592,"[[-0.6083101769904066], [1.1337294923951728], [-0.4254480832324062]]","[[0.00047983342887909786], [-0.0008984190790097824], [0.00040865123054731334]]","[[-0.5940389607722557], [0.956599958286247], [-0.4676433215135005]]","[[-1.3691856958815865], [-22.88625817156039], [-5.695663481860361]]","[[0.5718996536130108], [0.8377287218168101]]","[[3.127065539842988e-06], [1.79350653328747e-05]]",[[0.09997123217235881]],[[-9.934420722029769e-06]]
593,"[[-0.608305288101829], [1.1337204764364175], [-0.4254439991147739]]","[[0.00048042390146321723], [-0.0008982534261162411], [0.00040794501325995547]]","[[-0.5940341135629372], [0.9565919815949693], [-0.4676394603912431]]","[[-1.3691838497949207], [-22.88613129048195], [-5.695689957993568]]","[[0.5718999644899264], [0.8377305216089079]]","[[3.0865425215687026e-06], [1.7934349683113027e-05]]",[[0.09997118921981414]],[[-9.884510254371676e-06]]
594,"[[-0.6083003932684748], [1.1337114621216131], [-0.42543992202520137]]","[[0.00048100667756775795], [-0.0008980898804864523], [0.0004072479537394619]]","[[-0.5940292616949476], [0.9565840067418009], [-0.4676356034093287]]","[[-1.369182027666672], [-22.886004312513915], [-5.695716091330211]]","[[0.5719002713417765], [0.837732321329798]]","[[3.046545415941182e-06], [1.7933640750200652e-05]]",[[0.09997114682793862]],[[-9.835245763185549e-06]]
595,"[[-0.6082954925678923], [1.13370244942992], [-0.4254358518725722]]","[[0.00048158184552968275], [-0.0008979284014127009], [0.00040655993435669]]","[[-0.5940244052292031], [0.9565760337033415], [-0.46763175051412476]]","[[-1.3691802292865822], [-22.885877238786144], [-5.695741886348938]]","[[0.5719005742207979], [0.837734120980149]]","[[3.0070673839865947e-06], [1.7932938489728656e-05]]",[[0.09997110498945588]],[[-9.786621526350694e-06]]
596,"[[-0.6082905860766066], [1.1336934383407655], [-0.425431788566962]]","[[0.0004821495137920795], [-0.0008977689702780733], [0.000405880830776556]]","[[-0.594019544225525], [0.9565680624565637], [-0.46762790165271034]]","[[-1.3691784542500476], [-22.885750070635332], [-5.695767347511914]]","[[0.5719008731785504], [0.8377359205606207]]","[[2.9681016977534114e-06], [1.7932242768470275e-05]]",[[0.09997106369719656]],[[-9.738625709449986e-06]]
597,"[[-0.6082856738701528], [1.1336844288338377], [-0.4254277320196058]]","[[0.00048270977718049835], [-0.0008976115614278968], [0.00040521053310982325]]","[[-0.5940146787434407], [0.9565600929786492], [-0.467624056772827]]","[[-1.3691767023083243], [-22.885622809261065], [-5.695792479046283]]","[[0.5719011682659255], [0.8377377200718634]]","[[2.929641729210175e-06], [1.7931553486505436e-05]]",[[0.09997102294407896]],[[-9.691252276318799e-06]]
598,"[[-0.6082807560231016], [1.1336754208891067], [-0.4254236821428935]]","[[0.00048326272723361874], [-0.0008974561401463854], [0.0004045489199166058]]","[[-0.5940098088413724], [0.9565521252471199], [-0.4676202158229073]]","[[-1.369174973180749], [-22.88549545583512], [-5.69581728531952]]","[[0.5719014595331544], [0.8377395195145197]]","[[2.89168090583658e-06], [1.793087062162968e-05]]",[[0.09997098272311034]],[[-9.64449299619731e-06]]
599,"[[-0.6082758326090372], [1.133666414486778], [-0.4254196388503453]]","[[0.0004838084652942637], [-0.0008973026910851778], [0.0004038958900620254]]","[[-0.5940049345770573], [0.9565441592398032], [-0.46761637875205614]]","[[-1.3691732665056335], [-22.88536801163654], [-5.695841770473559]]","[[0.5719017470298174], [0.8377413188892238]]","[[2.854212766134623e-06], [1.7930194040616243e-05]]",[[0.0999709430273932]],[[-9.598339145024115e-06]]
600,"[[-0.6082709037006027], [1.1336574096073317], [-0.42541560205661144]]","[[0.00048434708245273517], [-0.0008971511837159163], [0.00040325131808385817]]","[[-0.5940000560075653], [0.9565361949347799], [-0.46761254551002834]]","[[-1.3691715820392667], [-22.885240477794632], [-5.6958659387353014]]","[[0.5719020308048522], [0.8377431181966003]]","[[2.8172309374241422e-06], [1.7929523665749514e-05]]",[[0.09997090385011674]],[[-9.552783179343771e-06]]
601,"[[-0.6082659693695014], [1.1336484062314989], [-0.4254115716774398]]","[[0.0004848786626414081], [-0.0008970015837662937], [0.0004026151030477598]]","[[-0.5939951731891718], [0.9565282323104276], [-0.46760871604723553]]","[[-1.369169919502308], [-22.88511285545347], [-5.695889794216844]]","[[0.5719023109065613], [0.8377449174372671]]","[[2.7807290692294373e-06], [1.7928859474825032e-05]]",[[0.09997086518455556]],[[-9.507819215794772e-06]]
602,"[[-0.608261029686486], [1.1336394043402496], [-0.4254075476296813]]","[[0.0004854033152042053], [-0.0008968538868006637], [0.00040198713429696886]]","[[-0.59399028617723], [0.9565202713454569], [-0.467604890314744]]","[[-1.3691682785331598], [-22.88498514585956], [-5.695913340936424]]","[[0.5719025873826215], [0.8377467166118325]]","[[2.744700977608261e-06], [1.7928201256900422e-05]]",[[0.09997082702408334]],[[-9.463435022106365e-06]]
603,"[[-0.608256084721418], [1.133630403914812], [-0.42540352983125074]]","[[0.00048592111576069297], [-0.0008967080553342333], [0.0004013673128196449]]","[[-0.5939853950269267], [0.9565123120187211], [-0.46760106826421943]]","[[-1.3691666589497533], [-22.884857350060077], [-5.695936582908081]]","[[0.5719028602800913], [0.8377485157208977]]","[[2.7091405119250567e-06], [1.7927549034180146e-05]]",[[0.09997078936214435]],[[-9.419627892534935e-06]]
604,"[[-0.6082511345432458], [1.1336214049366578], [-0.42539951820113814]]","[[0.0004864321547046746], [-0.0008965640621047266], [0.0004007555190576051]]","[[-0.5939804997920763], [0.956504354309485], [-0.4675972498479937]]","[[-1.3691650604242205], [-22.884729469186297], [-5.695959524204589]]","[[0.571903129645419], [0.8377503147650557]]","[[2.67404159925988e-06], [1.792690272894859e-05]]",[[0.09997075219227296]],[[-9.376388342453856e-06]]
605,"[[-0.608246179220012], [1.1336124073874942], [-0.42539551265938863]]","[[0.00048693652657727515], [-0.0008964218934353341], [0.00040015165775453276]]","[[-0.5939756005261382], [0.9564963981972335], [-0.4675934350190003]]","[[-1.3691634826781285], [-22.884601504388026], [-5.6959821685763465]]","[[0.5719033955244509], [0.8377521137448916]]","[[2.639398277715088e-06], [1.7926262207978994e-05]]",[[0.09997071550809386]],[[-9.333707964808563e-06]]
606,"[[-0.6082412188188939], [1.133603411249271], [-0.42539151312707285]]","[[0.0004874343081064658], [-0.000896281514389502], [0.00039955562311942694]]","[[-0.5939706972819633], [0.9564884436616856], [-0.46758962373077795]]","[[-1.3691619254778549], [-22.884473456716954], [-5.696004519910541]]","[[0.5719036579624384], [0.8377539126609833]]","[[2.6052045964952697e-06], [1.7925627460169125e-05]]",[[0.0999706793033045]],[[-9.291582024886433e-06]]
607,"[[-0.6082362534061804], [1.1335944165041598], [-0.4253875195262875]]","[[0.0004879255931199561], [-0.0008961429116419173], [0.00039896731849904665]]","[[-0.5939657901114004], [0.9564804906828921], [-0.4675858159374847]]","[[-1.3691603885524675], [-22.884345327223013], [-5.696026582092963]]","[[0.5719039170040462], [0.8377557115138999]]","[[2.571454771338466e-06], [1.792499834118999e-05]]",[[0.09997064357169143]],[[-9.250001161599172e-06]]
608,"[[-0.6082312830473138], [1.133585423134582], [-0.42538353178014693]]","[[0.0004884104637486453], [-0.0008960060594208064], [0.0003983866414325188]]","[[-0.5939608790659241], [0.9564725392410924], [-0.4675820115938526]]","[[-1.3691588715664516], [-22.884217117095293], [-5.69604835878273]]","[[0.5719041726933601], [0.8377575103042039]]","[[2.538143017982719e-06], [1.792437480663267e-05]]",[[0.09997060830711946]],[[-9.208958794422462e-06]]
609,"[[-0.6082263078068852], [1.1335764311231755], [-0.4253795498127605]]","[[0.0004888890007683222], [-0.0008958709316694291], [0.0003978134832546415]]","[[-0.5939559641962509], [0.9564645893168102], [-0.4675782106552115]]","[[-1.3691573743431178], [-22.884088827265195], [-5.696069853783632]]","[[0.5719044250738944], [0.8377593090324501]]","[[2.505263674290603e-06], [1.7923756800986013e-05]]",[[0.0999705735035301]],[[-9.168448785148303e-06]]
610,"[[-0.6082213277486489], [1.133567440452806], [-0.42537557354921196]]","[[0.0004893612854919294], [-0.0008957375051480698], [0.0003972477556821452]]","[[-0.5939510455523386], [0.9564566408908417], [-0.4675744130774757]]","[[-1.3691558966335506], [-22.883960458754792], [-5.696091070733399]]","[[0.5719046741885987], [0.8377611076991862]]","[[2.4728111114313833e-06], [1.7923144224329945e-05]]",[[0.09997053915494432]],[[-9.128463974029943e-06]]
611,"[[-0.6082163429355232], [1.1335584511065584], [-0.42537160291556997]]","[[0.0004898274042109546], [-0.0008956057648298044], [0.00039668936511823294]]","[[-0.5939461231835548], [0.9564486939442178], [-0.46757061881712436]]","[[-1.3691544381194207], [-22.883832012691087], [-5.696112013078298]]","[[0.5719049200798657], [0.8377629063049525]]","[[2.4407798115966273e-06], [1.7922537032255548e-05]]",[[0.09997050525546586]],[[-9.088996639282365e-06]]
612,"[[-0.6082113534296217], [1.133549463067744], [-0.42536763783885406]]","[[0.0004902874317556649], [-0.0008954756814968656], [0.00039613820627759644]]","[[-0.5939411971387373], [0.9564407484582026], [-0.46756682783120096]]","[[-1.369152998613997], [-22.883703489978593], [-5.69613268466046]]","[[0.5719051627895385], [0.8377647048502822]]","[[2.409164323591284e-06], [1.7921935124842747e-05]]",[[0.09997047179926921]],[[-9.050041186241947e-06]]
613,"[[-0.6082063592922481], [1.1335404763198873], [-0.42536367824703375]]","[[0.0004907414511905878], [-0.0008953472399367557], [0.0003955941975048727]]","[[-0.5939362674659279], [0.9564328044143209], [-0.4675630400773098]]","[[-1.3691515778011945], [-22.88357489172422], [-5.6961530887682486]]","[[0.5719054023589178], [0.8377665033357015]]","[[2.3779592295269936e-06], [1.7921338435478162e-05]]",[[0.09997043878060616]],[[-9.011590102640105e-06]]
614,"[[-0.6082013605839139], [1.133531490846725], [-0.4253597240690126]]","[[0.0004911895354594853], [-0.0008952204121449869], [0.0003950572386932083]]","[[-0.5939313342126712], [0.9564248617943191], [-0.4675592555135996]]","[[-1.3691501754927562], [-22.883446218835658], [-5.696173228966692]]","[[0.5719056388287685], [0.8377683017617296]]","[[2.347159211435468e-06], [1.7920746930855103e-05]]",[[0.09997040619380057]],[[-8.973637992265582e-06]]
615,"[[-0.6081963573643375], [1.133522506632204], [-0.42535577523461043]]","[[0.0004916317696476852], [-0.0008950951871754542], [0.00039452724333927103]]","[[-0.5939263974257548], [0.9564169205802151], [-0.4675554740987722]]","[[-1.3691487914364484], [-22.883317472296767], [-5.6961931086759465]]","[[0.5719058722393268], [0.8377701001288785]]","[[2.3167590401662608e-06], [1.7920160477746805e-05]]",[[0.09997037403325565]],[[-8.936176465912382e-06]]
616,"[[-0.6081913496924772], [1.1335135236604865], [-0.4253518316745724]]","[[0.0004920682205235699], [-0.0008949715329513996], [0.00039400411088383325]]","[[-0.593921457151592], [0.9564089807541991], [-0.46755169579204775]]","[[-1.3691474254086047], [-22.88318865305458], [-5.696212731324007]]","[[0.5719061026303074], [0.8377718984376542]]","[[2.2867535198756173e-06], [1.791957907615327e-05]]",[[0.0999703422934388]],[[-8.899201543986074e-06]]
617,"[[-0.6081863376265167], [1.1335045419159344], [-0.4253478933205234]]","[[0.000492498965688315], [-0.0008948494316013411], [0.00039348775908702727]]","[[-0.5939165134356865], [0.9564010422987675], [-0.46754792055319816]]","[[-1.3691460771713189], [-22.883059762042905], [-5.696232100239645]]","[[0.5719063300409096], [0.8377736966885556]]","[[2.2571374880264727e-06], [1.7919002637256654e-05]]",[[0.09997031096889504]],[[-8.862705687298633e-06]]
618,"[[-0.6081813212238832], [1.1334955613831141], [-0.4253439601049902]]","[[0.000492924082605109], [-0.0008947288677940146], [0.00039297810311879344]]","[[-0.593911566323151], [0.9563931051966044], [-0.46754414834250196]]","[[-1.369144746451508], [-22.88293080028186], [-5.696251218560234]]","[[0.5719065545098245], [0.8377754948820749]]","[[2.2279059486152164e-06], [1.7918431083341346e-05]]",[[0.09997028005424197]],[[-8.826682070152067e-06]]
619,"[[-0.6081763005412592], [1.133486582046784], [-0.4253400319613613]]","[[0.0004933436449512107], [-0.0008946098240416589], [0.0003924750549078593]]","[[-0.5939066158585609], [0.9563851694306049], [-0.4675403791207534]]","[[-1.3691434330856889], [-22.882801768584834], [-5.696270089769034]]","[[0.5719067760752415], [0.8377772930186982]]","[[2.1990539167404677e-06], [1.7917864336691736e-05]]",[[0.0999702495441629]],[[-8.791125321282178e-06]]
620,"[[-0.6081712756346074], [1.13347760389192], [-0.42533610882390527]]","[[0.0004937577184071368], [-0.0008944922710101], [0.00039197852366659736]]","[[-0.5939016620857903], [0.9563772349838958], [-0.4675366128492564]]","[[-1.3691421368044376], [-22.882672667938134], [-5.696288716898669]]","[[0.5719069947748553], [0.8377790910989046]]","[[2.1705764408075368e-06], [1.79173023528989e-05]]",[[0.09997021943340634]],[[-8.75603007509905e-06]]
621,"[[-0.6081662465591491], [1.1334686269036787], [-0.42533219062773364]]","[[0.0004941663754800818], [-0.0008943761898632108], [0.00039148842364451764]]","[[-0.5938967050480937], [0.9563693018398499], [-0.46753284948982343]]","[[-1.3691408573990187], [-22.882543499196277], [-5.696307103244073]]","[[0.57190721064587], [0.8377808891231678]]","[[2.142468669141806e-06], [1.791674510975838e-05]]",[[0.09997018971679601]],[[-8.72138959993711e-06]]
622,"[[-0.6081612133693866], [1.1334596510674093], [-0.4253282773087984]]","[[0.000494569694153929], [-0.0008942615727872416], [0.0003910046819169122]]","[[-0.5938917447882884], [0.9563613699820463], [-0.46752908900476137]]","[[-1.3691395946122231], [-22.88241426332314], [-5.696325251803213]]","[[0.571907423725009], [0.8377826870919546]]","[[2.1147258166820393e-06], [1.7916192474043413e-05]]",[[0.09997016038922435]],[[-8.687196716417739e-06]]
623,"[[-0.6081561761191293], [1.1334506763686545], [-0.42532436880388624]]","[[0.0004949677325765817], [-0.0008941483880922085], [0.00039052720782747907]]","[[-0.5938867813487482], [0.9563534393942286], [-0.4675253313568528]]","[[-1.369138348366366], [-22.88228496101101], [-5.696343165788024]]","[[0.5719076340485186], [0.8377844850057254]]","[[2.0873431427759215e-06], [1.7915644434651767e-05]]",[[0.09997013144563986]],[[-8.65344882682896e-06]]
624,"[[-0.6081511348614779], [1.1334417027931447], [-0.4253204650506002]]","[[0.0004953605699089952], [-0.0008940366273919587], [0.00039005592101049036]]","[[-0.5938818147708943], [0.9563455100604338], [-0.46752157650938425]]","[[-1.3691371182888097], [-22.88215559330126], [-5.696360848233822]]","[[0.5719078416521749], [0.837786282864935]]","[[2.060315973384519e-06], [1.791510088056114e-05]]",[[0.09997010288106617]],[[-8.620136472502551e-06]]
625,"[[-0.6081460896488528], [1.1334327303267968], [-0.42531656598735795]]","[[0.0004957482637056032], [-0.0008939262627857825], [0.0003895907429050105]]","[[-0.5938768450961117], [0.9563375819648137], [-0.46751782442609263]]","[[-1.369135904229554], [-22.882026161006287], [-5.696378302057156]]","[[0.5719080465712899], [0.8377880806700323]]","[[2.0336397010822793e-06], [1.7914561822873765e-05]]",[[0.09997007469058448]],[[-8.58725731387247e-06]]
626,"[[-0.608141040532986], [1.133423758955707], [-0.4253126715533766]]","[[0.0004961308883050936], [-0.0008938172830864621], [0.00038913158927102176]]","[[-0.5938718723647982], [0.9563296550918201], [-0.4675140750712143]]","[[-1.369134705993659], [-22.881896664919648], [-5.6963955303150104]]","[[0.5719082488407184], [0.8377898784214599]]","[[2.007309785057032e-06], [1.7914027150567335e-05]]",[[0.09997004686934496]],[[-8.554803232941124e-06]]
627,"[[-0.6081359875649434], [1.1334147886661519], [-0.4253087816886496]]","[[0.0004965085062209051], [-0.0008937096693949764], [0.0003886783952766343]]","[[-0.5938668966171751], [0.9563217294260328], [-0.46751032840942697]]","[[-1.3691335233425868], [-22.881767105938593], [-5.696412535852613]]","[[0.5719084484948626], [0.8377916761196545]]","[[1.9813217289055274e-06], [1.7913496808130702e-05]]",[[0.09997001941255754]],[[-8.522770174887798e-06]]
628,"[[-0.6081309307951279], [1.1334058194445913], [-0.4253048963339664]]","[[0.0004968811834837189], [-0.0008936034024453754], [0.00038823106701905974]]","[[-0.5938619178927241], [0.9563138049522664], [-0.46750658440587667]]","[[-1.3691323561135231], [-22.88163748481301], [-5.696429321674676]]","[[0.5719086455676785], [0.8377934737650476]]","[[1.955671102837897e-06], [1.7912970751154944e-05]]",[[0.09996999231549528]],[[-8.491151942595018e-06]]
629,"[[-0.6081258702732936], [1.1333968512776627], [-0.4253010154308794]]","[[0.0004972489803476005], [-0.0008934984610816932], [0.00038778953554062523]]","[[-0.5938569362305289], [0.9563058816555209], [-0.46750284302615897]]","[[-1.3691312040916812], [-22.881507802390775], [-5.69644589050957]]","[[0.5719088400926815], [0.8377952713580649]]","[[1.9303534992687332e-06], [1.791244893523114e-05]]",[[0.09996996557349118]],[[-8.45994405472214e-06]]
630,"[[-0.6081208060485354], [1.13338788415216], [-0.42529713892168336]]","[[0.000497611966996922], [-0.0008933948372091827], [0.00038735373155203423]]","[[-0.5938519516690572], [0.956297959521016], [-0.4674991042363223]]","[[-1.369130067056565], [-22.881378059476337], [-5.696462245270615]]","[[0.5719090321029524], [0.8377970688991261]]","[[1.905364632737161e-06], [1.7911931271541448e-05]]",[[0.09996993918194202]],[[-8.429139798898921e-06]]
631,"[[-0.6081157381693272], [1.1333789180550695], [-0.4252932667494424]]","[[0.0004979701986759372], [-0.0008932925036476691], [0.0003869235683857386]]","[[-0.5938469642464478], [0.9562900385341169], [-0.46749536800284197]]","[[-1.3691289448768762], [-22.881248256791224], [-5.696478388766336]]","[[0.5719092216311434], [0.8377988663886456]]","[[1.8807002288845354e-06], [1.7911417760085868e-05]]",[[0.09996991313629995]],[[-8.398735447284408e-06]]
