step,q,dq,qr,tau,r_pos,r_vel,th,dth
123,"[[-1.1279229924837257], [2.118912662574947], [-0.6751021042187303]]","[[-0.5247191229286123], [0.543015380576006], [-0.08390003829740034]]","[[-1.1612660574909048], [1.8434424297905851], [-0.7759659449401881]]","[[-5.496491964087613], [-41.46444887200233], [-13.668890435072187]]","[[0.17247619375148907], [0.5625788928553446]]","[[-0.0016861711606475094], [-0.017312977695904674]]",[[0.3158875658724902]],[[-0.06560378065114557]]
124,"[[-1.133180332736369], [2.124203187186812], [-0.6758943592996411]]","[[-0.5119706396726953], [0.5161712328041826], [-0.07893014287552635]]","[[-1.1654576907391183], [1.8467763786273261], [-0.775757029589604]]","[[-5.464942829536478], [-41.488879629842906], [-13.567329139589564]]","[[0.17230172582045164], [0.5608949590586703]]","[[-0.0018014037149627349], [-0.016420115789461676]]",[[0.3151284951508028]],[[-0.07472954974517777]]
125,"[[-1.1383049761204416], [2.12922336337897], [-0.6766365317499685]]","[[-0.4988444543784066], [0.4890761181769641], [-0.07379111643907976]]","[[-1.169450832638367], [1.8498547840593695], [-0.7753899225512177]]","[[-5.426901536848531], [-41.50896471101683], [-13.451171944425209]]","[[0.17211675733549384], [0.5593008470091847]]","[[-0.0018981610176715957], [-0.015519709736477871]]",[[0.31428185550856125]],[[-0.08355945264052196]]
126,"[[-1.1432000523519248], [2.1339691665796736], [-0.6773558522390354]]","[[-0.4722975829981441], [0.4616646215148298], [-0.07268343255807597]]","[[-1.1721977263999048], [1.8529295781636628], [-0.7759024325272558]]","[[-5.364376637736571], [-41.48505092226743], [-13.432354326441038]]","[[0.1719207078475629], [0.5577971000629133]]","[[-0.002015161112650654], [-0.014618603317317902]]",[[0.313413261988714]],[[-0.08331639404025162]]
127,"[[-1.1477213880310406], [2.13844277533172], [-0.6781019348533471]]","[[-0.43132182957770215], [0.43492551588835504], [-0.0770488124171761]]","[[-1.1738222616354812], [1.85604917236251], [-0.7779905099710792]]","[[-5.331905951991932], [-41.419075919465584], [-13.592791159200877]]","[[0.17170927291324323], [0.5563823881088873]]","[[-0.0021922588615164162], [-0.01374232414583787]]",[[0.31261945244733214]],[[-0.07344512610652303]]
128,"[[-1.1520497165463133], [2.142663422549961], [-0.6788357785067906]]","[[-0.42191444455551114], [0.4104066772075047], [-0.07340531378357529]]","[[-1.178053284350838], [1.8585212953498391], [-0.778727237146067]]","[[-5.422839409474786], [-41.43434135765017], [-13.626248161892535]]","[[0.171482285984317], [0.5550529869473312]]","[[-0.0023409411021385607], [-0.012902625343114149]]",[[0.3117779274968551]],[[-0.08491308113272003]]
129,"[[-1.1562634678325074], [2.1466425054683365], [-0.6795433098715908]]","[[-0.4099413737347761], [0.3866426941742709], [-0.07131046016804277]]","[[-1.1814966435216163], [1.8611867143295884], [-0.7797030777556585]]","[[-5.425168281916161], [-41.39225826174029], [-13.687991698475933]]","[[0.17123906829648025], [0.5538064727012838]]","[[-0.0025131281826518137], [-0.012084471417661558]]",[[0.3108357277642385]],[[-0.09460913972740918]]
130,"[[-1.160327693096896], [2.150386657381083], [-0.6802420073940559]]","[[-0.39416310567472596], [0.36349072463774357], [-0.07099968125281064]]","[[-1.1844444258654512], [1.8637149604526628], [-0.7806186289682168]]","[[-5.412590154933376], [-41.34168984342045], [-13.724379025652002]]","[[0.1709773720449554], [0.5526408534478194]]","[[-0.0027063549531830544], [-0.011285284704543042]]",[[0.3098169568901306]],[[-0.10167206228979322]]
131,"[[-1.1642306696834266], [2.1539031851525996], [-0.6809419578070833]]","[[-0.3783750882650522], [0.3411103910944831], [-0.07133190726169247]]","[[-1.1872363886882806], [1.8661315719219511], [-0.781407706222628]]","[[-5.402003549572218], [-41.281296534892036], [-13.734773390598072]]","[[0.17069564710440788], [0.5515540394459995]]","[[-0.002911868334876111], [-0.010507717208385614]]",[[0.30873055766209234]],[[-0.1085966044288453]]
132,"[[-1.1679769091771866], [2.1572001365512596], [-0.6816480422162724]]","[[-0.3632244840173473], [0.31954939699326], [-0.07207569330410157]]","[[-1.1898884668089422], [1.8684781826589172], [-0.7821070577922672]]","[[-5.387502878355298], [-41.20648984878909], [-13.726622620934727]]","[[0.17039284767690305], [0.5505437587456062]]","[[-0.003126579713011446], [-0.009753556098524019]]",[[0.3075751851577998]],[[-0.11575078032932745]]
133,"[[-1.1715705622427337], [2.160285760779175], [-0.6823648112374191]]","[[-0.34838221945943026], [0.2988195190807244], [-0.07328697173587517]]","[[-1.1923712496361072], [1.8707681565375378], [-0.7827448122802118]]","[[-5.366949941288336], [-41.116595368358865], [-13.70302506036052]]","[[0.17006811319745074], [0.5496075947214879]]","[[-0.0033492875101265307], [-0.009024184181516404]]",[[0.3063503872990208]],[[-0.12284967211458102]]
134,"[[-1.1750142578140508], [2.163168414180287], [-0.6830968183435485]]","[[-0.3337754214985924], [0.27892739582229586], [-0.07493882796335405]]","[[-1.1946850600804895], [1.8729949182972865], [-0.7833183586141595]]","[[-5.340812219259198], [-41.013904756923615], [-13.663132122715522]]","[[0.16972074359680417], [0.5487430112426955]]","[[-0.0035781502043863433], [-0.008320597987010458]]",[[0.30505733802268686]],[[-0.129786853641928]]
135,"[[-1.1783103804344282], [2.16585623333264], [-0.6838480035427684]]","[[-0.31939926402640484], [0.2598276181806514], [-0.07694815462737059]]","[[-1.1968309258626832], [1.8751215706428193], [-0.7838109061755651]]","[[-5.308951232621124], [-40.90475448393902], [-13.604612311876636]]","[[0.16935028201636754], [0.5479474643456884]]","[[-0.003810299292372754], [-0.007642137876218147]]",[[0.30369784935544203]],[[-0.13651980047767884]]
136,"[[-1.1814618485916994], [2.1683569988520754], [-0.6846213705733649]]","[[-0.3053307903576045], [0.24149130253159592], [-0.07921948572321003]]","[[-1.1988204823260489], [1.8771583001022547], [-0.7842272868044444]]","[[-5.271941429758122], [-40.78846837034297], [-13.528683859175418]]","[[0.16895654886355754], [0.5472184528713718]]","[[-0.004043070883638644], [-0.006988542213515192]]",[[0.3022737796870142]],[[-0.1430589735469411]]
137,"[[-1.1844717939062546], [2.1706781774088104], [-0.6854191387205447]]","[[-0.2915664440261554], [0.2238861970935443], [-0.08168270410796896]]","[[-1.2006567854399794], [1.8791071331793991], [-0.7845699478269474]]","[[-5.229779528956989], [-40.665532437946425], [-13.436083646471664]]","[[0.16853961763445854], [0.5465535075931932]]","[[-0.004274016896010924], [-0.006359463728966563]]",[[0.30078724478201285]],[[-0.1493629510371639]]
138,"[[-1.1873431381034096], [2.1728269096491313], [-0.6862428936504903]]","[[-0.2780780083417324], [0.2069798682185729], [-0.08427814597589911]]","[[-1.2023419576780954], [1.8809696137504672], [-0.7848421588909895]]","[[-5.182622145330551], [-40.53645670282776], [-13.327658072292708]]","[[0.1680997971673112], [0.5459501965358424]]","[[-0.004500853210509526], [-0.005754517002309889]]",[[0.29924087789523024]],[[-0.1553762860979199]]
139,"[[-1.1900782905786589], [2.174809798050231], [-0.687093576803232]]","[[-0.26480444945844844], [0.1907021920099684], [-0.08693553432396928]]","[[-1.2038747646716532], [1.8827155236383228], [-0.7850390482380314]]","[[-5.130521211619252], [-40.40610251404818], [-13.203212386604415]]","[[0.16763764556864563], [0.5454061935226516]]","[[-0.004720917818415438], [-0.0051721223598755195]]",[[0.29763793066834004]],[[-0.16103779177358812]]
140,"[[-1.1926797819287394], [2.17663286516937], [-0.6879712983411276]]","[[-0.25178928351027585], [0.17500356730174904], [-0.0895692479806266]]","[[-1.2052654359718662], [1.8843529270993935], [-0.7851669754404822]]","[[-5.0742516471459], [-40.27365748084775], [-13.0645310451808]]","[[0.16715397337678028], [0.5449193019916765]]","[[-0.004931834474042329], [-0.0046111886321531514]]",[[0.2959817848995024]],[[-0.16635496418801474]]
141,"[[-1.1951503884215486], [2.1783016764326426], [-0.6888754196192817]]","[[-0.23904833627825445], [0.15984178807535232], [-0.09211134247372654]]","[[-1.2065202836222186], [1.885885528033567], [-0.7852313472941841]]","[[-5.014191484431149], [-40.13898055083869], [-12.913203330923368]]","[[0.16664980878258603], [0.5444874246234912]]","[[-0.005131579735220826], [-0.0040708082985951854]]",[[0.29427586839181336]],[[-0.1713178906743513]]
142,"[[-1.197493119698125], [2.1798214425267988], [-0.6898046660197504]]","[[-0.22660777565580978], [0.14518664275414037], [-0.09450271804799604]]","[[-1.2076473132247776], [1.887319488378865], [-0.7852384303526848]]","[[-4.950852519933713], [-40.00162736570552], [-12.750953558523006]]","[[0.16612636310331752], [0.5441085381455153]]","[[-0.005318481370469863], [-0.003550371523819429]]",[[0.29252365680892495]],[[-0.17592385094738797]]
143,"[[-1.1997113900663325], [2.181197196556952], [-0.6907572258165763]]","[[-0.2145136673704005], [0.1310299973481442], [-0.09669567759178144]]","[[-1.2086561029762555], [1.888670824477399], [-0.7851948377631716]]","[[-4.8847308604320965], [-39.85986012724057], [-12.579530343635328]]","[[0.1655849907498487], [0.5437806457081452]]","[[-0.0054913079631374595], [-0.0030498829108993597]]",[[0.2907285806740444]],[[-0.18017934761062177]]
144,"[[-1.201808592248767], [2.18243364969049], [-0.6917308278617448]]","[[-0.20274199972417978], [0.11732155254413656], [-0.09864126302138243]]","[[-1.2095487026528298], [1.889906790572236], [-0.7850946351686839]]","[[-4.815855053169251], [-39.7188528146056], [-12.398854835222215]]","[[0.1650271880068645], [0.5435018238775498]]","[[-0.005648476724839924], [-0.002568038894201763]]",[[0.28889422957997746]],[[-0.18406171020142562]]
145,"[[-1.2037893575915215], [2.183535339901812], [-0.6927224746162406]]","[[-0.19147846990503353], [0.10406746423397184], [-0.1002639371869174]]","[[-1.2103494598399416], [1.8910628235377334], [-0.784946816992401]]","[[-4.745447187308026], [-39.57400043351046], [-12.211482193734891]]","[[0.16445458129283883], [0.5432701903454369]]","[[-0.005788982545973376], [-0.0021050895060881203]]",[[0.2870235076940504]],[[-0.1876749428602564]]
146,"[[-1.2056588388157], [2.184506907628351], [-0.6937288888938388]]","[[-0.1807168450976868], [0.09128345987107563], [-0.10155993329362867]]","[[-1.2110635372885261], [1.8921535126078266], [-0.7847622108443677]]","[[-4.673525889706354], [-39.423969921724236], [-12.019601754860057]]","[[0.16386885229662498], [0.5430838195635576]]","[[-0.00591256692568376], [-0.0016616471965491542]]",[[0.28511917991881447]],[[-0.19099331851796242]]
147,"[[-1.207421887846041], [2.1853531547009712], [-0.6947468481179773]]","[[-0.17041766227804517], [0.07898643513120573], [-0.10253933725374176]]","[[-1.2116937415495175], [1.8931843287084367], [-0.7845437478940434]]","[[-4.600189382641128], [-39.26884372127232], [-11.824044084036885]]","[[0.16327169823608093], [0.5429407239335916]]","[[-0.006019143368210522], [-0.0012383450016084652]]",[[0.2831844187369532]],[[-0.1939705643994425]]
148,"[[-1.2090835131658675], [2.1860791202031646], [-0.6957731158769022]]","[[-0.1606202920277804], [0.06720455217467113], [-0.10319743356095357]]","[[-1.2122508785901187], [1.8941646968973087], [-0.7842952462910072]]","[[-4.525972384972474], [-39.10825135471504], [-11.625913345115828]]","[[0.16266481994031068], [0.5428388370742602]]","[[-0.006108742246332954], [-0.0008360753990466208]]",[[0.28122249116039344]],[[-0.1966131734152015]]
149,"[[-1.2106493175611095], [2.1866901718097504], [-0.6968043898393392]]","[[-0.15139162177832513], [0.05597395482110391], [-0.10352859447718937]]","[[-1.2127474647374585], [1.8951045234049952], [-0.7840199410063196]]","[[-4.451284500624497], [-38.94188025498511], [-11.426250507527042]]","[[0.1620499068382898], [0.5427759917991672]]","[[-0.006181554531273226], [-0.0004559287034466841]]",[[0.2792364644093025]],[[-0.1989462614332719]]
150,"[[-1.2121254446156833], [2.187192058878741], [-0.6978373783332262]]","[[-0.1427790927577846], [0.045334523737452226], [-0.1035381906815987]]","[[-1.2131942088086702], [1.8960132098896827], [-0.7837208493629428]]","[[-4.376358079600803], [-38.769590305871354], [-11.225957133269368]]","[[0.161428619014386], [0.5427499062615717]]","[[-0.006237949158166556], [-9.909604461455501e-05]]",[[0.2772292359298333]],[[-0.20098275969965368]]
151,"[[-1.2135183736388395], [2.18759093721594], [-0.6988689041584513]]","[[-0.13480966169411454], [0.03532764854101271], [-0.10324121879112363]]","[[-1.2136003954959451], [1.8968994030368729], [-0.783400616485289]]","[[-4.301363714700651], [-38.591431870019555], [-11.025765019192708]]","[[0.16080257191317565], [0.5427581775209562]]","[[-0.006278426908351564], [0.000233195368215533]]",[[0.27520365941864877]],[[-0.20272323194650282]]
152,"[[-1.2148348110383664], [2.187893383863557], [-0.6998959679943165]]","[[-0.12750384297745754], [0.02599602254507226], [-0.10265732214241663]]","[[-1.2139750069015913], [1.8977720606717765], [-0.783061325615246]]","[[-4.226460876712016], [-38.40748418544949], [-10.826246627635117]]","[[0.16017332619607055], [0.5427982783631929]]","[[-0.006303570087018429], [0.0005396924263045833]]",[[0.27316260483087473]],[[-0.20416514257480178]]
153,"[[-1.2160816488385378], [2.188106388494113], [-0.7009157692363192]]","[[-0.12087896782803803], [0.017379735303909905], [-0.10180644058432031]]","[[-1.2143264298549732], [1.8986381772050964], [-0.7827027520392678]]","[[-4.151723365868488], [-38.218159872580955], [-10.627591920190973]]","[[0.15954238542254648], [0.5428675610563183]]","[[-0.006313939233471011], [0.0008192301478970876]]",[[0.2711089704192563]],[[-0.20530567310844838]]
154,"[[-1.2172658146464916], [2.1882372796273883], [-0.7019257231005904]]","[[-0.1149324802448724], [0.009507928952719846], [-0.10071007221446165]]","[[-1.2146621212739002], [1.899497035798884], [-0.7823262335870574]]","[[-4.077269720659052], [-38.02497743544637], [-10.430175710721418]]","[[0.15891119935573234], [0.5429632809747564]]","[[-0.006310048180943606], [0.0010709933090269352]]",[[0.2690457418803056]],[[-0.20613462350775283]]
155,"[[-1.2183942858427657], [2.1882936650295153], [-0.702923437103794]]","[[-0.10967261134268824], [0.0024074028680036302], [-0.0993864219158907]]","[[-1.2149906456033857], [1.9003541452091386], [-0.7819333133928733]]","[[-4.003281438411692], [-37.828531767890446], [-10.234407695796573]]","[[0.15828116689727872], [0.543082617011252]]","[[-0.006292404776658822], [0.0012942610620125805]]",[[0.26697594208295516]],[[-0.2066516303894365]]
156,"[[-1.21947406606519], [2.188283391904391], [-0.7039067088430853]]","[[-0.10509956251995818], [-0.0039001041777014522], [-0.09785453910606562]]","[[-1.2153196752551596], [1.9012135417149034], [-0.7815253156515439]]","[[-3.9298738553802], [-37.62962567113502], [-10.040628605094781]]","[[0.15765363655035206], [0.5432226852323705]]","[[-0.006261507120880472], [0.001488478566535889]]",[[0.2649026169961164]],[[-0.20685420580600256]]
157,"[[-1.22051131671969], [2.1882141243820934], [-0.7048735345877283]]","[[-0.10109290952526045], [-0.009463139485397232], [-0.09612618608714502]]","[[-1.2156428070717837], [1.902030991387777], [-0.7810864716695479]]","[[-3.8563250177080386], [-37.43564035428094], [-9.846630075136787]]","[[0.15702995243600226], [0.5433806653801753]]","[[-0.00621700298197303], [0.0016551992288671435]]",[[0.2628292730746734]],[[-0.20668223510008]]
158,"[[-1.2215112411731668], [2.1880931497376217], [-0.7058220305351273]]","[[-0.09757059830414119], [-0.014311008631465477], [-0.09421521348372719]]","[[-1.2159616225150818], [1.9028228337488018], [-0.7806235906937466]]","[[-3.7829407152277494], [-37.24492184854765], [-9.65358563985059]]","[[0.15641147787128287], [0.5435538615615211]]","[[-0.006158835313690991], [0.001795424571437998]]",[[0.26075987802932654]],[[-0.2060968204170565]]
159,"[[-1.2224791701655997], [2.187927555476547], [-0.7067502269481732]]","[[-0.09458662007848104], [-0.018457738599469975], [-0.09210509791286087]]","[[-1.2162898539878428], [1.9035983039383158], [-0.7801423453011287]]","[[-3.7105171927122216], [-37.057009360900324], [-9.46279885420856]]","[[0.155799579106016], [0.5437396558892784]]","[[-0.006087044261693375], [0.0019097852305360874]]",[[0.2586981583627754]],[[-0.205149456589673]]
160,"[[-1.2234210837590418], [2.1877243113679015], [-0.7076559787835913]]","[[-0.09220927526764335], [-0.021913516778366213], [-0.0897790740427804]]","[[-1.2166401892386327], [1.9043635044278175], [-0.7796448445074202]]","[[-3.6394086926586047], [-36.87194108451385], [-9.275076472281137]]","[[0.15519561250561206], [0.5439354877550943]]","[[-0.006001783379758208], [0.001998812241310599]]",[[0.2566472488252665]],[[-0.20390186609106728]]
161,"[[-1.2243430955669592], [2.187490260652575], [-0.7085371412053688]]","[[-0.0904279239747174], [-0.02469209500400682], [-0.08724480055745537]]","[[-1.2170180402485826], [1.9051220627230165], [-0.7791337837404398]]","[[-3.5696061023561723], [-36.69007703501447], [-9.091078966287366]]","[[0.15460090748903438], [0.5441388548933179]]","[[-0.005903387968939078], [0.0020631153320072038]]",[[0.25461002388024573]],[[-0.2023648195373183]]
162,"[[-1.2252509456621399], [2.187232083256801], [-0.7093917214352685]]","[[-0.08919467782817644], [-0.02681137293762953], [-0.08452038891801716]]","[[-1.217426056858903], [1.9058758041586046], [-0.7786113638887955]]","[[-3.5011268686135275], [-36.51198283408325], [-8.911259669537653]]","[[0.15401675493548184], [0.5443473230648601]]","[[-0.005792269413007478], [0.002103421868537847]]",[[0.2525894161593914]],[[-0.2005264396849618]]
163,"[[-1.2261499469665194], [2.186956263453161], [-0.7102178870356102]]","[[-0.0884702378119922], [-0.028292230150756797], [-0.08162044955709358]]","[[-1.2178677051600648], [1.9066256339053498], [-0.7780792552825104]]","[[-3.434106319429345], [-36.338302489492634], [-8.735997284443215]]","[[0.1534444047796513], [0.5445585365884914]]","[[-0.005668837653180492], [0.0021205631681286974]]",[[0.2505884294510324]],[[-0.1983829175198426]]
164,"[[-1.2270451056753897], [2.1866690603658037], [-0.7110139198797735]]","[[-0.08822853075203335], [-0.02915852835641153], [-0.0785545751701211]]","[[-1.2183471975150426], [1.9073718431432252], [-0.7775388895972059]]","[[-3.368707551603089], [-36.169708410885704], [-8.565666638779604]]","[[0.1528850667460534], [0.5447702287296717]]","[[-0.0055334929042555325], [0.002115475397646005]]",[[0.24861003481063962]],[[-0.19594163427856603]]
165,"[[-1.2279411580139938], [2.1863764733706224], [-0.7117781928812469]]","[[-0.08844290493896588], [-0.02943782366390009], [-0.07533120398967724]]","[[-1.2188682193430074], [1.908114148461065], [-0.7769916614882844]]","[[-3.305054993754231], [-36.00688364855342], [-8.400636131567392]]","[[0.15233991015055298], [0.5449802331053868]]","[[-0.0053866421665743625], [0.0020892133260841383]]",[[0.24665712247538046]],[[-0.19321193259368186]]
166,"[[-1.2288425552852045], [2.1860842050003817], [-0.7125091607918516]]","[[-0.08908484521155073], [-0.029161372697792523], [-0.0719579402611426]]","[[-1.219433988509395], [1.9088518240287704], [-0.776438885823498]]","[[-3.2432631280378876], [-35.85049611903268], [-8.241258204661767]]","[[0.15181006315701026], [0.5451864954833286]]","[[-0.005228699962081529], [0.0020429487280759773]]",[[0.24473248892332458]],[[-0.19020415817162456]]
167,"[[-1.229753428248259], [2.185797624309375], [-0.7132053570605713]]","[[-0.09012162173396243], [-0.028364032814856666], [-0.06844228828852539]]","[[-1.2200470354831976], [1.9095837893473102], [-0.7758818718703558]]","[[-3.183431742129846], [-35.70118082431912], [-8.087873871773349]]","[[0.15129661173214543], [0.5453870852366781]]","[[-0.0050600926685961944], [0.001977965230115508]]",[[0.24283883900054454]],[[-0.18692794283620567]]
168,"[[-1.2306775697920875], [2.185521733768131], [-0.7138653863517]]","[[-0.09151989541518271], [-0.027083771273101437], [-0.06479074034147869]]","[[-1.2207095339679572], [1.9103087255641726], [-0.7753218490932603]]","[[-3.1256645992880183], [-35.55952209057044], [-7.940811187945619]]","[[0.15080059866632844], [0.5455802056970196]]","[[-0.004881256013705704], [0.0018956438352701888]]",[[0.240978777624345]],[[-0.1833944070286242]]
169,"[[-1.2316184380059811], [2.1852611411357357], [-0.7144879130105264]]","[[-0.09324702898466662], [-0.025361141870281864], [-0.06100862315119765]]","[[-1.221423370345709], [1.9110251739926674], [-0.7747599853303591]]","[[-3.070065501278123], [-35.42603971449338], [-7.800391585819166]]","[[0.150323022527949], [0.5457642029619636]]","[[-0.004692637518668996], [0.0017974463463632517]]",[[0.23915479011922947]],[[-0.17961679400500744]]
170,"[[-1.2325791599063638], [2.1850200362888796], [-0.7150716517539425]]","[[-0.095270609999974], [-0.023238794405520555], [-0.057100487859851]]","[[-1.2221900787715285], [1.9117315897731146], [-0.7741973932554967]]","[[-3.016732028272956], [-35.30118231949393], [-7.666928608008319]]","[[0.14986483620343577], [0.545937573073561]]","[[-0.00449470134522012], [0.0016848989950912774]]",[[0.23736922462857155]],[[-0.17560989226648427]]
171,"[[-1.233562531362075], [2.184802173076159], [-0.7156153619995759]]","[[-0.09755812295701004], [-0.020760964763742576], [-0.05307045939063698]]","[[-1.2230108098978851], [1.9124263838819051], [-0.7736351212104737]]","[[-2.965754138939913], [-35.18532337901519], [-7.540723916717579]]","[[0.14942694499610387], [0.5460989675299325]]","[[-0.0042879323716160656], [0.001559575587062323]]",[[0.23562427971450783]],[[-0.1713895471113896]]
172,"[[-1.2345710182629621], [2.1846108564690065], [-0.7161178443539483]]","[[-0.10007726790679426], [-0.017972937058658087], [-0.048922393585247]]","[[-1.223886356460068], [1.9131079608872794], [-0.7730741332179292]]","[[-2.917214878565784], [-35.078758938513914], [-7.422063202650681]]","[[0.14901020441603394], [0.5462471970724414]]","[[-0.004072838708069071], [0.0014230801039127883]]",[[0.23392199385209583]],[[-0.16697259855183802]]
173,"[[-1.2356067597545957], [2.1844489350503444], [-0.7165779389981126]]","[[-0.10279611358161275], [-0.014920512726979238], [-0.044660081573619614]]","[[-1.2248171600255815], [1.9137747545658095], [-0.7725153054967191]]","[[-2.8711892765914113], [-34.98170639535659], [-7.311213909352722]]","[[0.14861541772707007], [0.5463812337442477]]","[[-0.0038499539890018974], [0.0012770295121478092]]",[[0.23226423629763387]],[[-0.1623767078867664]]
174,"[[-1.2366715727469433], [2.184318798710041], [-0.7169945261243301]]","[[-0.1056832104452913], [-0.011649498691691004], [-0.040287452823619285]]","[[-1.2258033173597442], [1.9144252548694292], [-0.7719594201161538]]","[[-2.82774343583191], [-34.89430517187086], [-7.208422207807102]]","[[0.14824333329888512], [0.5465002112639872]]","[[-0.0036198390256897417], [0.0011230372124027]]",[[0.23065269983876913]],[[-0.1576201619583242]]
175,"[[-1.2377669611755642], [2.1842223813727584], [-0.7173665271662941]]","[[-0.10870821131019454], [-0.008205217120937733], [-0.03580859707856851]]","[[-1.2268446337615613], [1.9150580238536448], [-0.7714071339241017]]","[[-2.7869351290101516], [-34.816619596389785], [-7.113907858122338]]","[[0.14789464191059815], [0.546603423786597]]","[[-0.003383081550292766], [0.0009626973797360883]]",[[0.22908889303090157]],[[-0.15272202550856206]]
176,"[[-1.2388941253178443], [2.184161168248318], [-0.7176929079625137]]","[[-0.11184160813371055], [-0.004632075789309076], [-0.0312280287310735]]","[[-1.2279405967840564], [1.9156717157081324], [-0.770858988137734]]","[[-2.748810679610002], [-34.74864124517322], [-7.027862647015253]]","[[0.14756997402499233], [0.5466903231957947]]","[[-0.0031402966283733402], [0.0007975709169771861]]",[[0.2275741349679588]],[[-0.1477017126540931]]
177,"[[-1.2400539741122618], [2.184136207312523], [-0.7179726827044359]]","[[-0.11505526987551687], [-0.0009731587444822276], [-0.0265506785197826]]","[[-1.2290904321969036], [1.916265086439785], [-0.7703153796044413]]","[[-2.7134064307063763], [-34.690293265319], [-6.9504454496198536]]","[[0.1472698971658018], [0.5467605150362013]]","[[-0.0028921247694879693], [0.0006291723807283489]]",[[0.22610955049582673]],[[-0.1425791071363656]]
178,"[[-1.2412471364391997], [2.184148124436218], [-0.7182049195652]]","[[-0.11832206050313501], [0.002730111164472651], [-0.021782133237562312]]","[[-1.2302930723109409], [1.916837004248481], [-0.769776575802001]]","[[-2.6807456894285275], [-34.6414344346799], [-6.8817813481502945]]","[[0.14699491342252236], [0.5468137532569461]]","[[-0.0026392308099559836], [0.0004589588868397776]]",[[0.22469606843181822]],[[-0.1373740825750859]]
179,"[[-1.2424739724046805], [2.184197141786441], [-0.7183887474453089]]","[[-0.12161600563688682], [0.006438285766260973], [-0.016928685479080996]]","[[-1.231547184640776], [1.9173864576026691], [-0.7692427079704536]]","[[-2.650839846187381], [-34.60186380060196], [-6.821959012860464]]","[[0.1467454571611818], [0.5468499338964139]]","[[-0.002382301294978628], [0.00028832004173029446]]",[[0.22333442193645123]],[[-0.1321064053497068]]
180,"[[-1.2437345873486068], [2.1842830991322466], [-0.7185233627282986]]","[[-0.12491260350575695], [0.010114161785584358], [-0.011997308935038309]]","[[-1.2328512082549963], [1.91791255922931], [-0.7687137618922123]]","[[-2.623688657473308], [-34.57132595035004], [-6.771028508144903]]","[[0.14652189305282348], [0.5468690878377201]]","[[-0.0021220409218036806], [0.00011856931262377302]]",[[0.22202514905533988]],[[-0.1267957506574883]]
181,"[[-1.2450288469998498], [2.184405477550471], [-0.7186080362295026]]","[[-0.12818884977183254], [0.013722998921230634], [-0.006995693016201843]]","[[-1.2342033664851473], [1.9184145508747], [-0.7681895829733317]]","[[-2.5992794904736622], [-34.54951601033487], [-6.729000681498313]]","[[0.14632451445464695], [0.5468713727912993]]","[[-0.0018591689475322415], [-4.906302299989562e-05]]",[[0.22076859432111737]],[[-0.12146154386794238]]
182,"[[-1.2463563927258148], [2.1845634250623873], [-0.7186421203890617]]","[[-0.13142323949656162], [0.017232693107140512], [-0.0019322576070729125]]","[[-1.235601681994143], [1.9188918054396586], [-0.767669878908542]]","[[-2.577587247113538], [-34.53608488286158], [-6.695846315549665]]","[[0.14615354217341534], [0.5468570646528476]]","[[-0.0015944151800784123], [-0.00021343548312069416]]",[[0.21956491194751399]],[[-0.11612280399193925]]
183,"[[-1.247716656946711], [2.184755783779642], [-0.7186250564351411]]","[[-0.13459578961851446], [0.02061390956825697], [0.0031838624907184754]]","[[-1.2370439948355252], [1.919343827179228], [-0.7671542247631306]]","[[-2.558574529691695], [-34.53064460034399], [-6.671495944601733]]","[[0.14600912365156576], [0.5468265483732702]]","[[-0.0013285155884529276], [-0.000373499682637668]]",[[0.2184140703977911]],[[-0.11079801755726162]]
184,"[[-1.249108878934792], [2.184981118173161], [-0.7185563812253746]]","[[-0.13768808107477826], [0.023840178049802888], [0.008342860215517195]]","[[-1.2385279837514291], [1.9197702515635229], [-0.7666420688094147]]","[[-2.5421920467616053], [-34.53277352523323], [-6.655840103644552]]","[[0.145891332607403], [0.5467803084661318]]","[[-0.0010622076671351621], [-0.000528303403368735]]",[[0.21731585801299674]],[[-0.1055050428071808]]
185,"[[-1.2505321209595337], [2.1852377440875297], [-0.7184357335739568]]","[[-0.14068329028014726], [0.026887950997056556], [0.013534315616498288]]","[[-1.2400511869134863], [1.9201708443560608], [-0.7661327405840331]]","[[-2.528378990215159], [-34.5420214149164], [-6.648730155403321]]","[[0.14580016914586993], [0.5467189192742287]]","[[-0.0007962256700355663], [-0.0006769924782212833]]",[[0.21626988955403917]],[[-0.10026102366773113]]
186,"[[-1.251985284582141], [2.1855237581457914], [-0.7182628599404552]]","[[-0.14356619401676043], [0.029736627896021522], [0.01874726366045265]]","[[-1.241611021694008], [1.9205454997627944], [-0.7656254603734451]]","[[-2.5170635059723616], [-34.55791434966183], [-6.649979518043289]]","[[0.1457355603461063], [0.5466430351087105]]","[[-0.0005312958573033821], [-0.0008188115931728746]]",[[0.2152756136231944]],[[-0.09508230246142496]]
187,"[[-1.2534671269169742], [2.1858370672319176], [-0.7180376193899859]]","[[-0.1463231624978458], [0.03236855025814821], [0.023970271770301144]]","[[-1.2432048043911597], [1.920894237836873], [-0.7651193498184684]]","[[-2.50816329833153], [-34.57995949463538], [-6.659365264852519]]","[[0.14569736131935562], [0.5465533803609883]]","[[-0.0002681318329034177], [-0.000953104148848638]]",[[0.21433232092495788]],[[-0.08998434047053512]]
