step,q,dq,qr,tau,r_pos,r_vel,th,dth
462,"[[-1.3999305547335057], [2.1999732034977924], [-0.5889878282574729]]","[[-0.0015675096821105572], [0.0002785149313455637], [0.0006739158923078081]]","[[-1.3771939761150713], [1.929191681447557], [-0.6784434282340837]]","[[-2.876423265252689], [-35.89485590847053], [-12.787479669608594]]","[[0.7301758636537713], [0.5317122539036604]]","[[1.4103875434212654e-05], [-1.4403720394184916e-05]]",[[0.21105482051555186]],[[-0.0006150798520280464]]
463,"[[-1.3999452767272702], [2.1999771125604632], [-0.5889820275586732]]","[[-0.0013985424098919286], [0.000478696423192565], [0.0005071373790036526]]","[[-1.3771949664614471], [1.9291750176623268], [-0.6784594839345169]]","[[-2.8760017668647864], [-35.89998798220674], [-12.789119340024772]]","[[0.7301770957350252], [0.5317104960235798]]","[[1.0934910210647075e-05], [-2.006140100707654e-05]]",[[0.21104980827726083]],[[-0.00041270897157085276]]
464,"[[-1.3999592369728318], [2.1999826232446202], [-0.5889773849932144]]","[[-0.0013648712337771332], [0.0006072792951733325], [0.00042178801096182106]]","[[-1.37720604556691], [1.9291358093025388], [-0.6784553752489141]]","[[-2.8759795074199563], [-35.90805958639187], [-12.788305003812127]]","[[0.7301780774921898], [0.531708279799612]]","[[8.912590909737617e-06], [-2.3760026202079843e-05]]",[[0.21104600127916154]],[[-0.0003358040540319025]]
465,"[[-1.399971737403809], [2.1999889894125677], [-0.5889737047500692]]","[[-0.0011680762546589542], [0.0006583598650779093], [0.0003290721690243359]]","[[-1.377197164292229], [1.9290879981441498], [-0.6784487256605688]]","[[-2.8746664061103844], [-35.91678743800968], [-12.786923829539736]]","[[0.7301789058066553], [0.5317058327215656]]","[[7.81631583901543e-06], [-2.5000006498299143e-05]]",[[0.21104354725869087]],[[-0.00018064421600194093]]
466,"[[-1.3999827335227735], [2.1999952807431478], [-0.5889704548551099]]","[[-0.0010388249256017834], [0.0006048915698187857], [0.00032015882465841194]]","[[-1.3771931614681667], [1.9290166341861696], [-0.6784265456164581]]","[[-2.873732147319539], [-35.92802785276895], [-12.783929245391084]]","[[0.7301797256395909], [0.5317034250991881]]","[[8.501104720171071e-06], [-2.3302902263377945e-05]]",[[0.2110420923652649]],[[-0.0001137745311246309]]
467,"[[-1.399991107943901], [2.2000000059704377], [-0.5889671147133322]]","[[-0.0007103152451119477], [1.7147186477384224e-06], [0.0005344414026962063]]","[[-1.3771647991667504], [1.9289406486275738], [-0.6783937342387146]]","[[-2.8713193532143846], [-35.93875841159637], [-12.779423392847225]]","[[0.7301807562061112], [0.5317015017614057]]","[[1.5972232247918328e-05], [-5.063635510893505e-06]]",[[0.2110417870262172]],[[-0.00017044611188192504]]
468,"[[-1.3999924393209728], [2.1999989058153617], [-0.588962853571378]]","[[0.00014666793955375387], [-0.00020052018402287597], [0.0003931729321529076]]","[[-1.3770929220218564], [1.9288585724050502], [-0.6783809252152608]]","[[-2.8687127441298164], [-35.9445356792009], [-12.778935599890833]]","[[0.7301824684993385], [0.5317013887681499]]","[[1.827058910830459e-05], [1.7946114372335842e-06]]",[[0.21104361453590087]],[[0.0003391804362949998]]
469,"[[-1.4000004991894595], [2.199995716527331], [-0.5889551696360618]]","[[-0.0012153197602600523], [-0.0004081632100462612], [0.0009539708720698314]]","[[-1.3772386954395301], [1.9288509819455215], [-0.6783236781468986]]","[[-2.8768415834934187], [-35.943184560385305], [-12.776759302731252]]","[[0.7301846343987498], [0.5317017919515636]]","[[2.3803409310296786e-05], [6.080983339096235e-06]]",[[0.21104004840243074]],[[-0.0006695730218104351]]
470,"[[-1.3999690736179475], [2.199992139084176], [-0.588959810298118]]","[[0.005022757719751719], [-0.0003313621620851803], [-0.0010855728299943301]]","[[-1.3766541211799475], [1.928997250961234], [-0.6786008215872454]]","[[-2.852597509802995], [-35.921219820803586], [-12.79857053422578]]","[[0.7301862827305348], [0.5317027872072972]]","[[1.2919897030005956e-05], [1.1579054415289391e-05]]",[[0.21106325547245255]],[[0.0036057962631435795]]
471,"[[-1.3999890322916142], [2.1999870151168985], [-0.5889473968530966]]","[[-0.005169526000682257], [-0.0006307105982380906], [0.002318933518180355]]","[[-1.3776702866740744], [1.928806478693682], [-0.6781765406583388]]","[[-2.9078584926184914], [-35.94643993085864], [-12.768175131877133]]","[[0.7301888362126918], [0.5317036312438471]]","[[3.200098710465227e-05], [8.02499944274615e-06]]",[[0.21105058610439056]],[[-0.0034813145765926704]]
472,"[[-1.3998567983443218], [2.1999836083224134], [-0.5889843811248201]]","[[0.021368366123002327], [-0.00017292568373765416], [-0.006407757480291321]]","[[-1.375036836608449], [1.9291427705458168], [-0.6792063962604475]]","[[-2.78027737691588], [-35.89930750532212], [-12.835865261457592]]","[[0.730188886890044], [0.531705826533357]]","[[-1.5087042504191572e-05], [2.7249378642402178e-05]]",[[0.21114242885327186]],[[0.014787665483493704]]
473,"[[-1.39990304012128], [2.1999754103706057], [-0.5889627014728043]]","[[-0.016454855493898975], [-0.0012428867949001582], [0.006152388046368307]]","[[-1.3788839743282146], [1.9283078682953392], [-0.6777504565523264]]","[[-3.002426387876254], [-36.013925309598505], [-12.735954160029507]]","[[0.7301918808353483], [0.5317073596367893]]","[[5.27140251671554e-05], [1.3559679334917973e-05]]",[[0.21110966877652076]],[[-0.011545354242430745]]
474,"[[-1.3995620874954338], [2.1999687520571007], [-0.5890651462978657]]","[[0.056545635055549034], [-0.0003796888854238484], [-0.017599463708774743]]","[[-1.371443025501214], [1.9290951981894333], [-0.6804675201479325]]","[[-2.614322169063073], [-35.90162742008895], [-12.908328953231678]]","[[0.7301888947186091], [0.5317131592754979]]","[[-6.965857959340127e-05], [7.749809629586935e-05]]",[[0.2113415182638024]],[[0.03856648246476652]]
475,"[[-1.3994639123333215], [2.1999573617917823], [-0.5890897424385526]]","[[-0.0119177504089923], [-0.0015840640338336404], [0.004634680480777309]]","[[-1.3787242049611077], [1.928293574669962], [-0.6779450218717363]]","[[-3.101707258306328], [-36.009200012162374], [-12.72698044314103]]","[[0.7301892027008892], [0.5317176604189922]]","[[3.827249960286494e-05], [3.261358264561309e-05]]",[[0.211403707019907]],[[-0.008867133962048596]]
476,"[[-1.3995023823400286], [2.199943929545765], [-0.5890707326274441]]","[[-5.04786335985101e-05], [-0.0011769270206783977], [0.0005657578187144852]]","[[-1.3765552392562366], [1.928966053779711], [-0.6788313232395248]]","[[-2.8544079624309444], [-35.90936129181307], [-12.833878088886346]]","[[0.7301913422834051], [0.5317212344490552]]","[[1.1761684881594903e-05], [3.5912762252898744e-05]]",[[0.21137081457829268]],[[-0.0006616478367010795]]
477,"[[-1.3995525296131004], [2.199933786756774], [-0.5890507619776345]]","[[-0.007195681158389065], [-0.0008683159104587168], [0.0025693069818304437]]","[[-1.3774502155852504], [1.9290266603348423], [-0.6785632992813542]]","[[-2.918435534019519], [-35.90189279517609], [-12.813991807784458]]","[[0.7301927473175157], [0.5317238198665823]]","[[1.3277666655042708e-05], [1.9439989706881988e-05]]",[[0.21133049516604124]],[[-0.005494690080185157]]
478,"[[-1.3995854814455229], [2.1999291394542166], [-0.5890401975027099]]","[[-0.0014475900152246743], [-0.00015875997651026985], [0.00025661860443326745]]","[[-1.3768555280095693], [1.929291809990048], [-0.6788413126654899]]","[[-2.8759542852745903], [-35.86818317151989], [-12.83628411312715]]","[[0.7301926998415995], [0.531725112732576]]","[[-9.540033896193734e-06], [6.722265644132364e-06]]",[[0.21130346050598553]],[[-0.0013497313850242484]]
479,"[[-1.399632345715197], [2.199930286302033], [-0.5890293702979674]]","[[-0.006089702823378437], [0.0003400836841619126], [0.0013662668460683314]]","[[-1.3774003954534695], [1.9292507570511983], [-0.6786454588831874]]","[[-2.909056692081908], [-35.87963389704844], [-12.818063347958075]]","[[0.7301915879269766], [0.531724655569063]]","[[-1.4030343709059423e-05], [-1.241518741146308e-05]]",[[0.21126857028886808]],[[-0.004383352293148268]]
480,"[[-1.3996638448218612], [2.1999373096341417], [-0.5890274411206401]]","[[-0.0017482558458480554], [0.0009764564512772106], [-0.00043722919033206686]]","[[-1.3769541489460133], [1.9293654085475618], [-0.6788088003626177]]","[[-2.876681005263597], [-35.86970214031354], [-12.826240622974208]]","[[0.7301890621562098], [0.5317227539148833]]","[[-3.273073887477551e-05], [-2.495857744921892e-05]]",[[0.21124602369163908]],[[-0.0012090285826254262]]
481,"[[-1.399707360361317], [2.1999488379954824], [-0.5890248285788309]]","[[-0.0054651410199997585], [0.0012976853150451773], [0.0005133559954788591]]","[[-1.3773773010025114], [1.9292394996731042], [-0.6786085198444781]]","[[-2.900151461387451], [-35.893750240401786], [-12.804784221539434]]","[[0.7301857729103804], [0.5317194642789651]]","[[-3.4331428333533864e-05], [-3.822742105086263e-05]]",[[0.21121664905533524]],[[-0.0036540997071983043]]
482,"[[-1.3997361014071301], [2.1999639380442746], [-0.5890292805682058]]","[[-0.0016310367691110168], [0.0016655533064374034], [-0.0009421848836129731]]","[[-1.3769863511281044], [1.9292853294836332], [-0.6787304261316558]]","[[-2.8720066121890486], [-35.89274454166063], [-12.808991812440897]]","[[0.7301815787514342], [0.5317153533187994]]","[[-4.669951588764931e-05], [-4.3976104191489895e-05]]",[[0.21119855606893825]],[[-0.0009076683451478516]]
483,"[[-1.3997745900553782], [2.199980230893839], [-0.5890314921027549]]","[[-0.004782924225087245], [0.0016045041541696836], [8.905729020503017e-05]]","[[-1.3773362141535106], [1.929052598991706], [-0.6785049196245149]]","[[-2.890341455696438], [-35.92984665902741], [-12.783889987952584]]","[[0.7301772653985629], [0.5317107988136709]]","[[-4.143745875317961e-05], [-4.594304775507041e-05]]",[[0.21117414873570609]],[[-0.0030893627807125814]]
484,"[[-1.3997981834457145], [2.199995897179263], [-0.5890380262047978]]","[[-0.0011887482756946684], [0.0015255630479480975], [-0.0009992801077387536]]","[[-1.376973542011893], [1.9290182738524773], [-0.6786017015724888]]","[[-2.865149109924673], [-35.936587572372275], [-12.787506967648966]]","[[0.7301728530607082], [0.5317066007557557]]","[[-4.509395695739826e-05], [-3.939818458142952e-05]]",[[0.21115968752875008]],[[-0.0006624653354853592]]
485,"[[-1.399827389195049], [2.1999990404022345], [-0.5890360609138066]]","[[-0.0035833426875977493], [-0.0002853483719350153], [0.0007377218237523131]]","[[-1.3772474365024887], [1.9286534017765422], [-0.6783443561575695]]","[[-2.8805183834875314], [-35.97429723461181], [-12.765369867835023]]","[[0.7301701825443286], [0.531706047461474]]","[[-1.7429144760772175e-05], [1.136385682221075e-05]]",[[0.21113559576983398]],[[-0.0031314454493561305]]
486,"[[-1.3998330813066795], [2.1999957823748413], [-0.5890379859613792]]","[[0.0008338378027334392], [-0.00036716625885896415], [-0.00061426559644151]]","[[-1.3768508884812873], [1.9288800061990343], [-0.678583501629282]]","[[-2.8612231623473074], [-35.938661201046244], [-12.788651300068974]]","[[0.7301680821514953], [0.5317076608063128]]","[[-2.2408222288827773e-05], [1.9032199194413124e-05]]",[[0.2111247174856913]],[[-0.00014780091414908804]]
487,"[[-1.3998556030019995], [2.1999905012993253], [-0.5890333993648218]]","[[-0.0036128578099035545], [-0.0006440042733355106], [0.0009606683065207511]]","[[-1.3773372210688517], [1.9287724060305924], [-0.6783818977843232]]","[[-2.890446207306441], [-35.951436332832], [-12.773429836186194]]","[[0.7301665335442363], [0.5317096594496412]]","[[-1.1608247652006298e-05], [2.1675980421687058e-05]]",[[0.21110149996587407]],[[-0.0032962836348676694]]
488,"[[-1.399852426463335], [2.199985273598617], [-0.5890370335717005]]","[[0.002111235785422272], [-0.00043948128311911694], [-0.000989522057265102]]","[[-1.3767777836925619], [1.9290539642192819], [-0.67869123646318]]","[[-2.859517856301531], [-35.91002151707819], [-12.80156763434175]]","[[0.7301645907758134], [0.5317119568047679]]","[[-2.3694289708053873e-05], [2.2825976397911063e-05]]",[[0.21109581401246527]],[[0.0006821934118283711]]
489,"[[-1.3998760303008428], [2.199980161975069], [-0.5890323967800835]]","[[-0.004363634181743795], [-0.0005522924046243577], [0.0011215573355383146]]","[[-1.3774603205517684], [1.9288940120556735], [-0.678403151687793]]","[[-2.899290688618283], [-35.932386647698856], [-12.778194711826469]]","[[0.7301629394209447], [0.5317139181059155]]","[[-1.3080942617982316e-05], [1.8414018843060376e-05]]",[[0.21107173508913243]],[[-0.0037943862062013063]]
490,"[[-1.3998569884300722], [2.199977021340653], [-0.5890425332096313]]","[[0.004729050072787216], [-0.00014680742829591142], [-0.002018926473163707]]","[[-1.376544068085018], [1.929193500455268], [-0.6788222558438792]]","[[-2.8483185958644275], [-35.8905379433408], [-12.810751868482162]]","[[0.7301603263836797], [0.5317158331024201]]","[[-3.332131781608183e-05], [1.7846423661094235e-05]]",[[0.21107749978565066]],[[0.002563308805914509]]
491,"[[-1.3998877735263846], [2.1999746617183398], [-0.5890375309570495]]","[[-0.006602158735669893], [-0.0002805023202742951], [0.0016435265928179676]]","[[-1.377715684443284], [1.9289255143562212], [-0.6783371544256773]]","[[-2.9156619114187707], [-35.929473988996826], [-12.772057980677237]]","[[0.7301582057326498], [0.5317169484682782]]","[[-1.5488163207511008e-05], [8.206568768986955e-06]]",[[0.21104935726774363]],[[-0.005239138484747805]]
492,"[[-1.3998292669150456], [2.199975040714956], [-0.5890624943899038]]","[[0.011426447998205247], [0.00024705432764146606], [-0.004400953015142428]]","[[-1.375877664896205], [1.9292627001335798], [-0.6790636671144105]]","[[-2.815080822036034], [-35.88356857035012], [-12.821604055434358]]","[[0.7301543608662809], [0.5317183497860354]]","[[-5.0338403989602654e-05], [1.4833381067891338e-05]]",[[0.21108327941000585]],[[0.007272549309565651]]
493,"[[-1.3998525741766101], [2.19997544183177], [-0.5890617302073494]]","[[-0.008608061938047609], [-7.838003098566138e-05], [0.002143513619244475]]","[[-1.3779586798071137], [1.928875464135667], [-0.6782090614134557]]","[[-2.9410364687431527], [-35.93907508427493], [-12.75291299777339]]","[[0.7301515840564311], [0.5317187867012667]]","[[-1.6617883114022902e-05], [1.614707478836408e-07]]",[[0.2110611374478092]],[[-0.0065429283520660846]]
494,"[[-1.3997861291468459], [2.199977830560044], [-0.5890904514638873]]","[[0.013492391031706536], [0.00043763198299004435], [-0.005167322117727302]]","[[-1.3756034277179643], [1.9292611603078003], [-0.6791245895236235]]","[[-2.7990224580295684], [-35.88596294986067], [-12.819471732400995]]","[[0.7301472823148498], [0.5317197083259634]]","[[-5.624226094846918e-05], [1.1777218367203801e-05]]",[[0.21110124994930912]],[[0.008762700899246712]]
495,"[[-1.3998054438228438], [2.199979545483891], [-0.589091659016473]]","[[-0.008982597673640038], [1.1526009300030782e-05], [0.0022222651142417282]]","[[-1.3779691952134814], [1.9288413907895863], [-0.6781688815473191]]","[[-2.946823033219619], [-35.94558683109676], [-12.742790867324304]]","[[0.7301442741706725], [0.5317198037701834]]","[[-1.6880838160648892e-05], [-3.058542819012189e-06]]",[[0.21108244264457504]],[[-0.006748806550098321]]
496,"[[-1.399767042820193], [2.199982450100843], [-0.5891115793487934]]","[[0.009638147336822691], [0.0004672710857950291], [-0.003932569918689843]]","[[-1.3759140000980017], [1.9292528741483037], [-0.6789982431642589]]","[[-2.811572182606573], [-35.88809146725824], [-12.809090284913664]]","[[0.7301403926926712], [0.5317202107374209]]","[[-4.977405566597426e-05], [5.888587417679503e-06]]",[[0.21110382793185836]],[[0.006172848506205262]]
497,"[[-1.399794039921702], [2.1999844113483396], [-0.5891100621959664]]","[[-0.008308109817707986], [2.2233964982618093e-05], [0.0020533947583160073]]","[[-1.37781764125153], [1.9288184524694043], [-0.6781809212017409]]","[[-2.9304516990813836], [-35.94979346204126], [-12.740732472190636]]","[[0.7301376622288983], [0.5317200858723317]]","[[-1.55660507261679e-05], [-3.2258948068353277e-06]]",[[0.21108030923067092]],[[-0.006232481096686731]]
498,"[[-1.3997690661866247], [2.1999867870705474], [-0.5891248319885463]]","[[0.00740277530596075], [0.0003711941402871344], [-0.0031018283974449945]]","[[-1.376114309510154], [1.9292026809634528], [-0.6788889095511745]]","[[-2.820277709300656], [-35.895323087279614], [-12.798480550425154]]","[[0.7301343328387386], [0.5317204087495249]]","[[-4.1955618479416756e-05], [5.132119196282758e-06]]",[[0.21109288889537614]],[[0.004672141047664178]]
499,"[[-1.399800441830456], [2.19998770655923], [-0.5891205679906112]]","[[-0.007904896465918868], [-9.382704681590304e-05], [0.002074091029325209]]","[[-1.377738450496253], [1.92879440007952], [-0.6781716125145631]]","[[-2.9204217259439114], [-35.95272011423867], [-12.738284035230732]]","[[0.7301321839601154], [0.5317204359154407]]","[[-1.0491837243442603e-05], [-4.2456936855117533e-07]]",[[0.21106669673816192]],[[-0.005924632485686948]]
500,"[[-1.399777569173147], [2.199988763326698], [-0.5891330522659198]]","[[0.006917093303898739], [0.0002292000106449421], [-0.002776192080013673]]","[[-1.3761659190529227], [1.9291906914226762], [-0.6788454427731667]]","[[-2.8222476168155586], [-35.895985708677124], [-12.793808265613041]]","[[0.7301294938080187], [0.5317210058059653]]","[[-3.483179713548168e-05], [7.51492994499614e-06]]",[[0.21107814188763255]],[[0.004370101235668682]]
501,"[[-1.3998142028895264], [2.1999876519188564], [-0.5891250326294587]]","[[-0.008431602259512245], [-0.00034441996859788104], [0.0024787521367568566]]","[[-1.377783086902089], [1.9286991112585963], [-0.6781248025627393]]","[[-2.9198015160464035], [-35.96460845771533], [-12.734528884508538]]","[[0.7301281649919654], [0.5317214417998503]]","[[-1.5025757860165356e-06], [5.027414484715109e-06]]",[[0.2110484163998713]],[[-0.006297270090214588]]
502,"[[-1.399780866871575], [2.1999865183943945], [-0.5891386789404659]]","[[0.008662167346168998], [3.027639663952253e-05], [-0.0031300372202768267]]","[[-1.3760093090745384], [1.929193477672033], [-0.6789085496155829]]","[[-2.8145836976319245], [-35.89320151092224], [-12.799243852817686]]","[[0.730126082990924], [0.5317226592232421]]","[[-3.0266273221002393e-05], [1.4303069206800245e-05]]",[[0.2110669725823535]],[[0.005562406521393084]]
503,"[[-1.3998108877960787], [2.1999842089723356], [-0.5891312657806037]]","[[-0.008290496917245], [-0.0003981029312928597], [0.0025420749982434376]]","[[-1.3778074630744452], [1.9288071751985754], [-0.6781469991515778]]","[[-2.926019095415996], [-35.94716790470467], [-12.737412324071016]]","[[0.7301252224875366], [0.5317234194846366]]","[[2.7857549156351524e-06], [5.755549203900756e-06]]",[[0.21104205539565127]],[[-0.006146524853710363]]
504,"[[-1.3997813097185956], [2.1999828706859517], [-0.5891428236716267]]","[[0.008055589762418023], [3.778930056218266e-05], [-0.0028630551023269835]]","[[-1.3760677805343833], [1.9292424391040206], [-0.6788932239245904]]","[[-2.817569002866182], [-35.885294611591604], [-12.798897573370914]]","[[0.7301235963822209], [0.53172454982487]]","[[-2.5749663279395207e-05], [1.2325211262709246e-05]]",[[0.21105873729572763]],[[0.005230323959514614]]
505,"[[-1.399813306659679], [2.199980939685888], [-0.5891342006451828]]","[[-0.008296221734102008], [-0.0003376947393661234], [0.0025898486625267614]]","[[-1.3778002705917987], [1.9288453626517563], [-0.6781529040476659]]","[[-2.92425312161692], [-35.94147919111256], [-12.738434468796576]]","[[0.7301230888501518], [0.5317250715291162]]","[[5.730371677170609e-06], [2.934553822164787e-06]]",[[0.21103343238102487]],[[-0.006044067814357332]]
506,"[[-1.3997846744642517], [2.1999803285436657], [-0.5891450581342933]]","[[0.007922002390577484], [0.00012041093587791818], [-0.00278532322406988]]","[[-1.376081335399066], [1.9292663703764044], [-0.678886006832832]]","[[-2.8178154189847366], [-35.88210173675333], [-12.798241047884137]]","[[0.730121756869281], [0.5317258717419933]]","[[-2.2853414127776972e-05], [8.675135831914815e-06]]",[[0.2110505959451198]],[[0.005257090101246831]]
507,"[[-1.3998181477316607], [2.1999793503419833], [-0.5891356783157083]]","[[-0.008447193011220256], [-0.0002325107321066444], [0.002661543053571469]]","[[-1.3778151584416212], [1.9288703833168037], [-0.6781479999724155]]","[[-2.9242626440543535], [-35.93849311337193], [-12.7381948517652]]","[[0.730121525585733], [0.5317259887750837]]","[[8.379396099211789e-06], [-1.4137523152157883e-06]]",[[0.2110255242946136]],[[-0.006018160689755497]]
508,"[[-1.3997895121982609], [2.1999798734042777], [-0.5891463348159568]]","[[0.007991974785849582], [0.00023965644334530967], [-0.0027898807040737106]]","[[-1.376075236068276], [1.9292865498914764], [-0.6788851529766554]]","[[-2.8167682899586572], [-35.880161683421115], [-12.797909885261959]]","[[0.7301204298197982], [0.5317263469431209]]","[[-2.064149003944138e-05], [4.158699717926595e-06]]",[[0.2110440263900607]],[[0.005441750525121188]]
509,"[[-1.3998236107818973], [2.1999800150209063], [-0.5891365235806317]]","[[-0.008568411677293771], [-0.00012596589946620163], [0.002727723809337612]]","[[-1.3778289310080376], [1.9288745366557598], [-0.6781338813423847]]","[[-2.924379621355647], [-35.93902517255549], [-12.736570417499177]]","[[0.7301204567696169], [0.5317260155624831]]","[[1.1189513882126079e-05], [-5.827141602576802e-06]]",[[0.21101988065837582]],[[-0.00596665376856108]]
510,"[[-1.399792907867737], [2.199981546014649], [-0.5891475112917371]]","[[0.008345785776648192], [0.0003346892476571439], [-0.0028655200671917624]]","[[-1.3760413944705052], [1.929287294650809], [-0.6788861605108563]]","[[-2.8144814103655755], [-35.88124416791459], [-12.797186962478117]]","[[0.7301196104831095], [0.5317259868397869]]","[[-1.8231317533423663e-05], [6.240966854420549e-07]]",[[0.21104112685517548]],[[0.005814954955974946]]
511,"[[-1.3998268619644367], [2.199982372471988], [-0.5891372100281608]]","[[-0.00870850302281628], [-7.735531693454922e-05], [0.002838795845485964]]","[[-1.37784545307406], [1.9288539887155558], [-0.6781087540412453]]","[[-2.925178422837458], [-35.942976507511815], [-12.733703301625923]]","[[0.7301199753172011], [0.531725336284548]]","[[1.5166500888508239e-05], [-8.646652871480143e-06]]",[[0.21101830047939177]],[[-0.005947062493126119]]
512,"[[-1.3997947156789103], [2.1999842528210793], [-0.5891478984026834]]","[[0.008619262122742992], [0.00035790623976315883], [-0.002869140649703117]]","[[-1.3760129677323873], [1.9292731348530605], [-0.6788806344696382]]","[[-2.8124756883075253], [-35.88402688649471], [-12.796299134812966]]","[[0.7301195124366034], [0.5317250981408436]]","[[-1.437352360467159e-05], [-9.818104329539779e-07]]",[[0.21104163873948517]],[[0.006108027713941665]]
513,"[[-1.399828331347035], [2.1999850585537692], [-0.5891367208864849]]","[[-0.008783687196126502], [-9.85043555674775e-05], [0.0029726529986955352]]","[[-1.3778548093448197], [1.92882696967744], [-0.6780868881871425]]","[[-2.9257581304619387], [-35.94726616066646], [-12.731747417422788]]","[[0.7301203387733213], [0.5317243309943133]]","[[2.0257534172340996e-05], [-9.396406153161507e-06]]",[[0.21102000632025025]],[[-0.005909538552998398]]
514,"[[-1.3997963349406184], [2.1999865865204282], [-0.5891461807724452]]","[[0.00863394005411771], [0.0003115029019100518], [-0.002749420744809883]]","[[-1.3760105272745697], [1.9292530844680855], [-0.6788679306106874]]","[[-2.811977402334657], [-35.88696126262092], [-12.79583040822524]]","[[0.7301203975667754], [0.5317240662093669]]","[[-9.03748441638541e-06], [-8.851663180209357e-07]]",[[0.21104407080736642]],[[0.00619602221349533]]
515,"[[-1.3998296171152826], [2.1999867609188617], [-0.5891337639382733]]","[[-0.008740708952547329], [-0.00017469116202965818], [0.0031013474522094686]]","[[-1.3778502496888545], [1.928802437639943], [-0.6780695188749818]]","[[-2.9253055152946867], [-35.95049603607401], [-12.730841247784333]]","[[0.730121782477265], [0.5317233590880495]]","[[2.6040996492504576e-05], [-8.408050999886285e-06]]",[[0.21102337986530492]],[[-0.00581405266350621]]
516,"[[-1.3997992382560445], [2.1999874347237744], [-0.5891412411046923]]","[[0.00838298378776325], [0.00021972455107283073], [-0.0025196249274564986]]","[[-1.376036554604204], [1.9292366745760012], [-0.678846516950758]]","[[-2.813103592802359], [-35.888687257155425], [-12.795583743826631]]","[[0.7301224596833372], [0.5317231962791635]]","[[-2.6500479255453513e-06], [2.1851646048176576e-07]]",[[0.21104695536303786]],[[0.0060830834102409016]]
517,"[[-1.3998329378218555], [2.199986691085952], [-0.5891271997650919]]","[[-0.008684307241302008], [-0.00026695832473137837], [0.003231885830214165]]","[[-1.3778452650848416], [1.9287914984523244], [-0.6780614901410212]]","[[-2.9245227713050275], [-35.95125836787677], [-12.73195011203483]]","[[0.7301244486371058], [0.5317226260460188]]","[[3.189781313528428e-05], [-6.894129023216067e-06]]",[[0.2110265534990044]],[[-0.005719379738096549]]
518,"[[-1.3998026041669096], [2.1999864761685206], [-0.589133219044153]]","[[0.008350858483751614], [0.00013394259096165262], [-0.002368561672328018]]","[[-1.376046225396358], [1.9292316955793425], [-0.6788377413895524]]","[[-2.813812266293906], [-35.88848623401458], [-12.796955759525659]]","[[0.730125705029662], [0.5317226002138469]]","[[3.0535070472126336e-06], [1.487489531548647e-06]]",[[0.2110506529574591]],[[0.006116239402385277]]
519,"[[-1.3998371742220825], [2.19998510336126], [-0.5891176597424187]]","[[-0.008795642489600984], [-0.0003115198465599295], [0.003378021973725054]]","[[-1.3778646616047427], [1.928811661618829], [-0.6780622228572571]]","[[-2.9257829950327654], [-35.94757423444433], [-12.734950442598205]]","[[0.7301282208537158], [0.5317220881439789]]","[[3.679069953133052e-05], [-6.840760891080322e-06]]",[[0.21103026939675765]],[[-0.005729140363574534]]
520,"[[-1.3998035886663087], [2.199984640894896], [-0.5891237462113118]]","[[0.00886855897643837], [0.00012341077052253902], [-0.002447335896480829]]","[[-1.3760035377740858], [1.9292456856604847], [-0.6788554528482754]]","[[-2.8121880400079045], [-35.88603809620218], [-12.800353054746992]]","[[0.7301298598378783], [0.5317220664478222]]","[[6.255068940586028e-06], [1.3827583078551697e-06]]",[[0.2110573060172753]],[[0.00654463384934143]]
521,"[[-1.3998382247181478], [2.199983209856545], [-0.5891073827376109]]","[[-0.00904394878385174], [-0.00031189976150236554], [0.0035288651166629492]]","[[-1.3779019306115265], [1.9288154508136521], [-0.6780553959484237]]","[[-2.9291373177944005], [-35.94676620069899], [-12.736870003763617]]","[[0.7301327428199997], [0.5317214727486148]]","[[4.057810459867639e-05], [-8.066485079893937e-06]]",[[0.21103760240078676]],[[-0.005826983427552454]]
522,"[[-1.3998014771294531], [2.1999829151050205], [-0.5891138850183937]]","[[0.009436448204018236], [0.0001517991950251707], [-0.002578757689685185]]","[[-1.3759516104321687], [1.9292558064415373], [-0.678879554583306]]","[[-2.8100630507691307], [-35.884579137703646], [-12.804270324296152]]","[[0.7301346371235614], [0.5317213510554344]]","[[8.113908178675189e-06], [3.904616852068443e-07]]",[[0.21106755295717405]],[[0.007009489710496981]]
523,"[[-1.3998356718921492], [2.1999818090073693], [-0.589097241310657]]","[[-0.009242608488660185], [-0.00027453061009242996], [0.0036280582469750966]]","[[-1.3779321104010271], [1.9288215207567074], [-0.6780519419522576]]","[[-2.932461275327583], [-35.946062650405004], [-12.73876410932265]]","[[0.7301377542021734], [0.5317205887284575]]","[[4.304854124281832e-05], [-1.0147654239123227e-05]]",[[0.21104889580456365]],[[-0.005889080851777565]]
524,"[[-1.3997993399152577], [2.199981963478427], [-0.5891033237604907]]","[[0.009467844199052798], [0.0002020784221597044], [-0.0025655926346525026]]","[[-1.3759477107004796], [1.9292601697893856], [-0.6788860472796984]]","[[-2.810073803681578], [-35.884330908489716], [-12.807000115184438]]","[[0.7301398471720687], [0.531720259778439]]","[[9.791495825250962e-06], [-1.7165625698645215e-06]]",[[0.21107929980267764]],[[0.007104329985421386]]
