step,q,dq,qr,tau,r_pos,r_vel,th,dth
325,"[[-1.4000000000000004], [2.199676822422275], [-0.589901082571299]]","[[8.824191377598822e-14], [0.003162921059701937], [0.017740244412950967]]","[[-1.3821007921580981], [1.928756394135893], [-0.679906123417225]]","[[-3.6124147392308155], [-35.93775496040808], [-13.039388130867506]]","[[1.4606657383823243], [0.5319418250830724]]","[[0.0008852841357542829], [-0.00034646601767551743]]",[[0.2097757398509746]],[[0.020903165472743984]]
326,"[[-1.4000000000000004], [2.199712151703622], [-0.5897313871228544]]","[[8.821762764732455e-14], [0.0038241135028785622], [0.016344416283609164]]","[[-1.3820059437667536], [1.9286382018727672], [-0.6798334145613277]]","[[-3.5991449102749153], [-35.96859993575064], [-13.04002574165842]]","[[1.4607510441941578], [0.5319068160205633]]","[[0.0008268080560869251], [-0.00035269925879877206]]",[[0.20998076458076645]],[[0.020168529787717476]]
327,"[[-1.4000000000000004], [2.1997526466060764], [-0.589574742553271]]","[[8.824191377598822e-14], [0.0042250765273952745], [0.015112048089686136]]","[[-1.3818965862084143], [1.9285110107049976], [-0.6797579034305946]]","[[-3.5836209317096754], [-35.99891968096891], [-13.039898101792089]]","[[1.460830756297451], [0.5318715971872856]]","[[0.0007729103129516801], [-0.00035149439786552605]]",[[0.2101779040528057]],[[0.019337124618311073]]
328,"[[-1.4000000000000004], [2.199795746773375], [-0.5894295433465195]]","[[8.823844432903627e-14], [0.004373832543111578], [0.01403758968039548]]","[[-1.3817662743137158], [1.9283735793007553], [-0.6796830164044255]]","[[-3.5648863244272757], [-36.028601960491514], [-13.03970900395106]]","[[1.4609053241545296], [0.5318369005553654]]","[[0.000723430952409565], [-0.0003430777144708408]]",[[0.2103662034268543]],[[0.018411422221320514]]
329,"[[-1.4000000000000004], [2.199838882671562], [-0.5892941785360456]]","[[8.824191377598822e-14], [0.004262430655332605], [0.013126376371851434]]","[[-1.3816130334170291], [1.928212799027088], [-0.6796014025486136]]","[[-3.5426551623569384], [-36.059174251176984], [-13.03863971051715]]","[[1.4609751992026208], [0.5318034603298922]]","[[0.0006785308861667616], [-0.00032723126228706434]]",[[0.21054470413551377]],[[0.017388807023858827]]
330,"[[-1.4000000000000004], [2.199879600580313], [-0.5891671145033973]]","[[8.823497488208432e-14], [0.003917798743056131], [0.012360419610569329]]","[[-1.3814385535608122], [1.9280507708763546], [-0.6795245749693734]]","[[-3.517190892932999], [-36.08719508409271], [-13.038492047878808]]","[[1.4610408107346102], [0.5317719779792407]]","[[0.0006376889128967278], [-0.0003047110270548714]]",[[0.21071248607691534]],[[0.016278218354855052]]
331,"[[-1.4000000000000004], [2.1999155068860055], [-0.5890468722065219]]","[[8.823150543513236e-14], [0.0033294573692967816], [0.011744093625336127]]","[[-1.381231102659896], [1.9278575354186769], [-0.6794441751663185]]","[[-3.486743172309028], [-36.11674065105747], [-13.038256082737679]]","[[1.461102569789356], [0.5317431397357801]]","[[0.0006009873051660009], [-0.00027519292922217886]]",[[0.21086863467948305]],[[0.015073550993585202]]
332,"[[-1.4000000000000004], [2.199944468097171], [-0.588932146102479]]","[[8.824885266989213e-14], [0.002552109463273111], [0.01124305995124486]]","[[-1.381005779880251], [1.9276821774757256], [-0.6793729333163384]]","[[-3.453585498738186], [-36.1406135307747], [-13.039735297140226]]","[[1.4611608370517257], [0.5317175588348333]]","[[0.0005674661821108984], [-0.0002402368078580075]]",[[0.21101232199469064]],[[0.013795169414608968]]
333,"[[-1.4000000000000004], [2.1999648010580377], [-0.588821925080343]]","[[8.823150543513236e-14], [0.0016230692523454687], [0.010831758987987938]]","[[-1.3807496099997196], [1.9275115660697875], [-0.6793118711672822]]","[[-3.4157782874279565], [-36.1609215841893], [-13.04297444677129]]","[[1.4612158885474589], [0.531695721619426]]","[[0.0005363682765713307], [-0.00020087904168963888]]",[[0.2111428759776966]],[[0.012454828242701742]]
334,"[[-1.4000000000000004], [2.1999753947836647], [-0.5887155766010385]]","[[8.82661999046519e-14], [0.0006151081813196707], [0.010462767940032092]]","[[-1.3804781807374251], [1.927374691650934], [-0.6792715510728276]]","[[-3.375664132485349], [-36.173837276418254], [-13.049206030166964]]","[[1.4612678904242506], [0.5316779539185761]]","[[0.0005063300111851632], [-0.00015916982618602304]]",[[0.21125981818262607]],[[0.011077876120303976]]
335,"[[-1.4000000000000004], [2.1999761554143284], [-0.5886131137566971]]","[[8.824538322294018e-14], [-0.0003474721471324882], [0.010058233153989016]]","[[-1.3802114029963621], [1.927317884955596], [-0.6792658652825183]]","[[-3.3362301823039386], [-36.17357341086032], [-13.059773300652537]]","[[1.4613168263439111], [0.5316642928760885]]","[[0.0004751706186523208], [-0.00011865014578615884]]",[[0.2113630416576308]],[[0.009710761005808845]]
336,"[[-1.4000000000000004], [2.199968284881006], [-0.5885153447752434]]","[[8.826966935160385e-14], [-0.0011311854614704936], [0.00953754548620922]]","[[-1.3799660502114435], [1.9273613807904497], [-0.6792968102348733]]","[[-3.299987889115157], [-36.15857747374257], [-13.074062466432794]]","[[1.4613624603742643], [0.5316544044199993]]","[[0.00044068926516871443], [-8.316060198243491e-05]]",[[0.21145294010576396]],[[0.008406360027106864]]
337,"[[-1.4000000000000004], [2.1999542701389814], [-0.5884238365744788]]","[[8.827660824550776e-14], [-0.001611698514966925], [0.008828757950335997]]","[[-1.3797526434722664], [1.9275132701229842], [-0.6793620644616439]]","[[-3.2685059120517455], [-36.12923380608935], [-13.0907728070221]]","[[1.4614043528712273], [0.5316475825509694]]","[[0.0004009838295182533], [-5.6318460950333105e-05]]",[[0.2115304335645006]],[[0.007217059433182529]]
338,"[[-1.4000000000000004], [2.1999372615891617], [-0.5883405153445723]]","[[8.827660824550776e-14], [-0.0017684646938210674], [0.007924288885212127]]","[[-1.3795468861030555], [1.927705787825614], [-0.6794396743856067]]","[[-3.2381274876521187], [-36.096469207754375], [-13.106186692000952]]","[[1.4614419742256048], [0.5316429250850969]]","[[0.00035594169569552747], [-3.877693497411627e-05]]",[[0.21159674624458974]],[[0.006155824192620545]]
339,"[[-1.4000000000000004], [2.199920211770714], [-0.5882671057384283]]","[[8.827660824550776e-14], [-0.0016529581821673744], [0.0068660658617411]]","[[-1.3793438914365674], [1.9278930340345155], [-0.6795015478146464]]","[[-3.208108262335695], [-36.06716178468819], [-13.116197826055611]]","[[1.461474866154866], [0.531639576097845]]","[[0.0003069242811237771], [-2.9196639239614797e-05]]",[[0.21165310603228563]],[[0.005213107679664399]]
340,"[[-1.4000000000000004], [2.1999056275789877], [-0.5882049555693187]]","[[8.831477216197925e-14], [-0.0013042034723363821], [0.005688374914721517]]","[[-1.3791586774487954], [1.9280834052131561], [-0.6795491121871723]]","[[-3.1806919577361374], [-36.04002313777235], [-13.121163286397339]]","[[1.4615026948681316], [0.5316367937686769]]","[[0.0002550832803427383], [-2.6595597557577122e-05]]",[[0.21170067200967035]],[[0.004384171444753192]]
341,"[[-1.4000000000000004], [2.19989559609764], [-0.5881550553494884]]","[[8.830436382112339e-14], [-0.0007664213008526932], [0.0044280063646590095]]","[[-1.3789910869937847], [1.9282713953350075], [-0.6795809366451978]]","[[-3.15584822060795], [-36.015755024180514], [-13.121080108610538]]","[[1.461525245045429], [0.531633943383779]]","[[0.00020162681921842562], [-2.9834827020014387e-05]]",[[0.21174054074815343]],[[0.003661585067312949]]
342,"[[-1.4000000000000004], [2.199891381969268], [-0.5881178106343166]]","[[8.83182416089312e-14], [-0.00015164315014049023], [0.0031603310430872167]]","[[-1.3788179060333683], [1.9283993260006673], [-0.6795838670951031]]","[[-3.1300915992321823], [-36.00215628783397], [-13.114620812537375]]","[[1.4615424788976905], [0.5316306151008691]]","[[0.00014876841201161284], [-3.5794566166647e-05]]",[[0.21177357133495162]],[[0.003008687893037378]]
343,"[[-1.4000000000000004], [2.1998933534537524], [-0.5880930182909405]]","[[8.833558884369097e-14], [0.0004683091368205411], [0.0019347017346174056]]","[[-1.3786490571725734], [1.9284892556225848], [-0.679565994157218]]","[[-3.1049111588013627], [-35.99522821221668], [-13.10354055040063]]","[[1.4615545384681832], [0.5316266478984509]]","[[9.797703035552274e-05], [-4.248930851602495e-05]]",[[0.21180033516280974]],[[0.002403010869251267]]
344,"[[-1.4000000000000004], [2.199901313712621], [-0.5880800870851407]]","[[8.833211939673902e-14], [0.0010490919122317227], [0.0007815578132300827]]","[[-1.3784879458490826], [1.9285549708841025], [-0.6795350648251754]]","[[-3.080820964802137], [-35.99241352657985], [-13.089408028661433]]","[[1.4615616813049743], [0.5316220369590908]]","[[5.015853585810248e-05], [-4.869351778458153e-05]]",[[0.21182122662747954]],[[0.0018306497255524447]]
345,"[[-1.4000000000000004], [2.199914665526877], [-0.5880781582429664]]","[[8.835293607845074e-14], [0.0015541310510393813], [-0.00027531308004224986]]","[[-1.3783306204915893], [1.9285967401565567], [-0.6794944465332787]]","[[-3.057233270824981], [-35.99321965742464], [-13.073097988778873]]","[[1.4615642432751226], [0.5316168890680298]]","[[5.997340357666303e-06], [-5.33792302470637e-05]]",[[0.21183650728390935]],[[0.0012788179712698421]]
346,"[[-1.4000000000000004], [2.1999324971861123], [-0.588086183485147]]","[[8.836681386625855e-14], [0.0019560603471670546], [-0.0012208279600199878]]","[[-1.3781595627990773], [1.9286149576830283], [-0.6794506887824396]]","[[-3.031526591527701], [-35.99717860507154], [-13.055907097335922]]","[[1.4615626119301346], [0.531611401366587]]","[[-3.412388773771369e-05], [-5.574180093059766e-05]]",[[0.21184631370096477]],[[0.0007352323860989225]]
347,"[[-1.4000000000000004], [2.199953655337057], [-0.5881029850822561]]","[[8.839109999492223e-14], [0.0022332838471463418], [-0.002043753646435831]]","[[-1.3779746227633842], [1.9286106626754047], [-0.6794040833547554]]","[[-3.003685553297885], [-36.003750292349714], [-13.038170163976789]]","[[1.4615572068257083], [0.5316058425408382]]","[[-6.99352011190868e-05], [-5.513736058837537e-05]]",[[0.2118506702548005]],[[0.00018953020193964928]]
348,"[[-1.4000000000000004], [2.199976795560879], [-0.5881273049937537]]","[[8.843967225224958e-14], [0.002368674670520224], [-0.0027386242018871965]]","[[-1.3777497885172394], [1.928581255084091], [-0.6793605828084673]]","[[-2.969816079909937], [-36.01295773698457], [-13.02102821983994]]","[[1.4615484622990567], [0.5316005407497002]]","[[-0.00010138680692772795], [-5.101002054086479e-05]]",[[0.2118494905671236]],[[-0.00036994953355418136]]
349,"[[-1.3999889009514555], [2.2000001926388104], [-0.5881611625962965]]","[[0.0015575804407745412], [0.00230418270151736], [-0.0037595782428999636]]","[[-1.3773996680218474], [1.9284948881643134], [-0.6793325584791929]]","[[-2.9336708519795742], [-36.028784549187115], [-13.001665370303613]]","[[1.461536722915212], [0.5315960658640388]]","[[-0.00012951890622225903], [-3.987454336717988e-05]]",[[0.21185012909105835]],[[0.00010218490053060664]]
350,"[[-1.3999881047088212], [2.19999700988537], [-0.5881832473325094]]","[[-0.0006028408043888683], [-0.0006028189506868814], [-0.0020345150432721226]]","[[-1.3775413448582756], [1.927968295192058], [-0.6789378023719647]]","[[-2.9349651730447555], [-36.079034025382555], [-12.95531031388948]]","[[1.4615259182259952], [0.5316000969947164]]","[[-0.00011266627717443356], [5.051428768609867e-05]]",[[0.21182566470723876]],[[-0.003240771598313477]]
351,"[[-1.399870788066838], [2.1999921247683356], [-0.5882459416468916]]","[[0.017092557105761918], [-0.0004432542993740851], [-0.008213342742588337]]","[[-1.3758378245656127], [1.9284656490379952], [-0.6796396879099925]]","[[-2.8639465251026754], [-36.00426708404842], [-12.992980764784427]]","[[1.461511491328544], [0.5316066382447515]]","[[-0.00016298367571110361], [7.33908499750413e-05]]",[[0.21187539803590041]],[[0.008435700820824812]]
352,"[[-1.3998932560921806], [2.199982252928149], [-0.5882660694698377]]","[[-0.011111619030353619], [-0.0013549861553139309], [0.0008283361333865091]]","[[-1.3786326279529395], [1.9279127515892749], [-0.6785297104858914]]","[[-3.01922238122843], [-36.07732450748196], [-12.906459933994583]]","[[1.4614976071089727], [0.5316135527574084]]","[[-0.00012928611463625117], [7.155511005940696e-05]]",[[0.21182292866117125]],[[-0.011638381664468445]]
353,"[[-1.3995648620392767], [2.199974846621929], [-0.5884029963350447]]","[[0.05223572798301524], [-0.0004073735480082247], [-0.0202570374260147]]","[[-1.372215778462341], [1.9288062645721826], [-0.6808981289883596]]","[[-2.6950645573026786], [-35.94955606047508], [-13.045212182260798]]","[[1.4614763784163933], [0.531624508797293]]","[[-0.00025560434495641715], [0.00012601244659959931]]",[[0.21200698824760558]],[[0.03157125133503033]]
354,"[[-1.3995172780779213], [2.1999628615801723], [-0.5884529621922135]]","[[-0.017234538472747737], [-0.0016701424345560156], [0.0020873874215505683]]","[[-1.3794003405452462], [1.927923952898356], [-0.6782248451223437]]","[[-3.146521731030185], [-36.06859401802597], [-12.839531765757934]]","[[1.4614575998332073], [0.5316340361707512]]","[[-0.0001569519534783126], [8.471360016804041e-05]]",[[0.21199262131003713]],[[-0.01681729348689192]]
355,"[[-1.399414276087023], [2.199953765128839], [-0.588525647102394]]","[[0.02265620604943352], [-0.00040326529529124966], [-0.011649664403141191]]","[[-1.3746116612085937], [1.9291710182799136], [-0.6801921159407205]]","[[-2.792830220222899], [-35.89047593602703], [-13.003318710839078]]","[[1.4614359320004655], [0.5316438416495425]]","[[-0.0002501649861486044], [0.00010036317901196412]]",[[0.21201384193942058]],[[0.010603276351001141]]
356,"[[-1.3994308130675648], [2.199947074481754], [-0.5885652071869983]]","[[-0.012844301812920785], [-0.0008033072934931773], [-0.00044399425202634735]]","[[-1.3783823728497753], [1.9284633568448395], [-0.678596026301334]]","[[-3.035356551918463], [-35.99254788064297], [-12.858180985065202]]","[[1.4614139880016763], [0.5316519540497213]]","[[-0.00020685403545606107], [7.30890763134262e-05]]",[[0.2119510542271918]],[[-0.014091603356162831]]
357,"[[-1.3993962868040937], [2.199945493240279], [-0.5886263230158335]]","[[0.010799543088246398], [0.0002932165455472452], [-0.008815692972316769]]","[[-1.3756565844624924], [1.9292907809421478], [-0.6797263556380151]]","[[-2.8409394908933523], [-35.87757380465805], [-12.944170596781287]]","[[1.461389386959113], [0.5316595058200887]]","[[-0.00026879290375703135], [7.267128619981023e-05]]",[[0.21192288342035182]],[[0.0022770666614768745]]
358,"[[-1.3994242860872652], [2.1999479291885278], [-0.5886720827420899]]","[[-0.009039144406803114], [0.00024363591070451773], [-0.0026657403038996552]]","[[-1.377771945242163], [1.928800498222196], [-0.6787524861036834]]","[[-2.975297735618752], [-35.951531973543254], [-12.845801696982319]]","[[1.461364042456465], [0.5316654173310782]]","[[-0.0002477859806226945], [5.251223720303955e-05]]",[[0.21185156035917427]],[[-0.01146124879772084]]
359,"[[-1.3994109384915328], [2.1999542107767605], [-0.5887344907051837]]","[[0.006020211510593804], [0.0008921978384229534], [-0.00793633557258977]]","[[-1.3760622783775631], [1.9291911849546677], [-0.6793790407951884]]","[[-2.855155171473708], [-35.899435842485374], [-12.883126164303283]]","[[1.4613368948863374], [0.5316708757021533]]","[[-0.00028491543140329867], [5.325766960773137e-05]]",[[0.21180878158004213]],[[-0.001023926225850482]]
360,"[[-1.399436058022982], [2.1999621478443987], [-0.588786635578925]]","[[-0.006417092634906699], [0.0007382180861955356], [-0.003967502966751857]]","[[-1.3773869106912922], [1.9288350241987624], [-0.67873807222301]]","[[-2.937974791421349], [-35.95280512383855], [-12.814404753512362]]","[[1.4613095783082595], [0.5316755167648108]]","[[-0.00026785940758777826], [4.3639582303356406e-05]]",[[0.2117394542424901]],[[-0.0096463775166017]]
361,"[[-1.3994362510171758], [2.1999710671584443], [-0.5888475871787927]]","[[0.0028833781933845677], [0.0009869235116224395], [-0.007081599150385198]]","[[-1.37632553883072], [1.9290624100164375], [-0.6791017538583387]]","[[-2.8614697503066733], [-35.921865118401314], [-12.831991993607526]]","[[1.4612815963963344], [0.531680213041342]]","[[-0.00028594087904121324], [4.7816652903875934e-05]]",[[0.21168722896247627]],[[-0.003211297443100789]]
362,"[[-1.3994546922889404], [2.1999792361214565], [-0.5889023264569452]]","[[-0.004003414841487075], [0.0006931598400461564], [-0.004703347476736619]]","[[-1.3770641730570152], [1.9288064683429305], [-0.6787001442403289]]","[[-2.9076685821296406], [-35.95866569738065], [-12.78464427601527]]","[[1.4612539854772566], [0.5316849082697264]]","[[-0.0002704578082157738], [4.7770144795400427e-05]]",[[0.21162221737557033]],[[-0.008013602478177579]]
363,"[[-1.3994583312722606], [2.19998579364258], [-0.5889603466050892]]","[[0.0012919245581393575], [0.0006100060618948744], [-0.006274297117377259]]","[[-1.376457388090734], [1.9289222750722745], [-0.6788818669932697]]","[[-2.8631508522443028], [-35.94097758237955], [-12.789305333994886]]","[[1.4612266378439154], [0.5316901858163532]]","[[-0.00027389025638591136], [5.574278950648548e-05]]",[[0.21156711576522802]],[[-0.0043723664984817705]]
364,"[[-1.399471306427676], [2.1999896318274414], [-0.5890130700763616]]","[[-0.0024761905847843595], [0.0002102448477733776], [-0.00475381132798558]]","[[-1.3768595921759519], [1.928763026250278], [-0.6786385139540168]]","[[-2.887656410543883], [-35.96142075815532], [-12.75855619449771]]","[[1.4612002016870225], [0.5316960418604407]]","[[-0.0002579181072714931], [6.161393601988863e-05]]",[[0.21150525532340433]],[[-0.007019757064996449]]
365,"[[-1.3994773709293136], [2.1999903639885683], [-0.5890650820430609]]","[[0.00025055794891782474], [-4.36802034759487e-05], [-0.005351592489960089]]","[[-1.3765430995857675], [1.9288402250443857], [-0.6787240528785398]]","[[-2.86327810556732], [-35.94702889219816], [-12.758554422854338]]","[[1.4611746672994252], [0.5317027392433125]]","[[-0.00025222585824380417], [7.069754724975397e-05]]",[[0.2114479110161948]],[[-0.0051447147433794655]]
366,"[[-1.399486303686098], [2.199988058494843], [-0.5891131294888824]]","[[-0.0014131318910400419], [-0.000376168955218123], [-0.00449158130061833]]","[[-1.3767280999603413], [1.9288109237701303], [-0.6786149526578795]]","[[-2.874758880506882], [-35.947552694118556], [-12.742849663402207]]","[[1.4611502551909634], [0.5317101158996302]]","[[-0.00023810616078812075], [7.654075143692651e-05]]",[[0.21138862531986313]],[[-0.006280882144599103]]
367,"[[-1.3994921459374683], [2.199983188277943], [-0.5891591699103054]]","[[-0.00020479199083115254], [-0.0005784102875986269], [-0.0046007937426475465]]","[[-1.3765884765629282], [1.9288902110218435], [-0.6786546626955883]]","[[-2.863453928121606], [-35.93254563218982], [-12.741233460072827]]","[[1.4611269060882337], [0.5317180789604165]]","[[-0.00022927190732602298], [8.181901344217479e-05]]",[[0.21133187243016827]],[[-0.005383996022215971]]
368,"[[-1.3994995356770963], [2.199976403054795], [-0.5892019431992036]]","[[-0.0009826269263824641], [-0.0007564338423217826], [-0.00407517077653663]]","[[-1.3766713687372112], [1.928926189414068], [-0.6785969376617957]]","[[-2.8676603845755055], [-35.92407724511451], [-12.731086111062467]]","[[1.4611046659393696], [0.5317263622283983]]","[[-0.00021706279498268088], [8.376289719613794e-05]]",[[0.2112749241784941]],[[-0.0058142315452408555]]
369,"[[-1.399506372106329], [2.1999686039863064], [-0.589242511903895]]","[[-0.0005478682058229697], [-0.0007997634811772597], [-0.004006533328671513]]","[[-1.37662449834086], [1.9290164215453918], [-0.6786336031172837]]","[[-2.8631840356053466], [-35.908574749073935], [-12.731394444513235]]","[[1.461083426939891], [0.5317347123883166]]","[[-0.00020837886651747795], [8.31702392845024e-05]]",[[0.2112197199760824]],[[-0.005354165015671666]]
370,"[[-1.3995146606933668], [2.1999607543680444], [-0.5892807113060399]]","[[-0.0009576680281301111], [-0.0007725721026203558], [-0.003698565362812767]]","[[-1.376667924914812], [1.929085406967448], [-0.678615105239034]]","[[-2.8645354824235447], [-35.89700968603842], [-12.725846273831321]]","[[1.4610631119946202], [0.53174281382344]]","[[-0.00019897529770496192], [7.935168782058355e-05]]",[[0.21116538236863702]],[[-0.005428805496979215]]
371,"[[-1.3995237483969716], [2.199953788006608], [-0.5893171935583958]]","[[-0.0008861247515393571], [-0.0006371443914523767], [-0.0035993326254019076]]","[[-1.3766597484727834], [1.929175690136738], [-0.6786356334968748]]","[[-2.8622535505850117], [-35.883432309488505], [-12.724543661736218]]","[[1.4610436149035573], [0.5317503901954043]]","[[-0.00019159732778106786], [7.28754368739537e-05]]",[[0.21111284605124028]],[[-0.00512260176725496]]
372,"[[-1.399534770885968], [2.199948536387118], [-0.5893519985691719]]","[[-0.001198038994667236], [-0.00043655416393885427], [-0.0034063467172347206]]","[[-1.376691787746876], [1.9292497694616029], [-0.6786297002605897]]","[[-2.862280891224642], [-35.87323094332805], [-12.720314728578838]]","[[1.4610248639101862], [0.5317571753236359]]","[[-0.00018419333993602294], [6.39142425651329e-05]]",[[0.21106176693197518]],[[-0.005040939878118213]]
373,"[[-1.3995474068763258], [2.1999456433154663], [-0.589385509973711]]","[[-0.0012871136447919276], [-0.00017368021015939927], [-0.0033119795117124706]]","[[-1.3766997231248275], [1.9293224666057551], [-0.6786367190502018]]","[[-2.8604104477845995], [-35.86421909269814], [-12.71732690915939]]","[[1.4610067996877778], [0.5317629738786073]]","[[-0.0001776704743328139], [5.3302579205993794e-05]]",[[0.21101272646542826]],[[-0.004772773367802524]]
374,"[[-1.3995621531440423], [2.1999454939780607], [-0.5894177011824346]]","[[-0.0015487162125631393], [0.00010980825759303314], [-0.0031645491608229825]]","[[-1.3767256152649154], [1.929373483656594], [-0.6786259758476261]]","[[-2.8593748314034317], [-35.85911923956245], [-12.712323169363156]]","[[1.4609894145863453], [0.5317676558506693]]","[[-0.00017072378579729985], [4.175046005583383e-05]]",[[0.21096563965158335]],[[-0.004603457115793106]]
375,"[[-1.3995787084653906], [2.199948176990971], [-0.5894486173571009]]","[[-0.001686728309677317], [0.00039222437555530565], [-0.0030458271593538644]]","[[-1.3767385149301425], [1.9294087292372437], [-0.6786159121178709]]","[[-2.8572229149857797], [-35.85682960057654], [-12.707355816548567]]","[[1.460972739366092], [0.5317711858906635]]","[[-0.00016346610036688247], [3.0250202709414253e-05]]",[[0.210920851168479]],[[-0.004340331092337139]]
376,"[[-1.3995971193939638], [2.19995347187336], [-0.5894780120729705]]","[[-0.0018869232276706553], [0.0006365345146093493], [-0.0028744272634692036]]","[[-1.3767586368587603], [1.9294188208372236], [-0.678592418224602]]","[[-2.8553409170715294], [-35.85837247523597], [-12.701077947289408]]","[[1.4609568580128265], [0.5317736141552155]]","[[-0.00015501782879567827], [1.9643489868048647e-05]]",[[0.21087834040642556]],[[-0.004124815977669102]]
377,"[[-1.3996169887290868], [2.19996087563041], [-0.5895056145041626]]","[[-0.0020004724462544116], [0.0008207076184513357], [-0.00268553311993569]]","[[-1.376770973993798], [1.9294086699863713], [-0.6785657479987355]]","[[-2.8528751686745437], [-35.862707966520865], [-12.694772438430668]]","[[1.460941891978584], [0.531775078178079]]","[[-0.00014529141751928876], [1.0760136237575324e-05]]",[[0.21083827239716105]],[[-0.0038652979477387453]]
378,"[[-1.3996380730941387], [2.199969655944101], [-0.5895309795122856]]","[[-0.0021179846537272527], [0.0009216811608065006], [-0.0024376277247031286]]","[[-1.376785871280254], [1.9293769714862756], [-0.6785306787261437]]","[[-2.850619222332293], [-35.86969685858095], [-12.688101163480153]]","[[1.4609279964122117], [0.5317757813596183]]","[[-0.000133832993132188], [4.1702664987930405e-06]]",[[0.21080060333767642]],[[-0.003633931219901309]]
379,"[[-1.3996599155373561], [2.199978932645377], [-0.5895536569107473]]","[[-0.002167562491051104], [0.0009308504436782161], [-0.002150471613670102]]","[[-1.3767964811408537], [1.929330397036029], [-0.6784942379055845]]","[[-2.848263357986592], [-35.87811157338747], [-12.682019930510643]]","[[1.4609153398154298], [0.5317759743871886]]","[[-0.00012070700834421189], [2.360974638015989e-07]]",[[0.2107653601972741]],[[-0.003387183658765563]]
380,"[[-1.3996820389235074], [2.1999877277027555], [-0.5895731646909952]]","[[-0.002179357619785157], [0.0008377445325935401], [-0.0018101462702453386]]","[[-1.376806033843123], [1.9292668343795674], [-0.6784536720740508]]","[[-2.8461108191785605], [-35.88802313185073], [-12.676311055910716]]","[[1.4609040965112234], [0.5317759390882313]]","[[-0.00010579220359741015], [-7.514858846313643e-07]]",[[0.2107325240882535]],[[-0.003151759357436912]]
381,"[[-1.3997038367899495], [2.199994971977666], [-0.5895890281093591]]","[[-0.0021209830233272324], [0.0006341990975070738], [-0.0014242886142040723]]","[[-1.3768108697679124], [1.9291855297536222], [-0.6784106961942187]]","[[-2.8440018307671298], [-35.89930486149176], [-12.671236952848592]]","[[1.4608944437901634], [0.5317759878430878]]","[[-8.911032940428498e-05], [1.5113482132456113e-06]]",[[0.2107021070783575]],[[-0.002911072541162879]]
382,"[[-1.3997245603619577], [2.19999953311715], [-0.5896008030639375]]","[[-0.0019870458419108117], [0.0003154133696654515], [-0.0009941158238139236]]","[[-1.3768106009211165], [1.9290875443136173], [-0.6783657428510045]]","[[-2.8420589367609623], [-35.91157980416352], [-12.666915327273648]]","[[1.4608865559952375], [0.5317764560200496]]","[[-7.070497942684995e-05], [7.200546825458787e-06]]",[[0.21067416969125502]],[[-0.0026657482960592456]]
383,"[[-1.3997436984186467], [2.1999989188471125], [-0.5896073435303855]]","[[-0.0018101229656134268], [-0.0002704534177486312], [-0.00044160695690642626]]","[[-1.376812644522291], [1.9289949922091512], [-0.6783270649851442]]","[[-2.841169842418783], [-35.91961695574541], [-12.665553122525907]]","[[1.4608807421478405], [0.5317780926595399]]","[[-4.918292701994176e-05], [2.0963319991018636e-05]]",[[0.21064787792920833]],[[-0.002522273003565067]]
384,"[[-1.399762358437401], [2.199994495881693], [-0.589609104672282]]","[[-0.0018299542762328057], [-0.0005756894439728488], [9.656075418806864e-06]]","[[-1.3768476853246971], [1.92901766501615], [-0.6783364578684143]]","[[-2.8435137912262296], [-35.91245201040972], [-12.671175479302692]]","[[1.4608768010373026], [0.5317804893723254]]","[[-3.170739666380484e-05], [2.63310301451547e-05]]",[[0.21062303321992001]],[[-0.002396026593551266]]
385,"[[-1.3997810487380067], [2.1999878818091516], [-0.5896070197825832]]","[[-0.0018295004872012424], [-0.0007264887765389139], [0.00034435934369791976]]","[[-1.3768838054672812], [1.9290964698194029], [-0.6783732870766349]]","[[-2.8461499787283078], [-35.898016510480204], [-12.68041396669577]]","[[1.4608744189737908], [0.5317831891306353]]","[[-1.760498193892346e-05], [2.7497692767219917e-05]]",[[0.2105998134831296]],[[-0.00221164683897577]]
386,"[[-1.399799577759463], [2.199980525469611], [-0.5896021798994826]]","[[-0.001810542613687547], [-0.0007402189111849061], [0.000575971862194602]]","[[-1.3769154643904087], [1.9291745263062934], [-0.6784065639499687]]","[[-2.848341141737216], [-35.884966879705246], [-12.688504173746303]]","[[1.460873280905127], [0.5317857974310782]]","[[-6.471517544071048e-06], [2.4929162956155437e-05]]",[[0.210578767895183]],[[-0.0019747970122404104]]
387,"[[-1.3998186802527774], [2.1999737297360835], [-0.5895952798108339]]","[[-0.0019055845798938154], [-0.0006289714076129216], [0.0007545440362970446]]","[[-1.376956884598253], [1.9292547467973926], [-0.6784374100065822]]","[[-2.8508472279024164], [-35.87293225275623], [-12.695993230291782]]","[[1.460873115913433], [0.5317879487550822]]","[[2.1162555929876703e-06], [1.880454041369717e-05]]",[[0.210559769709185]],[[-0.0017800151437328618]]
388,"[[-1.3998379537507786], [2.1999684384103113], [-0.5895871352338616]]","[[-0.0018883654796850377], [-0.00044813646451001554], [0.0008450395118343446]]","[[-1.3769806410343195], [1.9293037123962677], [-0.6784572096261051]]","[[-2.85169684695542], [-35.86655944895306], [-12.701138664560123]]","[[1.4608737067688375], [0.5317893916356649]]","[[8.901203130129431e-06], [1.0947850426212824e-05]]",[[0.21054334943979663]],[[-0.0014914640344020156]]
