step,q,dq,qr,tau,r_pos,r_vel,th,dth
197,"[[-0.6043749150261588], [1.1388704353352572], [-0.4339683157645647]]","[[-0.007174413398899779], [-0.003008425949420024], [0.009533267419135613]]","[[-0.5913355811226102], [0.961542025132721], [-0.4732214223200162]]","[[-1.3925275601298077], [-22.838223213567282], [-5.344438439888542]]","[[0.28112761236382555], [0.8369528371738743]]","[[0.0005262891865476238], [2.8586733136215514e-05]]",[[0.10052720454453226]],[[-0.0006495719291841826]]
198,"[[-0.6044471124342803], [1.1388404869619422], [-0.43387340496865073]]","[[-0.007077522671504119], [-0.0029800934763649922], [0.009417575482268806]]","[[-0.5913915184947839], [0.961510319756259], [-0.47316425170035364]]","[[-1.392231350180316], [-22.839400709123723], [-5.34895711454889]]","[[0.28117990248892727], [0.8369556908736726]]","[[0.0005197219439034839], [2.8371000060367635e-05]]",[[0.1005199695590112]],[[-0.0006400406644616417]]
199,"[[-0.6045183342228566], [1.1388108192714406], [-0.4337796455612772]]","[[-0.006981879346386957], [-0.0029522074082374006], [0.009303376529391658]]","[[-0.5914466914261254], [0.9614789170384622], [-0.47310776920760944]]","[[-1.3919394089896295], [-22.8405628313888], [-5.3534210461982825]]","[[0.28123154009131585], [0.8369585233031727]]","[[0.0005132361611925873], [2.8161024689943304e-05]]",[[0.10051283948730562]],[[-0.0006307102263714125]]
200,"[[-0.6045885929257586], [1.1387814278560089], [-0.433687022710148]]","[[-0.006887463550149978], [-0.0029247579294431336], [0.009190646739428654]]","[[-0.5915011092435505], [0.9614478132247366], [-0.473051965132903]]","[[-1.3916516398174759], [-22.841709677725984], [-5.357830767916833]]","[[0.28128253325506525], [0.8369613350288746]]","[[0.0005068306486832874], [2.7956629999881244e-05]]",[[0.10050581222010319]],[[-0.0006215747390257865]]
201,"[[-0.6046579008787081], [1.1387523084046436], [-0.43359552181818445]]","[[-0.006794255942957683], [-0.002897735484017755], [0.009079362921666986]]","[[-0.5915547811514716], [0.961417004608128], [-0.4729968299567625]]","[[-1.3913679493908324], [-22.84284134856251], [-5.362186811991628]]","[[0.2813328899468863], [0.8369641265998492]]","[[0.0005005042468531062], [2.7757644216475086e-05]]",[[0.10049888570775216]],[[-0.0006126285030310132]]
202,"[[-0.6047262702243904], [1.138723456700371], [-0.4335051285174509]]","[[-0.006702237677866124], [-0.002871130787718057], [0.008969502478970992]]","[[-0.5916077162334985], [0.9613864875285971], [-0.4729423543436355]]","[[-1.391088247672526], [-22.84395794723018], [-5.366489709851208]]","[[0.28138261801908615], [0.8369668985482461]]","[[0.000494255825223], [2.756390058422653e-05]]",[[0.10049205795853193]],[[-0.0006038659843358701]]
203,"[[-0.604793712917384], [1.1386948686176022], [-0.43341582866325656]]","[[-0.006611390384051313], [-0.0028449348236839755], [0.008861043396328191]]","[[-0.591659923455304], [0.961356258372189], [-0.47288852913655754]]","[[-1.3908124478341621], [-22.84505957971221], [-5.370739992085008]]","[[0.2814317252124099], [0.8369696513897923]]","[[0.0004880842812360342], [2.7375237210414127e-05]]",[[0.10048532703696005]],[[-0.0005952818125457022]]
204,"[[-0.6048602407289502], [1.1386665401196072], [-0.43332760832853096]]","[[-0.006521696162900756], [-0.002819138814409622], [0.008753964199432918]]","[[-0.5917114116670722], [0.9613263135702164], [-0.4728353453519799]]","[[-1.3905404659210365], [-22.846146354822576], [-5.374938187872685]]","[[0.28148021915877003], [0.8369723856242812]]","[[0.0004819885390694445], [2.7191497098399964e-05]]",[[0.10047869106212419]],[[-0.0005868707790160927]]
205,"[[-0.6049258652516], [1.1386384672559737], [-0.4332404537983185]]","[[-0.00643313755958666], [-0.0027937342360060957], [0.00864824396403549]]","[[-0.5917621896057463], [0.9612966495985632], [-0.47278279417479907]]","[[-1.3902722210121303], [-22.847218383601575], [-5.379084825400104]]","[[0.28152810738386985], [0.8369751017360474]]","[[0.0004759675487020498], [2.7012527969993982e-05]]",[[0.10047214820605534]],[[-0.0005786278326959417]]
206,"[[-0.6049905979035267], [1.1386106461601904], [-0.433154351564525]]","[[-0.006345697544283296], [-0.0027687128118821236], [0.00854386228545373]]","[[-0.5918122658972933], [0.961267262976943], [-0.47273086695352334]]","[[-1.3900076348998986], [-22.848275779500657], [-5.383180431329782]]","[[0.2815753973097216], [0.8369778001944314]]","[[0.0004700202847929269], [2.6838182043409375e-05]]",[[0.10046569669213656]],[[-0.0005705480752664499]]
207,"[[-0.6050544499328879], [1.1385830730472852], [-0.4330692883208627]]","[[-0.006259359511668047], [-0.002744066486981528], [0.008440799236970567]]","[[-0.5918616490590417], [0.9612381502681355], [-0.47267955519558535]]","[[-1.3897466321573013], [-22.84931865797998], [-5.387225530989607]]","[[0.2816220962570666], [0.8369804814542338]]","[[0.00046414574578212964], [2.6668316122080427e-05]]",[[0.10045933479353465]],[[-0.0005626267616790602]]
208,"[[-0.6051174324219161], [1.1385557442115182], [-0.432985250957922]]","[[-0.006174107255161321], [-0.002719787438208443], [0.008339035403335998]]","[[-0.5919103475014742], [0.961209308077381], [-0.4726288505628511]]","[[-1.389489139881157], [-22.8503471365789], [-5.391220647851703]]","[[0.28166821144769916], [0.8369831459561596]]","[[0.0004583429528803862], [2.6502791350413446e-05]]",[[0.10045306083168005]],[[-0.0005548592934498352]]
209,"[[-0.6051795562908778], [1.1385286560241379], [-0.43290222655847993]]","[[-0.0060899249490227875], [-0.002695868065311885], [0.008238551797406665]]","[[-0.5919583695304139], [0.961180733051687], [-0.47257874486724427]]","[[-1.3892350876536934], [-22.851361334653067], [-5.395166303971731]]","[[0.28171375000669996], [0.8369857941272477]]","[[0.000452610949253085], [2.6341473102764468e-05]]",[[0.10044687317478083]],[[-0.0005472412146506987]]
210,"[[-0.6052408323019131], [1.1385018049312037], [-0.43282020239293356]]","[[-0.00600679714628051], [-0.0026723009831101097], [0.008139329913640109]]","[[-0.5920057233491242], [0.9611524218791421], [-0.4725292300665188]]","[[-1.3889844075415287], [-22.852361373202633], [-5.399063019209003]]","[[0.2817587189645813], [0.836988426381294]]","[[0.00044694879910989194], [2.618423096123479e-05]]",[[0.10044077023635888]],[[-0.0005397682134730877]]
211,"[[-0.6053012710627215], [1.1384751874514785], [-0.4327391659149246]]","[[-0.005924708753641442], [-0.0026490790150037746], [0.00804135165406418]]","[[-0.5920524170597452], [0.9611243712883599], [-0.4724802982601941]]","[[-1.388737033814742], [-22.853347374869895], [-5.402911311697262]]","[[0.2818031252593488], [0.8369910431192621]]","[[0.00044135558689983867], [2.6030938560239747e-05]]",[[0.10043475047383424]],[[-0.0005324361123036706]]
212,"[[-0.6053608830301196], [1.1384488001743631], [-0.43265910475710584]]","[[-0.005843645027925254], [-0.002626195186667263], [0.0079445993481852]]","[[-0.5920984586655539], [0.9610965780478268], [-0.4724319416856109]]","[[-1.3884929030126898], [-22.854319463696033], [-5.406711697390834]]","[[0.28184697573848233], [0.8369936447296824]]","[[0.0004358304165175131], [2.5881473442179725e-05]]",[[0.10042881238713601]],[[-0.0005252408698234179]]
213,"[[-0.6054196785134689], [1.1384226397579054], [-0.4325800067270814]]","[[-0.005763591557676889], [-0.0026036427191024336], [0.007849055701386373]]","[[-0.5921438560723519], [0.9610690389653301], [-0.4723841527141222]]","[[-1.3882519538359892], [-22.85527776495714], [-5.410464690213854]]","[[0.2818902771608394], [0.8369962315890427]]","[[0.0004303724105481077], [2.5735717024133464e-05]]",[[0.10042295451735433]],[[-0.0005181785742542962]]
214,"[[-0.6054776676779882], [1.1383967029268587], [-0.4325018598034489]]","[[-0.0056845342573722535], [-0.002581415024421163], [0.007754703840423274]]","[[-0.5921886170903253], [0.9610417508873862], [-0.47233692384742326]]","[[-1.3880141269595474], [-22.85622240523566], [-5.414170801561371]]","[[0.2819330361984858], [0.836998804062168]]","[[0.0004249807095346725], [2.5593554520142447e-05]]",[[0.10041717544542]],[[-0.0005112454425087645]]
215,"[[-0.6055348605479246], [1.138370986470792], [-0.4324246521320372]]","[[-0.005606459342457154], [-0.002559505708107923], [0.007661527237318791]]","[[-0.5922327494354918], [0.9610147106987148], [-0.47229024771400635]]","[[-1.3877793650901018], [-22.857153512054428], [-5.417830540699884]]","[[0.28197525943845486], [0.8370013625025889]]","[[0.0004196544713175321], [2.5454874674757377e-05]]",[[0.10041147379082985]],[[-0.000504437813246307]]
216,"[[-0.6055912670096553], [1.1383454872422847], [-0.43234837202223797]]","[[-0.005529353338665596], [-0.002537908544837486], [0.007569509739492025]]","[[-0.5922762607315264], [0.9609879153216248], [-0.47224411706571434]]","[[-1.3875476127706308], [-22.858071214006358], [-5.421444414147238]]","[[0.28201695338443855], [0.8370039072529033]]","[[0.00041439287032374317], [2.5319569885162707e-05]]",[[0.1004058482103887]],[[-0.0004977521485658304]]
217,"[[-0.6056468968146314], [1.1383202021551355], [-0.43227300794350143]]","[[-0.005453203053478989], [-0.002516617488664552], [0.007478635519618526]]","[[-0.5923191585109169], [0.9609613617155729], [-0.47219852477445273]]","[[-1.3873188163513133], [-22.858975640473204], [-5.425012926082903]]","[[0.28205812445841516], [0.8370064386451237]]","[[0.00040919509696757395], [2.5187535979132036e-05]]",[[0.10040029739700121]],[[-0.0004911850259411068]]
218,"[[-0.6057017595822384], [1.1382951281826408], [-0.43219854852191325]]","[[-0.0053779955754064135], [-0.0024956266641783242], [0.007388889100617205]]","[[-0.59236145021671], [0.9609350468766091], [-0.47215346382898793]]","[[-1.3870929240421361], [-22.859866921432992], [-5.428536577961712]]","[[0.28209877900221464], [0.8370089570010186]]","[[0.00040406035704543264], [2.5058672048494657e-05]]",[[0.10039482007848892]],[[-0.0004847331389674966]]
219,"[[-0.6057558648025668], [1.1382702623559533], [-0.43212498253694454]]","[[-0.005303718257169604], [-0.0024749303623543273], [0.0073002553285876765]]","[[-0.5924031432036336], [0.9609089678368786], [-0.47210892733185433]]","[[-1.3868698855170645], [-22.860745187759814], [-5.432015868385115]]","[[0.282138923279024], [0.8370114626324444]]","[[0.00039898787114189815], [2.4932880593464546e-05]]",[[0.1003894150164432]],[[-0.00047839328979757713]]
220,"[[-0.6058092218390618], [1.1382456017624374], [-0.4320522989182703]]","[[-0.005230358719377645], [-0.0024545230252861205], [0.0072127193536671436]]","[[-0.5924442447398168], [0.9608831216641501], [-0.47206490849639676]]","[[-1.386649652250214], [-22.861610570603318], [-5.435451293193789]]","[[0.2821785634748374], [0.8370139558416647]]","[[0.00039397687406350634], [2.481006720067569e-05]]",[[0.10038408100510422]],[[-0.0004721623921353328]]
221,"[[-0.6058618399310886], [1.1382211435441212], [-0.43198048674274725]]","[[-0.005157904818501563], [-0.002434399262759873], [0.007126266621351102]]","[[-0.5924847620075824], [0.9608575054613637], [-0.47202140064388926]]","[[-1.3864321771053287], [-22.862463201720008], [-5.438843345242153]]","[[0.28221770569985144], [0.8370164369216643]]","[[0.00038902661437245634], [2.46901404765687e-05]]",[[0.1003788168702862]],[[-0.00046603745991028594]]
222,"[[-0.6059137281964214], [1.138196884896173], [-0.43190953523143766]]","[[-0.005086344666701603], [-0.0024145538197004324], [0.007040882871982651]]","[[-0.5925247021053307], [0.9608321163660938], [-0.47197839720075613]]","[[-1.3862174144915476], [-22.863303213123995], [-5.44219251452338]]","[[0.2822563559898086], [0.8370189061564512]]","[[0.00038413635377043676], [2.457301215841312e-05]]",[[0.10037362146831356]],[[-0.0004600156132806895]]
223,"[[-0.6059648956336262], [1.138172823065444], [-0.4318394337468081]]","[[-0.005015666602564209], [-0.0023949815913246464], [0.0069565541276242066]]","[[-0.5925640720481526], [0.9608069515502043], [-0.47193589169591915]]","[[-1.3860053202259293], [-22.864130737093816], [-5.4454992877195405]]","[[0.282294520307293], [0.8370213638213531]]","[[0.00037930536674890547], [2.4458596825649437e-05]]",[[0.10036849368500958]],[[-0.00045409406854198496]]
224,"[[-0.6060153511243501], [1.1381489553490138], [-0.4317701717899591]]","[[-0.00494585918527625], [-0.0023756776181179107], [0.006873266664425157]]","[[-0.5926028787694094], [0.9607820082193601], [-0.471893877758212]]","[[-1.3857958514823299], [-22.86494590603906], [-5.4487641486439715]]","[[0.2823322045429773], [0.8370238101833016]]","[[0.0003745329400339781], [2.4346811777764543e-05]]",[[0.10036343243470601]],[[-0.0004482701378303207]]
225,"[[-0.6060651034355822], [1.1381252790928502], [-0.4317017389979932]]","[[-0.004876911198824718], [-0.002356637068401668], [0.00679100704218745]]","[[-0.5926411291217968], [0.9607572836125551], [-0.47185234911387314]]","[[-1.3855889666873238], [-22.8657488525543], [-5.451987577668363]]","[[0.2823694145168261], [0.8370262455011115]]","[[0.00036981837216454316], [2.423757725633635e-05]]",[[0.10035843665927399]],[[-0.0004425412273162885]]
226,"[[-0.6061141612217736], [1.138101791690448], [-0.43163412514146793]]","[[-0.00480881162735998], [-0.0023378552515929962], [0.0067097620532614866]]","[[-0.5926788298783533], [0.9607327750017881], [-0.47181129958417967]]","[[-1.3853846255442357], [-22.866539709175974], [-5.455170051970858]]","[[0.2824061559792563], [0.837028670025748]]","[[0.0003651609731369909], [2.4130815956535656e-05]]",[[0.100353505327204]],[[-0.00043690483138498354]]
227,"[[-0.6061625330269421], [1.1380784905815573], [-0.43156732012191845]]","[[-0.004741549669055392], [-0.0023193275885981246], [0.006629518726233033]]","[[-0.5927159877337225], [0.9607084796915563], [-0.47177072308310164]]","[[-1.3851827889372266], [-22.86731860839452], [-5.458312045444027]]","[[0.28244243461225543], [0.8370310840005902]]","[[0.0003605600639000617], [2.4026453260272973e-05]]",[[0.10034863743269307]],[[-0.00043135853369785995]]
228,"[[-0.6062102272866509], [1.138055373250912], [-0.43150131396947977]]","[[-0.0046751147075336785], [-0.002301049639113595], [0.006550264345947396]]","[[-0.5927526093049449], [0.960684395018535], [-0.4717306136150915]]","[[-1.3849834189037868], [-22.868085682543065], [-5.461414028434083]]","[[0.2824782560304635], [0.8370334876616831]]","[[0.0003560149760661879], [2.3924417036358392e-05]]",[[0.10034383199478118]],[[-0.0004259000006999053]]
229,"[[-0.606257252329963], [1.1380324372270347], [-0.43143609684057016]]","[[-0.004609496317950379], [-0.00228301707700157], [0.006471986416576189]]","[[-0.5927887011327048], [0.9606605183511472], [-0.4716909652729235]]","[[-1.384786478563294], [-22.868841063767846], [-5.464476467936664]]","[[0.2825136257822161], [0.8370358812379833]]","[[0.0003515250515062629], [2.3824637540581506e-05]]",[[0.10033908805650155]],[[-0.00042052698065316203]]
230,"[[-0.6063036163813119], [1.138009680081063], [-0.4313716590156912]]","[[-0.004544684258629694], [-0.0022652256896480427], [0.006394672644606733]]","[[-0.5928242696822625], [0.9606368470891689], [-0.4716517722356096]]","[[-1.38459193211061], [-22.869584883901734], [-5.467499827469063]]","[[0.28254854935055235], [0.8370382649515978]]","[[0.0003470896420221248], [2.372704734909803e-05]]",[[0.10033440468406225]],[[-0.0004152373013935756]]
231,"[[-0.6063493275623205], [1.1379870994256212], [-0.43130799089724886]]","[[-0.004480668464084722], [-0.002247671378634075], [0.006318310974773894]]","[[-0.5928593213443409], [0.960613378663363], [-0.4716130287663998]]","[[-1.3843997446433471], [-22.870317274584174], [-5.470484566848151]]","[[0.2825830321541901], [0.8370406390180145]]","[[0.0003427081090023876], [2.363158139173649e-05]]",[[0.10032978096605198]],[[-0.00041002886680619605]]
232,"[[-0.6063943938935465], [1.1379646929137235], [-0.4312450830074997]]","[[-0.004417439041423624], [-0.0022303501485671506], [0.0062428895337827]]","[[-0.5928938624361372], [0.9605901105351291], [-0.471574729210858]]","[[-1.384209882338121], [-22.871038366894517], [-5.47343114245134]]","[[0.28261707954846793], [0.8370430036463248]]","[[0.00033837982310602754], [2.353817671885139e-05]]",[[0.10032521601267747]],[[-0.0004048996550693306]]
233,"[[-0.6064388232961766], [1.1379424582377118], [-0.4311829259865116]]","[[-0.004354986261718513], [-0.0022132581108332827], [0.006168396657094094]]","[[-0.5929278992021653], [0.9605670401961239], [-0.47153686799498956]]","[[-1.3840223121775135], [-22.871748291618474], [-5.476340006850517]]","[[0.28265069682625843], [0.8370453590394414]]","[[0.0003341041639959297], [2.3446772590141052e-05]]",[[0.10032070895502398]],[[-0.00039984771545772263]]
234,"[[-0.6064826235936672], [1.1379203931282358], [-0.431121510590227]]","[[-0.004293300553810456], [-0.002196391479769827], [0.006094820867760295]]","[[-0.5929614378152067], [0.960544165167921], [-0.47149943962345053]]","[[-1.3838370021215098], [-22.872447178906732], [-5.479211609080099]]","[[0.28268388921885096], [0.8370477053943066]]","[[0.0003298805200502297], [2.3357310252603014e-05]]",[[0.10031625894434083]],[[-0.0003948711658200033]]
235,"[[-0.6065258025133367], [1.1378984953532594], [-0.4310608276885759]]","[[-0.004232372503087237], [-0.0021797465671918315], [0.0060221508820323955]]","[[-0.5929944843771985], [0.9605214830016291], [-0.4714624386778025]]","[[-1.3836539209810867], [-22.873135158362086], [-5.4820463943259625]]","[[0.28271666189680755], [0.8370500429020962]]","[[0.0003257082880459006], [2.3269732962738487e-05]]",[[0.10031186515134594]],[[-0.0003899681916627786]]
236,"[[-0.6065683676879076], [1.137876762717119], [-0.4310008682636492]]","[[-0.004172192847754386], [-0.002163319770719291], [0.005950375576364755]]","[[-0.5930270449199487], [0.9604989912775768], [-0.47142585981484475]]","[[-1.3834730382457816], [-22.873812359126486], [-5.484844804109588]]","[[0.28274901997079216], [0.8370523717484158]]","[[0.0003215868729533611], [2.3183985997654588e-05]]",[[0.10030752676556241]],[[-0.00038513704210895935]]
237,"[[-0.6066103266569846], [1.1378551930595762], [-0.4309416234079182]]","[[-0.004112752464929481], [-0.002147107592324643], [0.005879484031410975]]","[[-0.5930591254060932], [0.9604766876049916], [-0.4713896977650105]]","[[-1.3832943242537774], [-22.874478909607323], [-5.487607276120367]]","[[0.2827809684923763], [0.8370546921134902]]","[[0.0003175156876811247], [2.310001638861081e-05]]",[[0.1003032429946732]],[[-0.00038037602812051284]]
238,"[[-0.606651686868513], [1.1378337842549457], [-0.4308830843225335]]","[[-0.004054042377318129], [-0.002131106611919148], [0.005809465468192915]]","[[-0.5930907317298796], [0.9604545696216192], [-0.471353947330789]]","[[-1.3831177500458307], [-22.875134937580167], [-5.490334244196898]]","[[0.282812512454819], [0.8370570041723471]]","[[0.0003134941528371016], [2.3017773009836873e-05]]",[[0.10029901306389906]],[[-0.00037568352104438117]]
239,"[[-0.6066924556801714], [1.1378125342112164], [-0.43082524231564717]]","[[-0.0039960537427875115], [-0.002115313499592375], [0.005740309293313206]]","[[-0.5931218697179009], [0.960432634993429], [-0.47131860338523385]]","[[-1.3829432874835668], [-22.87578056993823], [-5.4930261383645735]]","[[0.282843656793826], [0.8370593080949954]]","[[0.0003095216964954517], [2.2937206523021558e-05]]",[[0.10029483621539688]],[[-0.00037105795020529915]]
240,"[[-0.60673264036073], [1.1377914408692245], [-0.43076808880080925]]","[[-0.003938777854559844], [-0.002099725001072833], [0.005672005052524326]]","[[-0.5931525451298568], [0.9604108814143045], [-0.47128366087051493]]","[[-1.3827709090034213], [-22.876415932914945], [-5.49568338481406]]","[[0.28287440638828737], [0.8370616040465977]]","[[0.00030559775404670475], [2.285826927739265e-05]]",[[0.10029071170768517]],[[-0.00036649780083092796]]
241,"[[-0.606772248091374], [1.1377705022018538], [-0.4307116152953945]]","[[-0.0038822061250386453], [-0.0020843379536700235], [0.005604542467432777]]","[[-0.593182763659297], [0.9603893066057295], [-0.4712491147965189]]","[[-1.3826005875442187], [-22.87704115215645], [-5.498306405694909]]","[[0.2829047660609931], [0.8370638921876352]]","[[0.00030172176792020444], [2.27809151875924e-05]]",[[0.10028663881508663]],[[-0.0003620016089984947]]
242,"[[-0.6068112859669829], [1.1377497162132417], [-0.43065581341907655]]","[[-0.0038263301086396834], [-0.0020691492531033084], [0.005537911394611489]]","[[-0.5932125309346786], [0.9603679083164085], [-0.4712149602394806]]","[[-1.3824322969961087], [-22.877656352039477], [-5.500895619449351]]","[[0.2829347405793317], [0.8370661726740686]]","[[0.0002978931874231261], [2.2705099833597586e-05]]",[[0.10028261682718227]],[[-0.0003575679682702119]]
243,"[[-0.6068497609973643], [1.1377290809380376], [-0.4306006748923671]]","[[-0.0037711414599600895], [-0.002054155889070236], [0.005472101831879239]]","[[-0.5932418525193528], [0.9603466843220817], [-0.47118119234070144]]","[[-1.3822660115625944], [-22.878261656398692], [-5.503451440505819]]","[[0.28296433465596954], [0.8370684456574944]]","[[0.00029411146862390325], [2.263078028308385e-05]]",[[0.10027864504830725]],[[-0.0003531955148737293]]
244,"[[-0.6068876801084785], [1.137708594440672], [-0.4305461915351573]]","[[-0.003716631969240894], [-0.0020393549092832808], [0.00540710393888727]]","[[-0.5932707339132469], [0.9603256324250977], [-0.4711478063052708]]","[[-1.3821017061365093], [-22.87885718806902], [-5.505974279255618]]","[[0.2829935529495121], [0.8370707112852928]]","[[0.0002903760740968764], [2.2557915047016763e-05]]",[[0.10027472279703732]],[[-0.0003488829396368961]]
245,"[[-0.6069250501436071], [1.1376882548146652], [-0.4304923552653421]]","[[-0.0036627935300913295], [-0.002024743436041143], [0.005342907991928464]]","[[-0.5932991805526087], [0.960304750454208], [-0.4711147974008552]]","[[-1.3819393560998714], [-22.87944306897348], [-5.508464542333938]]","[[0.28302240006514995], [0.8370729697007746]]","[[0.0002866864727779639], [2.2486464112958515e-05]]",[[0.10027084940571741]],[[-0.0003446289742040122]]
246,"[[-0.6069618778644897], [1.1376680601819293], [-0.430439158097445]]","[[-0.0036096181567925184], [-0.002010318653178772], [0.005279504409808566]]","[[-0.5933271978114786], [0.9602840362642183], [-0.4710821609565234]]","[[-1.3817789374168572], [-22.880019420041886], [-5.510922632279956]]","[[0.28305088055528854], [0.8370752210433202]]","[[0.00028304213987029314], [2.241638884514785e-05]]",[[0.1002670242199946]],[[-0.000340432399024055]]
247,"[[-0.6069981699524426], [1.1376480086921283], [-0.43038659214131086]]","[[-0.0035570979653186258], [-0.0019960778143695568], [0.005216883744406445]]","[[-0.5933547910017241], [0.9602634877357522], [-0.471049892361612]]","[[-1.381620426445299], [-22.880586361332355], [-5.513348947667043]]","[[0.2830789989201627], [0.8370774654485147]]","[[0.0002794425566332581], [2.234765189568222e-05]]",[[0.10026324659837606]],[[-0.0003362920341430653]]
248,"[[-0.6070339330094339], [1.137628098522036], [-0.4303346496007993]]","[[-0.003505225171587051], [-0.0019820182446263213], [0.0051550366770196365]]","[[-0.5933819653741654], [0.9602431027749149], [-0.47101798706462]]","[[-1.3814638000720523], [-22.88114401187814], [-5.515743883071637]]","[[0.2831067596084379], [0.8370797030482778]]","[[0.0002758872102714971], [2.2280217204517783e-05]]",[[0.1002595159118016]],[[-0.00033220674033244274]]
249,"[[-0.6070691735591635], [1.137608327874937], [-0.43028332277255393]]","[[-0.0034539921170982923], [-0.0019681373012936654], [0.0050939539973815645]]","[[-0.5934087261191855], [0.960222879312993], [-0.47098644057214034]]","[[-1.3813090357482491], [-22.881692489527524], [-5.518107829239177]]","[[0.28313416701779726], [0.8370819339709907]]","[[0.00027237559380166587], [2.221405001057164e-05]]",[[0.10025583154321739]],[[-0.0003281754232878388]]
250,"[[-0.6071038980480521], [1.137588694980018], [-0.43023260404476366]]","[[-0.003403391218758073], [-0.001954432426734709], [0.005033626625291471]]","[[-0.5934350783667326], [0.960202815306303], [-0.4709552484478608]]","[[-1.3811561111883668], [-22.882231911280783], [-5.520441172876416]]","[[0.2831612254955168], [0.8370841583416164]]","[[0.00026890720593586437], [2.2149116651881684e-05]]",[[0.1002521928872025]],[[-0.00032419701906266814]]
251,"[[-0.6071381128462708], [1.137569198091814], [-0.4301824858959672]]","[[-0.003353415000704796], [-0.0019409011143221577], [0.004974045611718797]]","[[-0.5934610271879766], [0.9601829087357537], [-0.47092440631153754]]","[[-1.3810050045254672], [-22.88276239317289], [-5.52274429652782]]","[[0.2831879393390275], [0.8370863762818181]]","[[0.0002654815509595121], [2.2085384676628905e-05]]",[[0.10024859934957488]],[[-0.00032027050444683423]]
252,"[[-0.6071718242487235], [1.1375498354896507], [-0.43013296089390723]]","[[-0.0033040560890912063], [-0.0019275408999528953], [0.004915202096959351]]","[[-0.5934865775952454], [0.96016315760665], [-0.4708939098380454]]","[[-1.3808556944671824], [-22.883284049889184], [-5.52501757903205]]","[[0.2832143127964669], [0.8370885879100709]]","[[0.0002620981386036725], [2.2022822721012858e-05]]",[[0.10024505034701868]],[[-0.00031639489208477867]]
253,"[[-0.6072050384759844], [1.1375306054771042], [-0.43008402169437576]]","[[-0.003255307198745186], [-0.0019143493784340715], [0.004857087352848483]]","[[-0.5935117345426139], [0.9601435599484531], [-0.4708637547564554]]","[[-1.3807081599699256], [-22.883796995210144], [-5.527261395035314]]","[[0.2832403500672197], [0.8370907933417712]]","[[0.0002587564839673373], [2.196140054255835e-05]]",[[0.10024154530674267]],[[-0.0003125692266081198]]
254,"[[-0.6072377616752311], [1.1375115063814976], [-0.43003566104011814]]","[[-0.0032071611271972944], [-0.001901324204457211], [0.0047996927519874805]]","[[-0.5935365029267681], [0.9601241138144937], [-0.47083393684913216]]","[[-1.3805623803508094], [-22.88430134183856], [-5.5294761153716685]]","[[0.2832660553024471], [0.8370929926893429]]","[[0.00025545610737864877], [2.1901088853581996e-05]]",[[0.10023808366614725]],[[-0.0003087925830831083]]
255,"[[-0.6072699999211758], [1.1374925365533977], [-0.42998787175974074]]","[[-0.003159610774850649], [-0.0018884630677754588], [0.00474300977173045]]","[[-0.5935608875877552], [0.9601048172816438], [-0.4708044519508419]]","[[-1.3804183353302317], [-22.884797201316772], [-5.531662106908978]]","[[0.28329143260560785], [0.8370951860623373]]","[[0.00025219653437269507], [2.1841859398907815e-05]]",[[0.1002346648724812]],[[-0.0003050640720343688]]
256,"[[-0.6073017592169465], [1.1374736943661412], [-0.4299406467666532]]","[[-0.0031126491209779172], [-0.001875763712918116], [0.004687030004968909]]","[[-0.5935848933089832], [0.9600856684501533], [-0.470775295947928]]","[[-1.3802760049194975], [-22.885284684128834], [-5.533819732410968]]","[[0.28331648603296894], [0.8370973735675319]]","[[0.00024897729549167025], [2.1783684911458323e-05]]",[[0.1002312883825416]],[[-0.00030138283006579496]]
257,"[[-0.6073330454949492], [1.137454978215352], [-0.4298939790580296]]","[[-0.0030662692327639574], [-0.0018632239286119345], [0.004631745137109941]]","[[-0.5936085248183608], [0.9600666654433481], [-0.4707464647774865]]","[[-1.3801353695349468], [-22.885763899523862], [-5.535949350886136]]","[[0.2833412195941078], [0.8370995553090234]]","[[0.0002457979263015275], [2.1726539001232226e-05]]",[[0.10022795366237341]],[[-0.0002977480242659543]]
258,"[[-0.6073638646177337], [1.1374363865185129], [-0.4298478617137984]]","[[-0.0030204642606414395], [-0.0018508415472859863], [0.004577146959610798]]","[[-0.5936317867885464], [0.9600478064073775], [-0.4707179544265647]]","[[-1.3799964098478381], [-22.886234955696608], [-5.538051317320949]]","[[0.28336563725240604], [0.8371017313883197]]","[[0.0002426579672420992], [2.1670396221917798e-05]]",[[0.10022466018698184]],[[-0.0002941588483166332]]
259,"[[-0.6073942223788258], [1.137417917714519], [-0.42980228789563707]]","[[-0.0029752274370641596], [-0.0018386144432807061], [0.004523227359378795]]","[[-0.593654683837659], [0.9600290895109762], [-0.4706897609313983]]","[[-1.379859106823488], [-22.886697959715605], [-5.540125982808471]]","[[0.28338974292553526], [0.8371039019044262]]","[[0.00023955696358823886], [2.1615231926563894e-05]]",[[0.10022140744005506]],[[-0.0002906145221046822]]
