step,q,dq,qr,tau,r_pos,r_vel,th,dth
142,"[[-0.6606541637114139], [1.0575013231194539], [-0.39481969109575515]]","[[-0.028437458216367936], [-0.006526192451308255], [0.03273074404532982]]","[[-0.6409897649906509], [0.8972914423219253], [-0.42732198482482775]]","[[-0.08994246564422559], [-20.499153189244716], [-4.560918882011517]]","[[1.575396040459867], [0.8533592526813234]]","[[0.001949989307092892], [-8.962547981550273e-06]]",[[0.002027468312283647]],[[-0.0022329066223463825]]
143,"[[-0.6609401525381458], [1.057436293022322], [-0.3944939251344691]]","[[-0.028057515016421286], [-0.006457070133872839], [0.032300783607076076]]","[[-0.6412137889490885], [0.8972108872517143], [-0.4271375248466174]]","[[-0.08890429966797475], [-20.504379794743233], [-4.577869940179947]]","[[1.575589678641025], [0.8533583442894418]]","[[0.0019238206730554097], [-9.092958741518942e-06]]",[[0.002002215349705881]],[[-0.00221380154549552]]
144,"[[-0.6612223119419914], [1.057371951207307], [-0.3941724444614456]]","[[-0.027681542767452577], [-0.006388636401865377], [0.031875399684651466]]","[[-0.6414346824196329], [0.8971314230647377], [-0.42695529381369984]]","[[-0.08787096203241651], [-20.50951037444597], [-4.594557687633626]]","[[1.5757807143354055], [0.8533574239694566]]","[[0.001897932691363735], [-9.205638895615209e-06]]",[[0.0019771948038688845]],[[-0.002194779485805213]]
145,"[[-0.661500682196566], [1.0573082908586393], [-0.3938552032399804]]","[[-0.027309533018251467], [-0.006320880548838503], [0.031454584016133144]]","[[-0.6416524821750816], [0.8970530336141683], [-0.426775273325407]]","[[-0.08684266889792314], [-20.514546733651624], [-4.610986159407681]]","[[1.575969175616632], [0.853356493447338]]","[[0.0018723252915409105], [-9.301426162622306e-06]]",[[0.001952405422094274]],[[-0.002175829548679403]]
146,"[[-0.6617753034831905], [1.0572453052622857], [-0.3935421557232621]]","[[-0.026941476481505855], [-0.006253792722761997], [0.03103832708117419]]","[[-0.6418672248018836], [0.8969757029623231], [-0.42659744487616835]]","[[-0.08581962979280444], [-20.519490652963864], [-4.627159348989972]]","[[1.5761550905443427], [0.8533555543671749]]","[[0.0018469982781432748], [-9.3811233670138e-06]]",[[0.0019278460558344204]],[[-0.0021569421208162774]]
147,"[[-0.6620462158824653], [1.0571829877979095], [-0.3932332562670022]]","[[-0.026577363047780564], [-0.00618736383082899], [0.030626618094152736]]","[[-0.6420789466922281], [0.8968994153790241], [-0.4264217898608209]]","[[-0.084802047711801], [-20.52434388766345], [-4.643081207144067]]","[[1.576338487151911], [0.8533546082946004]]","[[0.0018219513347128569], [-9.445499615789998e-06]]",[[0.00190351564844361]],[[-0.002138108783318075]]
148,"[[-0.6623134593657546], [1.057121331931397], [-0.39292845934181336]]","[[-0.0262171817547851], [-0.006121585516740025], [0.03021944504853912]]","[[-0.6422876840362223], [0.8968241553401402], [-0.4262482895802258]]","[[-0.08379011867510444], [-20.52910816769385], [-4.658755641235175]]","[[1.5765193934345945], [0.8533536567200705]]","[[0.001797184028395904], [-9.495292041528103e-06]]",[[0.0018794132238280996]],[[-0.00211932222184724]]
149,"[[-0.6625770737867578], [1.057060331208089], [-0.39262771954544085]]","[[-0.02586092082268232], [-0.006056450058869983], [0.029816794725114483]]","[[-0.6424934728148861], [0.8967499075258644], [-0.42607692524702995]]","[[-0.0827840319529698], [-20.533785197069406], [-4.674186514312051]]","[[1.5766978373381015], [0.8533527010620129]]","[[0.001772695813739844], [-9.531206734969544e-06]]",[[0.0018555378758917359]],[[-0.0021005761541603944]]
150,"[[-0.6628370988730437], [1.0569999792465121], [-0.3923309916146945]]","[[-0.02550856763066227], [-0.0059919503470264035], [0.029418652731379766]]","[[-0.6426963487926272], [0.8966766568193419], [-0.4259076779917215]]","[[-0.0817839697787508], [-20.538376653823427], [-4.689377644537907]]","[[1.5768738467475807], [0.8533517426698395]]","[[0.0017484860372007915], [-9.553920377047831e-06]]",[[0.0018318887587741395]],[[-0.0020818652474476236]]
151,"[[-0.6630935742176782], [1.056940269732695], [-0.3920382304372076]]","[[-0.025160108728985844], [-0.005928079823481841], [0.029025003501602364]]","[[-0.6428963475108525], [0.8966043883049695], [-0.42574052886875163]]","[[-0.08079010735457359], [-20.542884189786847], [-4.704332804759532]]","[[1.5770474494770177], [0.8533507828268412]]","[[0.0017245539409849187], [-9.564081238089273e-06]]",[[0.0018084650778090042]],[[-0.002063185049726638]]
152,"[[-0.6633465392709391], [1.0568811964149563], [-0.3917493910628654]]","[[-0.024815529864645608], [-0.005864832418973842], [0.028635830357357193]]","[[-0.6430935042814875], [0.8965330872668521], [-0.4255754588628457]]","[[-0.07980261289087842], [-20.547309430370596], [-4.719055721633866]]","[[1.5772186732590465], [0.8533498227529582]]","[[0.0017008986673339166], [-9.562310421262765e-06]]",[[0.0017852660811501187]],[[-0.0020445319274010297]]
153,"[[-0.6635960333321044], [1.0568227530991927], [-0.3914644287150105]]","[[-0.024474815965512972], [-0.0058022025277479905], [0.02825111550078531]]","[[-0.6432878541802773], [0.8964627391873555], [-0.4254124488954451]]","[[-0.0788216475162069], [-20.55165397448895], [-4.733550075522625]]","[[1.577387545735156], [0.8533488636074418]]","[[0.0016775192622997537], [-9.549202950598357e-06]]",[[0.0017622910520775717]],[[-0.0020259029924757123]]
154,"[[-0.6638420955413753], [1.056764933644578], [-0.3911832988013136]]","[[-0.024137951181061906], [-0.005740184941218751], [0.027870840069170615]]","[[-0.6434794320415467], [0.8963933297454028], [-0.4252514798311743]]","[[-0.07784736529074454], [-20.555919394531372], [-4.747819500024927]]","[[1.577554094446299], [0.8533479064914045]]","[[0.0016544146798302961], [-9.525328770187969e-06]]",[[0.001739539301888815]],[[-0.0020072960531100376]]
155,"[[-0.6640847648719146], [1.0567077319596727], [-0.39090595692437746]]","[[-0.02380491886341818], [-0.005678774841467726], [0.027494984158659516]]","[[-0.6436682724519245], [0.8963248448150489], [-0.42509253248444395]]","[[-0.07687991318369702], [-20.560107236341015], [-4.761867581577179]]","[[1.5777183468238867], [0.8533469524502663]]","[[0.001631583785632884], [-9.491233932124032e-06]]",[[0.0017170101633805974]],[[-0.0019887095473649866]]
156,"[[-0.6643240801220608], [1.0566511419989375], [-0.3906323588920188]]","[[-0.02347570161024584], [-0.005617967734551921], [0.027123526844849657]]","[[-0.6438544097455999], [0.896257270463731], [-0.4249355876260144]]","[[-0.0759194312545679], [-20.564219019069785], [-4.7756978593794805]]","[[1.5778803301811732], [0.8533460024761012]]","[[0.00160902536094909], [-9.44744147357568e-06]]",[[0.0016947029848590487]],[[-0.0019701424988094185]]
157,"[[-0.6645600799076932], [1.0565951577595798], [-0.39036246072722586]]","[[-0.02315028127231078], [-0.005557759424950792], [0.026756446234531966]]","[[-0.6440378779987603], [0.8961905929507809], [-0.42478062598965455]]","[[-0.07496605248656563], [-20.56825623543449], [-4.789313824989945]]","[[1.5780400717050116], [0.8533450575098908]]","[[0.0015867381062406594], [-9.394452238353779e-06]]",[[0.0016726171246608788]],[[-0.0019515944627296663]]
158,"[[-0.6647928026547515], [1.056539773278737], [-0.3900962186778156]]","[[-0.022828638961879963], [-0.005498145993039216], [0.02639371947735554]]","[[-0.6442187110249173], [0.8961247987258351], [-0.4246276282787853]]","[[-0.0740199030009907], [-20.572220351595195], [-4.8027189223510245]]","[[1.5781975984479828], [0.8533441184436822]]","[[0.0015647206449864726], [-9.332745998236192e-06]]",[[0.0016507519461687094]],[[-0.0019330654775636391]]
159,"[[-0.6650222865919748], [1.0564849826309777], [-0.3898335892257456]]","[[-0.02251075508348699], [-0.005439123753899017], [0.026035322811809286]]","[[-0.6443969423705875], [0.8960598744271169], [-0.4244765751730753]]","[[-0.07308110198199058], [-20.576112807441756], [-4.815916547665105]]","[[1.5783529373208898], [0.8533431861226618]]","[[0.0015429715272352595], [-9.262782152408278e-06]]",[[0.0016291068132571014]],[[-0.0019145560244380484]]
160,"[[-0.6652485697438104], [1.0564307799260653], [-0.38957452909608525]]","[[-0.02219660934870403], [-0.005380689234811525], [0.025681231600259743]]","[[-0.6445726053108245], [0.895995806879861], [-0.42432744733505573]]","[[-0.07214976195307887], [-20.579935016425583], [-4.8289100494350325]]","[[1.5785061150856052], [0.8533422613471427]]","[[0.0015214892330694951], [-9.185000626743545e-06]]",[[0.0016076810861685423]],[[-0.001896066984394434]]
161,"[[-0.6654716899235354], [1.0563771593070121], [-0.3893189952656873]]","[[-0.021886180793990503], [-0.005322839149032144], [0.025331420344821207]]","[[-0.6447457328452255], [0.8959325830946522], [-0.4241802254166675]]","[[-0.07122598865611574], [-20.583688365982447], [-4.841702728369705]]","[[1.5786571583482687], [0.8533413448744731]]","[[0.0015002721761581128], [-9.099822606550845e-06]]",[[0.001586474117789212]],[[-0.0018775995982014803]]
162,"[[-0.6656916847265887], [1.0563241149483604], [-0.3890669449714783]]","[[-0.021579447815492786], [-0.005265570360301675], [0.024985862745031867]]","[[-0.6449163576943469], [0.8958701902657348], [-0.42403489006575856]]","[[-0.07030988134362026], [-20.587374217444253], [-4.85429783750946]]","[[1.578806093552827], [0.8533404374208663]]","[[0.0014793187070871738], [-9.007651302628261e-06]]",[[0.0015654852502911603]],[[-0.001859155434178708]]
163,"[[-0.6659085915240942], [1.05627164105469], [-0.38881833571845875]]","[[-0.021276388155946735], [-0.0052088798969879835], [0.02464453170809071]]","[[-0.6450845122958827], [0.8958086157694075], [-0.4238914219325305]]","[[-0.06940153254139858], [-20.590993906636214], [-4.866698582232534]]","[[1.5789529469749055], [0.8533395396631567]]","[[0.0014586271166461273], [-8.908872806134838e-06]]",[[0.0015447138121377631]],[[-0.0018407363448441245]]
164,"[[-0.666122447456662], [1.0562197318593534], [-0.388573125287305]]","[[-0.020976978965987367], [-0.005152764894527095], [0.02430739941710204]]","[[-0.64525022880215], [0.895747847162121], [-0.42374980167583604]]","[[-0.06850102858623242], [-20.594548743601255], [-4.878908120572407]]","[[1.5790977447160086], [0.8533386522404856]]","[[0.0014381956391140704], [-8.80385659929317e-06]]",[[0.0015241591153850253]],[[-0.0018223444468285811]]
165,"[[-0.6663332894283698], [1.0561683816233887], [-0.38833127174170984]]","[[-0.020681196811550326], [-0.005097222581816913], [0.02397443730795709]]","[[-0.6454135390763567], [0.8956878721789496], [-0.4236100099694917]]","[[-0.06760844950551093], [-20.598040013028815], [-4.890929563241892]]","[[1.5792405126980342], [0.8533377757559173]]","[[0.001418022455323964], [-8.69295627703437e-06]]",[[0.0015038204533090673]],[[-0.0018039820842714084]]
166,"[[-0.6665411541009746], [1.0561175846346085], [-0.3880927334353109]]","[[-0.020389017687099775], [-0.0050422502846058925], [0.023645616169717984]]","[[-0.6455744746900896], [0.8956286787318403], [-0.4234720275084372]]","[[-0.06672386899432725], [-20.601468974715715], [-4.9027659738298075]]","[[1.5793812766581043], [0.8533369107779918]]","[[0.0013981056957712568], [-8.576510301949725e-06]]",[[0.0014836970983240524]],[[-0.001785651799710344]]
167,"[[-0.6667460778883681], [1.0560673352068566], [-0.3878574690183323]]","[[-0.020100417055736647], [-0.004987845385658801], [0.02332090612857192]]","[[-0.6457330669210448], [0.8955702549077692], [-0.4233358350147599]]","[[-0.06584735496161542], [-20.604836863310833], [-4.914420369188009]]","[[1.579520062143692], [0.8533360578422116]]","[[0.0013784434436558968], [-8.454842470584367e-06]]",[[0.0014637883001551364]],[[-0.001767356312823539]]
168,"[[-0.6669480969512629], [1.0560176276794253], [-0.3876254374438962]]","[[-0.01981536985537241], [-0.004934005329206709], [0.023000276692492216]]","[[-0.6458893467504258], [0.895512588967072], [-0.42320141324366267]]","[[-0.06497896920076851], [-20.608144889106413], [-4.92589571965493]]","[[1.5796568945080496], [0.853335217452472]]","[[0.0013590337376578887], [-8.328262579571089e-06]]",[[0.0014440932842664602]],[[-0.0017490984909482189]]
169,"[[-0.6671472471921086], [1.055968456416579], [-0.387396597973958]]","[[-0.01953385052555069], [-0.0048807276100036046], [0.022683696806204967]]","[[-0.6460433448612166], [0.8954556693415955], [-0.4230687429892633]]","[[-0.06411876782876957], [-20.61139423801179], [-4.93719494918479]]","[[1.5797917989059185], [0.8533343900824288]]","[[0.0013398745750015095], [-8.197067036253003e-06]]",[[0.0014246112505116467]],[[-0.0017308813293494141]]
170,"[[-0.6673435642502789], [1.055919815807257], [-0.38717091018498284]]","[[-0.01925583305256391], [-0.004828009727001259], [0.02237113484653659]]","[[-0.6461950916362252], [0.8953994846329031], [-0.42293780509028395]]","[[-0.06326680119753281], [-20.61458607205347], [-4.948320935916333]]","[[1.579924800289521], [0.853333576176815]]","[[0.001320963913942208], [-8.061539302772758e-06]]",[[0.0014053413719943052]],[[-0.0017127079330285493]]
171,"[[-0.6675370834974242], [1.055871700264825], [-0.38694833397324363]]","[[-0.018981290957989894], [-0.004775849217414002], [0.022062558688457315]]","[[-0.646344617156133], [0.8953440236105965], [-0.422808580435642]]","[[-0.06242311426160896], [-20.61772152940594], [-4.959276512357286]]","[[1.5800559234048221], [0.8533327761527011]]","[[0.0013022996766087758], [-7.921950473388506e-06]]",[[0.0013862827941562412]],[[-0.0016945814892239779]]
172,"[[-0.6677278400331105], [1.0558241042269718], [-0.3867288295598341]]","[[-0.018710197344673996], [-0.0047242436206838545], [0.02175793571127882]]","[[-0.6464919511986615], [0.8952892752103592], [-0.4226810499698334]]","[[-0.06158774650750143], [-20.620801725002764], [-4.970064465830838]]","[[1.5801851927880546], [0.8533319904007046]]","[[0.0012838797515124512], [-7.778559807380958e-06]]",[[0.0013674346340264705]],[[-0.0016765052563565454]]
173,"[[-0.6679158686806936], [1.0557770221557023], [-0.38651235749536533]]","[[-0.018442524914154476], [-0.004673190474575567], [0.021457232845655788]]","[[-0.646637123236985], [0.8952352285321938], [-0.4225551946982221]]","[[-0.06076073230339718], [-20.623827750555854], [-4.980687538962928]]","[[1.5803126327625026], [0.8533312192861522]]","[[0.001265701996233659], [-7.631615162040362e-06]]",[[0.001348795979643849]],[[-0.0016584825442129743]]
174,"[[-0.6681012039834011], [1.055730448537389], [-0.38629887866433893]]","[[-0.018178245990785782], [-0.004622687306284234], [0.021160416600125742]]","[[-0.6467801624388003], [0.8951818728385981], [-0.4224309956921828]]","[[-0.05994210080525564], [-20.62680067521576], [-4.991148429787271]]","[[1.5804382674355273], [0.8533304631501917]]","[[0.0012477642396202526], [-7.481353447857941e-06]]",[[0.0013303658896471956]],[[-0.0016405166992217134]]
175,"[[-0.6682838802006527], [1.055684377882915], [-0.3860883542892512]]","[[-0.017917332534879857], [-0.004572731635683808], [0.020867453085094023]]","[[-0.6469210976654657], [0.8951291975527328], [-0.4223084340940827]]","[[-0.059131876216452994], [-20.629721545730867], [-5.001449792473047]]","[[1.580562120695841], [0.8533297223108601]]","[[0.0012300642844076393], [-7.3280011836374115e-06]]",[[0.0013121433930101958]],[[-0.0016226110877470314]]
176,"[[-0.6684639313046289], [1.0556388047278944], [-0.38588074593436056]]","[[-0.01765975618721191], [-0.004523320943235598], [0.0205783080434465]]","[[-0.6470599574715487], [0.8950771922565066], [-0.4221874911221011]]","[[-0.058330078057312384], [-20.6325913866595], [-5.011594237717928]]","[[1.5806842162110046], [0.8533289970641086]]","[[0.0012125999092837958], [-7.171774729641811e-06]]",[[0.0012941274889038948]],[[-0.0016047690881397462]]
177,"[[-0.668641390977024], [1.0555937236329216], [-0.3856760155091993]]","[[-0.017405488263939076], [-0.004474452696789949], [0.02029294688891828]]","[[-0.6471967701039764], [0.8950258466888508], [-0.4220681480749437]]","[[-0.05753672102857044], [-20.635411201031292], [-5.021584333039958]]","[[1.5808045774251611], [0.8533282876847834]]","[[0.0011953688712651456], [-7.0128809093183975e-06]]",[[0.0012763171466982901]],[[-0.0015869940718107132]]
178,"[[-0.668816292606067], [1.055549129183917], [-0.38547412527178393]]","[[-0.01715449979821744], [-0.004426124322792574], [0.020011334725235558]]","[[-0.6473315635021493], [0.8949751507437341], [-0.42195038633633514]]","[[-0.05675181544119434], [-20.63818197038326], [-5.0314226035032314]]","[[1.5809232275569767], [0.8533275944275701]]","[[0.0011783689078059822], [-6.8515172313432515e-06]]",[[0.0012587113060651316]],[[-0.0015692893969132399]]
179,"[[-0.6689886692837239], [1.0555050159924677], [-0.38527503783155476]]","[[-0.01690676154766238], [-0.004378333219952235], [0.01973343637199755]]","[[-0.647464365297596], [0.8949250944683739], [-0.42183418737941397]]","[[-0.055975367146869015], [-20.640904655354998], [-5.041111531962204]]","[[1.5810401895977988], [0.8533269175278945]]","[[0.0011615977388190757], [-6.68787245583502e-06]]",[[0.0012413088771889209]],[[-0.0015516583956170973]]
180,"[[-0.6691585538031652], [1.0554613786962743], [-0.3850787161520412]]","[[-0.01666224403861999], [-0.004331076724988087], [0.019459216395275744]]","[[-0.6475952028140902], [0.8948756680613108], [-0.4217195327709273]]","[[-0.05520737782333507], [-20.643580195861947], [-5.050653559825709]]","[[1.581155486310017], [0.8533262572027904]]","[[0.0011450530687850957], [-6.5221266831727576e-06]]",[[0.0012241087410679915]],[[-0.0015341043683323365]]
181,"[[-0.6693259786563736], [1.0554182119595619], [-0.38488512355326443]]","[[-0.0164209175508392], [-0.004284352154371895], [0.01918863913989005]]","[[-0.647724103067574], [0.8948268618706762], [-0.42160640417533507]]","[[-0.054447844940505696], [-20.64620951170384], [-5.060051087115152]]","[[1.581269140225618], [0.8533256136517295]]","[[0.001128732588528969], [-6.354452031231972e-06]]",[[0.0012071097499229623]],[[-0.0015166305675984298]]
182,"[[-0.6694909760320357], [1.0553755104735845], [-0.38469422371389367]]","[[-0.01618275218355457], [-0.004238156746153299], [0.018921668726814278]]","[[-0.6478510927670459], [0.8947786663921256], [-0.4214947833586518]]","[[-0.053696762221842054], [-20.648793502491905], [-5.0693064736419124]]","[[1.5813811736449301], [0.8533249870574178]]","[[0.0011126339771960758], [-6.185012668691314e-06]]",[[0.0011903107276564717]],[[-0.0014992402017548895]]
183,"[[-0.6696535778135649], [1.0553332689570858], [-0.38450598067310815]]","[[-0.01594771781872413], [-0.004192487728555655], [0.01865826913363254]]","[[-0.6479761983142676], [0.8947310722672045], [-0.42138465219226096]]","[[-0.052954119351230844], [-20.651333048549954], [-5.078422038907305]]","[[1.5814916086355544], [0.8533243775865573]]","[[0.0010967549040952207], [-6.013965447859704e-06]]",[[0.0011737104704109189]],[[-0.0014819364136472533]]
184,"[[-0.6698138155774092], [1.0552914821568697], [-0.38432035883229904]]","[[-0.015715784197149224], [-0.004147342247462549], [0.018398404155696185]]","[[-0.6480994458053049], [0.8946840702812043], [-0.4212759926564293]]","[[-0.052219902495000525], [-20.653829010891656], [-5.087400062836577]]","[[1.5816004670314654], [0.8533237853905805]]","[[0.0010810930302307398], [-5.841459904676327e-06]]",[[0.001157307747159832]],[[-0.0014647222889156257]]
185,"[[-0.6699717205914832], [1.0552501448482974], [-0.38413732295643593]]","[[-0.01548692090934975], [-0.004102717398183464], [0.01814203746694075]]","[[-0.6482208610304169], [0.894637651361552], [-0.4211687868438164]]","[[-0.05149409426613083], [-20.656282231631764], [-5.09624278655123]]","[[1.581707770432285], [0.8533232106063491]]","[[0.0010656460101454712], [-5.667638713902079e-06]]",[[0.0011411013003776026]],[[-0.0014476008417311625]]
186,"[[-0.6701273238138047], [1.0552092518358478], [-0.38395683817527176]]","[[-0.015261097406456134], [-0.004058610234026705], [0.017889132630541912]]","[[-0.6483404694752506], [0.8945918065758767], [-0.4210630169627365]]","[[-0.050776673839686204], [-20.658693534473755], [-5.104952412711874]]","[[1.5818135402027194], [0.8533226533568262]]","[[0.001050411493497272], [-5.49263805549316e-06]]",[[0.0011250898467709952]],[[-0.0014305750088022852]]
187,"[[-0.6702806558913501], [1.0551687979536852], [-0.3837788699843099]]","[[-0.015038283039410849], [-0.004015017744863125], [0.01763965313072735]]","[[-0.6484582963221165], [0.894546527130044], [-0.42095866534025955]]","[[-0.05006761719184771], [-20.66106372498274], [-5.113531105879457]]","[[1.5819177974721488], [0.8533221137517218]]","[[0.001035387126435694], [-5.3165876812144575e-06]]",[[0.0011092720780268483]],[[-0.0014136476512692456]]
188,"[[-0.670431747159061], [1.0551287780662013], [-0.38360338424552337]]","[[-0.014818447064353354], [-0.003971936866663445], [0.017393562386058548]]","[[-0.6485743664506596], [0.8945018043664441], [-0.42085571442523256]]","[[-0.04936689704441033], [-20.663393591067827], [-5.1219809933535805]]","[[1.58202056313437], [0.8533215918881075]]","[[0.0010205705532673193], [-5.139611392035448e-06]]",[[0.0010936466616151472]],[[-0.0013968215460969727]]
189,"[[-0.6705806276390422], [1.055089187068609], [-0.38343034718793684]]","[[-0.014601558662877254], [-0.003929364476414815], [0.017150823753542724]]","[[-0.6486887044392565], [0.8944576297620759], [-0.42075414679108736]]","[[-0.048674483320238604], [-20.66568390299986], [-5.130304165674673]]","[[1.582121857847481], [0.8533210878510091]]","[[0.0010059594177658226], [-4.961827126948037e-06]]",[[0.0010782122416314005]],[[-0.0013800993834720224]]
190,"[[-0.6707273270399172], [1.0550500198874795], [-0.3832597254079014]]","[[-0.014387586955631804], [-0.0038872974036640306], [0.01691140059361075]]","[[-0.6488013345663965], [0.8944139949267284], [-0.42065394513853877]]","[[-0.04799034286851267], [-20.667935414268335], [-5.138502676936702]]","[[1.5822217020339064], [0.8533206017139728]]","[[0.000991551364570853], [-4.783347284931239e-06]]",[[0.00106296743966117]],[[-0.001363483764546418]]
191,"[[-0.6708718747563747], [1.0550112714813238], [-0.38309148586928304]]","[[-0.014176501023661595], [-0.003845732417062292], [0.01667525623960539]]","[[-0.6489122808120512], [0.8943708916011363], [-0.42055509229811655]]","[[-0.047314439879905024], [-20.670148861529057], [-5.146578545748269]]","[[1.5823201158805513], [0.8533201335396071]]","[[0.0009773440403870737], [-4.6042789803024675e-06]]",[[0.0010479108556662544]],[[-0.0013469771988411181]]
192,"[[-0.6710142998688561], [1.0549729368411394], [-0.3829255959033813]]","[[-0.013968269927741611], [-0.0038046662257758546], [0.016442354049859775]]","[[-0.6490215668591814], [0.8943283116551627], [-0.42045757123256433]]","[[-0.04664673597377389], [-20.672324965051843], [-5.154533755313913]]","[[1.5824171193390844], [0.8533196833801021]]","[[0.0009633350953608399], [-4.424724187046536e-06]]",[[0.0010330410689002722]],[[-0.0013305821036576904]]
193,"[[-0.6711546311434002], [1.054935010990967], [-0.38276202320872277]]","[[-0.01376286270522728], [-0.0037640954975342866], [0.016212657403499087]]","[[-0.649129216095196], [0.8942862470860391], [-0.42036136503911237]]","[[-0.04598719018229325], [-20.674464429179256], [-5.162370254366024]]","[[1.5825127321263386], [0.8533192512777282]]","[[0.0009495221841682167], [-4.2447800496780985e-06]]",[[0.0010183566388458313]],[[-0.0013143007969851662]]
194,"[[-0.6712928970316591], [1.0548974889884244], [-0.3826007358506185]]","[[-0.013560248411073339], [-0.0037240168353370184], [0.01598612973974868]]","[[-0.6492352516140945], [0.8942446900164408], [-0.42026645695156634]]","[[-0.04533575925169053], [-20.676567942504583], [-5.170089957542794]]","[[1.5826069737248312], [0.853318837265311]]","[[0.0009359029671474062], [-4.064539005366186e-06]]",[[0.0010038561061471618]],[[-0.0012981355043843908]]
195,"[[-0.6714291256710492], [1.0548603659252493], [-0.38244170226063007]]","[[-0.013360396109880851], [-0.0036844267986818058], [0.015762734560447647]]","[[-0.6493396962176919], [0.8942036326928237], [-0.420172830342322]]","[[-0.04469239751992493], [-20.678636178461048], [-5.177694745824127]]","[[1.5826998633833897], [0.8533184413666886]]","[[0.0009224751114533802], [-3.884089050387729e-06]]",[[0.0009895379935690853]],[[-0.0012820883503924067]]
196,"[[-0.6715633448850372], [1.0548236369278052], [-0.3822848912358096]]","[[-0.013163274904509997], [-0.0036453218893176542], [0.015542435431978446]]","[[-0.6494425724179096], [0.8941630674835528], [-0.4200804687241987]]","[[-0.044057057307172354], [-20.68066979531462], [-5.185186467442911]]","[[1.582791420117886], [0.853318063597148]]","[[0.0009092362919238539], [-3.703513840047634e-06]]",[[0.000975400806958388]],[[-0.0012661613629879522]]
197,"[[-0.671695582183577], [1.0547872971575833], [-0.3821302719378021]]","[[-0.01296885394320961], [-0.0036066985626697357], [0.015325196034715438]]","[[-0.6495439024384524], [0.8941229868771934], [-0.4199893557521742]]","[[-0.04342968885086229], [-20.68266943673055], [-5.192566938021034]]","[[1.5828816627120685], [0.8533177039638428]]","[[0.0008961841922339175], [-3.5228930106434575e-06]]",[[0.0009614430362042698]],[[-0.0012503564711638625]]
198,"[[-0.671825864763671], [1.0547513418117052], [-0.38197781389182184]]","[[-0.012777102427018378], [-0.0035685532327926206], [0.015110980156725032]]","[[-0.6496437082168403], [0.8940833834807264], [-0.41989947522497045]]","[[-0.04281024043022086], [-20.68463573208127], [-5.199837941275706]]","[[1.582970609718489], [0.8533173624661939]]","[[0.0008833165057620107], [-3.342302212772097e-06]]",[[0.0009476631562120443]],[[-0.0012346755030860808]]
199,"[[-0.6719542195100674], [1.054715766123384], [-0.3818274869854577]]","[[-0.01258798964037719], [-0.0035308822541754437], [0.014899751701834357]]","[[-0.6497420114066903], [0.8940442500177764], [-0.4198108110865235]]","[[-0.04219865855659677], [-20.686569296638943], [-5.207001229713805]]","[[1.5830582794595198], [0.8533170390962722]]","[[0.0008706309363448739], [-3.1618133666810877e-06]]",[[0.000934059627859646]],[[-0.0012191201915795844]]
200,"[[-0.6720806729960637], [1.0546805653623816], [-0.38167926146734793]]","[[-0.01240148493463862], [-0.003493681956408229], [0.014691474724706666]]","[[-0.6498388333794152], [0.8940055793269678], [-0.41972334742734846]]","[[-0.041594887913588785], [-20.6884707321179], [-5.214058524830057]]","[[1.5831446900284587], [0.8533167338391652]]","[[0.000858125199321158], [-2.981494828802056e-06]]",[[0.0009206308989684791]],[[-0.0012036921663402013]]
201,"[[-0.6722052514844569], [1.054645734835455], [-0.38153310794574674]]","[[-0.012217557771177112], [-0.0034569486095898105], [0.014486113417064614]]","[[-0.6499341952269688], [0.8939673643600724], [-0.41963706848573995]]","[[-0.04099887171301253], [-20.690340626675223], [-5.2210115179677175]]","[[1.5832298592907112], [0.8533164466733276]]","[[0.0008457970221975586], [-2.8014114694663306e-06]]",[[0.0009073754052495466]],[[-0.0011883929637023487]]
202,"[[-0.6723279809285823], [1.0546112698867718], [-0.3813889973869322]]","[[-0.012036177709767643], [-0.003420678450348852], [0.014283632140396602]]","[[-0.6500281177634998], [0.8939295981804581], [-0.4195519586489289]]","[[-0.040410551483927026], [-20.6921795555766], [-5.227861870557146]]","[[1.5833138048850528], [0.8533161775709176]]","[[0.0008336441453593579], [-2.621624894949548e-06]]",[[0.0008942915712577007]],[[-0.001173224019719775]]
203,"[[-0.6724488869734557], [1.0545771658982932], [-0.3812469011135045]]","[[-0.011857314430745142], [-0.0033848676737183447], [0.014083995425974327]]","[[-0.6501206215280557], [0.8938922739613068], [-0.4194680024540595]]","[[-0.03982986746523798], [-20.693988081129568], [-5.2346112149486475]]","[[1.5833965442249593], [0.8533159264981159]]","[[0.0008216643229363996], [-2.442193569596185e-06]]",[[0.0008813778113335435]],[[-0.0011581866762118143]]
204,"[[-0.6725679949570543], [1.054543418290192], [-0.3811067908026071]]","[[-0.011680937737378286], [-0.0033495124411211663], [0.013887167998513278]]","[[-0.6502117267866369], [0.8938553849839903], [-0.41938518458909646]]","[[-0.03925675848050858], [-20.69576675329496], [-5.241261154548606]]","[[1.5834780945000109], [0.8533156934154362]]","[[0.0008098553232471772], [-2.2631729157396308e-06]]",[[0.0008686325305325464]],[[-0.0011432821777088275]]
