step,q,dq,qr,tau,r_pos,r_vel,th,dth
118,"[[-0.7266104645000542], [2.121885132718784], [-1.1000000761893438]]","[[-0.5027516100717305], [0.5797820670644355], [2.002805997936008e-06]]","[[-0.7717011302265221], [1.8807494768509923], [-1.029001137881821]]","[[-3.273624683618273], [-34.51985753672142], [11.285371116925061]]","[[0.8371640820391132], [0.5630048957673904]]","[[0.006077531130621594], [-0.015554772931514194]]",[[0.2140942345487939]],[[-0.038638584367335416]]
119,"[[-0.7308431290504664], [2.1272206391431148], [-1.1000001050056607]]","[[-0.3784630986274514], [0.49843075597371655], [-3.903017082862448e-07]]","[[-0.7628089875431248], [1.8888085915303217], [-1.0457137902200875]]","[[-2.4894882933685856], [-33.30192686671359], [8.778455234611906]]","[[0.8378048713587491], [0.5615573019313034]]","[[0.006704318238415219], [-0.013628249343333732]]",[[0.21418641910778863]],[[0.03458043354224978]]
120,"[[-0.7352670760983485], [2.13193002030963], [-1.1000000980051539]]","[[-0.45816298003380534], [0.444024569783077], [-2.4097821937907327e-07]]","[[-0.7753315978435015], [1.89027639912326], [-1.04498556738948]]","[[-3.015030565304648], [-33.24071451299542], [8.8876571225206]]","[[0.8385271844098223], [0.5602772550579361]]","[[0.007603235324593616], [-0.012067945592397766]]",[[0.2140346116474305]],[[-0.030820869610850517]]
121,"[[-0.7392089301956603], [2.135992772851338], [-1.10000012960604]]","[[-0.3569431943975061], [0.37743268910478933], [-5.758395870136823e-07]]","[[-0.768341344204739], [1.8962630310804405], [-1.0593868694440172]]","[[-2.339324142673352], [-32.29301130305651], [6.727469382050201]]","[[0.8393217312591175], [0.5591586939650485]]","[[0.008245310837462494], [-0.010491604369811114]]",[[0.21412261175377004]],[[0.030952407903981693]]
122,"[[-0.7432466233632741], [2.1395387493742524], [-1.1000001304443032]]","[[-0.413505311910435], [0.33254967183075507], [-3.534394051873946e-07]]","[[-0.7780791418886244], [1.8980375706847923], [-1.0613980448548412]]","[[-2.71805463340863], [-32.10873637314058], [6.425809319803948]]","[[0.840194980613359], [0.5581763939207275]]","[[0.009096837114885847], [-0.009234125593871045]]",[[0.21407710268267147]],[[-0.013991921864161368]]
123,"[[-0.7470735049894246], [2.1425784040431832], [-1.1000001522780982]]","[[-0.36003792725253936], [0.28106886506343853], [-5.034797685432579e-07]]","[[-0.7756276219655688], [1.9019775531474292], [-1.0714758997351688]]","[[-2.293486842338366], [-31.466317181410556], [4.91417929625719]]","[[0.8411429259650118], [0.5573220517237116]]","[[0.00979687999541623], [-0.007986931035397493]]",[[0.21412606014238786]],[[0.018669728507099546]]
124,"[[-0.7508647964994007], [2.1451834315767697], [-1.1000001599869629]]","[[-0.3779074263674479], [0.2417990414852638], [-3.9606870416708517e-07]]","[[-0.7810104619100924], [1.9042345510842795], [-1.0759925104469372]]","[[-2.408977057056547], [-31.128352138151865], [4.2367479030831285]]","[[0.8421673376747292], [0.5565788032797617]]","[[0.0105905215530111], [-0.00695637874972288]]",[[0.21416871452815125]],[[0.004062255326671293]]
125,"[[-0.7547090221710093], [2.1473958844320813], [-1.100000169475209]]","[[-0.37783294545606344], [0.20319058787842295], [-3.8166418636631505e-07]]","[[-0.7839756444861713], [1.9056966644236017], [-1.080542474245649]]","[[-2.299955561219389], [-30.862790071985835], [3.554334897402976]]","[[0.8432698727902987], [0.5559361661599561]]","[[0.011367698911712854], [-0.005979076705486808]]",[[0.21415765187331276]],[[0.0028931497045746124]]
126,"[[-0.7585651295754806], [2.1492354044630484], [-1.1000001770127068]]","[[-0.3796540367220003], [0.16696690739071743], [-3.384358363556217e-07]]","[[-0.787386731275834], [1.9065731449093681], [-1.0841792962206298]]","[[-2.245478214471796], [-30.653469080710444], [3.008908894808088]]","[[0.8444507858321532], [0.5553875390005054]]","[[0.012156407204910735], [-0.005069692099290979]]",[[0.21413148571048396]],[[0.0013877967531759966]]
127,"[[-0.7624427709543207], [2.150723303239658], [-1.1000001835895479]]","[[-0.3820181999041455], [0.13270936130376795], [-3.2002688576948657e-07]]","[[-0.7908378405408154], [1.9071227339337267], [-1.087315609539716]]","[[-2.1888288861210703], [-30.46116022900239], [2.538574121610852]]","[[0.8457112034610558], [0.5549266115824567]]","[[0.012956582499989988], [-0.004220020733203267]]",[[0.2140927478503657]],[[0.0003873940177799677]]
128,"[[-0.7663510891903393], [2.1518782056069368], [-1.1000001894011735]]","[[-0.3854318233705616], [0.10021112424046255], [-3.1009509782187195e-07]]","[[-0.7944005615153927], [1.907340532512034], [-1.090010966574991]]","[[-2.1351065372424105], [-30.28728352654121], [2.1343955826611487]]","[[0.8470524147779221], [0.5545476987888279]]","[[0.013770605961049842], [-0.0034245946149313866]]",[[0.2140434857748735]],[[-0.0005376406000526263]]
129,"[[-0.7702983711306117], [2.1527183927144735], [-1.1000001949406608]]","[[-0.38955028195007224], [0.06959935632425471], [-3.153714150938569e-07]]","[[-0.7980118371614171], [1.9075465525029487], [-1.0925573407907683]]","[[-2.0767525102055515], [-30.087454384972418], [1.7525753011574983]]","[[0.8484757783062397], [0.5542450919143515]]","[[0.014598086396655496], [-0.002688500389791404]]",[[0.21398632699021713]],[[-0.0010863684458559284]]
130,"[[-0.7742875320840427], [2.15326285958774], [-1.1000002003820744]]","[[-0.39376843503029585], [0.04091083538278659], [-3.243960468579665e-07]]","[[-0.8016320783493353], [1.9077170860022508], [-1.0949934932983982]]","[[-2.0133571189875084], [-29.868501609377144], [1.387296626582561]]","[[0.8499825985068978], [0.5540127058807677]]","[[0.01543846869694887], [-0.0020145904579993434]]",[[0.21392811110302346]],[[-0.0008000720233004126]]
131,"[[-0.7783226756535865], [2.1535315111870084], [-1.1000002057245273]]","[[-0.39851308754237547], [0.014248251522755412], [-3.3609111399490743e-07]]","[[-0.8053150696699987], [1.907840438160319], [-1.0973163296485051]]","[[-1.9485809851392828], [-29.63618541381186], [1.039021169433958]]","[[0.8515742255102046], [0.5538441338726655]]","[[0.016292690348573835], [-0.0014059281246869837]]",[[0.21387523298120914]],[[5.951767610202184e-05]]
132,"[[-0.782409307039998], [2.1535446718489855], [-1.1000002110119784]]","[[-0.4037993525258594], [-0.010382503013655814], [-3.497660173712447e-07]]","[[-0.809065731811192], [1.9079007946905704], [-1.0995334650666575]]","[[-1.882096536205286], [-29.396048493056618], [0.7066040036586462]]","[[0.8532520780462566], [0.5537327870015528]]","[[0.01716136420911729], [-0.0008635169163939693]]",[[0.21383334492813644]],[[0.0014969748776490679]]
133,"[[-0.7865591689932377], [2.1533227213085833], [-1.1000002159985447]]","[[-0.41050009038732893], [-0.033002296212748417], [-3.6015642340681e-07]]","[[-0.8129801905894918], [1.907832731179609], [-1.10152470089089]]","[[-1.8183048032885156], [-29.160849057840803], [0.408072122826145]]","[[0.8550177424308072], [0.5536720583283441]]","[[0.01804673154872649], [-0.0003864992346946927]]",[[0.2138037644769746]],[[0.002891194417891714]]
134,"[[-0.7907768203770683], [2.1528842836876096], [-1.100000221022704]]","[[-0.4172299940869642], [-0.053841660194473145], [-3.7455506401995464e-07]]","[[-0.8169273605431813], [1.9076632995973093], [-1.1034359315937938]]","[[-1.7498181566236317], [-28.927098614316897], [0.12153871204856448]]","[[0.8568728205737446], [0.5536556354942526]]","[[0.01894800933155416], [2.8726794543132428e-05]]",[[0.21379255470017303]],[[0.005178849087363067]]
135,"[[-0.7950664560929985], [2.1522472137882516], [-1.1000002260581343]]","[[-0.4245348420401083], [-0.07291078813196955], [-3.904861645143143e-07]]","[[-0.8209777066570464], [1.907413258904994], [-1.105274551972512]]","[[-1.6819493790962836], [-28.694188349797795], [-0.15410839430778223]]","[[0.8588190016700374], [0.5536773299044144]]","[[0.01986679870390473], [0.00038233748959060065]]",[[0.2138059404016813]],[[0.007979605557522708]]
136,"[[-0.7994342761848452], [2.151428785957786], [-1.1000002311426051]]","[[-0.4324622810841018], [-0.09029172662152296], [-4.076349904014176e-07]]","[[-0.8251349136907377], [1.9070816021881742], [-1.10705483402173]]","[[-1.6137262384784408], [-28.464100043128184], [-0.4210129264223952]]","[[0.860858097858477], [0.5537310518825997]]","[[0.02080418091484626], [0.0006757607563523393]]",[[0.21384867965301363]],[[0.011249452230574742]]
137,"[[-0.8038853702401858], [2.1504449623676583], [-1.100000236314569]]","[[-0.44083700996069586], [-0.10614764390625442], [-4.246172375932389e-07]]","[[-0.8293919466270192], [1.906633239550555], [-1.1087835880154062]]","[[-1.5450520740485474], [-28.24296026879473], [-0.6801994338848212]]","[[0.8629920253568782], [0.5538109686336057]]","[[0.021761239212381156], [0.0009123567470403771]]",[[0.21392606978233752]],[[0.015077851989771721]]
138,"[[-0.8084251438523687], [2.1493103397983884], [-1.1000002415671724]]","[[-0.4497800424475309], [-0.12060178264059296], [-4.4139012894683916e-07]]","[[-0.8337662439863816], [1.9060799725873183], [-1.110469383026631]]","[[-1.4767082826374187], [-28.029974003333457], [-0.9329563411110897]]","[[0.8652228337687731], [0.5539115322391172]]","[[0.022739418124195776], [0.0010946890349416982]]",[[0.2140429041801937]],[[0.0193547561168571]]
139,"[[-0.8130598839365496], [2.1480382773803566], [-1.10000024695817]]","[[-0.4593637556000658], [-0.13377679942082146], [-4.5970068113243556e-07]]","[[-0.8382677160601485], [1.905431084639736], [-1.1121455656919121]]","[[-1.4085685991775865], [-27.824564404564818], [-1.1842887390774246]]","[[0.8675527136196656], [0.5540274434612844]]","[[0.023740111907200045], [0.0012251603509705333]]",[[0.2142031147407767]],[[0.02400602814424056]]
140,"[[-0.8177960462836558], [2.1466408593568644], [-1.1000002525203942]]","[[-0.4695811526556405], [-0.14580152565508367], [-4.783658363594068e-07]]","[[-0.8429003847998774], [1.9046918259634453], [-1.1138300299744182]]","[[-1.340375154131812], [-27.626516179924558], [-1.4368839433217448]]","[[0.8699839894091205], [0.5541536456240157]]","[[0.024764641356012085], [0.0013061736013564307]]",[[0.21441027809625884]],[[0.029013072719790013]]
141,"[[-0.8226400966954139], [2.1451288928222354], [-1.1000002582722248]]","[[-0.4804373590990039], [-0.1568026816440553], [-4.969128099829856e-07]]","[[-0.8476705149796054], [1.9038658870112204], [-1.1155367106518281]]","[[-1.2721205234982964], [-27.43567942352999], [-1.6928354896284596]]","[[0.8725191202530116], [0.5542853151216548]]","[[0.025814370715870893], [0.0013399994356677603]]",[[0.21466773241378193]],[[0.03434951617562057]]
142,"[[-0.8275985372001893], [2.1435119176368294], [-1.1000002642274753]]","[[-0.4919359132766326], [-0.16690652539874196], [-5.15087459088126e-07]]","[[-0.8525840516799609], [1.902955921801781], [-1.1172781522974833]]","[[-1.2037551108213256], [-27.25187956146748], [-1.9540285034507836]]","[[0.8751607031835571], [0.5544178496027172]]","[[0.02689069279295797], [0.001328795703414709]]",[[0.21497856380412633]],[[0.03999043873108724]]
143,"[[-0.8315187124895211], [2.1436831940846486], [-1.0953421622916117]]","[[-0.2002006057453841], [0.059758299156700515], [0.5119705695471595]]","[[-0.8576466983248148], [1.901964006957514], [-1.1190657114833285]]","[[-4.044646465434466], [-29.65013144281783], [-8.121213571539053]]","[[0.8776565992825333], [0.5546485071580887]]","[[0.02348945767952637], [0.0016772080154936475]]",[[0.21706503638998947]],[[0.35025652187433304]]
144,"[[-0.8350379439552026], [2.1447821590113194], [-1.0903760274095586]]","[[-0.39909299317887276], [0.13954798769641338], [0.4697097157928759]]","[[-0.886018407554249], [1.899788520058754], [-1.1142666277988815]]","[[-6.17134825034641], [-30.90645598283603], [-7.646315599201242]]","[[0.8799148338487011], [0.5546795194073301]]","[[0.021741233858130204], [-0.0007384123177023305]]",[[0.21947252083158905]],[[0.20092459001439475]]
145,"[[-0.8389725982146737], [2.1464491073328653], [-1.0861260088056237]]","[[-0.3794953964151184], [0.18692083417666233], [0.3877603126005259]]","[[-0.8878835704475924], [1.898394048382245], [-1.1204071550633234]]","[[-6.035831662461973], [-31.85808871613139], [-8.406491819607012]]","[[0.8819716629100419], [0.5544842901016299]]","[[0.019604176120524563], [-0.002903326410186313]]",[[0.2213948422831371]],[[0.19119102547039085]]
146,"[[-0.8427014521674981], [2.1485697560231216], [-1.0826701769699927]]","[[-0.3591277965018008], [0.23062111904821408], [0.3103444530253377]]","[[-0.8913370896561639], [1.896929097087048], [-1.1253537565942815]]","[[-6.238745241196492], [-32.84225754733659], [-8.900027125310197]]","[[0.8838114781459763], [0.5540831480452515]]","[[0.01741054912066664], [-0.004875564923612075]]",[[0.22321659070122277]],[[0.18011974526940286]]
147,"[[-0.8462227358742311], [2.151096741918177], [-1.0799639018632177]]","[[-0.338905031782554], [0.2687853073357104], [0.23746096098426878]]","[[-0.8945084516370169], [1.8948186324497542], [-1.1294632945612495]]","[[-6.425041587518524], [-33.92885150598258], [-9.199873961856152]]","[[0.8854304692860019], [0.5534978842934025]]","[[0.015193157160231507], [-0.006609683590552695]]",[[0.2249174839259819]],[[0.16660967243019412]]
148,"[[-0.8495911635522925], [2.153978078997776], [-1.0779510103983074]]","[[-0.3260539972787795], [0.3017280556341538], [0.17061876869565068]]","[[-0.8979667321906103], [1.8928376044192734], [-1.1328557704637416]]","[[-6.601947045868522], [-34.99572875041461], [-9.347186583351784]]","[[0.8868283274133693], [0.5527527782520196]]","[[0.01298587249224381], [-0.008096550670022573]]",[[0.22643859878315026]],[[0.14598688227868764]]
149,"[[-0.8527972869623947], [2.1571477610812657], [-1.0765888571859223]]","[[-0.30914417597186816], [0.32749036337532067], [0.107409161320907]]","[[-0.9007259942235905], [1.890857270731865], [-1.1358882731162074]]","[[-6.730950233633194], [-36.033474760535924], [-9.379206774807805]]","[[0.8880059076883631], [0.5518732739952438]]","[[0.010790574697938649], [-0.009325186263586804]]",[[0.2277623824201329]],[[0.1256324147837771]]
150,"[[-0.8558181359299789], [2.160536481073599], [-1.0758372746442366]]","[[-0.2906847432060216], [0.3464459763277227], [0.04839000293407397]]","[[-0.9030556040147213], [1.889091683555044], [-1.1385634857902531]]","[[-6.835149844846592], [-37.002484247587056], [-9.30708727232363]]","[[0.8889654657351482], [0.550884877817911]]","[[0.008625294034225739], [-0.010301469235374228]]",[[0.22888108692749612]],[[0.10410589235747957]]
151,"[[-0.8586320311233187], [2.164076310439262], [-1.075656178733316]]","[[-0.26989585945589456], [0.3586886391063233], [-0.0066646488557913774]]","[[-0.9048534993696856], [1.8875690640287819], [-1.140967075768802]]","[[-6.9092652512165085], [-37.88934389192283], [-9.147724264670334]]","[[0.8897105770464118], [0.5498123023839093]]","[[0.006500651634855359], [-0.011035289415795013]]",[[0.22978810058262608]],[[0.0821281307923602]]
152,"[[-0.8612224485817845], [2.16770286094456], [-1.0760043457010804]]","[[-0.24775650567287363], [0.36467199884387075], [-0.05757700919230185]]","[[-0.9061938868744164], [1.8863079553714366], [-1.1431049355758034]]","[[-6.95775939958654], [-38.686085602794925], [-8.909922863520661]]","[[0.8902459387657086], [0.548679075113235]]","[[0.004427766431724933], [-0.011540087208883332]]",[[0.23047606666169487]],[[0.05933848397755672]]
153,"[[-0.8635791959102729], [2.171355551570029], [-1.0768401267185514]]","[[-0.2247598806464355], [0.36476459489115504], [-0.10430214676587501]]","[[-0.9070924904234751], [1.8852770343497478], [-1.1449299497633452]]","[[-6.979559897234928], [-39.39211101632564], [-8.593278863748438]]","[[0.8905773257737458], [0.5475073813187222]]","[[0.0024171251427729246], [-0.011829003833074836]]",[[0.23093622894120286]],[[0.03570256747656731]]
154,"[[-0.8656979055951985], [2.174977780509065], [-1.0781207449777386]]","[[-0.20149757516205333], [0.35936914613556653], [-0.1467168324190874]]","[[-0.9075843086837693], [1.8844547557113476], [-1.1463952941341449]]","[[-6.9748326912323755], [-40.006283130423995], [-8.198391654792086]]","[[0.8907115501827794], [0.5463181027988774]]","[[0.00047899191321087997], [-0.011915051074107286]]",[[0.2311591299361285]],[[0.011154738554426025]]
155,"[[-0.8675889357287984], [2.1785191533035206], [-1.0798010111399032]]","[[-0.17973271985281852], [0.34922226059391864], [-0.1845773018946808]]","[[-0.9078284455329546], [1.8839373206760253], [-1.147565533432706]]","[[-6.948887589169438], [-40.513845631143084], [-7.74421654505909]]","[[0.8906563957042538], [0.5451304381748283]]","[[-0.0013779047873918593], [-0.01181787287066749]]",[[0.23112920643481938]],[[-0.015087761153580686]]
156,"[[-0.8692529004921735], [2.181932934588775], [-1.0818394449393391]]","[[-0.1574796465171436], [0.3345545329604179], [-0.2184836535783766]]","[[-0.9076471749689037], [1.883695354260516], [-1.1484677782127044]]","[[-6.893736065772108], [-40.91474929827902], [-7.235352409692182]]","[[0.8904201037199531], [0.5439617287536638]]","[[-0.003150705280485777], [-0.011555645742278298]]",[[0.2308405891572618]],[[-0.041408767136240976]]
157,"[[-0.8706721240899733], [2.1851734647949894], [-1.0841990923358997]]","[[-0.13302041698232422], [0.315374172049722], [-0.24877367627035288]]","[[-0.9069047108262904], [1.88348894902431], [-1.1489998472283558]]","[[-6.808928890008028], [-41.23857189405338], [-6.658442350868875]]","[[0.8900113360811611], [0.5428280330617963]]","[[-0.0048341681310959395], [-0.01113694434333734]]",[[0.23030224836911442]],[[-0.06641992120523235]]
158,"[[-0.8718299590947495], [2.188196584202126], [-1.0868413138326667]]","[[-0.10714063202454993], [0.2918398639491211], [-0.2750483543211596]]","[[-0.9056587051599945], [1.8831538499711349], [-1.1490002835207889]]","[[-6.698671492849657], [-41.50512757922105], [-5.998677439996878]]","[[0.8894396534840968], [0.5417448915344186]]","[[-0.006417373682110483], [-0.010563954060482939]]",[[0.2295253112747123]],[[-0.09034912239431098]]
159,"[[-0.8727220163497589], [2.1909603545285865], [-1.0897223914414482]]","[[-0.08119290091191263], [0.26419398663187377], [-0.2967649375904721]]","[[-0.904002071341665], [1.8826738367795777], [-1.1483832800960632]]","[[-6.56444886898908], [-41.713095813576196], [-5.255069494105338]]","[[0.8887157781525582], [0.5407276187551067]]","[[-0.007888459174887341], [-0.009838904565706574]]",[[0.22851594673737902]],[[-0.11376385187051101]]
160,"[[-0.8733519587815828], [2.1934242931986643], [-1.0927943391685289]]","[[-0.05574878039373361], [0.2325329497888948], [-0.3135450154244383]]","[[-0.9019894626721532], [1.8819467400567738], [-1.1471265803692443]]","[[-6.40819659026698], [-41.87293123312034], [-4.435264085430572]]","[[0.8878514828838538], [0.53979142345602]]","[[-0.009237743636814066], [-0.00896201016007403]]",[[0.22727799524855294]],[[-0.1367608460292771]]
161,"[[-0.8737250245367942], [2.195547010548117], [-1.0960051427911908]]","[[-0.030798697956623284], [0.1966408463965677], [-0.32493152582560114]]","[[-0.8996088096081861], [1.8807629317475565], [-1.1450221980133661]]","[[-6.227451802598036], [-42.0081739291438], [-3.5202136448899726]]","[[0.8868596240030773], [0.5389520162043798]]","[[-0.010453274938393431], [-0.007924201775155737]]",[[0.22581684322013204]],[[-0.15908937738679532]]
162,"[[-0.8738694814528221], [2.1972952748058763], [-1.0992990422178457]]","[[-0.00946332040387184], [0.15800799481458555], [-0.3308444663274538]]","[[-0.897170189309876], [1.8800558651313581], [-1.1426739437330626]]","[[-6.034729123447459], [-41.987390817075514], [-2.6105205208781355]]","[[0.8857536693650169], [0.5382232968518381]]","[[-0.011534863449191857], [-0.0067646240699992255]]",[[0.22412675113521074]],[[-0.18229979191446255]]
163,"[[-0.8757423234227953], [2.1992165981778484], [-1.1000621869399638]]","[[-0.28177544321774495], [0.1621642998200979], [0.01546150001817756]]","[[-0.8947767897653587], [1.8796261528778841], [-1.1396389473623205]]","[[-2.7392198448961405], [-42.48886485855253], [-5.489815375825498]]","[[0.8846334202658487], [0.5377824610063064]]","[[-0.010289820627418234], [-0.0024725179080253845]]",[[0.22145345188117038]],[[-0.32537940038803026]]
164,"[[-0.8763602826021187], [2.199718756184085], [-1.1000069957278937]]","[[0.03384881723407665], [-0.030425743233832542], [0.001661665754666239]]","[[-0.8655256662382268], [1.8598443978022872], [-1.1343726149669833]]","[[-1.2026086369996751], [-43.63952739771078], [-4.537713674214556]]","[[0.883702976169457], [0.5378044095477311]]","[[-0.008424801479756105], [0.0022258197813540548]]",[[0.2194987798295354]],[[-0.14520295749706014]]
165,"[[-0.8773199774597088], [2.1987974363967044], [-1.1000010351824177]]","[[-0.1532944981291543], [-0.14450233022739448], [0.00017885753310598052]]","[[-0.8859071788534509], [1.8729942470758398], [-1.1321542331359686]]","[[-2.4460334262447394], [-40.355012738871004], [-4.187545336960966]]","[[0.8829875066427993], [0.5381897688535444]]","[[-0.006185802111091654], [0.0052150246762971975]]",[[0.21703100103471656]],[[-0.2955227777110057]]
166,"[[-0.8787524555777784], [2.196760581855244], [-1.1000003953517632]]","[[-0.1372532413508014], [-0.24993747446226927], [1.978740522710215e-05]]","[[-0.881487567464261], [1.8812873974563469], [-1.1358645374242136]]","[[-1.63989043891493], [-37.75004751496021], [-4.742218985502928]]","[[0.8824708127492945], [0.5388604594080567]]","[[-0.004344279685286612], [0.007869638920277033]]",[[0.21406954362462716]],[[-0.2975200177342591]]
167,"[[-0.8799991740915214], [2.1937922493234945], [-1.100000314682253]]","[[-0.11798492814319603], [-0.3331088301064409], [2.8918212523487696e-06]]","[[-0.879858336999977], [1.888380660979477], [-1.1371913970859964]]","[[-1.3939500452838518], [-35.40365063488332], [-4.941049020442038]]","[[0.8821300010499982], [0.5397628581948941]]","[[-0.0026500807317586528], [0.009912578978776843]]",[[0.21114786440226918]],[[-0.289681679325143]]
168,"[[-0.881143412079014], [2.190108323397637], [-1.100000295813849]]","[[-0.11197144630620089], [-0.39560348887727087], [9.009250724473228e-07]]","[[-0.8794743685924026], [1.8942556118094893], [-1.1370424156387637]]","[[-1.2271251725266874], [-33.34103258088934], [-4.91867820977846]]","[[0.8819528132499708], [0.5408380628447176]]","[[-0.0010634883403470852], [0.011393110027402287]]",[[0.20827904348786808]],[[-0.28438857533929773]]
169,"[[-0.88101594109865], [2.186477161526147], [-1.098958591442405]]","[[0.17553825576998475], [-0.3469326222957502], [0.1058396536824423]]","[[-0.8797234799525554], [1.8990274339947986], [-1.1360028003923501]]","[[-3.8936782830130525], [-32.49641050597579], [-6.0724319137499725]]","[[0.8817875348050107], [0.5420182911000984]]","[[-0.002680091006623808], [0.011407942046659514]]",[[0.206512385449791]],[[-0.06642145836282973]]
170,"[[-0.8803352769673447], [2.183380531192144], [-1.0979678882214752]]","[[0.023253058947028716], [-0.285238154931039], [0.08413517601122902]]","[[-0.8973112517551232], [1.902539671172222], [-1.1290830681844979]]","[[-5.403862761221687], [-32.080718917384466], [-4.901128301848792]]","[[0.8814498614264193], [0.5430634962717369]]","[[-0.0039949324286525645], [0.00969754173323345]]",[[0.20508150628153318]],[[-0.17822317987825748]]
171,"[[-0.8800675368151001], [2.1807516041192803], [-1.097436094912401]]","[[0.02530872166238529], [-0.2443949170544969], [0.029336957741158395]]","[[-0.8944781371379414], [1.9046402104292934], [-1.1291800597288455]]","[[-4.9841465382423635], [-31.78218089182605], [-4.464004822006828]]","[[0.8809699413483758], [0.5439425019404419]]","[[-0.005440329194805749], [0.008060680022248246]]",[[0.20324968773091925]],[[-0.18991113406966967]]
172,"[[-0.8797187970201528], [2.178513067802168], [-1.0974466381599366]]","[[0.03548545483179659], [-0.20651294497463143], [-0.02375992468059021]]","[[-0.8921537689496054], [1.9061344564775276], [-1.1281330474692406]]","[[-4.775003389708641], [-31.59781769601939], [-3.7791149674543854]]","[[0.8803504999229035], [0.5446623039081375]]","[[-0.0067899959290018685], [0.0065061323632154]]",[[0.2013482885008709]],[[-0.19485882964345602]]
173,"[[-0.8793276373247879], [2.176645255050789], [-1.0979503621828604]]","[[0.03738352018225155], [-0.1704793280826183], [-0.0705476814380424]]","[[-0.8904524260493025], [1.9073335817476378], [-1.1262681916969521]]","[[-4.5859184986281125], [-31.4939014634405], [-2.9579301335368604]]","[[0.879603762101722], [0.5452328239446983]]","[[-0.008003388937738443], [0.00506584597392834]]",[[0.19936743632189174]],[[-0.203676232148573]]
174,"[[-0.8789242752335074], [2.1751193149126324], [-1.0988936104660842]]","[[0.03836171608688174], [-0.1378660129541273], [-0.11225880317377118]]","[[-0.8886889525515069], [1.9083678244500675], [-1.124005770496134]]","[[-4.375890905996242], [-31.431652590396457], [-2.0612840372125802]]","[[0.8787431697157931], [0.5456668265674824]]","[[-0.009081155537482566], [0.003762703302401249]]",[[0.19730142921304]],[[-0.21176310004215534]]
175,"[[-0.8786477203521424], [2.1739477543891055], [-1.1000592919224343]]","[[-0.08724520904563043], [-0.060565432675747016], [0.014704099865364043]]","[[-0.8869881667220493], [1.909293424679345], [-1.1213077794374768]]","[[-4.158207448412432], [-31.393769856396197], [-1.096454439854653]]","[[0.8777851336110917], [0.5459867422379394]]","[[-0.009780811600923478], [0.0033986743659730756]]",[[0.19510339929042492]],[[-0.270449365958068]]
176,"[[-0.8799704000540292], [2.173097875351865], [-1.1000066061011275]]","[[-0.1514856896116616], [-0.10431974023203339], [0.0015841583894504463]]","[[-0.8816111681325126], [1.9103742929066712], [-1.1193281441688623]]","[[-1.2692896015581405], [-31.22496734559742], [-2.280145769512882]]","[[0.8768917184335859], [0.5463719940370761]]","[[-0.008272983693846658], [0.004250485041346064]]",[[0.19209761442214043]],[[-0.3119155321803888]]
177,"[[-0.881097873340818], [2.1718179770915502], [-1.100000947189481]]","[[-0.09359988082336937], [-0.1453636106298056], [0.0001705316101807547]]","[[-0.8758131191965263], [1.912445861047923], [-1.117913805504978]]","[[-0.7422596237472541], [-30.31037347571087], [-2.051384454071376]]","[[0.8761346466387382], [0.5468479612408673]]","[[-0.006989026432713263], [0.005134093036696097]]",[[0.18928967499626848]],[[-0.2636425630468299]]
178,"[[-0.8820264801357113], [2.170210605274315], [-1.1000003274296215]]","[[-0.09106038158598037], [-0.17264962372658085], [1.8716508417893074e-05]]","[[-0.8768480991914748], [1.9150430985705968], [-1.1147574757703451]]","[[-0.7965286997860814], [-29.40014279412727], [-1.5761537986637304]]","[[0.8755068505744288], [0.5473928295753594]]","[[-0.005703666479206504], [0.005688855584140562]]",[[0.1867201278138073]],[[-0.25042355673838074]]
179,"[[-0.8829839436814834], [2.1683782901966757], [-1.1000002515272542]]","[[-0.09629232734886153], [-0.19148707839913404], [2.2949837187868916e-06]]","[[-0.8777724070223717], [1.9172590528414244], [-1.111830730618868]]","[[-0.7356560658890094], [-28.60056888390667], [-1.1369505459932059]]","[[0.8750052423939813], [0.5479807535819602]]","[[-0.004462662042081789], [0.006023496457219224]]",[[0.18425940214845216]],[[-0.24004414535517601]]
180,"[[-0.8839923813583135], [2.1663963414957847], [-1.10000023549216]]","[[-0.10119643010312539], [-0.20337005224458346], [4.675791007158203e-07]]","[[-0.8786103010773636], [1.9192901898526085], [-1.1092420407291765]]","[[-0.656085124845321], [-27.876925637389615], [-0.7486266482207563]]","[[0.8746250839018624], [0.5485918473539231]]","[[-0.0032692667451206248], [0.006173292833744348]]",[[0.1819158132969855]],[[-0.22720769185510797]]
181,"[[-0.8847003320884465], [2.164457318657774], [-1.0997906978793477]]","[[0.03324355799417579], [-0.17558054536164971], [0.03294222543839581]]","[[-0.8795604378273969], [1.9210595261337975], [-1.1067137726961436]]","[[-1.7238545381018406], [-27.573482262633572], [-0.8423769826186541]]","[[0.8743286802386319], [0.5492032302648866]]","[[-0.0033239314164656975], [0.005749572126689806]]",[[0.17999124018105106]],[[-0.11157003925279632]]
182,"[[-0.8845289303969308], [2.1629834258110376], [-1.0996771607498737]]","[[0.009116743917262558], [-0.1255389941476597], [-0.006795304404975888]]","[[-0.8892316338783098], [1.92184538105579], [-1.101029022193719]]","[[-3.259944649899127], [-27.693747868536725], [0.4613819044123878]]","[[0.873956215241289], [0.5496784402889996]]","[[-0.0040504267819541084], [0.00396043327852702]]",[[0.17878813823252485]],[[-0.12416203202959204]]
