step,q,dq,qr,tau,r_pos,r_vel,th,dth
194,"[[-0.604152340660535], [1.138962010139132], [-0.43426010846927177]]","[[-0.0074727766959608866], [-0.003096204372469047], [0.009889549075139295]]","[[-0.5911630871803895], [0.9616389954951229], [-0.47339716299155254]]","[[-1.3934428215738826], [-22.83459756508475], [-5.330548619024362]]","[[1.5908333189046455], [0.8369441425152025]]","[[0.0005464920513897908], [2.927032759503234e-05]]",[[0.10054956100932462]],[[-0.0006794319932906349]]
195,"[[-0.6042275421929265], [1.1389311922616245], [-0.4341616520654857]]","[[-0.007372019164601271], [-0.0030664708628340143], [0.009769228746425246]]","[[-0.5912213751131256], [0.9616063591242555], [-0.47333786775711395]]","[[-1.393133190107894], [-22.835821730370288], [-5.335234726402974]]","[[1.5908876163229209], [0.8369470636070915]]","[[0.0005396729692686009], [2.903620651695249e-05]]",[[0.10054199800321273]],[[-0.0006692612810100806]]
196,"[[-0.6043017292611421], [1.1389006688986092], [-0.4340643930228533]]","[[-0.007272571908124456], [-0.0030372149519259095], [0.009650476800160998]]","[[-0.5912788698560023], [0.9615740369711582], [-0.4732792909706064]]","[[-1.392828138807876], [-22.837030250894976], [-5.339864488478545]]","[[1.590941236230648], [0.836949961619328]]","[[0.0005329391103536807], [2.880840604957413e-05]]",[[0.10053454661461521]],[[-0.0006593100598892808]]
197,"[[-0.6043749150261587], [1.1388704353352386], [-0.43396831576454625]]","[[-0.007174413394279683], [-0.0030084259553909976], [0.009533267423818353]]","[[-0.5913355811225678], [0.9615420251327227], [-0.47322142232000797]]","[[-1.3925275601009526], [-22.838223213605843], [-5.344438439847709]]","[[1.5909941870829798], [0.836952837173877]]","[[0.0005262891865420727], [2.8586733114011054e-05]]",[[0.10052720454453307]],[[-0.0006495719281296945]]
198,"[[-0.6044471124342855], [1.1388404869619262], [-0.4338734049686328]]","[[-0.007077522672926079], [-0.0029800934757098496], [0.009417575483383636]]","[[-0.5913915184948701], [0.9615103197562317], [-0.47316425170033816]]","[[-1.3922313502098858], [-22.839400709097568], [-5.3489571145363906]]","[[1.5910464772080815], [0.8369556908736755]]","[[0.0005197219439034839], [2.8371000071469865e-05]]",[[0.10051996955900871]],[[-0.0006400406652523252]]
199,"[[-0.6045183342228637], [1.1388108192714261], [-0.43377964556126025]]","[[-0.006981879346763559], [-0.0029522074070971183], [0.009303376527632606]]","[[-0.5914466914260896], [0.9614789170384499], [-0.4731077692075969]]","[[-1.3919394089864268], [-22.840562831388116], [-5.353421046198588]]","[[1.59109811481047], [0.8369585233031753]]","[[0.0005132361611925873], [2.8161024689943304e-05]]",[[0.10051283948730243]],[[-0.0006307102262280758]]
200,"[[-0.6045885929257637], [1.1387814278559942], [-0.43368702271013165]]","[[-0.006887463549327025], [-0.0029247579300536175], [0.009190646738371916]]","[[-0.5915011092435469], [0.9614478132247258], [-0.4730519651328918]]","[[-1.3916516398118435], [-22.841709677737192], [-5.357830767900187]]","[[1.5911491079742193], [0.8369613350288775]]","[[0.0005068306486943897], [2.7956629999881244e-05]]",[[0.10050581222010142]],[[-0.0006215747387313172]]
201,"[[-0.6046579008787152], [1.1387523084046303], [-0.4335955218181661]]","[[-0.006794255942456584], [-0.002897735485405617], [0.009079362927115767]]","[[-0.5915547811515014], [0.9614170046081117], [-0.4729968299567509]]","[[-1.3913679493649544], [-22.842841348604455], [-5.362186811951299]]","[[1.59119946466604], [0.8369641265998522]]","[[0.0005005042468475551], [2.7757644216475086e-05]]",[[0.10049888570774917]],[[-0.0006126285030238366]]
202,"[[-0.6047262702243991], [1.1387234567003566], [-0.4335051285174308]]","[[-0.006702237679837936], [-0.0028711307853755696], [0.008969502479285948]]","[[-0.5916077162335165], [0.9613864875285804], [-0.4729423543436236]]","[[-1.3910882476935922], [-22.84395794720094], [-5.366489709876162]]","[[1.5912491927382393], [0.8369668985482489]]","[[0.000494255825223], [2.756390059532876e-05]]",[[0.10049205795852735]],[[-0.0006038659847888237]]
203,"[[-0.6047937129173898], [1.1386948686175868], [-0.43341582866323813]]","[[-0.006611390384412788], [-0.002844934822476858], [0.008861043394525217]]","[[-0.5916599234552665], [0.9613562583721841], [-0.4728885291365482]]","[[-1.3908124478310473], [-22.845059579710895], [-5.370739992085593]]","[[1.591298299931563], [0.8369696513897951]]","[[0.0004880842812360342], [2.7375237210414127e-05]]",[[0.10048532703695728]],[[-0.0005952818123644045]]
204,"[[-0.6048602407289543], [1.1386665401195926], [-0.43332760832851486]]","[[-0.006521696161297316], [-0.0028191388162157327], [0.008753964200067299]]","[[-0.5917114116670705], [0.9613263135702084], [-0.4728353453519701]]","[[-1.3905404659024159], [-22.846146354851193], [-5.3749381878491125]]","[[1.5913467938779229], [0.8369723856242842]]","[[0.00048198853908054673], [2.7191497098399964e-05]]",[[0.10047869106212323]],[[-0.000586870778584471]]
205,"[[-0.6049258652516051], [1.138638467255957], [-0.4332404537983003]]","[[-0.006433137557529403], [-0.002793734238775214], [0.008648243962679852]]","[[-0.5917621896057916], [0.9612966495985455], [-0.4727827941747878]]","[[-1.3902722209973657], [-22.84721838362603], [-5.379084825404487]]","[[1.5913946821030227], [0.8369751017360499]]","[[0.0004759675487298054], [2.701252793668729e-05]]",[[0.10047214820605252]],[[-0.0005786278324860592]]
206,"[[-0.6049905979035365], [1.138610646160175], [-0.43315435156450927]]","[[-0.00634569754526397], [-0.002768712810502727], [0.008543862280066775]]","[[-0.5918122658973346], [0.9612672629769115], [-0.4727308669535082]]","[[-1.39000763491571], [-22.848275779479607], [-5.383180431364946]]","[[1.591441972028874], [0.8369778001944337]]","[[0.00047002028480402913], [2.6838182043409375e-05]]",[[0.10046569669213042]],[[-0.0005705480756999174]]
207,"[[-0.6050544499328985], [1.1385830730472712], [-0.4330692883208442]]","[[-0.006259359510455059], [-0.002744066488298308], [0.008440799238622218]]","[[-0.5918616490590181], [0.9612381502681179], [-0.4726795551955745]]","[[-1.3897466321469945], [-22.849318657998484], [-5.387225530945719]]","[[1.5914886709762188], [0.8369804814542364]]","[[0.00046414574579323187], [2.6668316110978196e-05]]",[[0.10045933479352868]],[[-0.000562626761269891]]
208,"[[-0.6051174324219272], [1.1385557442115044], [-0.4329852509579036]]","[[-0.006174107255563582], [-0.0027197874369144226], [0.008339035397877087]]","[[-0.5919103475015041], [0.9612093080773595], [-0.47262885056284054]]","[[-1.3894891398692617], [-22.85034713659017], [-5.391220647911157]]","[[1.5915347861668512], [0.8369831459561623]]","[[0.0004583429528803862], [2.6502791339311216e-05]]",[[0.10045306083167341]],[[-0.0005548592934622506]]
209,"[[-0.6051795562908904], [1.138528656024124], [-0.4329022265584603]]","[[-0.00608992495001065], [-0.0026958680642824306], [0.008238551799436944]]","[[-0.5919583695304274], [0.9611807330516661], [-0.4725787448672337]]","[[-1.3892350876561674], [-22.85136133464679], [-5.395166304000216]]","[[1.5915803247258515], [0.8369857941272505]]","[[0.0004526109492308805], [2.6341473113866698e-05]]",[[0.10044687317477306]],[[-0.0005472412148560535]]
210,"[[-0.6052408323019225], [1.1385018049311866], [-0.4328202023929118]]","[[-0.006006797145877471], [-0.0026723009837574807], [0.00813932991628935]]","[[-0.5920057233491118], [0.9611524218791316], [-0.4725292300665107]]","[[-1.388984407548175], [-22.85236137318941], [-5.399063019227201]]","[[1.5916252936837327], [0.8369884263812968]]","[[0.0004469487991043408], [2.618423096123479e-05]]",[[0.10044077023635181]],[[-0.0005397682133455768]]
211,"[[-0.6053012710627298], [1.1384751874514611], [-0.4327391659149044]]","[[-0.005924708753445834], [-0.0026490790156182], [0.008041351656737195]]","[[-0.5920524170597504], [0.9611243712883477], [-0.47248029826018506]]","[[-1.3887370338140244], [-22.85334737486955], [-5.4029113116982606]]","[[1.5916696999785], [0.8369910431192649]]","[[0.0004413555868776342], [2.6030938560239747e-05]]",[[0.10043475047382772]],[[-0.0005324361123268673]]
212,"[[-0.6053608830301277], [1.1384488001743476], [-0.4326591047570869]]","[[-0.005843645026403721], [-0.0026261951884445633], [0.007944599348810907]]","[[-0.5920984586655531], [0.9610965780478146], [-0.47243194168560076]]","[[-1.3884929029947028], [-22.85431946371873], [-5.406711697394889]]","[[1.5917135504576336], [0.8369936447296853]]","[[0.00043583041651196197], [2.5881473431077495e-05]]",[[0.10042881238713035]],[[-0.0005252408694535141]]
213,"[[-0.6054196785134789], [1.13842263975789], [-0.4325800067270625]]","[[-0.005763591558283876], [-0.002603642719190502], [0.007849055705142452]]","[[-0.5921438560723891], [0.9610690389653094], [-0.47238415271410983]]","[[-1.3882519538287066], [-22.855277764970424], [-5.410464690197658]]","[[1.5917568518799907], [0.8369962315890456]]","[[0.00043037241053145436], [2.5735717035235695e-05]]",[[0.10042295451734695]],[[-0.0005181785746093057]]
214,"[[-0.6054776676779955], [1.1383967029268407], [-0.43250185980343164]]","[[-0.005684534254953438], [-0.00258141502724063], [0.007754703839020272]]","[[-0.5921886170903086], [0.9610417508873761], [-0.4723369238474131]]","[[-1.3880141269602237], [-22.856222405228145], [-5.414170801589282]]","[[1.5917996109176373], [0.8369988040621706]]","[[0.0004249807095346725], [2.5593554509040217e-05]]",[[0.10041717544541313]],[[-0.0005112454420351086]]
215,"[[-0.6055348605479361], [1.138370986470778], [-0.43242465213202147]]","[[-0.005606459343984224], [-0.0025595057063550197], [0.007661527236657251]]","[[-0.5922327494355298], [0.9610147106986947], [-0.47229024771399414]]","[[-1.3877793651032575], [-22.857153512044402], [-5.417830540680198]]","[[1.5918418341576062], [0.8370013625025918]]","[[0.00041965447130642985], [2.5454874685859608e-05]]",[[0.10041147379082116]],[[-0.0005044378136819933]]
216,"[[-0.6055912670096661], [1.138345487242271], [-0.43234837202222287]]","[[-0.005529353340604101], [-0.0025379085412344515], [0.007569509734303134]]","[[-0.5922762607315012], [0.960987915321618], [-0.47224411706570535]]","[[-1.3875476127611774], [-22.85807121401122], [-5.421444414158159]]","[[1.5918835281035892], [0.8370039072529061]]","[[0.0004143928703292943], [2.5319569907367168e-05]]",[[0.10040584821038046]],[[-0.0004977521486740702]]
217,"[[-0.6056468968146348], [1.1383202021551169], [-0.43227300794348433]]","[[-0.005453203050362565], [-0.0025166174919671047], [0.007478635517126811]]","[[-0.5923191585108923], [0.9609613617155762], [-0.47219852477444746]]","[[-1.3873188163536918], [-22.858975640464173], [-5.425012926110871]]","[[1.5919246991775662], [0.8370064386451262]]","[[0.0004091950969842273], [2.5187535945825346e-05]]",[[0.10040029739699642]],[[-0.0004911850252028675]]
218,"[[-0.6057017595822454], [1.138295128182625], [-0.43219854852189604]]","[[-0.005377995573973227], [-0.0024956266663898052], [0.007388889100284499]]","[[-0.5923614502167668], [0.9609350468765864], [-0.47215346382897544]]","[[-1.38709292402958], [-22.859866921451644], [-5.428536577993067]]","[[1.5919653537213658], [0.8370089570010213]]","[[0.000404060357062086], [2.5058672037392427e-05]]",[[0.1003948200784824]],[[-0.00048473313893990407]]
219,"[[-0.6057558648025783], [1.1382702623559386], [-0.43212498253692727]]","[[-0.0053037182588873966], [-0.002474930360511274], [0.007300255327909372]]","[[-0.5924031432036642], [0.9609089678368531], [-0.4721089273318413]]","[[-1.3868698855370138], [-22.860745187732398], [-5.432015868409772]]","[[1.592005497998175], [0.8370114626324472]]","[[0.00039898787114189815], [2.4932880604566776e-05]]",[[0.1003894150164333]],[[-0.0004783932903506243]]
220,"[[-0.6058092218390688], [1.1382456017624196], [-0.43205229891825486]]","[[-0.005230358713705849], [-0.002454523032356215], [0.007212719356311875]]","[[-0.5924442447397738], [0.9608831216641427], [-0.4720649084963886]]","[[-1.3866496522167546], [-22.861610570642277], [-5.435451293190221]]","[[1.592045138193988], [0.8370139558416674]]","[[0.0003939768740801597], [2.481006715626677e-05]]",[[0.10038408100509617]],[[-0.0004721623908889392]]
221,"[[-0.6058618399311015], [1.138221143544104], [-0.4319804867427279]]","[[-0.005157904817434347], [-0.002434399264942544], [0.007126266621071825]]","[[-0.5924847620076831], [0.9608575054613264], [-0.4720214006438747]]","[[-1.386432177095073], [-22.862463201740916], [-5.438843345274013]]","[[1.5920842804190019], [0.8370164369216668]]","[[0.0003890266143669052], [2.469014046546647e-05]]",[[0.10037881687027392]],[[-0.0004660374601663884]]
222,"[[-0.6059137281964416], [1.1381968848961614], [-0.43190953523142245]]","[[-0.00508634466858203], [-0.0024145538175306402], [0.007040882872374546]]","[[-0.5925247021053549], [0.9608321163660622], [-0.47197839720074247]]","[[-1.3862174145024353], [-22.86330321311477], [-5.442192514503705]]","[[1.5921229307089588], [0.837018906156454]]","[[0.00038413635377043676], [2.457301218061758e-05]]",[[0.10037362146829772]],[[-0.0004600156137381829]]
223,"[[-0.6059648956336391], [1.138172823065425], [-0.43183943374678946]]","[[-0.005015666600580018], [-0.002394981593606904], [0.006956554127218406]]","[[-0.5925640720481188], [0.9608069515501988], [-0.47193589169591393]]","[[-1.3860053202293896], [-22.86413073707982], [-5.445499287737954]]","[[1.592161095026443], [0.837021363821356]]","[[0.0003793053667600077], [2.4458596803444976e-05]]",[[0.10036849368499585]],[[-0.00045409406810715397]]
224,"[[-0.6060153511243659], [1.1381489553489996], [-0.43177017178994276]]","[[-0.004945859185748955], [-0.0023756776169905347], [0.006873266662681093]]","[[-0.5926028787694285], [0.9607820082193441], [-0.47189387775820407]]","[[-1.385795851473906], [-22.864945906049833], [-5.44876414866544]]","[[1.5921987792621266], [0.8370238101833049]]","[[0.00037453294001732473], [2.4346811788866773e-05]]",[[0.10036343243469206]],[[-0.0004482701377809973]]
225,"[[-0.6060651034355969], [1.1381252790928358], [-0.4317017389979807]]","[[-0.004876911199193354], [-0.002356637067142564], [0.006791007036739849]]","[[-0.5926411291218115], [0.9607572836125448], [-0.471852349113867]]","[[-1.3855889666945247], [-22.8657488525479], [-5.451987577659422]]","[[1.592235989235975], [0.8370262455011146]]","[[0.0003698183721478898], [2.423757726743858e-05]]",[[0.10035843665926021]],[[-0.00044254122731875525]]
226,"[[-0.606114161221791], [1.1381017916904368], [-0.4316341251414571]]","[[-0.004808811631665091], [-0.002337855244412518], [0.006709762043007286]]","[[-0.5926788298783595], [0.9607327750017827], [-0.47181129958417484]]","[[-1.3853846255733298], [-22.866539709132844], [-5.455170052013236]]","[[1.592272730698405], [0.8370286700257513]]","[[0.00036516097314809315], [2.4130815989842347e-05]]",[[0.1003535053271898]],[[-0.00043690483193163654]]
227,"[[-0.6061625330269521], [1.1380784905815435], [-0.4315673201219092]]","[[-0.004741549669444581], [-0.002319327586775194], [0.0066295187216923734]]","[[-0.5927159877336678], [0.9607084796915716], [-0.47177072308310297]]","[[-1.3851827889448205], [-22.867318608378948], [-5.458312045424408]]","[[1.592309009331404], [0.8370310840005935]]","[[0.00036056006389451056], [2.4026453293579664e-05]]",[[0.10034863743268335]],[[-0.00043135853338872356]]
228,"[[-0.6062102272866577], [1.1380553732508978], [-0.43150131396946756]]","[[-0.00467511470854573], [-0.002301049637890573], [0.006550264347868581]]","[[-0.5927526093049483], [0.9606843950185492], [-0.4717306136150934]]","[[-1.3849834189353136], [-22.86808568250549], [-5.461414028410969]]","[[1.592344830749612], [0.8370334876616858]]","[[0.0003560149760550857], [2.3924417047460622e-05]]",[[0.10034383199477338]],[[-0.00042590000084511033]]
229,"[[-0.6062572523299659], [1.1380324372270194], [-0.43143609684055706]]","[[-0.004609496315979261], [-0.0022830170790970328], [0.006471986416065556]]","[[-0.5927887011326872], [0.9606605183511571], [-0.47169096527292215]]","[[-1.3847864785650796], [-22.86884106375938], [-5.464476467963964]]","[[1.5923802005013643], [0.8370358812379858]]","[[0.00035152505148960955], [2.3824637529479276e-05]]",[[0.10033908805649598]],[[-0.0004205269801494018]]
230,"[[-0.6063036163813157], [1.1380096800810482], [-0.43137165901567587]]","[[-0.004544684257641832], [-0.0022652256917527203], [0.006394672647906607]]","[[-0.592824269682301], [0.96063684708916], [-0.471651772235602]]","[[-1.3845919321113596], [-22.869584883903755], [-5.467499827468842]]","[[1.5924151240697004], [0.8370382649516002]]","[[0.0003470896420276759], [2.372704734909803e-05]]",[[0.1003344046840557]],[[-0.00041523730148802264]]
231,"[[-0.60634932756233], [1.1379870994256134], [-0.4313079908972402]]","[[-0.004480668464428572], [-0.002247671378043964], [0.006318310975701569]]","[[-0.5928593213443476], [0.9606133786633522], [-0.47161302876639083]]","[[-1.384399744614167], [-22.870317274627627], [-5.470484566806217]]","[[1.5924496068733378], [0.8370406390180166]]","[[0.0003427081090023876], [2.363158139173649e-05]]",[[0.10032978096604384]],[[-0.0004100288667709222]]
232,"[[-0.6063943938935563], [1.1379646929137166], [-0.4312450830074928]]","[[-0.004417439043157612], [-0.002230350146221638], [0.006242889534047058]]","[[-0.5928938624361432], [0.960590110535122], [-0.4715747292108509]]","[[-1.3842098823127387], [-22.871038366932062], [-5.4734311423995115]]","[[1.5924836542676155], [0.8370430036463268]]","[[0.0003383798230949253], [2.353817672995362e-05]]",[[0.10032521601266906]],[[-0.0004048996553322557]]
233,"[[-0.6064388232961803], [1.1379424582377], [-0.4311829259865]]","[[-0.0043549862595105154], [-0.0022132581136412866], [0.0061683966593319706]]","[[-0.5929278992021404], [0.9605670401961275], [-0.47153686799498545]]","[[-1.3840223121839896], [-22.871748291605254], [-5.476340006866978]]","[[1.592517271545406], [0.8370453590394431]]","[[0.0003341041640014808], [2.344677257903882e-05]]",[[0.10032070895501813]],[[-0.00039984771495848136]]
234,"[[-0.6064826235936732], [1.137920393128227], [-0.4311215105902216]]","[[-0.004293300555262031], [-0.002196391477731263], [0.0060948208633107015]]","[[-0.5929614378152412], [0.9605441651679109], [-0.47149943962344304]]","[[-1.383837002165429], [-22.872447178848624], [-5.479211609127569]]","[[1.5925504639379982], [0.8370477053943082]]","[[0.0003298805200335764], [2.3357310252603014e-05]]",[[0.1003162589443339]],[[-0.0003948711662665593]]
235,"[[-0.6065258025133412], [1.1378984953532514], [-0.4310608276885678]]","[[-0.004232372501464285], [-0.0021797465688903894], [0.0060221508825926]]","[[-0.5929944843771673], [0.9605214830016279], [-0.4714624386777964]]","[[-1.3836539209655179], [-22.873135158379455], [-5.4820463943181625]]","[[1.5925832366159545], [0.8370500429020976]]","[[0.0003257082880514517], [2.3269732962738487e-05]]",[[0.10031186515134043]],[[-0.00038996819117820616]]
236,"[[-0.6065683676879128], [1.1378767627171116], [-0.43100086826364176]]","[[-0.0041721928452325835], [-0.0021633197741709465], [0.005950375577687975]]","[[-0.5930270449199816], [0.9604989912775691], [-0.47142585981483837]]","[[-1.3834730382335958], [-22.873812359143592], [-5.484844804139779]]","[[1.592615594689939], [0.837052371748417]]","[[0.00032158687297556554], [2.3183985975450128e-05]]",[[0.10030752676555639]],[[-0.0003851370417155952]]
237,"[[-0.6066103266569943], [1.1378551930595704], [-0.4309416234079114]]","[[-0.0041127524634538], [-0.0021471075946122298], [0.00587948403111431]]","[[-0.5930591254061478], [0.9604766876049715], [-0.4713896977650014]]","[[-1.3832943242468136], [-22.874478909620684], [-5.487607276140776]]","[[1.5926475432115224], [0.8370546921134911]]","[[0.0003175156876755736], [2.310001637750858e-05]]",[[0.1003032429946643]],[[-0.0003803760280904657]]
238,"[[-0.6066516868685264], [1.13783378425494], [-0.4308830843225263]]","[[-0.004054042377649461], [-0.0021311066119245603], [0.005809465468236311]]","[[-0.5930907317299104], [0.9604545696216008], [-0.47135394733078073]]","[[-1.3831177500734562], [-22.875134937546356], [-5.490334244210736]]","[[1.592679087173965], [0.837057004172348]]","[[0.0003134941528371016], [2.3017773009836873e-05]]",[[0.10029901306388705]],[[-0.0003756835213377472]]
239,"[[-0.6066924556801835], [1.1378125342112098], [-0.430825242315641]]","[[-0.003996053744167755], [-0.00211531349784147], [0.005740309292623896]]","[[-0.5931218697178843], [0.9604326349934235], [-0.4713186033852296]]","[[-1.3829432874888021], [-22.875780569927144], [-5.493026138344493]]","[[1.5927102315129718], [0.8370593080949966]]","[[0.00030952169651765615], [2.293720653412379e-05]]",[[0.10029483621538515]],[[-0.00037105795052406326]]
240,"[[-0.6067326403607397], [1.1377914408692202], [-0.4307680888008063]]","[[-0.003938777853725178], [-0.002099725001238173], [0.005672005052430165]]","[[-0.593152545129811], [0.9604108814143135], [-0.47128366087051554]]","[[-1.3827709089610387], [-22.876415932964925], [-5.495683384793317]]","[[1.592740981107433], [0.837061604046599]]","[[0.000305597754057807], [2.285826927739265e-05]]",[[0.10029071170767605]],[[-0.00036649780025583764]]
241,"[[-0.6067722480913813], [1.137770502201847], [-0.43071161529538854]]","[[-0.0038822061277996173], [-0.0020843379507178017], [0.005604542468779269]]","[[-0.5931827636593304], [0.9603893066057306], [-0.47124911479651904]]","[[-1.3826005875827478], [-22.877041152109484], [-5.498306405688825]]","[[1.5927713407801383], [0.8370638921876364]]","[[0.0003017217679035511], [2.278091519869463e-05]]",[[0.10028663881507804]],[[-0.0003620016097381287]]
242,"[[-0.6068112859669861], [1.1377497162132348], [-0.4306558134190717]]","[[-0.0038263301087972934], [-0.0020691492518686294], [0.0055379113927487705]]","[[-0.5932125309346151], [0.9603679083164224], [-0.4712149602394819]]","[[-1.3824322969993883], [-22.877656352024506], [-5.500895619465975]]","[[1.5928013152984768], [0.8370661726740699]]","[[0.0002978931874286772], [2.2705099833597586e-05]]",[[0.10028261682717672]],[[-0.00035756796791712973]]
243,"[[-0.6068497609973641], [1.137729080938031], [-0.4306006748923635]]","[[-0.0037711414604879173], [-0.0020541558884251687], [0.005472101832816115]]","[[-0.5932418525193515], [0.9603466843220885], [-0.47118119234070127]]","[[-1.3822660115740675], [-22.878261656386503], [-5.503451440484953]]","[[1.5928309093751143], [0.8370684456574953]]","[[0.00029411146862390325], [2.263078027198162e-05]]",[[0.10027864504830437]],[[-0.0003531955149583179]]
244,"[[-0.6068876801084792], [1.1377085944406697], [-0.430546191535155]]","[[-0.0037166319700740885], [-0.0020393549075555795], [0.005407103938102786]]","[[-0.5932707339132319], [0.9603256324250992], [-0.471147806305268]]","[[-1.3821017061322727], [-22.878857188073816], [-5.505974279264856]]","[[1.592860127668657], [0.8370707112852936]]","[[0.0002903760740746719], [2.2557915047016763e-05]]",[[0.10027472279703564]],[[-0.0003488829395268452]]
245,"[[-0.6069250501436066], [1.1376882548146632], [-0.43049235526534035]]","[[-0.0036627935318717386], [-0.0020247434337202774], [0.005342907992219079]]","[[-0.593299180552612], [0.9603047504542079], [-0.4711147974008517]]","[[-1.3819393560975524], [-22.879443068980226], [-5.508464542305965]]","[[1.5928889747842945], [0.8370729697007754]]","[[0.000286686472783515], [2.2486464112958515e-05]]",[[0.10027084940571655]],[[-0.0003446289745115561]]
246,"[[-0.6069618778644876], [1.137668060181928], [-0.4304391580974456]]","[[-0.0036096181578132297], [-0.002010318650812082], [0.00527950440631289]]","[[-0.5933271978114459], [0.9602840362642234], [-0.4710821609565209]]","[[-1.3817789373984652], [-22.880019420057373], [-5.510922632309697]]","[[1.592917455274433], [0.8370752210433211]]","[[0.00028304213988139537], [2.241638885625008e-05]]",[[0.10026702421999518]],[[-0.0003404323988963516]]
247,"[[-0.606998169952438], [1.1376480086921257], [-0.43038659214131025]]","[[-0.0035570979651654427], [-0.001996077814357039], [0.005216883744348463]]","[[-0.5933547910017204], [0.9602634877357582], [-0.471049892361611]]","[[-1.3816204264472383], [-22.880586361331133], [-5.513348947666381]]","[[1.5929455736393068], [0.8370774654485154]]","[[0.000279442556627707], [2.234765190678445e-05]]",[[0.100263246598378]],[[-0.0003362920340353355]]
248,"[[-0.6070339330094309], [1.137628098522035], [-0.4303346496008007]]","[[-0.0035052251735876033], [-0.0019820182422950194], [0.0051550366773533834]]","[[-0.5933819653741758], [0.9602431027749176], [-0.4710179870646181]]","[[-1.3814638000993873], [-22.881144011842174], [-5.515743883084754]]","[[1.5929733343275818], [0.8370797030482786]]","[[0.0002758872102770482], [2.2280217226722243e-05]]",[[0.10025951591180293]],[[-0.0003322067408066832]]
249,"[[-0.6070691735591552], [1.1376083278749318], [-0.43028332277255676]]","[[-0.003453992114845969], [-0.0019681373033965943], [0.005093953993223696]]","[[-0.5934087261191423], [0.9602228793130071], [-0.4709864405721414]]","[[-1.3813090357617992], [-22.88169248950099], [-5.518107829272473]]","[[1.5930007417369412], [0.8370819339709913]]","[[0.0002723755938127681], [2.221404999946941e-05]]",[[0.10025583154322071]],[[-0.0003281754227414963]]
250,"[[-0.6071038980480484], [1.1375886949800174], [-0.43023260404476465]]","[[-0.0034033912174104425], [-0.0019544324284843095], [0.005033626625944587]]","[[-0.5934350783667631], [0.9602028153062999], [-0.47095524844785797]]","[[-1.3811561111389494], [-22.882231911352527], [-5.520441172848182]]","[[1.5930278002146603], [0.837084158341617]]","[[0.0002689072059469666], [2.2149116640779454e-05]]",[[0.10025219288720419]],[[-0.00032419701881149406]]
251,"[[-0.6071381128462723], [1.1375691980918161], [-0.43018248589597124]]","[[-0.0033534150039420674], [-0.0019409011101486628], [0.004974045607699706]]","[[-0.5934610271880185], [0.9601829087357413], [-0.47092440631153265]]","[[-1.381005004545973], [-22.882762393152056], [-5.522744296524084]]","[[1.5930545140581704], [0.8370863762818185]]","[[0.00026548155094285875], [2.2085384676628905e-05]]",[[0.10024859934957352]],[[-0.0003202705052524138]]
252,"[[-0.6071718242487206], [1.1375498354896483], [-0.4301329608939086]]","[[-0.003304056090083704], [-0.0019275408981808129], [0.004915202096190133]]","[[-0.593486577595183], [0.9601631576066558], [-0.47089390983804424]]","[[-1.3808556944857564], [-22.883284049859316], [-5.525017579017295]]","[[1.59308088751561], [0.837088587910071]]","[[0.0002620981386147747], [2.2022822732115088e-05]]",[[0.10024505034701855]],[[-0.0003163948920744033]]
253,"[[-0.6072050384759783], [1.137530605477104], [-0.4300840216943805]]","[[-0.003255307198472779], [-0.001914349377836272], [0.004857087350053302]]","[[-0.5935117345425802], [0.9601435599484641], [-0.47086375475645686]]","[[-1.3807081599688287], [-22.88379699521471], [-5.5272613950069855]]","[[1.5931069247863625], [0.8370907933417716]]","[[0.0002587564839728884], [2.196140054255835e-05]]",[[0.10024154530674603]],[[-0.00031256922625572635]]
254,"[[-0.6072377616752233], [1.1375115063814953], [-0.4300356610401197]]","[[-0.0032071611235324066], [-0.0019013242090392957], [0.004799692751291357]]","[[-0.5935365029267866], [0.9601241138144958], [-0.47083393684913205]]","[[-1.380562380303492], [-22.884301341902628], [-5.52947611537115]]","[[1.5931326300215898], [0.8370929926893431]]","[[0.00025545610737864877], [2.1901088820275305e-05]]",[[0.10023808366615107]],[[-0.0003087925824190804]]
255,"[[-0.6072699999211759], [1.1374925365533988], [-0.429987871759744]]","[[-0.003159610774373739], [-0.0018884630688967563], [0.004743009769815662]]","[[-0.5935608875878312], [0.9601048172816211], [-0.4708044519508349]]","[[-1.3804183353231219], [-22.884797201337975], [-5.531662106901852]]","[[1.5931580073247504], [0.8370951860623376]]","[[0.0002521965343893484], [2.1841859387805584e-05]]",[[0.10023466487247998]],[[-0.000305064072316185]]
256,"[[-0.607301759216949], [1.1374736943661385], [-0.4299406467666505]]","[[-0.003112649120350919], [-0.0018757637147834572], [0.004687030009442747]]","[[-0.5935848933089937], [0.9600856684501373], [-0.47077529594792344]]","[[-1.3802760049148866], [-22.885284684137417], [-5.533819732383541]]","[[1.5931830607521114], [0.8370973735675321]]","[[0.00024897729549167025], [2.1783684900356093e-05]]",[[0.10023128838253681]],[[-0.00030138283024639875]]
257,"[[-0.6073330454949528], [1.137454978215351], [-0.42989397905802984]]","[[-0.0030662692339512854], [-0.0018632239269455453], [0.004631745136440421]]","[[-0.5936085248183444], [0.9600666654433391], [-0.4707464647774838]]","[[-1.3801353695318008], [-22.885763899524296], [-5.535949350885979]]","[[1.5932077943132499], [0.8370995553090239]]","[[0.0002457979263015275], [2.1726539023436686e-05]]",[[0.10022795366236807]],[[-0.0002977480244564356]]
