step,q,dq,qr,tau,r_pos,r_vel,th,dth
673,"[[-0.677383163999934], [1.0465313302185046], [-0.3691736268681105]]","[[0.0004970668729599864], [-0.0008585990238289265], [0.0003556271995883986]]","[[-0.6531850024726195], [0.8863279223281602], [-0.41139984329711987]]","[[0.000540837445888176], [-20.729469422658184], [-5.69978819509879]]","[[1.7692120653586125], [0.8543466067609642]]","[[7.855001982193244e-07], [1.6092904553399734e-05]]",[[-2.5460649541756922e-05]],[[-5.904953557947165e-06]]
674,"[[-0.6773781174719349], [1.0465227129984775], [-0.36917006826054793]]","[[0.0004972313856604765], [-0.000858560647564649], [0.0003554402665713885]]","[[-0.653180068670765], [0.8863203457837554], [-0.4113963398000023]]","[[0.000541378195401343], [-20.729338120022675], [-5.699794615586207]]","[[1.7692121438086914], [0.8543482225151151]]","[[7.743732322040842e-07], [1.60930630377365e-05]]",[[-2.5472734002806922e-05]],[[-5.88899305538175e-06]]
675,"[[-0.6773730692908402], [1.0465140961601873], [-0.3691665115122297]]","[[0.0004973935073187968], [-0.0008585227553727648], [0.00035525599072552816]]","[[-0.6531751335968115], [0.8863127696738691], [-0.4113928373866227]]","[[0.0005419111466165027], [-20.72920679194099], [-5.699800945869329]]","[[1.7692122211543584], [0.8543498382849138]]","[[7.634048504456814e-07], [1.6093216281820588e-05]]",[[-2.5484642883336317e-05]],[[-5.873259605762224e-06]]
676,"[[-0.6773680194806855], [1.0465054796988467], [-0.36916295659684656]]","[[0.0004975532737115096], [-0.0008584853398186099], [0.0003550743156837677]]","[[-0.6531701972693089], [0.8863051939929176], [-0.4113893360417078]]","[[0.0005424364662482972], [-20.72907543883382], [-5.699807187287481]]","[[1.7692122974113529], [0.8543514540698448]]","[[7.525928102936064e-07], [1.6093364429980994e-05]]",[[-2.5496378684943647e-05]],[[-5.857749284653158e-06]]
677,"[[-0.6773629680651712], [1.0464968636097391], [-0.36915940348844617]]","[[0.0004977107081005488], [-0.0008584483829159884], [0.00035489521235507193]]","[[-0.6531652597066442], [0.8862976187354008], [-0.4113858357502088]]","[[0.0005429542129893328], [-20.72894406101232], [-5.699813341017913]]","[[1.7692123725951896], [0.8543530698693992]]","[[7.419348024839678e-07], [1.609350758213779e-05]]",[[-2.5507943876632183e-05]],[[-5.842461321702019e-06]]
678,"[[-0.6773579150676374], [1.046488247888203], [-0.3691558521614449]]","[[0.0004978658587943552], [-0.0008584118951214526], [0.00035471864906730377]]","[[-0.6531603209266877], [0.8862900438959697], [-0.4113823364973068]]","[[0.0005434645514927894], [-20.728812658872446], [-5.699819408400425]]","[[1.769212446721163], [0.8543546856830749]]","[[7.31428717593019e-07], [1.6093645716086513e-05]]",[[-2.5519340879993243e-05]],[[-5.827388398495573e-06]]
679,"[[-0.6773528605111092], [1.0464796325296544], [-0.369152302590636]]","[[0.0004980187509213141], [-0.0008583758621439064], [0.0003545445798459057]]","[[-0.6531553809475384], [0.8862824694691942], [-0.41137883826835037]]","[[0.0005439675279022005], [-20.72868123274055], [-5.699825390595511]]","[[1.769212519804349], [0.8543563015103778]]","[[7.210723795836316e-07], [1.6093778931747238e-05]]",[[-2.553057209119813e-05]],[[-5.81253023802103e-06]]
680,"[[-0.6773478044182902], [1.0464710175295766], [-0.3691487547511622]]","[[0.0004981694138394832], [-0.0008583402744887503], [0.00035437297888160635]]","[[-0.6531504397866533], [0.886274895449828], [-0.41137534104892814]]","[[0.0005444633088811379], [-20.728549783012756], [-5.699831288834183]]","[[1.769212591859609], [0.8543579173508203]]","[[7.108636124186773e-07], [1.6093907340142266e-05]]",[[-2.554163987624046e-05]],[[-5.797884045052534e-06]]
681,"[[-0.677342746811545], [1.0464624028835083], [-0.3691452086185208]]","[[0.0004983178814480238], [-0.0008583051256910446], [0.00035420379857575846]]","[[-0.6531454974612649], [0.8862673218327146], [-0.4113718448248377]]","[[0.0005449519128535307], [-20.728418309912918], [-5.699837104393667]]","[[1.7692126629015938], [0.8543595332039219]]","[[7.008003066744095e-07], [1.609403099678275e-05]]",[[-2.5552546558882587e-05]],[[-5.783445667349035e-06]]
682,"[[-0.6773376877129219], [1.046453788587055], [-0.36914166416856464]]","[[0.0004984641890404817], [-0.0008582704167165722], [0.0003540370158645889]]","[[-0.653140553988506], [0.8862597486127264], [-0.4113683495820649]]","[[0.0005454335575145741], [-20.72828681395115], [-5.699842838275844]]","[[1.769212732944744], [0.8543611490692091]]","[[6.908804639493837e-07], [1.6094149923873147e-05]]",[[-2.556329443056598e-05]],[[-5.769211811546687e-06]]
683,"[[-0.6773326271441632], [1.0464451746358858], [-0.369138121377478]]","[[0.000498608360752828], [-0.0008582361330391197], [0.00035387259109900815]]","[[-0.6531356093852656], [0.8862521757847911], [-0.4113648553067924]]","[[0.0005459082479446487], [-20.72815529532224], [-5.699848491834901]]","[[1.7692128020032956], [0.8543627649462145]]","[[6.811019970243137e-07], [1.6094264254640223e-05]]",[[-2.557388575537376e-05]],[[-5.7551811872714326e-06]]
684,"[[-0.6773275651266949], [1.04643656102573], [-0.36913458022179507]]","[[0.000498750432159481], [-0.0008582022741764617], [0.00035371049266991195]]","[[-0.6531306636680151], [0.886244603343974], [-0.4113613619854171]]","[[0.0005463760779660376], [-20.72802375434217], [-5.699854066168918]]","[[1.7692128700912813], [0.8543643808344782]]","[[6.714628852932947e-07], [1.6094374022390667e-05]]",[[-2.558432276126311e-05]],[[-5.741349347044428e-06]]
685,"[[-0.6773225016816433], [1.0464279477523841], [-0.36913104067838726]]","[[0.0004988904284950052], [-0.0008581688286781741], [0.00035355068548648116]]","[[-0.6531257168531882], [0.8862370312853518], [-0.4113578696045127]]","[[0.0005468372022301438], [-20.727892191419148], [-5.69985956235199]]","[[1.769212937222534], [0.854365996733546]]","[[6.619611525593427e-07], [1.6094479282635632e-05]]",[[-2.5594607645517337e-05]],[[-5.727714696694697e-06]]
686,"[[-0.6773174368298228], [1.0464193348116904], [-0.3691275027244388]]","[[0.000499028388962236], [-0.0008581358027647257], [0.00035339314267479605]]","[[-0.6531207689568287], [0.886229459604111], [-0.411354378150855]]","[[0.0005472917107098851], [-20.727760606862535], [-5.699864981487371]]","[[1.76921300341069], [0.8543676126429706]]","[[6.525948892388556e-07], [1.6094580079784038e-05]]",[[-2.5604742571373217e-05]],[[-5.714272266397341e-06]]
687,"[[-0.6773123705917716], [1.0464107221995687], [-0.36912396633747674]]","[[0.00049916432886217], [-0.0008581031739079703], [0.0003532378222449728]]","[[-0.653115819994992], [0.8862218882954339], [-0.41135088761138944]]","[[0.0005477396511777144], [-20.72762900092988], [-5.69987032476086]]","[[1.7692130686691918], [0.8543692285623109]]","[[6.433620969303888e-07], [1.6094676535960417e-05]]",[[-2.5614729680045182e-05]],[[-5.701022800834454e-06]]
688,"[[-0.6773073029877178], [1.0464021099119836], [-0.36912043149533863]]","[[0.0004992982888462755], [-0.0008580709502824801], [0.000353084703589579]]","[[-0.6531108699831014], [0.8862143173546989], [-0.41134739797328185]]","[[0.0005481811992216201], [-20.727497374027898], [-5.69987559308814]]","[[1.7692131330112897], [0.8543708444911323]]","[[6.342608882548006e-07], [1.6094768662267e-05]]",[[-2.5624571073358714e-05]],[[-5.687960124038313e-06]]
689,"[[-0.6773022340376104], [1.0463934979449634], [-0.3691168981761806]]","[[0.0004994302878033874], [-0.0008580391146282285], [0.0003529337438611113]]","[[-0.653105918936791], [0.8862067467772251], [-0.41134390922384567]]","[[0.0005486163243308972], [-20.72736572630026], [-5.699880787799293]]","[[1.7692131964500448], [0.8543724604290062]]","[[6.252893980374097e-07], [1.609485656972609e-05]]",[[-2.563426882791232e-05]],[[-5.675084102452557e-06]]
690,"[[-0.6772971637611063], [1.0463848862945875], [-0.36911336635846703]]","[[0.0004995603620990274], [-0.0008580076720688945], [0.0003527849211052425]]","[[-0.6531009668711488], [0.8861991765584923], [-0.4113404213506024]]","[[0.0005490452472685092], [-20.727234058222077], [-5.699885909703911]]","[[1.769213258998334], [0.8543740763755101]]","[[6.164458055124555e-07], [1.6094940269439917e-05]]",[[-2.5643824986954173e-05]],[[-5.662390003323067e-06]]
691,"[[-0.6772920921775899], [1.046376274956995], [-0.3691098360209745]]","[[0.0004996885340437518], [-0.0008579766113031018], [0.00035263819924480355]]","[[-0.6530960138012996], [0.8861916066939639], [-0.4113369343412279]]","[[0.0005494679848934148], [-20.727102369999216], [-5.699890959950038]]","[[1.769213320668849], [0.8543756923302275]]","[[6.077282455052568e-07], [1.609501981691963e-05]]",[[-2.5653241569260655e-05]],[[-5.649876875868723e-06]]
692,"[[-0.6772870193061711], [1.0463676639283828], [-0.36910630714277237]]","[[0.0004998148309549866], [-0.0008579459274855317], [0.00035249355942640337]]","[[-0.6530910597419401], [0.8861840371792228], [-0.4113334481835878]]","[[0.0005498846327913753], [-20.726970661926416], [-5.699895939531599]]","[[1.769213381474102], [0.854377308292748]]","[[5.991349638634347e-07], [1.6095095323187536e-05]]",[[-2.5662520563936893e-05]],[[-5.6375416589201505e-06]]
693,"[[-0.6772819451656787], [1.0463590532049964], [-0.36910277970324606]]","[[0.0004999392783854445], [-0.0008579156112355213], [0.00035235095094712787]]","[[-0.6530861047076504], [0.8861764680099125], [-0.41132996286572265]]","[[0.0005502952526277305], [-20.726838934252267], [-5.699900849508804]]","[[1.769213441426426], [0.8543789242626669]]","[[5.906641398212287e-07], [1.6095166821550322e-05]]",[[-2.567166392832026e-05]],[[-5.6253819029749436e-06]]
694,"[[-0.6772768697746752], [1.0463504427831363], [-0.36909925368205376]]","[[0.0005000619078572438], [-0.0008578856660141077], [0.00035221036518912063]]","[[-0.6530811487127908], [0.8861688991817303], [-0.41132647837583874]]","[[0.0005506999593172246], [-20.72670718730947], [-5.699905690804564]]","[[1.7692135005379797], [0.8543805402395853]]","[[5.823141080441019e-07], [1.609523435641691e-05]]",[[-2.5680673591494948e-05]],[[-5.613394106500705e-06]]
695,"[[-0.6772717931514654], [1.04634183265916], [-0.3690957290591558]]","[[0.0005001827396504122], [-0.0008578560786821621], [0.00035207175949811265]]","[[-0.6530761917716184], [0.8861613306904014], [-0.4113229947023029]]","[[0.0005510988684140905], [-20.726575421420097], [-5.699910464422362]]","[[1.7692135588207467], [0.8543821562231096]]","[[5.740830699707544e-07], [1.609529799440068e-05]]",[[-2.5689551459387487e-05]],[[-5.6015772562350435e-06]]
696,"[[-0.677266715314087], [1.046333222829467], [-0.3690922058147888]]","[[0.0005003018020798278], [-0.000857826848700588], [0.00035193511712547365]]","[[-0.6530712338980107], [0.886153762531761], [-0.41131951183365917]]","[[0.0005514919955289521], [-20.726443636754155], [-5.699915171390056]]","[[1.769213616286542], [0.8543837722128522]]","[[5.659693824711098e-07], [1.6095357779910557e-05]]",[[-2.569829940918429e-05]],[[-5.589928356596746e-06]]
697,"[[-0.6772616362803275], [1.0463246132905242], [-0.3690886839294858]]","[[0.0005004191210770115], [-0.0008577979706646255], [0.0003518004074753167]]","[[-0.653066275105734], [0.8861461947016799], [-0.41131602975860876]]","[[0.0005518794972960706], [-20.726311833704813], [-5.699919812512166]]","[[1.76921367294701], [0.854385388208431]]","[[5.579713135972497e-07], [1.609541379066215e-05]]",[[-2.5706919290439454e-05]],[[-5.578444389741158e-06]]
698,"[[-0.6772565560677113], [1.0463160040388308], [-0.3690851633840473]]","[[0.0005005347222138135], [-0.0008577694406161906], [0.00035166759262214575]]","[[-0.6530613154084289], [0.8861386271960808], [-0.411312548466013]]","[[0.0005522614007333893], [-20.726180012458187], [-5.699924388859394]]","[[1.7692137288136318], [0.854387004209469]]","[[5.500872868324791e-07], [1.609546603775769e-05]]",[[-2.5715412926847185e-05]],[[-5.5671235028639104e-06]]
699,"[[-0.6772514746935269], [1.0463073950709476], [-0.3690816441595414]]","[[0.0005006486251747794], [-0.0008577412495024139], [0.0003515366610546411]]","[[-0.6530563548194531], [0.886131060010947], [-0.4113090679448922]]","[[0.0005526377839291108], [-20.726048173281058], [-5.699928901280469]]","[[1.7692137838977233], [0.854388620215595]]","[[5.42315636842261e-07], [1.6095514632219476e-05]]",[[-2.572378212100803e-05]],[[-5.555964411660744e-06]]
700,"[[-0.6772463921748056], [1.0462987863834825], [-0.36907812623731884]]","[[0.0005007608579383205], [-0.0008577133937689163], [0.0003514075715671805]]","[[-0.6530513933518858], [0.8861234931423644], [-0.41130558818443547]]","[[0.0005530087537461981], [-20.725916316449297], [-5.699933350764811]]","[[1.7692138382104396], [0.8543902362264426]]","[[5.346547649054401e-07], [1.6095559574047513e-05]]",[[-2.5732028642126103e-05]],[[-5.544963124793148e-06]]
701,"[[-0.6772413085283352], [1.046290177973088], [-0.3690746095989904]]","[[0.0005008714442228945], [-0.000857685871455488], [0.00035128030897893514]]","[[-0.6530464310188256], [0.8861159265864087], [-0.411302109173967]]","[[0.000553374378577054], [-20.725784442233415], [-5.699937738107509]]","[[1.7692138917627773], [0.8543918522416514]]","[[5.271031389142422e-07], [1.609560095205964e-05]]",[[-2.5740154235847978e-05]],[[-5.5341182536861044e-06]]
702,"[[-0.6772362237706742], [1.0462815698364722], [-0.36907109422642487]]","[[0.0005009804049675992], [-0.000857658672779954], [0.0003511548403050402]]","[[-0.6530414678330617], [0.8861083603392489], [-0.4112986309029758]]","[[0.0005537347388231417], [-20.725652550882025], [-5.699942064269899]]","[[1.7692139445655757], [0.8543934682608655]]","[[5.196591379430515e-07], [1.609563882176701e-05]]",[[-2.5748160625997354e-05]],[[-5.523427507337156e-06]]
703,"[[-0.6772311379181319], [1.0462729619703754], [-0.3690675801017535]]","[[0.0005010877680423215], [-0.0008576318002228578], [0.0003510311428278068]]","[[-0.6530365038072199], [0.8861007943971054], [-0.4112951533610976]]","[[0.0005540899002491884], [-20.725520642625288], [-5.699946330132032]]","[[1.7692139966295204], [0.8543950842837337]]","[[5.123212520885545e-07], [1.6095673183169623e-05]]",[[-2.5756049509544622e-05]],[[-5.512888214084799e-06]]
704,"[[-0.6772260509868016], [1.0462643543716024], [-0.3690640672073639]]","[[0.0005011935511936294], [-0.0008576052427927139], [0.0003509091913090623]]","[[-0.6530315389537851], [0.8860932287562236], [-0.4112916765381066]]","[[0.0005544399289783009], [-20.725388717712583], [-5.69995053651603]]","[[1.7692140479651446], [0.8543967003099103]]","[[5.050880158563587e-07], [1.609570410288086e-05]]",[[-2.5763822562567068e-05]],[[-5.5024991512560295e-06]]
705,"[[-0.6772209629925349], [1.046255747036991], [-0.3690605555258906]]","[[0.0005012977770852689], [-0.0008575789958479574], [0.00035078896077744837]]","[[-0.653026573284961], [0.8860856634129443], [-0.411288200423937]]","[[0.0005547848881501949], [-20.72525677636655], [-5.699954684239779]]","[[1.7692140985828309], [0.8543983163390549]]","[[4.97957852729769e-07], [1.609573169192302e-05]]",[[-2.577148143410332e-05]],[[-5.492257985252255e-06]]
706,"[[-0.6772158739509548], [1.0462471399634243], [-0.3690570450402165]]","[[0.0005014004749524098], [-0.0008575530634034323], [0.00035067042744535426]]","[[-0.6530216068128342], [0.8860780983636614], [-0.41128472500866564]]","[[0.0005551248919082319], [-20.725124818868036], [-5.699958774220601]]","[[1.7692141484928146], [0.8543999323708312]]","[[4.909293638277745e-07], [1.6095755905887188e-05]]",[[-2.57790277467083e-05]],[[-5.482161005699454e-06]]
707,"[[-0.6772107838774803], [1.0462385331478445], [-0.36905353573347305]]","[[0.0005015016551930124], [-0.0008575274270221644], [0.0003505535606967425]]","[[-0.6530166395494688], [0.8860705336047477], [-0.4112812502824899]]","[[0.000555459971246286], [-20.724992845424936], [-5.699962807259314]]","[[1.769214197705185], [0.8544015484049085]]","[[4.840010614515222e-07], [1.6095776878000123e-05]]",[[-2.5786463108232332e-05]],[[-5.472208855099303e-06]]
708,"[[-0.6772056927872868], [1.0462299265872135], [-0.36905002758902405]]","[[0.0005016013509992756], [-0.0008575020978166814], [0.00035043834868173085]]","[[-0.653011671506447], [0.8860629691327397], [-0.4112777762357797]]","[[0.0005557902258095382], [-20.724860856286867], [-5.699966784096369]]","[[1.769214246229888], [0.8544031644409593]]","[[4.771715245155406e-07], [1.6095794586057366e-05]]",[[-2.579378909579793e-05]],[[-5.462396997000726e-06]]
709,"[[-0.6772006006953549], [1.046221320278559], [-0.36904652059047305]]","[[0.0005016995741203845], [-0.0008574770592449099], [0.0003503247620200711]]","[[-0.6530067026954899], [0.8860554049441187], [-0.4112743028590103]]","[[0.0005561157214271084], [-20.724728851694433], [-5.699970705579835]]","[[1.769214294076728], [0.8544047804786624]]","[[4.7043937634327904e-07], [1.6095809107774528e-05]]",[[-2.580100727002822e-05]],[[-5.452725381821857e-06]]
710,"[[-0.677195507616435], [1.046212714218935], [-0.36904301472166395]]","[[0.0005017963502653572], [-0.0008574523115386368], [0.000350212769372249]]","[[-0.6530017331279097], [0.8860478410354937], [-0.4112708301428164]]","[[0.0005564364684418344], [-20.724596831770885], [-5.69997457261043]]","[[1.769214341255368], [0.8544063965177005]]","[[4.638031958492661e-07], [1.609582048756053e-05]]",[[-2.5808119163782968e-05]],[[-5.443190762339026e-06]]
711,"[[-0.6771904135650753], [1.0462041084054459], [-0.36903950996666024]]","[[0.0005018917025659542], [-0.0008574278562513415], [0.0003501023661192093]]","[[-0.652996762815026], [0.8860402774034767], [-0.41126735807795284]]","[[0.0005567526259189215], [-20.724464796896726], [-5.699978385720104]]","[[1.7692143877753352], [0.8544080125577604]]","[[4.572616285614117e-07], [1.6095828747619834e-05]]",[[-2.5815126290291975e-05]],[[-5.433790982313502e-06]]
712,"[[-0.6771853185556208], [1.046195502835238], [-0.36903600630976136]]","[[0.000501985644222297], [-0.000857403677880314], [0.0003499935058114412]]","[[-0.652991791767992], [0.8860327140447201], [-0.41126388665530395]]","[[0.0005570641906209595], [-20.72433274716747], [-5.699982145973426]]","[[1.7692144336460214], [0.8544096285985342]]","[[4.5081332000762586e-07], [1.609583396566805e-05]]",[[-2.5822030145003787e-05]],[[-5.424525569151101e-06]]
713,"[[-0.6771802226022047], [1.0461868975054915], [-0.3690325037354838]]","[[0.0005020782039875799], [-0.0008573797857019394], [0.00034988619093884177]]","[[-0.6529868199976403], [0.8860251509559788], [-0.4112604158658997]]","[[0.0005573712795210461], [-20.72420068288751], [-5.699985853853816]]","[[1.769214478876683], [0.8544112446397178]]","[[4.4445696012473945e-07], [1.6095836163909638e-05]]",[[-2.582883219810429e-05]],[[-5.415390775484821e-06]]
714,"[[-0.6771751257187671], [1.0461782924134344], [-0.3690290022285699]]","[[0.0005021693916915371], [-0.0008573561622072512], [0.0003497803835264268]]","[[-0.6529818475148711], [0.8860175881339893], [-0.4112569457008803]]","[[0.0005576739044177437], [-20.72406860419744], [-5.699989510249062]]","[[1.7692145234764456], [0.8544128606810114]]","[[4.3819121664512295e-07], [1.609583539785575e-05]]",[[-2.5835533902619038e-05]],[[-5.406386989308121e-06]]
715,"[[-0.677170027919038], [1.046169687556329], [-0.36902550177397103]]","[[0.0005022592358984584], [-0.0008573328142339187], [0.00034967607080113594]]","[[-0.6529768743301619], [0.8860100255756085], [-0.41125347615153124]]","[[0.0005579721682358318], [-20.723936511341666], [-5.699993115889146]]","[[1.7692145674543045], [0.85441447672212]]","[[4.320148239145283e-07], [1.609583170081308e-05]]",[[-2.5842136683677158e-05]],[[-5.397509811671045e-06]]
716,"[[-0.6771649292165612], [1.0461610829314796], [-0.3690220023568699]]","[[0.0005023477479800809], [-0.0008573097290424936], [0.0003495732235120341]]","[[-0.6529719004541543], [0.886002463277654], [-0.4112500072092401]]","[[0.0005582661066290129], [-20.723804404519058], [-5.6999966714304175]]","[[1.7692146108191265], [0.8544160927627523]]","[[4.259264940742469e-07], [1.6095825139395004e-05]]",[[-2.584864195293603e-05]],[[-5.388759827791231e-06]]
717,"[[-0.6771598296246835], [1.046152478536229], [-0.36901850396264296]]","[[0.0005024349515620891], [-0.0008572869072946132], [0.00034947182459038606]]","[[-0.652966925897039], [0.8859949012370716], [-0.4112465388655402]]","[[0.0005585557863461155], [-20.723672283908158], [-5.7000001777168725]]","[[1.769214653579653], [0.8544177088026214]]","[[4.1992498367449116e-07], [1.6095815724703755e-05]]",[[-2.5855051097892613e-05]],[[-5.3801334195524575e-06]]
718,"[[-0.6771547291565574], [1.0461438743679525], [-0.36901500657688263]]","[[0.0005025208648836432], [-0.0008572643454479445], [0.00034937184876948635]]","[[-0.6529619506690939], [0.8859873394507832], [-0.411243071112066]]","[[0.0005588412928689834], [-20.72354014977119], [-5.700003635307894]]","[[1.7692146957444999], [0.854419324841444]]","[[4.1400900485655256e-07], [1.6095803490046023e-05]]",[[-2.586136548604465e-05]],[[-5.3716295174144335e-06]]
719,"[[-0.6771496278251576], [1.0461352704240698], [-0.3690115101853802]]","[[0.0005026055043140659], [-0.0008572420385000445], [0.0003492732862357961]]","[[-0.652956974780344], [0.8859797779157758], [-0.41123960394057524]]","[[0.0005591226415404549], [-20.723408002232702], [-5.700007045010846]]","[[1.769214737322161], [0.8544209408789414]]","[[4.081774029884855e-07], [1.609578850203519e-05]]",[[-2.58675864691137e-05]],[[-5.363246811503075e-06]]
720,"[[-0.6771445256432651], [1.0461266667020317], [-0.36900801477414025]]","[[0.0005026888949155595], [-0.0008572199907020683], [0.000349176114985833]]","[[-0.6529519982406359], [0.8859722166291006], [-0.4112361373429519]]","[[0.0005593999482913503], [-20.72327584156818], [-5.700010407415542]]","[[1.7692147783210086], [0.8544225569148384]]","[[4.024289568249628e-07], [1.6095770760671257e-05]]",[[-2.587371537591796e-05]],[[-5.354981939388256e-06]]
721,"[[-0.6771394226234921], [1.0461180631993345], [-0.36900452032936526]]","[[0.0005027710435835525], [-0.0008571981846656751], [0.00034908030402036605]]","[[-0.6529470210598547], [0.885964655587793], [-0.41123267131117874]]","[[0.0005596732090848988], [-20.72314366790292], [-5.700013723225546]]","[[1.7692148187492964], [0.8544241729488641]]","[[3.967624895295785e-07], [1.6095750365874295e-05]]",[[-2.5879753522718422e-05]],[[-5.346835923096191e-06]]
722,"[[-0.6771343187782568], [1.0461094599134986], [-0.36900102683744224]]","[[0.0005028519767390771], [-0.0008571766276437853], [0.0003489858463090745]]","[[-0.652942043247431], [0.8859570947890325], [-0.41122920583738287]]","[[0.0005599425391373813], [-20.72301148147039], [-5.700016993121717]]","[[1.7692148586151593], [0.8544257889807514]]","[[3.911767798570054e-07], [1.6095727306542074e-05]]",[[-2.5885702199941776e-05]],[[-5.33880459560078e-06]]
723,"[[-0.6771292141198068], [1.0461008568420866], [-0.3689975342849635]]","[[0.0005029317066230221], [-0.000857155309649249], [0.0003488927141587772]]","[[-0.652937064812976], [0.8859495342299399], [-0.41122574091377206]]","[[0.0005602079523465697], [-20.722879282420084], [-5.700020217800235]]","[[1.769214897926618], [0.8544274050102367]]","[[3.856707619931399e-07], [1.6095701638185744e-05]]",[[-2.589156268278717e-05]],[[-5.330887728780681e-06]]
724,"[[-0.6771241086602113], [1.0460922539826918], [-0.3689940426587056]]","[[0.0005030102548496812], [-0.0008571342336596566], [0.00034880089719446783]]","[[-0.6529320857657713], [0.8859419739077322], [-0.41122227653268395]]","[[0.0005604695379557434], [-20.722747070979153], [-5.700023397827583]]","[[1.7692149366915773], [0.8544290210370604]]","[[3.8024323689711537e-07], [1.6095673383009768e-05]]",[[-2.5897336226824112e-05]],[[-5.323082754228603e-06]]
725,"[[-0.6771190024113769], [1.0460836513329501], [-0.36899055194564545]]","[[0.0005030876338991547], [-0.0008571133900442118], [0.00034871036827460733]]","[[-0.6529271061150838], [0.8859344138196293], [-0.41121881268655275]]","[[0.0005607273075014518], [-20.722614847281346], [-5.7000265338716]]","[[1.7692149749178308], [0.8544306370609669]]","[[3.7489309434590723e-07], [1.6095642607627525e-05]]",[[-2.590302407264843e-05]],[[-5.315389009224666e-06]]
726,"[[-0.6771138953850309], [1.0460750488905202], [-0.36898706213293014]]","[[0.0005031638619491657], [-0.0008570927770903403], [0.0003486211095534708]]","[[-0.652922125869938], [0.885926853962933], [-0.4112153493679343]]","[[0.0005609813611697767], [-20.722482611545246], [-5.700029626594046]]","[[1.7692150126130597], [0.8544322530817032]]","[[3.696192685254118e-07], [1.6095609323141247e-05]]",[[-2.5908627440880874e-05]],[[-5.307804449031228e-06]]
727,"[[-0.6771087875927371], [1.0460664466531024], [-0.36898357320789965]]","[[0.0005032389540493704], [-0.0008570723906341227], [0.00034853310871788]]","[[-0.6529171450392924], [0.8859192943349569], [-0.4112118865694819]]","[[0.0005612316989678234], [-20.722350363893774], [-5.700032676558765]]","[[1.7692150497848362], [0.8544338690990216]]","[[3.6442060480368355e-07], [1.6095573596164314e-05]]",[[-2.5914147534245772e-05]],[[-5.300327866780349e-06]]
728,"[[-0.6771036790458864], [1.0460578446184186], [-0.3689800851580676]]","[[0.0005033129328117641], [-0.0008570522350006271], [0.00034844634584196843]]","[[-0.6529121636319459], [0.8859117349330705], [-0.4112084242839579]]","[[0.0005614784506771109], [-20.722218104592343], [-5.700035684377325]]","[[1.7692150864406266], [0.8544354851126761]]","[[3.592961261844607e-07], [1.6095535393390037e-05]]",[[-2.59195855365977e-05]],[[-5.292956346889324e-06]]
729,"[[-0.6770985697557271], [1.0460492427842443], [-0.36897659797113797]]","[[0.0005033858046842032], [-0.0008570322956765741], [0.0003483608003407024]]","[[-0.6529071816567059], [0.8859041757546218], [-0.41120496250421196]]","[[0.000561721572181817], [-20.7220858337055], [-5.700038650693404]]","[[1.7692151225877875], [0.8544371011224254]]","[[3.542447002402582e-07], [1.6095494836942947e-05]]",[[-2.592494262112129e-05]],[[-5.2856906516685065e-06]]
730,"[[-0.6770934597333288], [1.046040641148364], [-0.3689731116349743]]","[[0.0005034575926917972], [-0.000857012577958921], [0.0003482764591106746]]","[[-0.6529021991220015], [0.8858966167970956], [-0.4112015012232249]]","[[0.0005619611752996079], [-20.72195355145653], [-5.700041576088623]]","[[1.7692151582335724], [0.8544387171280308]]","[[3.492653055658934e-07], [1.6095451882414125e-05]]",[[-2.593021993957312e-05]],[[-5.278527295152907e-06]]
731,"[[-0.6770883489896119], [1.0460320397086083], [-0.36896962613762485]]","[[0.0005035283074518032], [-0.0008569930723624497], [0.0003481932965608281]]","[[-0.6528972160363831], [0.8858890580579233], [-0.4111980404340492]]","[[0.0005621973309679618], [-20.721821258048795], [-5.700044461159892]]","[[1.7692151933851317], [0.8544403331292577]]","[[3.4435692075618363e-07], [1.609540662972364e-05]]",[[-2.593541862821318e-05]],[[-5.271466072483827e-06]]
732,"[[-0.6770832375353373], [1.0460234384628306], [-0.3689661414673003]]","[[0.0005035979708150895], [-0.0008569737855847748], [0.0003481113105626432]]","[[-0.6528922324081243], [0.8858814995346331], [-0.4111945801298566]]","[[0.0005624300401367854], [-20.721688953594683], [-5.7000473064013315]]","[[1.7692152280495135], [0.8544419491258745]]","[[3.395185466104067e-07], [1.6095359045564805e-05]]",[[-2.594053980656321e-05]],[[-5.264504207012563e-06]]
733,"[[-0.67707812538112], [1.0460148374089218], [-0.36896265761238445]]","[[0.0005036665869617707], [-0.0008569547006770095], [0.0003480304731468542]]","[[-0.6528872482455261], [0.8858739412247296], [-0.41119112030389765]]","[[0.00056265934100308], [-20.721556638236382], [-5.700050112453373]]","[[1.7692152622336659], [0.8544435651176532]]","[[3.347491839278405e-07], [1.609530924095992e-05]]",[[-2.5945584582518308e-05]],[[-5.257642845769503e-06]]
734,"[[-0.6770730125374144], [1.0460062365448], [-0.36895917456142413]]","[[0.0005037341801549244], [-0.0008569358240712033], [0.00034795077109081585]]","[[-0.6528822635564894], [0.8858663831258523], [-0.41118766094954834]]","[[0.0005628853483585772], [-20.721424312202394], [-5.700052879856077]]","[[1.7692152959444367], [0.8544451811043685]]","[[3.300478113033023e-07], [1.6095257193704526e-05]]",[[-2.5950554040542174e-05]],[[-5.250877380215402e-06]]
