step,q,dq,qr,tau,r_pos,r_vel,th,dth
621,"[[-0.6081662465591453], [1.1334686269036538], [-0.4253321906277195]]","[[0.0004941663761262732], [-0.0008943761906120562], [0.00039148842632558134]]","[[-0.5938967050480707], [0.9563693018398399], [-0.4675328494898196]]","[[-1.369140857412574], [-22.88254349918193], [-5.696307103224453]]","[[1.5114486938258425], [0.8377808891231731]]","[[2.142468669141806e-06], [1.791674509865615e-05]]",[[0.09997018971678685]],[[-8.721389298900137e-06]]
622,"[[-0.6081612133693813], [1.1334596510673831], [-0.42532827730878625]]","[[0.0004945696925481857], [-0.0008942615709740254], [0.00039100468126003485]]","[[-0.5938917447882973], [0.9563613699820268], [-0.4675290890047543]]","[[-1.3691395946529834], [-22.882414263269123], [-5.696325251824725]]","[[1.5114489069049817], [0.8377826870919599]]","[[2.1147258166820393e-06], [1.7916192485145643e-05]]",[[0.09997016038921544]],[[-8.687197165863775e-06]]
623,"[[-0.6081561761191223], [1.1334506763686296], [-0.42532436880387514]]","[[0.0004949677336902603], [-0.0008941483887011659], [0.0003905272067263599]]","[[-0.593886781348697], [0.9563534393942208], [-0.46752533135684854]]","[[-1.3691383483538457], [-22.88228496101902], [-5.696343165808849]]","[[1.511449117228491], [0.8377844850057307]]","[[2.087343120571461e-06], [1.7915644423549537e-05]]",[[0.09997013144563306]],[[-8.65344828462726e-06]]
624,"[[-0.6081511348614703], [1.1334417027931185], [-0.4253204650505887]]","[[0.000495360569873593], [-0.0008940366280017764], [0.0003900559237495771]]","[[-0.5938818147709142], [0.9563455100604108], [-0.4675215765093746]]","[[-1.3691371182799505], [-22.882155593320373], [-5.696360848189679]]","[[1.511449324832147], [0.8377862828649402]]","[[2.0603159622822886e-06], [1.791510088056114e-05]]",[[0.0999701028810593]],[[-8.62013665597558e-06]]
625,"[[-0.6081460896488443], [1.13343273032677], [-0.4253165659873485]]","[[0.0004957482660720852], [-0.0008939262656141311], [0.00038959074153821494]]","[[-0.5938768450960952], [0.9563375819647953], [-0.46751782442608414]]","[[-1.3691359042156184], [-22.88202616102323], [-5.696378302050414]]","[[1.5114495297512625], [0.8377880806700373]]","[[2.03363972328674e-06], [1.7914561811771534e-05]]",[[0.09997007469057781]],[[-8.587256865125528e-06]]
626,"[[-0.6081410405329801], [1.1334237589556801], [-0.4253126715533633]]","[[0.0004961308888672272], [-0.0008938172848841075], [0.0003891315937299411]]","[[-0.5938718723648259], [0.9563296550917904], [-0.4675140750712034]]","[[-1.36913470596404], [-22.881896664963296], [-5.696395530274455]]","[[1.5114497320206906], [0.8377898784214648]]","[[2.007309785057032e-06], [1.7914027139465105e-05]]",[[0.09997004686933648]],[[-8.554803425665433e-06]]
627,"[[-0.6081359875649393], [1.133414788666128], [-0.42530878168863967]]","[[0.0004965085052445611], [-0.0008937096675206146], [0.00038867839084776035]]","[[-0.5938668966171599], [0.9563217294260072], [-0.4675103284094171]]","[[-1.3691335233651367], [-22.881767105902192], [-5.696412535904124]]","[[1.5114499316748347], [0.8377916761196594]]","[[1.9813217289055274e-06], [1.7913496808130702e-05]]",[[0.0999700194125485]],[[-8.52277028960853e-06]]
628,"[[-0.6081309307951233], [1.133405819444569], [-0.4253048963339562]]","[[0.0004968811842575999], [-0.0008936034032511753], [0.000388231069707895]]","[[-0.5938619178926952], [0.9563138049522475], [-0.4675065844058686]]","[[-1.3691323560908901], [-22.881637484848028], [-5.696429321623283]]","[[1.5114501287476505], [0.8377934737650528]]","[[1.9556710917356668e-06], [1.7912970751154944e-05]]",[[0.09996999231548749]],[[-8.49115156308436e-06]]
629,"[[-0.6081258702732872], [1.133396851277636], [-0.42530101543086496]]","[[0.0004972489808846431], [-0.0008934984622192277], [0.0003877895372377538]]","[[-0.5938569362305465], [0.956305881655498], [-0.46750284302615025]]","[[-1.3691312040957397], [-22.8815078023841], [-5.696445890537499]]","[[1.5114503232726537], [0.8377952713580697]]","[[1.9303534992687332e-06], [1.791244892412891e-05]]",[[0.09996996557348316]],[[-8.459944096829083e-06]]
630,"[[-0.6081208060485316], [1.1333878841521376], [-0.42529713892167403]]","[[0.0004976119663076123], [-0.0008933948360551891], [0.0003873537298635238]]","[[-0.5938519516690524], [0.9562979595209925], [-0.46749910423631313]]","[[-1.3691300670485371], [-22.881378059488494], [-5.6964622452538825]]","[[1.5114505152829243], [0.837797068899131]]","[[1.9053646216349307e-06], [1.7911931282643678e-05]]",[[0.09996993918193324]],[[-8.429139884021802e-06]]
631,"[[-0.6081157381693204], [1.1333789180550442], [-0.42529326674943196]]","[[0.00049797020079205], [-0.0008932925066242048], [0.0003869235707607138]]","[[-0.5938469642464301], [0.956290038534101], [-0.4674953680028349]]","[[-1.3691289448626174], [-22.881248256807478], [-5.6964783887597115]]","[[1.5114507048111154], [0.8377988663886504]]","[[1.8807002177823051e-06], [1.7911417737881408e-05]]",[[0.09996991313629183]],[[-8.398735071466976e-06]]
632,"[[-0.6081106666835002], [1.133369952973513], [-0.4252893988579439]]","[[0.000498323741280074], [-0.000893191449762909], [0.0003864989812595032]]","[[-0.5938419740001688], [0.9562821186804035], [-0.4674916342926341]]","[[-1.3691278372639202], [-22.881118395235728], [-5.696494323619009]]","[[1.5114508918894543], [0.8378006638270372]]","[[1.856356068863363e-06], [1.7910908289842098e-05]]",[[0.09996988743207012]],[[-8.36872494597643e-06]]
633,"[[-0.608105591638276], [1.1333609888948422], [-0.42528553519172474]]","[[0.0004986726574612438], [-0.0008930916616361195], [0.00038607990012068383]]","[[-0.5938369809672559], [0.9562741999456932], [-0.46748790307306504]]","[[-1.3691267441388884], [-22.88098847542843], [-5.696510052619179]]","[[1.5114510765497513], [0.8378024612146947]]","[[1.832328022643992e-06], [1.7910402816401216e-05]]",[[0.09996986206484249]],[[-8.339102915495139e-06]]
634,"[[-0.6081005130802637], [1.1333520258065228], [-0.42528167569602476]]","[[0.0004990170013959849], [-0.0008929931149095349], [0.00038566624927770243]]","[[-0.5938319851843723], [0.9562662823158918], [-0.46748417431188916]]","[[-1.3691256652060848], [-22.88085849827889], [-5.6965255783967725]]","[[1.5114512588234044], [0.8378042585520212]]","[[1.8086119712990012e-06], [1.7909901317558763e-05]]",[[0.09996983703023551]],[[-8.309865374598116e-06]]
635,"[[-0.6080954310554605], [1.133343063696193], [-0.42527782031679656]]","[[0.0004993568369252022], [-0.0008928957978973084], [0.0003852579537324957]]","[[-0.593826986687538], [0.9562583657771571], [-0.46748044797730276]]","[[-1.3691246003451822], [-22.880728464440597], [-5.696540903663124]]","[[1.5114514387414038], [0.8378060558394099]]","[[1.7852038514121205e-06], [1.7909403715599126e-05]]",[[0.09996981232393609]],[[-8.281006100960622e-06]]
636,"[[-0.6080903456092697], [1.133334102551649], [-0.4252739690006958]]","[[0.0004996922198470533], [-0.000892799694117874], [0.0003848549526256906]]","[[-0.5938219855124696], [0.9562504503157887], [-0.4674767240379031]]","[[-1.369123549390964], [-22.88059837463969], [-5.69655603095568]]","[[1.5114516163343374], [0.8378078530772481]]","[[1.762099710589382e-06], [1.7908909977215615e-05]]",[[0.09996978794168378]],[[-8.252521645150945e-06]]
637,"[[-0.6080852567865069], [1.1333251423608544], [-0.42527012169507017]]","[[0.0005000232118846093], [-0.0008927047902778928], [0.0003844571730211438]]","[[-0.5938169816942269], [0.9562425359183001], [-0.46747300246270584]]","[[-1.369122512100743], [-22.880468229675586], [-5.696570962865606]]","[[1.5114517916323968], [0.8378096502659189]]","[[1.7392955520278974e-06], [1.7908420013590387e-05]]",[[0.09996976387927645]],[[-8.224405372120672e-06]]
638,"[[-0.608080164631409], [1.1333161831119247], [-0.4252662783479522]]","[[0.0005003498640515913], [-0.0008926110648259933], [0.00038406454633553577]]","[[-0.5938119752676521], [0.9562346225713326], [-0.4674692832211137]]","[[-1.3691214883462317], [-22.880338030214286], [-5.6965857019416895]]","[[1.5114519646653828], [0.8378114474058002]]","[[1.7167875565604618e-06], [1.7907933835825673e-05]]",[[0.0999697401325623]],[[-8.196654438866191e-06]]
639,"[[-0.608075069187631], [1.1333072247931253], [-0.42526243890804616]]","[[0.0005006722393736535], [-0.0008925185100540356], [0.0003836770072319917]]","[[-0.5938069662668788], [0.9562267102617611], [-0.46746556628294694]]","[[-1.369120477926507], [-22.8802077769824], [-5.696600250692523]]","[[1.511452135462707], [0.8378132444972642]]","[[1.694571838406489e-06], [1.790745133289917e-05]]",[[0.09996971669744832]],[[-8.16926230974395e-06]]
640,"[[-0.6080699704982703], [1.1332982673928815], [-0.4252586033247176]]","[[0.0005009903880591332], [-0.0008924271056925392], [0.00038329449523157033]]","[[-0.5938019547258381], [0.9562187989765703], [-0.4674618516183972]]","[[-1.36911948069823], [-22.880077470663572], [-5.696614611549749]]","[[1.5114523040534025], [0.8378150415406791]]","[[1.6726446006032347e-06], [1.790697249370865e-05]]",[[0.09996969356989059]],[[-8.142225817932974e-06]]
641,"[[-0.6080648686058615], [1.133289310899769], [-0.42525477154800456]]","[[0.0005013043666076689], [-0.000892336835982499], [0.00038291693116837555]]","[[-0.5937969406778206], [0.9562108887029594], [-0.4674581391980562]]","[[-1.3691184964402097], [-22.879947111990084], [-5.696628787035648]]","[[1.5114524704661243], [0.8378168385364079]]","[[1.6510020905968759e-06], [1.790649727384519e-05]]",[[0.09996967074589999]],[[-8.115539345132303e-06]]
642,"[[-0.6080597635523882], [1.133280355302509], [-0.4252509435285833]]","[[0.0005016142253020661], [-0.0008922476834561377], [0.00038254425967451655]]","[[-0.5937919241558335], [0.9562029794282731], [-0.4674544289928921]]","[[-1.3691175250622694], [-22.879816701566433], [-5.696642779453354]]","[[1.511452634729155], [0.8378186354848087]]","[[1.629640644651431e-06], [1.79060256400021e-05]]",[[0.09996964822153795]],[[-8.08919961823966e-06]]
643,"[[-0.6080546553792779], [1.1332714005899598], [-0.4252471192177603]]","[[0.0005019200286890124], [-0.0008921596468313697], [0.00038217641974709615]]","[[-0.5937869051922948], [0.9561950711400494], [-0.46745072097425827]]","[[-1.369116566297854], [-22.879686240170837], [-5.69665659126213]]","[[1.5114527968704115], [0.8378204323862348]]","[[1.6085565990309192e-06], [1.7905557458952615e-05]]",[[0.09996962599292206]],[[-8.06319953400303e-06]]
644,"[[-0.608049544127444], [1.1332624467511447], [-0.4252432985674898]]","[[0.0005022218180128074], [-0.0008920726982714899], [0.00038181334259794475]]","[[-0.5937818838195119], [0.9561871638259044], [-0.4674470151138544]]","[[-1.369115620058368], [-22.8795557284028], [-5.696670224788561]]","[[1.5114529569174477], [0.8378222292410354]]","[[1.5877463566127403e-06], [1.7905092775105658e-05]]",[[0.09996960405621043]],[[-8.037537660736047e-06]]
645,"[[-0.6080444298372522], [1.1332534937752097], [-0.42523948153034097]]","[[0.0005025196487899591], [-0.000891986827665725], [0.00038145497028028996]]","[[-0.5937768600689812], [0.9561792574737134], [-0.46744331138377765]]","[[-1.3691146861805206], [-22.879425166888417], [-5.696683682345809]]","[[1.5114531148974613], [0.8378240260495544]]","[[1.5672064090921367e-06], [1.7904631510745617e-05]]",[[0.09996958240761547]],[[-8.012208595437748e-06]]
646,"[[-0.6080393125485458], [1.1332445416514547], [-0.4252356680595047]]","[[0.000502813577468994], [-0.0008919020265766575], [0.00038110124373465226]]","[[-0.5937718339719685], [0.9561713520714705], [-0.4674396097564744]]","[[-1.3691137644411153], [-22.879294556374305], [-5.696696966167223]]","[[1.5114532708372952], [0.8378258228121317]]","[[1.5469331593465085e-06], [1.790417359925911e-05]]",[[0.09996956104340318]],[[-7.987206511583106e-06]]
647,"[[-0.6080341923006594], [1.133235590369315], [-0.4252318581087742]]","[[0.000503103647359629], [-0.0008918182732321478], [0.0003807520974972167]]","[[-0.5937668055595019], [0.9561634476072932], [-0.46743591020474023]]","[[-1.369112854732884], [-22.879163897433436], [-5.696710078613498]]","[[1.5114534247634452], [0.8378276195291026]]","[[1.526923232297861e-06], [1.7903719040646138e-05]]",[[0.09996953995988055]],[[-7.962529514052644e-06]]
648,"[[-0.6080290691324103], [1.133226639918358], [-0.42522805163254057]]","[[0.0005033899122571239], [-0.0008917355575205899], [0.000380407473238642]]","[[-0.5937617748618881], [0.9561555440695153], [-0.46743221270174323]]","[[-1.369111956896277], [-22.879033190693647], [-5.696723021836584]]","[[1.5114535767020638], [0.8378294162007978]]","[[1.5071731418458967e-06], [1.7903267757191088e-05]]",[[0.09996951915340531]],[[-7.938172024820472e-06]]
649,"[[-0.6080239430821148], [1.1332176902882976], [-0.4252242485857993]]","[[0.0005036724187979513], [-0.0008916538626579651], [0.0003800673110449515]]","[[-0.5937567419092494], [0.9561476414465785], [-0.46742851722098283]]","[[-1.3691110707831862], [-22.87890243677869], [-5.696735798034047]]","[[1.5114537266789638], [0.8378312128275438]]","[[1.4876796017304628e-06], [1.79028197266895e-05]]",[[0.0999694986203848]],[[-7.914130537746769e-06]]
650,"[[-0.6080188141875873], [1.1332087414689687], [-0.4252204489241079]]","[[0.0005039512207546115], [-0.0008915731824898632], [0.00037973156301408795]]","[[-0.5937517067312297], [0.9561397397271004], [-0.46742482373631483]]","[[-1.3691101962366004], [-22.87877163629831], [-5.696748409450963]]","[[1.5114538747196222], [0.8378330094096632]]","[[1.4684391924646434e-06], [1.7902374893630224e-05]]",[[0.09996947835727282]],[[-7.89039985983099e-06]]
651,"[[-0.6080136824861588], [1.133199793450346], [-0.42521665260362296]]","[[0.0005042263620683302], [-0.0008914934981971434], [0.00037940015889743883]]","[[-0.5937466693572204], [0.9561318388998123], [-0.46742113222192094]]","[[-1.3691093330504276], [-22.87864078995091], [-5.6967608581102525]]","[[1.5114540208491862], [0.8378348059474736]]","[[1.4494486721972066e-06], [1.7901933224706568e-05]]",[[0.09996945836056462]],[[-7.866977231431663e-06]]
652,"[[-0.6080085480146744], [1.1331908462225326], [-0.4252128595810557]]","[[0.0005044978893756213], [-0.0008914147958716534], [0.0003790730479242277]]","[[-0.5937416298160532], [0.9561239389536258], [-0.46741744265232943]]","[[-1.3691084811714767], [-22.878509898193926], [-5.696773146227957]]","[[1.511454165092477], [0.8378366024412889]]","[[1.4307047990769206e-06], [1.790149466440738e-05]]",[[0.09996943862680308]],[[-7.843858571847731e-06]]
653,"[[-0.6080034108094934], [1.1331818997757572], [-0.4252090698136847]]","[[0.0005047658560687757], [-0.0008913370704190793], [0.0003787501760035006]]","[[-0.5937365881362271], [0.9561160398775892], [-0.46741375500239496]]","[[-1.3691076403674347], [-22.878378961735393], [-5.6967852758312505]]","[[1.5114543074739937], [0.8378383988914188]]","[[1.4122043756614744e-06], [1.790105916832374e-05]]",[[0.09996941915257959]],[[-7.82103834678742e-06]]
654,"[[-0.607998270906517], [1.1331729541003837], [-0.42520528325934387]]","[[0.0005050302992773981], [-0.0008912602992435792], [0.00037843148702007556]]","[[-0.5937315443460598], [0.9561081416608591], [-0.4674100692472917]]","[[-1.369106810607191], [-22.878247981028622], [-5.696797249007982]]","[[1.511454448017917], [0.8378401952981688]]","[[1.3939442711219385e-06], [1.790062672535342e-05]]",[[0.09996939993452324]],[[-7.798515223528604e-06]]
655,"[[-0.6079931283411685], [1.1331640091868909], [-0.42520149987641]]","[[0.0005052912700480722], [-0.0008911844737417018], [0.00037811691924811985]]","[[-0.5937264984731689], [0.9561002442927983], [-0.4674063853625345]]","[[-1.3691059916201627], [-22.87811695677727], [-5.696809067838605]]","[[1.5114545867481133], [0.8378419916618406]]","[[1.3759212880160021e-06], [1.7900197291087494e-05]]",[[0.09996938096931192]],[[-7.776283306833859e-06]]
656,"[[-0.6079879831484166], [1.13315506502589], [-0.4251977196238069]]","[[0.0005055488111722073], [-0.0008911095815051784], [0.00037780643156276605]]","[[-0.5937214505451127], [0.9560923477628536], [-0.4674027033239371]]","[[-1.3691051833386685], [-22.877985889496912], [-5.696820734188368]]","[[1.511454723688141], [0.837843787982732]]","[[1.3581324287414986e-06], [1.7899770832219275e-05]]",[[0.09996936225366576]],[[-7.754339908882732e-06]]
657,"[[-0.6079828353627695], [1.1331461216081027], [-0.4251939424609853]]","[[0.0005058029732877417], [-0.0008910356169162248], [0.00037749996249766826]]","[[-0.593716400588925], [0.956084452060639], [-0.46739902310763987]]","[[-1.369104385612549], [-22.87785477973692], [-5.696832250178165]]","[[1.5114548588612513], [0.8378455842611364]]","[[1.3405745846739592e-06], [1.789934723772646e-05]]",[[0.09996934378434852]],[[-7.732679992104169e-06]]
658,"[[-0.6079776850183058], [1.1331371789243894], [-0.42519016834792484]]","[[0.0005060537914789304], [-0.0008909625578366054], [0.0003771974634012021]]","[[-0.59371134863144], [0.9560765571758544], [-0.4673953446900759]]","[[-1.36910359829649], [-22.87772362808252], [-5.696843617690477]]","[[1.511454992290395], [0.8378473804973439]]","[[1.3232448248245987e-06], [1.789892655201797e-05]]",[[0.09996932555815911]],[[-7.71130181781779e-06]]
659,"[[-0.6079725321486431], [1.1331282369657087], [-0.425186397245121]]","[[0.0005063013184211235], [-0.0008908904035332676], [0.0003768988856322625]]","[[-0.593706294698906], [0.9560686630984041], [-0.4673916680480069]]","[[-1.3691028212014467], [-22.87759243513245], [-5.696854838644017]]","[[1.5114551239982246], [0.8378491766916402]]","[[1.3061401737957112e-06], [1.789850868627596e-05]]",[[0.09996930757194417]],[[-7.69019947987476e-06]]
660,"[[-0.607967376786976], [1.1331192957231508], [-0.4251826291135903]]","[[0.0005065455842413469], [-0.0008908191273958033], [0.0003766041704370282]]","[[-0.5937012388175211], [0.956060769818254], [-0.46738799315847496]]","[[-1.3691020543602481], [-22.87746120122006], [-5.696865915025801]]","[[1.5114552540070976], [0.8378509728443077]]","[[1.2892576783940513e-06], [1.7898093662704895e-05]]",[[0.09996928982258596]],[[-7.669372717448997e-06]]
661,"[[-0.6079622189660551], [1.133110355187916], [-0.42517886391484194]]","[[0.0005067866436814228], [-0.0008907487313794538], [0.00037631327838005824]]","[[-0.5936961810127329], [0.9560528773255939], [-0.4673843199988464]]","[[-1.36910129744839], [-22.877329927115873], [-5.696876848580199]]","[[1.511455382339083], [0.8378527689556251]]","[[1.2725944964486757e-06], [1.789768139248693e-05]]",[[0.0999692723070172]],[[-7.648813872735555e-06]]
662,"[[-0.6079570587182132], [1.1331014153513217], [-0.42517510161090655]]","[[0.0005070245310527244], [-0.0008906791956482529], [0.0003760261399820136]]","[[-0.5936911213102], [0.9560449856106318], [-0.46738064854675143]]","[[-1.369100550457913], [-22.877198613198118], [-5.696887641348286]]","[[1.511455509015963], [0.8378545650258675]]","[[1.2561477191752601e-06], [1.7897271853417607e-05]]",[[0.09996925502220357]],[[-7.628522336218524e-06]]
663,"[[-0.6079518960753643], [1.1330924762047918], [-0.42517134216428193]]","[[0.0005072592921983865], [-0.0008906105166507083], [0.0003757427275829506]]","[[-0.5936860597348229], [0.9560370946637738], [-0.4673769787801308]]","[[-1.369099813221553], [-22.877067260038658], [-5.696898294989461]]","[[1.5114556340592362], [0.8378563610553057]]","[[1.2399146376296244e-06], [1.7896864978883542e-05]]",[[0.09996923796514834]],[[-7.6084934533312415e-06]]
664,"[[-0.6079467310690128], [1.1330835377398718], [-0.4251675855379641]]","[[0.0005074909618554418], [-0.0008905426751164847], [0.00037546298848620263]]","[[-0.5936809963113572], [0.9560292044755128], [-0.4673733106771997]]","[[-1.3690990855935254], [-22.87693586816836], [-5.696908811378944]]","[[1.5114557574901228], [0.8378581570442079]]","[[1.2238923652319045e-06], [1.7896460802191427e-05]]",[[0.09996922113289443]],[[-7.588724774873143e-06]]
665,"[[-0.6079415637302423], [1.1330745999482092], [-0.42516383169544064]]","[[0.0005077195853557814], [-0.0008904756651462176], [0.00037518686587507954]]","[[-0.5936759310641355], [0.9560213150365079], [-0.4673696442164677]]","[[-1.369098367476726], [-22.876804438051657], [-5.6969191923136755]]","[[1.5114558793295683], [0.8378599529928381]]","[[1.2080782596513018e-06], [1.789605923452342e-05]]",[[0.09996920452252786]],[[-7.569211638039364e-06]]
666,"[[-0.6079363940897402], [1.13306566282156], [-0.42516008060064947]]","[[0.0005079452004754514], [-0.000890409476089371], [0.0003749143239806796]]","[[-0.5936708640173293], [0.9560134263374964], [-0.4673659793767137]]","[[-1.3690976587579704], [-22.87667297018562], [-5.696929439544653]]","[[1.5114559995982444], [0.8378617489014571]]","[[1.1924695453302547e-06], [1.789566026477729e-05]]",[[0.09996918813116878]],[[-7.549951633272975e-06]]
667,"[[-0.6079312221777989], [1.133056726351795], [-0.4251563322180235]]","[[0.0005081678453330435], [-0.0008903440943502372], [0.0003746453065848615]]","[[-0.5936657951946656], [0.9560055383693586], [-0.46736231613699597]]","[[-1.3690969592828894], [-22.876541465103266], [-5.6969395547679635]]","[[1.5114561183165571], [0.8378635447703225]]","[[1.1770636243468857e-06], [1.789526385964635e-05]]",[[0.0999691719559734]],[[-7.5309412937586e-06]]
668,"[[-0.6079260480243082], [1.1330477905308767], [-0.4251525865124317]]","[[0.0005083875615712191], [-0.0008902795145137865], [0.000374379773584288]]","[[-0.5936607246196], [0.9559976511230933], [-0.4673586544766471]]","[[-1.3690962689732076], [-22.876409923230465], [-5.696949539747143]]","[[1.5114562355046461], [0.8378653405996878]]","[[1.1618578321659356e-06], [1.789486995251721e-05]]",[[0.09996915599413772]],[[-7.512177080885862e-06]]
669,"[[-0.607920871658783], [1.1330388553508872], [-0.425148843449214]]","[[0.0005086043808706503], [-0.000890215718363202], [0.0003741176828591791]]","[[-0.5936556523153123], [0.9559897645897971], [-0.4673549943752601]]","[[-1.369095587653817], [-22.876278345120014], [-5.696959396147024]]","[[1.5114563511823895], [0.8378671363898039]]","[[1.1468495486610664e-06], [1.789447856559434e-05]]",[[0.09996914024288983]],[[-7.493656910783492e-06]]
670,"[[-0.6079156931103413], [1.1330299208040029], [-0.42514510299416]]","[[0.0005088183478678954], [-0.000890152701785385], [0.0003738589784028634]]","[[-0.5936505783045624], [0.9559818787607243], [-0.4673513358127051]]","[[-1.369094915228065], [-22.8761467312153], [-5.696969125672028]]","[[1.511456465369409], [0.8378689321409183]]","[[1.1320362647282423e-06], [1.7894089621162124e-05]]",[[0.09996912469950123]],[[-7.47537551463312e-06]]
671,"[[-0.6079105124077308], [1.1330209868825027], [-0.42514136511350215]]","[[0.0005090294967265291], [-0.000890090454060799], [0.00037360362123048385]]","[[-0.5936455026100738], [0.9559739936271836], [-0.4673476787690991]]","[[-1.3690942516186269], [-22.8760150819483], [-5.696978729975808]]","[[1.511456578085069], [0.8378707278532744]]","[[1.1174153824455857e-06], [1.789370308591387e-05]]",[[0.09996910936127283]],[[-7.45733154902152e-06]]
672,"[[-0.6079053295793287], [1.1330120535787644], [-0.42513762977389696]]","[[0.0005092378626863486], [-0.0008900289644361292], [0.0003733515809528076]]","[[-0.5936404252540178], [0.9559661091806362], [-0.46734402322482643]]","[[-1.3690935966849764], [-22.875883397811144], [-5.6969882105867855]]","[[1.5114566893484858], [0.8378725235271138]]","[[1.102984481526903e-06], [1.789331897095181e-05]]",[[0.0999690942255388]],[[-7.439521935591678e-06]]
673,"[[-0.6079001446531368], [1.1330031208852693], [-0.4251338969424586]]","[[0.0005094434850381052], [-0.0008899682238748541], [0.0003731027976028173]]","[[-0.5936353462583197], [0.9559582254126618], [-0.46734036916052846]]","[[-1.3690929503022007], [-22.875751679257597], [-5.696997569233928]]","[[1.5114567991785248], [0.8378743191626739]]","[[1.0887410528681585e-06], [1.7892937198560332e-05]]",[[0.0999690792896739]],[[-7.421942372671728e-06]]
674,"[[-0.6078949576568005], [1.1329941887945962], [-0.42513016658671554]]","[[0.0005096463948672109], [-0.0008899082179821549], [0.0003728572296271826]]","[[-0.5936302656447746], [0.9559503423149137], [-0.4673367165570882]]","[[-1.3690923123615066], [-22.87561992674788], [-5.6970068074761855]]","[[1.5114569075938082], [0.8378761147601893]]","[[1.074682653978698e-06], [1.7892557768739437e-05]]",[[0.09996906455108273]],[[-7.404591210360967e-06]]
675,"[[-0.6078897686175984], [1.132985257299414], [-0.42512643867460925]]","[[0.0005098466311695138], [-0.0008898489432765389], [0.00037261484736100803]]","[[-0.5936251834347126], [0.9559424598791914], [-0.4673330653956477]]","[[-1.3690916828185666], [-22.875488140640208], [-5.697015926847801]]","[[1.511457014612716], [0.8378779103198913]]","[[1.0608069089812489e-06], [1.789218062597797e-05]]",[[0.09996905000720663]],[[-7.387464746011832e-06]]
676,"[[-0.6078845775624623], [1.1329763263924943], [-0.4251227131745174]]","[[0.0005100442264554389], [-0.0008897903853304912], [0.0003723755952827479]]","[[-0.5936200996492936], [0.9559345780973728], [-0.46732941565758457]]","[[-1.3690910614415959], [-22.875356321527306], [-5.6970249288965915]]","[[1.5114571202533897], [0.8378797058420092]]","[[1.0471114197940778e-06], [1.7891805770275937e-05]]",[[0.09996903565551721]],[[-7.370560176248736e-06]]
677,"[[-0.6078793845179686], [1.1329673960666962], [-0.42511899005520615]]","[[0.0005102392177769033], [-0.0008897325409750467], [0.00037213944865734094]]","[[-0.5936150143093869], [0.955926696961457], [-0.46732576732452435]]","[[-1.36909044820385], [-22.87522446974591], [-5.697033815134027]]","[[1.5114572245337352], [0.8378815013267674]]","[[1.0335938771532938e-06], [1.7891433135019952e-05]]",[[0.09996902149352144]],[[-7.3538745408458644e-06]]
678,"[[-0.6078741895103547], [1.1329584663149763], [-0.425115269285866]]","[[0.0005104316386292246], [-0.0008896753989727502], [0.00037190635543275785]]","[[-0.5936099274355862], [0.9559188164635316], [-0.4673221203783256]]","[[-1.369089842986083], [-22.87509258573382], [-5.697042587122898]]","[[1.5114573274714262], [0.8378832967743892]]","[[1.0202519717950054e-06], [1.7891062709107786e-05]]",[[0.0999690075187557]],[[-7.3374049107191586e-06]]
679,"[[-0.6078689925655197], [1.1329495371303835], [-0.42511155083607594]]","[[0.0005106215168491773], [-0.0008896189439186464], [0.000371676279672592]]","[[-0.5936048390482285], [0.9559109365957938], [-0.46731847480108607]]","[[-1.3690892456846249], [-22.874960669922448], [-5.697051246246887]]","[[1.5114574290839067], [0.8378850921850939]]","[[1.007083372250861e-06], [1.789069449253944e-05]]",[[0.09996899372878651]],[[-7.321149674249794e-06]]
680,"[[-0.6078637937090162], [1.132940608506052], [-0.42510783467581703]]","[[0.0005108088896654817], [-0.0008895631701827944], [0.00037144917593254223]]","[[-0.5935997491672568], [0.9559030573505748], [-0.4673148305751425]]","[[-1.3690886562023792], [-22.87482872269463], [-5.697059794080677]]","[[1.5114575293883947], [0.8378868875590983]]","[[9.940859024837323e-07], [1.789032842980376e-05]]",[[0.09996898012121865]],[[-7.305104584760108e-06]]
681,"[[-0.607858592966067], [1.1329316804352065], [-0.4251041207754525]]","[[0.0005109937894737515], [-0.0008895080707471137], [0.0003712250137927753]]","[[-0.5935946578125546], [0.9558951787202633], [-0.46731118768305124]]","[[-1.3690880744562572], [-22.874696744451732], [-5.697068232050928]]","[[1.5114576284018844], [0.8378886828966162]]","[[9.812572532297281e-07], [1.7889964487594057e-05]]",[[0.0999689666936864]],[[-7.289267480529646e-06]]
682,"[[-0.6078533903615705], [1.132922752911161], [-0.4251004091057364]]","[[0.000511176252260534], [-0.0008894536415775256], [0.00037100375444786005]]","[[-0.593589565003651], [0.955887300697357], [-0.46730754610759556]]","[[-1.3690875002846363], [-22.874564735681698], [-5.697076561541164]]","[[1.5114577261411493], [0.8378904781978587]]","[[9.685953150651017e-07], [1.788960259929695e-05]]",[[0.09996895344385376]],[[-7.273634869147186e-06]]
