step,q,dq,qr,tau,r_pos,r_vel,th,dth
388,"[[-0.6766998940458334], [1.04644752097443], [-0.3697141254648917]]","[[-0.0003061303211958216], [-0.001019974166550086], [0.0012439002392717058]]","[[-0.6526328671053456], [0.8862864396795962], [-0.4116804697426751]]","[[-0.0020690428364154023], [-20.71781114434079], [-5.669580565918106]]","[[0.7313366066658569], [0.8543956629862139]]","[[5.403477456589201e-05], [1.4370168632815705e-05]]",[[3.3501463706175695e-05]],[[-8.220424619679104e-05]]
389,"[[-0.6767029185485491], [1.04643729822911], [-0.3697017310324493]]","[[-0.0002945143059987637], [-0.0010176292681262078], [0.0012310431364832009]]","[[-0.6526341791024001], [0.8862769926826606], [-0.41167184180622857]]","[[-0.0020313154571840464], [-20.717803073718667], [-5.670018555127836]]","[[0.7313419704050368], [0.8543971074065324]]","[[5.3264347710246795e-05], [1.4394283931462581e-05]]",[[3.2648648112015766e-05]],[[-8.11004365030444e-05]]
390,"[[-0.6767058263244199], [1.0464270988124635], [-0.3696894644929236]]","[[-0.0002830637974519379], [-0.0010153178326876566], [0.0012183692044825944]]","[[-0.652635400764182], [0.8862675728556343], [-0.41166328805256386]]","[[-0.0019941255316964224], [-20.717793217807678], [-5.670450296996698]]","[[0.7313472576741952], [0.8543985542256345]]","[[5.250489163444172e-05], [1.4418068705612797e-05]]",[[3.1807995119913496e-05]],[[-8.001242679576623e-05]]
391,"[[-0.6767086190365096], [1.0464169223915143], [-0.3696773240242477]]","[[-0.0002717764228662295], [-0.0010130393948399319], [0.0012058758388099056]]","[[-0.6526365333774332], [0.8862581798113951], [-0.4116548074241384]]","[[-0.001957465277035997], [-20.71778160212363], [-5.670875880355888]]","[[0.7313524695622632], [0.8544000034106174]]","[[5.175625023001729e-05], [1.4441527085296002e-05]]",[[3.097933075399116e-05]],[[-7.893998345104986e-05]]
392,"[[-0.6767112983242061], [1.046406768638095], [-0.36966530783033524]]","[[-0.0002606498677009683], [-0.0010107934682095643], [0.0011935604514004272]]","[[-0.6526375782110576], [0.8862488131681853], [-0.4116463988784835]]","[[-0.0019213271927860376], [-20.717768251656853], [-5.671295392879298]]","[[0.7313576071426764], [0.8544014549290013]]","[[5.1018269631164515e-05], [1.4464663289359692e-05]]",[[3.0162483552755607e-05]],[[-7.788288337136177e-05]]
393,"[[-0.6767138658035405], [1.0463966372287528], [-0.36965341414067393]]","[[-0.00024968183640879105], [-0.0010085795919105578], [0.0011814205258255661]]","[[-0.6526385365155052], [0.8862394725497987], [-0.4116380613880639]]","[[-0.0018857037527477694], [-20.71775319117004], [-5.6717089208957745]]","[[0.7313626714735957], [0.8544029087487232]]","[[5.029079811480486e-05], [1.4487481470037977e-05]]",[[2.93572845382274e-05]],[[-7.684090249376711e-05]]
394,"[[-0.6767163230675184], [1.0463865278446856], [-0.3696416412099854]]","[[-0.00023887007555982442], [-0.0010063972987903458], [0.0011694535527219385]]","[[-0.6526394095236318], [0.8862301575853578], [-0.4116297939400196]]","[[-0.0018505876914289843], [-20.717736444900297], [-5.672116549622429]]","[[0.7313676635981262], [0.8544043648381328]]","[[4.957368616720359e-05], [1.450998573515605e-05]]",[[2.8563567182766347e-05]],[[-7.581382276693714e-05]]
395,"[[-0.676718671686458], [1.046376440171686], [-0.3696299873178554]]","[[-0.00022821235769160397], [-0.0010042461347180565], [0.001157657067862139]]","[[-0.6526401984506037], [0.8862208679093085], [-0.411621595535972]]","[[-0.0018159716896350986], [-20.717718036930794], [-5.672518363055808]]","[[0.7313725845445319], [0.854405823165988]]","[[4.886678640625419e-05], [1.453218014813018e-05]]",[[2.7781167371154514e-05]],[[-7.48014268249185e-05]]
396,"[[-0.6767209132083011], [1.0463663739000517], [-0.3696184507683836]]","[[-0.00021770648417709926], [-0.0010021256598270745], [0.001146028644555569]]","[[-0.652640904494477], [0.8862116031612749], [-0.4116134651917985]]","[[-0.0017818486370595465], [-20.717697990898063], [-5.672914443963132]]","[[0.7313774353264475], [0.85440728370145]]","[[4.816995353706943e-05], [1.4554068639149875e-05]]",[[2.7009923365969726e-05]],[[-7.380350172595841e-05]]
397,"[[-0.6767230491589645], [1.046356328724551], [-0.36960702988982796]]","[[-0.00020735029850491027], [-0.0010000354244694698], [0.0011345658806561632]]","[[-0.6526415288362386], [0.8862023629859923], [-0.4116054019374232]]","[[-0.0017482115197320347], [-20.717676330112717], [-5.673304873986461]]","[[0.7313822169430876], [0.8544087464140798]]","[[4.748304434087913e-05], [1.4575655227222484e-05]]",[[2.624967576064652e-05]],[[-7.281983890220466e-05]]
398,"[[-0.6767250810426231], [1.046346304344321], [-0.3695957230342416]]","[[-0.00019714166567286195], [-0.0009979750007145238], [0.001123266436212883]]","[[-0.6526420726399683], [0.8861931470333215], [-0.4115974048166452]]","[[-0.0017150533302707771], [-20.717653077672026], [-5.673689733430485]]","[[0.7313869303794517], [0.8544102112738315]]","[[4.680591764172348e-05], [1.4596943820333053e-05]]",[[2.550026745611154e-05]],[[-7.185023131320474e-05]]
399,"[[-0.6767270103420352], [1.046336300462832], [-0.3695845285771729]]","[[-0.00018707848758679757], [-0.0009959439540232207], [0.0011121279644866755]]","[[-0.6526425370532692], [0.8861839549580887], [-0.4115894728869084]]","[[-0.0016823672996806316], [-20.717628256157656], [-5.674069101757945]]","[[0.7313915766065278], [0.8544116782510498]]","[[4.6138434317555266e-05], [1.4617938282057708e-05]]",[[2.4761543624848735e-05]],[[-7.089447598461474e-05]]
400,"[[-0.676728838518848], [1.0463263167878145], [-0.3695734449172894]]","[[-0.00017715869431955689], [-0.000993941861623493], [0.0011011481822439106]]","[[-0.6526429232073759], [0.8861747864200542], [-0.4115816052191195]]","[[-0.0016501466964724543], [-20.71760188792769], [-5.67444305712153]]","[[0.7313961565814913], [0.8544131473164652]]","[[4.548045714480864e-05], [1.4638642453768114e-05]]",[[2.4033351675738107e-05]],[[-6.995237256050661e-05]]
401,"[[-0.6767305670138877], [1.0463163530311859], [-0.36956247047607355]]","[[-0.00016738023639685518], [-0.000991968318723918], [0.0010903248339214355]]","[[-0.652643232217455], [0.8861656410838306], [-0.411573800897447]]","[[-0.0016183848367519182], [-20.71757399508645], [-5.6748116765550956]]","[[0.7314006712479028], [0.8544146184411892]]","[[4.4831850953830354e-05], [1.4659060099120325e-05]]",[[2.3315541223678202e-05]],[[-6.902372233807096e-05]]
402,"[[-0.6767321972474837], [1.0463064089090104], [-0.3695516036974816]]","[[-0.00015774110747103498], [-0.0009900229085123835], [0.001079655684506492]]","[[-0.6526434651829498], [0.8861565186187651], [-0.4115660590191205]]","[[-0.0015870751930346927], [-20.717544599360558], [-5.675175036068143]]","[[0.7314051215359019], [0.8544160915967091]]","[[4.4192482451244075e-05], [1.4679194915157012e-05]]",[[2.2607964045372942e-05]],[[-6.810833261558166e-05]]
403,"[[-0.6767337306197473], [1.0462964841414304], [-0.3695408430476277]]","[[-0.0001482393310696939], [-0.0009881052167848015], [0.0010691385328575054]]","[[-0.6526436231874452], [0.8861474186989654], [-0.4115583786942645]]","[[-0.001556211403924479], [-20.71751372203949], [-5.675533210700357]]","[[0.7314095083623979], [0.854417566754886]]","[[4.3562220197745916e-05], [1.4699050709943151e-05]]",[[2.1910474055621203e-05]],[[-6.720601271961377e-05]]
404,"[[-0.6767351685108391], [1.0462865784525925], [-0.3695301870144705]]","[[-0.00013887293935994915], [-0.0009862148620925215], [0.0010587712293202156]]","[[-0.6526437072990933], [0.8861383410032406], [-0.4115507590457193]]","[[-0.0015257869302143234], [-20.717481384490128], [-5.675886274070897]]","[[0.7314138326312591], [0.854419043887948]]","[[4.2940934730228975e-05], [1.471863103619242e-05]]",[[2.122292728500429e-05]],[[-6.631657099355308e-05]]
405,"[[-0.6767365122812847], [1.0462766915706059], [-0.3695196341074902]]","[[-0.00012964000887911997], [-0.0009843514486555516], [0.0010485516307486842]]","[[-0.6526437185711891], [0.8861292852148549], [-0.41154319920880494]]","[[-0.0014957956441259412], [-20.717447607373327], [-5.676234299201889]]","[[0.7314180952334977], [0.8544205229684873]]","[[4.232849833973873e-05], [1.4737939513231879e-05]]",[[2.054518183293272e-05]],[[-6.543982336998724e-05]]
406,"[[-0.6767377632722545], [1.046266823227484], [-0.36950918285739354]]","[[-0.0001205386430783717], [-0.000982514587585498], [0.0010384776430508447]]","[[-0.6526436580417908], [0.8861202510216467], [-0.41153569833119213]]","[[-0.0014662313852085163], [-20.71741241121144], [-5.67657735773439]]","[[0.7314222970474534], [0.8544220039694554]]","[[4.172478517139311e-05], [1.4756979738184128e-05]]",[[1.9877097835765927e-05]],[[-6.457558761302842e-05]]
407,"[[-0.6767389228058229], [1.0462569731590827], [-0.3694988318158103]]","[[-0.00011156697136460725], [-0.0009807038928976164], [0.0010285471824216796]]","[[-0.6526435267341353], [0.8861112381159448], [-0.41152825557272216]]","[[-0.0014370879818548232], [-20.717375816330087], [-5.676915520465084]]","[[0.7314264389389743], [0.8544234868641598]]","[[4.112967117997357e-05], [1.4775755252660616e-05]]",[[1.921853744839884e-05]],[[-6.372368297920955e-05]]
408,"[[-0.6767399921852377], [1.046247141105041], [-0.36948857955498643]]","[[-0.00010272314505926916], [-0.000978918992986244], [0.0010187582068334755]]","[[-0.6526433256569923], [0.8861022461944534], [-0.4115208701052173]]","[[-0.001408359557012684], [-20.717337842527336], [-5.6772488572422715]]","[[0.7314305217615933], [0.8544249716262589]]","[[4.054303404110726e-05], [1.479426952055718e-05]]",[[1.8569364815995858e-05]],[[-6.288393121195272e-05]]
409,"[[-0.6767409726952003], [1.0462373268087262], [-0.36947842466749153]]","[[-9.40053384434203e-05], [-0.000977159527374094], [0.0010091087093897777]]","[[-0.6526430558048498], [0.88609327495817], [-0.41151354111230004]]","[[-0.0013800400242924837], [-20.717298509724785], [-5.677577436623922]]","[[0.7314345463567054], [0.8544264582297573]]","[[3.996475324008486e-05], [1.4812525939156274e-05]]",[[1.7929446034216408e-05]],[[-6.205615642777829e-05]]
410,"[[-0.676741865602148], [1.0462275300171993], [-0.3694683657659339]]","[[-8.541176989100563e-05], [-0.0009754251168422046], [0.0009995966953899038]]","[[-0.6526427181581119], [0.8860843241123214], [-0.4115062677892257]]","[[-0.0013521237588300927], [-20.71725783705477], [-5.67790132661289]]","[[0.7314385135537382], [0.8544279466490033]]","[[3.939470988312266e-05], [1.4830527983455966e-05]]",[[1.729864911724681e-05]],[[-6.124018906591457e-05]]
411,"[[-0.6767426721544801], [1.046217750481134], [-0.36945840148267234]]","[[-7.694066410740552e-05], [-0.0009737154106922996], [0.000990220216721266]]","[[-0.6526423136829264], [0.886075393366448], [-0.41149904934275505]]","[[-0.0013246048538282373], [-20.717215843834698], [-5.67822059384462]]","[[0.7314424241703239], [0.8544294368586841]]","[[3.883278684169156e-05], [1.484827898412533e-05]]",[[1.667684398207515e-05]],[[-6.0435856939692126e-05]]
412,"[[-0.6767433935828268], [1.0462079879547723], [-0.3694485304695291]]","[[-6.859027687303176e-05], [-0.0009720300577885366], [0.000980977342863898]]","[[-0.6526418433320098], [0.8860664824341515], [-0.41149188499093603]]","[[-0.0012974777252532377], [-20.717172548816613], [-5.678535304347319]]","[[0.7314462790124663], [0.8544309288338213]]","[[3.827886863039254e-05], [1.4865782260731208e-05]]",[[1.606390241660354e-05]],[[-5.9642992936400144e-05]]
413,"[[-0.6767440311003211], [1.046198242195889], [-0.3694387513975244]]","[[-6.035889733820021e-05], [-0.0009703687000893468], [0.0009718661648586147]]","[[-0.6526413080444619], [0.8860575910331198], [-0.4114847739629639]]","[[-0.0012707368314277545], [-20.71712797054944], [-5.6788455230047985]]","[[0.7314500788747059], [0.854432422549767]]","[[3.773284141805888e-05], [1.4883041099533756e-05]]",[[1.545969804375582e-05]],[[-5.8861433707554575e-05]]
414,"[[-0.6767445859028169], [1.0461885129657138], [-0.3694290629565885]]","[[-5.224482624935356e-05], [-0.0009687310013132555], [0.000962884814459386]]","[[-0.6526407087458612], [0.8860487188851185], [-0.4114777154990364]]","[[-0.0012443766310159532], [-20.71708212738003], [-5.679151313863129]]","[[0.7314538245402842], [0.8544339179822006]]","[[3.719459293893834e-05], [1.4900058742384203e-05]]",[[1.4864106307003709e-05]],[[-5.809101538067733e-05]]
415,"[[-0.6767450591691653], [1.0461788000289123], [-0.3694194638553115]]","[[-4.424639821386245e-05], [-0.0009671166166176914], [0.0009540314352034507]]","[[-0.6526400463488167], [0.8860398657158328], [-0.4114707088501661]]","[[-0.001218391682381359], [-20.717035037410092], [-5.679452740031666]]","[[0.7314575167813026], [0.8544354151071248]]","[[3.6664012603715435e-05], [1.4916838397827092e-05]]",[[1.4277004435326344e-05]],[[-5.733157848946714e-05]]
416,"[[-0.676745452061433], [1.0461691031535034], [-0.3694099528206509]]","[[-3.6361967323622624e-05], [-0.0009655252148526583], [0.0009453042164294378]]","[[-0.6526393217528762], [0.886031031254884], [-0.4114637532780497]]","[[-0.0011927766976498333], [-20.716986718373338], [-5.679749863692434]]","[[0.7314611563588824], [0.8544369139008605]]","[[3.614099133297799e-05], [1.4933383229998043e-05]]",[[1.3698271419409002e-05]],[[-5.65829657468344e-05]]
417,"[[-0.676745765725153], [1.046159422110833], [-0.3694005285976926]]","[[-2.8589906560239076e-05], [-0.0009639564718095239], [0.000936701358031311]]","[[-0.6526385358447584], [0.8860222152357533], [-0.4114568480549038]]","[[-0.0011675263626758081], [-20.71693718787598], [-5.680042746205716]]","[[0.7314647440233203], [0.8544384143400441]]","[[3.5625421646034994e-05], [1.4949696358623754e-05]]",[[1.3127787987039668e-05]],[[-5.5845020338484916e-05]]
418,"[[-0.6767460012895639], [1.0461497566755167], [-0.36939118994937975]]","[[-2.0928621106794387e-05], [-0.0009624100601382246], [0.0009282210914558775]]","[[-0.6526376894987348], [0.8860134173956816], [-0.41144999246330716]]","[[-0.0011426355408055144], [-20.716886463160982], [-5.680331448047584]]","[[0.7314682805142416], [0.8544399164016228]]","[[3.5117197560996516e-05], [1.4965780859022004e-05]]",[[1.2565436571528819e-05]],[[-5.5117590927831334e-05]]
419,"[[-0.6767461598678434], [1.0461401066254066], [-0.3693819356562734]]","[[-1.3376538734080623e-05], [-0.0009608856531129195], [0.0009198616651658886]]","[[-0.6526367835764192], [0.8860046374757047], [-0.4114431857960721]]","[[-0.0011180990515136102], [-20.716834561353323], [-5.680616028793852]]","[[0.731471766560753], [0.8544414200628522]]","[[3.461621457256925e-05], [1.4981639850919493e-05]]",[[1.2011101290190186e-05]],[[-5.440052668106987e-05]]
420,"[[-0.6767462425573075], [1.0461304717415099], [-0.3693727645162744]]","[[-5.932094971072832e-06], [-0.000959382950411175], [0.0009116213684066121]]","[[-0.6526358189272274], [0.8859958752205742], [-0.4114364273560962]]","[[-0.0010939118746260412], [-20.71678149923466], [-5.680896547200249]]","[[0.7314752028815911], [0.8544429253012904]]","[[3.412236972977212e-05], [1.4997276220896083e-05]]",[[1.1464667929580198e-05]],[[-5.369367697556117e-05]]
421,"[[-0.676746250439684], [1.0461208518079905], [-0.36936367534440323]]","[[1.4062316232160699e-06], [-0.0009579016294900822], [0.0009034984999259088]]","[[-0.6526347963886918], [0.8859871303785782], [-0.41142971645617527]]","[[-0.0010700691281515518], [-20.716727293286883], [-5.681173061253064]]","[[0.7314785901852703], [0.8544444320947973]]","[[3.363556149160729e-05], [1.5012693066474014e-05]]",[[1.092602390296395e-05]],[[-5.299689794095036e-05]]
422,"[[-0.6767461845812975], [1.0461112466120852], [-0.36935466697254926]]","[[8.639957347608695e-06], [-0.0009564413919506409], [0.0008954913910527995]]","[[-0.6526337167861372], [0.8859784027017139], [-0.41142305241893273]]","[[-0.0010465657988985022], [-20.716671959969375], [-5.6814456280036]]","[[0.7314819291702281], [0.8544459404215275]]","[[3.315568980477579e-05], [1.502789324092646e-05]]",[[1.0395058238322747e-05]],[[-5.231004355028129e-05]]
423,"[[-0.6767460460333049], [1.0461016559440783], [-0.3693457382492214]]","[[1.5770566304584843e-05], [-0.0009550019313112057], [0.0008875983911143248]]","[[-0.6526325809333667], [0.8859696919454378], [-0.4114164345766182]]","[[-0.001023397078963928], [-20.71661551537369], [-5.6817143037482545]]","[[0.731485220524968], [0.85444745025993]]","[[3.2682655970450725e-05], [1.5042879719651125e-05]]",[[9.871661551606484e-06]],[[-5.1632972753668654e-05]]
424,"[[-0.6767458358319112], [1.0460920795972435], [-0.3693368880393145]]","[[2.279952555460374e-05], [-0.0009535829532443807], [0.0008798178823361813]]","[[-0.6526313896325519], [0.8859609978684174], [-0.41140986227070564]]","[[-0.0010005582911931654], [-20.716557975309875], [-5.6819791439282366]]","[[0.7314884649282015], [0.8544489615887423]]","[[3.22163627552996e-05], [1.5057655355921185e-05]]",[[9.355726017241019e-06]],[[-5.096554649232192e-05]]
425,"[[-0.6767455549985639], [1.046082517367823], [-0.3693281152238902]]","[[2.9728282495297687e-05], [-0.0009521841587230573], [0.0008721482528217805]]","[[-0.652630143674145], [0.8859523202339352], [-0.4114033348530456]]","[[-0.0009780446171165913], [-20.716499355460876], [-5.6822402033033965]]","[[0.7314916630489855], [0.8544504743869881]]","[[3.1756714280462006e-05], [1.507222298080535e-05]]",[[8.84714536929603e-06]],[[-5.0307623405862825e-05]]
426,"[[-0.6767452045401728], [1.046072969054962], [-0.3693194186999299]]","[[3.655826740617263e-05], [-0.0009508052705662629], [0.0008645879331157791]]","[[-0.6526288438379443], [0.8859436588071502], [-0.41139685168358]]","[[-0.0009558515423937486], [-20.71643967122844], [-5.68249753584279]]","[[0.73149481554686], [0.8544519886339701]]","[[3.130361602154963e-05], [1.5086585336554492e-05]]",[[8.345814860627881e-06]],[[-4.965906890562824e-05]]
427,"[[-0.6767447854493539], [1.0460634344606963], [-0.36931079738011763]]","[[4.329087707811985e-05], [-0.0009494459940566913], [0.0008571353672453264]]","[[-0.6526274908923667], [0.8859350133572128], [-0.41139041213181415]]","[[-0.0009339744400240768], [-20.71637893791482], [-5.682751194558831]]","[[0.7314979230719839], [0.8544535043092711]]","[[3.085697479754401e-05], [1.5100745220930634e-05]]",[[7.851631225168225e-06]],[[-4.9019750871964404e-05]]
428,"[[-0.6767442987045776], [1.0460539133898707], [-0.36930225019261353]]","[[4.9927502502086774e-05], [-0.0009481060534820285], [0.0008497890132979635]]","[[-0.6526260855947064], [0.8859263836566303], [-0.41138401557624943]]","[[-0.000912408871875936], [-20.716317170393566], [-5.683001232030714]]","[[0.7315009862652685], [0.8544550213927489]]","[[3.0416698793001018e-05], [1.5114705376184645e-05]]",[[7.364492681177194e-06]],[[-4.8389535404532585e-05]]
429,"[[-0.6767437452703988], [1.046044405650128], [-0.369293776080828]]","[[5.646950323427713e-05], [-0.000946785166979297], [0.0008425473696939689]]","[[-0.6526246286917339], [0.8859177694810908], [-0.4113776614042208]]","[[-0.0008911503903639151], [-20.716254383491776], [-5.683247699761179]]","[[0.7315040057585078], [0.8544565398645338]]","[[2.9982697447028528e-05], [1.5128468522362937e-05]]",[[6.884298901590538e-06]],[[-4.776829405103537e-05]]
430,"[[-0.676743126097637], [1.0460349110518485], [-0.369285374003217]]","[[6.29182366494313e-05], [-0.0009454830734199338], [0.0008354089378586893]]","[[-0.6526231209193973], [0.8859091706095255], [-0.41137134901179695]]","[[-0.0008701945858571314], [-20.716190591808488], [-5.683490648779568]]","[[0.7315069821745085], [0.8544580597050235]]","[[2.9554881497695362e-05], [1.5142037246285156e-05]]",[[6.41095099666236e-06]],[[-4.715589549578181e-05]]
431,"[[-0.6767424421235968], [1.046025429408129], [-0.3692770429330507]]","[[6.92750239263823e-05], [-0.0009441995010620596], [0.0008283722588486586]]","[[-0.6526215630035171], [0.8859005868239059], [-0.41136507780361475]]","[[-0.0008495371708598931], [-20.71612580971877], [-5.6837301292081905]]","[[0.7315099161272177], [0.8544595808948812]]","[[2.913316294872459e-05], [1.5155414201384332e-05]]",[[5.944351481541233e-06]],[[-4.655221600960782e-05]]
432,"[[-0.676741694272247], [1.0460159605347352], [-0.36926878185822665]]","[[7.554117001995486e-05], [-0.0009429341795582358], [0.0008214358784325582]]","[[-0.652619955659137], [0.8858920179090588], [-0.4113588471925896]]","[[-0.0008291739457710889], [-20.71606005134598], [-5.6839661904654415]]","[[0.7315128082218495], [0.8544611034150321]]","[[2.8717455069493525e-05], [1.5168602041093493e-05]]",[[5.48440426300451e-06]],[[-4.5957131105773055e-05]]
433,"[[-0.6767408823741343], [1.046006503387871], [-0.3692605895015807]]","[[8.187797889262771e-05], [-0.0009418340702236905], [0.0008146508239750272]]","[[-0.6526182837610064], [0.8858834238686565], [-0.4113526412548633]]","[[-0.0008083929108457788], [-20.71599784093265], [-5.684197083271111]]","[[0.7315156590820937], [0.8544626274126927]]","[[2.8308171484692224e-05], [1.5184410828705808e-05]]",[[5.0315121553592675e-06]],[[-4.5305269633521064e-05]]
434,"[[-0.6767400088063834], [1.0459970579141507], [-0.3692524646658361]]","[[8.782798847294104e-05], [-0.0009406270620994361], [0.0008079501148587354]]","[[-0.6526165965899886], [0.8858749011213191], [-0.411346498145911]]","[[-0.0007900143463053233], [-20.7159270558675], [-5.684428191274733]]","[[0.731518469310523], [0.8544641528303532]]","[[2.7904522370558738e-05], [1.5197477276629456e-05]]",[[4.5844419304326195e-06]],[[-4.4848961045165434e-05]]
435,"[[-0.6767390744782023], [1.0459876246805824], [-0.3692444068012555]]","[[9.38358527615979e-05], [-0.0009393955379704555], [0.0008012934559827323]]","[[-0.6526148407862125], [0.8858663868576181], [-0.4113403905132458]]","[[-0.0007698829316500344], [-20.715856675217747], [-5.684655017001813]]","[[0.7315212394476237], [0.8544656795168941]]","[[2.7506190658499463e-05], [1.5209776094149419e-05]]",[[4.143401126215683e-06]],[[-4.4266226948799434e-05]]
436,"[[-0.6767380796527935], [1.0459782037881087], [-0.3692364152264302]]","[[9.977656177106997e-05], [-0.0009381659414614274], [0.0007947193055466983]]","[[-0.6526130397336178], [0.8858578806052082], [-0.4113343185344477]]","[[-0.0007505119694943829], [-20.71578649616605], [-5.68487803524757]]","[[0.7315239700417084], [0.8544672074120554]]","[[2.711343382033604e-05], [1.5221642912788269e-05]]",[[3.708908885106108e-06]],[[-4.367007528227086e-05]]
437,"[[-0.6767370253484515], [1.045968795138243], [-0.36922848900930066]]","[[0.00010560056958597297], [-0.0009369525835954962], [0.0007882444246315179]]","[[-0.6526111963624248], [0.8858493843870882], [-0.4113282828187819]]","[[-0.0007316747604511065], [-20.715716053018646], [-5.685097657443406]]","[[0.7315266616553857], [0.8544687364831846]]","[[2.6726322410741687e-05], [1.5233283068294412e-05]]",[[3.2807804897128175e-06]],[[-4.310758937786478e-05]]
438,"[[-0.6767359125636692], [1.0459593985231161], [-0.3692206271693208]]","[[0.00011133523645548427], [-0.0009357629714065174], [0.0007818667970345139]]","[[-0.6526093076575863], [0.8858409002957933], [-0.4113222837257426]]","[[-0.0007130172875577934], [-20.71564492534158], [-5.685314075971901]]","[[0.7315293148487126], [0.8544702667179148]]","[[2.6344775461151215e-05], [1.524486661352853e-05]]",[[2.858790128184348e-06]],[[-4.2560935639061534e-05]]
439,"[[-0.6767347421190018], [1.045950013697891], [-0.36921282874906286]]","[[0.000116993212297134], [-0.000934598121253849], [0.0007755836009387396]]","[[-0.6526073737200276], [0.8858324292130811], [-0.41131632116627737]]","[[-0.0006945769439195004], [-20.71557293538664], [-5.685527394748155]]","[[0.7315319301732663], [0.854471798113019]]","[[2.5968703154521933e-05], [1.5256431307175689e-05]]",[[2.4428298268298358e-06]],[[-4.2021306879233555e-05]]
440,"[[-0.6767335147993211], [1.0459406404239766], [-0.36920509281099684]]","[[0.0001225734823787905], [-0.0009334563534523777], [0.0007693931396114684]]","[[-0.6526053956313612], [0.8858239713197181], [-0.4113103947891958]]","[[-0.0006764071880684952], [-20.715500041332728], [-5.685737684883761]]","[[0.7315345081722472], [0.8544733306650834]]","[[2.5598023667416925e-05], [1.5267951258834955e-05]]",[[2.03281365807864e-06]],[[-4.148973146212223e-05]]
441,"[[-0.6767322313957566], [1.045931278481657], [-0.3691974184363947]]","[[0.00012807562562791586], [-0.0009323356345237732], [0.0007632934117841328]]","[[-0.6526033740965764], [0.8858155265799754], [-0.4113045041448784]]","[[-0.0006585030263783764], [-20.71542624156411], [-5.685944997343533]]","[[0.731537049380561], [0.8544748643677794]]","[[2.523265348886028e-05], [1.527939493817243e-05]]",[[1.6286495070084134e-06]],[[-4.096659483435877e-05]]
442,"[[-0.6767308926940311], [1.0459219276701526], [-0.369189804727493]]","[[0.00013350064883574375], [-0.0009312341690427273], [0.000757282300365314]]","[[-0.652601309689539], [0.8858070948612807], [-0.4112986487428878]]","[[-0.0006408540883620084], [-20.715351549997663], [-5.68614937213449]]","[[0.7315395543247406], [0.8544763992119752]]","[[2.4872509141182775e-05], [1.529073651029833e-05]]",[[1.2302486295681575e-06]],[[-4.045121984171639e-05]]
443,"[[-0.6767294994708364], [1.0459125878047653], [-0.3691822508064464]]","[[0.00013884938903971356], [-0.0009301505002579646], [0.0007513579134795501]]","[[-0.652599203029415], [0.8857986759724649], [-0.4112928280755641]]","[[-0.0006234570943881579], [-20.71527598832477], [-5.686350846030688]]","[[0.7315420235231542], [0.8544779351862783]]","[[2.451751039966865e-05], [1.5301955946789292e-05]]",[[8.3752748229535e-07]],[[-3.994319887737005e-05]]
444,"[[-0.6767280524954766], [1.0459032587133714], [-0.3691747558128702]]","[[0.0001441225196025797], [-0.0009290835216725635], [0.0007455186110638112]]","[[-0.6525970547424911], [0.8857902697026858], [-0.41128704163420166]]","[[-0.0006063092629453593], [-20.715199579365823], [-5.686549455529022]]","[[0.7315444574863179], [0.8544794722776378]]","[[2.4167580092715468e-05], [1.5313039369857506e-05]]",[[4.5040502342244304e-07]],[[-3.9442393283472404e-05]]
445,"[[-0.6767265525296294], [1.045893940233107], [-0.36916731890187043]]","[[0.00014932083186923462], [-0.000928032441591703], [0.0007397629193854061]]","[[-0.6525948654349484], [0.8857818758434287], [-0.41128128891738247]]","[[-0.0005894067161329453], [-20.71512234389028], [-5.686745237337559]]","[[0.7315468567171685], [0.8544810104719268]]","[[2.382264356892705e-05], [1.5323978386216908e-05]]",[[6.880160554980601e-08]],[[-3.8948692614407254e-05]]
446,"[[-0.676725000326251], [1.0458846322077764], [-0.3691599392426575]]","[[0.00015444522402337235], [-0.000926996691471893], [0.0007340894811274923]]","[[-0.6525926356982568], [0.8857734941946268], [-0.4112755694334714]]","[[-0.0005727455532915648], [-20.71504430002558], [-5.686938228940147]]","[[0.7315492217112826], [0.8544825497544142]]","[[2.348262813089974e-05], [1.533476864379324e-05]]",[[-3.0736113036454884e-07]],[[-3.846198404361574e-05]]
447,"[[-0.6767233966288756], [1.0458753344860332], [-0.3691526160175093]]","[[0.0001594966421248345], [-0.0009259758533859963], [0.0007284970421030934]]","[[-0.6525903661138193], [0.8857651245652596], [-0.41126988270079373]]","[[-0.0005563221285940223], [-20.714965463661013], [-5.687128468094869]]","[[0.7315515529570593], [0.8544840901100873]]","[[2.314746279097335e-05], [1.5345408477251965e-05]]",[[-6.78160350958583e-07]],[[-3.79821680192953e-05]]
448,"[[-0.6767217421712659], [1.0458660469201926], [-0.36914534842106633]]","[[0.00016447605645059094], [-0.0009249695995625085], [0.0007229843925899426]]","[[-0.6525880572532573], [0.8857567667725668], [-0.41126422824710374]]","[[-0.0005401330150287542], [-20.71488584878055], [-5.6873159928779105]]","[[0.7315538509358736], [0.8544856315238636]]","[[2.2817077960368692e-05], [1.5355897886593084e-05]]",[[-1.0436721396639069e-06]],[[-3.7509152799429166e-05]]
