step,q,dq,qr,tau,r_pos,r_vel,th,dth
280,"[[-1.0199410159750053], [2.200000031045894], [-1.0945977280760795]]","[[-0.004085859707055276], [-4.04372836770861e-07], [0.08796887218719662]]","[[-1.006996050707148], [1.9637150481035806], [-1.041986215591476]]","[[-0.7003793125757682], [-28.26586248791543], [7.665730998280563]]","[[1.5159105332683143], [0.5407623085019163]]","[[0.004216204281126679], [0.0005695008087669429]]",[[0.08546138519035833]],[[0.08388199060295573]]
281,"[[-1.0200065854177836], [2.200000030716376], [-1.093693023894689]]","[[-0.006881149867533043], [-3.9927981893006503e-08], [0.0919253178225955]]","[[-1.007884008769624], [1.9628491065461566], [-1.0427834341379612]]","[[-0.8052107768780323], [-28.39879845637168], [7.371120101438153]]","[[1.5163408912199332], [0.5408209483449503]]","[[0.0043699726414825335], [0.0005943509164496596]]",[[0.08630051748130137]],[[0.08504376192240232]]
282,"[[-1.0200979441569373], [2.200000031237841], [-1.0927540112287089]]","[[-0.009319783020756832], [-1.410706951254781e-08], [0.09494072123239417]]","[[-1.0086952038409838], [1.961950337704523], [-1.043626583136002]]","[[-0.8966907285529753], [-28.536778858046354], [7.07319203786883]]","[[1.5167843765156506], [0.5408816918913466]]","[[0.004483044453285068], [0.0006124194921075521]]",[[0.08714817037604142]],[[0.08562062899707386]]
283,"[[-1.0201955563714225], [2.200000031676754], [-1.091795167516579]]","[[-0.009124445982255834], [3.197333339755026e-08], [0.09629191954916405]]","[[-1.0092864381459836], [1.961119717143089], [-1.0445860910866034]]","[[-0.9796039120532312], [-28.66461574008751], [6.770986950638372]]","[[1.5172366845813516], [0.5409433528158034]]","[[0.004552037103100481], [0.0006164900367311432]]",[[0.08800940114731946]],[[0.08716741305069703]]
284,"[[-1.0202913108392275], [2.200000032214918], [-1.0908270260826989]]","[[-0.00897503797704035], [3.3367679480589274e-08], [0.0968896853926009]]","[[-1.0098899187821748], [1.960219593890319], [-1.0454532882437175]]","[[-1.0653946791159603], [-28.802917743380874], [6.489078099542313]]","[[1.517693831294896], [0.5410051484773297]]","[[0.0045837843630991415], [0.0006157437999254611]]",[[0.08888178895106454]],[[0.08791471294673336]]
285,"[[-1.0203894212808213], [2.2000000325933806], [-1.0898556107471757]]","[[-0.009410729946391538], [1.5433066907766246e-08], [0.09696337513834097]]","[[-1.010515069600317], [1.9592687836343234], [-1.0462388114132335]]","[[-1.148537887848134], [-28.948841599463158], [6.224210510929359]]","[[1.518152301807543], [0.5410667454395683]]","[[0.00458189918455254], [0.0006124138929530787]]",[[0.08975509512145388]],[[0.08755272436865046]]
286,"[[-1.0204932776910713], [2.2000000327812352], [-1.088886684613338]]","[[-0.010066415093095367], [2.6921641860244705e-09], [0.09644403678381364]]","[[-1.0111299575466692], [1.958315847107295], [-1.0469796576678079]]","[[-1.2269295845832413], [-29.09508410756025], [5.972253707168244]]","[[1.5186088218240563], [0.5411278287888543]]","[[0.004548114124047764], [0.0006057364269285159]]",[[0.09062016603887998]],[[0.08637770368901201]]
287,"[[-1.0205949804885108], [2.20000003279917], [-1.0879292648694945]]","[[-0.009491198039052337], [2.020957642900889e-08], [0.09489214425124792]]","[[-1.0116186506935372], [1.9574167803765794], [-1.047769387079286]]","[[-1.2982355479862029], [-29.233216775868527], [5.7247179673742155]]","[[1.5190601078654338], [0.5411877527710938]]","[[0.004481277479984058], [0.000591292312324132]]",[[0.09147588407464882]],[[0.08540114339682683]]
288,"[[-1.0206880586722693], [2.2000000328863645], [-1.0869916043552297]]","[[-0.008553877657510174], [2.942609253486772e-08], [0.09262394437635846]]","[[-1.0120642142818195], [1.9565455789274204], [-1.0485366513351388]]","[[-1.3681699974113297], [-29.36711043286602], [5.4907396392414825]]","[[1.5195030470517812], [0.5412459486434108]]","[[0.004384622620401402], [0.0005722427898757765]]",[[0.09232046848950076]],[[0.0840703782127874]]
289,"[[-1.0207700752428162], [2.20000003292926], [-1.08608025286712]]","[[-0.007434534958539367], [3.2150866996483174e-08], [0.08973983640117322]]","[[-1.012464205169419], [1.955690933287494], [-1.0492793679190422]]","[[-1.434598320373508], [-29.498438325959974], [5.270529711790126]]","[[1.5199347895841187], [0.541302014013002]]","[[0.004260503576691832], [0.0005495290228196836]]",[[0.09314980611419908]],[[0.08230569069881077]]
290,"[[-1.020838557662994], [2.200000032871819], [-1.085201337978542]]","[[-0.006045278865881732], [3.531672776446726e-08], [0.08625523098938348]]","[[-1.0128049057984774], [1.9548530417296777], [-1.0500020508781207]]","[[-1.496541326894279], [-29.62714922441355], [5.0641440745728215]]","[[1.520352694542776], [0.5413555807159656]]","[[0.004110883300922907], [0.0005232146284006589]]",[[0.09396024152191601]],[[0.08021039938365099]]
291,"[[-1.0208900348919718], [2.2000000327257925], [-1.0843608812084056]]","[[-0.004283006650633211], [4.1494915697937174e-08], [0.0821788758355001]]","[[-1.0130759477151303], [1.9540403408279625], [-1.0507115966890557]]","[[-1.5539308493560415], [-29.75195638511444], [4.87136365167642]]","[[1.5207543107129224], [0.5414062816526053]]","[[0.0039376141452329705], [0.0004932879042907068]]",[[0.09474922410323473]],[[0.0778963711464104]]
292,"[[-1.020920737434866], [2.2000000325220155], [-1.0835645905897238]]","[[-0.002151967571989183], [4.9266392715408e-08], [0.07755245505360575]]","[[-1.013276205584037], [1.9532588981336225], [-1.051410473138685]]","[[-1.6071187300743344], [-29.871929237981774], [4.692276928241314]]","[[1.5211373800113512], [0.5414537707882918]]","[[0.0037426553521235917], [0.00046005874790866486]]",[[0.09551481532063608]],[[0.07540104097833619]]
293,"[[-1.0209275309727632], [2.200000032271011], [-1.0828175655475156]]","[[0.00025896107790661024], [5.6259963548965786e-08], [0.07244519318383347]]","[[-1.0134098655680361], [1.9525082622570369], [-1.0520955365764328]]","[[-1.6563135229752768], [-29.987116957532518], [4.5274482119987844]]","[[1.521499851104648], [0.5414977513571645]]","[[0.0035281291030031525], [0.00042409538864029983]]",[[0.09625505000926192]],[[0.07270474623963061]]
294,"[[-1.0209074526527921], [2.20000003180905], [-1.0821243124718931]]","[[0.0029671917230099237], [5.93191580577912e-08], [0.06691565600557337]]","[[-1.0134556845393687], [1.9517511219532513], [-1.0527186848015566]]","[[-1.6988596478024294], [-30.103099677108677], [4.384199250392947]]","[[1.5218399364698652], [0.5415379670417801]]","[[0.0032971223183686504], [0.00038574273831804007]]",[[0.09696838384696725]],[[0.0698834307370446]]
295,"[[-1.02086219905132], [2.200000031211165], [-1.0814872364068355]]","[[0.0052968456289315], [5.121517074324622e-08], [0.061239571879839194]]","[[-1.0134778270500655], [1.950978957215828], [-1.0532647229233099]]","[[-1.7376904697682425], [-30.22114535686829], [4.262528962761115]]","[[1.5221562220087648], [0.541574348534031]]","[[0.003053633834171343], [0.000347530033761867]]",[[0.09765071522478738]],[[0.06653693508633969]]
296,"[[-1.0207964356310666], [2.200000030385864], [-1.080907160229311]]","[[0.0071323724485605425], [3.712061821814494e-08], [0.05551947140896285]]","[[-1.0134764859465841], [1.9501914067216688], [-1.0537215334130285]]","[[-1.7707430867840048], [-30.34130431280406], [4.163294066139032]]","[[1.522447650019371], [0.5416069586987189]]","[[0.002801049919765042], [0.0003102006124522383]]",[[0.0982965552347042]],[[0.06265224728820692]]
297,"[[-1.0207125116421385], [2.200000029453783], [-1.0803850707977112]]","[[0.008858591018489617], [3.358741063053117e-08], [0.049683070287603326]]","[[-1.0134270939451582], [1.949463247052393], [-1.0541294961900156]]","[[-1.7975813236527436], [-30.452356436234894], [4.08122361182825]]","[[1.5227134068292434], [0.5416358176476017]]","[[0.0025412260288293353], [0.00027278884083825616]]",[[0.09890256801868225]],[[0.05854198703832748]]
298,"[[-1.0206085045222082], [2.200000028458249], [-1.0799228597754869]]","[[0.010911665722945794], [4.024703834093479e-08], [0.04363307549727813]]","[[-1.013300096429373], [1.9488020774016865], [-1.0545131753613775]]","[[-1.8183525667523341], [-30.55315502752084], [4.013869652194952]]","[[1.522952834177625], [0.5416608322014298]]","[[0.002275509398508291], [0.00023410563173564825]]",[[0.09946878467367545]],[[0.054545031669791896]]
299,"[[-1.0204802214028348], [2.2000000275092413], [-1.079522780732196]]","[[0.01341717539408367], [5.362814856080256e-08], [0.03736140528930809]]","[[-1.0130931780501122], [1.9482236015709544], [-1.054891013282313]]","[[-1.834697854843223], [-30.64133616719728], [3.9589192506608866]]","[[1.5231654145487648], [0.5416818537074191]]","[[0.0020052602899944816], [0.00019389458387752967]]",[[0.09999714500709744]],[[0.05077887590935262]]
300,"[[-1.0203243048496666], [2.2000000266681687], [-1.0791865249235721]]","[[0.01619777970254136], [6.624547130296143e-08], [0.030952525363198924]]","[[-1.012823418008615], [1.947725352467427], [-1.0552640694577342]]","[[-1.8480362566334825], [-30.717263194880974], [3.9156683483397137]]","[[1.5233507881364192], [0.5416987733028458]]","[[0.0017321231519318303], [0.0001528427370112162]]",[[0.10048931556748457]],[[0.0471506161949513]]
301,"[[-1.0201397339195277], [2.200000025916786], [-1.0789147486258164]]","[[0.018999901556266085], [7.372210536482626e-08], [0.0245172056965155]]","[[-1.012508306055035], [1.947293423630811], [-1.0556210049150576]]","[[-1.858653396952337], [-30.78301893759429], [3.884831329093665]]","[[1.5235087738728452], [0.5417115692778901]]","[[0.0014579629202815525], [0.00011188900029823756]]",[[0.10094566102839855]],[[0.04351741797427521]]
302,"[[-1.0199271834066264], [2.200000025181068], [-1.078707252089482]]","[[0.02169683141051403], [7.68830814845689e-08], [0.018128556754387626]]","[[-1.0121538634365956], [1.946907669853719], [-1.0559524116902879]]","[[-1.8660407053270152], [-30.841625260778862], [3.8670514520729076]]","[[1.5236393717784658], [0.5417202876042239]]","[[0.0011845810601984752], [7.157785210099021e-05]]",[[0.10136570602656036]],[[0.039825672852628585]]
303,"[[-1.0196875047461764], [2.2000000244067652], [-1.078563453692003]]","[[0.02432147184860568], [8.151201166817224e-08], [0.01180836498964899]]","[[-1.0117560491900606], [1.946560751483835], [-1.0562585073170483]]","[[-1.8697277048976761], [-30.894184845990374], [3.8619726229246605]]","[[1.523742743989311], [0.5417249934648014]]","[[0.0009135056996179003], [3.193647392096821e-05]]",[[0.1017491804160125]],[[0.036130087679076696]]
304,"[[-1.0194208300928986], [2.2000000235794888], [-1.078482694519058]]","[[0.02696194874863767], [9.492015010104105e-08], [0.0055578234387322345]]","[[-1.011309362041144], [1.946257506391208], [-1.0565448808402096]]","[[-1.8697259563507969], [-30.939974167583433], [3.868637343925296]]","[[1.523819191374856], [0.5417257412335044]]","[[0.0006460317588441455], [-7.203491569907072e-06]]",[[0.10209661080892468]],[[0.032520007959542865]]
305,"[[-1.0191267479851347], [2.200000022689105], [-1.0784642094136778]]","[[0.02965594466942939], [9.939473150089029e-08], [-0.0006081356249796332]]","[[-1.0108128202224023], [1.9459943673740847], [-1.0568140258514735]]","[[-1.866351191088179], [-30.97953064993886], [3.8864150964747344]]","[[1.5238691430836437], [0.5417225785691094]]","[[0.0003834164907345894], [-4.586010267093599e-05]]",[[0.10240917378491131]],[[0.02904800090521092]]
306,"[[-1.0188051018065405], [2.2000000218001214], [-1.0785068964682334]]","[[0.03234971400406801], [1.0481836748565954e-07], [-0.006647848137980139]]","[[-1.0102730488554406], [1.9457707463416194], [-1.0570661240901733]]","[[-1.8601345350527476], [-31.01294627143159], [3.914711765479707]]","[[1.5238931575715158], [0.5417155708465319]]","[[0.00012694862252526917], [-8.377005411563943e-05]]",[[0.10268812810636495]],[[0.02570202477975478]]
307,"[[-1.0184565763675664], [2.200000020923187], [-1.078609145895581]]","[[0.034947267336587096], [1.0844569156565065e-07], [-0.01250722009366223]]","[[-1.0096990348763948], [1.9455837091255292], [-1.0572982315161972]]","[[-1.851399234991224], [-31.0406665807604], [3.9531970225292694]]","[[1.5238919239820319], [0.5417048195361985]]","[[-0.0001220692308345761], [-0.00012053506855957963]]",[[0.10293439887022733]],[[0.02244017493545259]]
308,"[[-1.018082606838664], [2.200000020046097], [-1.0787688767852186]]","[[0.03738507998613004], [1.1010626396745771e-07], [-0.018143089559782943]]","[[-1.0090965963802898], [1.9454289647779806], [-1.0575074483398734]]","[[-1.840175155761658], [-31.063342410012275], [4.001561953342742]]","[[1.523866256875287], [0.5416904592992555]]","[[-0.0003624149675696131], [-0.00015585973657250562]]",[[0.10314863183502088]],[[0.01924208478259896]]
309,"[[-1.0176848025761833], [2.2000000191537827], [-1.0789837299176874]]","[[0.03966736216876085], [1.1113684655894573e-07], [-0.023535102226025173]]","[[-1.008466580779403], [1.9453036796696093], [-1.0576936825182255]]","[[-1.8263802194047405], [-31.081407113820315], [4.059255544685554]]","[[1.5238170825583381], [0.5416726393937934]]","[[-0.0005930339713078325], [-0.00018966896885297402]]",[[0.10333157684369193]],[[0.016132321333840557]]
310,"[[-1.0172644981750152], [2.2000000182496464], [-1.0792512300520112]]","[[0.04183161291571018], [1.128820133200481e-07], [-0.028675964904683493]]","[[-1.0078084611189984], [1.9452088929132965], [-1.057859717352134]]","[[-1.8101134976906734], [-31.09471363702003], [4.1254110589360335]]","[[1.5237454225665172], [0.5416515085838453]]","[[-0.0008130445572795963], [-0.0002220041357414715]]",[[0.10348437458507598]],[[0.013155682959260243]]
311,"[[-1.016822751002216], [2.2000000173514476], [-1.0795688138215533]]","[[0.04390038709755149], [1.1552001560888314e-07], [-0.03355650092604201]]","[[-1.007123610783233], [1.945146885964153], [-1.0580086182016386]]","[[-1.7916735760320868], [-31.102928902389444], [4.199093528367468]]","[[1.5236523803390372], [0.541627214035206]]","[[-0.0010216825540254604], [-0.0002528693292203066]]",[[0.10360853117730484]],[[0.010343904864414374]]
312,"[[-1.0163604953063097], [2.2000000164632754], [-1.079933816489327]]","[[0.04588089844638915], [1.183340672117339e-07], [-0.03816681147741463]]","[[-1.006415301032097], [1.9451120463117335], [-1.0581461053333219]]","[[-1.7715111925870781], [-31.106904294012814], [4.27894593621849]]","[[1.5235391260567415], [0.5415999048339143]]","[[-0.0012183635498042023], [-0.00028223687644768347]]",[[0.10370577719496635]],[[0.007714096885445183]]
313,"[[-1.0158786868781513], [2.2000000156245973], [-1.0803434629267168]]","[[0.04776667180098933], [1.220782628597039e-07], [-0.04249594697311876]]","[[-1.005687274770047], [1.9451150076612178], [-1.0582760571270928]]","[[-1.750008914571491], [-31.10505468764176], [4.363860952724219]]","[[1.523406880872552], [0.5415697351251187]]","[[-0.0014026430860347716], [-0.0003100477879214303]]",[[0.1037779322005988]],[[0.005270740283057112]]
314,"[[-1.0153783243271421], [2.2000000148452017], [-1.0807948820656423]]","[[0.04955451548999465], [1.259157346999995e-07], [-0.046535213103479744]]","[[-1.0049414734783026], [1.945156397527805], [-1.0583983270376118]]","[[-1.7272986587067765], [-31.097296214384066], [4.453342533369559]]","[[1.5232569067147224], [0.5415368642075015]]","[[-0.00157414224581931], [-0.00033625480303500765]]",[[0.10382686878924728]],[[0.003019333035880461]]
315,"[[-1.0148587954088428], [2.2000000139167746], [-1.0812855762433906]]","[[0.05147755422188736], [1.288402444454828e-07], [-0.05034011626994017]]","[[-1.0041492193432193], [1.9451795257751194], [-1.0584937212201337]]","[[-1.7014030738544792], [-31.092141535605087], [4.5504251987264]]","[[1.523090507707021], [0.5415014064606506]]","[[-0.0017323174444250355], [-0.00036151443928433835]]",[[0.10385569606942271]],[[0.0011374571122734038]]
316,"[[-1.014316951839177], [2.2000000127039216], [-1.081813647614194]]","[[0.05379306218363913], [1.3425476358408517e-07], [-0.05397015597906185]]","[[-1.0032857124329175], [1.945143683263058], [-1.0585566103795034]]","[[-1.6716320601120689], [-31.09570417939387], [4.656260715260393]]","[[1.5229090493120323], [0.5414634049351259]]","[[-0.0018764805864490697], [-0.00038654238743163205]]",[[0.10386945943218498]],[[-0.00017710780841651008]]
317,"[[-1.0137542149611076], [2.2000000118383656], [-1.0823757368697298]]","[[0.05572566986801501], [1.422093537095659e-07], [-0.057194220384722994]]","[[-1.0024507250374313], [1.945197395765869], [-1.0586396980366264]]","[[-1.6455123712295483], [-31.085716623764192], [4.760250618518697]]","[[1.5227139731852717], [0.5414230521299425]]","[[-0.0020061803021054203], [-0.0004088879370756082]]",[[0.10387009934246877]],[[-0.0014685049932492596]]
318,"[[-1.0131754339779637], [2.200000010882574], [-1.0829673816346963]]","[[0.05714031875583096], [1.3381677277379822e-07], [-0.059955446522896305]]","[[-1.0016297466543478], [1.9452111776836714], [-1.0586821978405838]]","[[-1.6185615517819127], [-31.081616945435815], [4.870220384868223]]","[[1.5225067782278592], [0.5413806555927688]]","[[-0.00212054392716432], [-0.00042800528048392295]]",[[0.10385722782550612]],[[-0.002815090402949579]]
319,"[[-1.0125850414849733], [2.200000009837979], [-1.0835841463553062]]","[[0.05815876816332154], [1.2925267878216573e-07], [-0.06228464214809337]]","[[-1.0008175370918928], [1.9452171954792494], [-1.0586966401224578]]","[[-1.5904654714976454], [-31.078596141637206], [4.983890956495524]]","[[1.522289008191499], [0.5413365176844519]]","[[-0.0022193770100598087], [-0.00044422134651833645]]",[[0.10383084767658196]],[[-0.0041258415680227485]]
320,"[[-1.011985634738316], [2.200000008721818], [-1.0842221318224414]]","[[0.05898827948639815], [1.3519586147814344e-07], [-0.06424567031421324]]","[[-1.0000036810718362], [1.9452267818977278], [-1.0586966774547661]]","[[-1.5613259476609544], [-31.07496832285568], [5.099246160687153]]","[[1.5220622010213076], [0.5412908860022773]]","[[-0.002302904111450843], [-0.0004581777849343993]]",[[0.10379226083561442]],[[-0.005257333694455937]]
321,"[[-1.0113789637027364], [2.2000000076706114], [-1.0848777563634295]]","[[0.05965474807879868], [1.4037424320156866e-07], [-0.06585691003057226]]","[[-0.9991988477247153], [1.9452775073585964], [-1.0587044205168592]]","[[-1.532846324384332], [-31.065110420279847], [5.212626991468046]]","[[1.5218278579494104], [0.5412439801747881]]","[[-0.002371664477429647], [-0.00046999063436636845]]",[[0.10374329961216225]],[[-0.006202063161973848]]
322,"[[-1.0107667865372714], [2.2000000067579273], [-1.0855475432868054]]","[[0.06014498114575738], [1.4233069897673367e-07], [-0.06712540619101226]]","[[-0.9984071457383451], [1.9453679113772464], [-1.0587198601322023]]","[[-1.505293749023304], [-31.049253755775148], [5.323586898851921]]","[[1.5215874273624934], [0.5411960167279658]]","[[-0.0024261905430922326], [-0.0004796527506401027]]",[[0.10368568297338554]],[[-0.0069802743675069605]]
323,"[[-1.0101508989105168], [2.2000000059747435], [-1.0862281152716455]]","[[0.06045969602096202], [1.4418226779167043e-07], [-0.06806213106320802]]","[[-0.9976298203499255], [1.9454908900179746], [-1.0587405381201578]]","[[-1.4786148686360883], [-31.02847572825787], [5.432095306066634]]","[[1.5213423042732888], [0.5411472098146751]]","[[-0.002467012938156543], [-0.0004871992389632318]]",[[0.1036209943893159]],[[-0.007602240166107246]]
324,"[[-1.0095330794506248], [2.200000005312695], [-1.0869162094730347]]","[[0.06060081752646097], [1.457304106278201e-07], [-0.06867890598005533]]","[[-0.9968688271554539], [1.9456429608067514], [-1.058765982341543]]","[[-1.45288282678847], [-31.003310065337548], [5.5378482608021296]]","[[1.5210938291618479], [0.5410977697564736]]","[[-0.002494687670417939], [-0.0004926716781650242]]",[[0.10355071872658494]],[[-0.008077892917482173]]
325,"[[-1.0089150773047841], [2.200000004763741], [-1.0876086827310265]]","[[0.060571402290143475], [1.4696430855609677e-07], [-0.06898832313931114]]","[[-0.996125899847322], [1.9458206688854993], [-1.0587955074873467]]","[[-1.4281511145721948], [-30.97428587899718], [5.640601454465113]]","[[1.5208432857560559], [0.5410479027339835]]","[[-0.0025097881153790524], [-0.0004961189610130923]]",[[0.10347624685048543]],[[-0.0084167250753877]]
326,"[[-1.0082986111174999], [2.2000000043207693], [-1.0883025218928666]]","[[0.06037450781995139], [1.4777376072805382e-07], [-0.06900314923031947]]","[[-0.9954027123055156], [1.946020964338003], [-1.0588283533204426]]","[[-1.4044687840435197], [-30.94187105000181], [5.740142664989834]]","[[1.520591899921505], [0.5409978095458926]]","[[-0.0025128982871880368], [-0.0004975916731875252]]",[[0.10339887325919485]],[[-0.00862844593704323]]
327,"[[-1.007685382148299], [2.200000003980036], [-1.0889948393009463]]","[[0.0600111313156998], [1.4797435510249812e-07], [-0.0687358543709563]]","[[-0.9947011850226306], [1.94624161133133], [-1.0588640814069528]]","[[-1.3819038521328284], [-30.906410862905794], [5.8362273957813455]]","[[1.520340838353032], [0.5409476861865398]]","[[-0.0025046162418718154], [-0.0004971370286654953]]",[[0.10331978434531203]],[[-0.00872452862762519]]
328,"[[-1.007077066167025], [2.2000000037167595], [-1.08968287098419]]","[[0.059484442453827245], [1.4688865504486337e-07], [-0.06819852359929834]]","[[-0.9940220474481247], [1.9464745498307499], [-1.0588993776281737]]","[[-1.360368053266497], [-30.86912374813305], [5.929058079570667]]","[[1.5200912105965592], [0.5408977236917214]]","[[-0.002485490788917133], [-0.0004948047168773506]]",[[0.10324006827441186]],[[-0.008713889162629277]]
329,"[[-1.0064755299304038], [2.200000003528809], [-1.0903638920381993]]","[[0.058765571717644745], [1.43909186650637e-07], [-0.0673910394097349]]","[[-0.9933685056586836], [1.9467192736057723], [-1.0589279383866799]]","[[-1.3398120662050683], [-30.830094847881988], [6.019176052797424]]","[[1.5198440800719544], [0.5408481161605326]]","[[-0.0024559237397969724], [-0.000490526473051478]]",[[0.10316058319025356]],[[-0.008625280477371117]]
330,"[[-1.0058829202419106], [2.200000003382586], [-1.0910351659034734]]","[[0.0578276197548175], [1.3848103819213975e-07], [-0.06631152014960129]]","[[-0.9927430685220132], [1.9469665361008164], [-1.0589428314096785]]","[[-1.3200450876027834], [-30.790720332804455], [6.107193563139348]]","[[1.5196004763004376], [0.5407990650111869]]","[[-0.002416203677535478], [-0.00048422698351036075]]",[[0.1030819188010559]],[[-0.008483720831353715]]
331,"[[-1.0053013809823572], [2.200000003253155], [-1.0916940203170749]]","[[0.05668337754383759], [1.3188649428119703e-07], [-0.06497011988163137]]","[[-0.9921458527415512], [1.9472116477364676], [-1.0589419200212042]]","[[-1.3008954933855654], [-30.75171262488962], [6.193125756960761]]","[[1.5193613974458686], [0.5407507702013195]]","[[-0.002366650915908153], [-0.0004759621761607491]]",[[0.10300460345615088]],[[-0.008286571662630283]]
332,"[[-1.0047329042735855], [2.2000000031572693], [-1.0923379050691946]]","[[0.055348615838399215], [1.2525994810830277e-07], [-0.06338027147216274]]","[[-0.9915791018687674], [1.9474588195934117], [-1.0589290543068222]]","[[-1.2825780733829917], [-30.71244860748489], [6.2761427200875275]]","[[1.5191278030371915], [0.5407034243737495]]","[[-0.002307703087001123], [-0.00046581456020211576]]",[[0.10292919526872485]],[[-0.00803149391632577]]
333,"[[-1.0041790233519725], [2.2000000030707274], [-1.092964506066328]]","[[0.05388189790506782], [1.1900175389545353e-07], [-0.061570136738118175]]","[[-0.9910400458094037], [1.9477003558745891], [-1.0589070334345208]]","[[-1.2650300687692841], [-30.67409038909461], [6.3557493449724225]]","[[1.5189006013526523], [0.5406572012325538]]","[[-0.0022399166177855534], [-0.0004540211954395801]]",[[0.10285647506273367]],[[-0.00768808529263287]]
334,"[[-1.0036411108733574], [2.2000000030518008], [-1.0935716609114088]]","[[0.05227922945067991], [1.1304397812272882e-07], [-0.05954887400696762]]","[[-0.9905319541635705], [1.9479521628310672], [-1.0588762126033038]]","[[-1.2485415254971275], [-30.634259173722498], [6.431665914281576]]","[[1.5186806490199407], [0.5406122645847488]]","[[-0.002163795437004623], [-0.0004406166694059799]]",[[0.10278723266074428]],[[-0.00726949905519441]]
335,"[[-1.00312039331935], [2.2000000030889306], [-1.094157360676154]]","[[0.0505633593212866], [1.0648087178655175e-07], [-0.05733465929631276]]","[[-0.9900542956078141], [1.9482092924002132], [-1.0588376874268322]]","[[-1.2330803400859531], [-30.593703770713958], [6.503602225638967]]","[[1.5184687481355865], [0.5405687681853604]]","[[-0.002079908386987128], [-0.00042573207825746806]]",[[0.10272225049185318]],[[-0.0067711630246530576]]
336,"[[-1.0026179681329472], [2.200000003190795], [-1.0947197525466206]]","[[0.0487422402462905], [9.972697609383907e-08], [-0.05494196902198323]]","[[-0.9896085071801071], [1.9484732594415801], [-1.0587930886405967]]","[[-1.218798673676347], [-30.552203010937767], [6.57117968257932]]","[[1.5182656427058765], [0.5405268554806548]]","[[-0.001988850018808108], [-0.00040945775400258455]]",[[0.10266228393981736]],[[-0.0061996005976837874]]
337,"[[-1.002135231540111], [2.2000000033251212], [-1.095257001283081]]","[[0.04676923235074877], [9.069195858191215e-08], [-0.05236663955451015]]","[[-0.9891995023220523], [1.9487295279809076], [-1.0587378577446702]]","[[-1.2058000403355533], [-30.51194317598737], [6.634773462671554]]","[[1.5180720263584067], [0.5404866740454886]]","[[-0.001891069712067761], [-0.00039169286687457117]]",[[0.10260777196997575]],[[-0.005597290647834395]]
338,"[[-1.0016735247171464], [2.2000000034992957], [-1.0957673982609286]]","[[0.04467367197418765], [8.243480756342514e-08], [-0.049629183768382545]]","[[-0.9888255267761575], [1.9489870977578498], [-1.0586738062403258]]","[[-1.1938937733567276], [-30.471579895542227], [6.69404708271716]]","[[1.5178885387925933], [0.5404483635133087]]","[[-0.0017871536947655642], [-0.00037260105372194374]]",[[0.10255908209469637]],[[-0.004955359563853047]]
339,"[[-1.0012334138648948], [2.2000000036778404], [-1.0962496018260959]]","[[0.04255328962252613], [7.595691395301252e-08], [-0.04677351022768239]]","[[-0.9884799243866161], [1.949235271265792], [-1.0586067343778138]]","[[-1.182948582607854], [-30.43272218727833], [6.7483541011267265]]","[[1.5177157495987585], [0.5404120299953716]]","[[-0.001677869521032882], [-0.00035259347681559916]]",[[0.10251699022698607]],[[-0.004219916380749571]]
340,"[[-1.0008151878689027], [2.2000000039379084], [-1.0967025072094883]]","[[0.04040268245814298], [7.181614963824856e-08], [-0.043814224575542404]]","[[-0.9881675972906733], [1.9494925400649914], [-1.0585437377038411]]","[[-1.1736575045005022], [-30.392599839662164], [6.796618379975168]]","[[1.517554151980653], [0.5403777608836555]]","[[-0.0015640104837011393], [-0.0003317532103253029]]",[[0.10248231278172469]],[[-0.003411138081658247]]
341,"[[-1.0004191460749208], [2.2000000042712], [-1.0971251608038373]]","[[0.03822281864887201], [6.782336844923798e-08], [-0.04076633034541721]]","[[-0.987887604642509], [1.9497553608806713], [-1.0584816469607479]]","[[-1.1658495773491082], [-30.3517473041618], [6.839320975663207]]","[[1.51740416404229], [0.5403456341259566]]","[[-0.0014462911214430108], [-0.00031017844762670777]]",[[0.10245570395679808]],[[-0.0025430661715735194]]
342,"[[-1.0000453033570753], [2.2000000046636488], [-1.09751684941951]]","[[0.03605401566647759], [6.435545168992363e-08], [-0.03765800819297682]]","[[-0.9876368617366663], [1.9500199833608935], [-1.0584235673859599]]","[[-1.159449687383757], [-30.310729366588617], [6.876161744222535]]","[[1.5172661266837062], [0.5403157081367551]]","[[-0.0013255150512092584], [-0.00028810906594900487]]",[[0.10243786161546081]],[[-0.001603532601838379]]
343,"[[-0.9996914753451799], [2.2000000048512938], [-1.0978776359697355]]","[[0.03419438975838141], [6.074031080882669e-08], [-0.03458583269984217]]","[[-0.9873783956473302], [1.9502204586723553], [-1.0583498916271155]]","[[-1.1520860026884752], [-30.279438157123828], [6.911026588705604]]","[[1.5171403101621155], [0.5402879605093973]]","[[-0.0012022170646108776], [-0.00026658715120975174]]",[[0.10243090590800565]],[[-0.0003910204055513934]]
344,"[[-0.9993548638059142], [2.200000004953924], [-1.098207837341034]]","[[0.03259435170692408], [6.03654199959891e-08], [-0.031542792342316495]]","[[-0.987123473026731], [1.9503800676897345], [-1.0582716171881055]]","[[-1.1455231989832069], [-30.25438031854293], [6.942284634220743]]","[[1.5170269478857206], [0.5402623427763634]]","[[-0.0010767421165347457], [-0.00024551010622264613]]",[[0.10243731833159085]],[[0.0010519490035816662]]
