step,q,dq,qr,tau,r_pos,r_vel,th,dth
292,"[[-0.6081713828424311], [1.1368682783469515], [-0.4285629418024868]]","[[-0.0017610810937834231], [-0.0015103428522805495], [0.003076563288562331]]","[[-0.5942328074403433], [0.9594804133512823], [-0.4699138021378326]]","[[-1.3761468141852573], [-22.89809307896343], [-5.5953500397372355]]","[[0.3164029757167659], [0.8371729390900781]]","[[0.00015635985431416977], [2.0221665064656946e-05]]",[[0.10013395370203489]],[[-0.00019486065750158772]]
293,"[[-0.6081890570007787], [1.1368531891691263], [-0.42853230524874963]]","[[-0.0017316340287996113], [-0.0015023634350411763], [0.003041489877510517]]","[[-0.5942456898785244], [0.9594655853572385], [-0.46989433271456815]]","[[-1.376056110208876], [-22.898337879870997], [-5.596678797254986]]","[[0.31641850761432233], [0.8371749659305264]]","[[0.000154343467856366], [2.0189572580431303e-05]]",[[0.1001318269195992]],[[-0.00019250758519157897]]
294,"[[-0.6082064346224262], [1.1368381791927187], [-0.4285020177986801]]","[[-0.0017025604951061007], [-0.0014944838148658046], [0.0030068619769135496]]","[[-0.5942583386514758], [0.9594508478473549], [-0.46987506769395615]]","[[-1.3759665265403789], [-22.898577667549795], [-5.597990248315901]]","[[0.31643383920044743], [0.8371769895860347]]","[[0.00015235274825053935], [2.015795163012868e-05]]",[[0.10012972677161394]],[[-0.0001901823296422949]]
295,"[[-0.6082235194704101], [1.1368232474270545], [-0.4284720750165798]]","[[-0.0016738559555319332], [-0.0014867027871381944], [0.0029726741663762407]]","[[-0.5942707567469403], [0.9594361996545366], [-0.4698560045058354]]","[[-1.3758780506123713], [-22.898812509888305], [-5.599284619171663]]","[[0.3164489730256923], [0.8371790101033307]]","[[0.0001503873825581259], [2.0126794086916533e-05]]",[[0.1001276529400652]],[[-0.00018788457515521093]]
296,"[[-0.6082403152620155], [1.1368083928934167], [-0.428442472520819]]","[[-0.0016455159204590009], [-0.0014790191643130335], [0.002938921077218909]]","[[-0.5942829471157627], [0.9594216396264742], [-0.46983714061080023]]","[[-1.375790669848], [-22.899042473989873], [-5.6005621331963775]]","[[0.31646391160948617], [0.8371810275283365]]","[[0.0001484470611934352], [2.009609197939355e-05]]",[[0.10012560511058013]],[[-0.00018561401096923828]]
297,"[[-0.6082568256692852], [1.1367936146249051], [-0.42841320598325056]]","[[-0.001617535950378307], [-0.0014714317707452407], [0.0029055973899313192]]","[[-0.5942949126723015], [0.9594071666254478], [-0.4698184734998514]]","[[-1.3757043718481143], [-22.89926762597306], [-5.601823010885894]]","[[0.31647865744047027], [0.8371830419061898]]","[[0.00014653147793475263], [2.0065837524896324e-05]]",[[0.10012358297236831]],[[-0.0001833703311922251]]
298,"[[-0.6082730543195126], [1.136778911666282], [-0.42838427112860367]]","[[-0.0015899116610560565], [-0.0014639394405995543], [0.002872697863877338]]","[[-0.594306656294832], [0.959392779528161], [-0.4698000006940642]]","[[-1.3756191443137338], [-22.89948803106274], [-5.603067469799696]]","[[0.3164932129768288], [0.8371850532812639]]","[[0.00014464032979666364], [2.003602321831721e-05]]",[[0.1001215862181657]],[[-0.00018115323663959494]]
299,"[[-0.6082890047957168], [1.1367642830738254], [-0.42835566373391415]]","[[-0.0015626387040650475], [-0.0014565410345052376], [0.0028402173095395805]]","[[-0.5943181808257394], [0.9593784772256263], [-0.4697817197442676]]","[[-1.3755349750907566], [-22.899703753529465], [-5.604295724760963]]","[[0.31650758064661844], [0.8371870616971856]]","[[0.00014277331712442276], [2.0006641643366407e-05]]",[[0.10011961454419392]],[[-0.00017896242903064734]]
300,"[[-0.6083046806371493], [1.1367497279151988], [-0.42832737962794865]]","[[-0.0015357127898953382], [-0.0014492354146793396], [0.0028081505903150006]]","[[-0.5943294890723784], [0.9593642586228996], [-0.4697636282306939]]","[[-1.3754518520562824], [-22.899914856876425], [-5.605507987820909]]","[[0.31652176284809486], [0.8371890671968532]]","[[0.00014093014348848243], [1.9977685616900942e-05]]",[[0.10011766765009905]],[[-0.00017679761767572938]]
301,"[[-0.608320085339758], [1.136735245269298], [-0.42829941469062965]]","[[-0.0015091296716059355], [-0.0014420214613492799], [0.002776492618128845]]","[[-0.5943405838070122], [0.9593501226389844], [-0.4697457237626698]]","[[-1.3753697633552173], [-22.900121403512923], [-5.6067044682879414]]","[[0.3165357619500368], [0.8371910698224543]]","[[0.0001391105157066974], [1.994914811120907e-05]]",[[0.10011574523890977]],[[-0.00017465851482639273]]
302,"[[-0.6083352223566778], [1.1367208342261326], [-0.4282717648524671]]","[[-0.001482885148601315], [-0.0014348980697848068], [0.002745238378823872]]","[[-0.594351467767419], [0.959336068206641], [-0.46972800397829173]]","[[-1.3752886970128566], [-22.90032345527816], [-5.607885372711233]]","[[0.31654958029206776], [0.8371930696154827]]","[[0.00013731414378881368], [1.9921022265112498e-05]]",[[0.10011384701698908]],[[-0.00017254483614621667]]
303,"[[-0.608350095098688], [1.1367064938866662], [-0.4282444260939893]]","[[-0.0014569750654451347], [-0.0014278641531688396], [0.0027143829162585564]]","[[-0.5943621436573409], [0.9593220942722104], [-0.46971046654410736]]","[[-1.375208641395278], [-22.900521072893223], [-5.609050904823084]]","[[0.3165632201849754], [0.8371950666167537]]","[[0.00013554074093091728], [1.9893301350659698e-05]]",[[0.10011197269399062]],[[-0.0001704563023553849]]
304,"[[-0.6083647069347019], [1.1366922233627172], [-0.4282173944452042]]","[[-0.0014313953151641329], [-0.0014209186288738629], [0.0026839213072795826]]","[[-0.5943726141466981], [0.959308199795455], [-0.46969310915479795]]","[[-1.3751295848133855], [-22.90071431637887], [-5.610201266089418]]","[[0.31657668391102817], [0.8371970608664211]]","[[0.00013379002348212765], [1.9865978828637054e-05]]",[[0.10011012198281101]],[[-0.00016839263675842014]]
305,"[[-0.60837906119222], [1.1366780217768129], [-0.4281906659850424]]","[[-0.0014061418406366433], [-0.0014140604256938916], [0.0026538486981017295]]","[[-0.5943828818721476], [0.9592943837494021], [-0.46967592953287773]]","[[-1.3750515158182353], [-22.90090324481577], [-5.61133665496233]]","[[0.3165899737242903], [0.8371990524039907]]","[[0.00013206171092794428], [1.9839048326364406e-05]]",[[0.10010829459955047]],[[-0.00016635356822880878]]
306,"[[-0.6083931611577779], [1.1366638882620494], [-0.4281642368407938]]","[[-0.0013812106164487054], [-0.0014072885005437519], [0.0026241602912556727]]","[[-0.5943929494372141], [0.9592806451202156], [-0.4696589254283921]]","[[-1.3749744229219956], [-22.901087916594303], [-5.612457267520355]]","[[0.3166030918509335], [0.8372010412683359]]","[[0.0001303555258624911], [1.9812503526672742e-05]]",[[0.10010649026347677]],[[-0.00016433882573681398]]
307,"[[-0.6084070100774313], [1.1366498219619978], [-0.42813810318759193]]","[[-0.0013565976785129413], [-0.0014006018028375755], [0.002594851333324738]]","[[-0.5944028194130873], [0.959266982906947], [-0.46964209461859213]]","[[-1.3748982948764352], [-22.90126838917784], [-5.613563297132509]]","[[0.31661604048954645], [0.8372030274977109]]","[[0.0001286711939663121], [1.978633833443766e-05]]",[[0.10010470869697578]],[[-0.00016234814574841473]]
308,"[[-0.608420611157184], [1.136635822030558], [-0.4281122612478516]]","[[-0.00133229909301269], [-0.0013939993111167226], [0.00256591714013904]]","[[-0.5944124943384534], [0.9592533961214852], [-0.46962543490766195]]","[[-1.3748231204311652], [-22.901444719317045], [-5.614654934745843]]","[[0.31662882181144236], [0.837205011129765]]","[[0.00012700844397306454], [1.976054674335259e-05]]",[[0.10010294962552352]],[[-0.0001603812639903602]]
309,"[[-0.608433967563448], [1.1366218876318444], [-0.4280867072907563]]","[[-0.0013083109840220236], [-0.0013874799984874286], [0.002537353056927774]]","[[-0.5944219767204156], [0.9592398837883165], [-0.46960894412640436]]","[[-1.3747488885623973], [-22.901616962833746], [-5.6157323688564125]]","[[0.3166414379609639], [0.8372069922015544]]","[[0.00012536700765286568], [1.9735122935848892e-05]]",[[0.10010121277764106]],[[-0.00015843792330426203]]
310,"[[-0.6084470824234788], [1.136608017940068], [-0.4280614376317238]]","[[-0.0012846295054179668], [-0.0013810428673372566], [0.002509154504819408]]","[[-0.5944312690343215], [0.9592264449444499], [-0.46959262013196346]]","[[-1.374675588259251], [-22.901785174882903], [-5.616795785327948]]","[[0.31665389105578545], [0.837208970749556]]","[[0.0001237466197956394], [1.9710061116562372e-05]]",[[0.10009949788486734]],[[-0.00015651786565844608]]
311,"[[-0.6084599588258214], [1.1365942121394157], [-0.4280364486318757]]","[[-0.0012612508595278848], [-0.0013746869262706296], [0.00248131694653779]]","[[-0.5944403737246595], [0.9592130786391745], [-0.4695764608075147]]","[[-1.3746032086074331], [-22.901949409860677], [-5.617845367749233]]","[[0.31666618318721307], [0.8372109468096797]]","[[0.00012214701817780949], [1.9685355678866756e-05]]",[[0.100097804681718]],[[-0.0001546208381220278]]
312,"[[-0.6084725998207605], [1.1365804694239499], [-0.42801173669754283]]","[[-0.001238171298404575], [-0.001368411185269286], [0.002453835892256326]]","[[-0.5944492932050834], [0.9591997839339581], [-0.4695604640619888]]","[[-1.3745317388649614], [-22.90210972133568], [-5.618881297102113]]","[[0.31667831642048216], [0.8372129204172781]]","[[0.00012056794353454414], [1.9661001149362534e-05]]",[[0.1000961329056469]],[[-0.0001527465914175543]]
313,"[[-0.6084850084207224], [1.1365667889974658], [-0.42798729827971843]]","[[-0.0012153871063900618], [-0.0013622146786795297], [0.002426706909297832]]","[[-0.5944580298587264], [0.9591865599023318], [-0.46954462782979867]]","[[-1.3744611683436778], [-22.90226616213081], [-5.619903752247102]]","[[0.31669029279505323], [0.8372148916071603]]","[[0.00011900913954310255], [1.9636992099059114e-05]]",[[0.10009448229702514]],[[-0.00015089487691049772]]
314,"[[-0.6084971876007318], [1.1365531700734142], [-0.42796312987357954]]","[[-0.0011928946149218356], [-0.0013560964447873192], [0.0023999256102749528]]","[[-0.5944665860388259], [0.9591734056296712], [-0.46952895007053663]]","[[-1.3743914864628337], [-22.90241878437806], [-5.620912909541461]]","[[0.316702114324904], [0.8372168604136017]]","[[0.00011747035280618157], [1.96133232432949e-05]]",[[0.10009285259910201]],[[-0.00014906544943418462]]
315,"[[-0.6085091402988204], [1.1365396118747586], [-0.4279392280179661]]","[[-0.0011706901973549955], [-0.0013500555360889677], [0.002373487666868998]]","[[-0.5944749640689395], [0.9591603202130827], [-0.4695134287687078]]","[[-1.3743226827903134], [-22.90256763939979], [-5.621908943031854]]","[[0.3167137829988203], [0.8372188268703536]]","[[0.0001159513328075068], [1.9589989408430597e-05]]",[[0.10009124355797129]],[[-0.00014725806771367055]]
316,"[[-0.6085208694164584], [1.1365261136338922], [-0.42791558929488493]]","[[-0.001148770265281568], [-0.0013440910156620467], [0.002347388793623534]]","[[-0.5944831662431477], [0.9591473027612784], [-0.4694980619334557]]","[[-1.374254746896968], [-22.902712777921792], [-5.622892024473209]]","[[0.31672530078068395], [0.8372207910106562]]","[[0.00011445183190073038], [1.9566985542951443e-05]]",[[0.10008965492254576]],[[-0.00014547249073614335]]
317,"[[-0.6085323778189649], [1.1365126745925127], [-0.4278922103290248]]","[[-0.0011271312748074303], [-0.001338201954855539], [0.002321624746441278]]","[[-0.5944911948267158], [0.959134352394403], [-0.46948284759828746]]","[[-1.3741876685520857], [-22.9028542498406], [-5.6238623234096465]]","[[0.3167366696097584], [0.8372227528672453]]","[[0.00011297160530387984], [1.9544306606444906e-05]]",[[0.10008808644452315]],[[-0.0001437084820830048]]
318,"[[-0.6085436683359274], [1.1364992940015268], [-0.42786908778723926]]","[[-0.0011057697222839752], [-0.001332387437209842], [0.0022961913548595753]]","[[-0.5944990520561106], [0.9591214682439003], [-0.46946778382079746]]","[[-1.374121437592256], [-22.902992104393736], [-5.624820007071835]]","[[0.316747891400972], [0.8372247124723646]]","[[0.00011151041101054027], [1.952194776944083e-05]]",[[0.1000865378783593]],[[-0.0001419658069116217]]
319,"[[-0.608554743761604], [1.1364859711209407], [-0.42784621837809705]]","[[-0.0010846821394653317], [-0.0013266465586187492], [0.0022710844654741102]]","[[-0.5945067401395198], [0.9591086494523973], [-0.46945286868241176]]","[[-1.374056043865549], [-22.903126390229104], [-5.625765240596725]]","[[0.31675896804519904], [0.8372266698577739]]","[[0.00011006800986756993], [1.9499904180264593e-05]]",[[0.10008500898124092]],[[-0.0001402442314713051]]
320,"[[-0.6085656068553378], [1.1364727052197516], [-0.42782359885136007]]","[[-0.0010638651090891516], [-0.0013209784173910388], [0.002246299998399842]]","[[-0.5945142612572883], [0.959095895173506], [-0.4694381002881066]]","[[-1.3739914775346675], [-22.903257155062178], [-5.626698186861226]]","[[0.3167699014095373], [0.8372286250547576]]","[[0.00010864416543077127], [1.9478171209286188e-05]]",[[0.10008349951305158]],[[-0.00013854352808026493]]
321,"[[-0.6085762603419534], [1.1364594955758647], [-0.42780122599755394]]","[[-0.0010433152397888446], [-0.0013153821324529413], [0.0022218339072532095]]","[[-0.5945216175618073], [0.9590832045717872], [-0.4694234767661671]]","[[-1.3739277286526046], [-22.903384446179178], [-5.627619006590182]]","[[0.3167806933375852], [0.8372305780941343]]","[[0.00010723864405370875], [1.945674418246668e-05]]",[[0.10008200923635525]],[[-0.0001368634661272402]]
322,"[[-0.6085867069121548], [1.1364463414759671], [-0.42777909664745317]]","[[-0.0010230291853120799], [-0.0013098568300673186], [0.0021976821923206102]]","[[-0.5945288111785262], [0.9590705768224974], [-0.46940899626790444]]","[[-1.3738647874288197], [-22.903508310162174], [-5.628527858402457]]","[[0.3167913456497146], [0.8372325290062647]]","[[0.00010585121480999327], [1.9435618536789434e-05]]",[[0.10008053791636044]],[[-0.00013520382078138424]]
323,"[[-0.6085969492229362], [1.1364332422154486], [-0.427757207671623]]","[[-0.0010030036451052632], [-0.0013044016371842326], [0.0021738409101155626]]","[[-0.5945358442057275], [0.9590580111115103], [-0.46939465696740496]]","[[-1.3738026442562425], [-22.903628792802632], [-5.629424898886675]]","[[0.31680186014334216], [0.8372344778210604]]","[[0.00010448164943777094], [1.9414789897975737e-05]]",[[0.10007908532089071]],[[-0.00013356436989652755]]
324,"[[-0.6086069898979483], [1.136420197098289], [-0.42773555597997076]]","[[-0.0009832353427833979], [-0.001299015705544776], [0.002150306155222756]]","[[-0.5945427187148958], [0.9590455066352401], [-0.46938045706129305]]","[[-1.3737412894959102], [-22.90374593941023], [-5.630310282523193]]","[[0.3168122385931984], [0.8372364245679915]]","[[0.00010312972238968321], [1.939425381403126e-05]]",[[0.10007765122037139]],[[-0.00013194488968937441]]
325,"[[-0.6086168315279082], [1.1364072054369727], [-0.42771413852126966]]","[[-0.0009637210492853404], [-0.00129369818981534], [0.002127074080569863]]","[[-0.5945494367514768], [0.9590330626003896], [-0.46936639476844716]]","[[-1.3736807136392355], [-22.903859794673274], [-5.631184161594248]]","[[0.31682248275159336], [0.8372383692760949]]","[[0.00010179521073294673], [1.9374005999495125e-05]]",[[0.10007623538779326]],[[-0.00013034516194696498]]
326,"[[-0.6086264766709774], [1.136394266552386], [-0.4276929522827216]]","[[-0.0009444575774577302], [-0.0012884482432506117], [0.00210414084915847]]","[[-0.5945560003346999], [0.9590206782239078], [-0.4693524683297684]]","[[-1.3736209074152912], [-22.903970402395824], [-5.632046686765213]]","[[0.3168325943486819], [0.8372403119739806]]","[[0.00010047789421596676], [1.9354042268826532e-05]]",[[0.10007483759868799]],[[-0.0001287649704112253]]
327,"[[-0.608635927853135], [1.1363813797737223], [-0.42767199428947505]]","[[-0.0009254417646744062], [-0.001283265048328014], [0.002081502715406261]]","[[-0.5945624114579892], [0.9590083527328775], [-0.46933867600794105]]","[[-1.3735618614032852], [-22.904077806132737], [-5.6328980062959655]]","[[0.3168425750927238], [0.8372422526898409]]","[[9.917755512955928e-05], [1.9334358425382447e-05]]",[[0.10007345763111165]],[[-0.00012720409759614873]]
328,"[[-0.6086451875685617], [1.1363685444383849], [-0.427651261604211]]","[[-0.0009066704946847082], [-0.0012781477855179357], [0.002059155947381819]]","[[-0.5945686720896548], [0.9589960853642959], [-0.46932501608715943]]","[[-1.3735035664779236], [-22.904182048576676], [-5.6337382667036655]]","[[0.3168524266703435], [0.8372441914514555]]","[[9.789397839021774e-05], [1.931495038354214e-05]]",[[0.1000720952656129]],[[-0.00012566233168214216]]
329,"[[-0.6086542582800213], [1.1363557598919105], [-0.4276307513266813]]","[[-0.0008881406870109576], [-0.0012730956437137786], [0.0020370968673592005]]","[[-0.5945747841726798], [0.9589838753650256], [-0.46931148687290214]]","[[-1.3734460135248807], [-22.904283171918546], [-5.634567612479378]]","[[0.3168621507467871], [0.8372461282862005]]","[[9.662695144574407e-05], [1.9295814190911642e-05]]",[[0.10007075028520984]],[[-0.00012413946108808145]]
330,"[[-0.6086631424192122], [1.136343025487848], [-0.42761046059326485]]","[[-0.0008698492983249401], [-0.0012681078221249698], [0.0020153218455363914]]","[[-0.5945807496253299], [0.958971721991671], [-0.4692980866916967]]","[[-1.3733891935992886], [-22.904381217638754], [-5.6353861863770485]]","[[0.3168717489661763], [0.8372480632210529]]","[[9.53762642752487e-05], [1.9276945839585835e-05]]",[[0.10006942247536824]],[[-0.00012263527719090506]]
331,"[[-0.6086718423871471], [1.1363303405877043], [-0.4275903865765726]]","[[-0.0008517933143357692], [-0.0012631835323161367], [0.0019938272752075964]]","[[-0.5945865703412849], [0.9589596245104232], [-0.46928481389086074]]","[[-1.3733330976371239], [-22.904476226954326], [-5.63619412897877]]","[[0.3168812229517607], [0.8372499962826002]]","[[9.414170938359945e-05], [1.9258341477090823e-05]]",[[0.10006811162398431]],[[-0.00012114957030561792]]
332,"[[-0.6086803605545115], [1.136317704560816], [-0.42757052648495675]]","[[-0.0008339697662795714], [-0.001258321990842276], [0.0019726096174599583]]","[[-0.5945922481903259], [0.9589475821969277], [-0.46927166683827753]]","[[-1.3732777169823476], [-22.904568240090317], [-5.636991579288354]]","[[0.31689057430616707], [0.8372519274970431]]","[[9.292308173480812e-05], [1.9239997295361633e-05]]",[[0.10006681752134837]],[[-0.00011968213738447996]]
333,"[[-0.6086886992620291], [1.1363051167842935], [-0.42755087756213217]]","[[-0.0008163757112825132], [-0.0012535224285369906], [0.00195166536711891]]","[[-0.5945977850179756], [0.958935594336222], [-0.4692586439221593]]","[[-1.3732230427858672], [-22.904657297068095], [-5.637778674240865]]","[[0.31689980461164663], [0.8372538568902048]]","[[9.172017878533723e-05], [1.922190950853775e-05]]",[[0.10006553996013276]],[[-0.00011823277270056609]]
334,"[[-0.6086968608208114], [1.1362925766429124], [-0.427531437086737]]","[[-0.0007990082475065469], [-0.0012487840794400962], [0.001930991050667033]]","[[-0.594603182646445], [0.9589236602225503], [-0.4692457435508093]]","[[-1.3731690664903513], [-22.90474343710428], [-5.638555549198704]]","[[0.3169089154303198], [0.8372557844875351]]","[[9.0532800389731e-05], [1.920407440847427e-05]]",[[0.10006427873536455]],[[-0.00011680127514093058]]
335,"[[-0.6087048475127147], [1.1362800835290328], [-0.42751220237191684]]","[[-0.0007818645036857114], [-0.0012441061921086016], [0.0019105832492412739]]","[[-0.5946084428744943], [0.9589117791592858], [-0.4692329641523939]]","[[-1.3731157795102549], [-22.90482669903198], [-5.63932233748643]]","[[0.31691790830441896], [0.8372577103141179]]","[[8.936074885612655e-05], [1.9186488375844135e-05]]",[[0.100063033644403]],[[-0.00011538744427564904]]
336,"[[-0.6087126615906934], [1.1362676368425193], [-0.42749317076490884]]","[[-0.0007649416494283773], [-0.0012394880142562181], [0.0018904385788827416]]","[[-0.5946135674779084], [0.9588999504588125], [-0.46922030417471916]]","[[-1.3730631733784446], [-22.904907121086968], [-5.640079170874689]]","[[0.31692678475652786], [0.8372596343946759]]","[[8.82038288407827e-05], [1.9169147846831436e-05]]",[[0.10006180448691751]],[[-0.00011399108252440997]]
337,"[[-0.6087203052791318], [1.136255235990643], [-0.4274743396466421]]","[[-0.0007482368796581929], [-0.0012349288125656221], [0.0018705536965799713]]","[[-0.5946185582096466], [0.9588881734424253], [-0.4692077620850039]]","[[-1.3730112397773255], [-22.90498474091416], [-5.640826179290004]]","[[0.3169355462898199], [0.8372615567535769]]","[[8.70618473924889e-05], [1.9152049268722493e-05]]",[[0.10006059106487082]],[[-0.00011261199222778288]]
338,"[[-0.6087277807741974], [1.1362428803880036], [-0.42745570643131475]]","[[-0.0007317474282786673], [-0.0012304278579980121], [0.001850925306835935]]","[[-0.5946234168003518], [0.9588764474401698], [-0.46919533636964567]]","[[-1.372959970389584], [-22.905059595755922], [-5.641563490913125]]","[[0.3169441943882932], [0.8372634774148389]]","[[8.593461389150292e-05], [1.913518916651924e-05]]",[[0.10005939318249193]],[[-0.00011124997944081047]]
339,"[[-0.6087350902441859], [1.1362305694564578], [-0.42743726856601943]]","[[-0.0007154705659005722], [-0.0012259844204253745], [0.001831550132790516]]","[[-0.5946281449583573], [0.9588647717907696], [-0.4691830255340048]]","[[-1.372909357029891], [-22.905131722275975], [-5.642291232276721]]","[[0.3169527305170033], [0.8372653964021363]]","[[8.482194003844867e-05], [1.911856417624591e-05]]",[[0.10005821064625525]],[[-0.00010990485125806498]]
340,"[[-0.6087422358298322], [1.1362183026250052], [-0.4274190235303071]]","[[-0.0006994035854032965], [-0.0012215977968459135], [0.0018124249678809767]]","[[-0.5946327443701073], [0.9588531458415316], [-0.4691708281021949]]","[[-1.372859391643042], [-22.905201156558952], [-5.643009528355647]]","[[0.31696115612229403], [0.8372673137388035]]","[[8.37236398210095e-05], [1.9102170878415592e-05]]",[[0.10005704326486563]],[[-0.00010857641550697517]]
341,"[[-0.6087492196446727], [1.1362060793297466], [-0.4274009688358441]]","[[-0.0006835438234717439], [-0.001217267274620376], [0.001793546615618563]]","[[-0.5946372167005033], [0.9588415689481673], [-0.46915874261683865]]","[[-1.3728100662249476], [-22.905267934280072], [-5.643718502270006]]","[[0.3169694726320259], [0.8372692294478418]]","[[8.263952950282594e-05], [1.908600599787036e-05]]",[[0.100055890849229]],[[-0.00010726448361220511]]
342,"[[-0.6087560437753515], [1.1361938990137674], [-0.427383102025979]]","[[-0.0006678886388865601], [-0.001212992163365595], [0.0017749119345511072]]","[[-0.594641563592952], [0.958830040474765], [-0.4691467676388784]]","[[-1.3727613727985104], [-22.90533209066538], [-5.644418275605047]]","[[0.3169776814558017], [0.8372711435519237]]","[[8.15694276123935e-05], [1.907006624835006e-05]]",[[0.10005475321243706]],[[-0.00010596886656235281]]
343,"[[-0.6087627102819648], [1.1361817611270837], [-0.4273654206753765]]","[[-0.0006524354313854064], [-0.0012087717703187784], [0.0017565178213137245]]","[[-0.5946457866699019], [0.9588185597936171], [-0.46913490174734374]]","[[-1.3727133035856705], [-22.905393660330983], [-5.645108968378481]]","[[0.31698578398519006], [0.8372730560733977]]","[[8.051315487089816e-05], [1.9054348410207922e-05]]",[[0.10005363016974131]],[[-0.00010468937925178778]]
344,"[[-0.6087692211983667], [1.1361696651265445], [-0.42734792238964037]]","[[-0.0006371816253594037], [-0.0012046054181885923], [0.0017383612082426392]]","[[-0.5946498875328112], [0.9588071262851644], [-0.46912314353914925]]","[[-1.3726658507707294], [-22.905452677568007], [-5.645790698876099]]","[[0.31699378159394737], [0.8372749670342939]]","[[7.947053422552308e-05], [1.9038849319308326e-05]]",[[0.1000525215385372]],[[-0.00010342583644406059]]
345,"[[-0.6087755785324953], [1.13615761047576], [-0.42733060480492346]]","[[-0.0006221246815207859], [-0.001200492430507516], [0.001720439053909048]]","[[-0.5946538677626694], [0.9587957393378652], [-0.46911149162888255]]","[[-1.3726190067564654], [-22.905509176003097], [-5.646463584133315]]","[[0.317001675638236], [0.8372768764563279]]","[[7.84413907883863e-05], [1.9023565867026804e-05]]",[[0.10005142713834213]],[[-0.00010217805584197305]]
346,"[[-0.6087817842666943], [1.1361455966450336], [-0.4273134655875657]]","[[-0.0006072620938314677], [-0.0011964321366076114], [0.001702748370236734]]","[[-0.5946577289200684], [0.958784398348109], [-0.4690999446485966]]","[[-1.3725727639734986], [-22.905563188911074], [-5.647127739300466]]","[[0.31700946745684133], [0.8372787843609059]]","[[7.742555183654076e-05], [1.9008495022454497e-05]]",[[0.10005034679077447]],[[-0.00010094585678631363]]
347,"[[-0.6087878403579994], [1.1361336231112584], [-0.42729650243371836]]","[[-0.0005925913697200219], [-0.0011924238958343492], [0.0016852862071333324]]","[[-0.5946614725455005], [0.9587731027201303], [-0.4690885012476103]]","[[-1.3725271148575486], [-22.90561474918998], [-5.647783278122991]]","[[0.3170171583713861], [0.8372806907691289]]","[[7.642284677866762e-05], [1.8993633654762476e-05]]",[[0.10004928031954163]],[[-9.972905728234706e-05]]
348,"[[-0.6087937487384928], [1.1361216893578747], [-0.4272797130689804]]","[[-0.0005781100737231454], [-0.001188467041483371], [0.0016680496344502888]]","[[-0.5946651001599192], [0.9587618518658028], [-0.4690771600922748]]","[[-1.372482052056847], [-22.905663889138594], [-5.648430312936189]]","[[0.3170247496865426], [0.8372825957017977]]","[[7.543310712176954e-05], [1.8978978855166417e-05]]",[[0.10004822755039978]],[[-9.852748303358465e-05]]
349,"[[-0.6087995113155662], [1.1361097948747698], [-0.42726309524804806]]","[[-0.00056381577690294], [-0.0011845609400616686], [0.0016510357622447763]]","[[-0.5946686132642429], [0.9587506452047145], [-0.46906591986581553]]","[[-1.3724375681909393], [-22.905710640729215], [-5.649068954451072]]","[[0.3170322426902425], [0.8372844991794175]]","[[7.44561664711707e-05], [1.8964527670473075e-05]]",[[0.100047188311157]],[[-9.734095471984269e-05]]
350,"[[-0.6088051299722443], [1.1360979391582051], [-0.42724664675432056]]","[[-0.0005497060979680196], [-0.0011807049492869315], [0.001634241748967008]]","[[-0.5946720133405119], [0.9587394821639255], [-0.4690547792681033]]","[[-1.372393656129629], [-22.905755035287882], [-5.649699312181964]]","[[0.3170396386538842], [0.8372864012222003]]","[[7.349186049721013e-05], [1.8950277214102584e-05]]",[[0.1000461624316381]],[[-9.616930056531928e-05]]
351,"[[-0.6088106065674787], [1.1360861217107618], [-0.42723036539960635]]","[[-0.0005357786718318824], [-0.0011768984435088503], [0.001617664768919766]]","[[-0.5946753018512924], [0.9587283621779628], [-0.46904373701546576]]","[[-1.3723503085916535], [-22.905797104025627], [-5.650321493810986]]","[[0.31704693883253837], [0.8372883018500724]]","[[7.254002690748607e-05], [1.8936224643884003e-05]]",[[0.1000451497436769]],[[-9.501234528224746e-05]]
352,"[[-0.6088159429364396], [1.1360743420412391], [-0.4272142490237104]]","[[-0.0005220311623950202], [-0.001173140811792095], [0.001601302055545581]]","[[-0.5946784802406548], [0.9587172846886592], [-0.4690327918404895]]","[[-1.372307518551711], [-22.905836877511724], [-5.650935605861593]]","[[0.317054144465151], [0.8372902010826753]]","[[7.160050544685603e-05], [1.8922367062135237e-05]]",[[0.10004415008108923]],[[-9.386991750287392e-05]]
353,"[[-0.6088211408908297], [1.1360625996646039], [-0.4271982954941274]]","[[-0.0005084612784386905], [-0.0011694314273635875], [0.001585150856673545]]","[[-0.5946815499339873], [0.9587062491450502], [-0.46902194249180995]]","[[-1.3722652790484684], [-22.905874385894258], [-5.651541753433575]]","[[0.3170612567747446], [0.8372920989393717]]","[[7.067313781972118e-05], [1.8908701804321026e-05]]",[[0.10004316327964563]],[[-9.274185026736902e-05]]
354,"[[-0.6088262022191442], [1.1360508941019083], [-0.42718250270569075]]","[[-0.0004950667362723093], [-0.0011657696926628824], [0.001569208456993182]]","[[-0.5946845123379959], [0.958695255003407], [-0.469011187733959]]","[[-1.3722235830710483], [-22.90590965906736], [-5.652140040171619]]","[[0.31706827696861634], [0.8372939954392485]]","[[6.975776775108855e-05], [1.889522605047489e-05]]",[[0.10004218917707185]],[[-9.162797194198734e-05]]
