step,q,dq,qr,tau,r_pos,r_vel,th,dth
704,"[[-0.6749544122247091], [1.0424823894729334], [-0.36755369577885755]]","[[0.0005005340977841527], [-0.0008553990274002277], [0.0003494465881046793]]","[[-0.6508211941501415], [0.882771263280392], [-0.40978190994302494]]","[[0.0005550282706527909], [-20.666777809685243], [-5.700026878435629]]","[[0.1588608947157225], [0.8551075339514452]]","[[4.516543583577004e-07], [1.600636972964864e-05]]",[[-2.5718530632446874e-05]],[[-5.4183403726676405e-06]]
705,"[[-0.674949330869602], [1.0424738040596007], [-0.3675501985774432]]","[[0.0005006273599243161], [-0.0008553750493592305], [0.00034933860930425054]]","[[-0.6508162367524779], [0.8827637190720466], [-0.4097784445532674]]","[[0.0005553386056940113], [-20.666645878455032], [-5.700030583846077]]","[[0.15886094003058665], [0.8551091410496814]]","[[4.4525224063285407e-07], [1.6006375869181966e-05]]",[[-2.572538744484954e-05]],[[-5.409080130648267e-06]]
706,"[[-0.6749442485774287], [1.0424652188847507], [-0.36754670244991855]]","[[0.0005007192392531001], [-0.0008553513506419641], [0.0003492321608216109]]","[[-0.6508112786376526], [0.8827561751310619], [-0.4097749797917269]]","[[0.0005556444388004067], [-20.666513932819807], [-5.7000342374681345]]","[[0.15886098471003798], [0.8551107481484189]]","[[4.3894189949433837e-07], [1.6006378977806435e-05]]",[[-2.5732142595924205e-05]],[[-5.399951705996678e-06]]
707,"[[-0.6749391653621045], [1.0424566339456254], [-0.36754320738106566]]","[[0.000500809750601322], [-0.0008553279208818043], [0.0003491272158958614]]","[[-0.6508063198164618], [0.882748631454219], [-0.40977151564957714]]","[[0.00055594581356333], [-20.66638197295312], [-5.700037840134591]]","[[0.1588610287631845], [0.8551123552473557]]","[[4.3272199712340864e-07], [1.6006379111033198e-05]]",[[-2.573879754362627e-05]],[[-5.390954384603547e-06]]
708,"[[-0.6749340812373336], [1.0424480492394974], [-0.36753971335588265]]","[[0.0005008989209667469], [-0.0008553047661730151], [0.0003490237628277493]]","[[-0.6508013602994146], [0.882741088038381], [-0.4097680521181264]]","[[0.0005562427895280386], [-20.66624999905445], [-5.700041392528417]]","[[0.15886107219900397], [0.8551139623461937]]","[[4.2659126509025924e-07], [1.6006376257760024e-05]]",[[-2.5745353720924887e-05]],[[-5.38208465584826e-06]]
709,"[[-0.6749289962166379], [1.042439464763694], [-0.3675362203595995]]","[[0.0005009867650438982], [-0.000855281876534969], [0.00034892177195874896]]","[[-0.6507964000970607], [0.8827335448803891], [-0.4097645891887876]]","[[0.0005565354803418465], [-20.666118011409658], [-5.700044895341372]]","[[0.15886111502634537], [0.8551155694446398]]","[[4.205484072095089e-07], [1.6006370506804757e-05]]",[[-2.575181254421771e-05]],[[-5.373341809677273e-06]]
710,"[[-0.6749239103133415], [1.0424308805155724], [-0.36753272837764167]]","[[0.0005010732981988453], [-0.0008552592430333683], [0.00034882121906515406]]","[[-0.6507914392196573], [0.8827260019771868], [-0.409761126853116]]","[[0.0005568238549558124], [-20.665986010086485], [-5.700048349372903]]","[[0.15886115725393113], [0.855117176542405]]","[[4.14592174480255e-07], [1.6006361891474086e-05]]",[[-2.5758175409486066e-05]],[[-5.364724630666992e-06]]
711,"[[-0.6749188235405672], [1.042422296492521], [-0.36752923739563986]]","[[0.0005011585444057581], [-0.0008552368689146994], [0.0003487220945867231]]","[[-0.6507864776772689], [0.8827184593257719], [-0.4097576651027887]]","[[0.0005571080553870011], [-20.665853995381582], [-5.700051755259291]]","[[0.1588611988903586], [0.8551187836392043]]","[[4.087213179015947e-07], [1.6006350478381393e-05]]",[[-2.5764443687491142e-05]],[[-5.356229922186956e-06]]
712,"[[-0.6749137359112564], [1.0424137126919752], [-0.3675257473994504]]","[[0.0005012425251300495], [-0.0008552147540824562], [0.0003486243722637672]]","[[-0.6507815154799937], [0.8827109169231404], [-0.40975420392958944]]","[[0.0005573881604581388], [-20.66572196753819], [-5.700055113648566]]","[[0.15886123994410198], [0.8551203907347563]]","[[4.0293463010598884e-07], [1.6006336234219987e-05]]",[[-2.5770618730641584e-05]],[[-5.3478555499912594e-06]]
713,"[[-0.674908647438173], [1.0424051291114051], [-0.36752225837510955]]","[[0.0005013252541648527], [-0.0008551928913957119], [0.0003485280382009015]]","[[-0.6507765526377783], [0.8827033747663102], [-0.40975074332541417]]","[[0.0005576641736699806], [-20.665589926679573], [-5.700058425288323]]","[[0.15886128042351413], [0.8551219978287844]]","[[3.972308870725527e-07], [1.600631924780771e-05]]",[[-2.5776701878621258e-05]],[[-5.339601307351172e-06]]
714,"[[-0.6749035581338967], [1.0423965457483175], [-0.3675187703088702]]","[[0.0005014067455112181], [-0.0008551712701389824], [0.00034843306113913064]]","[[-0.650771589160249], [0.8826958328524042], [-0.4097472832822922]]","[[0.0005579361625538404], [-20.665457872995816], [-5.700061690812036]]","[[0.15886132033682843], [0.8551236049210152]]","[[3.916089064137651e-07], [1.6006299574655714e-05]]",[[-2.5782694451294685e-05]],[[-5.331465766009874e-06]]
715,"[[-0.6748984680108157], [1.0423879626002532], [-0.36751528318717974]]","[[0.0005014870230593688], [-0.0008551498937491853], [0.0003483394252756511]]","[[-0.6507666250569045], [0.8826882911785959], [-0.4097438237923702]]","[[0.0005582041950988881], [-20.665325806670616], [-5.700064910965489]]","[[0.15886135969216014], [0.8551252120111801]]","[[3.860675279465653e-07], [1.6006277236968458e-05]]",[[-2.578859774129421e-05]],[[-5.323445414175815e-06]]
716,"[[-0.674893377081143], [1.0423793796647842], [-0.36751179699666703]]","[[0.000501566102533782], [-0.0008551287585550627], [0.00034824711518971485]]","[[-0.6507616603373215], [0.8826807497420368], [-0.40974036484789017]]","[[0.0005584682993489132], [-20.665193727881032], [-5.700068086332618]]","[[0.1588613984975084], [0.8551268190990137]]","[[3.806055859367774e-07], [1.6006252256950404e-05]]",[[-2.5794413026392036e-05]],[[-5.315539692924559e-06]]
717,"[[-0.6748882853569285], [1.0423707969395293], [-0.367508311724171]]","[[0.0005016439989373178], [-0.0008551078577487548], [0.00034815611055843965]]","[[-0.6507566950107747], [0.8826732085399477], [-0.40973690644121114]]","[[0.0005587285835582101], [-20.66506163687955], [-5.700071217478629]]","[[0.15886143676075767], [0.8551284261842548]]","[[3.7522193963024364e-07], [1.6006224712317163e-05]]",[[-2.5800141569368794e-05]],[[-5.307747114333475e-06]]
718,"[[-0.6748831928500347], [1.0423622144221265], [-0.3675048273567036]]","[[0.000501720733259256], [-0.0008550871932494764], [0.0003480663947098839]]","[[-0.6507517290864124], [0.8826656675696072], [-0.4097334485648092]]","[[0.0005589850737703905], [-20.664929533790744], [-5.700074305144107]]","[[0.15886147448967952], [0.8551300332666452]]","[[3.699154788039394e-07], [1.6006194569762044e-05]]",[[-2.5805784610713573e-05]],[[-5.300065280348584e-06]]
719,"[[-0.6748780995721638], [1.0423536321102576], [-0.36750134388147093]]","[[0.0005017963177877532], [-0.000855066755991396], [0.00034797794340804544]]","[[-0.6507467625733303], [0.8826581268282879], [-0.4097299912112524]]","[[0.000559237793300138], [-20.66479741876001], [-5.700077349966889]]","[[0.1588615116919343], [0.8551316403459308]]","[[3.6468509045928243e-07], [1.600616194030735e-05]]",[[-2.5811343376263672e-05]],[[-5.292493656921388e-06]]
720,"[[-0.6748730055348483], [1.0423450500016378], [-0.3674978612858586]]","[[0.0005018707736665351], [-0.0008550465487518755], [0.0003478907480351512]]","[[-0.6507417954803791], [0.8826505863133562], [-0.40972653437323364]]","[[0.0005594868500797823], [-20.664665292033064], [-5.700080352495718]]","[[0.15886154837507233], [0.8551332474218615]]","[[3.5952968935326624e-07], [1.600612681285085e-05]]",[[-2.5816819071723076e-05]],[[-5.2850293275879395e-06]]
721,"[[-0.6748679107494561], [1.042336468094012], [-0.3674943795574441]]","[[0.0005019441125409807], [-0.0008550265621925512], [0.0003478047774991555]]","[[-0.6507368278164378], [0.8826430460221625], [-0.4097230780435342]]","[[0.0005597322698998042], [-20.66453315374917], [-5.700083313389331]]","[[0.15886158454653612], [0.8551348544941901]]","[[3.5444819301844177e-07], [1.600608925400593e-05]]",[[-2.5822212888701843e-05]],[[-5.277672152392485e-06]]
722,"[[-0.6748628152271912], [1.0423278863851566], [-0.3674908986839662]]","[[0.0005020163531765237], [-0.0008550067972985242], [0.0003477200266664704]]","[[-0.6507318595900864], [0.8826355059521479], [-0.40971962221505465]]","[[0.0005599741435386996], [-20.664401004134827], [-5.700086233110696]]","[[0.1588616202136615], [0.855136461562674]]","[[3.4943955229405077e-07], [1.6006049274874812e-05]]",[[-2.5827526000124413e-05]],[[-5.270419732942774e-06]]
723,"[[-0.6748577189790951], [1.04231930487288], [-0.36748741865334533]]","[[0.0005020875096490574], [-0.0008549872471301789], [0.00034763646440114093]]","[[-0.6507268908098972], [0.8826279661007536], [-0.40971616688078555]]","[[0.0005602124259169727], [-20.664268843206987], [-5.700089112542431]]","[[0.15886165538367908], [0.8551380686270726]]","[[3.445027207948925e-07], [1.6006006919866422e-05]]",[[-2.583275956104745e-05]],[[-5.263270802557604e-06]]
724,"[[-0.6748526220160546], [1.0423107235550249], [-0.3674839394536821]]","[[0.0005021575997248562], [-0.0008549679137105914], [0.00034755408911088526]]","[[-0.6507219214842843], [0.8826204264654676], [-0.4097127120338211]]","[[0.0005604472787457127], [-20.66413667130925], [-5.700091951936349]]","[[0.15886169006371598], [0.8551396756871502]]","[[3.3963666601355413e-07], [1.600596221118522e-05]]",[[-2.5837914711381373e-05]],[[-5.2562237361879205e-06]]
725,"[[-0.6748475243487994], [1.0423021424294614], [-0.3674804610732365]]","[[0.0005022266359475808], [-0.0008549487899390806], [0.00034747287865510845]]","[[-0.650716951621556], [0.8826128870438091], [-0.40970925766735333]]","[[0.0005606786975849154], [-20.664004488521257], [-5.70009475199661]]","[[0.15886172426079723], [0.8551412827426735]]","[[3.348403776470832e-07], [1.6005915204342358e-05]]",[[-2.5842992575059065e-05]],[[-5.249277613821393e-06]]
726,"[[-0.674842425987905], [1.0422935614940956], [-0.3674769835004488]]","[[0.0005022946336776385], [-0.0008549298713056985], [0.0003473928071079102]]","[[-0.6507119812298443], [0.8826053478333536], [-0.4097058037746776]]","[[0.000560906702904429], [-20.663872294954746], [-5.700097513366687]]","[[0.15886175798184718], [0.8551428897934129]]","[[3.301128592703151e-07], [1.6005865921542295e-05]]",[[-2.5847994257753587e-05]],[[-5.242430520146363e-06]]
727,"[[-0.6748373269437908], [1.0422849807468544], [-0.3674735067239128]]","[[0.0005023616113849494], [-0.000854911161306704], [0.0003473138704188916]]","[[-0.65070701031723], [0.8825978088316935], [-0.4097023503491804]]","[[0.0005611313878115531], [-20.663740090840875], [-5.700100236488074]]","[[0.15886179123369099], [0.855144496839142]]","[[3.254531227847579e-07], [1.6005814396091722e-05]]",[[-2.5852920849291943e-05]],[[-5.235680641528517e-06]]
728,"[[-0.6748322272267376], [1.0422764001857046], [-0.36747003073239565]]","[[0.0005024275798510419], [-0.000854892651207334], [0.0003472360428452559]]","[[-0.6507020388917079], [0.8825902700364416], [-0.4096988973843391]]","[[0.0005613528224523989], [-20.663607876353026], [-5.700102922015002]]","[[0.15886182402305615], [0.8551461038796374]]","[[3.2086019119415e-07], [1.600576063909287e-05]]",[[-2.5857773427740523e-05]],[[-5.229027372348136e-06]]
729,"[[-0.6748271268468701], [1.042267819808633], [-0.3674665555148145]]","[[0.0005024925566648047], [-0.0008548743433740846], [0.00034715931904252817]]","[[-0.6506970669610576], [0.8825827314452693], [-0.40969544487373066]]","[[0.000561571000189165], [-20.66347565159289], [-5.700105570358221]]","[[0.1588618563565736], [0.8551477109146792]]","[[3.163331152578053e-07], [1.600570470605689e-05]]",[[-2.586255305279711e-05]],[[-5.222468805443289e-06]]
730,"[[-0.674822025814175], [1.042259239613665], [-0.36746308106026165]]","[[0.0005025565520508785], [-0.0008548562284359518], [0.00034708367097122106]]","[[-0.6506920945330247], [0.8825751930558765], [-0.4096919928110222]]","[[0.0005617859830104877], [-20.66334341671353], [-5.700108182173596]]","[[0.15886188824077963], [0.8551493179440508]]","[[3.1187095128615283e-07], [1.600564663029047e-05]]",[[-2.5867260771528074e-05]],[[-5.216004275197111e-06]]
731,"[[-0.674816924138491], [1.0422506595988477], [-0.3674596073579669]]","[[0.0005026195828312652], [-0.0008548383077739419], [0.000347009095646611]]","[[-0.6506871216151606], [0.8825676548660054], [-0.40968854118997616]]","[[0.0005619978355224653], [-20.66321117190388], [-5.7001107578579875]]","[[0.15886191968211627], [0.8551509249675385]]","[[3.074727583651793e-07], [1.6005586445100306e-05]]",[[-2.5871897612422938e-05]],[[-5.2096315734211085e-06]]
732,"[[-0.6748118218295136], [1.042242079762256], [-0.36745613439733255]]","[[0.0005026816617123425], [-0.0008548205760478267], [0.00034693556219866917]]","[[-0.6506821482150184], [0.8825601168734033], [-0.4096850900044361]]","[[0.0005622065645289887], [-20.663078917246686], [-5.7001132980909786]]","[[0.158861950686934], [0.8551525319849317]]","[[3.0313763998979226e-07], [1.6005524161588625e-05]]",[[-2.5876464589988718e-05]],[[-5.203349859489101e-06]]
733,"[[-0.6748067188968037], [1.0422335001019936], [-0.36745266216789607]]","[[0.0005027428021426167], [-0.0008548030324369016], [0.0003468630722631427]]","[[-0.6506771743399716], [0.8825525790758668], [-0.4096816392483388]]","[[0.0005624122460163861], [-20.662946652941315], [-5.7001158032376456]]","[[0.1588619812614917], [0.8551541389960226]]","[[2.988646746748813e-07], [1.6005459835266578e-05]]",[[-2.5880962705712284e-05]],[[-5.197158031164731e-06]]
734,"[[-0.6748016153497799], [1.0422249206161902], [-0.36744919065935594]]","[[0.0005028030206313677], [-0.000854785676168951], [0.0003467915993840276]]","[[-0.650672199997279], [0.8825450414712332], [-0.40967818891570956]]","[[0.000562614916769455], [-20.662814379115545], [-5.700118273855494]]","[[0.158862011411959], [0.8551557460006064]]","[[2.9465298256869943e-07], [1.6005393455031935e-05]]",[[-2.5885392943946767e-05]],[[-5.191053876196783e-06]]
735,"[[-0.6747965111977392], [1.0422163413030126], [-0.3674457198615517]]","[[0.0005028623238910457], [-0.000854768497819014], [0.0003467211374258983]]","[[-0.6506672251941926], [0.8825375040573333], [-0.40967473900064877]]","[[0.0005628146271750012], [-20.662682095924897], [-5.700120710460005]]","[[0.1588620411444168], [0.8551573529984817]]","[[2.905016699417118e-07], [1.600532510970254e-05]]",[[-2.5889756279871253e-05]],[[-5.185037640730375e-06]]
736,"[[-0.6747914064498236], [1.0422077621606325], [-0.3674422497644779]]","[[0.0005029207355434218], [-0.0008547515070949085], [0.0003466516656468466]]","[[-0.650662249937693], [0.8825299668320938], [-0.4096712894973605]]","[[0.0005630113996994979], [-20.66254980348173], [-5.700123113461345]]","[[0.1588620704648594], [0.8551589599894491]]","[[2.8640990135109234e-07], [1.600525475486947e-05]]",[[-2.589405366838986e-05]],[[-5.1791059046454174e-06]]
737,"[[-0.6747863011150702], [1.0421991831872721], [-0.36743878035826316]]","[[0.0005029782588667348], [-0.0008547346901031649], [0.00034658317048069653]]","[[-0.6506572742349009], [0.8825224297933808], [-0.40966784040010595]]","[[0.0005632053170265827], [-20.662417501974954], [-5.700125483459925]]","[[0.15886209937919463], [0.8551605669733132]]","[[2.8237679972065166e-07], [1.6005182457146105e-05]]",[[-2.5898286059087745e-05]],[[-5.173259617102799e-06]]
738,"[[-0.6747811952023701], [1.04219060438116], [-0.36743531163317517]]","[[0.0005030349072930734], [-0.0008547180455006631], [0.0003465156432125305]]","[[-0.6506522980925713], [0.8825148929391777], [-0.4096643917032534]]","[[0.0005633963733764347], [-20.66228519147061], [-5.7001278208561805]]","[[0.15886212789324616], [0.8551621739498807]]","[[2.784015240564486e-07], [1.600510829424806e-05]]",[[-2.5902454384515925e-05]],[[-5.167497272475299e-06]]
739,"[[-0.6747760887204839], [1.0421820257405576], [-0.3674318435796305]]","[[0.0005030906984590244], [-0.0008547015746168396], [0.0003464490590396885]]","[[-0.6506473215174423], [0.8825073562674882], [-0.409660943401249]]","[[0.0005635846021818658], [-20.662152872089372], [-5.7001301261823025]]","[[0.1588621560127538], [0.8551637809189608]]","[[2.7448326112011756e-07], [1.6005032188459722e-05]]",[[-2.5906559557400258e-05]],[[-5.1618159794472596e-06]]
740,"[[-0.6747709816780555], [1.0421734472637532], [-0.3674283761881796]]","[[0.000503145642118577], [-0.0008546852749847511], [0.0003463834168905]]","[[-0.650642344516327], [0.8824998197762673], [-0.4096574954885951]]","[[0.0005637701139469264], [-20.662020544079496], [-5.700132399770049]]","[[0.1588621837433754], [0.8551653878803663]]","[[2.7062118379550526e-07], [1.6004954250803394e-05]]",[[-2.5910602483702502e-05]],[[-5.15621597564804e-06]]
741,"[[-0.6747658740836054], [1.04216486894906], [-0.3674249094495117]]","[[0.0005031997507034258], [-0.0008546691433833353], [0.0003463186968573895]]","[[-0.650637367095761], [0.8824922834635706], [-0.40965404795989596]]","[[0.0005639528724294962], [-20.66188820745818], [-5.700134642165359]]","[[0.1588622110906878], [0.8551669948339118]]","[[2.6681449272203395e-07], [1.6004874459074614e-05]]",[[-2.591458405700733e-05]],[[-5.150695822526974e-06]]
742,"[[-0.6747607659455301], [1.0421562907948108], [-0.36742144335444]]","[[0.0005032530310046107], [-0.0008546531703487181], [0.0003462548817388389]]","[[-0.6506323892622262], [0.8824847473274593], [-0.40965060080982546]]","[[0.0005641329351804281], [-20.66175586236709], [-5.7001368538365496]]","[[0.15886223806018754], [0.8551686017794149]]","[[2.6306237743689564e-07], [1.6004792879886764e-05]]",[[-2.591850515765019e-05]],[[-5.145255327911394e-06]]
743,"[[-0.6747556572720971], [1.0421477127993635], [-0.36741797789391395]]","[[0.0005033055068955766], [-0.0008546373688554376], [0.0003461919715520567]]","[[-0.6506274110220255], [0.8824772113660578], [-0.40964715403314284]]","[[0.0005643104296910728], [-20.661623509051395], [-5.700139035125643]]","[[0.15886226465729278], [0.8551702087166964]]","[[2.5936408021287605e-07], [1.6004709502137615e-05]]",[[-2.5922366646619363e-05]],[[-5.139890407766107e-06]]
744,"[[-0.6747505480714683], [1.0421391349611007], [-0.3674145130590147]]","[[0.0005033571777016965], [-0.0008546217231704678], [0.00034612994507712824]]","[[-0.6506224323816991], [0.8824696755774177], [-0.409643707624656]]","[[0.0005644852467696637], [-20.66149114746597], [-5.700141186550733]]","[[0.158862290887344], [0.8551718156455783]]","[[2.557188183427428e-07], [1.6004624370236087e-05]]",[[-2.5926169382822007e-05]],[[-5.134603807660509e-06]]
745,"[[-0.6747454383516863], [1.0421305572784334], [-0.36741104884095416]]","[[0.0005034080596346829], [-0.0008546062328693704], [0.0003460687825125319]]","[[-0.6506174533472185], [0.8824621399597459], [-0.4096402615792815]]","[[0.0005646575027120626], [-20.661358777801198], [-5.700143308558971]]","[[0.158862316755605], [0.8551734225658868]]","[[2.5212582854816645e-07], [1.600453753969333e-05]]",[[-2.592991420740109e-05]],[[-5.12939186091306e-06]]
746,"[[-0.6747403281206659], [1.0421219797497805], [-0.36740758523106165]]","[[0.0005034581651092718], [-0.0008545908998842389], [0.0003460084793951712]]","[[-0.6506124739248279], [0.8824546045111987], [-0.4096368158919897]]","[[0.0005648272093807805], [-20.661226400156984], [-5.700145401570492]]","[[0.15886234226726434], [0.8551750294774487]]","[[2.4858436697972053e-07], [1.6004448966100426e-05]]",[[-2.5933601947090162e-05]],[[-5.1242542410939035e-06]]
747,"[[-0.674735217386225], [1.0421134023736027], [-0.3674041222207988]]","[[0.0005035075044639431], [-0.0008545757206492866], [0.00034594902648829584]]","[[-0.6506074941205492], [0.8824470692299631], [-0.40963337055782034]]","[[0.0005649944516177285], [-20.661094014730196], [-5.700147465896585]]","[[0.158862367427436], [0.8551766363800952]]","[[2.450936897879785e-07], [1.6004358716070755e-05]]",[[-2.5937233420947585e-05]],[[-5.119189696936588e-06]]
748,"[[-0.6747301061560596], [1.0421048251483689], [-0.3674006598017431]]","[[0.0005035560897719421], [-0.0008545606944801998], [0.0003458904086358072]]","[[-0.6506025139403521], [0.882439534114263], [-0.40962992557189065]]","[[0.0005651592227500224], [-20.660961621573495], [-5.700149502035332]]","[[0.158862392241161], [0.8551782432736584]]","[[2.4165308087908954e-07], [1.6004266822911006e-05]]",[[-2.5940809434905135e-05]],[[-5.114197211207941e-06]]
749,"[[-0.6747249944377602], [1.0420962480725733], [-0.36739719796559756]]","[[0.0005036039283820015], [-0.0008545458147267704], [0.0003458326097601494]]","[[-0.6505975333901106], [0.8824319991623492], [-0.409626480929388]]","[[0.0005653215444425541], [-20.660829220785715], [-5.70015151036163]]","[[0.15886241671340792], [0.8551798501579736]]","[[2.3826180750585735e-07], [1.600417326441672e-05]]",[[-2.5944330785269314e-05]],[[-5.10927658465242e-06]]
750,"[[-0.6747198822388071], [1.0420876711447353], [-0.36739373670418185]]","[[0.0005036510357706719], [-0.0008545310845933796], [0.0003457756248085031]]","[[-0.6505925524755217], [0.8824244643725099], [-0.4096230366255695]]","[[0.0005654815246067812], [-20.660696812561493], [-5.700153491301939]]","[[0.1588624408490742], [0.8551814570328786]]","[[2.3491918133000667e-07], [1.600407812940574e-05]]",[[-2.5947798254488827e-05]],[[-5.104425152892625e-06]]
751,"[[-0.6747147695665738], [1.0420790943633953], [-0.36739027600943475]]","[[0.0005036974194197047], [-0.0008545164986588638], [0.00034571943617012213]]","[[-0.6505875712024086], [0.8824169297430263], [-0.40961959265575576]]","[[0.0005656391344688316], [-20.66056439695601], [-5.7001554452245715]]","[[0.15886246465298698], [0.855183063898213]]","[[2.316244862576866e-07], [1.6003981384571375e-05]]",[[-2.5951212614267164e-05]],[[-5.099643069040455e-06]]
752,"[[-0.6747096564283271], [1.0420705177271055], [-0.36738681587340555]]","[[0.0005037430899516582], [-0.0008545020560963845], [0.0003456640378179665]]","[[-0.6505825895763406], [0.882409395272227], [-0.4096161490153377]]","[[0.0005657944346055821], [-20.660431974098408], [-5.700157372509847]]","[[0.15886248812990456], [0.8551846707538187]]","[[2.2837704782840973e-07], [1.6003883063220314e-05]]",[[-2.5954574628489952e-05]],[[-5.094929465477432e-06]]
753,"[[-0.674704542831231], [1.0420619412344487], [-0.36738335628826285]]","[[0.0005037880563590197], [-0.0008544877516562521], [0.00034560941218433894]]","[[-0.6505776076028124], [0.8824018609584668], [-0.4096127056997729]]","[[0.0005659473923240732], [-20.66029954400624], [-5.700159273622748]]","[[0.15886251128451673], [0.8551862775995404]]","[[2.2517618325501587e-07], [1.600378323196594e-05]]",[[-2.5957885046233698e-05]],[[-5.090283112810234e-06]]
754,"[[-0.6746994287823448], [1.0420533648840287], [-0.3673798972462886]]","[[0.0005038323301415626], [-0.0008544735854557062], [0.00034555555262172355]]","[[-0.6505726252872901], [0.8823943268001286], [-0.409609262704587]]","[[0.000566098124826997], [-20.66016710690622], [-5.700161148831668]]","[[0.15886253412144608], [0.8551878844352245]]","[[2.2202122917924783e-07], [1.6003681868603792e-05]]",[[-2.5961144604720265e-05]],[[-5.085702692355851e-06]]
755,"[[-0.6746943142886231], [1.0420447886744604], [-0.36737643873986964]]","[[0.0005038759239799628], [-0.0008544595596222948], [0.0003455024486100633]]","[[-0.6505676426351891], [0.8823867927955957], [-0.409605820025362]]","[[0.0005662466564393398], [-20.660034662900852], [-5.700162998497524]]","[[0.1588625566452491], [0.85518949126072]]","[[2.1891152224284838e-07], [1.600357900644056e-05]]",[[-2.596435403147745e-05]],[[-5.081187032289491e-06]]
756,"[[-0.6746891993569307], [1.0420362126043847], [-0.36737298076150315]]","[[0.0005039188434573655], [-0.0008544456671400746], [0.000345450086254917]]","[[-0.6505626596518562], [0.8823792589432702], [-0.4096023776577427]]","[[0.0005663929621331221], [-20.659902212004262], [-5.700164823145665]]","[[0.158862578860417], [0.8551910980758773]]","[[2.1584641574090568e-07], [1.6003474645476246e-05]]",[[-2.596751404831709e-05]],[[-5.076736289083214e-06]]
757,"[[-0.6746840839940305], [1.042027636672464], [-0.36736952330379774]]","[[0.0005039610979372527], [-0.0008544319051053129], [0.00034539845685443993]]","[[-0.6505576763424324], [0.8823717252416077], [-0.4095989355974435]]","[[0.0005665370953558124], [-20.659769754360013], [-5.700166622970937]]","[[0.1588626007713766], [0.8551927048805502]]","[[2.1282527407073815e-07], [1.600336886342646e-05]]",[[-2.597062536362194e-05]],[[-5.072349175053517e-06]]
758,"[[-0.674678968206581], [1.0420190608773738], [-0.3673660663594641]]","[[0.0005040027004475367], [-0.000854418275788027], [0.0003453475502371295]]","[[-0.6505526927120638], [0.8823641916890881], [-0.4095954938402432]]","[[0.0005666791207654676], [-20.659637290101667], [-5.700168398389985]]","[[0.15886262238249116], [0.8551943116745935]]","[[2.098474671807793e-07], [1.600326161588228e-05]]",[[-2.5973688672025128e-05]],[[-5.068023964599835e-06]]
759,"[[-0.6746738520011537], [1.0420104852178138], [-0.3673626099213236]]","[[0.0005040436593732878], [-0.0008544047768716256], [0.00034529735722171884]]","[[-0.6505477087658977], [0.882356658284169], [-0.4095920523819663]]","[[0.0005668190681178409], [-20.65950481934694], [-5.700170149697384]]","[[0.15886264369806138], [0.8551959184578642]]","[[2.0691236224390508e-07], [1.600315294725263e-05]]",[[-2.5976704662464393e-05]],[[-5.0637602766138295e-06]]
760,"[[-0.674668735384224], [1.042001909692501], [-0.3673591539822942]]","[[0.0005040839813651998], [-0.0008543914023919907], [0.00034524785868664254]]","[[-0.650542724508934], [0.8823491250253572], [-0.40958861121850637]]","[[0.0005669568932384905], [-20.65937234207777], [-5.70017187739548]]","[[0.15886266472232669], [0.8551975252302223]]","[[2.0401937084191246e-07], [1.600304292415089e-05]]",[[-2.597967401396388e-05]],[[-5.059557785363003e-06]]
761,"[[-0.6746636183621731], [1.0419933343001662], [-0.3673556985353882]]","[[0.0005041236762236834], [-0.0008543781528572436], [0.00034519906011615253]]","[[-0.6505377399460524], [0.8823415919112075], [-0.4095851703458247]]","[[0.000567092702082217], [-20.659239858491887], [-5.700173581686027]]","[[0.1588626854594654], [0.8551991319915284]]","[[2.0116786292323496e-07], [1.600293151327037e-05]]",[[-2.59825973955461e-05]],[[-5.055415378657155e-06]]
762,"[[-0.6746585009412887], [1.0419847590395663], [-0.36735224357374047]]","[[0.0005041627587239472], [-0.0008543650318834639], [0.0003451509425424215]]","[[-0.6505327550820997], [0.8823340589402668], [-0.4095817297599279]]","[[0.000567226531599907], [-20.65910736870945], [-5.70017526286805]]","[[0.15886270591359614], [0.8552007387416463]]","[[1.9835726394745734e-07], [1.6002818714611067e-05]]",[[-2.5985475462381227e-05]],[[-5.051330617096908e-06]]
763,"[[-0.6746533831277749], [1.041976183909471], [-0.36734878909056473]]","[[0.0005042012303255738], [-0.000854352030060429], [0.0003451034935455788]]","[[-0.6505277699220176], [0.8823265261110592], [-0.4095782894568712]]","[[0.000567358338509294], [-20.65897487272902], [-5.700176921412208]]","[[0.1588627260887784], [0.8552023454804408]]","[[1.9558698272081898e-07], [1.6002704605888596e-05]]",[[-2.598830886740369e-05]],[[-5.047305050607381e-06]]
764,"[[-0.6746482649277453], [1.0419676089086685], [-0.36734533507917294]]","[[0.0005042391033643623], [-0.0008543391497432828], [0.00034505671219794976]]","[[-0.6505227844703868], [0.8823189934222192], [-0.40957484943279154]]","[[0.0005674882190556119], [-20.65884237071976], [-5.700178557550678]]","[[0.15886274598901345], [0.8552039522077796]]","[[1.9285643082511683e-07], [1.6002589164898495e-05]]",[[-2.599109825205503e-05]],[[-5.043336458388642e-06]]
