step,q,dq,qr,tau,r_pos,r_vel,th,dth
168,"[[-0.674267210548335], [1.0555568931549903], [-0.3805574045426504]]","[[-0.00998384859955749], [-0.002965708457029259], [0.012021936936054162]]","[[-0.6516355714896748], [0.894742245377164], [-0.4192188133509319]]","[[-0.032046680366882185], [-20.722315528883627], [-5.280280002959472]]","[[0.4366692761692294], [0.8530732052620229]]","[[0.0007000133136869646], [-1.2051822317893368e-06]]",[[0.0007322780640067676]],[[-0.0009276201182551874]]
169,"[[-0.6743675585087592], [1.055527314105873], [-0.38043773760918864]]","[[-0.009843981236800872], [-0.0029361640954615187], [0.011866414850758858]]","[[-0.6517132722429384], [0.8947088418690916], [-0.4191492432845381]]","[[-0.03163314473964274], [-20.723999712842073], [-5.286258753064939]]","[[0.4367387970727541], [0.8530730933942287]]","[[0.0006907570351100123], [-1.0809755535134968e-06]]",[[0.0007220179879247537]],[[-0.000913730480364746]]
170,"[[-0.6744664994129099], [1.0554980283804585], [-0.38031961912866563]]","[[-0.009705907821801016], [-0.0029071213004119856], [0.011712850899651628]]","[[-0.6517898623754254], [0.8946757987424392], [-0.41908054826593993]]","[[-0.03122483866601522], [-20.72565832508149], [-5.2921558312913355]]","[[0.43680739806023217], [0.8530729941820833]]","[[0.0006816115103891462], [-9.535179978925612e-07]]",[[0.000711909838883491]],[[-0.0009001782225613788]]
171,"[[-0.6745640512846747], [1.055469031033271], [-0.3802030296168512]]","[[-0.00956960173696543], [-0.0028785660642523803], [0.011561218320085637]]","[[-0.6518653556943221], [0.8946431112372715], [-0.41901271655289163]]","[[-0.030821653448497965], [-20.72729160812063], [-5.297972134397225]]","[[0.43687509014631337], [0.8530729079369128]]","[[0.0006725755471725936], [-8.230531034492117e-07]]",[[0.0007019501317455968]],[[-0.0008869494811322362]]
172,"[[-0.6746602318830631], [1.055440317255725], [-0.3800879498537935]]","[[-0.0094350371291234], [-0.0028504849760607465], [0.011411491074439256]]","[[-0.6519397658461263], [0.8946107746509652], [-0.41894573662220247]]","[[-0.030423485318446186], [-20.728899808998342], [-5.30370855928464]]","[[0.43694188422760194], [0.8530728349462713]]","[[0.0006636479758681535], [-6.898135951338702e-07]]",[[0.0006921355188685735]],[[-0.0008740310296062211]]
173,"[[-0.6747550587098498], [1.0554118823704572], [-0.37997436087681535]]","[[-0.009302188896271574], [-0.0028228651683237793], [0.011263643806465024]]","[[-0.6520131063200396], [0.8945787843371883], [-0.4188795971619053]]","[[-0.030030235383600168], [-20.730483178587246], [-5.3093660029196625]]","[[0.43700779108485843], [0.8530727754750017]]","[[0.0006548276483164805], [-5.540217618005272e-07]]",[[0.0006824627837912942]],[[-0.0008614102581303105]]
174,"[[-0.6748485490168281], [1.0553837218259199], [-0.37986224397388524]]","[[-0.009171032634333512], [-0.002795694307168639], [0.0111176518008088]]","[[-0.6520853904503374], [0.8945471357051433], [-0.4188142870638331]]","[[-0.029641809154151044], [-20.732041971505133], [-5.31494536139724]]","[[0.43707282138507586], [0.8530727297662577]]","[[0.0006461134365254306], [-4.158898891937213e-07]]",[[0.0006729288352080407]],[[-0.000849075140693387]]
175,"[[-0.6749407198127088], [1.0553558311911946], [-0.37975158067728876]]","[[-0.009041544606507856], [-0.0027689605685060903], [0.010973490961849353]]","[[-0.6521566314194144], [0.8945158242186779], [-0.41874979541649027]]","[[-0.02925811631780384], [-20.733576445687113], [-5.320447530030199]]","[[0.4371369856834381], [0.8530726980424839]]","[[0.0006375042315820423], [-2.756206374243675e-07]]",[[0.0006635307011981355]],[[-0.0008370142120259043]]
176,"[[-0.6750315878696943], [1.0553282061510592], [-0.37964235275765845]]","[[-0.008913701714039601], [-0.00274265261215062], [0.010831137781782602]]","[[-0.6522268422603037], [0.8944848453955009], [-0.41868611149826424]]","[[-0.028879070726778533], [-20.73508686182078], [-5.325873402482366]]","[[0.43720029442516617], [0.8530726805063573]]","[[0.0006289989425201092], [-1.3340742954781604e-07]]",[[0.0006542655237045135]],[[-0.0008252165444075955]]
177,"[[-0.6751211697297241], [1.055300842501267], [-0.3795345422182903]]","[[-0.008787481469822403], [-0.0027167595503993502], [0.010690569296206168]]","[[-0.6522960358589588], [0.8944541948064827], [-0.41862322477096237]]","[[-0.02850459000828609], [-20.736573483171732], [-5.331223870466649]]","[[0.43726275794726027], [0.8530726773416936]]","[[0.0006205964953209797], [1.0565215369240377e-08]]",[[0.0006451305532540696]],[[-0.0008136717240155925]]
178,"[[-0.6752094817104054], [1.0552737361440365], [-0.37942813128970815]]","[[-0.008662861955982329], [-0.0026912709423093373], [0.01055176307266753]]","[[-0.652364224956495], [0.8944238680749913], [-0.4185611248736475]]","[[-0.02813459533323126], [-20.738036575250025], [-5.33649982372208]]","[[0.43732438648014293], [0.8530726887143174]]","[[0.0006122958319754179], [1.5612132697739867e-07]]",[[0.0006361231439228985]],[[-0.0008023698244854962]]
179,"[[-0.6752965399106579], [1.055246883083735], [-0.37932310242456796]]","[[-0.008539821801100259], [-0.0026661767743170195], [0.01041469718448805]]","[[-0.6524314221517378], [0.8943938608761355], [-0.4184998016167251]]","[[-0.0277690112957365], [-20.73947640552735], [-5.341702148905493]]","[[0.43738519014921], [0.853072714772896]]","[[0.0006040959095510168], [3.0309305065756575e-07]]",[[0.0006272407485102038]],[[-0.0007913013897904841]]
180,"[[-0.6753823602161033], [1.0552202794227796], [-0.37921943829275223]]","[[-0.008418340158268603], [-0.002641467429367328], [0.010279350174389537]]","[[-0.6524976399030498], [0.8943641689361522], [-0.41843924497633134]]","[[-0.02740776581755977], [-20.740893242877426], [-5.346831730109154]]","[[0.4374451789762959], [0.853072755649745]]","[[0.0005959956993928373], [4.513205142941956e-07]]",[[0.0006184809139243425]],[[-0.0007804574121076883]]
181,"[[-0.6754669583041785], [1.0551939213577133], [-0.37911712177675416]]","[[-0.008298396673323633], [-0.002617133677997041], [0.010145701043075939]]","[[-0.6525628905303382], [0.894334788031839], [-0.41837944508899605]]","[[-0.02705078965516261], [-20.742287357808376], [-5.3518894476008025]]","[[0.43750436288105654], [0.8530728114615967]]","[[0.0005879941863018434], [6.006513064704677e-07]]",[[0.0006098412767785896]],[[-0.0007698293105220817]]
182,"[[-0.6755503496489965], [1.0551678051754527], [-0.3790161359672707]]","[[-0.008179971475232806], [-0.0025931666418951005], [0.010013729200298485]]","[[-0.6526271862170698], [0.8943057139899118], [-0.4183203922465212]]","[[-0.026698016690854143], [-20.74365902150468], [-5.356876178396054]]","[[0.43756275168227854], [0.8530728823103437]]","[[0.0005800903678354619], [7.50940432059366e-07]]",[[0.0006013195591855476]],[[-0.000759408915690693]]
183,"[[-0.6756325495259625], [1.0551419272496978], [-0.3789164641589906]]","[[-0.008063045122750842], [-0.0025695578186175627], [0.009883414497208753]]","[[-0.6526905390118077], [0.894276942686558], [-0.4182620768911535]]","[[-0.026349383345304123], [-20.745008506152015], [-5.3617927953313]]","[[0.43762035509911523], [0.8530729682837493]]","[[0.0005722832536081413], [9.020497571121666e-07]]",[[0.0005929135647446715]],[[-0.0007491884441596999]]
184,"[[-0.6757135730162047], [1.0551162840375383], [-0.3788180898466404]]","[[-0.007947598612145654], [-0.0025462990274020547], [0.009754737152018814]]","[[-0.6527529608304771], [0.8942484700467147], [-0.418204489610896]]","[[-0.02600482861649045], [-20.746336084505796], [-5.366640166865613]]","[[0.4376771827522588], [0.8530730694561296]]","[[0.0005645718646363207], [1.0538478201205237e-06]]",[[0.000584621174693178]],[[-0.0007391604886675882]]
185,"[[-0.6757934350107719], [1.0550908720761896], [-0.3787209967211793]]","[[-0.00783361335748875], [-0.0025233823914911357], [0.00962767774687208]]","[[-0.6528144634575632], [0.8942202920436524], [-0.41814762113512116]]","[[-0.025664294039605462], [-20.7476420294125], [-5.371419157084409]]","[[0.43773324416505055], [0.8530731858890126]]","[[0.0005569552327777672], [1.2062097431986274e-06]]",[[0.0005764403442383867]],[[-0.000729317999830472]]
186,"[[-0.6758721502146097], [1.05506568797988], [-0.3786251686661958]]","[[-0.007721071141882099], [-0.002500800360794253], [0.009502217239900884]]","[[-0.6528750585475946], [0.8941924046985646], [-0.4180914623303958]]","[[-0.025327723245335054], [-20.748926614013005], [-5.376130625136481]]","[[0.43778854876453327], [0.8530733176317674]]","[[0.0005494324001376061], [1.3590167546873033e-06]]",[[0.0005683690990736981]],[[-0.0007196542627754907]]
187,"[[-0.6759497331503721], [1.0550407284368752], [-0.37853058975447107]]","[[-0.007609954124401852], [-0.002478545669025889], [0.009378336902996845]]","[[-0.652934757627292], [0.8941648040798931], [-0.41803600419642084]]","[[-0.02499506211908331], [-20.75019011122018], [-5.380775425084223]]","[[0.4378431058824514], [0.8530734647222086]]","[[0.0005420024186408856], [1.512155989313868e-06]]",[[0.0005604055320311187]],[[-0.0007101628904309133]]
188,"[[-0.6760261981620703], [1.0550159902066631], [-0.37843724424470476]]","[[-0.007500244818125307], [-0.0024566113245635957], [0.009256018339878366]]","[[-0.6529935720965144], [0.8941374863029474], [-0.41798123786224006]]","[[-0.024666258526868656], [-20.75143279363531], [-5.385354405670307]]","[[0.43789692475620146], [0.8530736271871777]]","[[0.0005346643494219538], [1.6655202772497546e-06]]",[[0.0005525477998864032]],[[-0.0007008378050879453]]
189,"[[-0.6761015594185144], [1.0549914701172458], [-0.378345116578407]]","[[-0.00739192607285423], [-0.002434990595557962], [0.009135243442189217]]","[[-0.6530515132297312], [0.8941104475294572], [-0.41792715458260876]]","[[-0.02434126227521638], [-20.75265493327554], [-5.389868410100817]]","[[0.4379500145297373], [0.8530738050431013]]","[[0.0005274172625080453], [1.8190080108837492e-06]]",[[0.000544794120326218]],[[-0.0006916732239455707]]
190,"[[-0.6761758309166116], [1.0549671650625647], [-0.37825419137690325]]","[[-0.007284981056684209], [-0.002413677006584375], [0.009015994415714573]]","[[-0.6531085921774363], [0.8940836839671391], [-0.417873745734543]]","[[-0.02402002489698729], [-20.753856801508572], [-5.394318275924827]]","[[0.4380023842544325], [0.8530739982965271]]","[[0.0005202602363474362], [1.972522756243933e-06]]",[[0.0005371427690512538]],[[-0.0006826636452766117]]
191,"[[-0.6762490264845084], [1.0549430720000412], [-0.37816445343852134]]","[[-0.007179393236013076], [-0.0023926643298046446], [0.008898253730334288]]","[[-0.6531648199674804], [0.894057191869217], [-0.41782100281400686]]","[[-0.02370249959626669], [-20.755038668880598], [-5.398704834528322]]","[[0.43805404288990424], [0.8530742069446355]]","[[0.0005131923574652753], [2.125973097566458e-06]]",[[0.0005295920770119523]],[[-0.0006738038343447328]]
192,"[[-0.6763211597846093], [1.0549191879482427], [-0.378075887735871]]","[[-0.007075146380645131], [-0.00237194655302142], [0.00878200411702372]]","[[-0.6532202075064515], [0.8940309675339596], [-0.4177689174327687]]","[[-0.023388641175464464], [-20.756200804863184], [-5.403028911296972]]","[[0.43810499930480207], [0.8530744309757344]]","[[0.0005062127200750055], [2.279272526273246e-06]]",[[0.0005221404277624558]],[[-0.0006650888155040682]]
193,"[[-0.6763922443164321], [1.0548955099846398], [-0.377988479413251]]","[[-0.006972224533631097], [-0.0023515178869250863], [0.008667228563589174]]","[[-0.6532747655805065], [0.8940050073043828], [-0.41771748131544756]]","[[-0.023078405932645207], [-20.757343477701777], [-5.407291325270315]]","[[0.43815526227756246], [0.8530746703697318]]","[[0.0004993204258452177], [2.43233913010954e-06]]",[[0.0005147862549564597]],[[-0.0006565138546896568]]
194,"[[-0.676462293419342], [1.0548720352434755], [-0.37790221378417843]]","[[-0.006870612002878515], [-0.0023313727528891937], [0.008553910303367787]]","[[-0.6533285048568502], [0.8939793075677592], [-0.4176666862966471]]","[[-0.022771751568484877], [-20.75846695432031], [-5.411492888952688]]","[[0.4382048404971344], [0.8530749250985888]]","[[0.0004925145835166234], [2.585095471019372e-06]]",[[0.0005075280399555333]],[[-0.0006480744501225627]]
195,"[[-0.6765313202751776], [1.0548487609137418], [-0.37781707632901823]]","[[-0.006770293345062295], [-0.0023115057776895154], [0.008442032801604257]]","[[-0.6533814358848394], [0.893953864755221], [-0.41761652431824925]]","[[-0.022468636937768682], [-20.759571500373877], [-5.415634408213211]]","[[0.4382537425636757], [0.8530751951267553]]","[[0.0004857943087022143], [2.7374682964875774e-06]]",[[0.0005003643095478996]],[[-0.0006397663200088909]]
196,"[[-0.6765993379107639], [1.0548256842372379], [-0.37773305269270757]]","[[-0.006671253373037922], [-0.0022919117621805207], [0.008331579736366113]]","[[-0.6534335690971799], [0.8939286753413149], [-0.41756698742682213]]","[[-0.022169022325300602], [-20.760657379664316], [-5.419716682312038]]","[[0.4383019769892267], [0.853075480411587]]","[[0.0004791587236041561], [2.8893885506420247e-06]]",[[0.0004932936337660234]],[[-0.0006315853965749938]]
197,"[[-0.6766663592003005], [1.054802802506728], [-0.37765012868259823]]","[[-0.006573477121422797], [-0.0022725857007949157], [0.008222535012000681]]","[[-0.6534849148106138], [0.8939037358437439], [-0.417518067771203]]","[[-0.021872869006865248], [-20.761724854499782], [-5.4237405032522155]]","[[0.4383495521983587], [0.8530757809037449]]","[[0.0004726069568306013], [3.0407910300844776e-06]]",[[0.00048631462382971435]],[[-0.00062352780907831]]
198,"[[-0.676732396867661], [1.0547801130641814], [-0.3775682902663447]]","[[-0.006476949856011036], [-0.002253522749554565], [0.008114882727301376]]","[[-0.6535354832274038], [0.8938790428228629], [-0.4174697576001287]]","[[-0.021580139335555693], [-20.762774185346007], [-5.427706656355295]]","[[0.4383964765288023], [0.8530760965475802]]","[[0.0004661381431625422], [3.1916143394816743e-06]]",[[0.00047942593017601153]],[[-0.0006155898794029009]]
199,"[[-0.6767974634885879], [1.0547576132990895], [-0.37748752356991355]]","[[-0.006381657051373266], [-0.002234718234966321], [0.008008607177663232]]","[[-0.6535852844360948], [0.8938545928813613], [-0.41742204926002574]]","[[-0.02129079676066059], [-20.763805630667232], [-5.431615919583977]]","[[0.43844275823205814], [0.8530764272814999]]","[[0.00045975142342613573], [3.3418006251118015e-06]]",[[0.0004726262405881552]],[[-0.0006077681098150337]]
200,"[[-0.6768615714928181], [1.054735300646882], [-0.3774078148756494]]","[[-0.006287584389708292], [-0.002216167637189931], [0.007903692852648192]]","[[-0.6536343284126369], [0.8938303826638383], [-0.4173749351928759]]","[[-0.021004805567348406], [-20.764819447046367], [-5.43546906373009]]","[[0.43848840547398893], [0.85307677303832]]","[[0.0004534459442651073], [3.4912955304555737e-06]]",[[0.0004659142784111848]],[[-0.0006000591753887296]]
201,"[[-0.676924733166098], [1.0547131725873857], [-0.3773291506204281]]","[[-0.006194717744315945], [-0.0021978665942171127], [0.007800124423907415]]","[[-0.6536826250213251], [0.893806408856456], [-0.41732840793420506]]","[[-0.020722130903939373], [-20.765815888988385], [-5.439266852214383]]","[[0.4385334263353981], [0.8530771337456023]]","[[0.0004472208580685866], [3.6400479519471673e-06]]",[[0.0004592888008581914]],[[-0.0005924599146256392]]
202,"[[-0.6769869606521539], [1.0546912266433934], [-0.37725151739384283]]","[[-0.006103043189723045], [-0.002179810870815868], [0.007697886737700457]]","[[-0.6537301840157974], [0.8937826681865354], [-0.4172824601111497]]","[[-0.020442738831444096], [-20.76679520873036], [-5.443010040996501]]","[[0.43857782881259355], [0.8530775093259779]]","[[0.00044107532277126715], [3.788010027871991e-06]]",[[0.0004527485973948696]],[[-0.0005849673239770991]]
203,"[[-0.6770482659545445], [1.054669460379265], [-0.37717490193650643]]","[[-0.006012546974018873], [-0.002161996375724201], [0.00759696480195797]]","[[-0.6537770150397578], [0.8937591574222707], [-0.41723708444064406]]","[[-0.020166596052057173], [-20.767757656381356], [-5.446699378582833]]","[[0.43862162081794054], [0.8530778996974557]]","[[0.0004350085017978955], [3.9351368719131585e-06]]",[[0.0004462924882149252]],[[-0.0005775785455077818]]
204,"[[-0.6771086609384708], [1.0546478713996092], [-0.37709929113835045]]","[[-0.005923215524130776], [-0.0021444191477589802], [0.007497343813810939]]","[[-0.6538231276282008], [0.8937358733722719], [-0.4171922737276467]]","[[-0.01989367011433174], [-20.76870347958903], [-5.45033560590509]]","[[0.43866481018040393], [0.8530783047737188]]","[[0.00042901956393559537], [4.081386506538109e-06]]",[[0.0004399193227853693]],[[-0.0005702908637722093]]
205,"[[-0.6771681573325284], [1.0546264573480513], [-0.3770246720370595]]","[[-0.005835035437781466], [-0.0021270753373986706], [0.007399009077635674]]","[[-0.6538685312080745], [0.8937128128852478], [-0.4171480208634824]]","[[-0.019623929042131838], [-20.769632923846693], [-5.453919456324696]]","[[0.43870740464608], [0.853078724464408]]","[[0.00042310768327835646], [4.2267197519763045e-06]]",[[0.0004336279784628953]],[[-0.0005631016952671233]]
206,"[[-0.6772267667303611], [1.0546052159059935], [-0.37695103181644807]]","[[-0.005747993462168019], [-0.002109961242018399], [0.007301946121277575]]","[[-0.6539132350993825], [0.8936899728496198], [-0.4171043188242515]]","[[-0.019357341646106363], [-20.77054623205034], [-5.457451655258637]]","[[0.4387494118787225], [0.8530791586753916]]","[[0.0004172720391160123], [4.371099981970161e-06]]",[[0.00042741735918379943]],[[-0.0005560085829088152]]
207,"[[-0.6772845005923326], [1.0545841447915347], [-0.37687835780499784]]","[[-0.005662076534017735], [-0.002093073222114633], [0.0072061405611679175]]","[[-0.6539572485160278], [0.8936673501931076], [-0.41706116066928856]]","[[-0.0190938772480842], [-20.771443644645487], [-5.460932920743517]]","[[0.43879083946026015], [0.8530796073090274]]","[[0.00041151181587317787], [4.514493334717429e-06]]",[[0.0004212863942039119]],[[-0.0005490091949644591]]
208,"[[-0.6773413702470232], [1.0545632417583182], [-0.37680663747435306]]","[[-0.005577271706460912], [-0.0020764077905185974], [0.0071115781905750075]]","[[-0.6540005805661807], [0.8936449418825975], [-0.417018539539785]]","[[-0.018833505653748528], [-20.772325399606828], [-5.464363962750255]]","[[0.4388316948913093], [0.8530800702644067]]","[[0.00040582620310369855], [4.656868080044063e-06]]",[[0.00041523403694313383]],[[-0.0005421013052658141]]
209,"[[-0.6773973868927977], [1.0545425045945462], [-0.3767358584379011]]","[[-0.005493566202899397], [-0.0020599615375956337], [0.0070182449390473745]]","[[-0.6540432402541105], [0.8936227449234315], [-0.4169764486572978]]","[[-0.018576197257561322], [-20.77319173226929], [-5.4677454836314805]]","[[0.4388719855916815], [0.8530805474375948]]","[[0.0004002143953851789], [4.798195052391208e-06]]",[[0.00040925926384631283]],[[-0.0005352828025863236]]
210,"[[-0.677452561599266], [1.0545219311219785], [-0.37666600844939246]]","[[-0.005410947386723874], [-0.002043731150007305], [0.006926126861874188]]","[[-0.6540852364801663], [0.8936007563593311], [-0.4169348813225121]]","[[-0.01832192281599987], [-20.77404287544563], [-5.4710781778099085]]","[[0.4389117189008876], [0.853081038721855]]","[[0.000394675592335636], [4.938447184521522e-06]]",[[0.000403361073319857]],[[-0.000528551675995647]]
211,"[[-0.6775069053086916], [1.0545015191949794], [-0.3765970754015548]]","[[-0.005329402756998267], [-0.0020277134116603035], [0.006835210157617039]]","[[-0.6541265780419497], [0.8935789732719417], [-0.416893830913946]]","[[-0.01807065360175253], [-20.774879059202526], [-5.4743627319098325]]","[[0.43895090207863796], [0.8530815440078658]]","[[0.0003892089985524372], [5.0775995519281025e-06]]",[[0.0003975384847326934]],[[-0.0005219060110415192]]
212,"[[-0.6775604288373852], [1.0544812666996375], [-0.37652904732479325]]","[[-0.005248919943021305], [-0.002011905201203784], [0.006745481159686734]]","[[-0.654167273635205], [0.8935573927804558], [-0.41685329088673395]]","[[-0.017822361237553874], [-20.77570051101732], [-5.477599824634903]]","[[0.4389895423053418], [0.8530820631839277]]","[[0.0003838138236123001], [5.215629206301031e-06]]",[[0.0003917905374594992]],[[-0.000515343984538336]]
213,"[[-0.6776131428770615], [1.0544611715529084], [-0.3764619123858817]]","[[-0.005169486715659102], [-0.0019963034681484415], [0.006656926319774173]]","[[-0.6542073318546799], [0.8935360120412343], [-0.41681325477146336]]","[[-0.01757701774710041], [-20.77650745561902], [-5.4807901269520904]]","[[0.43902764668260397], [0.8530825961361594]]","[[0.00037848928207684374], [5.352515208834063e-06]]",[[0.000386116289966904]],[[-0.0005088638628946499]]
214,"[[-0.6776650579961347], [1.0544412317017935], [-0.3763956588866969]]","[[-0.005091090968057821], [-0.0019809052477444966], [0.006569532219341201]]","[[-0.6542467611946582], [0.8935148282475505], [-0.41677371617309433]]","[[-0.017334595472970005], [-20.77730011505434], [-5.483934301750538]]","[[0.4390652222337208], [0.8530831427486866]]","[[0.00037323459340932175], [5.488238408180024e-06]]",[[0.0003805148189642005]],[[-0.0005024639930450037]]
215,"[[-0.677716184641005], [1.0544214451225828], [-0.3763302752629849]]","[[-0.005013720720612111], [-0.001965707648134196], [0.006483285568709071]]","[[-0.6542855700500252], [0.8934938386291584], [-0.41673466876987103]]","[[-0.017095067084276216], [-20.77807870862857], [-5.487033004157371]]","[[0.4391022759041765], [0.853083702903822]]","[[0.0003680489820634403], [5.622781451553038e-06]]",[[0.0003749852185927906]],[[-0.0004961428000372584]]
216,"[[-0.6777665331372877], [1.0544018098200898], [-0.37626575008314256]]","[[-0.0049373641120369766], [-0.001950707852892447], [0.006398173180355141]]","[[-0.6543237667170398], [0.8934730404519637], [-0.4166961063123122]]","[[-0.016858405577723445], [-20.77884345284595], [-5.490086881504318]]","[[0.43913881456213827], [0.8530842764822346]]","[[0.0003629316774556024], [5.756128595990617e-06]]",[[0.0003695265996611775]],[[-0.0004898987822968982]]
217,"[[-0.6778161136910468], [1.0543823238269607], [-0.3762020720470027]]","[[-0.004862009402249914], [-0.0019359031142312244], [0.006314182005813254]]","[[-0.6543613593941461], [0.8934524310176364], [-0.41665802262221924]]","[[-0.016624584190839453], [-20.77959456151674], [-5.493096573143205]]","[[0.4391748449989534], [0.8530848633631145]]","[[0.0003578819139371525], [5.888265719455887e-06]]",[[0.000364138088912924]],[[-0.00048373050839054833]]
218,"[[-0.6778649363899791], [1.0543629852030059], [-0.3761392299846826]]","[[-0.004787644968533206], [-0.0019212907477109409], [0.0062312991059297745]]","[[-0.6543983561827154], [0.8934320076632863], [-0.4166204115917432]]","[[-0.016393576443792135], [-20.780332245647646], [-5.496062710573814]]","[[0.4392103739296469], [0.8530854634243276]]","[[0.0003528989308776431], [6.01918026532644e-06]]",[[0.0003588188283443537]],[[-0.00047763661259179677]]
219,"[[-0.67791301120457], [1.054343792034543], [-0.3760772128554164]]","[[-0.004714259294636203], [-0.0019068681387913455], [0.0061495116428939706]]","[[-0.6544347650878728], [0.8934117677611242], [-0.41658326718248667]]","[[-0.016165356088468474], [-20.78105671345147], [-5.498985917693897]]","[[0.43924540799342027], [0.853086076542563]]","[[0.00034798197262042585], [6.148861031451958e-06]]",[[0.0003535679745579313]],[[-0.00047161578939498676]]
220,"[[-0.6779603479892534], [1.0543247424338011], [-0.3760160097464067]]","[[-0.004641840986740128], [-0.0018926327249727537], [0.006068806918721387]]","[[-0.6544705940194694], [0.8933917087180259], [-0.4165465834246066]]","[[-0.015939897061604924], [-20.781768170468997], [-5.501866810260158]]","[[0.43927995375415224], [0.8530867025934747]]","[[0.00034313028851040706], [6.277298281176513e-06]]",[[0.00034838469814109423]],[[-0.000465666795268823]]
221,"[[-0.6780069564835148], [1.0543058345383252], [-0.3759556098717132]]","[[-0.004570378759778004], [-0.0018785819953654193], [0.005989172316152286]]","[[-0.6545058507924855], [0.8933718279753101], [-0.4165103544160112]]","[[-0.015717173679455243], [-20.782466819172832], [-5.50470599665378]]","[[0.4393140177009018], [0.8530873414518153]]","[[0.00033834313293845675], [6.404483543498429e-06]]",[[0.00034326818309600123]],[[-0.00045978844012986575]]
222,"[[-0.6780528463129869], [1.0542870665104256], [-0.37589600257114036]]","[[-0.004499861423053669], [-0.0018647135125655911], [0.005910595351271197]]","[[-0.6545405431280941], [0.8933521230083153], [-0.4164745743215293]]","[[-0.015497160171464408], [-20.783152859663662], [-5.507504077201813]]","[[0.4393476062484126], [0.8530879929915635]]","[[0.0003336197653525108], [6.5304095908658155e-06]]",[[0.0003382176262997544]],[[-0.00045397958320934385]]
223,"[[-0.678098026990539], [1.0542684365366293], [-0.3758371773091163]]","[[-0.004430277902818969], [-0.001851024881316582], [0.005833063645893602]]","[[-0.6545746786547201], [0.8933325913259716], [-0.4164392373721105]]","[[-0.015279831197074767], [-20.78382648897431], [-5.510261644665841]]","[[0.4393807257376216], [0.8530886570860441]]","[[0.0003289594502853266], [6.655070372563188e-06]]",[[0.00033323223697420684]],[[-0.00044823913710326756]]
224,"[[-0.6781425079173523], [1.0542499428271965], [-0.3757791236736411]]","[[-0.004361617237324741], [-0.0018375137424253007], [0.005756564919045581]]","[[-0.654608264908272], [0.8933132304705684], [-0.41640433786409703]]","[[-0.015065161541537364], [-20.784487901386033], [-5.51297928414801]]","[[0.4394133824361679], [0.8530893336080438]]","[[0.00032436145738223843], [6.778460992507007e-06]]",[[0.000328311236202663]],[[-0.0004425660607044902]]
225,"[[-0.6781862983839317], [1.054231583615612], [-0.3757218313751911]]","[[-0.004293868540926463], [-0.0018241778157022381], [0.005681087008093416]]","[[-0.6546413093330435], [0.8932940380174251], [-0.4163698701585009]]","[[-0.014853125958011582], [-20.78513728867331], [-5.515657573075577]]","[[0.4394455825389065], [0.8530900224299208]]","[[0.0003198250614289133], [6.900577564916688e-06]]",[[0.00032345385648879874]],[[-0.0004369593496739467]]
226,"[[-0.678229407571176], [1.0542133571581358], [-0.3756652902456563]]","[[-0.004227021059060351], [-0.0018110148347977306], [0.005606617845130835]]","[[-0.654673819283233], [0.8932750115743234], [-0.4163358286802377]]","[[-0.014643699661001097], [-20.785774839527278], [-5.518297081381151]]","[[0.43947733216842344], [0.8530907234237076]]","[[0.00031534954236245305], [7.021417280927977e-06]]",[[0.0003186593413028895]],[[-0.00043141804986593195]]
227,"[[-0.6782718445513726], [1.0541952617333425], [-0.3756094902372856]]","[[-0.004161064119152277], [-0.0017980225942134664], [0.005533145471760925]]","[[-0.6547058020225768], [0.8932561487814488], [-0.41630220791751454]]","[[-0.014436857809128956], [-20.78640074007513], [-5.52089837145243]]","[[0.4395086373755555], [0.8530914364612087]]","[[0.00031093418533800765], [7.140978242059504e-06]]",[[0.0003139269446859194]],[[-0.0004259412393274268]]
228,"[[-0.6783136182892113], [1.0541772956417157], [-0.37555442142163487]]","[[-0.004095987156226416], [-0.0017851989214255626], [0.00546065804169639]]","[[-0.6547372647260006], [0.8932374473108439], [-0.41626900242111137]]","[[-0.014232575736089714], [-20.7870151737276], [-5.523461998148764]]","[[0.4395395041399113], [0.8530921614140954]]","[[0.00030657828072322424], [7.259259504621696e-06]]",[[0.00030925593086969944]],[[-0.00042052803481689056]]
229,"[[-0.678354737642764], [1.0541594572052178], [-0.3755000739885383]]","[[-0.0040317796886193275], [-0.0017725417002207866], [0.005389143802447788]]","[[-0.6547682144800472], [0.8932189048661453], [-0.4162362068037545]]","[[-0.01403082892225438], [-20.78761832116773], [-5.525988508870158]]","[[0.4395699383703961], [0.8530928981539914]]","[[0.0003022811241593093], [7.376260879876639e-06]]",[[0.0003046455739172119]],[[-0.0004151775841149067]]
230,"[[-0.6783952113644944], [1.054141744766921], [-0.3754464382450551]]","[[-0.003968431343345805], [-0.0017600488408834603], [0.0053185911136912345]]","[[-0.6547986582839771], [0.8932005191821246], [-0.4162038157394534]]","[[-0.013831592932636916], [-20.788210360441486], [-5.528478443751969]]","[[0.4395999459057409], [0.8530936465525578]]","[[0.00029804201658878426], [7.49198306726484e-06]]",[[0.00030009515737117366]],[[-0.00040988907053799914]]
