step,q,dq,qr,tau,r_pos,r_vel,th,dth
309,"[[-0.6084339675634529], [1.1366218876318406], [-0.4280867072907539]]","[[-0.001308310981454952], [-0.001387480001602659], [0.002537353062884662]]","[[-0.5944219767203369], [0.9592398837883419], [-0.46960894412641263]]","[[-1.3747488885441044], [-22.901616962846436], [-5.615732368849135]]","[[0.7913614616687902], [0.8372069922015549]]","[[0.00012536700765286568], [1.9735122924746662e-05]]",[[0.10010121277763254]],[[-0.00015843792245027674]]
310,"[[-0.6084470824234826], [1.136608017940064], [-0.428061437631722]]","[[-0.001284629504973142], [-0.001381042868407928], [0.002509154506481509]]","[[-0.5944312690343627], [0.9592264449444547], [-0.4695926201319664]]","[[-1.3746755882503994], [-22.901785174893877], [-5.616795785348595]]","[[0.7913739147636114], [0.8372089707495568]]","[[0.0001237466197956394], [1.9710061116562372e-05]]",[[0.10009949788485978]],[[-0.00015651786576088844]]
311,"[[-0.6084599588258274], [1.1365942121394135], [-0.428036448631876]]","[[-0.0012612508587574595], [-0.0013746869274307572], [0.0024813169481880393]]","[[-0.5944403737246664], [0.9592130786391764], [-0.4695764608075156]]","[[-1.3746032085938884], [-22.90194940987828], [-5.617845367741857]]","[[0.7913862068950387], [0.8372109468096801]]","[[0.00012214701816670726], [1.9685355667764526e-05]]",[[0.1000978046817093]],[[-0.0001546208380001947]]
312,"[[-0.6084725998207664], [1.1365804694239472], [-0.42801173669754194]]","[[-0.0012381712963554642], [-0.0013684111881772654], [0.002453835894587697]]","[[-0.5944492932050952], [0.9591997839339562], [-0.46956046406198826]]","[[-1.3745317388327276], [-22.9021097213772], [-5.6188812970980555]]","[[0.7913983401283076], [0.8372129204172786]]","[[0.00012056794352899303], [1.9661001127158073e-05]]",[[0.10009613290563787]],[[-0.00015274659108372932]]
313,"[[-0.6084850084207312], [1.1365667889974644], [-0.42798729827971926]]","[[-0.0012153871053067478], [-0.0013622146804206092], [0.0024267069099939004]]","[[-0.5944580298587622], [0.9591865599023207], [-0.4695446278297955]]","[[-1.3744611683609604], [-22.902266162114433], [-5.619903752253242]]","[[0.7914103165028784], [0.8372148916071608]]","[[0.00011900913954310255], [1.9636992087956884e-05]]",[[0.1000944822970143]],[[-0.00015089487687218114]]
314,"[[-0.6084971876007419], [1.1365531700734113], [-0.42796312987357954]]","[[-0.0011928946136041813], [-0.0013560964471944215], [0.0023999256136918307]]","[[-0.5944665860388451], [0.9591734056296621], [-0.4695289500705345]]","[[-1.374391486462867], [-22.90241878437887], [-5.62091290954095]]","[[0.7914221380327291], [0.837216860413602]]","[[0.00011747035280063045], [1.961332323219267e-05]]",[[0.10009285259908919]],[[-0.00014906544938421244]]
315,"[[-0.6085091402988322], [1.136539611874757], [-0.4279392280179668]]","[[-0.001170690195113136], [-0.0013500555391448288], [0.0023734876692480256]]","[[-0.59447496406895], [0.9591603202130762], [-0.46951342876870666]]","[[-1.3743226827711283], [-22.902567639429584], [-5.621908943007388]]","[[0.7914338067066453], [0.8372188268703543]]","[[0.00011595133280195569], [1.9589989408430597e-05]]",[[0.10009124355795762]],[[-0.00014725806728729807]]
316,"[[-0.6085208694164718], [1.1365261136338898], [-0.42791558929488743]]","[[-0.0011487702649003312], [-0.001344091016071386], [0.002347388788926333]]","[[-0.5944831662431959], [0.9591473027612705], [-0.4694980619334558]]","[[-1.3742547469089779], [-22.902712777903965], [-5.622892024518126]]","[[0.7914453244885089], [0.8372207910106565]]","[[0.00011445183191183261], [1.9566985531849213e-05]]",[[0.10008965492253002]],[[-0.00014547249090667708]]
317,"[[-0.6085323778189797], [1.136512674592511], [-0.4278922103290241]]","[[-0.0011271312725038146], [-0.0013382019579223914], [0.0023216247488116876]]","[[-0.5944911948267169], [0.9591343523944001], [-0.469482847598289]]","[[-1.3741876685314889], [-22.902854249869705], [-5.623862323385742]]","[[0.7914566933175833], [0.8372227528672459]]","[[0.00011297160530387984], [1.9544306606444906e-05]]",[[0.10008808644450667]],[[-0.0001437084816145011]]
318,"[[-0.6085436683359454], [1.136499294001527], [-0.42786908778724264]]","[[-0.0011057697226384278], [-0.0013323874366376887], [0.0022961913521957616]]","[[-0.5944990520561569], [0.9591214682438954], [-0.46946778382079996]]","[[-1.3741214375732893], [-22.90299210442392], [-5.624820007048624]]","[[0.791467915108797], [0.8372247124723654]]","[[0.00011151041101609138], [1.952194776944083e-05]]",[[0.10008653787834054]],[[-0.00014196580708032182]]
319,"[[-0.6085547437616217], [1.1364859711209387], [-0.4278462183780972]]","[[-0.0010846821409574298], [-0.0013266465561863894], [0.0022710844620310727]]","[[-0.5945067401395218], [0.9591086494524009], [-0.4694528686824169]]","[[-1.374056043876592], [-22.9031263902108], [-5.625765240604236]]","[[0.7914789917530237], [0.8372266698577746]]","[[0.00011006800987312104], [1.9499904191366824e-05]]",[[0.1000850089812213]],[[-0.00014024423169669425]]
320,"[[-0.6085656068553524], [1.136472705219751], [-0.4278235988513653]]","[[-0.0010638651102171104], [-0.0013209784150310377], [0.002246299994930409]]","[[-0.5945142612572597], [0.9590958951735212], [-0.46943810028811506]]","[[-1.3739914775593958], [-22.903257155023717], [-5.6266981868749895]]","[[0.7914899251173618], [0.8372286250547584]]","[[0.00010864416541966904], [1.9478171220388418e-05]]",[[0.1000834995130345]],[[-0.00013854352804040272]]
321,"[[-0.6085762603419627], [1.136459495575862], [-0.42780122599755677]]","[[-0.0010433152381794097], [-0.0013153821341721772], [0.0022218339078299842]]","[[-0.5945216175617911], [0.9590832045718068], [-0.46942347676617674]]","[[-1.373927728650583], [-22.903384446182773], [-5.627619006562756]]","[[0.7915007170454096], [0.8372305780941349]]","[[0.00010723864405370875], [1.945674417136445e-05]]",[[0.10008200923634127]],[[-0.0001368634656602665]]
322,"[[-0.6085867069121652], [1.1364463414759662], [-0.42777909664745567]]","[[-0.0010230291878549208], [-0.0013098568277406242], [0.0021976821963706483]]","[[-0.5945288111785585], [0.9590705768225032], [-0.4694089962679099]]","[[-1.3738647874560903], [-22.90350831013465], [-5.628527858351102]]","[[0.7915113693575386], [0.8372325290062652]]","[[0.00010585121480444215], [1.9435618558993895e-05]]",[[0.1000805379163461]],[[-0.00013520382150233358]]
323,"[[-0.6085969492229415], [1.1364332422154468], [-0.4277572076716252]]","[[-0.0010030036437233686], [-0.0013044016383065293], [0.0021738409116184715]]","[[-0.5945358442056643], [0.9590580111115341], [-0.46939465696741395]]","[[-1.37380264425421], [-22.90362879279273], [-5.629424898912952]]","[[0.7915218838511661], [0.837234477821061]]","[[0.00010448164944332206], [1.9414789886873507e-05]]",[[0.1000790853208799]],[[-0.00013356436927275395]]
324,"[[-0.608606989897953], [1.1364201970982888], [-0.42773555597997287]]","[[-0.0009832353429181234], [-0.001299015706182849], [0.0021503061615865265]]","[[-0.5945427187149195], [0.9590455066352489], [-0.4693804570612982]]","[[-1.3737412894651202], [-22.903745939459164], [-5.630310282453993]]","[[0.7915322623010219], [0.8372364245679922]]","[[0.0001031297223841321], [1.939425381403126e-05]]",[[0.10007765122036162]],[[-0.00013194488979186014]]
325,"[[-0.6086168315279114], [1.1364072054369723], [-0.42771413852127693]]","[[-0.0009637210476827751], [-0.001293698191314141], [0.0021270740774139013]]","[[-0.594549436751473], [0.9590330626003977], [-0.46936639476845105]]","[[-1.3736807136437181], [-22.90385979465989], [-5.631184161647556]]","[[0.7915425064594168], [0.837238369276095]]","[[0.00010179521073849784], [1.9374005977290665e-05]]",[[0.10007623538778392]],[[-0.0001303451615830356]]
326,"[[-0.608626476670984], [1.1363942665523894], [-0.427692952282728]]","[[-0.000944457578046537], [-0.0012884482426409327], [0.0021041408501299153]]","[[-0.594556000334728], [0.9590206782239049], [-0.46935246832976957]]","[[-1.3736209074199834], [-22.903970402390513], [-5.632046686791139]]","[[0.7915526180565052], [0.8372403119739805]]","[[0.00010047789420486453], [1.9354042257724302e-05]]",[[0.10007483759867725]],[[-0.00012876497055755616]]
327,"[[-0.6086359278531402], [1.1363813797737246], [-0.427671994289483]]","[[-0.0009254417636603146], [-0.0012832650502008214], [0.0020815027198046038]]","[[-0.5945624114579837], [0.9590083527328791], [-0.469338676007943]]","[[-1.373561861405903], [-22.904077806133746], [-5.632898006256874]]","[[0.7915625988005467], [0.8372422526898408]]","[[9.917755512400817e-05], [1.9334358425382447e-05]]",[[0.10007345763110165]],[[-0.0001272040974725705]]
328,"[[-0.6086451875685668], [1.1363685444383873], [-0.42765126160421557]]","[[-0.0009066704942512771], [-0.0012781477868050173], [0.0020591559527813746]]","[[-0.594568672089661], [0.9589960853643003], [-0.469325016087163]]","[[-1.3735035664793842], [-22.904182048584367], [-5.633738266637757]]","[[0.7915724503781661], [0.8372441914514556]]","[[9.789397839021774e-05], [1.93149504057466e-05]]",[[0.10007209526560307]],[[-0.00012566233169094242]]
329,"[[-0.6086542582800264], [1.136355759891913], [-0.42763075132668854]]","[[-0.0008881406890150073], [-0.0012730956412981553], [0.002037096867643612]]","[[-0.594574784172681], [0.9589838753650374], [-0.46931148687290847]]","[[-1.3734460135573952], [-22.90428317187022], [-5.634567612509423]]","[[0.7915821744546095], [0.8372461282862002]]","[[9.662695145129518e-05], [1.9295814190911642e-05]]",[[0.10007075028519942]],[[-0.00012413946153085748]]
330,"[[-0.6086631424192153], [1.1363430254878542], [-0.42761046059327823]]","[[-0.0008698492990918544], [-0.0012681078197863405], [0.002015321842012738]]","[[-0.5945807496252765], [0.9589717219916912], [-0.46929808669170436]]","[[-1.3733891935689422], [-22.904381217671826], [-5.635386186361804]]","[[0.7915917726739984], [0.8372480632210528]]","[[9.537626426414647e-05], [1.9276945850688065e-05]]",[[0.1000694224753607]],[[-0.0001226352768654987]]
331,"[[-0.6086718423871467], [1.136330340587709], [-0.42759038657658244]]","[[-0.0008517933167088709], [-0.0012631835293651639], [0.001993827276486518]]","[[-0.5945865703412881], [0.9589596245104425], [-0.4692848138908693]]","[[-1.3733330976702098], [-22.90447622691176], [-5.636194128981096]]","[[0.7916012466595825], [0.8372499962826]]","[[9.414170938359945e-05], [1.9258341499295284e-05]]",[[0.10006811162397874]],[[-0.00012114957072622938]]
332,"[[-0.6086803605545075], [1.1363177045608204], [-0.42757052648496874]]","[[-0.0008339697672000712], [-0.0012583219889954755], [0.0019726096166344104]]","[[-0.59459224819028], [0.9589475821969556], [-0.4692716668382877]]","[[-1.3732777170069697], [-22.90456824005195], [-5.636991579300374]]","[[0.7916105980139887], [0.8372519274970427]]","[[9.2923081729257e-05], [1.9239997295361633e-05]]",[[0.10006681752134561]],[[-0.00011968213728376191]]
333,"[[-0.6086886992620203], [1.1363051167842968], [-0.42755087756214105]]","[[-0.0008163757076204842], [-0.0012535224331356176], [0.0019516653700381303]]","[[-0.5945977850179561], [0.9589355943362439], [-0.46925864392216715]]","[[-1.373223042777656], [-22.904657297077165], [-5.637778674259349]]","[[0.7916198283194681], [0.837253856890204]]","[[9.172017878533723e-05], [1.9221909464128828e-05]]",[[0.10006553996013343]],[[-0.00011823277185670812]]
334,"[[-0.6086968608208088], [1.1362925766429197], [-0.42753143708674934]]","[[-0.0007990082479216593], [-0.0012487840800042005], [0.0019309910534453384]]","[[-0.5946031826465143], [0.9589236602225399], [-0.4692457435508076]]","[[-1.3731690664765406], [-22.904743437139093], [-5.638555549135458]]","[[0.7916289391381413], [0.8372557844875343]]","[[9.0532800389731e-05], [1.920407440847427e-05]]",[[0.10006427873536183]],[[-0.00011680127561904813]]
335,"[[-0.6087048475127137], [1.1362800835290396], [-0.4275122023719274]]","[[-0.0007818645034669836], [-0.001244106192741956], [0.0019105832519318577]]","[[-0.5946084428744794], [0.958911779159287], [-0.4692329641523953]]","[[-1.3731157794933533], [-22.904826699050833], [-5.639322337477785]]","[[0.7916379320122403], [0.837257710314117]]","[[8.936074885612655e-05], [1.9186488375844135e-05]]",[[0.10006303364439856]],[[-0.00011538744427704375]]
336,"[[-0.6087126615906904], [1.136267636842524], [-0.42749317076492005]]","[[-0.0007649416473495124], [-0.0012394880171866796], [0.0018904385812315433]]","[[-0.5946135674778976], [0.9588999504588196], [-0.46922030417472305]]","[[-1.3730631733785343], [-22.904907121086644], [-5.640079170872968]]","[[0.7916468084643493], [0.8372596343946749]]","[[8.82038288407827e-05], [1.9169147824626975e-05]]",[[0.10006180448691343]],[[-0.00011399108216599702]]
337,"[[-0.6087203052791308], [1.1362552359906484], [-0.4274743396466522]]","[[-0.0007482368789857863], [-0.001234928814399655], [0.001870553701030453]]","[[-0.5946185582096724], [0.9588881734424225], [-0.4692077620850055]]","[[-1.3730112397620955], [-22.90498474094006], [-5.640826179254503]]","[[0.7916555699976412], [0.8372615567535759]]","[[8.706184739804002e-05], [1.9152049257620263e-05]]",[[0.10006059106486538]],[[-0.0001126119923550023]]
338,"[[-0.6087277807741996], [1.1362428803880122], [-0.4274557064313271]]","[[-0.0007317474305714999], [-0.0012304278552123238], [0.0018509253082002047]]","[[-0.5946234168003469], [0.9588764474401702], [-0.4691953363696483]]","[[-1.3729599703910638], [-22.90505959575772], [-5.641563490874181]]","[[0.7916642180961144], [0.8372634774148382]]","[[8.593461389150292e-05], [1.91351891887237e-05]]",[[0.10005939318248504]],[[-0.00011124997986100213]]
339,"[[-0.6087350902441834], [1.1362305694564638], [-0.4274372685660316]]","[[-0.0007154705645819742], [-0.0012259844217086258], [0.0018315501344131901]]","[[-0.5946281449583098], [0.9588647717907898], [-0.4691830255340137]]","[[-1.372909357031114], [-22.90513172226608], [-5.6422912323026155]]","[[0.7916727542248244], [0.8372653964021355]]","[[8.482194003844867e-05], [1.911856418734814e-05]]",[[0.10005821064625106]],[[-0.00010990485073876684]]
340,"[[-0.6087422358298296], [1.1362183026250123], [-0.4274190235303222]]","[[-0.0006994035850481223], [-0.0012215977973937808], [0.001812424966892004]]","[[-0.5946327443701342], [0.9588531458415448], [-0.46917082810220323]]","[[-1.3728593916666538], [-22.905201156534442], [-5.643009528351445]]","[[0.7916811798301152], [0.8372673137388025]]","[[8.372363980990727e-05], [1.9102170878415592e-05]]",[[0.10005704326486159]],[[-0.00010857641554991825]]
341,"[[-0.608749219644672], [1.136206079329754], [-0.4274009688358582]]","[[-0.0006835438229347013], [-0.0012172672751847857], [0.0017935466146018209]]","[[-0.5946372167005097], [0.9588415689481782], [-0.46915874261684565]]","[[-1.372810066220528], [-22.905267934284844], [-5.643718502279265]]","[[0.7916894963398471], [0.8372692294478408]]","[[8.263952950837705e-05], [1.908600599787036e-05]]",[[0.10005589084922374]],[[-0.00010726448351768003]]
342,"[[-0.6087560437753523], [1.1361938990137774], [-0.42738310202599544]]","[[-0.0006678886362816994], [-0.0012129921663567578], [0.0017749119332252095]]","[[-0.5946415635929618], [0.9588300404747744], [-0.4691467676388854]]","[[-1.3727613728067567], [-22.905332090657044], [-5.644418275631153]]","[[0.7916977051636228], [0.8372711435519226]]","[[8.156942762349573e-05], [1.907006621504337e-05]]",[[0.10005475321243161]],[[-0.0001059688659971348]]
343,"[[-0.6087627102819693], [1.136181761127092], [-0.42736542067539013]]","[[-0.0006524354303330676], [-0.0012087717728037073], [0.0017565178248420271]]","[[-0.5946457866699604], [0.9588185597936103], [-0.4691349017473472]]","[[-1.3727133035535717], [-22.905393660380327], [-5.6451089683471976]]","[[0.7917058076930112], [0.8372730560733966]]","[[8.051315487644928e-05], [1.905434838800346e-05]]",[[0.10005363016973223]],[[-0.00010468937943343241]]
344,"[[-0.6087692211983725], [1.13616966512655], [-0.42734792238964897]]","[[-0.000637181624814187], [-0.0012046054194094769], [0.0017383612099815537]]","[[-0.5946498875328174], [0.9588071262851606], [-0.4691231435391534]]","[[-1.372665850793195], [-22.905452677532164], [-5.645790698926792]]","[[0.7917138053017685], [0.8372749670342929]]","[[7.947053421997197e-05], [1.9038849319308326e-05]]",[[0.1000525215385261]],[[-0.00010342583651952453]]
345,"[[-0.608775578532502], [1.136157610475767], [-0.42733060480493396]]","[[-0.0006221246802528696], [-0.0012004924325332567], [0.0017204390583525353]]","[[-0.5946538677626608], [0.9587957393378701], [-0.46911149162888943]]","[[-1.372619006740937], [-22.905509176026122], [-5.646463584098504]]","[[0.791721699346057], [0.8372768764563272]]","[[7.844139079393742e-05], [1.9023565867026804e-05]]",[[0.10005142713833096]],[[-0.00010217805557227906]]
346,"[[-0.6087817842666988], [1.136145596645037], [-0.4273134655875771]]","[[-0.0006072620892492303], [-0.0011964321431752745], [0.0017027483740454236]]","[[-0.5946577289200884], [0.9587843983481147], [-0.4690999446486048]]","[[-1.3725727639416894], [-22.90556318895735], [-5.6471277392694725]]","[[0.7917294911646621], [0.8372787843609053]]","[[7.742555183654076e-05], [1.9008494978045576e-05]]",[[0.10005034679076301]],[[-0.00010094585610171715]]
347,"[[-0.608787840358011], [1.1361336231112629], [-0.42729650243372663]]","[[-0.0005925913689245332], [-0.001192423897626027], [0.001685286207924172]]","[[-0.5946614725455731], [0.9587731027201146], [-0.4690885012476127]]","[[-1.3725271148427547], [-22.905614749215896], [-5.647783278126481]]","[[0.7917371820792066], [0.8372806907691285]]","[[7.642284678421873e-05], [1.8993633632558016e-05]]",[[0.10004928031952517]],[[-9.97290574876672e-05]]
348,"[[-0.6087937487385073], [1.136121689357879], [-0.4272797130689896]]","[[-0.0005781100739976619], [-0.0011884670409328946], [0.001668049631791041]]","[[-0.5946651001599288], [0.9587618518657938], [-0.46907716009227884]]","[[-1.3724820520614034], [-22.90566388913408], [-5.648430312925994]]","[[0.7917447733943632], [0.8372825957017976]]","[[7.543310710511619e-05], [1.8978978866268648e-05]]",[[0.10004822755038119]],[[-9.85274831395537e-05]]
349,"[[-0.6087995113155792], [1.1361097948747712], [-0.4272630952480526]]","[[-0.0005638157778651287], [-0.0011845609389935785], [0.0016510357642567086]]","[[-0.5946686132642337], [0.9587506452047219], [-0.46906591986582497]]","[[-1.3724375681895036], [-22.905710640721185], [-5.649068954478801]]","[[0.791752266398063], [0.8372844991794177]]","[[7.445616647672182e-05], [1.8964527692677535e-05]]",[[0.1000471883111385]],[[-9.734095487937133e-05]]
350,"[[-0.6088051299722558], [1.1360979391582084], [-0.42724664675432905]]","[[-0.0005497061000705322], [-0.001180704945833333], [0.0016342417475204846]]","[[-0.5946720133404848], [0.9587394821639456], [-0.46905477926811656]]","[[-1.3723936561164338], [-22.90575503530399], [-5.649699312137784]]","[[0.7917596623617044], [0.837286401222201]]","[[7.349186049721013e-05], [1.8950277236307045e-05]]",[[0.10004616243162154]],[[-9.616930066079499e-05]]
351,"[[-0.6088106065674812], [1.1360861217107594], [-0.4272303653996112]]","[[-0.0005357786679156123], [-0.0011768984488002288], [0.0016176647745700656]]","[[-0.5946753018512623], [0.9587283621779912], [-0.46904373701548135]]","[[-1.3723503085898012], [-22.905797104028053], [-5.650321493783365]]","[[0.7917669625403583], [0.8372883018500727]]","[[7.254002690748607e-05], [1.8936224610577312e-05]]",[[0.10004514974366457]],[[-9.501234442315862e-05]]
352,"[[-0.6088159429364465], [1.1360743420412407], [-0.4272142490237179]]","[[-0.0005220311668785865], [-0.0011731408069661775], [0.0016013020562362645]]","[[-0.5946784802407162], [0.9587172846886578], [-0.4690327918404957]]","[[-1.3723075185831877], [-22.90583687747317], [-5.650935605864971]]","[[0.7917741681729709], [0.8372902010826755]]","[[7.16005054357538e-05], [1.8922367084339697e-05]]",[[0.10004415008107478]],[[-9.386991874720321e-05]]
353,"[[-0.6088211408908313], [1.1360625996646068], [-0.4271982954941428]]","[[-0.000508461277162045], [-0.0011694314272961692], [0.001585150852760106]]","[[-0.5946815499338827], [0.9587062491450776], [-0.4690219424918216]]","[[-1.3722652790396501], [-22.905874385897], [-5.651541753404387]]","[[0.7917812804825641], [0.8372920989393716]]","[[7.067313780861895e-05], [1.8908701793218796e-05]]",[[0.10004316327963561]],[[-9.274184942073896e-05]]
354,"[[-0.6088262022191444], [1.1360508941019138], [-0.42718250270570585]]","[[-0.0004950667369864187], [-0.0011657696914297577], [0.0015692084552577645]]","[[-0.5946845123380211], [0.95869525500342], [-0.4690111877339681]]","[[-1.3722235830895815], [-22.90590965904857], [-5.652140040177246]]","[[0.7917883006764355], [0.8372939954392485]]","[[6.975776775108855e-05], [1.889522606157712e-05]]",[[0.10004218917706446]],[[-9.162797201975499e-05]]
355,"[[-0.6088311286869771], [1.1360392248802285], [-0.42716686858024183]]","[[-0.00048184529400381593], [-0.0011621550064892516], [0.0015534721826059583]]","[[-0.594687368841723], [0.9586843017269859], [-0.4690005263471413]]","[[-1.372182423851997], [-22.90594272635177], [-5.652730568415553]]","[[0.791795229946354], [0.837295890601122]]","[[6.885424088665104e-05], [1.8881937158266027e-05]]",[[0.1000412276130092]],[[-9.052811788711271e-05]]
356,"[[-0.6088359220373021], [1.1360275915325688], [-0.4271513910662432]]","[[-0.0004687947332913389], [-0.0011585867765301905], [0.0015379393858412915]]","[[-0.5946901208159939], [0.9586733887860011], [-0.4689899571270333]]","[[-1.3721417946173613], [-22.905973616748874], [-5.653313439077998]]","[[0.7918020694687538], [0.8372977844435404]]","[[6.796240482609406e-05], [1.886883244095472e-05]]",[[0.10004027842902434]],[[-8.944212284155498e-05]]
357,"[[-0.6088405839907461], [1.1360159935978227], [-0.42713606813852434]]","[[-0.00045591286082531657], [-0.001155064421548918], [0.001522607459617381]]","[[-0.5946927696140311], [0.9586625156575798], [-0.46897947888464675]]","[[-1.372101688670634], [-22.906002358857627], [-5.653888751889652]]","[[0.7918088204049276], [0.8372996769847888]]","[[6.708210908978884e-05], [1.885590931172132e-05]]",[[0.10003934146855184]],[[-8.836982275692816e-05]]
358,"[[-0.6088451162458776], [1.1360044306206911], [-0.42712089779791323]]","[[-0.0004431975188398385], [-0.0011515873564216794], [0.001507473818056368]]","[[-0.5946953165716681], [0.9586516818256112], [-0.4689690904461053]]","[[-1.3720620994432169], [-22.906028980859553], [-5.654456605050897]]","[[0.7918154839012153], [0.8373015682428916]]","[[6.621320502997463e-05], [1.884316516154172e-05]]",[[0.10003841657690014]],[[-8.731105720513437e-05]]
359,"[[-0.6088495204794653], [1.1359929021516069], [-0.4271058780709109]]","[[-0.0004306465633647505], [-0.0011481550184212763], [0.001492535918013349]]","[[-0.5946977630073198], [0.9586408867807003], [-0.4689587906524721]]","[[-1.3720230203489123], [-22.90605351062732], [-5.65501709569422]]","[[0.7918220610891928], [0.8373034582356176]]","[[6.535554593067872e-05], [1.8830597436902963e-05]]",[[0.10003750360123152]],[[-8.626566377274714e-05]]
360,"[[-0.6088537983467655], [1.1359814077466757], [-0.42709100700937386]]","[[-0.000418257889487364], [-0.0011447668382108256], [0.0014777912410392363]]","[[-0.5947001102226666], [0.9586301300200245], [-0.4689485783595632]]","[[-1.37198444498102], [-22.906075975571927], [-5.655570319543413]]","[[0.7918285530858578], [0.8373053469804825]]","[[6.450898689669415e-05], [1.8818203650905474e-05]]",[[0.100036602390536]],[[-8.523348552024433e-05]]
361,"[[-0.608857951481786], [1.1359699469676114], [-0.4270762826902101]]","[[-0.00040602941637836454], [-0.0011414222537352026], [0.0014632373036582574]]","[[-0.5947023595023261], [0.9586194110473207], [-0.46893845243777954]]","[[-1.3719463669941083], [-22.906096402716784], [-5.656116371087912]]","[[0.7918349609938125], [0.8373072344947532]]","[[6.367338485357976e-05], [1.88059813610586e-05]]",[[0.10003571279561628]],[[-8.421436531661636e-05]]
362,"[[-0.6088619814975345], [1.1359585193816562], [-0.4270617032150453]]","[[-0.0003939590769094642], [-0.0011381207257128434], [0.0014488716584789424]]","[[-0.5947045121143751], [0.9586087293727832], [-0.4689284117719303]]","[[-1.3719087800058758], [-22.9061148188759], [-5.656655343551893]]","[[0.7918412859014459], [0.8373091207954506]]","[[6.284859854766012e-05], [1.8793928058258302e-05]]",[[0.10003483466907706]],[[-8.320814528203421e-05]]
363,"[[-0.608865889986311], [1.13594712456153], [-0.42704726670992815]]","[[-0.00038204484770887337], [-0.0011348616998355099], [0.0014346918736432984]]","[[-0.5947065693107679], [0.9585980845128954], [-0.46891845526103304]]","[[-1.3718716778728215], [-22.90613125029581], [-5.6571873290833485]]","[[0.7918475288831129], [0.8373110058993539]]","[[6.20344884905144e-05], [1.878204135552508e-05]]",[[0.10003396786529052]],[[-8.221467390104667e-05]]
364,"[[-0.6088696785199467], [1.135935762085359], [-0.4270329713250244]]","[[-0.00037028471839306576], [-0.0011316446420805426], [0.0014206955622798195]]","[[-0.5947085323269281], [0.9585874759904712], [-0.468908581818169]]","[[-1.371835054374801], [-22.906145723054756], [-5.657712418354873]]","[[0.7918536909993124], [0.8373128898230037]]","[[6.123091699228311e-05], [1.8770318932492813e-05]]",[[0.10003311224038951]],[[-8.123379705512676e-05]]
365,"[[-0.6088733486500638], [1.1359244315366064], [-0.4270188152342944]]","[[-0.00035867671062758677], [-0.001128469017782685], [0.0014068803639131072]]","[[-0.5947104023825658], [0.9585769033345143], [-0.4688987903703068]]","[[-1.3717989034505176], [-22.906158262767736], [-5.658230701069098]]","[[0.7918597732968607], [0.8373147725827046]]","[[6.0437748061747953e-05], [1.8758758413284227e-05]]",[[0.10003226765224751]],[[-8.026536449722357e-05]]
366,"[[-0.608876901908327], [1.1359131325040157], [-0.4270047966352255]]","[[-0.0003472188639002949], [-0.0011253343064770716], [0.001393243945792974]]","[[-0.594712180681501], [0.9585663660801359], [-0.46888907985811823]]","[[-1.3717632191291114], [-22.906168894679606], [-5.658742265707808]]","[[0.7918657768090672], [0.8373166541945297]]","[[5.965484743963856e-05], [1.874735748863543e-05]]",[[0.10003143396046218]],[[-7.930922572312732e-05]]
367,"[[-0.6088803398067029], [1.1359018645815444], [-0.42699091374850845]]","[[-0.00033590924908469266], [-0.0011222399861588184], [0.0013797840028769437]]","[[-0.5947138684121237], [0.9585558637684687], [-0.4688794492358172]]","[[-1.3717279954438113], [-22.906177643804153], [-5.659247199468201]]","[[0.7918717025559039], [0.8373185346743228]]","[[5.888208260973471e-05], [1.8736113893691453e-05]]",[[0.10003061102633225]],[[-7.836523350529881e-05]]
368,"[[-0.6088836638377009], [1.1358906273683034], [-0.42697716481775944]]","[[-0.00032474596035891867], [-0.0011191855411988028], [0.0013664982590417957]]","[[-0.5947154667473441], [0.9585453959466187], [-0.46886989747099816]]","[[-1.3716932265677468], [-22.90618453469152], [-5.659745588609444]]","[[0.7918775515441752], [0.8373204140377029]]","[[5.81193226767418e-05], [1.8725025408006246e-05]]",[[0.10002979871284327]],[[-7.743324137717694e-05]]
369,"[[-0.6088868754746156], [1.1358794204684923], [-0.42696354810922277]]","[[-0.0003137271100958905], [-0.0011161704706895703], [0.001353384478719924]]","[[-0.5947169768449274], [0.9585349621675816], [-0.46886042354447044]]","[[-1.3716589066498246], [-22.906189591717943], [-5.66023751803863]]","[[0.7918833247676853], [0.8373222923000662]]","[[5.736643846621092e-05], [1.871408980003153e-05]]",[[0.10002899688465325]],[[-7.651310320424404e-05]]
370,"[[-0.6088899761717741], [1.135868243491338], [-0.42695006191149376]]","[[-0.0003028508389963658], [-0.0011131942737953593], [0.0013404404379182139]]","[[-0.594718399847797], [0.9585245619901284], [-0.46885102645008625]]","[[-1.3716250300092465], [-22.906192838795263], [-5.660723071717193]]","[[0.791889023207404], [0.8373241694765886]]","[[5.662330241351654e-05], [1.8703304871525717e-05]]",[[0.10002820540806837]],[[-7.560467601219235e-05]]
371,"[[-0.6088929634734661], [1.1358570917308777], [-0.4269367027654524]]","[[-0.00029155501353356206], [-0.0011109957914354762], [0.0013279884644255557]]","[[-0.5947196852761402], [0.9585139860383627], [-0.4688415623208378]]","[[-1.3715897448231238], [-22.906218332021695], [-5.661184040331647]]","[[0.7918946480496938], [0.8373260464353044]]","[[5.589374189041152e-05], [1.8707290438957358e-05]]",[[0.10002742549195842]],[[-7.456234168212207e-05]]
