step,q,dq,qr,tau,r_pos,r_vel,th,dth
927,"[[-0.9819548646177441], [2.1999848062488843], [-1.0999801012148243]]","[[-0.0022721138446992247], [0.0007516148339874185], [0.0005078792643377072]]","[[-0.9752642741004742], [1.9450367718484445], [-1.063868087582412]]","[[-1.6161750607691159], [-31.054674750532936], [6.049724660860323]]","[[0.48112782257146414], [0.5398887930835979]]","[[1.499448373798451e-05], [-1.6977374461824013e-05]]",[[0.11804984041631525]],[[-0.0010126197463739862]]
928,"[[-0.9819506362406366], [2.1999898647127014], [-1.0999817481531187]]","[[0.0014723302397410577], [0.000430081107610808], [-0.0004258528197566003]]","[[-0.9749229096882894], [1.9449289587599716], [-1.0639798850443947]]","[[-1.6002404506208578], [-31.068760645046744], [6.041856614047763]]","[[0.4811290894669429], [0.5398870171840179]]","[[1.2382837855096085e-05], [-1.869154547806673e-05]]",[[0.11805748031894313]],[[0.001476558526456527]]
929,"[[-0.9819574226993372], [2.1999967928777515], [-1.099980301690476]]","[[-0.0014998752338483065], [0.0008034043965541027], [0.000377791269962624]]","[[-0.9751979861110174], [1.944955831650495], [-1.0638447040101577]]","[[-1.6131432993002888], [-31.06928169162522], [6.054534673302408]]","[[0.48113087115123804], [0.5398850198999117]]","[[2.0935048916648213e-05], [-2.069388455039345e-05]]",[[0.11805906848793889]],[[-0.0003186795673315694]]
930,"[[-0.9819459055302198], [2.200000014806327], [-1.0999815923130862]]","[[0.0022681427525453133], [-3.834415756687193e-05], [-0.00023380887842350262]]","[[-0.9749049474474366], [1.9447783642168035], [-1.0639168930238103]]","[[-1.607477037843797], [-31.08826407487024], [6.04982871190195]]","[[0.4811327891694614], [0.5398837281709027]]","[[1.90625495444241e-05], [-3.959669803155208e-06]]",[[0.11807251974345669]],[[0.001995747899554357]]
931,"[[-0.98195016837146], [2.2000000025675788], [-1.0999752151457325]]","[[-0.001622979216397969], [-4.710155568077301e-07], [0.0010507410028868236]]","[[-0.9752521459312649], [1.944848156948467], [-1.0638043488607953]]","[[-1.6218987180385105], [-31.07814237659932], [6.053485061442128]]","[[0.4811352861906485], [0.5398841943005697]]","[[2.8366078608232925e-05], [9.152369206955058e-06]]",[[0.11807462366249011]],[[-0.0005728291263092586]]
932,"[[-0.9819343564632074], [2.1999958172175984], [-1.099972013586004]]","[[0.0028017727371002343], [-0.0006034124535841123], [6.871668160512989e-05]]","[[-0.9748259023677197], [1.9446654515338513], [-1.0639377381353958]]","[[-1.6012220655890912], [-31.099235299606097], [6.041927589180603]]","[[0.4811378128827441], [0.5398854584569268]]","[[2.4648244018043997e-05], [1.4947601145731682e-05]]",[[0.11808944916541281]],[[0.0022669032458076943]]
933,"[[-0.9819420497024873], [2.1999943571356084], [-1.099962673528201]]","[[-0.002148029064439002], [5.7702351783955885e-05], [0.001257583074742441]]","[[-0.9752887451805985], [1.9448828898267414], [-1.0639084481211118]]","[[-1.6233963276565169], [-31.07243270137833], [6.033701071863526]]","[[0.4811408451776988], [0.5398866228807093]]","[[3.279821226276347e-05], [9.443731141534073e-06]]",[[0.11808963476927922]],[[-0.0008328196490824738]]
934,"[[-0.9819323945484683], [2.199992032978047], [-1.0999582563159622]]","[[0.002163074045043876], [-0.00032194344152242094], [0.0001111209182771411]]","[[-0.9748941735713619], [1.9447968399957196], [-1.0640683338163492]]","[[-1.6055564464018055], [-31.08157848570907], [6.019673049661218]]","[[0.4811436502176104], [0.5398874726095846]]","[[2.6054485641191505e-05], [7.329921924981164e-06]]",[[0.11810138248800832]],[[0.0019522189534393088]]
935,"[[-0.9819356308979277], [2.1999927615470085], [-1.099951744721072]]","[[-0.0012917563117142358], [0.00027559034630864065], [0.000829331782614573]]","[[-0.9752181542396674], [1.9449477491724954], [-1.0640098015027393]]","[[-1.6218918787149823], [-31.06459806532206], [6.020885352257435]]","[[0.48114657044308745], [0.5398876951182795]]","[[3.0304758807941923e-05], [-1.5152235133264469e-06]]",[[0.11810538608877785]],[[-0.0001868486502107497]]
936,"[[-0.981928752159867], [2.199994176997925], [-1.0999490750279104]]","[[0.0014460188230491812], [0.00012434978239003747], [2.341749846779262e-05]]","[[-0.9749661697389226], [1.9448562752221996], [-1.0641073857204673]]","[[-1.610374438695203], [-31.077311894900078], [6.013366400199021]]","[[0.48114923468901444], [0.5398872966417637]]","[[2.487064788558868e-05], [-6.1870814027642496e-06]]",[[0.11811634987926502]],[[0.0015937800843851269]]
937,"[[-0.981928340265522], [2.1999979314892015], [-1.0999460579190017]]","[[-0.0005124830612124234], [0.0005123507063981569], [0.0003832096175017119]]","[[-0.9751508990033984], [1.944912251159691], [-1.064062153329681]]","[[-1.6202356688005506], [-31.073141266766978], [6.016485843816404]]","[[0.4811518515995334], [0.5398862840390806]]","[[2.6422435411843637e-05], [-1.3055432279696078e-05]]",[[0.11812353333371596]],[[0.00038307449950073305]]
938,"[[-0.9819174218736829], [2.200000011693067], [-1.0999456871680293]]","[[0.001696476852499679], [-2.8271312312866392e-06], [-4.661819325912919e-05]]","[[-0.9749913374704902], [1.9447696369797898], [-1.0641190387928057]]","[[-1.6193646826234025], [-31.089994567224522], [6.0121342884766475]]","[[0.48115415842343084], [0.5398854664399686]]","[[2.1237462377587946e-05], [-2.9954672076115685e-06]]",[[0.11813690546763665]],[[0.001646946367867514]]
939,"[[-0.9819116934171427], [2.200000002191072], [-1.099942864041002]]","[[3.843443296858845e-05], [-3.313186408282487e-07], [0.00043113967535302056]]","[[-0.9751362128716491], [1.9448353998513237], [-1.0640876996609752]]","[[-1.6261252458788396], [-31.080167489107378], [6.011860534650955]]","[[0.4811563217517436], [0.5398855483313612]]","[[2.1429701646535904e-05], [2.596899784101936e-06]]",[[0.11814544900981377]],[[0.00046922942165250614]]
940,"[[-0.9819021607134376], [2.1999993702451257], [-1.0999413812177987]]","[[0.0012845204123547137], [-6.980976880707757e-05], [2.159586849759254e-05]]","[[-0.9749956498412062], [1.9447333228403896], [-1.0641548213173893]]","[[-1.6177541153441717], [-31.094673977712436], [6.005253502402632]]","[[0.4811581801420074], [0.5398856828362674]]","[[1.6857279833137895e-05], [2.290778011726502e-07]]",[[0.11815583016440731]],[[0.0012361455973950788]]
941,"[[-0.9818955459783599], [2.2000001240716123], [-1.0999403784014345]]","[[0.00039558521549753166], [0.00016503728360470205], [0.0001058596974953252]]","[[-0.9750681962059927], [1.9448168637073924], [-1.0641430208482852]]","[[-1.6214957328471789], [-31.08443917690867], [6.006160896312792]]","[[0.4811598056325772], [0.5398853961893494]]","[[1.5449537210665554e-05], [-5.238369360505146e-06]]",[[0.11816420049558074]],[[0.0006664122824764709]]
942,"[[-0.9818850912841969], [2.200000000599893], [-1.0999407162957862]]","[[0.0011040461132668013], [-9.617123866711985e-08], [-9.13945935802074e-05]]","[[-0.9750151743883497], [1.9447112016624981], [-1.0641893920262073]]","[[-1.621681361520211], [-31.098808506672203], [6.001152645089184]]","[[0.48116105941709364], [0.5398852420120949]]","[[1.0913357245678768e-05], [-2.3807399163189302e-06]]",[[0.11817419427462197]],[[0.0010125368615059097]]
943,"[[-0.9818735125296463], [2.2000000006084317], [-1.0999419859370272]]","[[0.0011557405559591612], [6.109426464728784e-09], [-0.00014121858641047424]]","[[-0.9749826287847092], [1.9448486687640887], [-1.064115240257785]]","[[-1.6191760391779473], [-31.07818578838435], [6.01303893979831]]","[[0.4811620539868942], [0.5398849727938809]]","[[9.224090236070737e-06], [-2.7763967236360543e-06]]",[[0.11818450430635674]],[[0.0010146027293025418]]
944,"[[-0.9818626317279223], [2.200000000616989], [-1.0999433348962708]]","[[0.0010309625038891195], [4.990434732121685e-10], [-0.00012906478958307765]]","[[-0.9749814128651036], [1.944843332198088], [-1.0641035962888374]]","[[-1.619452812972748], [-31.078981677335136], [6.014895488681607]]","[[0.4811629128105628], [0.539884710240164]]","[[8.076140572965684e-06], [-2.4953521249315713e-06]]",[[0.11819403660059251]],[[0.0009019284606835813]]
945,"[[-0.9818526635431355], [2.2000000004989424], [-1.099944730077896]]","[[0.0009567510144540322], [-2.014277744599724e-09], [-0.00014412199275626314]]","[[-0.9749843785423367], [1.94479699260391], [-1.064130585214341]]","[[-1.6206252389201294], [-31.085927957805104], [6.011185719411475]]","[[0.48116362197441204], [0.5398844599856871]]","[[6.312179295919762e-06], [-2.465108117633008e-06]]",[[0.11820260931088154]],[[0.0008126192896698477]]
946,"[[-0.9818432974314332], [2.200000000404089], [-1.0999463873807898]]","[[0.0009037164700214703], [-9.071487727663197e-10], [-0.0001780098626087412]]","[[-0.9749874919707822], [1.9447591712034467], [-1.0641606499219205]]","[[-1.621950631731444], [-31.091595747001683], [6.007243184426365]]","[[0.4811641202589958], [0.539884203557816]]","[[3.931203340634681e-06], [-2.5858505003917287e-06]]",[[0.11821031769831139]],[[0.0007256888246839066]]
947,"[[-0.9818342940701564], [2.2000000003130897], [-1.0999484934448587]]","[[0.0008753361741029534], [-1.7228324322715594e-10], [-0.00022996489437265843]]","[[-0.9749879199350227], [1.944724282707271], [-1.064188473146394]]","[[-1.6230582549145596], [-31.096822158287154], [6.003884039645885]]","[[0.4811643504776955], [0.5398839255372454]]","[[1.0172554132381606e-06], [-2.8583434730222734e-06]]",[[0.11821721451490012]],[[0.0006453515481771172]]
948,"[[-0.9818254364803741], [2.200000000226373], [-1.099951199907494]]","[[0.0008668709642600265], [8.973012610713482e-10], [-0.00029492426261856775]]","[[-0.9749848214833788], [1.944695654556348], [-1.0642102093019814]]","[[-1.6238094622162977], [-31.101107561317853], [6.00166062462342]]","[[0.4811642692928139], [0.5398836130206008]]","[[-2.250176622808908e-06], [-3.2436657360079835e-06]]",[[0.11822336514831773]],[[0.0005719292005035813]]
949,"[[-0.9818165945815177], [2.2000000001404447], [-1.0999545894185154]]","[[0.0008680648298964606], [1.3214400962358042e-09], [-0.0003650200405141968]]","[[-0.9749782204277658], [1.9446734071274512], [-1.0642231684895311]]","[[-1.6241270125712113], [-31.104433586988286], [6.00091281892345]]","[[0.48116385471877116], [0.5398832587811514]]","[[-5.632419741719019e-06], [-3.6764826960578034e-06]]",[[0.11822881703883682]],[[0.0005030284860986327]]
950,"[[-0.9818077374491413], [2.2000000024748667], [-1.0999586717335872]]","[[0.0008731769466413988], [-5.699991699192886e-07], [-0.00043412211746396423]]","[[-0.9749690191979875], [1.9446565745653306], [-1.0642281109034437]]","[[-1.6239986405285562], [-31.106980294331546], [6.001460054524506]]","[[0.48116310702297377], [0.5398828609423839]]","[[-8.925414629601391e-06], [-4.091847960463468e-06]]",[[0.11823359375846951]],[[0.000438528817742808]]
951,"[[-0.9817987656653527], [2.199999896153469], [-1.099963375762434]]","[[0.0008774974668764365], [-1.4964041551379648e-05], [-0.0004896271057651669]]","[[-0.9749585541637041], [1.9446435037245515], [-1.0642260844979494]]","[[-1.6238845264503863], [-31.108733025238003], [6.003035265171621]]","[[0.48116204215411446], [0.5398824574575448]]","[[-1.1980505115749551e-05], [-3.983131979801158e-06]]",[[0.11823775492582723]],[[0.000372888782185804]]
952,"[[-0.9817899193347971], [2.1999995850251866], [-1.0999685101126597]]","[[0.0008587986195983579], [-4.100825683509002e-05], [-0.0005244963981321238]]","[[-0.9749496236478773], [1.944635289679825], [-1.0642196986346826]]","[[-1.6236491640972026], [-31.10965774946163], [6.005122483474424]]","[[0.4811606914437954], [0.5398820945650097]]","[[-1.469145591292964e-05], [-3.3403309784851842e-06]]",[[0.11824115566367072]],[[0.00029328632962649995]]
953,"[[-0.9817815844928179], [2.1999989926764383], [-1.0999738514057038]]","[[0.000796405172708398], [-7.232129267623066e-05], [-0.0005375686389884615]]","[[-0.9749452152927259], [1.9446283166155627], [-1.0642153881350487]]","[[-1.6235848437429095], [-31.11029719695243], [6.006711566698464]]","[[0.4811590871704855], [0.5398818166178736]]","[[-1.7107154171025485e-05], [-2.3242006097490275e-06]]",[[0.11824355681411136]],[[0.0001865119135677322]]
954,"[[-0.9817741132156375], [2.1999980633308267], [-1.0999792303287417]]","[[0.0007029784607947513], [-0.0001091841860463294], [-0.0005369651728313052]]","[[-0.9749464197052901], [1.9446164745450614], [-1.064219050384651]]","[[-1.623918909259936], [-31.111561255705784], [6.0069692645999035]]","[[0.48115724617260847], [0.5398816575362456]]","[[-1.945342220088797e-05], [-9.96658977570064e-07]]",[[0.11824471980094868]],[[5.682764945399987e-05]]
955,"[[-0.981767737475926], [2.199996716339851], [-1.0999845338958958]]","[[0.0005900298313610327], [-0.00015582167574762495], [-0.0005263522935566867]]","[[-0.9749519204278073], [1.94459766026696], [-1.0642271524653164]]","[[-1.6245341322717268], [-31.113715823916078], [6.006448927898453]]","[[0.4811551674182822], [0.5398816536858001]]","[[-2.1871342659185444e-05], [7.347915276234573e-07]]",[[0.11824444497304483]],[[-9.214477473959773e-05]]
956,"[[-0.9817626938422855], [2.199994899820139], [-1.099989695314537]]","[[0.00045223369005319494], [-0.00020425715593058724], [-0.0005122233223907591]]","[[-0.9749620119162143], [1.944581172862189], [-1.0642420217548354]]","[[-1.6253925245989231], [-31.115426624095356], [6.0048501338466265]]","[[0.48115283524449665], [0.5398818295408694]]","[[-2.451678199899554e-05], [2.5859292152041746e-06]]",[[0.11824251066416365]],[[-0.0002642470715240597]]
957,"[[-0.9817591535001092], [2.199992632014658], [-1.099994747317266]]","[[0.0003005538394830771], [-0.00024771423514721724], [-0.0005060180877847209]]","[[-0.9749761592322909], [1.9445674657063674], [-1.0642655696755994]]","[[-1.626491895407084], [-31.116695011752846], [6.002001920993888]]","[[0.4811502153057029], [0.5398821801264004]]","[[-2.7594062873559366e-05], [4.253302621215482e-06]]",[[0.11823873119728362]],[[-0.0004531784823101591]]
958,"[[-0.9817575709128659], [2.1999900985130303], [-1.0999997024219308]]","[[9.243619738687724e-05], [-0.00026338656521338044], [-0.0004991480363301104]]","[[-0.9749891547783475], [1.9445833016431522], [-1.0642711233616875]]","[[-1.6265767173984675], [-31.113747788800296], [6.001832313809544]]","[[0.4811472925601382], [0.5398826532877581]]","[[-3.061213421640119e-05], [5.1363231889922645e-06]]",[[0.11823282517823278]],[[-0.0006700984041565806]]
959,"[[-0.981775128112333], [2.1999857733743067], [-1.0999953155088646]]","[[-0.0005107955447773756], [-0.0006036239821823608], [0.00014505866589187288]]","[[-0.9749876158181958], [1.94458697975781], [-1.0642657309150068]]","[[-1.615666410775588], [-31.109385676404923], [5.995062506162079]]","[[0.4811457154607621], [0.5398845852051353]]","[[-1.7700133631004533e-05], [2.0887629881283232e-05]]",[[0.11821532975310683]],[[-0.0009693608622067668]]
960,"[[-0.9817730903068047], [2.199979426446104], [-1.099996509229948]]","[[0.0004714134194343123], [-0.0006262958384752604], [-0.0002553058526483243]]","[[-0.9749736729419359], [1.9446250159241847], [-1.0643269315938249]]","[[-1.6252882865590959], [-31.102242578271497], [5.990387050171884]]","[[0.48114356589658047], [0.5398864920072544]]","[[-2.412109088023584e-05], [1.7524041295846615e-05]]",[[0.1182098269093529]],[[-0.00041018826941198114]]
961,"[[-0.9817754905454811], [2.1999748781141015], [-1.0999982429838258]]","[[-0.0005202453500568714], [-0.00035023228484551416], [-0.0001792348422312573]]","[[-0.9750396149760069], [1.944755208406423], [-1.064255433833889]]","[[-1.6255621400093216], [-31.08460684917923], [6.000746738846232]]","[[0.4811410628675281], [0.539887868195389]]","[[-2.6154609078510305e-05], [1.086955443430071e-05]]",[[0.11820114458479336]],[[-0.0010497124794110087]]
962,"[[-0.9817891456653708], [2.1999717984843885], [-1.0999967396888972]]","[[-0.002091024362611559], [-0.00037179027562633804], [0.0005738498418798033]]","[[-0.9749798973581211], [1.9447898835273962], [-1.064273012379451]]","[[-1.5929620919829222], [-31.079333771160837], [5.988884426610117]]","[[0.481138993814724], [0.539889163165334]]","[[-1.2104928504008683e-05], [1.8775999222064854e-05]]",[[0.11818591313012038]],[[-0.0018889647974967214]]
963,"[[-0.9817864406104813], [2.1999669076020294], [-1.0999982424461863]]","[[0.0011824215169943288], [-0.0004765171424614967], [-0.0004850805014094961]]","[[-0.9748818050910525], [1.944808172455324], [-1.0643153602933686]]","[[-1.6157604059456658], [-31.074273464963966], [5.994396802286073]]","[[0.48113721246731384], [0.5398905779328624]]","[[-2.100322057940751e-05], [1.0185163512588247e-05]]",[[0.11818222454536313]],[[0.0002208238742619703]]
964,"[[-0.9818024432315308], [2.199966271563828], [-1.0999970080738535]]","[[-0.00265399661383575], [0.00013651657664007222], [0.00031910763143250254]]","[[-0.9752252700854023], [1.9448416628528244], [-1.0641487267411838]]","[[-1.629037037203459], [-31.075042802206774], [6.0118597970507714]]","[[0.48113540047360814], [0.5398911197637747]]","[[-1.7435326232773107e-05], [2.0108624876336023e-06]]",[[0.11816682025844533]],[[-0.0021983724057630105]]
965,"[[-0.9818069645791098], [2.1999661441270595], [-1.0999994224329932]]","[[-0.0039258561093239875], [0.000114850449996734], [0.001266187017170517]]","[[-0.9748519540420556], [1.944908147773629], [-1.0641916753424905]]","[[-1.6080126307049558], [-31.063471318560584], [6.016380190166623]]","[[0.4811334734082263], [0.5398911079120458]]","[[1.1200220029206065e-06], [1.2772960933382649e-05]]",[[0.1181595894208856]],[[-0.002712512712255123]]
966,"[[-0.9818058795780327], [2.1999626353282205], [-1.0999978220127224]]","[[0.0002405381108428143], [-0.0005095951522773867], [0.00045702297405658676]]","[[-0.9746569543769107], [1.9449572305837357], [-1.0642459674973064]]","[[-1.5615846427552997], [-31.05094625995858], [5.994785752585199]]","[[0.48113346583375594], [0.5398922801479873]]","[[1.061874078667202e-05], [1.8581359428893052e-05]]",[[0.11815893373746435]],[[0.0001879659303447509]]
967,"[[-0.9818166830752405], [2.199960920363199], [-1.09999136350956]]","[[-0.0015733255532809128], [3.5632674714070056e-05], [0.0006576334781187576]]","[[-0.9751223172658223], [1.9449776695180547], [-1.0641309581534015]]","[[-1.6215598107437152], [-31.052775158401868], [6.010108188812414]]","[[0.4811345946560107], [0.5398933996445436]]","[[1.1056788595809053e-05], [5.509083766952472e-06]]",[[0.11815287377839825]],[[-0.0008800594004480557]]
968,"[[-0.9818237809054087], [2.199962387114927], [-1.0999883480171744]]","[[-0.000354848834225591], [0.00027048248859293245], [0.000102313123574449]]","[[-0.9749957894664734], [1.9450382761846126], [-1.064139467512171]]","[[-1.6126834558834655], [-31.046304514378118], [6.013634340228826]]","[[0.4811354985792122], [0.5398932367991168]]","[[7.929298817543895e-06], [-7.367285748127728e-06]]",[[0.11815025819234616]],[[1.794678021931062e-05]]
969,"[[-0.9818321275422539], [2.199967465478829], [-1.0999873837966734]]","[[-0.0010037067717316456], [0.0006716175656229784], [4.043410052301244e-05]]","[[-0.9750709181365589], [1.9450383869075845], [-1.064131031398258]]","[[-1.6168849589120464], [-31.050983907161314], [6.015528291186284]]","[[0.4811362892396693], [0.5398918225481839]]","[[7.6259453252180975e-06], [-1.9404263396083365e-05]]",[[0.11814795413990423]],[[-0.0002916551021694934]]
970,"[[-0.9818399403732929], [2.1999752638859156], [-1.0999884503237185]]","[[-0.000674725265321266], [0.0008717656722315725], [-0.0002043417483412746]]","[[-0.9750496119108981], [1.944978383984552], [-1.064137166505201]]","[[-1.6154991799601695], [-31.06324532673352], [6.017165605292342]]","[[0.4811369639624012], [0.5398894116130559]]","[[6.17692198501274e-06], [-2.7802421631584195e-05]]",[[0.11814687318890407]],[[-7.301341431009689e-06]]
971,"[[-0.9818459854973446], [2.199984626518156], [-1.099991115225246]]","[[-0.0005608631226819236], [0.0009870422472021134], [-0.00031119450553895867]]","[[-0.9750472109778866], [1.9449165396728454], [-1.0641039403785342]]","[[-1.6154518583986721], [-31.075149550655368], [6.023700810716174]]","[[0.48113756631215376], [0.5398863769324644]]","[[5.945909947735473e-06], [-3.230484144634005e-05]]",[[0.11814752579556724]],[[0.00011498462125865763]]
972,"[[-0.9818511774665241], [2.19999443384527], [-1.099994213081339]]","[[-0.00048670950199810985], [0.0009742583711927488], [-0.00030718027139298165]]","[[-0.9750462756291305], [1.9448258979707258], [-1.0640587699820858]]","[[-1.6152981553165016], [-31.090205692837948], [6.031000423716585]]","[[0.48113820722428735], [0.5398831604527612]]","[[6.7979369244852705e-06], [-3.199701197331706e-05]]",[[0.1181490432974079]],[[0.00018036859780160355]]
973,"[[-0.9818493144504062], [2.2000003464299422], [-1.0999969179842344]]","[[0.0010861511298349384], [-8.65693172502624e-05], [-0.0001369832838560292]]","[[-0.9750293487029367], [1.94469684717351], [-1.0640070613882595]]","[[-1.63160673743467], [-31.099758998388435], [6.038316834994194]]","[[0.4811388851352207], [0.5398810869765174]]","[[5.903096805814911e-06], [1.1554529555368731e-07]]",[[0.11815412021004615]],[[0.0008621166705763961]]
974,"[[-0.9818607707847384], [2.1999999901892764], [-1.0999912812702435]]","[[-0.002083816278928896], [-3.4560609850797785e-05], [0.0008810927049199835]]","[[-0.975213338965724], [1.944605024982263], [-1.0639070683209306]]","[[-1.6242718866422872], [-31.1143062829228], [6.042006239390944]]","[[0.48113992008143497], [0.5398817357938621]]","[[1.2727534071110824e-05], [9.95416975513308e-06]]",[[0.11814794160565895]],[[-0.0012375864220894976]]
975,"[[-0.9818415173995535], [2.199993677927893], [-1.0999912683324602]]","[[0.0034523887789399375], [-0.000920916282494022], [-0.00028604990953817744]]","[[-0.9747028963133818], [1.9444773631545025], [-1.063991952915039]]","[[-1.6026374924118667], [-31.124123850905516], [6.040189711510867]]","[[0.4811407580955044], [0.5398834217902504]]","[[7.217959085981107e-06], [2.1764181579175812e-05]]",[[0.11816089370244534]],[[0.00224529121557673]]
976,"[[-0.9818732366868625], [2.199990902266063], [-1.0999770376824516]]","[[-0.005680725717312596], [-6.812174239034796e-05], [0.002092888401052817]]","[[-0.9755688225867011], [1.9445797556949151], [-1.0638975993285769]]","[[-1.6418275997767604], [-31.116236530510033], [6.029651812714804]]","[[0.4811424374545154], [0.5398857007980897]]","[[2.051438833805541e-05], [2.440150226323823e-05]]",[[0.11814062854354039]],[[-0.0036560174775560478]]
977,"[[-0.9818554272644185], [2.1999812278817217], [-1.0999747823479455]]","[[0.00466154818072166], [-0.0013451286465087364], [-0.0005007519137230076]]","[[-0.9746587445997583], [1.944391404348806], [-1.064302163485221]]","[[-1.604498566022768], [-31.131052123886512], [5.99272491395176]]","[[0.48114318081870167], [0.5398886151226083]]","[[1.2314193997831069e-06], [3.190831163735197e-05]]",[[0.11815101854634082]],[[0.0028156427001211765]]
978,"[[-0.9818744435088121], [2.1999758266496756], [-1.0999644675184894]]","[[-0.004431597316932018], [-0.00019549218085965214], [0.0015787334554746568]]","[[-0.9755184549571513], [1.9447136945974077], [-1.0641506300937134]]","[[-1.6465509233967799], [-31.09237363428155], [5.994630076613374]]","[[0.4811439609207401], [0.5398912767384252]]","[[9.231917452723337e-06], [2.3220005185287107e-05]]",[[0.11813691573852289]],[[-0.0030483672650159013]]
979,"[[-0.9818671384278577], [2.1999694152168097], [-1.0999631482481738]]","[[0.002729544965493963], [-0.0007640566562457929], [-0.000494295873211481]]","[[-0.9748471155223293], [1.9446834529845851], [-1.0644205975226901]]","[[-1.6128825167567642], [-31.090799226456628], [5.973113802222489]]","[[0.48114374333991194], [0.5398932715500385]]","[[-8.340435070364194e-06], [1.6699854432644656e-05]]",[[0.11813912858921125]],[[0.0014711878098160394]]
980,"[[-0.9818747996951988], [2.1999676127046546], [-1.099961333705258]]","[[-0.002128696892282839], [0.00012677346973866133], [0.00036622903364336157]]","[[-0.9753099771975635], [1.9448840321288856], [-1.064317155409065]]","[[-1.6367560431699948], [-31.06871164772845], [5.9806861982449835]]","[[0.48114303156815946], [0.539894081418306]]","[[-8.132362472323962e-06], [1.7413600894577996e-06]]",[[0.118131479324635]],[[-0.0016356962562570944]]
981,"[[-0.9818730332072019], [2.1999680930470453], [-1.0999652260740045]]","[[0.0010668064589521315], [8.739943815008755e-05], [-0.0007538835177387515]]","[[-0.9749937024621194], [1.944849523637013], [-1.0643993360391577]]","[[-1.6187203674311355], [-31.073861268610134], [5.979426090273305]]","[[0.481141530035045], [0.5398936605923879]]","[[-1.9171899917624913e-05], [-9.167622538885922e-06]]",[[0.11812983377394277]],[[0.0004003214297916974]]
982,"[[-0.9818764163758802], [2.199972222686028], [-1.0999708021428654]]","[[-0.0008905367910161579], [0.0006074236568400226], [-0.0005406036034152351]]","[[-0.9751660810632282], [1.9449317203417855], [-1.064294497765638]]","[[-1.626244779422679], [-31.067099452432554], [5.994306958297392]]","[[0.4811395621557479], [0.539892063364554]]","[[-2.085102882021239e-05], [-2.112653245678331e-05]]",[[0.11812500417007006]],[[-0.0008237170608835567]]
983,"[[-0.9818767089416444], [2.1999784767658324], [-1.0999794605240838]]","[[0.0003018195996124292], [0.0006762232087949016], [-0.0010344161625469583]]","[[-0.9750464230813987], [1.9448656132266184], [-1.0643032852894259]]","[[-1.6190451749441699], [-31.078805755156647], [5.99899888152477]]","[[0.4811371499210889], [0.539889551597941]]","[[-2.6209415593392293e-05], [-2.8312628619353575e-05]]",[[0.11812230730010333]],[[-5.6373354139587634e-05]]
984,"[[-0.9818777549309003], [2.1999863069080594], [-1.099989271205754]]","[[-0.0002664591821601881], [0.0008479657741487234], [-0.0009768481354676117]]","[[-0.9750787903358511], [1.9448687660859174], [-1.0641840253925852]]","[[-1.6186096898926772], [-31.081196895672427], [6.018027645577644]]","[[0.48113453461301375], [0.5398864813471151]]","[[-2.6301223055025247e-05], [-3.247039793707884e-05]]",[[0.11811928077140432]],[[-0.0003953415446176396]]
985,"[[-0.9818794396117099], [2.1999942083818937], [-1.0999991416005839]]","[[-0.00012825627817364578], [0.0007464660724872396], [-0.000984493618641502]]","[[-0.9750866740480311], [1.944677101793114], [-1.0642018890393572]]","[[-1.6206374254266889], [-31.11031026825514], [6.016953142007135]]","[[0.4811318224287276], [0.5398833953094717]]","[[-2.7715187578269962e-05], [-2.9525241118655288e-05]]",[[0.118115627169599]],[[-0.00036628382432775386]]
986,"[[-0.9819010867659311], [2.199998484363435], [-1.0999971879599513]]","[[-0.0006492860379948336], [0.00013505836438887364], [-7.134655833607173e-05]]","[[-0.9750668895853583], [1.9445745286343386], [-1.064110670851879]]","[[-1.6069188641691037], [-31.120662000177308], [6.020812116517217]]","[[0.4811310093213417], [0.5398825158544933]]","[[-8.54099535541053e-06], [-3.652738078674389e-06]]",[[0.11810020963755175]],[[-0.0005855742330808412]]
987,"[[-0.9818965796691475], [2.1999973267443687], [-1.0999998624256009]]","[[0.0008719219544613254], [-0.0002648112202707775], [-0.0003111639047553849]]","[[-0.975012577534894], [1.9445067866031904], [-1.0640978604016487]]","[[-1.616439460516517], [-31.12653410339383], [6.026042234865956]]","[[0.4811300009348147], [0.5398826443551437]]","[[-1.0701737523932664e-05], [5.050378848459047e-06]]",[[0.1181008846496209]],[[0.0002959468305738719]]
988,"[[-0.9819217023278295], [2.1999944973861], [-1.0999898042303438]]","[[-0.002251169596601703], [-0.0004146443203872363], [0.0010307083892022728]]","[[-0.9752483583126715], [1.9445575332686176], [-1.0639979376890458]]","[[-1.616831502852584], [-31.117033969379428], [6.026140441588191]]","[[0.4811305589190396], [0.5398845748591203]]","[[6.569285510016343e-06], [2.320590598570149e-05]]",[[0.11808299082792807]],[[-0.0016351055255092346]]
989,"[[-0.9819106660391667], [2.199986585427509], [-1.099987874624901]]","[[0.0023907754891329715], [-0.0009373715016341988], [-0.00013026633834545276]]","[[-0.9748661585915142], [1.9446509609265477], [-1.064101862726976]]","[[-1.6065041643056526], [-31.096592382084467], [6.021506663378809]]","[[0.48113071771019145], [0.5398870217494386]]","[[-4.6072041737232894e-07], [2.49963251874874e-05]]",[[0.1180880447634425]],[[0.001323137649153247]]
