step,q,dq,qr,tau,r_pos,r_vel,th,dth
335,"[[-0.9783763889516678], [2.1997936837417624], [-1.099998185455046]]","[[-0.011849005613612134], [0.011388475063699527], [0.00045193609750382446]]","[[-0.9725098337049812], [1.9454263043648425], [-1.0649724299536312]]","[[-1.6338709531108768], [-31.07217668756315], [5.885485081963038]]","[[0.8028606416954173], [0.5398885224262736]]","[[0.00018993398647193516], [-0.0003389685217847216]]",[[0.12141910933504672]],[[-8.59445468608458e-06]]
336,"[[-0.9784735322981677], [2.1999040342507215], [-1.0999981617230732]]","[[-0.009110947906406196], [0.010731224571955994], [0.00010932659436102554]]","[[-0.9724679521614797], [1.9449441562979801], [-1.0649689182179465]]","[[-1.6405449684268447], [-31.155883615013774], [5.888320842758392]]","[[0.8028793872060046], [0.5398551109300962]]","[[0.0001921351172162744], [-0.00032484064003135416]]",[[0.12143234022948243]],[[0.0017296032621882083]]
337,"[[-0.9785678391079831], [2.2000075228431824], [-1.0999939438022828]]","[[-0.009260490799756865], [0.009984280032192039], [0.0005721396402029733]]","[[-0.9727757477456694], [1.9443996271048323], [-1.064363749728622]]","[[-1.6800558632264102], [-31.24570574305146], [5.976769081372891]]","[[0.8028985526648531], [0.5398240856956172]]","[[0.0001906455510458649], [-0.0002980474584024506]]",[[0.12144573993291687]],[[0.0012959288726381024]]
338,"[[-0.9784487516666884], [2.199990033684491], [-1.099985362190227]]","[[0.008844279785508445], [-0.0022256875225865336], [0.002121181214455259]]","[[-0.9715312033205505], [1.94260377752656], [-1.0640630989693765]]","[[-1.6943109899668634], [-31.392679877782943], [6.007116887938182]]","[[0.8029141700635312], [0.5398281436258645]]","[[0.0001606149991228989], [6.866773590852304e-05]]",[[0.12155594792638841]],[[0.008737329027311051]]
339,"[[-0.9785993135912108], [2.199987217679566], [-1.0999001529852135]]","[[-0.023967959454013407], [0.00015255709966513487], [0.011090361269405768]]","[[-0.97425197234303], [1.9432471968693235], [-1.063397169089744]]","[[-1.761719799094268], [-31.318357320013778], [6.006682829565887]]","[[0.8029337287476299], [0.5398367919326509]]","[[0.00020902942695633087], [0.00010346002076166982]]",[[0.12148776304418883]],[[-0.012726144975436518]]
340,"[[-0.9785621699040868], [2.199948405561059], [-1.0998534509324198]]","[[0.014504307374519975], [-0.005832056094836557], [0.0023392268259945226]]","[[-0.9708728794569765], [1.9421390484820573], [-1.0645121928886252]]","[[-1.6201416951844176], [-31.422586463313017], [5.913751244238402]]","[[0.8029501962100806], [0.5398513428640229]]","[[0.0001446466789567502], [0.00017497283769651872]]",[[0.12153278982041596]],[[0.011011030745334445]]
341,"[[-0.9785912538346297], [2.1999115607498974], [-1.0997914624894385]]","[[-0.00967193082137875], [-0.002757048042715815], [0.007497624182812412]]","[[-0.9733755867340173], [1.9437639133091544], [-1.064955809209754]]","[[-1.7714709427931834], [-31.199787579905582], [5.790029530712486]]","[[0.802965449554177], [0.5398673236086406]]","[[0.00014861052720638313], [0.00014972733002327487]]",[[0.12152884654803096]],[[-0.004931560571283324]]
342,"[[-0.9786177480574233], [2.1998815491826886], [-1.099742271100723]]","[[0.00014733475688034035], [-0.0028856537846189134], [0.0035548764133566113]]","[[-0.9724747332435921], [1.9439023561661357], [-1.0658727097398124]]","[[-1.7193905187507605], [-31.1740069919153], [5.680851164204606]]","[[0.802976855206949], [0.5398803081721741]]","[[9.014997206513442e-05], [0.00011311238742317542]]",[[0.12152153088649896]],[[0.0008164780998938768]]
343,"[[-0.9786304603906852], [2.1998623394557653], [-1.0997139832237843]]","[[-0.0018445484498164685], [-0.0012198204634868148], [0.00211078028403322]]","[[-0.9728031869812743], [1.9442739874733987], [-1.066253878816214]]","[[-1.7509453870466127], [-31.131030640125243], [5.634160939113977]]","[[0.8029831954565603], [0.5398883520582621]]","[[4.10960324770393e-05], [5.475499617046964e-05]]",[[0.12151789619836599]],[[-0.0009536214144815827]]
344,"[[-0.9786482817313831], [2.1998580544360022], [-1.0997041759252402]]","[[-0.0017682996928613508], [0.00019630280522711652], [9.110609517193335e-05]]","[[-0.9728460523952636], [1.9442540214676933], [-1.0665455576103948]]","[[-1.754892487281639], [-31.1474724917623], [5.608624344977885]]","[[0.8029842230338637], [0.5398906137463948]]","[[-1.4424403627089077e-05], [-2.68215779586356e-06]]",[[0.12150559693119806]],[[-0.0014809040500919878]]
345,"[[-0.9786611720349814], [2.199866625717528], [-1.0997151937174892]]","[[-0.0011309221834034586], [0.0013957714840943103], [-0.001992418706281196]]","[[-0.972835478684261], [1.9441768698231743], [-1.0667340789973179]]","[[-1.7575038926402589], [-31.172285903432517], [5.602574226418854]]","[[0.8029795920330509], [0.5398874373950734]]","[[-7.157048717010284e-05], [-5.457578865497581e-05]]",[[0.12149026002813684]],[[-0.0017275759097846004]]
346,"[[-0.9786677383875043], [2.1998859432711106], [-1.0997460968912813]]","[[-0.0005208384636061804], [0.0023708352532980925], [-0.0038988382631039986]]","[[-0.9728019292660135], [1.9440879622722949], [-1.0668191934486813]]","[[-1.7574136821997757], [-31.19824528304924], [5.613407456892342]]","[[0.8029693357008469], [0.5398795269914691]]","[[-0.00012705746685881536], [-9.821563744516482e-05]]",[[0.12147210799952034]],[[-0.002048846701772123]]
347,"[[-0.9786691236397751], [2.1999134107342493], [-1.0997944093803933]]","[[-5.303831207104093e-05], [0.0030546199456494005], [-0.005512435478612465]]","[[-0.9727581504554976], [1.9439593066855705], [-1.0668154358081539]]","[[-1.7550753113562139], [-31.22853311470954], [5.637384520446237]]","[[0.8029537382111146], [0.5398678774633743]]","[[-0.00017882238462219036], [-0.00013057849796993537]]",[[0.12144987771408046]],[[-0.0025108538438953464]]
348,"[[-0.9786659999725816], [2.1999454826629843], [-1.0998568641510562]]","[[0.0003820583013752401], [0.0033374916967815194], [-0.006766998519089684]]","[[-0.9726989496829096], [1.9437579400861575], [-1.0667239286885524]]","[[-1.7506346200154725], [-31.266516394237232], [5.673184345518043]]","[[0.8029332555894855], [0.5398538254076362]]","[[-0.00022533411999647868], [-0.00014796376116565924]]",[[0.12142261853934731]],[[-0.0030474485209328606]]
349,"[[-0.9786571360024638], [2.199977459806614], [-1.0999297280600948]]","[[0.0010013674782597941], [0.0031039099284672356], [-0.00762226478493544]]","[[-0.9726025449776491], [1.9434830638856564], [-1.066529126095593]]","[[-1.7431368506232254], [-31.31047967892933], [5.722178446045158]]","[[0.8029084973210353], [0.5398390701492951]]","[[-0.00026500262737538804], [-0.00014682229620976983]]",[[0.12139059574405493]],[[-0.0035169873770697843]]
350,"[[-0.9786516084411298], [2.20000137869487], [-1.1000027189481227]]","[[-0.010302635295174813], [-6.907920155749259e-05], [-0.0018009173133950451]]","[[-0.9724511820756706], [1.9431575828458245], [-1.0662350560923035]]","[[-1.7322573748388725], [-31.355406160222135], [5.78294139114806]]","[[0.8028810302407468], [0.5398268896039614]]","[[-0.00021566930543670537], [5.3625514806476815e-06]]",[[0.12134736324182287]],[[-0.011860695601921243]]
351,"[[-0.9786583990312351], [2.1999529487840763], [-1.0999996587098344]]","[[0.010248910168480656], [-0.008239557781805351], [-0.0004700263534257454]]","[[-0.9704037466721092], [1.9414714501215846], [-1.0659003379176293]]","[[-1.454528213471547], [-31.50448849542277], [5.7431623827200005]]","[[0.8028672571753959], [0.5398426117237227]]","[[-0.00011373409548598445], [0.0002398161353500683]]",[[0.12129489104300736]],[[0.0016741464422174931]]
352,"[[-0.97869742879806], [2.1998849680263346], [-1.0999700961485612]]","[[-0.0093578190147132], [-0.0063324341566963205], [0.004141190117896265]]","[[-0.9734815423453138], [1.942853668564357], [-1.0652454851274789]]","[[-1.7715535010467516], [-31.297369239209072], [5.8065404734604575]]","[[0.8028563111237229], [0.5398666755000927]]","[[-0.0001142140830356908], [0.00024230899170474274]]",[[0.12121744307971397]],[[-0.011549063052374645]]
353,"[[-0.9787035415053166], [2.19981576427674], [-1.0999573395363604]]","[[0.00278334763605796], [-0.006988962534320353], [-0.00012580480802626415]]","[[-0.972338824387492], [1.9434135923140208], [-1.0661166093943055]]","[[-1.7095710958049068], [-31.1966302298633], [5.712907571395045]]","[[0.8028414330717365], [0.5398895432767178]]","[[-0.00017156836278342524], [0.00021654879920340875]]",[[0.12115488323506379]],[[-0.004331419707427321]]
354,"[[-0.9787039767345781], [2.199757192105589], [-1.0999614057822018]]","[[-0.0012244030059296116], [-0.005076144574263836], [-0.0008979659971528609]]","[[-0.9727549188025195], [1.9441632122537054], [-1.0662784620181773]]","[[-1.7369984535767], [-31.092955750366034], [5.697575825585029]]","[[0.8028222910972669], [0.5399079089870379]]","[[-0.00020884567865087078], [0.00015783550212367103]]",[[0.12109180958881216]],[[-0.007198513573930108]]
355,"[[-0.9787126907390343], [2.1997155044514978], [-1.0999818276137006]]","[[-0.000787518573701301], [-0.0034301487841303935], [-0.00290179657823586]]","[[-0.9726553482179676], [1.9444693447265666], [-1.0664198736024435]]","[[-1.72332080660081], [-31.05688106941289], [5.698715585973606]]","[[0.8027989986785933], [0.5399200506507459]]","[[-0.00025187037219209785], [9.255345947423166e-05]]",[[0.12102098609876404]],[[-0.007119463933790288]]
356,"[[-0.9787724779204395], [2.199689920254939], [-1.0999987280612629]]","[[-0.012389424953061353], [-0.0024288951194617603], [0.0006423085764133418]]","[[-0.9725731308024719], [1.9447138386300034], [-1.0663195917440351]]","[[-1.5553932481592245], [-31.031152026827517], [5.670178672232476]]","[[0.802775019594707], [0.5399281540090154]]","[[-0.000198513892357699], [9.878263190765679e-05]]",[[0.12091871427323594]],[[-0.013926246255141734]]
357,"[[-0.9788405189777002], [2.1996597170957686], [-1.0999988834850183]]","[[-0.007346342135495627], [-0.003299574858589893], [0.0011337078513141696]]","[[-0.9719662888961432], [1.9447719199577072], [-1.0664402089937235]]","[[-1.564875631209267], [-31.004682153504866], [5.67495624946503]]","[[0.8027565730139191], [0.5399389076232286]]","[[-0.0001525915488853613], [0.0001262879210761625]]",[[0.1208201466903386]],[[-0.009680151852862445]]
358,"[[-0.9788766067610902], [2.1996276155996046], [-1.1000009789146519]]","[[-0.0007587265594852077], [-0.0030238439673531126], [-0.0011507045851212316]]","[[-0.9721961257947674], [1.9451018719755526], [-1.0662773507065637]]","[[-1.6139288570561503], [-30.953855689429197], [5.701515613458953]]","[[0.8027412527679313], [0.5399495619269847]]","[[-0.000154699920151824], [9.027459318966535e-05]]",[[0.12075002992386186]],[[-0.004933275111959526]]
359,"[[-0.9789392945637877], [2.1996085742266027], [-1.0999995340344624]]","[[-0.005938968863741723], [-0.0012216572385777558], [-0.00043142771502957533]]","[[-0.9727721791320603], [1.9453828940806408], [-1.0659644404323259]]","[[-1.646185406018288], [-30.925862115474644], [5.742826708187706]]","[[0.8027276774552512], [0.5399567543424315]]","[[-0.0001391590084720562], [4.616628258569122e-05]]",[[0.12066974562835411]],[[-0.007592053817349093]]
360,"[[-0.9790164944135007], [2.199602805603943], [-1.0999991560177642]]","[[-0.010402253816339704], [-2.2314015010682642e-05], [0.0010391551249981923]]","[[-0.9726793441269668], [1.945455864338606], [-1.0659601093061544]]","[[-1.6341563923894091], [-30.924407697455067], [5.752152157111083]]","[[0.802715365565346], [0.53995992912461]]","[[-0.00010285454244973735], [2.6499884087094472e-05]]",[[0.12058700656240962]],[[-0.009534022976508637]]
361,"[[-0.9790852696742584], [2.199603252169777], [-1.0999997705471052]]","[[-0.008671303594513118], [0.00038096854139996195], [0.0008554216600067388]]","[[-0.9724726392899613], [1.9455025391676142], [-1.0659728372031163]]","[[-1.6197686488502268], [-30.921603024263007], [5.755785966966789]]","[[0.8027056610186134], [0.5399609024768077]]","[[-7.375960036082319e-05], [9.13002207170166e-06]]",[[0.12051810344147985]],[[-0.007543420325982025]]
362,"[[-0.9791458911765226], [2.199609864130461], [-1.1000007153288038]]","[[-0.0034841004315394296], [0.000955526324184941], [-0.0009988248293333335]]","[[-0.9725599876835552], [1.9456398522458624], [-1.065824965053028]]","[[-1.6028361391789847], [-30.90951279480607], [5.768443374596049]]","[[0.8026987679036232], [0.539959751187267]]","[[-6.894424980918856e-05], [-3.059509803282623e-05]]",[[0.1204632576251353]],[[-0.003527398935549063]]
363,"[[-0.9792270974706948], [2.1996289181237088], [-1.0999988399774026]]","[[-0.0075109574452284725], [0.0024784647979921304], [-0.0003455247754914348]]","[[-0.9730415198165129], [1.945715152664316], [-1.0655073138630242]]","[[-1.6282700684821603], [-30.915730901923055], [5.810838811957876]]","[[0.8026939582316879], [0.5399551813932224]]","[[-4.8731327773055e-05], [-6.818646525186267e-05]]",[[0.12040298067561174]],[[-0.005378017422727723]]
364,"[[-0.979310891152439], [2.1996584505830783], [-1.0999997176772331]]","[[-0.006752533309466466], [0.0031989099052742165], [-0.0006284333026684852]]","[[-0.9729499126734105], [1.9456586748161606], [-1.06548146815316]]","[[-1.6061371463656748], [-30.936282618071935], [5.8169091059229565]]","[[0.8026905152425088], [0.5399471586532921]]","[[-3.086244388939008e-05], [-9.40753523082094e-05]]",[[0.12034784175340679]],[[-0.00418205670458344]]
365,"[[-0.979390798595524], [2.1996937759537873], [-1.1000001910397883]]","[[-0.005353156491288166], [0.003705611622434629], [-0.0009128498350294834]]","[[-0.9729403990623653], [1.9456896082847304], [-1.065232153001003]]","[[-1.609246603983053], [-30.941845696607125], [5.8580479004954125]]","[[0.8026895007021103], [0.539937255369173]]","[[-1.0404202077651803e-05], [-0.00011426164522321258]]",[[0.1203027863184752]],[[-0.002560394705021774]]
366,"[[-0.9794734722928087], [2.1997354465138352], [-1.09999924359194]]","[[-0.0083139188534087], [0.004438646495968007], [0.00011380878956535057]]","[[-0.973148114819305], [1.9456235685900691], [-1.0650491288781032]]","[[-1.5970784746744446], [-30.96504567768485], [5.876101277402072]]","[[0.8026906440967962], [0.5399254702349497]]","[[1.964365913265098e-05], [-0.00012628277767934293]]",[[0.12026273062908673]],[[-0.003761463566736463]]
367,"[[-0.9795466015691963], [2.199780550061085], [-1.099999382220211]]","[[-0.007996910248071544], [0.004534013609885618], [0.00033204663943464663]]","[[-0.9730689081348947], [1.9454726328628278], [-1.0650724439986088]]","[[-1.5715293547331843], [-30.99806919403784], [5.865672803591767]]","[[0.8026935897600057], [0.5399123677294392]]","[[4.497431420613651e-05], [-0.0001303138681407745]]",[[0.12023456627167785]],[[-0.0029907958173935184]]
368,"[[-0.9796057198690917], [2.1998258875374654], [-1.0999991894606511]]","[[-0.008058139199500996], [0.004675578178915285], [0.0011314588681575755]]","[[-0.9730301633461792], [1.9453764427514066], [-1.0649097753220342]]","[[-1.6224403677503036], [-31.016868102571088], [5.909436702092559]]","[[0.8026986255938601], [0.539898995975753]]","[[7.089271106819339e-05], [-0.00012597405297798403]]",[[0.12022081962564302]],[[-0.002409684232040899]]
369,"[[-0.9796519922164101], [2.1998704793500163], [-1.0999987820322803]]","[[-0.0037203510860056126], [0.004413819460951346], [-5.333694095799313e-05]]","[[-0.9730460295695723], [1.9452577085792608], [-1.0648047429756344]]","[[-1.6031210734930053], [-31.040959136019207], [5.914212365278694]]","[[0.8027055037656514], [0.5398856173207737]]","[[7.464048378258425e-05], [-0.000134241995586315]]",[[0.12021970510132689]],[[0.0006401314362652726]]
370,"[[-0.9797134308168134], [2.1999188985679363], [-1.09999474500006]]","[[-0.006919884072650706], [0.005046868788855019], [0.00048641413422445545]]","[[-0.9736319882933345], [1.9449861319482473], [-1.064412247049149]]","[[-1.6605419912125199], [-31.09464278313873], [5.970111469190178]]","[[0.802713065693843], [0.5398715201072519]]","[[7.48267771299993e-05], [-0.00014567329214010272]]",[[0.12021072275106232]],[[-0.0013866011518485627]]
371,"[[-0.9797472846140927], [2.199965849288797], [-1.0999996807027665]]","[[-0.001900868980029639], [0.004553888520655608], [-0.0009379460699752151]]","[[-0.9732640234823021], [1.9447441616433325], [-1.0646133288260329]]","[[-1.6477084417180103], [-31.133565761928562], [5.9542460170655165]]","[[0.8027196812690451], [0.5398568765938616]]","[[6.111623997995252e-05], [-0.00014716478172749348]]",[[0.12021888397193736]],[[0.0017150734717894627]]
372,"[[-0.9798154661559986], [2.2000021120881335], [-1.0999853180145975]]","[[-0.0008078305650249685], [-0.0005273760751022816], [0.002047245748051485]]","[[-0.9739340957509333], [1.9442947573587568], [-1.0639867329860655]]","[[-1.7695613760419122], [-31.15512221703558], [6.022867962168638]]","[[0.8027277764014777], [0.5398473819676106]]","[[7.24677102881266e-05], [3.0594559174979e-05]]",[[0.12020135757954306]],[[0.0007090171654764062]]
373,"[[-0.979829907351591], [2.1999967824871716], [-1.0999636880890855]]","[[-0.001649775234956805], [-0.0005698675335720216], [0.0021780439183334277]]","[[-0.9734293196392181], [1.944193257710945], [-1.064408919872007]]","[[-1.6649327353225194], [-31.170434472403628], [5.949357093860129]]","[[0.8027346909836869], [0.5398506416013371]]","[[6.597000644648077e-05], [3.420113604546415e-05]]",[[0.12020319989655341]],[[-4.271832143408136e-05]]
374,"[[-0.9798319520943652], [2.1999900159783734], [-1.0999472461181978]]","[[0.00036380082745445484], [-0.0006967295645391169], [0.0013615997835451088]]","[[-0.9732956682518632], [1.9442812935215736], [-1.0646628236610325]]","[[-1.6638029306711175], [-31.154881433449056], [5.916441190324258]]","[[0.8027403986703934], [0.539853831246009]]","[[5.0700169462736255e-05], [2.9849073712728824e-05]]",[[0.12021082334054332]],[[0.0010281855809398666]]
375,"[[-0.9798380986562271], [2.199985543728221], [-1.0999337733184145]]","[[-0.00099207015146917], [-0.00029381638550354805], [0.0012344320909107864]]","[[-0.9734576095271652], [1.944380162117994], [-1.0647797552383083]]","[[-1.6748880062021678], [-31.143138565437564], [5.8982368327491335]]","[[0.8027447689599715], [0.5398561791401449]]","[[3.7471994185356294e-05], [1.8549339231288542e-05]]",[[0.12021367417035879]],[[-5.166530344001205e-05]]
376,"[[-0.9798419200624635], [2.1999833195867846], [-1.0999256998404678]]","[[-0.00014555226834820842], [-0.0001397546602656119], [0.000528302600088848]]","[[-0.9734004013336391], [1.9443416521094217], [-1.0648960696414107]]","[[-1.6735080464277838], [-31.15020512679675], [5.8863503030016355]]","[[0.8027475020589936], [0.539857443594474]]","[[1.950602748213015e-05], [7.914922195428886e-06]]",[[0.12021570073164077]],[[0.00024290441606621138]]
377,"[[-0.9798414803658223], [2.199983332651047], [-1.0999237078357653]]","[[0.00010144078482120233], [0.00012143896378635777], [-3.9626621590738154e-05]]","[[-0.9733766273479919], [1.9444137303330205], [-1.0649075332094669]]","[[-1.6726800853756676], [-31.141915432649732], [5.889972819264286]]","[[0.8027485325260161], [0.5398575539532166]]","[[3.033169260202584e-06], [-4.269082809482683e-06]]",[[0.1202181449043808]],[[0.00018321356860241667]]
378,"[[-0.9798394293965308], [2.199985877282577], [-1.099926923875513]]","[[0.0002239841529249175], [0.00036439914644506577], [-0.0005296693587403256]]","[[-0.9733536561158372], [1.9444349648227246], [-1.0648877959078704]]","[[-1.6707890755320385], [-31.141522666141164], [5.89830262591651]]","[[0.8027480012844362], [0.5398565146926048]]","[[-1.192703051877686e-05], [-1.5188437085811302e-05]]",[[0.12021952420791647]],[[5.8696702776282056e-05]]
379,"[[-0.9798358423638903], [2.1999903532211573], [-1.0999346508730947]]","[[0.00038618945655446817], [0.0005194489851936546], [-0.000945401457924433]]","[[-0.9733256298868893], [1.9444113236737475], [-1.064852154435018]]","[[-1.6686803419276333], [-31.14732419861806], [5.908984646665689]]","[[0.802746060474416], [0.5398545603515829]]","[[-2.530087697127925e-05], [-2.2928031240265767e-05]]",[[0.12021986006861497]],[[-3.977064389325269e-05]]
380,"[[-0.9798302599906835], [2.1999957385341373], [-1.099946020161027]]","[[0.0005964124321148519], [0.0005615957432262009], [-0.001263795567358894]]","[[-0.9732875834506177], [1.9443713828673441], [-1.064789776948343]]","[[-1.6658133983319712], [-31.154604815513018], [5.923287731860938]]","[[0.8027428966328652], [0.5398520608853613]]","[[-3.658523270999581e-05], [-2.656745998752541e-05]]",[[0.1202194584160895]],[[-0.00010579088656260602]]
381,"[[-0.9798203441994294], [2.2000001261070135], [-1.0999601146456344]]","[[0.0019586305472733146], [-2.9031490608788513e-05], [-0.0015171670300325735]]","[[-0.9732283248089562], [1.944300209617851], [-1.06469453988669]]","[[-1.661858813288336], [-31.164906508909755], [5.941933119832318]]","[[0.8027387245535539], [0.5398496385464268]]","[[-4.697104826201226e-05], [-1.1670652710904506e-05]]",[[0.12021967126063211]],[[0.0004164194937106534]]
382,"[[-0.9798120569612522], [2.200000004849904], [-1.0999725894290604]]","[[0.0002899644544750845], [-9.430004427019023e-06], [-0.0011440425817565991]]","[[-0.9732832262001323], [1.9442728990553522], [-1.0646310987809822]]","[[-1.6653412339326135], [-31.164387215897293], [5.950234805698183]]","[[0.8027337914955036], [0.5398487747777266]]","[[-5.1725523420032005e-05], [-7.185314498947548e-06]]",[[0.12021536066443651]],[[-0.0008637005964146627]]
383,"[[-0.9797940541590483], [2.199996507770563], [-1.0999874415093838]]","[[0.002334518128289144], [-0.0005471078684285702], [-0.0015914086799204696]]","[[-0.9730834964690287], [1.944064228030835], [-1.0646293091692849]]","[[-1.6569606083138648], [-31.190141093694884], [5.956993938458739]]","[[0.8027280704586708], [0.5398486744819593]]","[[-6.069763544003237e-05], [3.7184390899724917e-06]]",[[0.12021501305009126]],[[0.00019591726507648885]]
384,"[[-0.979794150580889], [2.1999927468510503], [-1.0999977053961616]]","[[-0.0009397137737849701], [-0.00034411726729882686], [-0.0008099741960858609]]","[[-0.9733679961982734], [1.9442049517802011], [-1.0645965558543409]]","[[-1.6686913865088941], [-31.170126529181395], [5.956016089316318]]","[[0.802721981747524], [0.539849242451381]]","[[-6.23863046889106e-05], [7.54948118464327e-06]]",[[0.12020089127996107]],[[-0.002093841098666706]]
385,"[[-0.9798063840456575], [2.199984854586246], [-1.0999998779955402]]","[[0.00046020029120342684], [-0.0011925854514481249], [-0.0004409497418210728]]","[[-0.9730955915004214], [1.9441567799320485], [-1.0646683010806979]]","[[-1.6337227644540153], [-31.168402829986807], [5.940380020743583]]","[[0.8027169226066291], [0.53985182120303]]","[[-4.981699323058919e-05], [3.440137924526354e-05]]",[[0.12017859254504772]],[[-0.0011733349032044676]]
386,"[[-0.9798202002197317], [2.199971879331368], [-1.0999958765323348]]","[[-0.00012951074564477617], [-0.0014155282891218646], [2.4542235466773477e-05]]","[[-0.9732434767682338], [1.9443231271897436], [-1.064681338077885]]","[[-1.6509988734250476], [-31.13875863950403], [5.9338222543837125]]","[[0.8027131525814214], [0.5398564184233753]]","[[-4.195570830756168e-05], [4.531911463878657e-05]]",[[0.12015580257930142]],[[-0.0015204968004385241]]
387,"[[-0.9798198102663723], [2.1999590807798746], [-1.099998164420509]]","[[8.726406063230482e-05], [-0.0011627449163484627], [-0.0004096310132526426]]","[[-0.9732903525224269], [1.944434475964524], [-1.0647505896774194]]","[[-1.6621282591959514], [-31.122273033005765], [5.928450487788839]]","[[0.8027083591463223], [0.5398603361331142]]","[[-5.2611586653927844e-05], [3.4270028570482225e-05]]",[[0.12014110609299494]],[[-0.0014851118689688386]]
388,"[[-0.9798385155737716], [2.199949194434513], [-1.0999963795314793]]","[[-0.0017633802808278958], [-0.000990852813770371], [0.00017560521697068676]]","[[-0.9733319252220787], [1.9445272609422397], [-1.0647788294349676]]","[[-1.6436068694776689], [-31.108849832650137], [5.9171697752805565]]","[[0.8027037369902905], [0.539863898654159]]","[[-4.4937017906754306e-05], [3.549775152711376e-05]]",[[0.1201142993292607]],[[-0.002578627879904944]]
389,"[[-0.9798449458010663], [2.199940105518529], [-1.099999342244243]]","[[-0.004703683283806683], [-0.00064017017709464], [0.0012295967263151741]]","[[-0.9732466080725798], [1.9445897762022462], [-1.0648121407927957]]","[[-1.6559680676288095], [-31.099595551844466], [5.9241025463196255]]","[[0.8026986624041698], [0.5398667326505014]]","[[-3.34021280523622e-05], [3.787719277115187e-05]]",[[0.12009565177091754]],[[-0.0042799590358968236]]
390,"[[-0.9798539837440594], [2.1999296971195417], [-1.0999983434726708]]","[[5.6370354230133105e-05], [-0.0011889565487271658], [2.486969240789172e-05]]","[[-0.9730363590425943], [1.9446299165807224], [-1.0648705347880616]]","[[-1.6094711876441343], [-31.088988578413627], [5.903749560151248]]","[[0.8026949396579267], [0.5398702291847153]]","[[-3.274013637977191e-05], [3.781215794917969e-05]]",[[0.12007736990281181]],[[-0.0011077165032278811]]
391,"[[-0.9798607396268441], [2.1999219785352992], [-1.099999580725661]]","[[-0.0009641555275790789], [-0.00047438303126257075], [-0.00031399854786451353]]","[[-0.9733922565234444], [1.944741936990282], [-1.0647772830323976]]","[[-1.661033757769128], [-31.07702081176568], [5.923596563525829]]","[[0.8026911461049652], [0.539872717693454]]","[[-4.2483161888373644e-05], [1.4757825972377958e-05]]",[[0.12006165818279524]],[[-0.0017525371055676087]]
392,"[[-0.9798902188852266], [2.199919468098145], [-1.0999964298373504]]","[[-0.002033875771279066], [-0.00016273726325702342], [-6.198891865705214e-05]]","[[-0.9734092261413846], [1.9447745258263351], [-1.0647689397957028]]","[[-1.6458610519764074], [-31.075126531398094], [5.9211970752755025]]","[[0.8026878432154131], [0.5398742020229425]]","[[-3.6028747762983926e-05], [8.197615308791484e-06]]",[[0.1200328193755675]],[[-0.0022586019554705072]]
393,"[[-0.9799119728761346], [2.199919854500133], [-1.099997871233994]]","[[-0.0036782567223817633], [0.00014317682317857572], [0.0004303946906122347]]","[[-0.9733581132368905], [1.944801838988951], [-1.0647759388071916]]","[[-1.613167782631234], [-31.073941711066745], [5.915513303469482]]","[[0.80268423352566], [0.5398743557271322]]","[[-2.6073762315892424e-05], [4.254262908620632e-06]]",[[0.12001001039000342]],[[-0.0031046852108685234]]
394,"[[-0.9799327403514094], [2.1999208534589973], [-1.0999980109648198]]","[[-0.0019125632622195923], [6.227734949074137e-05], [8.739086299625054e-05]]","[[-0.9732582413929174], [1.944805065138482], [-1.0647877120293898]]","[[-1.61244386374081], [-31.073564412406373], [5.915748000202625]]","[[0.8026815710355066], [0.5398743780282999]]","[[-2.052675847075136e-05], [1.7627965753774788e-06]]",[[0.11999010214276765]],[[-0.0017628950485937683]]
395,"[[-0.9799532660976741], [2.199923185954193], [-1.0999973719264489]]","[[-0.0025287853187208175], [0.00029419258345952937], [0.0002997976983245554]]","[[-0.9733479100082217], [1.9448627982420819], [-1.0647096555880071]]","[[-1.6180939642399195], [-31.067387970405235], [5.925623406982701]]","[[0.802679709283083], [0.5398740204793413]]","[[-1.2018289041737518e-05], [-3.268350423635269e-06]]",[[0.1199725479300695]],[[-0.0019347950380753688]]
396,"[[-0.9799677831530679], [2.1999276821598106], [-1.0999991849239559]]","[[-0.005292935354405448], [0.0007683385683488198], [0.0012545439620403886]]","[[-0.9733738733905082], [1.9448546191951444], [-1.0647027513822023]]","[[-1.648270699982805], [-31.071786101321536], [5.939338889066572]]","[[0.80267803218575], [0.5398727473285208]]","[[3.4706116869287484e-07], [-5.616190534851739e-06]]",[[0.11996054073739702]],[[-0.0034433982128283663]]
397,"[[-0.9799828707373877], [2.1999318325550083], [-1.0999983285147628]]","[[-0.0015733323849253678], [0.0003278693104367958], [0.0003634363048063971]]","[[-0.9731836937783285], [1.9448210977510498], [-1.064720505189384]]","[[-1.595181662738329], [-31.074973622785276], [5.924054734201352]]","[[0.8026776562916171], [0.5398717123869062]]","[[5.331143837494778e-06], [-5.549296067108855e-06]]",[[0.11995063330285632]],[[-0.0008820267708209012]]
