step,q,dq,qr,tau,r_pos,r_vel,th,dth
761,"[[-0.9817890117453014], [2.1999562446888103], [-1.0999384370274274]]","[[-0.005372373380145502], [-0.0002506947660684822], [0.0023489808568519788]]","[[-0.9754461178720352], [1.9450043965199586], [-1.063829913587573]]","[[-1.6403778150362271], [-31.04508030623643], [6.03151268362025]]","[[1.2605386227163162], [0.5398976795968119]]","[[3.18927044551387e-05], [3.126143784948354e-05]]",[[0.11822879591608129]],[[-0.00327408729050083]]
762,"[[-0.9817842075244609], [2.1999503168599133], [-1.0999319179192983]]","[[0.0027587844209786376], [-0.0006036467226831765], [-0.00010506989776992715]]","[[-0.9746894531214958], [1.9450407025842027], [-1.0642703996555134]]","[[-1.6018097446303072], [-31.035754451369], [5.986916446530439]]","[[1.2605407202300154], [0.5398998817634307]]","[[1.562554472478439e-05], [1.395213344856927e-05]]",[[0.11823419141615402]],[[0.002050067801664189]]
763,"[[-0.9817889906873488], [2.1999515493342487], [-1.0999275515195477]]","[[-0.0017460406499488716], [0.0005557432534274986], [0.0005438695312339759]]","[[-0.9751257724102483], [1.9452590506265233], [-1.0641619828295155]]","[[-1.6258782469283375], [-31.014102163915897], [5.997009313452503]]","[[1.2605425325850133], [0.5398998380032859]]","[[1.8332378015628592e-05], [-1.1408266964441083e-05]]",[[0.11823500712735163]],[[-0.000646427866426099]]
764,"[[-0.981790831942172], [2.199958690813857], [-1.0999285255761726]]","[[0.0004253303586463815], [0.0009068558617046363], [-0.00044702645438077226]]","[[-0.9749180708715519], [1.945202059108376], [-1.064275350145511]]","[[-1.61391012853856], [-31.027470132858056], [5.989447419432213]]","[[1.2605438903294224], [0.5398975425563748]]","[[1.0725850896342592e-05], [-3.222400187796737e-05]]",[[0.1182393332955138]],[[0.0008851597659701067]]
765,"[[-0.9817923270991992], [2.1999711300182505], [-1.0999335014601894]]","[[-0.0003783730588186474], [0.0014833726141390557], [-0.0005913635514658289]]","[[-0.974990439493475], [1.9452091424907019], [-1.0641941620487723]]","[[-1.617523962901248], [-31.033939075622285], [6.004116090343429]]","[[1.2605449031398324], [0.5398933144999971]]","[[9.393646882571716e-06], [-5.007679512170071e-05]]",[[0.11824530145886301]],[[0.0005136360061318741]]
766,"[[-0.9817940776808087], [2.199987419639053], [-1.09994112607137]]","[[-9.465607115682201e-05], [0.0017499912150486518], [-0.0008750026960571144]]","[[-0.9749672617634767], [1.9450849325375394], [-1.0641809932721609]]","[[-1.6162649148363837], [-31.0578359272583], [6.010072292305968]]","[[1.2605457207646455], [0.539887706131249]]","[[7.372113497439159e-06], [-6.074846263803835e-05]]",[[0.1182522158868755]],[[0.0007803324466960082]]
767,"[[-0.9817828359774681], [2.2000008677470535], [-1.0999512790119919]]","[[0.0040458643798427195], [-0.00021646707864830805], [-0.0010105231889996347]]","[[-0.9749075179771647], [1.9449479359890514], [-1.06409829442299]]","[[-1.656525766360871], [-31.060810762952997], [6.027532000222995]]","[[1.2605462959407903], [0.5398826284071139]]","[[8.669144957451635e-07], [-6.041515265842179e-06]]",[[0.11826676627548503]],[[0.0028178164813606535]]
768,"[[-0.981783192622273], [2.2000000947866227], [-1.0999492537752704]]","[[-0.001841164303057561], [-2.3353980815626896e-05], [0.0007483148119613592]]","[[-0.9751836505525566], [1.944933911033143], [-1.0639474225772767]]","[[-1.6354446768620514], [-31.065098169409108], [6.0312363906258994]]","[[1.2605470013932565], [0.5398830041698236]]","[[9.9845236078977e-06], [8.38344660358814e-06]]",[[0.11826765966502352]],[[-0.0011166171627128019]]
769,"[[-0.9817549291873992], [2.1999939609810224], [-1.0999528483146481]]","[[0.004583012021684098], [-0.000866209286794456], [-0.0007545540787260441]]","[[-0.974538209296694], [1.9445686493757672], [-1.064068877911145]]","[[-1.6022067533432065], [-31.111027942557527], [6.0273498851333605]]","[[1.260547392546298], [0.5398842631755908]]","[[1.8012301872261105e-06], [1.5280913578941124e-05]]",[[0.11828618836304187]],[[0.002961823167600963]]
770,"[[-0.9817606911896575], [2.199991950377497], [-1.0999480686246839]]","[[-0.0025880711127607547], [9.798175029920864e-05], [0.0009372230537165738]]","[[-0.975186588047106], [1.94489719608426], [-1.0639712279675801]]","[[-1.6317414793218823], [-31.070242047627605], [6.025373138947459]]","[[1.2605483203644514], [0.5398852902436676]]","[[1.2317726572064203e-05], [6.92669535062862e-06]]",[[0.11828319268290112]],[[-0.0015530511013659987]]
771,"[[-0.9817445325981866], [2.199988923402639], [-1.0999497235184532]]","[[0.003220002974702903], [-0.00042983761718989877], [-0.0006090548319548361]]","[[-0.9746421689541477], [1.9447637930812784], [-1.0641666425510012]]","[[-1.6060274511198005], [-31.085064296200112], [6.010621166410495]]","[[1.2605488794879822], [0.5398858821743303]]","[[2.6723738555389787e-06], [4.577403311945005e-06]]",[[0.1182946682055133]],[[0.0021810302238944347]]
772,"[[-0.9817471513556205], [2.1999898619390805], [-1.0999480641789052]]","[[-0.0016257051871520836], [0.00035497657897751167], [0.00043296493630662347]]","[[-0.9750867333716269], [1.9449582920897632], [-1.0640594853750902]]","[[-1.6276074848289073], [-31.063299029764316], [6.016871264068784]]","[[1.2605495938948155], [0.5398857296269609]]","[[8.760390346473912e-06], [-5.91724100829083e-06]]",[[0.1182946468032416]],[[-0.0008377985294046389]]
773,"[[-0.9817358465884437], [2.1999911410459214], [-1.0999512548843142]]","[[0.0021787921518171965], [7.244310780399332e-05], [-0.0006314836477194774]]","[[-0.9747304181774804], [1.944817546427031], [-1.0641761696429726]]","[[-1.6108647132096066], [-31.082193844946804], [6.009766746962993]]","[[1.2605499918447252], [0.5398849409344575]]","[[1.7847849198560084e-06], [-9.778708576213546e-06]]",[[0.11830403974572681]],[[0.0016197364333015475]]
774,"[[-0.9817356457885712], [2.199995254439377], [-1.099952878608259]]","[[-0.0008312677091197318], [0.0005844183171261064], [-3.786666923244475e-06]]","[[-0.9750047970697092], [1.9449150633887757], [-1.0640917567121606]]","[[-1.62433381978227], [-31.072964742316834], [6.016966584356701]]","[[1.2605504338859879], [0.5398835326276511]]","[[5.330348695764542e-06], [-1.7193969126250153e-05]]",[[0.11830673011712313]],[[-0.0002506426203188229]]
775,"[[-0.9817239894037674], [2.1999991201148488], [-1.099958081859744]]","[[0.0019164522141293001], [0.00032045671997665837], [-0.0007216570827980329]]","[[-0.9747433305213437], [1.9447785462182927], [-1.064135004822199]]","[[-1.6122901477122413], [-31.09172136929806], [6.018011789910751]]","[[1.2605506604835959], [0.5398817936849125]]","[[1.0104826975165793e-06], [-1.77694950753704e-05]]",[[0.11831704888302993]],[[0.0015152489154502992]]
776,"[[-0.9817152948244576], [2.200000083455927], [-1.0999605837070014]]","[[0.00017811334806134595], [-2.0667725055573127e-05], [4.372593899559796e-05]]","[[-0.9749389889979717], [1.9448322370992206], [-1.0640232635850118]]","[[-1.6279887681073997], [-31.080345131381836], [6.028264636118837]]","[[1.2605509399573036], [0.5398811902603337]]","[[3.988521113384991e-06], [6.306406508116424e-07]]",[[0.1183242095460782]],[[0.00020109446214871055]]
777,"[[-0.9817040911832424], [2.19999879812032], [-1.099962444031626]]","[[0.0014593122389595491], [-0.00016899661430230806], [-0.00026679167054843855]]","[[-0.9747706059190182], [1.9447145749003976], [-1.0640780659181395]]","[[-1.6152524944546733], [-31.096425129296115], [6.022870643329866]]","[[1.2605512185847703], [0.5398812988435726]]","[[2.4052420499742766e-06], [1.3127468445617296e-06]]",[[0.11833226490624817]],[[0.0010233499032542837]]
778,"[[-0.9816995040884795], [2.1999986266690317], [-1.099962844860433]]","[[5.207622215778682e-05], [6.0692306041137956e-05], [4.3523795770217255e-05]]","[[-0.9748895448620116], [1.944803893706491], [-1.0640588635458779]]","[[-1.620658420748769], [-31.085101476561555], [6.022894604982837]]","[[1.2605516112368698], [0.5398812528896945]]","[[4.603134384773e-06], [-1.7439645061401166e-06]]",[[0.11833627858917035]],[[0.0001562167495098299]]
779,"[[-0.9816897654326824], [2.199998339043817], [-1.0999648060833767]]","[[0.0013082315357699752], [-5.607440234928207e-05], [-0.0002872485741557407]]","[[-0.9747716504042168], [1.9447371345193276], [-1.064101990054196]]","[[-1.6160446249297347], [-31.09405015314673], [6.019812462043473]]","[[1.2605519298527748], [0.5398810627286978]]","[[2.6190072999199288e-06], [-2.1476807221532113e-06]]",[[0.11834376790507929]],[[0.0009648756985355146]]
780,"[[-0.9816857127655046], [2.1999991049762624], [-1.0999656181823885]]","[[3.8594187092485036e-05], [0.00014317075364247978], [-4.593356958126904e-06]]","[[-0.9748795093672893], [1.9447916481077345], [-1.0640705248696314]]","[[-1.621022650013936], [-31.087833555410178], [6.022030540899771]]","[[1.2605523230912934], [0.5398807028168259]]","[[4.495050931474509e-06], [-4.634970685035711e-06]]",[[0.11834777419221285]],[[0.00017715733293606137]]
781,"[[-0.9816760641131504], [2.1999994407520305], [-1.0999679431576617]]","[[0.001301725888993398], [-9.659454139721024e-06], [-0.00031406001971479025]]","[[-0.9747617068268143], [1.9447094793201736], [-1.0641026241562428]]","[[-1.6165193161606004], [-31.098844978630417], [6.02047298252216]]","[[1.2605526351245542], [0.5398802939349368]]","[[2.585715708214309e-06], [-3.774867785022451e-06]]",[[0.11835543355219348]],[[0.0009780001921557147]]
782,"[[-0.9816716801871459], [2.2000000220394855], [-1.0999687502004145]]","[[0.00022245323458786742], [-5.406187883527647e-06], [2.611809691754896e-05]]","[[-0.974875299702825], [1.9447559458784587], [-1.0640662244159864]]","[[-1.6245911727010272], [-31.0919408973045], [6.022990935659978]]","[[1.2605530238430005], [0.5398799873182293]]","[[4.203052639262239e-06], [-3.6066216679842e-08]]",[[0.11835959319687074]],[[0.00024320164280783318]]
783,"[[-0.9816627922414218], [2.1999990907241025], [-1.0999700937943349]]","[[0.0011257483359224038], [-0.00013052383569309156], [-0.00018928641424542647]]","[[-0.9747696851032219], [1.9446842326413336], [-1.064102616232901]]","[[-1.6180537726220594], [-31.101381057103954], [6.019596102750312]]","[[1.2605533354430791], [0.5398800534208141]]","[[2.656149833413224e-06], [1.1181282566496975e-06]]",[[0.11836620535587412]],[[0.0008058800046767331]]
784,"[[-0.9816581162871908], [2.199998704704337], [-1.0999704271326205]]","[[0.00019585237150566287], [6.837909668461206e-06], [2.8076778905816724e-05]]","[[-0.9748388336263216], [1.944762799232609], [-1.064064057771673]]","[[-1.6204708303624984], [-31.090775191305045], [6.023393844173806]]","[[1.2605537109031622], [0.5398800781543462]]","[[4.282536103517032e-06], [-3.6809993941844255e-07]]",[[0.11837016157445206]],[[0.00023074184911266518]]
785,"[[-0.981651474636524], [2.1999982087935246], [-1.099971352755803]]","[[0.0008292274003122886], [-7.160727043922788e-05], [-0.00013695089554333073]]","[[-0.9747865609028773], [1.944693817689959], [-1.0641153588079508]]","[[-1.6194091152650467], [-31.100364099644594], [6.017357788419496]]","[[1.2605540404574822], [0.5398800688515857]]","[[2.7950820769007123e-06], [5.990943297007334e-08]]",[[0.11837538152707928]],[[0.0006206582718899234]]
786,"[[-0.9816468251589223], [2.1999980640450727], [-1.0999719578559999]]","[[0.0003081894915634084], [1.6244111796126504e-05], [-3.277175129146048e-05]]","[[-0.9748255331006296], [1.9447411107556167], [-1.0640994178431822]]","[[-1.6211403761042034], [-31.094038017491272], [6.018877944745744]]","[[1.2605543511022252], [0.5398800007379294]]","[[3.1696222979604727e-06], [-1.226335943904644e-06]]",[[0.11837928108480716]],[[0.0002916570991340489]]
787,"[[-0.9816414793918911], [2.1999980086693833], [-1.0999729681561412]]","[[0.0006077551889323383], [-1.1213452931563284e-05], [-0.00012870990911761915]]","[[-0.9747994670814915], [1.944703097358726], [-1.064128938399475]]","[[-1.620737808010885], [-31.099508461878635], [6.015491115936163]]","[[1.2605545881951967], [0.5398798678518824]]","[[1.8803487877860903e-06], [-1.4398295666850913e-06]]",[[0.11838356114505288]],[[0.000467829756612307]]
788,"[[-0.9816358012032504], [2.199998093762674], [-1.099974278075264]]","[[0.0005355584004171597], [2.4113751949911277e-05], [-0.0001325388620678769]]","[[-0.9747931171349951], [1.9447411169682618], [-1.0641048686827155]]","[[-1.6200280332727064], [-31.0941285230951], [6.019363877760863]]","[[1.2605547672596609], [0.5398796664834342]]","[[1.7229806470453468e-06], [-2.4650243735102606e-06]]",[[0.11838801449439634]],[[0.00042713239183183455]]
789,"[[-0.9816306556450305], [2.199998394726422], [-1.0999756020012252]]","[[0.0004914936753097465], [3.5428525678532496e-05], [-0.0001306000059739798]]","[[-0.9747933036240196], [1.9447221813897828], [-1.0641053796547777]]","[[-1.6203706608090311], [-31.097142599788285], [6.019475480858807]]","[[1.2605549285462243], [0.5398794045577818]]","[[1.5349403303943632e-06], [-2.7393229129479835e-06]]",[[0.11839213708456223]],[[0.0003963218045848309]]
790,"[[-0.9816257741910299], [2.199998702536193], [-1.0999769076358594]]","[[0.00047286646620289634], [2.8369703531788693e-05], [-0.0001273631150390253]]","[[-0.9747926547251875], [1.944704756090967], [-1.064109852860667]]","[[-1.62080268272125], [-31.09974468262359], [6.01897310877794]]","[[1.260555063987898], [0.5398791459477998]]","[[1.2267616700256667e-06], [-2.4646689689156176e-06]]",[[0.11839602071116381]],[[0.0003738728836691768]]
791,"[[-0.9816209267931719], [2.1999988562176656], [-1.0999781864009213]]","[[0.00047559152016689483], [7.011831602843355e-06], [-0.00012369245930732298]]","[[-0.9747899901877554], [1.944690035471358], [-1.0641137004219168]]","[[-1.6211403562751265], [-31.101773284400835], [6.018555273751212]]","[[1.260555162703496], [0.5398789384575311]]","[[8.187689415350974e-07], [-1.7689150810795695e-06]]",[[0.1183997430243297]],[[0.0003589108196366854]]
792,"[[-0.9816161242676337], [2.199998770294399], [-1.0999793952382084]]","[[0.0004683930793003381], [-1.9305993750745598e-05], [-0.00011486645820746322]]","[[-0.9747875563246594], [1.9446808521537913], [-1.0641163024312204]]","[[-1.6214168890380434], [-31.102879997292373], [6.0182624220620395]]","[[1.2605552190993279], [0.5398788120350956]]","[[3.779100810064051e-07], [-8.676845797417343e-07]]",[[0.11840325078883053]],[[0.00033422059546358435]]
793,"[[-0.9816114943570347], [2.199998417142383], [-1.0999804917382778]]","[[0.0004475833968464963], [-4.68029455514829e-05], [-0.00010287824527677181]]","[[-0.9747865750148921], [1.9446734062637672], [-1.0641205306965107]]","[[-1.6217511813935137], [-31.103671509078996], [6.017674913096814]]","[[1.2605552279110104], [0.5398787801646244]]","[[-1.3328649295374362e-07], [1.1290383072903865e-07]]",[[0.11840643104713089]],[[0.00029790219263194084]]
794,"[[-0.9816071528244191], [2.1999978046084823], [-1.0999814699168653]]","[[0.000416214828421373], [-7.190550610527979e-05], [-9.216900674757778e-05]]","[[-0.9747870909201406], [1.944667936633648], [-1.0641276161111841]]","[[-1.6221609314915006], [-31.104148124908438], [6.0166497915246975]]","[[1.2605551782386455], [0.5398788426387401]]","[[-7.833506288079661e-07], [1.0271223205293722e-06]]",[[0.1184091818671979]],[[0.00025214031556835756]]
795,"[[-0.9816031748264281], [2.1999969760945306], [-1.0999823701846079]]","[[0.0003786264774483985], [-9.102215725312335e-05], [-8.739706060389985e-05]]","[[-0.9747886908535993], [1.9446651535953077], [-1.0641374876405363]]","[[-1.622615492496172], [-31.104244934560576], [6.015249774276536]]","[[1.260555052716831], [0.5398789844458146]]","[[-1.6329271268489265e-06], [1.7252087869401578e-06]]",[[0.11841143108349611]],[[0.00020020726186868038]]
796,"[[-0.9815996152856328], [2.1999960086196957], [-1.0999832670395155]]","[[0.00033590704832742874], [-0.00010107501258818652], [-9.119812571067865e-05]]","[[-0.9747910139931112], [1.9446653724148866], [-1.064148929041888]]","[[-1.6230640351701426], [-31.103957005615996], [6.013695874932383]]","[[1.2605548300843386], [0.5398791774777442]]","[[-2.7047766026910836e-06], [2.091500084233644e-06]]",[[0.11841312629454703]],[[0.00014363391002855316]]
797,"[[-0.9815965143508877], [2.1999949994367913], [-1.0999842524778658]]","[[0.0002896923953007481], [-0.00010085892388966844], [-0.00010458112547162557]]","[[-0.9747937092969691], [1.9446678901431762], [-1.0641606367537033]]","[[-1.623463536214936], [-31.10341768636524], [6.012209012056712]]","[[1.2605544885595266], [0.5398793858863002]]","[[-3.989874608478772e-06], [2.07884817138293e-06]]",[[0.11841423260804032]],[[8.425234593932227e-05]]
798,"[[-0.9815938887640159], [2.1999940460836642], [-1.0999854199659278]]","[[0.00024258718892780293], [-9.124017218736791e-05], [-0.00012693889385562152]]","[[-0.9747963424256003], [1.9446717216390808], [-1.0641711851638969]]","[[-1.6237714480319165], [-31.102782423219516], [6.011012775122711]]","[[1.26055400898538], [0.539879573255163]]","[[-5.447873485664445e-06], [1.714162456423196e-06]]",[[0.11841473735372071]],[[2.4408124023399258e-05]]
799,"[[-0.9815917288779684], [2.19999322786659], [-1.0999868477130386]]","[[0.00019722119483829917], [-7.478748397543589e-05], [-0.00015601384300145682]]","[[-0.9747984638493863], [1.9446759447671425], [-1.0641791136220573]]","[[-1.6239474895900312], [-31.102177455390056], [6.010317340885202]]","[[1.2605533779460059], [0.539879709453962]]","[[-7.007778690670818e-06], [1.0884726342474949e-06]]",[[0.11841465127558398]],[[-3.358013213851374e-05]]
800,"[[-0.9815900050137742], [2.1999925925955317], [-1.0999885832278162]]","[[0.00015533725524683253], [-5.512640016649972e-05], [-0.00018815777543557122]]","[[-0.97479972978469], [1.9446798510034093], [-1.064183184871269]]","[[-1.6239618487837713], [-31.101681390188187], [6.010280664000011]]","[[1.2605525904967083], [0.5398797759014305]]","[[-8.574366172631187e-06], [3.363538780831732e-07]]",[[0.11841400435394304]],[[-8.794691807788649e-05]]
801,"[[-0.9815886851606473], [2.199992150111716], [-1.0999906308362837]]","[[0.0001165942773136714], [-3.624810813798729e-05], [-0.00021868488646048512]]","[[-0.9748001093232501], [1.944682807112873], [-1.064182724229423]]","[[-1.6238118897188067], [-31.101351823147116], [6.010959051834072]]","[[1.2605516518649875], [0.5398797686789207]]","[[-1.0041752385170355e-05], [-3.86193121926226e-07]]",[[0.11841283411478601]],[[-0.0001383387161461129]]
802,"[[-0.9815876716912435], [2.1999918510775704], [-1.0999929580157433]]","[[9.011747139902986e-05], [-2.5263922964341434e-05], [-0.0002439949145294218]]","[[-0.974798928632839], [1.944682366589489], [-1.0641773298983646]]","[[-1.6234987224210111], [-31.10148058880538], [6.012373012950955]]","[[1.2605505769813816], [0.5398797038250958]]","[[-1.1316233083924487e-05], [-8.464842382593929e-07]]",[[0.11841122137058505]],[[-0.0001791413649560973]]
803,"[[-0.9815869302610679], [2.199991606888907], [-1.099995467336544]]","[[6.366221571145643e-05], [-2.42664701802231e-05], [-0.0002568856424245425]]","[[-0.9747970939282417], [1.944680630564789], [-1.0641667480526067]]","[[-1.6230490314278256], [-31.101715694857244], [6.014474879154325]]","[[1.2605493919813353], [0.5398796148732846]]","[[-1.2279934424874739e-05], [-9.136130518783148e-07]]",[[0.11840920929129725]],[[-0.00021748989575470085]]
804,"[[-0.9815867091400111], [2.19999132905185], [-1.0999979527920318]]","[[3.477018870049614e-06], [-3.2367449292858286e-05], [-0.0002454032028023079]]","[[-0.9747976423149788], [1.9446777424423503], [-1.0641505636460757]]","[[-1.6225538855085957], [-31.102030715325657], [6.017178664489646]]","[[1.2605481363910875], [0.5398795466671968]]","[[-1.2796494042177642e-05], [-4.864976310692271e-07]]",[[0.1184066671198054]],[[-0.0002742936343638064]]
805,"[[-0.9815910022351101], [2.199991069894356], [-1.0999986080436726]]","[[-0.003929964243578993], [0.0001045377340350706], [0.0014148950499662805]]","[[-0.9748000576355842], [1.9446731369921233], [-1.0641381892124433]]","[[-1.6221957691871562], [-31.10248068221081], [6.019144512678898]]","[[1.2605470329932793], [0.539879686555039]]","[[5.7116320562045075e-06], [1.4567215678162881e-05]]",[[0.11840125004429958]],[[-0.002620102733687655]]
806,"[[-0.9815777953212783], [2.199984900679583], [-1.0999988444423032]]","[[-0.0008271639224428848], [-0.0007120153269146445], [0.0012016625380386614]]","[[-0.9744324294569927], [1.944586305729863], [-1.064261448357622]]","[[-1.606676361971615], [-31.10676340921074], [6.005488976824428]]","[[1.260546969767633], [0.53988140706411]]","[[1.640276350300951e-05], [3.3620739969819624e-05]]",[[0.11840808371926195]],[[-0.0005147134514086708]]
807,"[[-0.9815733620639918], [2.1999767250213202], [-1.0999925367269967]]","[[0.0009048034818294956], [-0.0007657879655400546], [0.000451002263289757]]","[[-0.9746999333763208], [1.944788978882297], [-1.0641764741860134]]","[[-1.6182639615574108], [-31.075776861664366], [6.005329802572049]]","[[1.2605483520948797], [0.539884292845781]]","[[1.2077714761637992e-05], [2.557455041074519e-05]]",[[0.11841082623032959]],[[0.0005900177773018461]]
808,"[[-0.9815836903782845], [2.199972705301829], [-1.0999844255529312]]","[[-0.00176887062581043], [-0.00020113689702574988], [0.0008967785957817442]]","[[-0.9749516496835604], [1.9448592567863145], [-1.0641598364176423]]","[[-1.6293563493473113], [-31.070037460440183], [6.0024720473779105]]","[[1.2605496751138858], [0.539886237559784]]","[[1.3018192746017121e-05], [1.4817757387763919e-05]]",[[0.11840458937061302]],[[-0.0010732289270544842]]
809,"[[-0.9815863878329522], [2.199970643543699], [-1.0999806640288021]]","[[0.00032092973827397946], [-0.00014453392656310626], [0.00011225385551139055]]","[[-0.9747705357014078], [1.9448424772430328], [-1.0642812339100298]]","[[-1.6210506938647977], [-31.072952270635678], [5.991049986774528]]","[[1.260550521800943], [0.5398871675162643]]","[[5.682713544175044e-06], [4.745280945961383e-06]]",[[0.11840359168194552]],[[0.0002886496672222308]]
810,"[[-0.9815921239851109], [2.199971865745277], [-1.0999786760941745]]","[[-0.0009144213596153986], [0.0002924520144537701], [0.0001762010092474231]]","[[-0.9748810942748737], [1.9449189152824784], [-1.0642150184108972]]","[[-1.6255871972515128], [-31.06586267149491], [6.000314978060241]]","[[1.2605510453245814], [0.5398869966905272]]","[[4.374502782233947e-06], [-6.685250597548986e-06]]",[[0.11840106566599067]],[[-0.000445768338191415]]
811,"[[-0.9815957117200911], [2.1999756620434727], [-1.0999795442381368]]","[[-0.00013579861779263423], [0.0004714956117724822], [-0.00024017113805385737]]","[[-0.9748096851704522], [1.9449028687619847], [-1.0642448439528254]]","[[-1.621440730530631], [-31.070701256019966], [5.99994961974176]]","[[1.260551234535686], [0.5398857980457303]]","[[2.391758791020493e-07], [-1.621249705596739e-05]]",[[0.11840040608524396]],[[9.552585706462322e-05]]
812,"[[-0.9815974512341814], [2.1999816984769445], [-1.099982620522791]]","[[-0.0001868351895251922], [0.0007052257439028042], [-0.00036387427420858653]]","[[-0.9747854955067219], [1.944968177450946], [-1.0641218308809424]]","[[-1.6173069892189522], [-31.064110158666814], [6.0202288772694885]]","[[1.2605512643324017], [0.5398837223277666]]","[[3.5884786253603806e-07], [-2.4304872603408967e-05]]",[[0.11840162671997252]],[[0.00015451628130775177]]
813,"[[-0.9815999523778389], [2.1999895341204736], [-1.0999863710673632]]","[[-0.0002682612063156977], [0.0008408103388036214], [-0.0003902562439720425]]","[[-0.9747852184172818], [1.94492401637859], [-1.0640649570985823]]","[[-1.6160911423717481], [-31.07333059318985], [6.029667416862629]]","[[1.260551386868834], [0.5398810468492067]]","[[1.908166580300019e-06], [-2.8634732840426835e-05]]",[[0.11840321067527165]],[[0.00018229288737711333]]
814,"[[-0.9816013654465344], [2.1999978037361387], [-1.0999903176085344]]","[[-8.525579893388716e-05], [0.0008197171838415229], [-0.00038562464982405675]]","[[-0.9747696272949785], [1.9448351075324541], [-1.0640227500897814]]","[[-1.615274757116684], [-31.08781651349848], [6.036617720696751]]","[[1.2605516923989628], [0.5398782036196629]]","[[4.060737968103467e-06], [-2.8239668481422342e-05]]",[[0.11840612068106736]],[[0.0003488367316674852]]
815,"[[-0.9815926620917108], [2.2000000244073066], [-1.0999932100677792]]","[[0.0007870845322610065], [-6.087256867126634e-06], [-9.383976880172895e-05]]","[[-0.9747260682420226], [1.944724544490654], [-1.063942835204771]]","[[-1.6197457850114922], [-31.09656182526426], [6.046524124584733]]","[[1.2605521506492157], [0.5398771769987069]]","[[6.196497226440556e-06], [-1.6827715554335043e-06]]",[[0.11841415624624031]],[[0.0006868326390263302]]
816,"[[-0.9815928057759931], [2.199999991630583], [-1.099991081411864]]","[[-0.00036932167615903386], [-7.430606471875434e-06], [0.00037232150379318263]]","[[-0.9747749414736445], [1.9447631742605491], [-1.0638626300313339]]","[[-1.6150281638681991], [-31.0908022908927], [6.053492992614218]]","[[1.2605531522666307], [0.5398773206948846]]","[[1.2691896644767553e-05], [3.135515524999022e-06]]",[[0.1184161066047029]],[[-4.618843052459076e-06]]
817,"[[-0.9815861226310976], [2.1999981639759607], [-1.0999892316391064]]","[[0.001062265609872274], [-0.00027363185079049], [0.00014284087631966091]]","[[-0.9746617857607819], [1.9446745344090626], [-1.063956934084259]]","[[-1.6123878549742228], [-31.101319944499526], [6.041112290242286]]","[[1.260554443757818], [0.5398779038510089]]","[[1.3696396772289177e-05], [7.804153889789944e-06]]",[[0.11842281064477882]],[[0.0009313929697688517]]
818,"[[-0.9815893300820515], [2.199996864634578], [-1.0999840871405506]]","[[-0.0008514980585833387], [-7.752221354709321e-05], [0.0006677072155467645]]","[[-0.9748459886281149], [1.9447417011004824], [-1.0639670246460629]]","[[-1.6216338803856924], [-31.092806842652177], [6.033809641543021]]","[[1.260556112535417], [0.5398786853138493]]","[[1.8272501689509113e-05], [7.970737569973352e-06]]",[[0.11842344781907106]],[[-0.00026134866460824496]]
819,"[[-0.9815840367257458], [2.1999945878665175], [-1.099980803475037]]","[[0.0010591096812966692], [-0.00028380160280655486], [0.00019959175388062356]]","[[-0.9746773226707053], [1.9447133917412371], [-1.0640568327393267]]","[[-1.6149069700964753], [-31.094791495693148], [6.024153630432983]]","[[1.2605577754503112], [0.5398795219797502]]","[[1.6110884026865335e-05], [8.480126578724878e-06]]",[[0.11842974784222582]],[[0.0009748844715802979]]
820,"[[-0.9815869482928541], [2.1999936956059503], [-1.0999758172437977]]","[[-0.0008132712403703286], [4.96048694237361e-06], [0.0005987059651231252]]","[[-0.9748677531596328], [1.944766462741377], [-1.0640857195063476]]","[[-1.6256858282384887], [-31.089365859145936], [6.0153342536760235]]","[[1.260559527772294], [0.5398801596037296]]","[[1.7869149115945504e-05], [4.865878266979706e-06]]",[[0.11843093014516924]],[[-0.00020961157607849237]]
821,"[[-0.9815834977598245], [2.199992872729761], [-1.0999731473220828]]","[[0.0007898545835246431], [-9.918919838883267e-05], [0.00012167472192914364]]","[[-0.9747220040477562], [1.9447332424606518], [-1.064150764691138]]","[[-1.619177009800646], [-31.093327993756773], [6.009622548774648]]","[[1.2605610616947451], [0.5398805276650386]]","[[1.3982900970432866e-05], [2.588420722204887e-06]]",[[0.11843622768050713]],[[0.0008123372617102956]]
822,"[[-0.9815845648437476], [2.1999934725252714], [-1.0999703252263562]]","[[-0.00045772985290525384], [0.00014632064809977363], [0.0003197272098927062]]","[[-0.9748499481993975], [1.9447638170861619], [-1.0641639869490536]]","[[-1.6267564922926228], [-31.091136183731233], [6.0054345513491345]]","[[1.2605624569481115], [0.5398805283463401]]","[[1.3413919375260264e-05], [-1.9219111857537996e-06]]",[[0.1184385824689929]],[[8.316722198125487e-06]]
823,"[[-0.9815817186467073], [2.1999945122286237], [-1.0999695221592145]]","[[0.0005663072764417118], [0.00010377610601133846], [-3.3131973650957214e-05]]","[[-0.9747572541604328], [1.9447190380378436], [-1.0642036466239353]]","[[-1.6227392936529639], [-31.097701252162572], [6.002695411501889]]","[[1.2605635457173427], [0.5398802006650585]]","[[9.29749359723786e-06], [-4.433498312916839e-06]]",[[0.11844327142858606]],[[0.0006369508959406314]]
