step,q,dq,qr,tau,r_pos,r_vel,th,dth
882,"[[-0.6067948560859237], [1.1311430306444512], [-0.4243801213211503]]","[[0.0005236305911104217], [-0.0008851115511130103], [0.00035531132249481956]]","[[-0.5925569986652908], [0.9543180633152717], [-0.4665922825927275]]","[[-1.3690476534448677], [-22.847863540888955], [-5.697675277148743]]","[[1.988351480425905], [0.8382489730487869]]","[[7.752618547129941e-08], [1.783776807373627e-05]]",[[0.09996805323737885]],[[-6.1696352304328045e-06]]
883,"[[-0.606789526253889], [1.1311341467531477], [-0.4243765679843558]]","[[0.0005236409486980148], [-0.000885103961038719], [0.0003552945238589206]]","[[-0.5925518073195154], [0.9543102330455877], [-0.46658873496950176]]","[[-1.3690476162073746], [-22.847729397023315], [-5.697675968447446]]","[[1.9883514884018323], [0.8382507631403697]]","[[7.661542511527841e-08], [1.783755299022971e-05]]",[[0.09996805251490422]],[[-6.168486204329374e-06]]
884,"[[-0.6067841963175418], [1.1311252629371564], [-0.42437301481453615]]","[[0.0005236511342174149], [-0.0008850964216227664], [0.00035527793665922347]]","[[-0.5925466158983117], [0.9543024028544754], [-0.4665851874483971]]","[[-1.3690475794879227], [-22.84759525115766], [-5.69767665204128]]","[[1.9883514962873048], [0.8382525532104617]]","[[7.571652194116041e-08], [1.7837338017745452e-05]]",[[0.09996805180507601]],[[-6.167351884831668e-06]]
885,"[[-0.6067788662786365], [1.131116379196013], [-0.42436946180964924]]","[[0.0005236611461579277], [-0.0008850889263518069], [0.0003552615497909861]]","[[-0.592541424403017], [0.9542945727413983], [-0.46658164002820113]]","[[-1.3690475433403702], [-22.847461103238796], [-5.697677328036723]]","[[1.9883515040835014], [0.8382543432590772]]","[[7.482932051772195e-08], [1.7837123211794648e-05]]",[[0.09996805110772712]],[[-6.166232680304001e-06]]
886,"[[-0.6067735361388995], [1.1311074955292568], [-0.4243659089676596]]","[[0.0005236709889550745], [-0.0008850814759077952], [0.00035524536205143453]]","[[-0.5925362328349119], [0.9542867427058589], [-0.46657809270772715]]","[[-1.3690475077094586], [-22.847326953348983], [-5.69767799655961]]","[[1.9883515117915855], [0.8382561332862308]]","[[7.395373202712108e-08], [1.7836908550172836e-05]]",[[0.09996805042269656]],[[-6.165127178731772e-06]]
887,"[[-0.606768205900031], [1.1310986119364288], [-0.42436235628657154]]","[[0.0005236806648582365], [-0.0008850740713258753], [0.00035522937169296664]]","[[-0.5925310411954176], [0.9542789127473345], [-0.46657454548579713]]","[[-1.3690474726019621], [-22.847192801507205], [-5.697678657687942]]","[[1.9883515194127042], [0.8382579232919364]]","[[7.308953442475286e-08], [1.7836694021777788e-05]]",[[0.09996804974982533]],[[-6.164035913394997e-06]]
888,"[[-0.6067628755637163], [1.1310897284170822], [-0.4243588037644132]]","[[0.0005236901763183699], [-0.0008850667114785882], [0.00035521357338663684]]","[[-0.5925258494858248], [0.9542710828653203], [-0.4665709983612495]]","[[-1.3690474380076965], [-22.847058647738834], [-5.697679311555303]]","[[1.9883515269479917], [0.838259713276208]]","[[7.223661668831483e-08], [1.7836479626609503e-05]]",[[0.0999680490889541]],[[-6.162958357550097e-06]]
889,"[[-0.6067575451316134], [1.1310808449707657], [-0.4243552513992259]]","[[0.0005236995273016354], [-0.0008850594006598878], [0.0003551979788700005]]","[[-0.5925206577074562], [0.9542632530593134], [-0.46656745133293737]]","[[-1.3690474039106149], [-22.846924492092118], [-5.697679958175127]]","[[1.9883515343985645], [0.8382615032390592]]","[[7.139471236428108e-08], [1.783626536466798e-05]]",[[0.09996804843992571]],[[-6.161894488296987e-06]]
890,"[[-0.6067522146053655], [1.1310719615970461], [-0.42435169918909577]]","[[0.0005237087149274483], [-0.0008850521297850411], [0.0003551825700225386]]","[[-0.5925154658615938], [0.9542554233288179], [-0.4665639043997249]]","[[-1.369047370354247], [-22.846790334522197], [-5.69768059770604]]","[[1.9883515417655275], [0.8382632931805039]]","[[7.05638436571121e-08], [1.783605123595322e-05]]",[[0.09996804780258417]],[[-6.160844835052456e-06]]
891,"[[-0.6067468839865896], [1.1310630782954934], [-0.42434814713212393]]","[[0.000523717744603594], [-0.0008850449016298834], [0.0003551673503209285]]","[[-0.592510273949424], [0.9542475936733655], [-0.46656035756050185]]","[[-1.3690473372572014], [-22.8466561751521], [-5.697681230188509]]","[[1.988351549049971], [0.8382650831005554]]","[[6.974383293112396e-08], [1.7835837251567455e-05]]",[[0.09996804717677914]],[[-6.159807844085402e-06]]
892,"[[-0.6067415532768762], [1.1310541950656736], [-0.424344595226436]]","[[0.0005237266174327876], [-0.0008850377157055833], [0.0003551523127123535]]","[[-0.5925050819723052], [0.9542397640924675], [-0.4665568108141653]]","[[-1.3690473046513643], [-22.846522013957077], [-5.697681855773934]]","[[1.988351556252968], [0.8382668729992269]]","[[6.893445814171173e-08], [1.783562338930622e-05]]",[[0.09996804656236175]],[[-6.1587844217576154e-06]]
893,"[[-0.6067362224778036], [1.1310453119071675], [-0.42434104347018037]]","[[0.000523735338476064], [-0.0008850305754019849], [0.00035513746352318354]]","[[-0.5924998899314143], [0.9542319345856541], [-0.4665532641596269]]","[[-1.3690472725220957], [-22.84638785097916], [-5.697682474506715]]","[[1.9883515633755813], [0.8382686628765316]]","[[6.813560826657294e-08], [1.783540964916952e-05]]",[[0.09996804595918285]],[[-6.157773402690539e-06]]
894,"[[-0.6067308915909306], [1.1310364288195625], [-0.42433749186153785]]","[[0.0005237439024339957], [-0.0008850234711762495], [0.00035512279338624497]]","[[-0.5924946978280446], [0.9542241051524425], [-0.46654971759580777]]","[[-1.3690472408907302], [-22.84625368621338], [-5.697683086452995]]","[[1.9883515704188581], [0.8382704527324825]]","[[6.734721669232613e-08], [1.7835196075566273e-05]]",[[0.0999680453670938]],[[-6.156776494724639e-06]]
895,"[[-0.6067255606177847], [1.1310275458024415], [-0.4243339403987012]]","[[0.0005237523214066536], [-0.0008850164136719463], [0.00035510830271771876]]","[[-0.5924895056632449], [0.9542162757924111], [-0.46654617112166125]]","[[-1.369047209691629], [-22.846119519732266], [-5.6976836918025535]]","[[1.9883515773838318], [0.8382722425670921]]","[[6.656910578328734e-08], [1.7834982579678638e-05]]",[[0.09996804478595415]],[[-6.155790686203019e-06]]
896,"[[-0.6067202295598887], [1.1310186628554066], [-0.42433038907989995]]","[[0.0005237605871453443], [-0.0008850093911990098], [0.0003550939864525593]]","[[-0.5924843134384078], [0.9542084465050549], [-0.4665426247361265]]","[[-1.3690471790223846], [-22.84598535146599], [-5.697684290570741]]","[[1.9883515842715218], [0.8382740323803736]]","[[6.580107569931215e-08], [1.7834769261426686e-05]]",[[0.0999680442156179]],[[-6.154818739854961e-06]]
897,"[[-0.6067148984187294], [1.1310097799780465], [-0.42432683790337034]]","[[0.0005237687076161957], [-0.0008850024100473808], [0.0003550798447319453]]","[[-0.5924791211545277], [0.9542006172899712], [-0.46653907843818454]]","[[-1.3690471487898979], [-22.845851181507232], [-5.697684882901788]]","[[1.9883515910829364], [0.8382758221723383]]","[[6.504305982701908e-08], [1.7834556020890346e-05]]",[[0.09996804365594553]],[[-6.153858837926185e-06]]
898,"[[-0.606709567195789], [1.1310008971699828], [-0.4243232868673944]]","[[0.0005237766853447984], [-0.0008849954691249606], [0.0003550658736883039]]","[[-0.5924739288128165], [0.954192788146692], [-0.46653553222680627]]","[[-1.3690471189295899], [-22.84571701000334], [-5.697685468706802]]","[[1.9883515978190691], [0.8382776119429992]]","[[6.429496934856616e-08], [1.7834342924683e-05]]",[[0.09996804310680041]],[[-6.152910091818467e-06]]
899,"[[-0.6067042358925195], [1.1309920144308112], [-0.424319735970249]]","[[0.0005237845157129023], [-0.0008849885630137222], [0.00035505207091346414]]","[[-0.5924687364145422], [0.9541849590747711], [-0.46653198610098895]]","[[-1.369047089630142], [-22.84558283669383], [-5.697686048333056]]","[[1.9883516044809018], [0.8382794016923677]]","[[6.355662662826944e-08], [1.7834129939497956e-05]]",[[0.09996804256804252]],[[-6.151975248632965e-06]]
900,"[[-0.606698904510358], [1.1309831317601537], [-0.42431618521025577]]","[[0.0005237922101442027], [-0.0008849817001355398], [0.000355038438318106]]","[[-0.5924635439605813], [0.954177130073811], [-0.4665284400597472]]","[[-1.3690470606913725], [-22.84544866185794], [-5.6976866216339745]]","[[1.9883516110694004], [0.8382811914204564]]","[[6.2827854030445e-08], [1.7833917076437444e-05]]",[[0.09996804203953992]],[[-6.151050534496105e-06]]
901,"[[-0.6066935730507257], [1.1309742491576313], [-0.42431263458574964]]","[[0.0005237997618970924], [-0.0008849748713904981], [0.0003550249696030183]]","[[-0.5924583514523001], [0.9541693011433472], [-0.46652489410208936]]","[[-1.369047032221094], [-22.845314485389274], [-5.6976871887948155]]","[[1.988351617585522], [0.8382829811272768]]","[[6.210856273725085e-08], [1.7833704335501466e-05]]",[[0.09996804152115689]],[[-6.15013875174264e-06]]
902,"[[-0.60668824151502], [1.1309653666228652], [-0.42430908409508233]]","[[0.0005238071788770671], [-0.0008849680828588169], [0.0003550116661312497]]","[[-0.5924531588906219], [0.9541614722829899], [-0.46652134822705804]]","[[-1.3690470041772702], [-22.845180307333337], [-5.697687749909029]]","[[1.9883516240302097], [0.8382847708128405]]","[[6.139868613530552e-08], [1.783349169448556e-05]]",[[0.09996804101276263]],[[-6.149237850519226e-06]]
903,"[[-0.606682909904625], [1.1309564841554884], [-0.42430553373663576]]","[[0.0005238144596003691], [-0.000884961330538836], [0.00035499852455071756]]","[[-0.5924479662767284], [0.9541536434923017], [-0.4665178024336926]]","[[-1.369046976548555], [-22.845046127742467], [-5.697688304984023]]","[[1.9883516304043944], [0.838286560477159]]","[[6.069806879338557e-08], [1.7833279186696416e-05]]",[[0.09996804051422647]],[[-6.148348665189693e-06]]
904,"[[-0.6066775782209053], [1.1309476017551383], [-0.42430198350881265]]","[[0.0005238216071273838], [-0.0008849546144860942], [0.00035498553798207766]]","[[-0.5924427736116469], [0.9541458147708869], [-0.4665142567210566]]","[[-1.3690469493410125], [-22.84491194661026], [-5.6976888541700665]]","[[1.9883516367089942], [0.8382883501202435]]","[[6.000657748472804e-08], [1.7833066778827344e-05]]",[[0.09996804002542026]],[[-6.147470515367737e-06]]
905,"[[-0.6066722464652066], [1.1309387194214502], [-0.4242984334100262]]","[[0.0005238286217573995], [-0.000884947933585678], [0.00035497270910714307]]","[[-0.5924375808964623], [0.9541379861183331], [-0.4665107110882182]]","[[-1.3690469225440913], [-22.844777763967887], [-5.6976893975172525]]","[[1.9883516429449168], [0.8382901397421051]]","[[5.932405677810948e-08], [1.7832854481980576e-05]]",[[0.09996803954621597]],[[-6.146603859906799e-06]]
906,"[[-0.6066669146388595], [1.1309298371540732], [-0.42429488343872424]]","[[0.0005238355057991112], [-0.0008849412869468276], [0.00035496003314593183]]","[[-0.5924323881321697], [0.9541301575342488], [-0.4665071655342601]]","[[-1.3690468961415712], [-22.844643579845357], [-5.697689935121241]]","[[1.9883516491130562], [0.8382919293427548]]","[[5.8650462264608905e-08], [1.783264228505388e-05]]",[[0.09996803907648928]],[[-6.145748001746415e-06]]
907,"[[-0.6066615827431716], [1.130920954952654], [-0.42429133359336446]]","[[0.0005238422619621291], [-0.000884934676422533], [0.000354947511527301]]","[[-0.5924271953198281], [0.9541223290182361], [-0.4665036200582769]]","[[-1.3690468701711], [-22.8445093942261], [-5.697690466985851]]","[[1.988351655214298], [0.838293718922204]]","[[5.798566071746336e-08], [1.7832430221353945e-05]]",[[0.09996803861611828]],[[-6.144902933109819e-06]]
908,"[[-0.6066562507794376], [1.1309120728168434], [-0.42428778387242466]]","[[0.0005238488925644741], [-0.0008849281026757083], [0.0003549351439326165]]","[[-0.5924220024604608], [0.9541145005699116], [-0.46650007465937793]]","[[-1.3690468445757045], [-22.844375207174075], [-5.697690993305389]]","[[1.988351661249512], [0.8382955084804624]]","[[5.7329541114370386e-08], [1.7832218224267393e-05]]",[[0.09996803816498002]],[[-6.144068456028634e-06]]
909,"[[-0.6066509187489402], [1.1309031907463054], [-0.4242842342744113]]","[[0.0005238553942747415], [-0.000884921557540691], [0.0003549229192379155]]","[[-0.5924168095550688], [0.9541066721888777], [-0.46649652933667635]]","[[-1.3690468193796796], [-22.844241018692962], [-5.6976915140365705]]","[[1.988351667219559], [0.8382972980175416]]","[[5.668190361518555e-08], [1.7832006382612064e-05]]",[[0.09996803772295296]],[[-6.14324516671691e-06]]
910,"[[-0.606645586652934], [1.1308943087406997], [-0.42428068479784303]]","[[0.0005238617755712743], [-0.0008849150495482683], [0.0003549108425713321]]","[[-0.5924116166045807], [0.9540988438747834], [-0.4664929840893081]]","[[-1.369046794566366], [-22.84410682880037], [-5.697692029336518]]","[[1.9883516731252884], [0.8382990875334517]]","[[5.604270381098786e-08], [1.7831794618672347e-05]]",[[0.09996803728992168]],[[-6.142431405675719e-06]]
911,"[[-0.6066402544926648], [1.1308854267996904], [-0.4242771354412588]]","[[0.0005238680355318104], [-0.000884908576945731], [0.00035489891422429976]]","[[-0.5924064236100867], [0.9540910156272273], [-0.4664894389164063]]","[[-1.3690467701173805], [-22.84397263755533], [-5.697692539177954]]","[[1.9883516789675384], [0.8383008770282029]]","[[5.5411875088395846e-08], [1.7831582932448242e-05]]",[[0.0999680368657665]],[[-6.141628328291612e-06]]
912,"[[-0.6066349222693677], [1.130876544922956], [-0.4242735862032179]]","[[0.0005238741704444716], [-0.0008849021299094373], [0.0003548871223087863]]","[[-0.5924012305724743], [0.9540831874458441], [-0.4664858938171247]]","[[-1.3690467460602491], [-22.843838444914113], [-5.697693043754185]]","[[1.9883516847471363], [0.8383026665018054]]","[[5.478930642510704e-08], [1.783137140165536e-05]]",[[0.09996803645037006]],[[-6.140836017460086e-06]]
913,"[[-0.6066295899842443], [1.1308676631101657], [-0.42427003708229877]]","[[0.0005238801917846619], [-0.0008848957216809061], [0.0003548754751427907]]","[[-0.5923960374926414], [0.9540753593302991], [-0.46648234879063605]]","[[-1.3690467223636462], [-22.843704250940522], [-5.697693543028493]]","[[1.9883516904648995], [0.8383044559542693]]","[[5.417479798097702e-08], [1.783115994857809e-05]]",[[0.09996803604362346]],[[-6.140052476108493e-06]]
914,"[[-0.6066242576385], [1.130858781361006], [-0.4242664880770979]]","[[0.0005238860910812271], [-0.0008848893399326929], [0.0003548639652883323]]","[[-0.5923908443716872], [0.9540675312801965], [-0.4664788038361029]]","[[-1.3690466990534085], [-22.843570055618642], [-5.697694037148869]]","[[1.9883516961216325], [0.8383062453856043]]","[[5.3568283142624296e-08], [1.7830948584318662e-05]]",[[0.09996803564541025]],[[-6.1392801470518815e-06]]
915,"[[-0.6066189252333086], [1.1308498996751533], [-0.42426293918622426]]","[[0.0005238918794257252], [-0.0008848829955452053], [0.0003548525974930994]]","[[-0.592385651210355], [0.9540597032952101], [-0.46647525895271674]]","[[-1.369046676070107], [-22.843435859028357], [-5.69769452610641]]","[[1.9883517017181316], [0.8383080347958203]]","[[5.2969695296667396e-08], [1.7830737308877076e-05]]",[[0.09996803525562135]],[[-6.1385163490166456e-06]]
916,"[[-0.6066135927698433], [1.1308410180523045], [-0.4242593904083173]]","[[0.0005238975496104359], [-0.0008848766774634531], [0.00035484136238618513]]","[[-0.592380458009726], [0.9540518753749585], [-0.46647171413966426]]","[[-1.3690466534853432], [-22.84330166110397], [-5.697695010040453]]","[[1.9883517072551817], [0.8383098241849273]]","[[5.237887901188287e-08], [1.7830526155560023e-05]]",[[0.09996803487414511]],[[-6.1377631894524165e-06]]
917,"[[-0.606608260249247], [1.1308321364921423], [-0.42425584174202213]]","[[0.0005239031090689128], [-0.0008848703928457657], [0.0003548302634743955]]","[[-0.5923752647705677], [0.9540440475191296], [-0.4664681693961612]]","[[-1.3690466312532905], [-22.843167461894662], [-5.69769548900334]]","[[1.9883517127335586], [0.8383116135529342]]","[[5.179578987934974e-08], [1.783031507995858e-05]]",[[0.09996803450087421]],[[-6.1370191637589305e-06]]
918,"[[-0.6066029276726594], [1.1308232549943702], [-0.42425229318600854]]","[[0.0005239085576786012], [-0.0008848641385225398], [0.0003548192966470881]]","[[-0.5923700714938286], [0.9540362197273659], [-0.4664646247214185]]","[[-1.3690466093190707], [-22.843033261512822], [-5.697695962950079]]","[[1.9883517181540253], [0.8383134028998509]]","[[5.122031687676554e-08], [1.783010409317498e-05]]",[[0.09996803413570225]],[[-6.136284196765415e-06]]
919,"[[-0.606597595041202], [1.130814373558688], [-0.4242487447389645]]","[[0.000523913893583916], [-0.0008848579103086784], [0.000354808455192257]]","[[-0.5923648781804223], [0.9540283919993255], [-0.4664610801146622]]","[[-1.3690465877722966], [-22.842899059823893], [-5.697696432178207]]","[[1.9883517235173382], [0.8383151922256863]]","[[5.06523489818278e-08], [1.7829893217413684e-05]]",[[0.09996803377852245]],[[-6.135559255104894e-06]]
920,"[[-0.6065922623559761], [1.1308054921847956], [-0.42424519639958647]]","[[0.0005239191259979736], [-0.000884851718173485], [0.0003547977498485899]]","[[-0.5923596848311211], [0.9540205643346987], [-0.46645753557513536]]","[[-1.3690465665469924], [-22.842764856955043], [-5.697696896483741]]","[[1.9883517288242423], [0.83831698153045]]","[[5.009173076331308e-08], [1.7829682408265768e-05]]",[[0.09996803342923305]],[[-6.134842326909265e-06]]
921,"[[-0.6065869296180817], [1.130796610872408], [-0.42424164816659765]]","[[0.0005239242448420167], [-0.0008848455474255168], [0.0003547871699405847]]","[[-0.5923544914469254], [0.954012736733124], [-0.4664539911020729]]","[[-1.369046545675292], [-22.842630652860866], [-5.697697356117881]]","[[1.9883517340754715], [0.8383187708141507]]","[[4.953846222122138e-08], [1.7829471710140155e-05]]",[[0.0999680330877271]],[[-6.134136059024811e-06]]
922,"[[-0.6065815968285857], [1.1307877296212288], [-0.4242381000387321]]","[[0.0005239292635502019], [-0.0008848394112210001], [0.0003547767162667137]]","[[-0.59234929802847], [0.9540049091943231], [-0.4664504466947449]]","[[-1.3690465251036956], [-22.842496447617933], [-5.697697811028615]]","[[1.988351739271752], [0.8383205600767973]]","[[4.899236571986876e-08], [1.7829261089730153e-05]]",[[0.09996803275390849]],[[-6.13343709759441e-06]]
923,"[[-0.6065762639885596], [1.1307788484309822], [-0.4242345520147473]]","[[0.00052393417334691], [-0.0008848332965355477], [0.00035476637520225063]]","[[-0.5923441045768131], [0.9539970817179347], [-0.46644690235240405]]","[[-1.3690465048743574], [-22.84236224118855], [-5.69769826143837]]","[[1.9883517444138015], [0.8383223493183989]]","[[4.8453441259255214e-08], [1.7829050569240223e-05]]",[[0.09996803242767431]],[[-6.132747986400955e-06]]
924,"[[-0.6065709310990468], [1.130769967301381], [-0.42423100409340425]]","[[0.0005239389836899228], [-0.0008848272152737202], [0.000354756165763942]]","[[-0.5923389110926223], [0.9539892543036728], [-0.4664433580743365]]","[[-1.3690464849520323], [-22.84222803363732], [-5.6976987071883975]]","[[1.9883517495023253], [0.8383241385389638]]","[[4.79215334081573e-08], [1.7828840115363676e-05]]",[[0.09996803210892766]],[[-6.132066958533175e-06]]
925,"[[-0.6065655981610857], [1.1307610862321487], [-0.42422745627349384]]","[[0.0005239436938587333], [-0.0008848211631886371], [0.0003547460738507341]]","[[-0.5923337175767946], [0.953981426951206], [-0.46643981385982003]]","[[-1.3690464653658116], [-22.842093824925005], [-5.697699148545952]]","[[1.9883517545380218], [0.8383259277385009]]","[[4.739655334873305e-08], [1.782862975030497e-05]]",[[0.0999680317975692]],[[-6.1313943404920496e-06]]
926,"[[-0.6065602651757042], [1.1307522052230154], [-0.42422390855381115]]","[[0.0005239482998993794], [-0.0008848151342908117], [0.0003547361043505226]]","[[-0.592328524030137], [0.9539735996602281], [-0.46643626970815044]]","[[-1.3690464460832423], [-22.84195961512212], [-5.697699585389607]]","[[1.9883517595215796], [0.8383277169170184]]","[[4.687839005868e-08], [1.7828419485166336e-05]]",[[0.09996803149350003]],[[-6.1307311796220815e-06]]
927,"[[-0.6065549321439084], [1.1307433242737137], [-0.4242203609331741]]","[[0.0005239528075570155], [-0.000884809131206421], [0.00035472625041162165]]","[[-0.5923233304533212], [0.953965772430462], [-0.46643272561863675]]","[[-1.3690464271117513], [-22.84182540421195], [-5.697700017885162]]","[[1.9883517644536781], [0.838329506074525]]","[[4.6366976924616665e-08], [1.7828209297743314e-05]]",[[0.09996803119662884]],[[-6.130075515158387e-06]]
928,"[[-0.6065495990666884], [1.1307344433839706], [-0.42421681341042017]]","[[0.0005239572182010599], [-0.0008848031554696267], [0.00035471650667794064]]","[[-0.5923181368472572], [0.9539579452615893], [-0.46642918159058566]]","[[-1.369046408452311], [-22.841691192217127], [-5.697700446053031]]","[[1.988351769334988], [0.8383312952110286]]","[[4.5862247333161577e-08], [1.7827999188035903e-05]]",[[0.09996803090686295]],[[-6.129428313329799e-06]]
929,"[[-0.6065442659450286], [1.130725562553522], [-0.42421326598438547]]","[[0.0005239615355416005], [-0.0008847972113032732], [0.00035470688684817453]]","[[-0.5923129432126709], [0.9539501181533182], [-0.4664256376233212]]","[[-1.3690463900953533], [-22.841556979150557], [-5.697700869986784]]","[[1.988351774166172], [0.8383330843265375]]","[[4.536411246647276e-08], [1.7827789156044105e-05]]",[[0.09996803062410867]],[[-6.128788913475555e-06]]
930,"[[-0.6065389327799078], [1.1307166817821166], [-0.42420971865393914]]","[[0.0005239657532869896], [-0.0008847912863223506], [0.000354697372435403]]","[[-0.5923077495503568], [0.9539422911053469], [-0.4664220937161702]]","[[-1.3690463720218462], [-22.841422765055924], [-5.697701289708194]]","[[1.9883517789478842], [0.8383348734210596]]","[[4.4872439097787264e-08], [1.7827579212870148e-05]]",[[0.09996803034827119]],[[-6.128158322567939e-06]]
931,"[[-0.606533599572276], [1.1307078010694929], [-0.42420617141795397]]","[[0.0005239698804026111], [-0.0008847853903738434], [0.0003546879707100048]]","[[-0.5923025558609709], [0.9539344641174106], [-0.4664185498684772]]","[[-1.3690463542425686], [-22.84128854991855], [-5.69770170530543]]","[[1.9883517836807683], [0.8383366624946031]]","[[4.4387205022644594e-08], [1.7827369336309573e-05]]",[[0.09996803007926423]],[[-6.127534706463003e-06]]
932,"[[-0.6065282663230833], [1.1306989204154034], [-0.42420262427532307]]","[[0.0005239739111216751], [-0.0008847795162935657], [0.00035467868517922996]]","[[-0.5922973621453801], [0.9539266371892012], [-0.4664150060795839]]","[[-1.3690463367903662], [-22.841154333731797], [-5.6977021167445265]]","[[1.9883517883654618], [0.8383384515471757]]","[[4.3908277014281794e-08], [1.782715955966907e-05]]",[[0.09996802981699723]],[[-6.1269199927091456e-06]]
933,"[[-0.6065229330332527], [1.130690039819587], [-0.42419907722494865]]","[[0.0005239778553987051], [-0.0008847736725543787], [0.0003546695053291693]]","[[-0.5922921684041775], [0.9539188103204702], [-0.46641146234885494]]","[[-1.3690463195696276], [-22.841020116599495], [-5.697702524130047]]","[[1.988351793002593], [0.8383402405787848]]","[[4.343561066377788e-08], [1.7826949827437488e-05]]",[[0.09996802956138447]],[[-6.1263118264400646e-06]]
934,"[[-0.6065175997037167], [1.1306811592818127], [-0.42419553026575774]]","[[0.0005239817083739495], [-0.0008847678523954128], [0.000354660434746773]]","[[-0.5922869746382349], [0.9539109835109025], [-0.46640791867564335]]","[[-1.3690463026278037], [-22.84088589849926], [-5.697702927517338]]","[[1.9883517975927818], [0.8383420295894383]]","[[4.296909494883039e-08], [1.7826740172921518e-05]]",[[0.09996802931233699]],[[-6.1257115520629846e-06]]
935,"[[-0.6065122663353822], [1.13067227880183], [-0.42419198339668046]]","[[0.0005239854679291722], [-0.0008847620508632414], [0.00035465146416846505]]","[[-0.5922817808482073], [0.9539031567602396], [-0.46640437505932747]]","[[-1.3690462860135768], [-22.840751679342098], [-5.697703327086756]]","[[1.9883518021366389], [0.8383438185791435]]","[[4.2508663256057844e-08], [1.782653061832562e-05]]",[[0.09996802906976705]],[[-6.125119904342585e-06]]
936,"[[-0.6065069329291404], [1.1306633983793997], [-0.4241884366166638]]","[[0.0005239891417849613], [-0.0008847562743638238], [0.0003546425957247773]]","[[-0.5922765870346738], [0.9538953300682418], [-0.4664008314992955]]","[[-1.3690462696453722], [-22.840617459259235], [-5.697703722717318]]","[[1.98835180663477], [0.8383456075479085]]","[[4.2054226767618275e-08], [1.7826321141445334e-05]]",[[0.0999680288335953]],[[-6.12453457671594e-06]]
937,"[[-0.6065015994858768], [1.130654518014285], [-0.42418488992466796]]","[[0.000523992728656858], [-0.0008847505227856101], [0.00035463383948651506]]","[[-0.5922713931984942], [0.953887503434618], [-0.4663972879949293]]","[[-1.3690462535614136], [-22.84048323823506], [-5.6977041144359]]","[[1.9883518110877711], [0.8383473964957399]]","[[4.160569666566971e-08], [1.78261117200762e-05]]",[[0.09996802860373787]],[[-6.1239569196080285e-06]]
938,"[[-0.6064962660064652], [1.1306456377062537], [-0.4241813433196769]]","[[0.0005239962326023667], [-0.0008847447972475109], [0.0003546251798484251]]","[[-0.5922661993402896], [0.9538796768591085], [-0.46639374454562593]]","[[-1.369046237712357], [-22.840349016322044], [-5.697704502364269]]","[[1.98835181549623], [0.8383491854226451]]","[[4.116305074575166e-08], [1.7825902365320445e-05]]",[[0.09996802838011253]],[[-6.123385935493872e-06]]
939,"[[-0.6064909324917731], [1.1306367574550755], [-0.4241777968006699]]","[[0.0005239996485536524], [-0.0008847390903271857], [0.0003546166164967446]]","[[-0.5922610054607967], [0.9538718503414416], [-0.4663902011507885]]","[[-1.369046222168393], [-22.840214793434942], [-5.697704886641778]]","[[1.9883518198607282], [0.8383509743286315]]","[[4.072615578110117e-08], [1.7825693099382534e-05]]",[[0.09996802816263461]],[[-6.1228229994072375e-06]]
940,"[[-0.6064855989426479], [1.1306278772605196], [-0.4241742503666452]]","[[0.0005240029842129013], [-0.0008847334103317117], [0.0003546081598609224]]","[[-0.5922558115605647], [0.9538640238813878], [-0.46638665780983607]]","[[-1.3690462068703044], [-22.840080569654155], [-5.697705267250985]]","[[1.988351824181839], [0.8383527632137057]]","[[4.0294989567257744e-08], [1.7825483866751313e-05]]",[[0.0999680279512255]],[[-6.122266257903644e-06]]
941,"[[-0.6064802653599313], [1.130618997122365], [-0.42417070401662943]]","[[0.000524006233192445], [-0.0008847277472164572], [0.0003545997952833224]]","[[-0.5922506176403634], [0.9538561974786665], [-0.4663831145221804]]","[[-1.3690461918402486], [-22.839946344985513], [-5.6977056441347775]]","[[1.9883518284601274], [0.838354552077875]]","[[3.9869374468537444e-08], [1.7825274745142394e-05]]",[[0.09996802774580549]],[[-6.121717602005153e-06]]
942,"[[-0.6064749317444486], [1.130610117040389], [-0.42416715774964076]]","[[0.0005240094035001142], [-0.0008847221086458468], [0.00035459153039386904]]","[[-0.5922454237007099], [0.9538483711330672], [-0.46637957128725926]]","[[-1.3690461770387463], [-22.839812119459758], [-5.6977060174661505]]","[[1.988351832696152], [0.8383563409211461]]","[[3.944937709832175e-08], [1.7825065679044627e-05]]",[[0.09996802754629978]],[[-6.12117475182368e-06]]
943,"[[-0.6064695980970191], [1.1306012370143759], [-0.4241636115647266]]","[[0.0005240124959028231], [-0.0008847164947687614], [0.0003545833594162384]]","[[-0.5922402297423919], [0.9538405448443158], [-0.46637602810450157]]","[[-1.3690461624685737], [-22.839677893115457], [-5.697706387210441]]","[[1.9883518368904634], [0.838358129743526]]","[[3.9034819820926714e-08], [1.782485667956024e-05]]",[[0.09996802735263115]],[[-6.120638310990953e-06]]
