step,q,dq,qr,tau,r_pos,r_vel,th,dth
323,"[[-0.677564817150002], [1.04751915787911], [-0.3699413086225848]]","[[-2.669003096862632e-05], [-0.0009646543012712394], [0.0009356002551817177]]","[[-0.6534352531165918], [0.8872163483310631], [-0.4119985879311858]]","[[-0.0011701482000328056], [-20.738060752292522], [-5.680175874929836]]","[[1.498386440770946], [0.8541821866521624]]","[[3.552859586530843e-05], [1.4991499486249893e-05]]",[[1.3032106522284821e-05]],[[-5.574407478081862e-05]]
324,"[[-0.6775650333658663], [1.0475094854545983], [-0.3699319812294851]]","[[-1.9010055771900847e-05], [-0.0009631182759544665], [0.0009270891047318264]]","[[-0.6534343865322745], [0.8872075493296242], [-0.41199173223737395]]","[[-0.0011450643478685407], [-20.738008959482087], [-5.680462567785115]]","[[1.4983899674404402], [0.8541836929161568]]","[[3.501793706117695e-05], [1.5007951170709077e-05]]",[[1.2470859248378763e-05]],[[-5.503922585580953e-05]]
325,"[[-0.6775651724077558], [1.0474998283178376], [-0.36992273849605134]]","[[-1.1439583403313747e-05], [-0.0009616031139813019], [0.0009186997067217872]]","[[-0.6534334602138218], [0.8871987682854616], [-0.41198492554850824]]","[[-0.0011203312601106852], [-20.737955978819816], [-5.680745114873964]]","[[1.4983934434281583], [0.8541852008149214]]","[[3.4514631286342023e-05], [1.5024148147801952e-05]]",[[1.1917414031615414e-05]],[[-5.434298838549387e-05]]
326,"[[-0.6775652353765679], [1.0474901862609673], [-0.3699135792108333]]","[[-3.977127940438252e-06], [-0.0009601085691553768], [0.0009104303948009596]]","[[-0.6534324750219551], [0.8871900049372377], [-0.4119781671775162]]","[[-0.0010959446874982959], [-20.737901828985287], [-5.6810235783235665]]","[[1.498396869464026], [0.8541867103231678]]","[[3.401857544549358e-05], [1.5040094691887163e-05]]",[[1.1371673564039837e-05]],[[-5.3655305710900714e-05]]
327,"[[-0.6775652233581868], [1.0474805590785607], [-0.36990450217908505]]","[[3.3787836454385323e-06], [-0.0009586343947687315], [0.000902279492320357]]","[[-0.6534314318050287], [0.8871812590275595], [-0.41197145644613015]]","[[-0.00107190035146143], [-20.737846528353902], [-5.68129801930658]]","[[1.4984002462677173], [0.8541882214160297]]","[[3.3529667620157966e-05], [1.5055794988505511e-05]]",[[1.0833541290192764e-05]],[[-5.297611766423571e-05]]
328,"[[-0.6775651374236544], [1.0474709465676164], [-0.3698955062225425]]","[[1.0629612435211766e-05], [-0.0009571803561500836], [0.0008942453789430593]]","[[-0.6534303313994745], [0.8871725303028485], [-0.4119647926847924]]","[[-0.0010481939915440996], [-20.737790095010613], [-5.681568497897181]]","[[1.4984035745487798], [0.8541897340690559]]","[[3.30478071353113e-05], [1.5071253134379958e-05]]",[[1.0302921420245055e-05]],[[-5.230536249445361e-05]]
329,"[[-0.6775649786293365], [1.0474613485275255], [-0.36988659017925996]]","[[1.7776798898611057e-05], [-0.0009557462163094221], [0.000886326438960916]]","[[-0.6534291746299238], [0.8871638185129147], [-0.4119581752323376]]","[[-0.0010248213289587582], [-20.73773254679264], [-5.6818350732024845]]","[[1.498406855006757], [0.8541912482582041]]","[[3.2572894537175046e-05], [1.5086473192926775e-05]]",[[9.77971892998894e-06]],[[-5.164297958862828e-05]]
330,"[[-0.6775647480171001], [1.0474517647600958], [-0.3698777529034164]]","[[2.482176322789187e-05], [-0.0009543317272242557], [0.0008785210611096106]]","[[-0.6534279623091986], [0.887155123412568], [-0.41195160343696907]]","[[-0.001001778257893715], [-20.73767390086456], [-5.682097803628995]]","[[1.4984100883313103], [0.854192763959832]]","[[3.210483159321598e-05], [1.5101459094335468e-05]]",[[9.263839578223998e-06]],[[-5.098890516410867e-05]]
331,"[[-0.6775644466144546], [1.0474421950695105], [-0.3698689932651353]]","[[3.176591946102425e-05], [-0.0009529366590669552], [0.0008708276624528055]]","[[-0.6534266952384689], [0.8871464447587573], [-0.4119450766544492]]","[[-0.0009790605529249596], [-20.73761417446867], [-5.6823567463782565]]","[[1.4984132752023427], [0.8541942811506894]]","[[3.1643521292146204e-05], [1.5116214757693314e-05]]",[[8.755189922974308e-06]],[[-5.0343073737057695e-05]]
332,"[[-0.6775640754347364], [1.0474326392623088], [-0.3698603101502592]]","[[3.86106598855851e-05], [-0.0009515607819338412], [0.0008632447006833854]]","[[-0.6534253742077281], [0.8871377823126773], [-0.41193859424932855]]","[[-0.0009566640889109301], [-20.737553384376778], [-5.682611957761292]]","[[1.4984164162901181], [0.8541957998079129]]","[[3.1188867888332084e-05], [1.5130743968860827e-05]]",[[8.253677314336535e-06]],[[-4.970542136482903e-05]]
333,"[[-0.6775636354772809], [1.0474230971473923], [-0.3698517024602068]]","[[4.535735188734846e-05], [-0.0009502038486955411], [0.00085577061382755]]","[[-0.6534239999954841], [0.8871291358390823], [-0.411932155594484]]","[[-0.0009345848167918724], [-20.73749154695849], [-5.682863493373187]]","[[1.4984195122553852], [0.8541973199090208]]","[[3.0740776746363e-05], [1.5145050569209673e-05]]",[[7.75920990492315e-06]],[[-4.907588298066687e-05]]
334,"[[-0.6775631277275526], [1.0474135685359791], [-0.3698431691117575]]","[[5.200736369938286e-05], [-0.0009488656375402638], [0.0008484038835174235]]","[[-0.653422573369037], [0.8871205051062805], [-0.4119257600710604]]","[[-0.000912818552681216], [-20.737428678507946], [-5.683111407725643]]","[[1.4984225637494943], [0.8541988414319038]]","[[3.029915447427811e-05], [1.5159138200271371e-05]]",[[7.2716966706359415e-06]],[[-4.845438918479536e-05]]
335,"[[-0.6775625531573348], [1.0474040532416058], [-0.36983470903686616]]","[[5.856203660058179e-05], [-0.0009475459169739631], [0.0008411430060115688]]","[[-0.6534210950849789], [0.8871118898859314], [-0.4119194070683467]]","[[-0.0008913612907091029], [-20.73736479486905], [-5.683355754591341]]","[[1.4984255714145187], [0.8542003643548195]]","[[2.9863908879157464e-05], [1.5173010503577444e-05]]",[[6.791047405817229e-06]],[[-4.784087322313481e-05]]
336,"[[-0.6775619127248942], [1.0473945510801175], [-0.36982632118249487]]","[[6.50226984275637e-05], [-0.0009462444579839135], [0.0008339864911764971]]","[[-0.6534195658888885], [0.8871032899531265], [-0.4119130959837351]]","[[-0.0008702090260608308], [-20.737299911627687], [-5.683596586827063]]","[[1.4984285358833742], [0.8542018886563855]]","[[2.9434948967121954e-05], [1.51866710429438e-05]]",[[6.317172729593812e-06]],[[-4.7235266102467824e-05]]
337,"[[-0.6775612073751189], [1.0473850618696219], [-0.36981800451040286]]","[[7.139066118037884e-05], [-0.0009449610351842941], [0.0008269328779163809]]","[[-0.6534179865155418], [0.8870947050859443], [-0.41190682622246183]]","[[-0.0008493577317940648], [-20.73723404418343], [-5.683833956437216]]","[[1.4984314577799347], [0.8542034143155737]]","[[2.901218485451551e-05], [1.5200123326675197e-05]]",[[5.849984098861964e-06]],[[-4.663749836494695e-05]]
338,"[[-0.677560432721054], [1.047375581194859], [-0.3698097566320809]]","[[7.845506487877407e-05], [-0.0009444187715597907], [0.0008202370941033654]]","[[-0.6534162807031878], [0.8870859363235007], [-0.41190052700925106]]","[[-0.0008254621521595062], [-20.737189858144685], [-5.684059847646833]]","[[1.4984343378478815], [0.8542049421287515]]","[[2.8597902090865546e-05], [1.5227189020805554e-05]]",[[5.391841725159091e-06]],[[-4.5726610300342654e-05]]
339,"[[-0.677559596572129], [1.047366109196245], [-0.3698015753952186]]","[[8.401660920395737e-05], [-0.000943332623519394], [0.0008135951932542185]]","[[-0.6534146807159519], [0.8870774514262544], [-0.4118943723248812]]","[[-0.0008118791191868979], [-20.737108251860644], [-5.684298355740759]]","[[1.4984371767703202], [0.8542064719420636]]","[[2.818879778487826e-05], [1.5242440953855407e-05]]",[[4.9372288962802855e-06]],[[-4.572082106126148e-05]]
340,"[[-0.6775587005779045], [1.047356649483558], [-0.3697934618209101]]","[[9.008023924217401e-05], [-0.0009419994099156281], [0.0008067865561972032]]","[[-0.6534129409446863], [0.8870689763665387], [-0.41188824962799364]]","[[-0.0007893779812939705], [-20.737029188172325], [-5.684529934462149]]","[[1.4984399749544917], [0.8542080030515449]]","[[2.7783349354493225e-05], [1.5253438001572306e-05]]",[[4.487084742340026e-06]],[[-4.513261561499109e-05]]
341,"[[-0.6775577425632596], [1.0473472035283036], [-0.36978541645711055]]","[[9.621739445667132e-05], [-0.0009405978125549275], [0.0007999956708265865]]","[[-0.6534111510678301], [0.8870604802629859], [-0.4118821501535881]]","[[-0.0007686574105467692], [-20.736955717822468], [-5.684754805221255]]","[[1.498442732859615], [0.8542095351782214]]","[[2.7383101719458125e-05], [1.5262891250866772e-05]]",[[4.044507934208487e-06]],[[-4.4384747271692185e-05]]
342,"[[-0.6775567239125906], [1.0473377715479284], [-0.3697774384548028]]","[[0.00010211481491111118], [-0.0009392126075628837], [0.0007933305367253396]]","[[-0.6534093337248496], [0.887051975445859], [-0.4118760801235818]]","[[-0.0007497610606925775], [-20.73688510901181], [-5.684975155480638]]","[[1.4984454510577399], [0.8542110682274535]]","[[2.6988884083145592e-05], [1.527196812345366e-05]]",[[3.6091805332992175e-06]],[[-4.3767260481181874e-05]]
343,"[[-0.6775556463300935], [1.047328353144141], [-0.3697695265640676]]","[[0.00010787992951265257], [-0.0009378832015236871], [0.0007867915611829701]]","[[-0.6534074722966977], [0.8870434758087635], [-0.41187004461774346]]","[[-0.0007308213367842598], [-20.736814786403162], [-5.685192005894581]]","[[1.498448130148458], [0.8542126022116193]]","[[2.660064610804369e-05], [1.5281499832209278e-05]]",[[3.1802499760862475e-06]],[[-4.3211715382841104e-05]]
344,"[[-0.6775545106553883], [1.0473189477159621], [-0.3697616795984036]]","[[0.00011358679539090477], [-0.0009366158942147595], [0.000780366906776242]]","[[-0.6534055626283857], [0.887034987438692], [-0.41186404559700873]]","[[-0.0007118532294350111], [-20.736743664668214], [-5.685405723863074]]","[[1.4984507707200547], [0.8542141371896339]]","[[2.6218225146479313e-05], [1.5291687982532665e-05]]",[[2.7574621716873536e-06]],[[-4.26621874928014e-05]]
345,"[[-0.6775533175170075], [1.0473095546911868], [-0.3697538964387633]]","[[0.00011922981095920104], [-0.0009354019465419583], [0.0007740517103195232]]","[[-0.6534036075209344], [0.8870265122687467], [-0.41185808346998404]]","[[-0.0006931778036398661], [-20.736671451131322], [-5.68561648901453]]","[[1.4984533733480396], [0.8542156732182139]]","[[2.5841504380785807e-05], [1.5302375688808212e-05]]",[[2.3407354172080973e-06]],[[-4.212042412458927e-05]]
346,"[[-0.6775520676252326], [1.0473001735983802], [-0.36974617601753357]]","[[0.00012479969252006395], [-0.0009342304094536458], [0.0007678405372266994]]","[[-0.6534016083327259], [0.8870180509467268], [-0.41185215806450737]]","[[-0.0006748144403627698], [-20.73659809151028], [-5.685824383037361]]","[[1.4984559385959968], [0.8542172103357212]]","[[2.5470362152724135e-05], [1.5313362677904507e-05]]",[[1.9299556144346332e-06]],[[-4.159017856819429e-05]]
347,"[[-0.6775507617233626], [1.0472908040648203], [-0.36973851732666824]]","[[0.00013029618116937314], [-0.0009330921605008591], [0.0007617272786275275]]","[[-0.6533995654791361], [0.8870096035118183], [-0.41184626892599296]]","[[-0.0006567194480342486], [-20.73652362228099], [-5.686029428698684]]","[[1.4984584670150614], [0.8542187485630653]]","[[2.5104673984088777e-05], [1.532449109831191e-05]]",[[1.5250147907102169e-06]],[[-4.106869956524428e-05]]
348,"[[-0.677549400556651], [1.0472814457960977], [-0.3697309194119046]]","[[0.00013571913587751006], [-0.0009319803638709878], [0.0007557071216296174]]","[[-0.6533974795940369], [0.8870011696605975], [-0.4118404154717989]]","[[-0.0006388868038249562], [-20.73644812084666], [-5.686231633163336]]","[[1.498460959144666], [0.8542202879076884]]","[[2.4744328586123743e-05], [1.5335644099057077e-05]]",[[1.1258275428185524e-06]],[[-4.055410636388812e-05]]
349,"[[-0.6775479848783682], [1.0472720985543296], [-0.36972338135901706]]","[[0.00014106745762687556], [-0.0009308902786855366], [0.0007497766445240528]]","[[-0.6533953514279336], [0.8869927489972173], [-0.4118345970964102]]","[[-0.0006213177954639271], [-20.736371665707225], [-5.68643100790808]]","[[1.4984634155139072], [0.8542218283673809]]","[[2.438922843683855e-05], [1.5346741200072955e-05]]",[[7.323169436514824e-07]],[[-4.004617653468115e-05]]
350,"[[-0.6775465154489092], [1.0472627621393906], [-0.3697159022831552]]","[[0.0001463406574129661], [-0.000929818861285514], [0.0007439332892822115]]","[[-0.6533931816631746], [0.8869843411533518], [-0.41182881321494996]]","[[-0.0006040073683530878], [-20.736294319848106], [-5.686627571871028]]","[[1.498465836642628], [0.8542233699336296]]","[[2.4039284896026913e-05], [1.5357732396914514e-05]]",[[3.4440732438262525e-07]],[[-3.9544913451603284e-05]]
351,"[[-0.6775449930289001], [1.0472534363749937], [-0.3697084813221209]]","[[0.00015153895108044324], [-0.000928764224141565], [0.0007381750370350215]]","[[-0.6533909709298388], [0.886975945810772], [-0.41182306327143187]]","[[-0.0005869496050738832], [-20.736216130038677], [-5.686821350469328]]","[[1.4984682230421473], [0.854224912594178]]","[[2.3694415474118102e-05], [1.5368589478814698e-05]]",[[-3.7976026943544335e-08]],[[-3.9050236026065555e-05]]
352,"[[-0.6775434183743808], [1.0472441210994057], [-0.3697011176318728]]","[[0.00015666290652258108], [-0.0009277252247950618], [0.0007325002307288497]]","[[-0.6533887198389822], [0.8869675626969943], [-0.41181734673677345]]","[[-0.0005701399183029032], [-20.73613713052515], [-5.687012374405009]]","[[1.4984705752157763], [0.8542264563347293]]","[[2.3354542055820104e-05], [1.5379297868545194e-05]]",[[-4.1490684726516154e-07]],[[-3.856208754362579e-05]]
353,"[[-0.677541792234344], [1.0472348161596925], [-0.3696938103836144]]","[[0.000161713288933385], [-0.0009267011851561979], [0.0007269074540894038]]","[[-0.6533864289869243], [0.886959191576634], [-0.41181166310442396]]","[[-0.0005535743368914048], [-20.736057346533148], [-5.687200677836344]]","[[1.498472893659185], [0.8542280011399936]]","[[2.3019589612260916e-05], [1.5389851026892387e-05]]",[[-7.864582654146136e-07]],[[-3.80804398560277e-05]]
354,"[[-0.6775401153492531], [1.0472255214083368], [-0.36968655876202067]]","[[0.00016669097540557287], [-0.000925691664769468], [0.0007213954237755282]]","[[-0.6533840989550751], [0.8869508322416355], [-0.41180601188560256]]","[[-0.0005372490185604484], [-20.73597679727565], [-5.687386296816681]]","[[1.49847517886066], [0.8542295469943055]]","[[2.268948533501458e-05], [1.540024724411282e-05]]",[[-1.1527029346676534e-06]],[[-3.760526331093167e-05]]
355,"[[-0.6775383884500632], [1.047216236701326], [-0.36967936196420775]]","[[0.00017159693790670671], [-0.0009246963847778789], [0.0007159629392086142]]","[[-0.6533817303121994], [0.8869424845027027], [-0.41180039260531587]]","[[-0.0005211603358423744], [-20.735895498025535], [-5.687569268676769]]","[[1.4984774313012845], [0.8542310938819627]]","[[2.2364157858945077e-05], [1.5410487108624693e-05]]",[[-1.5137129450299912e-06]],[[-3.7136509939916795e-05]]
356,"[[-0.6775366122577832], [1.0472069618971889], [-0.369672219199163]]","[[0.00017643215824023062], [-0.0009237151078782257], [0.0007106088204726635]]","[[-0.6533793236173594], [0.886934148182664], [-0.41179480479937186]]","[[-0.0005053048735632615], [-20.735813461779074], [-5.687749630931142]]","[[1.4984796514550853], [0.8542326417874042]]","[[2.2043537284410775e-05], [1.5420572596624993e-05]]",[[-1.869559758635317e-06]],[[-3.6674129165352454e-05]]
357,"[[-0.6775347874832841], [1.0471976968564964], [-0.3696651296873628]]","[[0.00018119763729541882], [-0.0009227476421912739], [0.0007053319407416825]]","[[-0.6533768794202975], [0.8869258231125215], [-0.41178924801254096]]","[[-0.0004896792406228201], [-20.73573070026332], [-5.687927420953528]]","[[1.4984818397891513], [0.8542341906952903]]","[[2.1727554755379686e-05], [1.5430506150604373e-05]]",[[-2.220314149568127e-06]],[[-3.621806187676345e-05]]
358,"[[-0.6775329148272763], [1.0471884414416406], [-0.36965809266052496]]","[[0.0001858943878894903], [-0.0009217938287772731], [0.0007001311972729685]]","[[-0.6533743982624189], [0.8869175091287081], [-0.411783721797298]]","[[-0.0004742801188779566], [-20.735647224459047], [-5.688102675859791]]","[[1.4984839967637396], [0.854235740590533]]","[[2.1416142459429466e-05], [1.544029027966687e-05]]",[[-2.5660461597944516e-06]],[[-3.576824247608461e-05]]
359,"[[-0.6775309949804275], [1.047179195516787], [-0.3696511073614566]]","[[0.0001905233875367368], [-0.0009208534809662383], [0.0006950054818360973]]","[[-0.6533718806773606], [0.8869092060714459], [-0.41177822571305617]]","[[-0.0004591043517336857], [-20.735563044793253], [-5.688275432337288]]","[[1.498486122832379], [0.854237291458305]]","[[2.1109233516725112e-05], [1.5449927626143278e-05]]",[[-2.9068250949150315e-06]],[[-3.532460931599153e-05]]
360,"[[-0.677529028623441], [1.0471699589478214], [-0.36964417304387426]]","[[0.0001950856174688792], [-0.0009199264306462007], [0.0006899537203465533]]","[[-0.6533693271904838], [0.8869009137841287], [-0.4117727593258012]]","[[-0.00044414869353692765], [-20.735478171533877], [-5.688445726454215]]","[[1.4984882184419643], [0.8542388432840337]]","[[2.0806762113245725e-05], [1.5459420688035408e-05]]",[[-3.2427194926538144e-06]],[[-3.488709396941812e-05]]
361,"[[-0.6775270164271904], [1.0471607316023623], [-0.3696372889722828]]","[[0.00019958203961692456], [-0.0009190125014936767], [0.0006849748352277529]]","[[-0.6533667383197251], [0.8868926321126541], [-0.41176732220777007]]","[[-0.0004294100163546588], [-20.73539261466726], [-5.688613593937719]]","[[1.4984902840328536], [0.8542403960533964]]","[[2.0508663300944363e-05], [1.5468771941140602e-05]]",[[-3.573797109365608e-06]],[[-3.4455628926332096e-05]]
362,"[[-0.6775249590528545], [1.04715151334975], [-0.369630454421814]]","[[0.00020401360743869945], [-0.0009181115250108951], [0.0006800677721429116]]","[[-0.6533641145754675], [0.8868843609052686], [-0.41176191393731176]]","[[-0.00041488527074440285], [-20.735306383985083], [-5.688779069837675]]","[[1.4984923200389604], [0.8542419497523094]]","[[2.0214873108770348e-05], [1.5477983705824983e-05]]",[[-3.900124919060227e-06]],[[-3.40301454292459e-05]]
363,"[[-0.6775228571520721], [1.0471423040610635], [-0.3696236686781098]]","[[0.00020838125335294333], [-0.0009172233242590588], [0.0006752314912829016]]","[[-0.653361456460723], [0.8868761000123971], [-0.4117565340987573]]","[[-0.00040057138148652527], [-20.735219489217844], [-5.688942188610344]]","[[1.4984943268878472], [0.8542435043669223]]","[[1.992532843164696e-05], [1.54870583135569e-05]]",[[-4.221769116567638e-06]],[[-3.361057620717561e-05]]
364,"[[-0.6775207113670628], [1.0471331036091034], [-0.3696169310371514]]","[[0.00021268590680253996], [-0.0009163477349716787], [0.0006704649773330573]]","[[-0.6533587644710652], [0.8868678492866635], [-0.41175118228235674]]","[[-0.00038646524994367937], [-20.735131940017435], [-5.689102984230387]]","[[1.4984963050008173], [0.854245059883611]]","[[1.9639967163698202e-05], [1.5495997962577945e-05]]",[[-4.538795109910564e-06]],[[-3.3196850836090044e-05]]
365,"[[-0.6775185223307629], [1.0471239118683762], [-0.36961024080513943]]","[[0.00021692847420855255], [-0.0009154845822188784], [0.0006657672055389585]]","[[-0.6533560390950793], [0.8868596085827386], [-0.41174585808417036]]","[[-0.0003725640050986634], [-20.735043745657435], [-5.6892614903143235]]","[[1.498498254793006], [0.8542466162889699]]","[[1.9358727976204193e-05], [1.5504804840027475e-05]]",[[-4.851267527335603e-06]],[[-3.278890247136908e-05]]
366,"[[-0.677516290666972], [1.0471147287151077], [-0.369603597298356]]","[[0.00022110985193639354], [-0.0009146336944742539], [0.0006611371790932741]]","[[-0.6533532808140279], [0.8868513777574392], [-0.41174056110602725]]","[[-0.0003588646367700399], [-20.73495491550069], [-5.689417739715355]]","[[1.4985001766734694], [0.8542481735698096]]","[[1.9081550584054696e-05], [1.5513481066431467e-05]]",[[-5.1592502192553455e-06]],[[-3.238666230585309e-05]]
367,"[[-0.677514016990452], [1.047105554027188], [-0.3695969998429903]]","[[0.000225230929265699], [-0.0009137949108772303], [0.000656573921368836]]","[[-0.6533504901022409], [0.8868431566696381], [-0.41173529095544126]]","[[-0.0003453642546418223], [-20.73486545865044], [-5.68957176497292]]","[[1.4985020710452739], [0.8542497317131498]]","[[1.880837547929559e-05], [1.5522028706804747e-05]]",[[-5.4628062538652875e-06]],[[-3.19900613813609e-05]]
368,"[[-0.6775117019070837], [1.0470963876841948], [-0.36959044777504235]]","[[0.00022929257505230338], [-0.0009129680598087553], [0.0006520764489881259]]","[[-0.6533476674272134], [0.8868349451802212], [-0.4117300472455283]]","[[-0.0003320599806206914], [-20.73477538411895], [-5.689723598095523]]","[[1.498503938305585], [0.8542512907062159]]","[[1.853914401994672e-05], [1.553044977065099e-05]]",[[-5.761997929057614e-06]],[[-3.159903235225303e-05]]
369,"[[-0.6775093460139763], [1.0470872295673488], [-0.3695839404401438]]","[[0.00023329565285613862], [-0.0009121529834401343], [0.0006476438226930559]]","[[-0.6533448132495362], [0.8868267431521156], [-0.4117248295949513]]","[[-0.0003189489951229696], [-20.7346847007527], [-5.689873270532596]]","[[1.4985057788457503], [0.854252850536435]]","[[1.8273798518819717e-05], [1.553874628967833e-05]]",[[-6.0568867712853476e-06]],[[-3.1213506752208325e-05]]
370,"[[-0.6775069498995995], [1.0470780795595143], [-0.36957747719345685]]","[[0.00023724100276530102], [-0.0009113495080579903], [0.0006432750844077573]]","[[-0.6533419280231706], [0.8868185504502295], [-0.41171963762784264]]","[[-0.000306028498998856], [-20.734593417277], [-5.6900208133216745]]","[[1.4985075930513894], [0.8542544111914319]]","[[1.8012282065882346e-05], [1.554692022898152e-05]]",[[-6.3475335419671696e-06]],[[-3.0833418607541935e-05]]
371,"[[-0.6775045141438876], [1.0470689375451643], [-0.36957105739950935]]","[[0.00024112947100371485], [-0.0009105574860487353], [0.0006389693182230205]]","[[-0.6533390121952909], [0.886810366941488], [-0.411714470973746]]","[[-0.0002932956506214168], [-20.734501542369774], [-5.690166257009342]]","[[1.4985093813024752], [0.854255972659025]]","[[1.77545385726674e-05], [1.5554973464837474e-05]]",[[-6.633998232325742e-06]],[[-3.0458697960684608e-05]]
372,"[[-0.6775020393183779], [1.0470598034103678], [-0.36956468043206875]]","[[0.0002449618776381862], [-0.0009097767544454238], [0.0006347255995319268]]","[[-0.6533360662068688], [0.8868021924946533], [-0.41170932926750126]]","[[-0.00028074785088616494], [-20.734409084346908], [-5.690309631807461]]","[[1.4985111439734182], [0.8542575349272217]]","[[1.7500512838886095e-05], [1.5562907873523102e-05]]",[[-6.916340080677224e-06]],[[-3.0089279552697468e-05]]
373,"[[-0.6774995259863329], [1.0470506770427854], [-0.36955834567402346]]","[[0.000248739033023776], [-0.0009090071530630239], [0.0006305430242801169]]","[[-0.6533330904922088], [0.8867940269804562], [-0.4117042121492197]]","[[-0.0002683823718894196], [-20.734316051577174], [-5.690450967343041]]","[[1.4985128814331483], [0.8542590979842174]]","[[1.7250150441405765e-05], [1.5570725331315316e-05]]",[[-7.1946175729439245e-06]],[[-2.9725096897819173e-05]]
374,"[[-0.6774969747028391], [1.0470415583316306], [-0.36955205251723283]]","[[0.00025246174277895883], [-0.0009082485326852296], [0.0006264207085627249]]","[[-0.6533300854793037], [0.8867858702715196], [-0.4116991192642009]]","[[-0.00025619652187369724], [-20.73422245231333], [-5.690590292784355]]","[[1.498514594045195], [0.8542606618183893]]","[[1.700339775645432e-05], [1.5578427614570955e-05]]",[[-7.468888441098351e-06]],[[-2.9366082482175024e-05]]
375,"[[-0.6774943860149408], [1.0470324471676686], [-0.36954580036240303]]","[[0.00025613079031321095], [-0.000907500732077432], [0.0006223577700188443]]","[[-0.6533270515900524], [0.8867777222422714], [-0.41169405026284267]]","[[-0.0002441877410457316], [-20.734128294554967], [-5.690727637067326]]","[[1.4985162821677676], [0.854262226418295]]","[[1.6760201959620247e-05], [1.558601656626024e-05]]",[[-7.739209674888857e-06]],[[-2.9012171745394083e-05]]
376,"[[-0.6774917604617363], [1.0470233434431782], [-0.36953958861896274]]","[[0.0002597469599745772], [-0.0009067636078960994], [0.0006183533499682647]]","[[-0.6533239892400534], [0.8867695827690244], [-0.4116890048006049]]","[[-0.00023235342580596452], [-20.734033586283577], [-5.690863028460263]]","[[1.498517946153835], [0.8542637917726673]]","[[1.6520510981443692e-05], [1.559349385171771e-05]]",[[-8.00563752150505e-06]],[[-2.866329795327832e-05]]
377,"[[-0.6774890985745127], [1.0470142470519583], [-0.3695334167049418]]","[[0.0002633110188301063], [-0.0009060370101566517], [0.0006144065941367793]]","[[-0.6533208988389941], [0.8867614517298226], [-0.4116839825378982]]","[[-0.000220690980042626], [-20.733938335416724], [-5.690996494853846]]","[[1.4985195863512013], [0.8542653578704126]]","[[1.628427361843876e-05], [1.560086119178905e-05]]",[[-8.268227496906839e-06]],[[-2.831939605109357e-05]]
378,"[[-0.6774864008768456], [1.047005157889286], [-0.36952728404683244]]","[[0.00026682371741264255], [-0.000905320785564323], [0.0006105166649540694]]","[[-0.6533177807905725], [0.8867533290044962], [-0.41167898314004847]]","[[-0.00020919802100793916], [-20.733842549494938], [-5.691128063876187]]","[[1.4985212031025843], [0.8542669247006065]]","[[1.605143935545783e-05], [1.560812031842218e-05]]",[[-8.527034391381456e-06]],[[-2.7980403197612816e-05]]
379,"[[-0.6774836678847076], [1.0469960758519177], [-0.36952119007947554]]","[[0.00027028580869763175], [-0.0009046147950773076], [0.0006066827350761916]]","[[-0.6533146354924224], [0.8867452144746832], [-0.4116740062772371]]","[[-0.00019787193778908474], [-20.733746236274055], [-5.691257762629369]]","[[1.4985227967456898], [0.8542684922524916]]","[[1.5821958365691557e-05], [1.5615272819236026e-05]]",[[-8.782112266067341e-06]],[[-2.76462524421775e-05]]
380,"[[-0.6774809001065872], [1.0469870008380635], [-0.3695151342459463]]","[[0.0002736980184773752], [-0.0009039188846491075], [0.0006029039834459515]]","[[-0.6533114633367234], [0.886737108023634], [-0.41166905162438333]]","[[-0.00018671037192596884], [-20.733649403153375], [-5.6913856178786]]","[[1.4985243676132853], [0.8542700605154744]]","[[1.5595781643895634e-05], [1.5622320381769583e-05]]",[[-9.03351446953866e-06]],[[-2.7316882725801628e-05]]
381,"[[-0.6774780980435803], [1.0469779327473578], [-0.36950911599741604]]","[[0.000277061080260807], [-0.0009032329229435032], [0.0005991796108580916]]","[[-0.6533082647096271], [0.8867290095363979], [-0.4116641188611444]]","[[-0.0001757108864430812], [-20.733552057537267], [-5.691511655870968]]","[[1.4985259160332758], [0.854271629479121]]","[[1.537286093977741e-05], [1.5629264527028397e-05]]",[[-9.281293635631348e-06]],[[-2.699222840846574e-05]]
382,"[[-0.677475262189517], [1.0469688714808616], [-0.36950313479304264]]","[[0.000280375702067473], [-0.0009025567648468513], [0.0005955088340875991]]","[[-0.6533050399919555], [0.8867209188995889], [-0.41165920767178654]]","[[-0.00016487111925700404], [-20.73345420667202], [-5.691635902676451]]","[[1.4985274423287729], [0.8542731991331562]]","[[1.515314862476913e-05], [1.5636106853733622e-05]]",[[-9.525501697606898e-06]],[[-2.6672228691784414e-05]]
383,"[[-0.6774723930310544], [1.0469598169410346], [-0.36949719009986826]]","[[0.00028364258837403067], [-0.0009018902706784127], [0.0005918908628537722]]","[[-0.6533017895587565], [0.8867128360015382], [-0.4116543177451708]]","[[-0.00015418873852945936], [-20.7333558577146], [-5.691758383713401]]","[[1.4985289468181673], [0.8542747694674591]]","[[1.4936597891868075e-05], [1.5642848882890803e-05]]",[[-9.76618988856226e-06]],[[-2.635682058930132e-05]]
