step,q,dq,qr,tau,r_pos,r_vel,th,dth
759,"[[-0.6074487438615677], [1.1322365610115366], [-0.4248194952892894]]","[[0.0005198866069743707], [-0.0008867163407012268], [0.000360310694103666]]","[[-0.5931942634870409], [0.9552820519434743], [-0.46703003108595575]]","[[-1.3690599430484767], [-22.864333317175102], [-5.697480804933952]]","[[1.039878543241118], [0.8380286205180695]]","[[3.581873464497676e-07], [1.786631269595773e-05]]",[[0.09996832186068037]],[[-6.519036207098053e-06]]
760,"[[-0.607443451725594], [1.132227661193368], [-0.4248158922229214]]","[[0.0005199504563287161], [-0.0008866942041999004], [0.00036023036446959644]]","[[-0.5931891009316924], [0.9552742045356762], [-0.4670264537244047]]","[[-1.3690597388684091], [-22.864199827580435], [-5.697483867534005]]","[[1.039878579093259], [0.838030413460295]]","[[3.536241965917952e-07], [1.7866052293147305e-05]]",[[0.09996831724485339]],[[-6.5133822629293014e-06]]
761,"[[-0.6074381589467712], [1.1322187615948773], [-0.42481228995581277]]","[[0.0005200134371416976], [-0.000886672304077768], [0.0003601510635514449]]","[[-0.5931839378783352], [0.9552663573683843], [-0.46702287683705535]]","[[-1.369059537403019], [-22.86406632718263], [-5.6974868916524235]]","[[1.039878614492169], [0.8380322063765309]]","[[3.491204658701008e-07], [1.7865792634186306e-05]]",[[0.09996831269229413]],[[-6.50780110723892e-06]]
762,"[[-0.6074328655338475], [1.1322098622137156], [-0.42480868847768744]]","[[0.0005200755650389688], [-0.0008866506445704136], [0.0003600727882193677]]","[[-0.5931787743338942], [0.9552585104389584], [-0.4670193004178606]]","[[-1.3690593385772187], [-22.86393281621241], [-5.697489877596125]]","[[1.0398786494437424], [0.8380339992668498]]","[[3.4467528831072514e-07], [1.7865533685768042e-05]]",[[0.09996830820218132]],[[-6.502291312030298e-06]]
763,"[[-0.6074275714954727], [1.1322009630475771], [-0.42480508777840925]]","[[0.0005201368370434528], [-0.0008866292036019408], [0.00035999550940017666]]","[[-0.5931736103052303], [0.9552506637447757], [-0.46701572446084527]]","[[-1.369059142462345], [-22.863799294650573], [-5.697492826073621]]","[[1.039878683953798], [0.838035792131325]]","[[3.4028790896201144e-07], [1.7865275492301436e-05]]",[[0.09996830377369827]],[[-6.49685488091252e-06]]
764,"[[-0.6074222768401569], [1.1321920640941625], [-0.4248014878479565]]","[[0.000520197279689702], [-0.0008866079972506269], [0.00035991922958072964]]","[[-0.5931684457987738], [0.9552428172833288], [-0.467012148960133]]","[[-1.3690589489054066], [-22.86366576277473], [-5.697495737452269]]","[[1.039878718028077], [0.8380375849700273]]","[[3.359575950767635e-07], [1.7865017987173104e-05]]",[[0.0999682994060501]],[[-6.491486841503705e-06]]
765,"[[-0.6074169815763188], [1.1321831653512207], [-0.4247978886764583]]","[[0.0005202568963413728], [-0.0008865870146286259], [0.00035984392707963386]]","[[-0.5931632808214017], [0.9552349710520323], [-0.4670085739098929]]","[[-1.3690587579315352], [-22.863532220678472], [-5.697498612235783]]","[[1.0398787516722485], [0.8380393777830276]]","[[3.316835917033245e-07], [1.7864761181485278e-05]]",[[0.09996829509844495]],[[-6.486188930267256e-06]]
766,"[[-0.6074116857122682], [1.132174266816527], [-0.4247942902541598]]","[[0.000520315695185819], [-0.0008865662489917492], [0.000359769592433945]]","[[-0.5931581153795078], [0.9552271250484052], [-0.46700499930439243]]","[[-1.3690585695339679], [-22.863398668446283], [-5.697501450893707]]","[[1.0398787848919069], [0.8380411705703958]]","[[3.2746523270787975e-07], [1.7864505097442418e-05]]",[[0.0999682908500999]],[[-6.48096023332656e-06]]
767,"[[-0.6074063892561913], [1.132165368487876], [-0.4247906925714388]]","[[0.000520373695234333], [-0.0008865457071991489], [0.0003596962105947704]]","[[-0.5931529494794566], [0.955219279270003], [-0.46700142513797355]]","[[-1.3690583835785355], [-22.863265106331454], [-5.697504253885325]]","[[1.0398788176925733], [0.8380429633322]]","[[3.23301696525391e-07], [1.7864249657328912e-05]]",[[0.09996828666024916]],[[-6.4757979540003285e-06]]
768,"[[-0.6074010922161835], [1.1321564703631], [-0.424787095618786]]","[[0.0005204309027134757], [-0.0008865253836687903], [0.00035962377815136615]]","[[-0.5931477831277548], [0.9552114337143529], [-0.46699785140503297]]","[[-1.369058200111331], [-22.863131534389446], [-5.697507021681456]]","[[1.0398788500796978], [0.8380447560685086]]","[[3.191923392265039e-07], [1.786399489445145e-05]]",[[0.09996828252813045]],[[-6.470702803988357e-06]]
769,"[[-0.6073957946002355], [1.1321475724400598], [-0.4247834993868335]]","[[0.0005204873242504182], [-0.0008865052689633057], [0.0003595522716121624]]","[[-0.5931426163305918], [0.9552035883790632], [-0.466994278100057]]","[[-1.369058019144087], [-22.862997952668934], [-5.697509754832489]]","[[1.0398788820586593], [0.8380465487793883]]","[[3.151363836551013e-07], [1.7863740819912266e-05]]",[[0.09996827845298951]],[[-6.4656742393802424e-06]]
770,"[[-0.6073904964162237], [1.132138674716639], [-0.42477990386632436]]","[[0.0005205429729381456], [-0.0008864853633308856], [0.000359481681130841]]","[[-0.5931374490940786], [0.9551957432617844], [-0.46699070521760333]]","[[-1.3690578405358802], [-22.86286436144637], [-5.697512453632814]]","[[1.0398789136347675], [0.8380483414649054]]","[[3.111332302907499e-07], [1.7863487389302435e-05]]",[[0.09996827443408907]],[[-6.460710400583644e-06]]
771,"[[-0.6073851976719237], [1.1321297771907526], [-0.4247763090481273]]","[[0.0005205978611360906], [-0.0008864656675953153], [0.00035941199622814557]]","[[-0.5931322814243757], [0.9551878983601664], [-0.46698713275229436]]","[[-1.369057664303397], [-22.862730760793994], [-5.697515118586081]]","[[1.039878944813262], [0.838050134125125]]","[[3.071821463862534e-07], [1.7863234613724188e-05]]",[[0.09996827047070074]],[[-6.45581023105829e-06]]
772,"[[-0.6073798983750173], [1.1321208798603413], [-0.4247727149232252]]","[[0.0005206519930741615], [-0.0008864461723901984], [0.0003593432014718234]]","[[-0.5931271133275683], [0.9551800536718899], [-0.46698356069882324]]","[[-1.3690574904520387], [-22.862597150778438], [-5.697517750219326]]","[[1.0398789755993145], [0.8380519267601114]]","[[3.0328246580779705e-07], [1.7862982482075296e-05]]",[[0.09996826656210044]],[[-6.4509744281422005e-06]]
773,"[[-0.6073745985330773], [1.1321119827233685], [-0.42476912148271234]]","[[0.000520705388854445], [-0.0008864268884233584], [0.00035927529999170427]]","[[-0.5931219448094703], [0.9551722091946965], [-0.4669799890519586]]","[[-1.3690573188813087], [-22.862463531620566], [-5.697520348838926]]","[[1.0398790059980307], [0.8380537193699285]]","[[2.994334780126451e-07], [1.7862730949946837e-05]]",[[0.09996826270757854]],[[-6.446199577264666e-06]]
774,"[[-0.6073692981535915], [1.1321030857778331], [-0.424765528717813]]","[[0.0005207580453032989], [-0.0008864077973403939], [0.0003592082660044543]]","[[-0.5931167758761492], [0.955164364926291], [-0.46697641780651755]]","[[-1.3690571496451467], [-22.862329903337173], [-5.697522914981063]]","[[1.0398790360144488], [0.8380555119546382]]","[[2.956345834803642e-07], [1.7862480072849962e-05]]",[[0.09996825890642717]],[[-6.441488310070589e-06]]
775,"[[-0.6073639972439393], [1.1320941890217564], [-0.42476193661986317]]","[[0.000520809979960013], [-0.0008863889031753558], [0.00035914208413852233]]","[[-0.5931116065331484], [0.9551565208645053], [-0.46697284695741476]]","[[-1.369056982633864], [-22.862196266133058], [-5.697525449006509]]","[[1.0398790656535415], [0.8380573045143032]]","[[2.9188509387267914e-07], [1.786222980637575e-05]]",[[0.09996825515795582]],[[-6.43683679945814e-06]]
776,"[[-0.6073586958114024], [1.1320852924531764], [-0.42475834518029326]]","[[0.0005208612004806157], [-0.0008863702058329037], [0.00035907676173162206]]","[[-0.5931064367863649], [0.9551486770071205], [-0.46696927649960707]]","[[-1.3690568178633264], [-22.86206262009251], [-5.697527951299496]]","[[1.039879094920218], [0.838059097048984]]","[[2.881843874646961e-07], [1.7861980128319743e-05]]",[[0.09996825146148042]],[[-6.432245898099417e-06]]
777,"[[-0.6073533938631764], [1.1320763960701712], [-0.42475475439067095]]","[[0.0005209117169705513], [-0.0008863517001890531], [0.00035901226934892394]]","[[-0.5931012666413619], [0.9551408333519773], [-0.46696570642812557]]","[[-1.3690566552826926], [-22.861928965346237], [-5.69753042234005]]","[[1.0398791238193223], [0.8380608895587411]]","[[2.845318203270608e-07], [1.786173104978417e-05]]",[[0.0999682478163248]],[[-6.427713869609081e-06]]
778,"[[-0.607348091406361], [1.132067499870836], [-0.4247511642426542]]","[[0.0005209615341298796], [-0.0008863333804124685], [0.0003589486060357888]]","[[-0.5930960961037711], [0.9551329898969316], [-0.4669621367380632]]","[[-1.3690564948822388], [-22.861795301981704], [-5.697532862559978]]","[[1.0398791523556368], [0.8380626820436341]]","[[2.809267707348795e-07], [1.7861482592973488e-05]]",[[0.09996824422182032]],[[-6.423241385531547e-06]]
779,"[[-0.6073427884479585], [1.132058603853291], [-0.42474757472802194]]","[[0.0005210106663513792], [-0.0008863152487113002], [0.0003588857564717912]]","[[-0.5930909251789735], [0.9551251466399048], [-0.4669585674245868]]","[[-1.3690563366270099], [-22.861661630126925], [-5.697535272277992]]","[[1.0398791805338796], [0.8380644745037216]]","[[2.7736857255433733e-07], [1.786123470237655e-05]]",[[0.0999682406773112]],[[-6.418825888154095e-06]]
780,"[[-0.6073374849948823], [1.1320497080156786], [-0.42474398583864836]]","[[0.0005210591216666116], [-0.0008862973037511157], [0.00035882371562342974]]","[[-0.5930857538725162], [0.9551173035787914], [-0.4669549984829092]]","[[-1.3690561805012833], [-22.86152794987915], [-5.6975376519728345]]","[[1.03987920835871], [0.8380662669390612]]","[[2.7385673728730353e-07], [1.7860987366891123e-05]]",[[0.09996823718214784]],[[-6.4144675997780676e-06]]
781,"[[-0.6073321810539621], [1.1320408123561734], [-0.4247403975665233]]","[[0.0005211069057008549], [-0.0008862795378647148], [0.0003587624672239387]]","[[-0.5930805821897129], [0.9551094607115367], [-0.46695142990831573]]","[[-1.3690560264431588], [-22.86139426140019], [-5.697540001930283]]","[[1.0398792358347253], [0.8380680593497104]]","[[2.703905321865818e-07], [1.786074063092613e-05]]",[[0.09996823373568677]],[[-6.41016607860409e-06]]
782,"[[-0.6073268766319316], [1.132031916872967], [-0.424736809903739]]","[[0.0005211540338715542], [-0.0008862619570896291], [0.0003587020053229806]]","[[-0.5930754101358069], [0.9551016180361317], [-0.4669478616961547]]","[[-1.369055874417929], [-22.861260564797522], [-5.697542322620945]]","[[1.0398792629664633], [0.8380698517357256]]","[[2.669694465495809e-07], [1.786049443897042e-05]]",[[0.09996823033729664]],[[-6.40591903376328e-06]]
783,"[[-0.6073215717354421], [1.1320230215642726], [-0.424733222842481]]","[[0.0005212005063632008], [-0.0008862445496840843], [0.0003586423127121957]]","[[-0.5930702377161482], [0.9550937755505488], [-0.466944293841826]]","[[-1.369055724481406], [-22.86112686008206], [-5.697544614431795]]","[[1.0398792897584033], [0.8380716440971622]]","[[2.635928586514069e-07], [1.786024879102399e-05]]",[[0.0999682269863488]],[[-6.401728331316761e-06]]
784,"[[-0.6073162663710602], [1.13201412642834], [-0.42472963637505173]]","[[0.0005212463342267742], [-0.0008862273148987354], [0.0003585833893169632]]","[[-0.593065064935683], [0.9550859332528432], [-0.46694072634080114]]","[[-1.369055576525354], [-22.86099314745221], [-5.697546877684968]]","[[1.0398793162149662], [0.8380734364340754]]","[[2.602602133805476e-07], [1.7860003709291306e-05]]",[[0.09996822368222764]],[[-6.397591355022242e-06]]
785,"[[-0.6073109605452505], [1.1320052314634215], [-0.4247260504938425]]","[[0.0005212915307336446], [-0.0008862102574005715], [0.00035852521949686356]]","[[-0.5930598917995894], [0.9550780911410648], [-0.46693715918860434]]","[[-1.3690554305450333], [-22.860859426998022], [-5.69754911275978]]","[[1.0398793423405144], [0.8380752287465196]]","[[2.569709112165697e-07], [1.785975916046567e-05]]",[[0.09996822042432937]],[[-6.393507170082344e-06]]
786,"[[-0.6073056542644137], [1.1319963366678076], [-0.4247224651913455]]","[[0.0005213360976972087], [-0.0008861933673113553], [0.00035846779183736077]]","[[-0.5930547183129575], [0.9550702492132723], [-0.4669335923808139]]","[[-1.3690552865387984], [-22.86072569879056], [-5.697551320074897]]","[[1.0398793681393552], [0.8380770210345481]]","[[2.537243970479608e-07], [1.785951514454709e-05]]",[[0.09996821721204947]],[[-6.389476638016256e-06]]
787,"[[-0.6073003475348573], [1.131987442039805], [-0.42471888046015255]]","[[0.0005213800491132986], [-0.0008861766490242673], [0.00035841110024946443]]","[[-0.593049544480616], [0.9550624074675955], [-0.4669300259130804]]","[[-1.3690551444610821], [-22.86059196295101], [-5.6975534999574435]]","[[1.0398793936157387], [0.8380788132982135]]","[[2.5052013796766914e-07], [1.7859271628228868e-05]]",[[0.099968214044796]],[[-6.385497384098562e-06]]
788,"[[-0.6072950403628148], [1.1319785475777486], [-0.424715296292953]]","[[0.0005214233857959161], [-0.0008861600915469614], [0.0003583551318993433]]","[[-0.5930443703075546], [0.9550545659021296], [-0.4669264597810892]]","[[-1.3690550042826253], [-22.860458219598936], [-5.697555652747212]]","[[1.0398794187738603], [0.838080605537568]]","[[2.473575566597219e-07], [1.785902866702216e-05]]",[[0.09996821092198171]],[[-6.3815704356758735e-06]]
789,"[[-0.6072897327544257], [1.131969653279984], [-0.424711712682526]]","[[0.0005214661227237877], [-0.0008861437022985585], [0.00035829988711549854]]","[[-0.5930391957984839], [0.9550467245150507], [-0.4669228939805977]]","[[-1.369054865975555], [-22.86032446882991], [-5.697557778758174]]","[[1.0398794436178604], [0.838082397752663]]","[[2.442360980126068e-07], [1.785878619431358e-05]]",[[0.09996820784303186]],[[-6.3776935979587e-06]]
790,"[[-0.6072844247157627], [1.131960759144893], [-0.424708129621753]]","[[0.0005215082621030515], [-0.0008861274701386368], [0.0003582453420446774]]","[[-0.5930340209582551], [0.9550388833045127], [-0.46691932850740614]]","[[-1.3690547295400943], [-22.860190710705734], [-5.697559878502178]]","[[1.0398794681518273], [0.8380841899435496]]","[[2.411552957326535e-07], [1.7858544243409824e-05]]",[[0.09996820480737592]],[[-6.373867129571761e-06]]
791,"[[-0.6072791162528053], [1.1319518651708582], [-0.424704547103603]]","[[0.0005215498175157041], [-0.000886111402162576], [0.0003581914936745534]]","[[-0.593028845791527], [0.9550310422687307], [-0.46691576335738416]]","[[-1.3690545949255761], [-22.86005694536924], [-5.6975619521322605]]","[[1.039879492379794], [0.8380859821102772]]","[[2.3811457250388912e-07], [1.7858302769901968e-05]]",[[0.09996820181445187]],[[-6.37008983367382e-06]]
792,"[[-0.6072738073714715], [1.131942971356301], [-0.4247009651211285]]","[[0.0005215907944836756], [-0.0008860954930310638], [0.00035813833521827765]]","[[-0.5930236703029639], [0.9550232014059129], [-0.46691219852644333]]","[[-1.3690544621010932], [-22.859923172919714], [-5.697564000109543]]","[[1.0398795163057417], [0.8380877742528958]]","[[2.351133954192619e-07], [1.7858061795994473e-05]]",[[0.09996819886370178]],[[-6.366361051694455e-06]]
793,"[[-0.6072684980775951], [1.1319340776996538], [-0.42469738366748194]]","[[0.0005216311977864901], [-0.0008860797388964281], [0.0003580858609256443]]","[[-0.5930184944971668], [0.9550153607143029], [-0.4669086340105525]]","[[-1.3690543310809558], [-22.859789393408825], [-5.697566022687424]]","[[1.0398795399336005], [0.838089566371454]]","[[2.32151275980641e-07], [1.785782129948288e-05]]",[[0.09996819595457537]],[[-6.362681322903685e-06]]
794,"[[-0.6072631883769355], [1.1319251841993805], [-0.42469380273591256]]","[[0.0005216710342695885], [-0.0008860641329968555], [0.0003580340475107524]]","[[-0.5930133183785353], [0.955007520192187], [-0.4669050698057373]]","[[-1.3690542018512328], [-22.859655606898603], [-5.697568020304004]]","[[1.0398795632672484], [0.8380913584660002]]","[[2.292276590765141e-07], [1.7857581291469415e-05]]",[[0.0999681930865331]],[[-6.359048939112363e-06]]
795,"[[-0.607257878275167], [1.131916290853949], [-0.4246902223197382]]","[[0.0005217103170175041], [-0.0008860486835029491], [0.00035798290259855814]]","[[-0.5930081419515848], [0.9549996798378575], [-0.4669015059080706]]","[[-1.369054074316404], [-22.859521813597542], [-5.6975699931416255]]","[[1.039879586310514], [0.8380931505365823]]","[[2.2634212282213184e-07], [1.7857341771954083e-05]]",[[0.09996819025904455]],[[-6.3554627481813425e-06]]
796,"[[-0.6072525677779033], [1.131907397661858], [-0.4246866424123733]]","[[0.0005217490500332572], [-0.0008860333846974211], [0.00035793241260226316]]","[[-0.5930029652208015], [0.954991839649614], [-0.466897942313676]]","[[-1.3690539485134106], [-22.85938801351396], [-5.697571941642752]]","[[1.0398796090671756], [0.8380949425832462]]","[[2.234941121059819e-07], [1.78571026743235e-05]]",[[0.0999681874715798]],[[-6.351923200547185e-06]]
797,"[[-0.6072472568906851], [1.1318985046216283], [-0.42468306300732694]]","[[0.0005217872365992637], [-0.0008860182282268148], [0.0003578825615597053]]","[[-0.5929977881904565], [0.9549839996257864], [-0.4668943790187246]]","[[-1.3690538244114783], [-22.859254206746073], [-5.697573866059101]]","[[1.039879631540963], [0.8380967346060392]]","[[2.2068320504331496e-07], [1.7856864076293277e-05]]",[[0.09996818472361663]],[[-6.348430067854363e-06]]
798,"[[-0.607241945618968], [1.1318896117317856], [-0.4246794840981732]]","[[0.0005218248915301871], [-0.0008860032221700287], [0.00035783334971040137]]","[[-0.592992610864767], [0.9549761597647599], [-0.46689081601945076]]","[[-1.3690537019654445], [-22.859120393406506], [-5.697575766717308]]","[[1.0398796537355564], [0.8380985266050062]]","[[2.1790882431815817e-07], [1.7856625922352265e-05]]",[[0.09996818201464476]],[[-6.344980929440247e-06]]
799,"[[-0.607236633968151], [1.1318807189908906], [-0.42467590567858465]]","[[0.0005218620130623686], [-0.0008859883545452862], [0.0003577847639073817]]","[[-0.5929874332481144], [0.9549683200648826], [-0.46688725331211833]]","[[-1.369053581199545], [-22.858986573535812], [-5.697577643947799]]","[[1.0398796756545887], [0.8381003185801927]]","[[2.151705480457622e-07], [1.7856388234704923e-05]]",[[0.09996817934415529]],[[-6.3415775755134435e-06]]
800,"[[-0.6072313219435509], [1.131871826397512], [-0.4246723277423107]]","[[0.0005218986169103629], [-0.0008859736336473412], [0.000357736800885175]]","[[-0.5929822553445089], [0.9549604805245858], [-0.4668836908930584]]","[[-1.369053462047285], [-22.858852747259917], [-5.697579498061379]]","[[1.0398796973016462], [0.8381021105316429]]","[[2.1246790993245668e-07], [1.785615094673787e-05]]",[[0.09996817671165098]],[[-6.338216990574644e-06]]
801,"[[-0.6072260095504243], [1.1318629339502444], [-0.42466875028318124]]","[[0.0005219347063249724], [-0.0008859590538930762], [0.00035768944766294275]]","[[-0.5929770771582297], [0.9549526411422502], [-0.46688012875862883]]","[[-1.3690533444820283], [-22.858718914696574], [-5.697581329325653]]","[[1.0398797186802675], [0.8381039024594008]]","[[2.0980046588903178e-07], [1.7855914102860027e-05]]",[[0.09996817411663711]],[[-6.33489990514019e-06]]
802,"[[-0.607220696793963], [1.1318540416476983], [-0.42466517329511344]]","[[0.0005219702839801554], [-0.0008859446090467016], [0.0003576427007559446]]","[[-0.5929718986933035], [0.9549448019163254], [-0.4668765669052516]]","[[-1.3690532285199306], [-22.858585075868557], [-5.6975831380485396]]","[[1.0398797397939459], [0.8381056943635103]]","[[2.071676830084357e-07], [1.7855677714173623e-05]]",[[0.09996817155862142]],[[-6.331626587963851e-06]]
803,"[[-0.6072153836792786], [1.1318451494884982], [-0.4246615967720938]]","[[0.0005220053612167014], [-0.0008859303004280228], [0.0003575965421894478]]","[[-0.5929667199536357], [0.9549369628453], [-0.46687300532939663]]","[[-1.3690531141421376], [-22.85845123084836], [-5.697584924550292]]","[[1.0398797606461287], [0.8381074862440138]]","[[2.0456918381484002e-07], [1.785544174737197e-05]]",[[0.0999681690371265]],[[-6.328394744441884e-06]]
804,"[[-0.6072100702114205], [1.1318362574712881], [-0.42465802070818975]]","[[0.000522039948106609], [-0.0008859161343078292], [0.0003575509810764266]]","[[-0.5929615409433068], [0.9549291239276356], [-0.46686944402756864]]","[[-1.3690530012578535], [-22.858317379828417], [-5.69758668904185]]","[[1.0398797812402198], [0.8381092781009528]]","[[2.0200452421903492e-07], [1.7855206158046144e-05]]",[[0.09996816655167876]],[[-6.325203986107253e-06]]
805,"[[-0.6072047563953876], [1.1318273655947404], [-0.42465444509754974]]","[[0.0005220740376081362], [-0.0008859020905428172], [0.0003575059965653521]]","[[-0.592956361666272], [0.9549212851618096], [-0.46686588299631754]]","[[-1.369052889950252], [-22.85818352274454], [-5.697588431929746]]","[[1.0398798015795774], [0.8381110699343702]]","[[1.9947321572288956e-07], [1.785497103501399e-05]]",[[0.09996816410180312]],[[-6.322056369309839e-06]]
806,"[[-0.6071994422360865], [1.131818473857526], [-0.42465086993439577]]","[[0.0005221076483949844], [-0.0008858881815458353], [0.00035746158624055946]]","[[-0.5929511821261549], [0.9549134465464015], [-0.4668623222322586]]","[[-1.3690527801410184], [-22.858049659739102], [-5.6975901533921345]]","[[1.0398798216675165], [0.8381128617443062]]","[[1.969748364416546e-07], [1.7854736300559892e-05]]",[[0.09996816168704367]],[[-6.318948049012507e-06]]
807,"[[-0.6071941277383767], [1.1318095822583496], [-0.4246472952130274]]","[[0.0005221407859660743], [-0.0008858744057084478], [0.00035741774286159045]]","[[-0.5929460023269729], [0.9549056080799119], [-0.4668587617320235]]","[[-1.3690526717736837], [-22.8579157909739], [-5.697591853689965]]","[[1.0398798415073085], [0.838114653530802]]","[[1.9450900889950162e-07], [1.7854501954683855e-05]]",[[0.09996815930694539]],[[-6.315879158160995e-06]]
808,"[[-0.607188812907056], [1.1318006907959202], [-0.4246437209278123]]","[[0.0005221734496028835], [-0.0008858607537498286], [0.00035737445274408586]]","[[-0.5929408222725367], [0.9548977697608847], [-0.46685520149229964]]","[[-1.369052564925302], [-22.85778191637502], [-5.697593533247588]]","[[1.0398798611021833], [0.8381164452938972]]","[[1.9207524459829983e-07], [1.7854268019590336e-05]]",[[0.09996815696105167]],[[-6.312851402814207e-06]]
809,"[[-0.6071834977468573], [1.1317917994689748], [-0.42464014707319647]]","[[0.0005222056497021788], [-0.0008858472276910279], [0.00035733171820213905]]","[[-0.5929356419663488], [0.9548899315879318], [-0.46685164150982533]]","[[-1.3690524594874272], [-22.85764803613196], [-5.6975951922005175]]","[[1.039879880455328], [0.8381182370336316]]","[[1.8967314385776035e-07], [1.7854034484177106e-05]]",[[0.09996815464891928]],[[-6.309862064081059e-06]]
810,"[[-0.6071781822624458], [1.1317829082762592], [-0.42463657364370067]]","[[0.0005222373923568363], [-0.0008858338260429865], [0.00035728952370413236]]","[[-0.5929304614121921], [0.9548820935596363], [-0.46684808178136944]]","[[-1.3690523555026641], [-22.857514150257764], [-5.697596830854413]]","[[1.0398798995698881], [0.8381200287500441]]","[[1.8730230699759431e-07], [1.7853801348444165e-05]]",[[0.09996815237011232]],[[-6.30691112073721e-06]]
811,"[[-0.6071728664584302], [1.1317740172165356], [-0.4246330006339096]]","[[0.000522268683076671], [-0.0008858205476953152], [0.00035724786494090166]]","[[-0.5929252806136985], [0.9548742556746127], [-0.4668445223037494]]","[[-1.3690522529496314], [-22.857380258821635], [-5.69759844950195]]","[[1.0398799184489695], [0.8381218204431731]]","[[1.8496233433751286e-07], [1.7853568579084822e-05]]",[[0.09996815012419688]],[[-6.303998539018002e-06]]
812,"[[-0.6071675503393634], [1.1317651262885875], [-0.4246294280384781]]","[[0.0005222995287491872], [-0.0008858073919990883], [0.0003572067412661306]]","[[-0.5929200995743902], [0.9548664179314916], [-0.4668409630738206]]","[[-1.3690521517584906], [-22.857246361960932], [-5.6976000484026095]]","[[1.0398799370956366], [0.8381236121130565]]","[[1.8265280399276662e-07], [1.7853336176099077e-05]]",[[0.09996814791074413]],[[-6.3011231224638364e-06]]
813,"[[-0.6071622339097352], [1.1317562354912123], [-0.4246258558521443]]","[[0.0005223299312936275], [-0.0008857943523458978], [0.0003571661354405675]]","[[-0.5929149182978409], [0.9548585803289116], [-0.46683740408847674]]","[[-1.3690520519623708], [-22.857112459694974], [-5.697601627749637]]","[[1.0398799555129141], [0.8381254037597319]]","[[1.8037333848752723e-07], [1.785310417279362e-05]]",[[0.09996814572933195]],[[-6.298285611699289e-06]]
814,"[[-0.6071569171739742], [1.1317473448232194], [-0.42462228406970176]]","[[0.0005223599040228011], [-0.0008857814362378258], [0.0003571260476282062]]","[[-0.5929097367874301], [0.954850742865567], [-0.4668338453446643]]","[[-1.3690519534863577], [-22.85697855215963], [-5.697603187806485]]","[[1.0398799737037876], [0.8381271953832362]]","[[1.7812356034596633e-07], [1.7852872502555073e-05]]",[[0.09996814357954573]],[[-6.2954834481234595e-06]]
815,"[[-0.6071516001364603], [1.1317384542834383], [-0.4246187126860067]]","[[0.0005223894442415167], [-0.0008857686332132964], [0.00035708647159062024]]","[[-0.5929045550467469], [0.9548429055401063], [-0.4668302868393517]]","[[-1.3690518563613092], [-22.856844639373783], [-5.697604728873039]]","[[1.0398799916712034], [0.838128986983606]]","[[1.7590300327441355e-07], [1.7852641220894583e-05]]",[[0.09996814146097119]],[[-6.292718519868359e-06]]
816,"[[-0.6071462828015075], [1.1317295638707092], [-0.42461514169599923]]","[[0.0005224185631207134], [-0.000885755946961414], [0.00035704739516777273]]","[[-0.5928993730790262], [0.9548350683512628], [-0.46682672856956314]]","[[-1.3690517605648993], [-22.85671072138744], [-5.697606251250541]]","[[1.0398800094180707], [0.8381307785608775]]","[[1.737114230238035e-07], [1.785241029450546e-05]]",[[0.09996813937320338]],[[-6.289988672908767e-06]]
817,"[[-0.6071409651733782], [1.131720673583892], [-0.42461157109467246]]","[[0.0005224472650123546], [-0.0008857433755392607], [0.00035700881662653616]]","[[-0.592894190887695], [0.9548272312977409], [-0.4668231705323526]]","[[-1.3690516660703689], [-22.856576798318383], [-5.697607755029835]]","[[1.0398800269472592], [0.8381325701150856]]","[[1.7154830889154482e-07], [1.7852179701183246e-05]]",[[0.09996813731584192]],[[-6.287293900317931e-06]]
818,"[[-0.607135647256281], [1.1317117834218593], [-0.42460800087708805]]","[[0.0005224755543920129], [-0.0008857309162399185], [0.0003569707278395645]]","[[-0.5928890084760551], [0.9548193943782702], [-0.46681961272481115]]","[[-1.3690515728405703], [-22.856442870238055], [-5.697609240575108]]","[[1.0398800442616025], [0.8381343616462662]]","[[1.6941337221965114e-07], [1.78519494631324e-05]]",[[0.09996813528848952]],[[-6.284634008309892e-06]]
819,"[[-0.607130329054368], [1.131702893383498], [-0.42460443103837703]]","[[0.0005225034331010625], [-0.000885718562844251], [0.0003569331193854358]]","[[-0.5928838258473366], [0.9548115575916095], [-0.4668160551440737]]","[[-1.3690514809104855], [-22.856308937157813], [-5.697610708022138]]","[[1.0398800613638972], [0.8381361531544536]]","[[1.6730623553229407e-07], [1.785171960255738e-05]]",[[0.0999681332907547]],[[-6.2820092189622145e-06]]
820,"[[-0.6071250105717301], [1.1316940034677097], [-0.4246008615737216]]","[[0.000522530914339514], [-0.0008857063236294704], [0.00035689599463359367]]","[[-0.59287864300467], [0.9548037209365533], [-0.4668124977873173]]","[[-1.3690513902253243], [-22.856174999175458], [-5.697612157714109]]","[[1.0398800782569024], [0.8381379446396819]]","[[1.6522649914918475e-07], [1.785149004174258e-05]]",[[0.09996813132225767]],[[-6.279416933745868e-06]]
821,"[[-0.6071196918124147], [1.1316851136734123], [-0.4245972924783827]]","[[0.0005225579948953951], [-0.0008856941865901524], [0.00035685933133594583]]","[[-0.5928734599514027], [0.9547958844118438], [-0.4668089406517348]]","[[-1.3690513007910639], [-22.856041056343326], [-5.697613589880517]]","[[1.039880094943343], [0.8381397361019852]]","[[1.631738300034158e-07], [1.7851260847301376e-05]]",[[0.09996812938261561]],[[-6.276859220125108e-06]]
