step,q,dq,qr,tau,r_pos,r_vel,th,dth
880,"[[-0.677091812055736], [1.0460314907985098], [-0.36896596777495655]]","[[0.0005083444978711688], [-0.0008560252247518663], [0.00034286734859151347]]","[[-0.6528999099659006], [0.8858883837014581], [-0.4111959392383611]]","[[0.0005778558900000341], [-20.72187478133439], [-5.700225433349769]]","[[0.29734381476921035], [0.8544402363905532]]","[[2.5062846242818182e-08], [1.610591403577999e-05]]",[[-2.6289032181949693e-05]],[[-4.813378289171902e-06]]
881,"[[-0.6770866522061105], [1.046022899182128], [-0.3689625360825853]]","[[0.0005083454167476437], [-0.0008560197522920476], [0.0003428613858076357]]","[[-0.6528948888941811], [0.8858808363858299], [-0.41119250966523935]]","[[0.0005778652190087108], [-20.72174173953896], [-5.700225692505694]]","[[0.29734381774210666], [0.8544418534319523]]","[[2.478173222186797e-08], [1.610571668253513e-05]]",[[-2.6289106567951358e-05]],[[-4.812948598068023e-06]]
882,"[[-0.6770814923472954], [1.0460143076201331], [-0.3689591044493569]]","[[0.0005083462747222378], [-0.0008560142915301217], [0.00034285549096291223]]","[[-0.6528898678225592], [0.8858732891235587], [-0.4111890801316728]]","[[0.000577874342402751], [-20.72160869739027], [-5.7002259493640866]]","[[0.29734382068710663], [0.8544434704536206]]","[[2.4504626106036653e-08], [1.6105519218267972e-05]]",[[-2.6289176517390506e-05]],[[-4.812524706293911e-06]]
883,"[[-0.6770763324798955], [1.0460057161124], [-0.36895567287459397]]","[[0.0005083470708989596], [-0.0008560088402857768], [0.0003428496659657887]]","[[-0.6528848467515118], [0.8858657419145106], [-0.4111856506372787]]","[[0.0005778832697118652], [-20.721475654904555], [-5.700226203968016]]","[[0.297343823604608], [0.8544450874555447]]","[[2.4231461281942757e-08], [1.610532165408074e-05]]",[[-2.6289242092296397e-05]],[[-4.812106837210825e-06]]
884,"[[-0.6770711726045052], [1.0459971246588118], [-0.3689522413576584]]","[[0.0005083478151360621], [-0.0008560034080603296], [0.0003428439012649609]]","[[-0.6528798256814767], [0.8858581947585595], [-0.41118222118167896]]","[[0.0005778920407824018], [-20.721342612133935], [-5.700226456392287]]","[[0.297343826495003], [0.8544467044377116]]","[[2.3962198891780417e-08], [1.6105123890053363e-05]]",[[-2.6289303351220623e-05]],[[-4.811692798003392e-06]]
885,"[[-0.6770660127217255], [1.0459885332592536], [-0.368948809897891]]","[[0.0005083484938964433], [-0.0008559979793856809], [0.0003428381989855067]]","[[-0.6528748046130933], [0.8858506476554976], [-0.41117879176447836]]","[[0.000577900577888979], [-20.721209569010504], [-5.700226706629828]]","[[0.29734382935867854], [0.8544483214001092]]","[[2.369677787328328e-08], [1.6104926059412605e-05]]",[[-2.6289360362003305e-05]],[[-4.8112865037308605e-06]]
886,"[[-0.677060852832133], [1.0459799419136069], [-0.3689453784946565]]","[[0.0005083491183015959], [-0.0008559925647503297], [0.0003428325630986384]]","[[-0.6528697835465408], [0.8858431006052805], [-0.4111753623853344]]","[[0.000577908962781315], [-20.721076525608126], [-5.700226954693111]]","[[0.29734383219601584], [0.8544499383427243]]","[[2.3435142715300117e-08], [1.6104728095545084e-05]]",[[-2.6289413182736633e-05]],[[-4.810884488823386e-06]]
887,"[[-0.6770556929363005], [1.0459713506217614], [-0.3689419471473326]]","[[0.0005083496864950604], [-0.0008559871605865188], [0.000342826982987543]]","[[-0.6528647624824273], [0.8858355536077283], [-0.41117193304386834]]","[[0.0005779171437314545], [-20.720943481883793], [-5.700227200709077]]","[[0.2973438350073906], [0.8544515552655453]]","[[2.317724900890994e-08], [1.610453000955303e-05]]",[[-2.628946187039417e-05]],[[-4.810487687858037e-06]]
888,"[[-0.6770505330347916], [1.0459627593835978], [-0.3689385158552918]]","[[0.0005083502006289625], [-0.0008559817714118567], [0.0003428214732250079]]","[[-0.6528597414211929], [0.8858280066627103], [-0.4111685037397225]]","[[0.0005779251366115901], [-20.72081043786977], [-5.70022744458873]]","[[0.2973438377931734], [0.8544531721685598]]","[[2.2923024589616148e-08], [1.6104331779231984e-05]]",[[-2.6289506485486928e-05]],[[-4.8100964191808565e-06]]
889,"[[-0.6770453731281716], [1.0459541681990134], [-0.36893508461793034]]","[[0.0005083506587196529], [-0.0008559763907481643], [0.000342816020491743]]","[[-0.6528547203632244], [0.885820459770098], [-0.4111650744725412]]","[[0.0005779329752626516], [-20.720677393610085], [-5.700227686384334]]","[[0.29734384055372914], [0.854454789051756]]","[[2.2672425048497757e-08], [1.6104133437888635e-05]]",[[-2.6289547088448097e-05]],[[-4.809710398069947e-06]]
890,"[[-0.6770402132169859], [1.0459455770678951], [-0.3689316534346452]]","[[0.0005083510629374788], [-0.0008559710209139759], [0.0003428106273777598]]","[[-0.6528496993089481], [0.8858129129297703], [-0.41116164524197824]]","[[0.0005779406487738115], [-20.7205443490935], [-5.7002279261328175]]","[[0.2973438432894181], [0.8544564059151221]]","[[2.2425405976633783e-08], [1.6103934985522983e-05]]",[[-2.6289583735229582e-05]],[[-4.809329460012807e-06]]
891,"[[-0.6770350533017773], [1.0459369859901364], [-0.36892822230484135]]","[[0.0005083514129300276], [-0.0008559656606089705], [0.0003428052950456284]]","[[-0.6528446782587914], [0.8858053661416031], [-0.4111582160476907]]","[[0.0005779481024381639], [-20.720411304251215], [-5.700228163929447]]","[[0.29734384600059494], [0.8544580227586466]]","[[2.218190631175787e-08], [1.610373644433949e-05]]",[[-2.6289616481838423e-05]],[[-4.80895377195055e-06]]
892,"[[-0.6770298933830756], [1.0459283949656273], [-0.36892479122793337]]","[[0.0005083517131814763], [-0.0008559603136838734], [0.0003428000192449432]]","[[-0.6528396572131522], [0.8857978194054835], [-0.4111547868893428]]","[[0.0005779554277069998], [-20.72027825920339], [-5.700228399760181]]","[[0.2973438486876094], [0.8544596395823181]]","[[2.1941881644949035e-08], [1.6103537758827002e-05]]",[[-2.6289645382323004e-05]],[[-4.808582396176667e-06]]
893,"[[-0.677024733461414], [1.0459198039942708], [-0.368921360203351]]","[[0.000508351959453146], [-0.0008559549748272388], [0.0003427948009942783]]","[[-0.6528346361725059], [0.8857902727212587], [-0.41115135776659045]]","[[0.0005779625691819668], [-20.72014521391008], [-5.700228633561192]]","[[0.2973438513508062], [0.8544612563861252]]","[[2.1705282016171168e-08], [1.6103338973394443e-05]]",[[-2.6289670493513004e-05]],[[-4.808216657235798e-06]]
894,"[[-0.6770195735373065], [1.045911213075957], [-0.36891792923051964]]","[[0.0005083521575520444], [-0.0008559496490777585], [0.000342789637631985]]","[[-0.6528296151371639], [0.8857827260888382], [-0.4111479286791136]]","[[0.000577969569845127], [-20.720012168393627], [-5.700228865514354]]","[[0.2973438539905255], [0.854462873170057]]","[[2.1472063016503284e-08], [1.610314006583735e-05]]",[[-2.628969186889343e-05]],[[-4.80785503242237e-06]]
895,"[[-0.6770144136112716], [1.0459026222105898], [-0.3689144983088803]]","[[0.0005083523013262731], [-0.000855944328585323], [0.0003427845304079802]]","[[-0.6528245941076066], [0.8857751795080763], [-0.4111444996265796]]","[[0.0005779763577957731], [-20.719879122586505], [-5.7002290956274875]]","[[0.29734385660710205], [0.8544644899341025]]","[[2.124216358367903e-08], [1.6102941069462418e-05]]",[[-2.6289709563934324e-05]],[[-4.8074991284563495e-06]]
896,"[[-0.677009253683804], [1.045894031398062], [-0.368911067437886]]","[[0.000508352400398579], [-0.000855939023380492], [0.00034277947620414695]]","[[-0.652819573084115], [0.8857676329788937], [-0.41114107060867916]]","[[0.0005779830369139205], [-20.719746076617767], [-5.700229323829785]]","[[0.2973438592008663], [0.8544661066782508]]","[[2.1015550411007666e-08], [1.610274193986072e-05]]",[[-2.6289723627750123e-05]],[[-4.807146777746976e-06]]
897,"[[-0.6770040937554117], [1.0458854406382851], [-0.3689076366169877]]","[[0.0005083524451334337], [-0.0008559337213348561], [0.00034277447588085264]]","[[-0.6528145520672087], [0.8857600865011298], [-0.4111376416250836]]","[[0.0005779895164934601], [-20.7196130303955], [-5.700229550200695]]","[[0.2973438617721437], [0.8544677234024917]]","[[2.079216243622284e-08], [1.6102542743645643e-05]]",[[-2.628973411505988e-05]],[[-4.806800320568058e-06]]
898,"[[-0.676998933826575], [1.0458768499311526], [-0.36890420584565226]]","[[0.0005083524434773973], [-0.0008559284307035064], [0.0003427695293244104]]","[[-0.6528095310571205], [0.8857525400747244], [-0.4111342126754978]]","[[0.0005779958508482785], [-20.719479983969666], [-5.700229774735246]]","[[0.2973438643212551], [0.8544693401068144]]","[[2.0571960801518685e-08], [1.610234342530603e-05]]",[[-2.6289741073745693e-05]],[[-4.806457901627634e-06]]
899,"[[-0.6769937738977752], [1.0458682592765702], [-0.3689007751233456]]","[[0.0005083523997866379], [-0.0008559231563675385], [0.00034276463893498366]]","[[-0.6528045100543031], [0.8857449936995366], [-0.41113078375960554]]","[[0.0005780020634151839], [-20.719346937385694], [-5.700229997519262]]","[[0.2973438668485169], [0.8544709567912087]]","[[2.035491775131959e-08], [1.6102143984841888e-05]]",[[-2.6289744552002604e-05]],[[-4.806118784544261e-06]]
900,"[[-0.6769886139694992], [1.0458596686744481], [-0.36889734444955574]]","[[0.000508352303607143], [-0.0008559178851374749], [0.0003427597955749928]]","[[-0.6527994890592411], [0.8857374473754169], [-0.4111273548770943]]","[[0.0005780080947763722], [-20.71921389058629], [-5.700230218532643]]","[[0.29734386935424084], [0.8544725734556642]]","[[2.0140950018898707e-08], [1.6101944455559902e-05]]",[[-2.6289744606333194e-05]],[[-4.8057859553200105e-06]]
901,"[[-0.676983454042213], [1.0458510781246908], [-0.3688939138237579]]","[[0.000508352163560849], [-0.0008559126251912463], [0.0003427550073977492]]","[[-0.6527944680720682], [0.8857299011023242], [-0.4111239260276854]]","[[0.0005780139618827285], [-20.719080843572325], [-5.700230437810225]]","[[0.2973438718387343], [0.8544741901001711]]","[[1.9930040950910666e-08], [1.6101744826357844e-05]]",[[-2.6289741282811364e-05]],[[-4.805456510095438e-06]]
902,"[[-0.6769782941163782], [1.0458424876272088], [-0.36889048324546236]]","[[0.0005083519748136922], [-0.0008559073691445096], [0.0003427502588614073]]","[[-0.6527894470932846], [0.8857223548801146], [-0.4111204972110743]]","[[0.0005780197016416189], [-20.718947796406805], [-5.70023065538273]]","[[0.29734387430230047], [0.8544758067247197]]","[[1.9722146138434482e-08], [1.6101545130542405e-05]]",[[-2.6289734628866337e-05]],[[-4.805132053278122e-06]]
903,"[[-0.676973134192444], [1.0458338971819021], [-0.36888705271414746]]","[[0.0005083517475510113], [-0.0008559021308439663], [0.0003427455716632777]]","[[-0.6527844261231689], [0.885714808708715], [-0.4111170684269828]]","[[0.0005780253078260245], [-20.71881474907823], [-5.700230871292071]]","[[0.29734387674523777], [0.8544774233292999]]","[[1.9517215621434048e-08], [1.6101345290397973e-05]]",[[-2.6289724689455233e-05]],[[-4.80481049100305e-06]]
904,"[[-0.6769679742708709], [1.0458253067886938], [-0.3688836222293394]]","[[0.0005083514714258192], [-0.0008558968957973478], [0.000342740927570806]]","[[-0.6527794051622133], [0.8857072625879608], [-0.41111363967510567]]","[[0.0005780307624632108], [-20.71868170159312], [-5.7002310855040985]]","[[0.297343879167841], [0.8544790399139024]]","[[1.9315216093218623e-08], [1.610114538364016e-05]]",[[-2.6289711515675088e-05]],[[-4.80449452332915e-06]]
905,"[[-0.6769628143520979], [1.0458167164474887], [-0.36888019179054216]]","[[0.000508351153060152], [-0.0008558916715799003], [0.0003427363396463212]]","[[-0.6527743842105854], [0.8856997165178082], [-0.4111102109551804]]","[[0.0005780360741960422], [-20.718548653942975], [-5.700231298032596]]","[[0.2973438815703999], [0.8544806564785178]]","[[1.9116086491521855e-08], [1.6100945388064503e-05]]",[[-2.6289695152910758e-05]],[[-4.804182289574674e-06]]
906,"[[-0.6769576544365618], [1.0458081261582037], [-0.368876761397287]]","[[0.0005083507911486651], [-0.0008558864531038879], [0.000342731788090217]]","[[-0.6527693632686922], [0.8856921704981382], [-0.41110678226692343]]","[[0.0005780412234464016], [-20.718415606099867], [-5.7002315090754205]]","[[0.2973438839532009], [0.8544822730231367]]","[[1.8919799060768128e-08], [1.6100745303671005e-05]]",[[-2.6289675645029913e-05]],[[-4.803873864986721e-06]]
907,"[[-0.6769524945246906], [1.0457995359207508], [-0.36887333104909653]]","[[0.0005083503886487983], [-0.0008558812463513865], [0.00034272728946219133]]","[[-0.6527643423368968], [0.8856846245288453], [-0.41110335361006073]]","[[0.0005780462689770616], [-20.71828255816512], [-5.700231718459603]]","[[0.29734388631652575], [0.8544838895477498]]","[[1.872631494315158e-08], [1.6100545097152974e-05]]",[[-2.628965303634123e-05]],[[-4.803569379121381e-06]]
908,"[[-0.6769473346169106], [1.0457909457350436], [-0.3688699007455062]]","[[0.000508349943653022], [-0.0008558760470717686], [0.00034272283415728855]]","[[-0.6527593214155212], [0.8856770786098221], [-0.4110999249843193]]","[[0.0005780511436386249], [-20.71814951004524], [-5.7002319263086285]]","[[0.29734388866065264], [0.8544855060523479]]","[[1.853560083198147e-08], [1.610034481291933e-05]]",[[-2.6289627372956362e-05]],[[-4.803269261525675e-06]]
909,"[[-0.6769421747136467], [1.0457823556010106], [-0.36886647048606397]]","[[0.0005083494565526064], [-0.0008558708539152804], [0.0003427184245335113]]","[[-0.6527543005048412], [0.8856695327409877], [-0.4110964963894386]]","[[0.0005780559262564822], [-20.718016461857186], [-5.700232132526219]]","[[0.2973438909858555], [0.8544871225369224]]","[[1.8347601216106568e-08], [1.6100144450970078e-05]]",[[-2.6289598698437847e-05]],[[-4.802972829112337e-06]]
910,"[[-0.6769370148152994], [1.045773765518553], [-0.36886304027030686]]","[[0.00050834893057361], [-0.0008558656716629587], [0.0003427140620098357]]","[[-0.6527492796052138], [0.8856619869222455], [-0.4110930678251577]]","[[0.000578060525566304], [-20.717883413459692], [-5.700232337353314]]","[[0.2973438932924047], [0.8544887390014642]]","[[1.8162282788836137e-08], [1.609994400020298e-05]]",[[-2.6289567054166987e-05]],[[-4.802680218162977e-06]]
911,"[[-0.676931854922285], [1.0457651754876038], [-0.36885961009780166]]","[[0.0005083483642331077], [-0.0008558604962904115], [0.0003427097418844671]]","[[-0.6527442587169505], [0.8856544411534958], [-0.4110896392912156]]","[[0.0005780650595861303], [-20.71775036504057], [-5.7002325405683765]]","[[0.29734389558056623], [0.854490355445965]]","[[1.7979612243479437e-08], [1.6099743460618043e-05]]",[[-2.6289532483820023e-05]],[[-4.802391311486617e-06]]
912,"[[-0.6769266950350026], [1.0457565855080806], [-0.3688561799681086]]","[[0.0005083477570967249], [-0.0008558553261117929], [0.0003427054580655009]]","[[-0.6527392378403691], [0.8856468954346453], [-0.4110862107873587]]","[[0.0005780694248098683], [-20.717617316442794], [-5.700232742428854]]","[[0.2973438978506026], [0.8544919718704159]]","[[1.7799550722230606e-08], [1.6099542832215263e-05]]",[[-2.6289495028856982e-05]],[[-4.802106394767927e-06]]
913,"[[-0.6769215351538452], [1.045747995579903], [-0.3688527498807881]]","[[0.0005083471111797522], [-0.0008558501654411521], [0.0003427012300596388]]","[[-0.6527342169757454], [0.8856393497656109], [-0.4110827823133388]]","[[0.0005780736626102012], [-20.71748426775656], [-5.7002329426631295]]","[[0.2973439001027727], [0.854493588274809]]","[[1.762203716282329e-08], [1.6099342137199102e-05]]",[[-2.6289454730060195e-05]],[[-4.801825340364219e-06]]
914,"[[-0.6769163752791983], [1.0457394057029898], [-0.36884931983541785]]","[[0.0005083464312788388], [-0.0008558450162609865], [0.0003426970370788984]]","[[-0.6527291961233727], [0.8856318041463085], [-0.4110793538689094]]","[[0.0005780778270958464], [-20.71735121901329], [-5.700233141579068]]","[[0.2973439023373315], [0.8544952046591355]]","[[1.7447088218602858e-08], [1.6099141331160638e-05]]",[[-2.6289411626246375e-05]],[[-4.801546764588924e-06]]
915,"[[-0.6769112154114533], [1.0457308158772693], [-0.3688458898315776]]","[[0.0005083457116564633], [-0.0008558398734833383], [0.00034269288792806996]]","[[-0.6527241752836682], [0.8856242585766062], [-0.41107592545381555]]","[[0.0005780818253162678], [-20.717218170138615], [-5.700233339044803]]","[[0.29734390455453047], [0.8544968210233871]]","[[1.7274620622842463e-08], [1.6098940436304332e-05]]",[[-2.6289365761266593e-05]],[[-4.801272760087544e-06]]
916,"[[-0.6769060555509895], [1.045722226102666], [-0.3688424598688501]]","[[0.0005083449527606004], [-0.0008558347358627594], [0.0003426887838303694]]","[[-0.652719154456788], [0.8856167130564523], [-0.41107249706782695]]","[[0.0005780856688946123], [-20.717085121125457], [-5.700233535108128]]","[[0.29734390675461736], [0.8544984373675563]]","[[1.7104612171081612e-08], [1.6098739508141335e-05]]",[[-2.628931717563909e-05]],[[-4.801002687881625e-06]]
917,"[[-0.676900895698177], [1.0457136363791106], [-0.3688390299468376]]","[[0.0005083441580850806], [-0.0008558296041665525], [0.0003426847108615738]]","[[-0.6527141336430026], [0.8856091675857802], [-0.41106906871071297]]","[[0.000578089464022824], [-20.71695207211178], [-5.700233729786582]]","[[0.29734390893783647], [0.854500053691635]]","[[1.693703510774469e-08], [1.6098538480058266e-05]]",[[-2.6289265903914866e-05]],[[-4.8007352199778974e-06]]
918,"[[-0.6768957358533789], [1.0457050467065225], [-0.36883560006512744]]","[[0.0005083433284155392], [-0.0008558244821297023], [0.0003426806812540373]]","[[-0.652709112842707], [0.8856016221644729], [-0.41106564038223165]]","[[0.0005780930999006451], [-20.716819022971727], [-5.700233923139943]]","[[0.2973439111044287], [0.8545016699956153]]","[[1.6771850575025837e-08], [1.6098337374259586e-05]]",[[-2.6289211983451008e-05]],[[-4.800471321489766e-06]]
919,"[[-0.6768905760169652], [1.0456964570848362], [-0.3688321702233258]]","[[0.0005083424621145499], [-0.0008558193661384883], [0.00034267669299564707]]","[[-0.6527040920561481], [0.8855940767924505], [-0.41106221208215377]]","[[0.0005780966424575595], [-20.71668597379208], [-5.700234115131377]]","[[0.2973439132546312], [0.8545032862794896]]","[[1.660901971511919e-08], [1.6098136190745294e-05]]",[[-2.6289155455585025e-05]],[[-4.800211028270496e-06]]
920,"[[-0.676885416189287], [1.0456878675139727], [-0.3688287404210401]]","[[0.0005083415596599944], [-0.0008558142563866999], [0.0003426727444764688]]","[[-0.6526990712835735], [0.8855865314696375], [-0.41105878381025446]]","[[0.0005781000280604687], [-20.716552924484823], [-5.700234305815918]]","[[0.2973439153886783], [0.8545049025432496]]","[[1.6448503670218884e-08], [1.609793492951539e-05]]",[[-2.6289096356450954e-05]],[[-4.799954527604303e-06]]
921,"[[-0.6768802563706998], [1.0456792779938728], [-0.3688253106578935]]","[[0.0005083406261183754], [-0.0008558091560862124], [0.0003426688300224856]]","[[-0.6526940505252135], [0.8855789861959621], [-0.41105535556631156]]","[[0.0005781033468350572], [-20.71641987517508], [-5.7002344951885]]","[[0.2973439175068004], [0.8545065187868888]]","[[1.6290302440324922e-08], [1.6097733590569874e-05]]",[[-2.6289034720152885e-05]],[[-4.799699945353189e-06]]
922,"[[-0.6768750965615499], [1.0456706885244604], [-0.3688218809334951]]","[[0.0005083396562142878], [-0.0008558040613145523], [0.0003426649553729677]]","[[-0.6526890297814966], [0.8855714409713045], [-0.41105192735009627]]","[[0.000578106557762581], [-20.716286825820674], [-5.700234683291147]]","[[0.297343919609225], [0.8545081350103991]]","[[1.6134343860940703e-08], [1.6097532185010976e-05]]",[[-2.628897058553433e-05]],[[-4.799449727329805e-06]]
923,"[[-0.6768699367621818], [1.0456620991056689], [-0.36881845124747653]]","[[0.0005083386550110564], [-0.0008557989757200513], [0.0003426611174978944]]","[[-0.6526840090525349], [0.8855638957956254], [-0.41104849916140196]]","[[0.0005781096367583061], [-20.71615377637394], [-5.700234870183118]]","[[0.2973439216961762], [0.8545097512137735]]","[[1.5980611278720858e-08], [1.6097330690634237e-05]]",[[-2.6288903989629544e-05]],[[-4.799202072544237e-06]]
924,"[[-0.6768647769729352], [1.0456535097374338], [-0.36881502159946733]]","[[0.0005083376171206577], [-0.0008557938925084774], [0.0003426573158454571]]","[[-0.6526789883386679], [0.8855563506688211], [-0.41104507100000687]]","[[0.0005781126129069669], [-20.71602072690788], [-5.700235055710255]]","[[0.297343923767875], [0.854511367397005]]","[[1.582907693808977e-08], [1.6097129140746347e-05]]",[[-2.6288834968172053e-05]],[[-4.79895840369178e-06]]
925,"[[-0.6768596171941367], [1.0456449204196852], [-0.3688115919891027]]","[[0.0005083365484799818], [-0.0008557888176410622], [0.0003426535508512796]]","[[-0.6526739676400601], [0.8855488055908479], [-0.41104164286571004]]","[[0.0005781154944139999], [-20.7158876773951], [-5.700235240085913]]","[[0.29734392582453917], [0.8545129835600865]]","[[1.5679701981241578e-08], [1.6096927535347305e-05]]",[[-2.628876355263669e-05]],[[-4.798717171126607e-06]]
926,"[[-0.6768544574261159], [1.045636331152362], [-0.368808162416023]]","[[0.0005083354464896217], [-0.0008557837480492048], [0.00034264982341764005]]","[[-0.652668946957058], [0.8855412605616075], [-0.4110382147582971]]","[[0.0005781182254049888], [-20.715754627798738], [-5.700235423246009]]","[[0.2973439278663832], [0.8545145997030109]]","[[1.5532453101485544e-08], [1.6096725852232652e-05]]",[[-2.628868977686265e-05]],[[-4.798479280681417e-06]]
927,"[[-0.6768492976691943], [1.0456277419353983], [-0.3688047328798769]]","[[0.0005083343140068197], [-0.0008557786859072214], [0.0003426461289649241]]","[[-0.6526639262898715], [0.8855337155810323], [-0.4110347866775644]]","[[0.0005781208920931924], [-20.715621578222418], [-5.700235605182427]]","[[0.29734392989361896], [0.8545162158257713]]","[[1.538731919659142e-08], [1.6096524091402387e-05]]",[[-2.628861367390283e-05]],[[-4.798244074141408e-06]]
928,"[[-0.6768441379236932], [1.0456191527687329], [-0.36880130338031847]]","[[0.0005083331507138716], [-0.0008557736306369912], [0.0003426424680927631]]","[[-0.6526589056387823], [0.8855261706490346], [-0.411031358623306]]","[[0.0005781234640465094], [-20.71548852862588], [-5.700235785991432]]","[[0.29734393190645475], [0.8545178319283608]]","[[1.52442503065231e-08], [1.609632226395874e-05]]",[[-2.6288535278642787e-05]],[[-4.798011830380727e-06]]
929,"[[-0.6768389781899296], [1.0456105636523048], [-0.3687978739170007]]","[[0.0005083319518732199], [-0.000855768575219712], [0.00034263883641380555]]","[[-0.6526538850040252], [0.8855186257655452], [-0.41102793059532433]]","[[0.0005781259091492963], [-20.715355478973365], [-5.700235965657033]]","[[0.2973439339050964], [0.8545194480107731]]","[[1.5103213124589843e-08], [1.6096120392106172e-05]]",[[-2.628845462519648e-05]],[[-4.797783516575366e-06]]
930,"[[-0.6768338184682017], [1.045601974586043], [-0.3687944444895832]]","[[0.0005083307316270519], [-0.0008557635377846873], [0.0003426352489098172]]","[[-0.6526488643857373], [0.8855110809305279], [-0.41102450259343254]]","[[0.0005781282907606489], [-20.715222429344056], [-5.7002361441384775]]","[[0.29734393588974667], [0.8545210640730009]]","[[1.4964213201906773e-08], [1.6095918398129072e-05]]",[[-2.628837174136671e-05]],[[-4.797556109150877e-06]]
931,"[[-0.6768286587588291], [1.0455933855699013], [-0.3687910150977381]]","[[0.0005083294753128603], [-0.0008557584989218603], [0.00034263168812112554]]","[[-0.652643843784377], [0.8855035361438331], [-0.41102107461741416]]","[[0.0005781305618808297], [-20.7150893797131], [-5.7002363214567735]]","[[0.2973439378606053], [0.8545226801150386]]","[[1.482717837397729e-08], [1.609571639304974e-05]]",[[-2.628828666426722e-05]],[[-4.797333210499952e-06]]
932,"[[-0.6768234990621066], [1.0455847966038092], [-0.3687875857411279]]","[[0.0005083281908123405], [-0.0008557534678484968], [0.00034262816429189713]]","[[-0.6526388231999667], [0.8854959914054675], [-0.41101764666710244]]","[[0.0005781327241911605], [-20.714956330030788], [-5.700236497756309]]","[[0.29734393981786933], [0.8545242961368792]]","[[1.469210308968627e-08], [1.60955143102548e-05]]",[[-2.62881994249957e-05]],[[-4.7971127442193034e-06]]
933,"[[-0.6768183393783299], [1.0455762076877129], [-0.368784156419435]]","[[0.0005083268781340133], [-0.0008557484432241969], [0.0003426246715632353]]","[[-0.6526338026327984], [0.8854884467153393], [-0.41101421874230065]]","[[0.0005781348064282099], [-20.714823280380728], [-5.70023667286208]]","[[0.29734394176173284], [0.8545259121385167]]","[[1.4558965144573222e-08], [1.6095312160846476e-05]]",[[-2.628811005176736e-05]],[[-4.796894665697049e-06]]
934,"[[-0.6768131797077933], [1.045567618821556], [-0.36878072713233745]]","[[0.0005083255350192689], [-0.0008557434217726367], [0.00034262120708636323]]","[[-0.6526287820831405], [0.8854809020733702], [-0.4110107908428214]]","[[0.0005781367819968075], [-20.714690230705276], [-5.700236847000306]]","[[0.29734394369238715], [0.854527528119945]]","[[1.4427720129717159e-08], [1.6095109955927e-05]]",[[-2.6288018575892367e-05]],[[-4.796679667008058e-06]]
935,"[[-0.6768080200507834], [1.0455590300052777], [-0.36877729787952235]]","[[0.0005083241630367552], [-0.0008557384053893002], [0.0003426177748521997]]","[[-0.6526237615511704], [0.8854733574795075], [-0.4110073629684858]]","[[0.0005781386772429897], [-20.71455718105786], [-5.700237019993641]]","[[0.2973439456100211], [0.8545291440811578]]","[[1.429834584065759e-08], [1.6094907695496374e-05]]",[[-2.6287925027844783e-05]],[[-4.796467500385246e-06]]
936,"[[-0.6768028604075815], [1.045550441238823], [-0.3687738686606774]]","[[0.0005083227648276373], [-0.0008557333964194225], [0.000342614374066158]]","[[-0.6526187410370995], [0.8854658129336888], [-0.4110039351191143]]","[[0.0005781404883768992], [-20.71442413142578], [-5.700237191949775]]","[[0.2973439475148204], [0.8545307600221492]]","[[1.4170825624049144e-08], [1.6094705368452367e-05]]",[[-2.628782943462204e-05]],[[-4.796257525642791e-06]]
937,"[[-0.676797700778469], [1.0455418525221354], [-0.3687704394754933]]","[[0.0005083213388790003], [-0.0008557283928150028], [0.0003426110036046648]]","[[-0.6526137205411984], [0.8854582684358318], [-0.4110005072945246]]","[[0.000578142196665965], [-20.714291081790996], [-5.70023736291831]]","[[0.29734394940696846], [0.8545323759429129]]","[[1.404512062208596e-08], [1.6094502974794977e-05]]",[[-2.62877318269076e-05]],[[-4.79605033133941e-06]]
938,"[[-0.6767925411637232], [1.0455332638551629], [-0.3687670103236731]]","[[0.0005083198879242135], [-0.0008557233971349942], [0.00034260766279209376]]","[[-0.6526087000636506], [0.8854507239858773], [-0.4109970794945424]]","[[0.0005781438234899738], [-20.714158032188696], [-5.700237532851815]]","[[0.297343951286646], [0.8545339918434434]]","[[1.3921219732537793e-08], [1.6094300525626437e-05]]",[[-2.6287632233479953e-05]],[[-4.79584527999545e-06]]
939,"[[-0.6767873815636203], [1.045524675237852], [-0.3687635812049173]]","[[0.0005083184072746799], [-0.0008557184038396892], [0.0003426043528867162]]","[[-0.6526036796047101], [0.8854431795837523], [-0.4109936517189936]]","[[0.0005781453517528234], [-20.714024982600883], [-5.7002377017625365]]","[[0.29734395315403117], [0.8545356077237348]]","[[1.379908409759878e-08], [1.6094098020946745e-05]]",[[-2.628753068565747e-05]],[[-4.795643678289635e-06]]
940,"[[-0.6767822219784223], [1.0455160866701432], [-0.36876015211892943]]","[[0.0005083169028586715], [-0.0008557134188245386], [0.0003426010743594887]]","[[-0.6525986591644763], [0.8854356352294266], [-0.41099022396771684]]","[[0.0005781468183232441], [-20.71389193306465], [-5.700237869649996]]","[[0.2973439550092995], [0.8545372235837814]]","[[1.3678685961693304e-08], [1.6093895438551442e-05]]",[[-2.6287427209368414e-05]],[[-4.795443883763226e-06]]
